source_id,dist_pc,phot_g_mean_mag,bp_rp,v_rel_kms,t_enc_myr,d_min_pc,d_min_au,v_esc_at_dmin_kms,within_reservoir,capturable,focusing_factor,transfers
3847645013308140800,29.86782813705088,11.178918,1.9149389,152.13702469935674,-0.0240544853986268,17.98316570576138,3709294.1855647243,0.0131224135275951,False,False,1.0000000074397373,False
3811456580944840704,60.36341488306231,5.249954,1.1713076,109.48524052533196,-0.1328384136543056,17.988862876159832,3710469.31131171,0.013120335393289677,False,False,1.0000000143608028,False
797819831983352960,46.29345935635642,6.7800617,0.65847874,15.477426287715534,-1.3732310593562171,17.999513925841548,3712666.2480080053,0.013116452898904814,False,False,1.0000007181833284,False
5689209960564503808,39.50353054327358,15.612636,3.3585072,53.19300146612013,-0.319555276048152,18.010691447829718,3714971.777412456,0.013112382200264464,False,False,1.0000000607650985,False
1464086220140969600,46.50528572425532,15.495273,3.0234528,57.30083325524436,-0.239741281649179,18.01723147180861,3716320.7541896976,0.013110002170969312,False,False,1.0000000523460182,False
5520094661224351872,24.729655837116574,15.387366,3.8429108,46.51510438570497,-0.6814687528904235,18.031484030197014,3719260.5553806853,0.013104819901759006,False,False,1.000000079373241,False
3072544153868881792,36.72017818793852,12.733405,2.2858791,190.0173547131785,-0.1060655568311356,18.033354973892205,3719646.465219011,0.013104140077727925,False,False,1.000000004755876,False
3956728901929493504,42.83697117961558,15.69418,3.3381138,50.7352689926724,-0.0697902098054143,18.03472469323377,3719928.9901132733,0.013103642445098668,False,False,1.0000000667058824,False
3531892418005549440,47.05193270912142,13.7415695,2.6159143,5.714480028395699,-3.324960470321824,18.046759624443,3722411.372864368,0.01309927247122933,False,False,1.0000052546151432,False
1265976524286377856,18.198293037514027,5.729347,0.7586899,27.551067149842183,-0.8479430014358902,18.05607070377928,3724331.920837317,0.013095894546560153,False,False,1.0000002259401892,False
3626146884064512000,68.02121292658525,15.105933,2.618702,88.76213701349704,-0.3889959552185524,18.05709569971801,3724543.3414257695,0.013095522852533535,False,False,1.0000000217665794,False
982910760408813696,32.87717828702373,10.716454,1.8126926,67.29743836018454,-0.4881435737011865,18.06242278811492,3725642.132280503,0.013093591601310762,False,False,1.0000000378547615,False
5657456442712755712,52.98275975336384,6.9175577,0.54404974,15.543617540348665,-1.96833187932992,18.066433505964817,3726469.4022197328,0.013092138142984173,False,False,1.0000007094420968,False
799473875428309120,48.55390187766626,11.559587,1.9280853,37.42323863340437,-0.6153369707006981,18.070197572704878,3727245.796715643,0.013090774509629331,False,False,1.0000001223623887,False
3960337533451774208,48.24571108361473,11.922392,1.9730606,54.7935440844142,-0.1364504250750162,18.09596042724857,3732559.7669101036,0.013081452654553462,False,False,1.000000056997153,False
3674894797233691904,42.22975388242454,14.010947,2.437851,40.05716273759948,-0.5201441697001074,18.10277108927401,3733964.5667915125,0.013078991657458303,False,False,1.0000001066075974,False
5260759175761502976,8.839248371539995,10.212167,2.6525488,11.483158237550024,-2.9945625835924288,18.105204074940968,3734466.4061081083,0.013078112847470548,False,False,1.0000012970820882,False
3562677815869528704,64.89798410771539,13.496993,2.591648,47.9175954566933,-0.5881825871066472,18.11326752896184,3736129.6128874132,0.013075201542253221,False,False,1.0000000744572086,False
748107230502467328,36.132418327752994,13.192915,2.563449,31.95771545886333,-0.0757911503349995,18.117554237099284,3737013.809909762,0.01307365462019315,False,False,1.000000167356492,False
726214893137001344,66.3587726343263,11.9546,1.8029003,68.34018117195649,-0.4340282400835701,18.131427179598408,3739875.309702993,0.013068652124710898,False,False,1.000000036568685,False
727245754007641984,50.36226192532474,8.90471,0.9115286,39.5112068701049,-0.3412407661930224,18.132381634081515,3740072.180071787,0.013068308165544112,False,False,1.000000109395169,False
3771310387757739392,37.771800643756045,8.335529,0.92012787,51.8656182750424,-0.083249498871201,18.142711919054967,3742202.954297761,0.013064587151552998,False,False,1.0000000634500927,False
3766401961693098368,23.279550994025925,7.895095,1.0893292,23.81119406729552,-0.4215050600881159,18.170871823343667,3748011.351492848,0.01305445994981111,False,False,1.00000030057681,False
3989870553212561280,50.2334989173527,15.145252,2.762906,60.28397614416713,-0.0479225338363545,18.17185819423692,3748214.8050937885,0.013054105646087085,False,False,1.000000046891105,False
4033066276259429248,65.02580053761234,12.992746,1.9904299,34.36649469400473,-0.9172297861043412,18.17492477871645,3748847.333546541,0.013053004315352874,False,False,1.000000144261515,False
3089012054917617024,32.748547020487,13.051023,2.5980377,96.51800260202502,-0.2749703134036138,18.178020648596902,3749485.9025468347,0.013051892749787101,False,False,1.0000000182864894,False
1502203539498075008,44.92380452621149,10.575509,1.5831699,31.06838242525277,-0.907939051287188,18.178464296961646,3749577.4115907205,0.013051733482037352,False,False,1.0000001764814686,False
3861700070445939840,57.04383611102575,15.634924,3.0465946,44.41948519592828,-0.3392026882764583,18.18380897107059,3750679.829758935,0.013049815226386634,False,False,1.0000000863101126,False
3844416606650794752,28.320374755836568,14.52364,3.0712214,33.706464547434045,-0.2445550418039471,18.199564269564117,3753929.5933461743,0.013044165413896379,False,False,1.0000001497635724,False
620334156765118976,42.86764711920807,14.254952,2.8380146,11.518714366393937,-0.5090176522829309,18.216401348303982,3757402.4901260594,0.013038135781358016,False,False,1.000001281217851,False
5378136611872410112,42.16613457875464,14.4546385,2.8743067,35.95181453412354,-0.8302041754147715,18.21714722709769,3757556.338670743,0.013037868863370999,False,False,1.0000001315138791,False
3687315670855001344,30.44376988495945,12.979921,2.8680363,53.38567411892316,-0.0837422832540953,18.221534371291607,3758461.2521167956,0.013036299224589695,False,False,1.000000059629227,False
672729905919340032,36.7658862579074,9.509688,1.3861494,97.6895907594671,-0.3056968514634102,18.226100977407988,3759403.182241469,0.013034665979682447,False,False,1.0000000178034116,False
