source_id,ra,dec,dist_pc,phot_g_mean_mag,bp_rp,sep_now_pc,v_rel_kms,t_enc_myr,d_min_pc,abs_g,lum_class,dest_score,cross_yr_0.001c,cross_yr_0.01c,cross_yr_0.1c,known_planet_host,n_planets,has_temperate_planet,has_hycean_candidate,host_name
5669509495333479936,154.96756283763986,-18.991994056856257,52.86038383989717,10.812631,1.5747547,28.65711602222713,12.689784608491175,-2.017372358568856,11.651688218917602,7.196979438054834,main_sequence,0.6476852782641678,38002.72450370812,3800.2724503708123,380.02724503708123,False,0,False,False,
3901361241566607616,184.4386748414684,6.889893833148316,49.37675629733412,10.872201,1.5731297,14.433257761512849,27.744082289046816,-0.1532566004229804,13.762600504729823,7.404588217670417,main_sequence,0.646793401891491,44887.59960008851,4488.7599600088515,448.8759960008851,False,0,False,False,
1352483797057853440,252.3534593201834,39.275015119028616,22.3716015547706,9.208906,1.5731173,39.65704233888621,51.3827749560723,-0.3999806115935908,33.6286631663356,7.460420620978162,main_sequence,0.6467865954858869,109682.03042571356,10968.203042571356,1096.8203042571356,False,0,False,False,
799473875428308992,145.91755383173984,36.41608999171058,48.421418521226016,10.584415,1.5729856,29.602843848064666,37.89633608356578,-0.6186809927454117,17.360070936374402,7.159227459548148,main_sequence,0.6467143042200019,56620.97893151085,5662.0978931510845,566.2097893151084,False,0,False,False,
1304594533751044992,249.23339054510657,27.40473120214148,23.628377849160785,15.087056,3.6276865,39.11962332678637,37.18193830325724,-0.2648387019740671,37.80109190742859,13.219886464064208,main_sequence,0.6463453642576831,123290.67296574204,12329.067296574203,1232.9067296574203,False,0,False,False,
6224172807579028864,225.80459908261008,-28.67142826759368,27.847135753529862,15.045909,3.6283197,35.40166389231656,14.731833136063,-0.0040475921392071,35.40161136798122,12.822006340046823,main_sequence,0.6459977498350393,115464.614099476,11546.4614099476,1154.6461409947601,False,0,False,False,
646076953786745472,142.2909780253123,25.96804319708952,17.669942041247396,14.390027,3.6294441,25.41731935609797,101.97455580253924,-0.0387028787895701,25.094780826333213,13.153851375049008,main_sequence,0.6453804098568537,81848.2287121025,8184.822871210249,818.4822871210249,False,0,False,False,
5421953490271119488,152.8329362999179,-37.27604761080195,41.84323386329167,10.341044,1.5702448,32.99337052020627,61.96279899535065,-0.2904105430954232,27.383924050861097,7.232917791508186,main_sequence,0.6452095888316097,89314.4153862379,8931.44153862379,893.1441538623791,False,0,False,False,
1226252955880803200,213.076195050338,11.61816561896346,52.37894454479552,10.91694,1.569171,33.81216573372892,100.0533125244914,-0.2039665936425975,26.601927554539536,7.321156285089387,main_sequence,0.6446199301662189,86763.88392210867,8676.388392210867,867.6388392210868,False,0,False,False,
3537511712697046656,165.52675591750318,-22.874967851427844,56.51794516462139,11.141557,1.5683928,31.063201341847652,13.343026284414004,-2.243955719122712,5.221616546843028,7.380625181382843,main_sequence,0.644192548287271,17030.63550666422,1703.063550666422,170.3063550666422,False,0,False,False,
3567910941462154880,180.95809685662184,-16.53919690081446,37.308306641289136,10.215118,1.5682316,16.65164517679737,111.01996694260056,-0.1257778764296031,8.563304328731423,7.356090311889583,main_sequence,0.644104013527447,27929.763406973707,2792.9763406973707,279.29763406973706,False,0,False,False,
1176086638351803648,217.73306766793712,8.96651174795083,26.46724841526854,15.178363,3.6337252,26.74949295209748,28.67286902562864,-0.479816583591926,22.750060434393983,13.06481903209929,main_sequence,0.6430291624029368,74200.77356063169,7420.077356063169,742.0077356063168,False,0,False,False,
3562429875997498112,165.80138088775706,-16.340734296501733,70.65368169979024,11.303379,1.5661783,39.52343706365103,107.95727580790864,-0.1988110668892714,32.86752726578588,7.057705012655138,main_sequence,0.6429761496834212,107199.5371256002,10719.95371256002,1071.995371256002,False,0,False,False,
3802891381069437184,163.5498737278727,-1.4758341923721945,54.18457337895106,11.08214,1.566041,19.053623399926398,34.49255769687634,-0.4292740980043587,11.564101506871348,7.4127617084542035,main_sequence,0.6429007223008086,37717.05485433704,3771.7054854337034,377.17054854337033,False,0,False,False,
641154096631794432,144.29652257042983,22.693351329394865,22.56904979938892,8.910828,1.5610418,22.02812933233565,40.87894862128903,-0.2464159584732396,19.470672062409,7.143261625871493,main_sequence,0.6401535779645341,63504.839160424526,6350.483916042453,635.0483916042452,False,0,False,False,
1541150406018473216,189.4957215328417,44.73832841949588,56.47033660003631,10.943621,1.5588665,36.6461315841417,27.03610885635836,-0.0125772219734761,36.6444814611568,7.184519117885225,main_sequence,0.6389577615740122,119518.31420348011,11951.831420348011,1195.183142034801,False,0,False,False,
1574487392412313856,185.2856625770514,56.70244778408258,49.74066330097244,11.104488,1.5577278,38.65921618290514,50.46374389373083,-0.5329480752983993,27.16594532027636,7.620930138149932,main_sequence,0.6383316855156986,88603.46384939278,8860.346384939277,886.0346384939278,False,0,False,False,
802677611798044032,153.77693328563242,39.51762239888125,27.43267906010083,9.648188,1.5567093,22.64361779510126,41.43359654975243,-0.1912364729183034,21.14392256831697,7.456846886840058,main_sequence,0.6377716381275436,68962.25243882566,6896.225243882565,689.6225243882566,False,0,False,False,
4406159365028474112,240.06929068816464,-1.799388710868041,30.61992422737014,9.76565,1.5562229,38.86476107225269,45.87715518215665,-0.7175065521745335,19.420408885494016,7.335629441747859,main_sequence,0.6375041596308705,63340.90260212562,6334.0902602125625,633.4090260212562,False,0,False,False,
3554418421960454016,161.1658451439056,-18.833276321942407,62.81568295531539,11.252176,1.555934,34.66966430829557,36.176983324667695,-0.0533002336158453,34.61353342918406,7.261835570275672,main_sequence,0.6373452833974691,112894.24762271658,11289.424762271658,1128.9424762271658,False,0,False,False,
3727175028946073856,207.8585482723771,11.169824637540062,53.84697909340776,11.015175,1.5525713,31.47213581746339,38.21135596367853,-0.7504645910751214,11.418799527951892,7.359368281687411,main_sequence,0.6354957023091419,37243.143179824976,3724.3143179824974,372.4314317982497,False,0,False,False,
589363422471917184,141.56333335305482,10.29358396810276,62.83991069099015,11.019787,1.5524244,35.87149222538915,46.32386525453014,-0.4912139670593229,27.298166905713234,7.028609204286813,main_sequence,0.6354148902167602,89034.71298603229,8903.471298603228,890.3471298603229,False,0,False,False,
905398695343889024,121.56575712954104,34.13480698572387,39.04898882039953,9.999491,1.5520029,34.886279682310416,37.42383671454567,-0.3440744994493258,32.30524438169717,7.041442038819009,main_sequence,0.6351830103308846,105365.61562549687,10536.561562549687,1053.6561562549687,False,0,False,False,
3859785167866932096,155.6019510102093,3.620157731351159,47.82274017940257,10.565773,1.5506582,16.16137568178988,12.526221153402998,-0.0967093991692846,16.11381856694822,7.167600715055704,main_sequence,0.6344431930302411,52556.24731772618,5255.624731772618,525.5624731772618,False,0,False,False,
626444383399077248,148.9581467916681,18.57415143303514,57.22056399799661,10.97482,1.5504475,28.11241759994644,26.84572125866156,-0.425479343474228,25.57039937027522,7.1870593292973854,main_sequence,0.6343272638410301,83399.48893763244,8339.948893763243,833.9948893763244,False,0,False,False,
3631698142179428864,202.60981447389045,-6.462224579262269,55.28941748907568,10.91556,1.5491714,31.313660159527924,30.314444068119723,-0.4140924178302785,28.56096705692732,7.202349928097306,main_sequence,0.6336250969605854,93153.41624586668,9315.341624586668,931.5341624586667,False,0,False,False,
802155000175577344,151.4545599671156,37.98372081404959,27.92005360795636,15.483895,3.6527958,22.475855602139028,61.486069240792816,-0.1018933530602622,21.54322196741994,13.254313760900313,main_sequence,0.6325425108604724,70264.59290430165,7026.459290430165,702.6459290430165,False,0,False,False,
690624526381297664,130.54104976511664,25.041593406850243,40.21304122343284,10.479497,1.5468988,29.182106824702124,32.4149363497443,-0.6671745107434078,19.036991249342083,7.457662404616038,main_sequence,0.6323744282428574,62090.36151977091,6209.03615197709,620.9036151977091,False,0,False,False,
3901385186008371456,184.90249585571647,6.654073303213802,76.22539844338733,11.84405,1.5429926,39.90130779593843,143.6235952617515,-0.0744756075783377,38.37243827569701,7.433551484120077,main_sequence,0.6302242284057504,125154.15559774777,12515.415559774778,1251.5415559774776,False,0,False,False,
889440383577571328,104.06826347683294,32.44292299143241,32.24096134137724,9.894672,1.5427151,39.491197354309136,29.3286292190252,-1.271159621022467,10.286005559103092,7.352632085725733,main_sequence,0.6300714524181932,33548.4633781694,3354.84633781694,335.484633781694,False,0,False,False,
3574377616021489152,182.37287285226157,-11.85774112675534,24.75084442296303,9.146776,1.5418234,17.61329931049514,50.59806128062016,-0.1576119123318174,15.611157747087612,7.178825898404114,main_sequence,0.6295805116734945,50916.7869839905,5091.6786983990505,509.16786983990505,False,0,False,False,
692114673873977472,137.26248061215628,27.431828135785103,33.7027149171378,9.754966,1.5414886,24.194364910181097,30.099443916355867,-0.72055462589174,9.663114530699092,7.1166415659637146,main_sequence,0.6293961737801778,31516.864548582143,3151.6864548582143,315.16864548582146,False,0,False,False,
5634267909986022400,138.34087499121426,-31.12498294997664,37.533079574346125,10.164139,1.5407524,32.351414014537184,48.45799347902796,-0.3062274735757934,28.57091152977151,7.292068002171821,main_sequence,0.6289908135002374,93185.85077850538,9318.585077850537,931.8585077850538,False,0,False,False,
699616538631844352,136.5962427465068,30.28231409440833,38.46848039367973,10.109318,1.5390825,26.53279653618307,51.65312975792864,-0.1267890967963345,25.67350403225864,7.183792845652614,main_sequence,0.6280712717877583,83735.77137076881,8373.577137076882,837.3577137076882,False,0,False,False,
3479450798601860352,176.47328298006298,-30.852465354671367,42.1946986388466,10.47712,1.5384693,26.81902739202296,24.77223422772161,-0.3083154639613398,25.65631436242609,7.350830552836619,main_sequence,0.6277335834738478,83679.70616590901,8367.970616590901,836.7970616590901,False,0,False,False,
