n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,glint_max_brighten,glint_sigma,glint_events,glint_score,is_glint,resists_mundane,is_candidate,shared_epoch_frac
61,0.41324467453467695,0,0.0,0.8785710996284984,0.10471675459669388,0.29027705353666605,0.21291688393900016,0,0.0,0.0,719207300006570,216.6269844,38.9797231,,,,unknown,0.023098812276978953,0.6793142301344244,0.09131633322756226,0.15980358314823392,False,1.119545773568278,4.825499447592525,0,0.0,False,False,False,1.0
83,0.4024114110000454,0,0.0,0.8558126191757134,0.11043129029727279,0.29090795319954765,0.21272761404013568,0,0.0,0.0,719207400006877,217.9417874,38.8561352,,,,unknown,-0.026821307537599356,1.4839761348947373,-0.1049789284064986,0.0,False,1.0546942236419223,4.499026967226733,0,0.0,False,False,False,1.0
88,0.5034358797029052,0,0.0,0.4515354792819242,0.18229068014750893,0.29240988329599316,0.21227703501120204,0,0.0,0.0,719207300015627,216.62698189999998,38.9266064,,,,unknown,0.05454300749231636,1.6698211877029823,0.21415059796455435,0.4541666666666666,False,2.149471045207955,9.416424162384804,1,0.6588856554984641,True,False,False,1.0
39,0.17586727429009053,0,0.0,0.9508189423243237,0.11009863978093719,0.29693404312584265,0.2109197870622472,0,0.0,0.0,1717213300008347,216.6538984,38.9463221,,,,unknown,0.012455582841215136,2.096764383755801,0.049755790364166025,0.19123929980395718,False,0.24898838597759432,4.415557611018191,0,0.0,False,False,False,1.0
355,0.5390476684809288,5,0.014084507042253521,0.7628754273444363,0.9646119972707038,0.0817073337941894,0.21084571129163499,0,0.02154736285670274,0.0,719207300015477,216.6076339,38.9453972,,,,unknown,0.005817312397279378,0.912232529017897,0.040995993295448584,0.10646521048925725,False,1.383929237299205,7.924077576911146,4,0.518987701025482,True,False,False,1.0
74,0.46559709781438996,0,0.0,0.6369151160610178,0.11134175443693939,0.2996228844047365,0.21011313467857903,0,0.0,0.0,719207400026767,217.9472732,38.865543200000005,,,,unknown,0.05186696018319427,0.7597348933869027,0.15903276709307568,0.3408073424128824,False,1.170445974003378,4.8105126747905915,0,0.0,False,False,False,1.0
70,0.4623064634338966,0,0.0,0.9482834731767837,81.39930377020562,0.3012495790183849,0.20962512629448452,0,0.0,0.0,719207400006640,217.67777984999998,38.8821223,,,,unknown,0.0010244511081851037,0.04267055519239839,0.004015133624866323,0.1409550552720875,False,1.2434355627930258,5.191039021258241,1,0.60254718695011,True,False,False,1.0
84,0.5408250874009959,1,0.011904761904761904,0.8785745782652011,0.203263799327361,0.31095244455771853,0.20671426663268444,0,0.0,0.0,719207400006013,216.92488824999998,38.9445697,,,,unknown,-0.05648540704734095,1.2374594141592181,-0.05073724686934983,0.0,False,0.8438100591603765,4.5186551991201265,0,0.0,False,False,False,1.0
136,0.5243627713332477,0,0.0,0.8343804993314665,0.9969600842444745,0.1553925045455319,0.2066918057106872,0,0.015563480975217743,0.0,719207400006731,217.89734665,38.8711502,,,,unknown,-0.024187077085420127,0.9162395347917731,-0.09539412411406611,0.0,False,1.5393388669387975,6.809509031964765,3,0.5441267870928636,True,False,False,1.0
77,0.48713013230274105,0,0.0,0.5198515467191173,0.17340105203065703,0.31848900645304196,0.2044532980640874,0,0.0,0.0,719206300024964,218.3749919,38.8322387,,,,unknown,0.015324418713645835,0.8914744539226577,0.061128780458514054,0.16947536580239958,False,1.54353805682624,6.604882350820621,1,0.6213984313442751,True,False,False,1.0
74,0.550870241043222,1,0.013513513513513514,0.5949041781738704,0.1640126714727267,0.3229514822322384,0.20311455533032846,0,0.0,0.0,719207400035434,217.9316424,38.84136725,,,,unknown,0.003315202183721553,0.15032307609028006,0.013355949667430674,0.06801576906086079,False,2.223093764824968,9.690382492389569,1,0.662538433231861,True,False,False,1.0
58,0.5716476439270012,1,0.017241379310344827,0.7626983004983274,0.16781803752324395,0.3258925279433712,0.20223224161698863,0,0.0,0.0,719206300016328,218.60957224999999,38.806292299999996,,,,unknown,-0.03165843021848019,0.8793068335840789,-0.12797717770230424,0.0,False,1.240422781003438,5.01048466297902,1,0.6001397955063871,True,False,False,1.0
61,0.5090658536441712,0,0.0,0.7234596613367927,0.32412003810856216,0.32942066900521455,0.20117379929843562,0,0.0,0.0,719207400014687,217.8488306,38.8247878,,,,unknown,0.04189243424262822,1.444868336572255,0.1639060340133939,0.4207641309520107,False,1.217482902664485,5.013087316629879,1,0.6001744975550651,True,False,False,1.0
299,0.5461124566241813,1,0.0033444816053511705,0.8270838325889515,0.9645728303100484,0.08957703326906717,0.20095633536094681,0,0.024056851552777685,0.0,719207400006797,217.7661921,38.8641787,,,,unknown,-0.005164953460592245,0.28680716040498233,-0.036391895697584345,0.0,False,1.2820943723247429,6.370337339624511,2,0.5782711645283268,True,False,False,1.0
69,0.5297438889307516,1,0.014492753623188406,0.788291678672712,0.49024061928628615,0.3434609839923241,0.19696170480230277,0,0.0,0.0,719206300028580,218.5730367,38.8375746,,,,unknown,0.028210131297612767,0.8379678236073975,0.0831077189453496,0.1454385081543618,False,1.00962877233771,4.4406633476877975,0,0.0,False,False,False,1.0
59,0.4921073125239097,0,0.0,0.4949447363886266,0.26893181055052784,0.3438086927364684,0.19685739217905945,0,0.0,0.0,719207400007069,217.7342614,38.8362147,,,,unknown,-0.05332010744719549,2.3054821604987947,-0.20978787962855625,0.0,False,3.8563994359751668,16.11459399798343,2,0.7081945866397792,True,False,False,1.0
58,0.5134406932695526,0,0.0,0.6163967416194612,0.1717994415557919,0.3459036001208803,0.1962289199637359,0,0.0,0.0,719206300016184,218.3744754,38.8331303,,,,unknown,0.055931117073402106,1.8930812490120976,0.17288420193265078,0.30254735338213884,False,1.8156389217092577,7.345804703620363,3,0.5512773960482715,True,False,False,1.0
47,0.14121710834791734,4,0.0851063829787234,1.0304855017898753,0.5785574825231984,0.35735869009191124,0.19462152307981914,0,0.0,0.0,1718216300007179,216.9428197,38.9305064,,,,unknown,0.009498391900746812,1.9912396450388767,0.037593474450067756,0.12828858028761855,False,0.0954023795130956,3.367654223271345,0,0.0,False,False,False,1.0
43,0.6079291447853981,1,0.023255813953488372,1.1933598550731392,3.170296589350573,0.3948590242549603,0.19314388402790028,0,0.0,0.0,719207400020030,217.9531185,38.8830919,,,,unknown,-0.0413860623843442,1.2902001639337206,-0.1640246943961598,0.0,False,0.7851654790331044,3.468184617368785,0,0.0,False,False,False,1.0
36,0.2685899558980116,0,0.0,0.7495219171319033,0.33547225456748275,0.35700220798732524,0.19289933760380243,0,0.0,0.0,1717213300026187,216.5788184,38.929192650000005,,,,unknown,0.009453693097532363,1.2641930412441418,0.03759678962516555,0.06579438184403971,False,0.39780805883751946,4.136514739835492,0,0.0,False,False,False,0.6363636363636364
52,0.49380082618024923,0,0.0,1.1327465429754444,0.36645242260668665,0.3840597517702029,0.1927468670474658,0,0.0,0.0,719207400007022,217.80361295,38.8405907,,,,unknown,-0.01243607934342865,0.7478757586641055,-0.049216499250677656,0.0,False,1.308886476398449,5.540829791356247,1,0.60721106388475,True,False,False,1.0
36,0.07206439280713939,1,0.027777777777777776,1.780541385305698,0.2844700621229707,0.4894670112102544,0.19119809828892642,0,0.002931427155446374,0.0,1717213400007072,216.93246325,38.9537062,,,,unknown,0.0010860923038659087,0.20496682406378675,0.004338567024617397,0.007592492293080445,False,0.024202142528569004,2.351844310871009,0,0.0,False,False,False,
48,0.5280730271805981,1,0.020833333333333332,0.6278563933292007,0.9979036847336259,0.36372039336274614,0.19088388199117615,0,0.0,0.0,719207300015077,216.76441055,38.985475,,,,unknown,0.006201821143057997,0.054605999104222015,0.01805044960742132,0.03158828681298731,False,1.013505313417511,4.397986142595486,0,0.0,False,False,False,1.0
54,0.46946442350805695,0,0.0,0.6150411499969869,0.15605660652944892,0.3646665283212312,0.19060004150363064,0,0.0,0.0,719206300025056,218.60020924999998,38.807252899999995,,,,unknown,0.030936842938346133,1.6117465819312895,0.09224689038460922,0.34893205817306616,False,1.6280859229821658,6.74291755481972,2,0.5832389007309297,True,False,False,1.0
46,0.13336297358453597,1,0.021739130434782608,0.8266878933328877,0.1320161965788294,0.3667266848698839,0.1899819945390348,0,0.0,0.0,1718216300013931,216.92261845000002,38.993189799999996,,,,unknown,-0.010203155618508106,1.637330959006706,-0.040438137698721226,0.0,False,0.14229669432969216,5.449058433928053,0,0.0,False,False,False,1.0
159,0.5192794321663642,4,0.025157232704402517,0.6889126306890927,29.342017006914755,0.17393332315277246,0.18981163826604885,0,0.019336121596039802,0.0,719207300015632,216.869664,38.9286327,,,,unknown,0.023879605091504184,1.2034306470819018,0.09323165700096296,0.2077982568945423,False,1.161946586597348,5.457977525100668,1,0.6061063670013423,True,False,False,1.0
50,0.46741282521142924,0,0.0,0.8566757457627782,0.1765437742872782,0.36891505128688273,0.18932548461393517,0,0.0,0.0,719207400019470,216.9476462,38.9601023,,,,unknown,0.027846575878753135,1.899324262208701,0.08104726028847531,0.1418327055048318,False,1.3743708946892936,6.021293251251666,1,0.6136172433500223,True,False,False,1.0
60,0.5154603960405839,0,0.0,0.8546032598490331,0.12110722941078951,0.3718901877360876,0.1884329436791737,0,0.0,0.0,719206300015866,218.59980955,38.88705005,,,,unknown,0.006749097029551479,0.18713538366801108,0.026388959333502937,0.04618067883363014,False,1.5786488161950492,6.765152050897628,1,0.6235353606786351,True,False,False,1.0
60,0.6282243547967032,1,0.016666666666666666,0.5068353302948087,0.6063566403977094,0.37268411209349067,0.1881947663719528,0,0.0,0.0,719207400031724,217.73347345000002,38.860517650000006,,,,unknown,-0.042536877890110784,2.200802333155459,-0.16700380395905853,0.0,False,1.8561209839167465,11.347289043476453,1,0.6846305205796861,True,False,False,1.0
249,0.5839538150322955,3,0.012048192771084338,1.0401623198408505,0.9969634161088763,0.10715486188196481,0.18773046404757715,0,0.027510938859428145,0.0,719206300027490,218.3190838,38.8137499,,,,unknown,-0.002843620123658635,0.251247324738133,-0.020032176959549522,0.0,False,1.037523563693815,4.966808742728774,0,0.0,False,False,False,1.0
599,0.48745910845362095,3,0.005008347245409015,0.7820598494545313,0.996985902479819,0.05841706557444912,0.187719714184593,0,0.03158505538102408,0.0,719206300011264,218.6411388,38.854098,,,,unknown,-0.010523565760337856,0.7339261485818795,-0.07468256848330365,0.0,False,1.108015888939192,7.958339162238002,4,0.5194445221631734,True,False,False,1.0
480,0.5258898991513925,4,0.008333333333333333,0.8415764125530953,1.035069222117541,0.09133754225674613,0.18651483220243656,0,0.028694635040179866,0.0,719206300005504,218.59809145,38.85217865,,,,unknown,-0.007049299514952927,0.6603424800395914,-0.050026047061602935,0.0,False,1.0226662130627928,6.140094028304797,4,0.49520125371073065,False,False,False,1.0
41,0.5318237270376538,0,0.0,0.5864985851367376,0.10780541978108758,0.37909262140382194,0.1862722135788534,0,0.0,0.0,719207400006955,217.6600681,38.8475864,,,,unknown,-0.1523535591154772,3.569913138423232,-0.3038943206483409,0.0,False,1.9590980786940007,8.014133052758975,2,0.600188440703453,True,False,False,1.0
660,0.37979200550932457,2,0.0030303030303030303,0.7771958741987565,1.0836227517689567,0.04661061881852528,0.18517069163730354,0,0.033615374239046286,0.0,719207300006902,216.77336265,38.949157549999995,,,,unknown,-0.007229638064061543,1.6661306659759685,-0.05130601164803188,0.0,False,1.7009933815258864,16.452377603981862,10,0.0,False,False,False,1.0
775,0.475043177884485,16,0.02064516129032258,0.9142947852532811,0.9971605633903168,0.04208140320015045,0.18441466869738313,0,0.0343203034475239,0.0,719207300033596,216.8850697,38.9839848,,,,unknown,-0.0021268841495856376,0.34464313144208464,-0.015023589335477655,0.0,False,1.1350098352021258,12.719703948441525,8,0.0,False,False,False,0.9930555555555556
40,0.16367304194995957,0,0.0,0.7675991833510103,0.20759864690412974,0.3869713011868106,0.1839086096439568,0,0.0,0.0,1717213300026028,216.58323675000003,38.9704214,,,,unknown,-0.006957042949248014,1.4001412084679623,-0.02779100544310728,0.0,False,0.29683552830002347,5.365756129112109,0,0.0,False,False,False,0.75
446,0.48718471654495243,2,0.004484304932735426,0.8965359541465412,0.9972896237504484,0.08028741756496661,0.18369146160875652,0,0.030740771040584505,0.0,719206300005421,218.52730689999999,38.86361015,20.93187713623047,2.2361602783203125,-1.9021506415639289,unknown,-0.00487015732122242,0.6878030702738864,-0.03442922852845269,0.0,False,1.5914598224478862,8.764309982052133,3,0.5701907997606951,True,False,False,1.0
356,0.4615338092252317,0,0.0,0.8260609936740081,1.0349727126347064,0.09842791700495987,0.18352573632458413,0,0.02898196285797597,0.0,719206300011223,218.63824785,38.86167465,,,,unknown,0.010003891824064729,0.7170564091423255,0.07050148137148639,0.2275442590667678,False,2.0705366111239325,11.099466569004646,4,0.561326220920062,True,False,False,1.0
45,0.47141358171441283,0,0.0,0.699534736670792,0.12632823748156918,0.3892915789262843,0.1832125263221147,0,0.0,0.0,719206300005708,218.3750352,38.8293068,,,,unknown,0.007322945118907223,0.24919346865502298,0.02916347671101554,0.051036084244277184,False,1.1184329363089902,4.468367264731925,0,0.0,False,False,False,1.0
36,0.07226410541983064,1,0.027777777777777776,1.653216924503463,0.4917331667232053,0.4113053294640972,0.18312422845660659,0,0.010892396058124008,0.0,1717213400007589,216.8530494,38.913039600000005,,,,unknown,0.0030697482552307677,1.118685045008425,0.012262593618069965,0.021459538831622438,False,0.03447762111978436,3.3616429497304767,0,0.0,False,False,False,
53,0.48931576881075045,0,0.0,0.43415569510078517,0.33919684596769106,0.38992018443852683,0.18302394466844193,0,0.0,0.0,719206300024974,218.6366939,38.8284874,,,,unknown,-0.006978492049125224,0.18259558697760078,-0.02777983363501288,0.0,False,1.8967549649167483,7.1004481526523655,3,0.5480059753686982,True,False,False,1.0
36,0.047884665143163585,0,0.0,0.7265816750904649,0.12342239884333046,0.3899730131577038,0.18300809605268886,0,0.0,0.0,1717213400007590,216.8719295,38.91226455,,,,unknown,-0.004770742581447173,2.463323393157122,-0.019057483763700644,0.0,False,0.040258660197425744,2.8253745595163315,0,0.0,False,False,False,
44,0.11382184524762728,5,0.11363636363636363,1.4771133908905474,0.9997271466769534,0.3972243850174742,0.1826481845270949,0,0.008937101140365228,0.0,1718216300006943,216.899823,38.9550073,,,,unknown,0.008976547045916565,3.295771131125044,0.0355280762835194,0.24208582398616246,False,0.04700828916012645,4.017421441399159,0,0.0,False,False,False,1.0
44,0.4780891854435384,0,0.0,1.045242981694962,0.28487256879107276,0.40364531866574616,0.18162098330197388,0,0.0,0.0,719207400024153,217.78499870000002,38.85343035,,,,unknown,-0.056605954643537196,3.1336301655979546,-0.2253464173541839,0.0,False,1.0752498923290839,4.580837603435458,0,0.0,False,False,False,1.0
34,0.11552176169393746,0,0.0,1.4981951237930677,0.13452038409809752,0.6206882504083681,0.17989170742758406,0,0.0,0.0,1717213400007310,216.8537748,38.93546885,,,,unknown,-0.004045763791918314,0.3272868735905498,-0.0161614416330262,0.0,False,0.08742061006557478,1.8146606411213457,0,0.0,False,False,False,0.6666666666666666
546,0.521493149163947,8,0.014652014652014652,0.7586725780421523,0.9968518038192998,0.07851782739617223,0.17959555669106095,0,0.032283031696695795,0.0,719207400006677,217.93000895,38.8782231,,,,unknown,-0.004680516509218374,0.6840905259634763,-0.033164808976134615,0.0,False,1.9454475934208593,15.251019690476358,7,0.0,False,False,False,1.0
883,0.35989860157044806,10,0.011325028312570781,0.8611207801732416,0.9970706657225126,0.06363096740588367,0.17844026919335326,0,0.03415681352829387,0.0,719206300011438,218.6035068,38.8302162,,,,unknown,0.0011117222307503389,0.1754179763343978,0.007856261830639257,0.013748458203618698,False,0.7553887875615197,11.552705086239676,8,0.0,False,False,False,0.9921568627450981
54,0.4641072420888367,0,0.0,1.1759124560427043,0.12652536924864802,0.44058933485550544,0.17837794690591063,0,0.0,0.0,719206300005526,218.5441682,38.8492693,,,,unknown,-8.471122377466821e-05,0.004228275614732859,-0.0003345600655954762,0.0,False,1.2084716061578065,5.222838842932172,1,0.602971184572429,True,False,False,1.0
37,0.5221064158935917,0,0.0,0.8768922244175339,0.21578974799011114,0.41342277500581787,0.17597316749825465,0,0.0,0.0,719207300021994,216.8375042,38.9590422,,,,unknown,-0.03674809669515061,0.8480338695446779,-0.1365944993438925,0.0,False,2.7015317593056225,11.253149060151435,1,0.6833753208020192,True,False,False,1.0
359,0.46954104670674324,0,0.0,0.7141593605100511,29.455930375196452,0.08819072546246359,0.17576161205455706,0,0.032593723435567955,0.0,719207400007180,217.7752151,38.8239582,,,,unknown,-0.013386605228217555,1.6200401589432072,-0.09433870550644258,0.0,False,1.2759368101649833,6.949915930025947,3,0.5459988790670126,True,False,False,1.0
34,0.0500915828056282,1,0.029411764705882353,1.235365181756994,0.24264932558304123,0.40362737660362,0.17454594342362756,0,0.006162584833568683,0.0,1717213400007604,217.7014828,38.8812771,,,,unknown,7.450017257236683e-05,0.029933641762777602,0.0002976918912147537,0.0005209608096258189,False,0.02525666208418742,2.321158476520098,0,0.0,False,False,False,
45,0.4203574531481242,0,0.0,0.35614156123708224,2.0865533416205664,0.41937182263348194,0.1741884532099554,0,0.0,0.0,719207300026323,216.667378,38.9895092,,,,unknown,0.03173814973585527,0.7131750587846364,0.1243180678091833,0.21755661866607073,False,2.2216927516627143,9.224031967559398,3,0.5763204262341253,True,False,False,1.0
40,0.19381769042554708,0,0.0,0.6341753675450974,0.34163939729892373,0.42081949139788627,0.17375415258063412,0,0.0,0.0,1717213300008544,216.58237830000002,38.92989595,,,,unknown,0.005484537743606219,0.8101577383195189,0.022006013473868342,0.14267719024593623,False,0.3824450569954889,5.944217440407642,1,0.27453628357012944,False,False,False,1.0
36,0.07010781035221647,1,0.027777777777777776,1.394722420809993,0.2217346137717321,0.5903288694205199,0.17368334524859957,0,0.0,0.0,1717213400007067,216.89982329999998,38.95499555,,,,unknown,0.0033633689918670224,0.642931503859376,0.013435507965386067,0.023512138939425616,False,0.023856377948195506,2.1234890714157983,0,0.0,False,False,False,
36,0.09571901229059243,1,0.027777777777777776,0.6347077008178014,0.3308645990670588,0.4210923436728059,0.17367229689815822,0,0.0,0.0,1717213400007329,216.94282644999998,38.9304974,,,,unknown,0.0102700424585769,4.4972294955299885,0.04102530456536911,0.29573930929846165,False,0.10968955949946246,4.002316972436614,0,0.0,False,False,False,
42,0.49101510276638016,0,0.0,0.3991813341437708,1.0282034984935131,0.4255067115960634,0.17234798652118097,0,0.0,0.0,719207300022269,216.67268145,38.913548,,,,unknown,0.03018528548885831,1.0207947415543,0.08974463504698198,0.15705311133221844,False,2.197919741378415,8.758262251743297,2,0.6101101633565773,True,False,False,1.0
44,0.5543832611708979,1,0.022727272727272728,0.7752625926094129,0.2605460508954775,0.42724259891126254,0.17182722032662123,0,0.0,0.0,719207400007279,217.67160174999998,38.8138915,,,,unknown,-0.014611913114706934,0.33936545669736384,-0.045525994440550846,0.0,False,1.3310489853036471,5.425113699710581,1,0.6056681826628079,True,False,False,1.0
691,0.4591504409092083,11,0.015918958031837915,0.8097623745075334,0.24946775063472812,0.035796643297371485,0.17124100320773836,0,0.0393400012676834,0.0,719207300015529,216.819849,38.9426364,,,,unknown,-0.011374936968346617,2.838044054051807,-0.0805995544063201,0.0,False,1.1105320906976548,10.917260024423754,4,0.5588968003256501,True,False,False,1.0
39,0.4822577484863182,0,0.0,0.7253472943875976,0.5292315618288606,0.43006876902225866,0.1709793692933224,0,0.0,0.0,719206300011269,218.6002124,38.8532008,,,,unknown,0.03361934015598022,0.990806756731358,0.09941070113655098,0.27813539365563084,False,1.0990989916083929,4.4090074505976675,0,0.0,False,False,False,1.0
44,0.4201079217612339,0,0.0,0.7754600308841736,0.20961972616166072,0.43131239760155177,0.17060628071953446,0,0.0,0.0,719207400014239,217.70612835,38.870741949999996,,,,unknown,-0.0088532189459932,0.18897858388605335,-0.03422587967329961,0.0,False,2.7780710416644796,11.134123817445357,1,0.6817883175659382,True,False,False,1.0
41,0.17931994289493858,1,0.024390243902439025,1.0886988858830027,0.1501469544081041,0.45053670325327855,0.17016092217699658,0,0.0,0.0,1717213300022388,216.7046299,38.9713236,,,,unknown,0.0008954166101668868,0.15598658688949946,0.003592745808163916,0.1104539718309535,False,0.21307876374394752,4.239766500645703,0,0.0,False,False,False,0.8
35,0.20995337891958676,0,0.0,1.307528890275564,0.10459952233012174,0.6160764040711637,0.16845173341653383,0,0.0,0.0,1717213300008467,216.73885,38.932858,,,,unknown,-0.018751250415161673,0.5213999099357595,-0.07446917690744091,0.0,False,0.18246060324771785,2.301823283329671,0,0.0,False,False,False,0.6666666666666666
41,0.3767639591790475,0,0.0,0.7522274416730356,0.1152682427269407,0.4393114132850831,0.16820657601447506,0,0.0,0.0,719207400014177,217.8227558,38.8785938,,,,unknown,-0.016691951585967438,1.0048560886240416,-0.06697208751780206,0.0,False,0.730085793655209,2.990049300935867,0,0.0,False,False,False,1.0
45,0.41803605392624954,0,0.0,0.6700766777966124,0.1998747872221624,0.43961990501006604,0.16811402849698018,0,0.0,0.0,719206300021764,218.2854783,38.8710584,,,,unknown,-0.008164385235475633,0.3412384908802233,-0.024198352674414135,0.0,False,1.1398799029095672,4.565664920457334,0,0.0,False,False,False,1.0
41,0.0519204914340643,0,0.0,0.9269243574164716,0.27168381270284664,0.4449818777981054,0.16650543666056838,0,0.0,0.0,1717213300008410,216.5753848,38.9432653,,,,unknown,-0.005353967525880601,1.601439998490245,-0.02148211700257401,0.0,False,0.04154327709589367,2.336782937608417,0,0.0,False,False,False,
44,0.5578695930269157,1,0.022727272727272728,0.8195352222081016,0.1518592119498906,0.4457170566058968,0.16628488301823097,0,0.0,0.0,719207400006578,217.7660142,38.88992825,,,,unknown,-0.09059911790496605,2.0906908059065623,-0.3474092201307634,0.0,False,1.3609197215677744,5.746832372056008,1,0.6099577649607468,True,False,False,1.0
68,0.3079186024499232,0,0.0,0.6368637132597764,0.10600000036676424,0.2160635491322905,0.16607646594355335,0,0.0230348231055865,0.0,719207400026406,216.90799885,38.9844687,,,,unknown,,,,0.0,False,3.348211096405903,43.72366258321511,1,0.8,True,False,False,1.0
30,0.37191226614222384,2,0.06666666666666667,0.9460930741152259,0.1021871968561607,0.45258286826134775,0.16422513952159568,0,0.0,0.0,1718216300006767,216.9099653,38.9740877,,,,unknown,-0.02431032738292064,1.9437088598501877,-0.0965175562223872,0.0,False,0.7012831474580301,5.967116412596598,1,0.44219954119159094,False,False,False,0.7692307692307693
43,0.45212210814196263,0,0.0,0.8108818307578481,0.5427277707849975,0.4564535989967893,0.1630639203009632,0,0.0,0.0,719207400020410,217.6289181,38.8295129,,,,unknown,-0.02297683378306548,0.49760059949818797,-0.06941642698608268,0.0,False,0.8077869208789563,3.3927386828917596,0,0.0,False,False,False,1.0
313,0.5638596136056206,1,0.003194888178913738,0.815549381866872,152.02645049476632,0.09188885395504429,0.1616936221458269,0,0.03691324055588661,0.0,719207400026885,217.8020592,38.8322091,,,,unknown,0.02032960498540106,2.609491599632224,0.14354509632168844,0.25120391856295476,False,2.0896018750173377,11.600497500130228,3,0.6080066333350698,True,False,False,1.0
41,0.530943714520127,0,0.0,0.9606566354996328,0.37250762556220735,0.461268867300244,0.1616193398099268,0,0.0,0.0,719206300011341,218.2838108,38.8433797,,,,unknown,0.04015028063571536,0.6143734978799931,0.16033124023258896,0.34307967040703063,False,1.4061445822177632,5.708691085902178,2,0.5694492144786958,True,False,False,1.0
34,0.22810111072819805,0,0.0,0.8539257702991431,1.0377108046982986,0.462611560144181,0.1612165319567457,0,0.0,0.0,1717213300008185,216.74662835,38.9592408,,,,unknown,-0.018965915203619496,0.8860184090213928,-0.07506317672318148,0.0,False,0.17304167041185226,1.9434363534868202,0,0.0,False,False,False,0.7777777777777778
36,0.5361152665774707,1,0.027777777777777776,0.5866261501795328,0.24948042317070787,0.46352622816630307,0.16094213155010909,0,0.0,0.0,719207400031586,217.65306815,38.88080435,,,,unknown,0.02619952278454892,1.0440334173125458,0.10508232776678103,0.18389407359186677,False,1.5703768434626015,6.607237008211025,1,0.6214298267761471,True,False,False,1.0
32,0.3297268232156142,1,0.03125,0.8694461567092433,0.3226191386482027,0.46383611707801564,0.1608491648765953,0,0.0,0.0,1718216300007330,216.9320871,38.91308105,,,,unknown,0.010643171235330325,0.5010119845118144,0.04173132683313321,0.0730298219579831,False,0.3336760738544462,2.9881034779152,0,0.0,False,False,False,0.6470588235294118
46,0.4006788557790457,0,0.0,0.7654575659470926,0.554355363521591,0.4676173177955046,0.15971480466134863,0,0.0,0.0,719207300015748,216.75930714999998,38.91533115,,,,unknown,-0.0737674725165901,0.5760772847133304,-0.21722206365024224,0.0,False,0.9608821809912944,4.127021073873392,0,0.0,False,False,False,1.0
40,0.5417902901679899,1,0.025,0.801087842789826,0.46849574151796275,0.47583406209759244,0.15724978137072226,0,0.0,0.0,719207400014821,217.8211274,38.8097164,,,,unknown,-0.0007742283430306468,0.03556904272464737,-0.003069215552934433,0.0,False,1.328728401893113,5.53946989398447,1,0.6071929319197931,True,False,False,1.0
34,0.28364343055560726,1,0.029411764705882353,0.8560454478445446,3.4936039986711074,0.4798333136341072,0.15605000590976784,0,0.0,0.0,1717213400006740,216.92090095,38.9822662,,,,unknown,-0.00854432695221655,1.4137578089196223,-0.03395672164289666,0.0,False,0.2125003147171638,3.516201528002195,0,0.0,False,False,False,0.0
468,0.4984387593150772,5,0.010683760683760684,0.8934655065218594,0.9969292315927323,0.07853111106829026,0.1550435327792361,0,0.04046571130009228,0.0,719207300006848,216.71056575,38.9537338,,,,unknown,-0.005979738580724191,0.6592077850149837,-0.042116240420445025,0.0,False,1.5806519760142943,10.786819137391008,3,0.5971575884985468,True,False,False,1.0
33,0.5576357559884242,1,0.030303030303030304,0.9466554464935594,0.9009339743844713,0.4845098335796685,0.15464704992609946,0,0.0,0.0,719206300016081,218.3187168,38.8493308,,,,unknown,0.005929314963078494,0.09791344063081632,0.017630445440665585,0.030853279521164772,False,1.2269379690032265,4.992923139840164,0,0.0,False,False,False,1.0
44,0.4992548864330907,0,0.0,0.6031244729995624,0.10292133830115571,0.4876933235310879,0.15369200294067362,0,0.0,0.0,719206300015863,218.61552075,38.88741795,,,,unknown,0.06413032687964897,1.7726230957391826,0.2556292124273289,0.35,False,1.7566933589241578,6.849804132729064,1,0.6246640551030542,True,False,False,1.0
189,0.5997391143433741,3,0.015873015873015872,0.7624227417916105,0.9968647862629528,0.13792067158489155,0.15314209236022672,0,0.035160568721435276,0.0,719207300015439,216.602973,38.9509016,,,,unknown,0.035797267949986694,2.294120026849585,0.14171338962006227,0.4563317651684423,False,0.8883372488428123,4.189448168736262,0,0.0,False,False,False,1.0
141,0.48863222087999014,0,0.0,0.7832172723804166,0.1077162066130327,0.13964054961910144,0.15191809685712207,0,0.03539657941904917,0.0,719207300021783,216.8763941,38.9875501,,,,unknown,-0.008160029534307231,0.4276923400158951,-0.03215111845917739,0.0,False,1.5046907967372856,7.02206343282449,1,0.6269608457709933,True,False,False,1.0
41,0.10266608985393899,4,0.0975609756097561,1.02070164929903,0.10015041010182228,0.3520032477322361,0.1512105867266697,0,0.014810179303867082,0.0,1717213300008310,216.6588326,38.9497254,,,,unknown,-0.006967102097613845,2.2704709192205046,-0.027954615284149033,0.0,False,0.07156894774682532,3.072030470405968,0,0.0,False,False,False,1.0
606,0.5164593388181653,3,0.0049504950495049506,0.7892935198530129,0.9969244149610959,0.08371141836862996,0.15119930893329894,0,0.04122908851870402,0.0,719207400014215,217.62986375,38.8739778,,,,unknown,-0.0037053125041288174,0.6354719940456888,-0.026144174441635,0.0,False,1.3185376891861162,10.441747096968587,11,0.0,False,False,False,1.0
