recno,Star,Paper,Identifier,Teff,e_Teff,logg,e_logg,atmosphere,Mass,e_Mass,RAJ2000,DEJ2000,Gaia,plx,e_plx,Massmz,B,e_B,IRexcess,gascomp,bin,binSep,Time,Ref,Comm,log(H/H(e)),l_log(H/H(e)),e_log(H/H(e)),log(He/H(e)),e_log(He/H(e)),log(Li/H(e)),e_log(Li/H(e)),AccRateLi,SinTimeLi,MassFracLi,log(Be/H(e)),e_log(Be/H(e)),SinTimeBe,log(C/H(e)),e_log(C/H(e)),AccRateC,SinTimeC,MassFracC,log(N/H(e)),e_log(N/H(e)),AccRateN,SinTimeN,MassFracN,log(O/H(e)),e_log(O/H(e)),AccRateO,AccRateOInc,AccRateODec,SinTimeO,MassFracO,log(Na/H(e)),e_log(Na/H(e)),AccRateNa,AccRateNaInc,AccRateNaDec,SinTimeNa,MassFracNa,log(Mg/H(e)),e_log(Mg/H(e)),AccRateMg,n_AccRateMg,AccRateMgInc,AccRateMgDec,SinTimeMg,MassFracMg,log(Al/H(e)),e_log(Al/H(e)),AccRateAl,AccRateAlInc,AccRateAlDec,SinTimeAl,MassFracAl,log(Si/H(e)),e_log(Si/H(e)),AccRateSi,AccRateSiInc,AccRateSiDec,SinTimeSi,MassFracSi,log(P/H(e)),e_log(P/H(e)),AccRateP,SinTimeP,MassFracP,log(S/H(e)),e_log(S/H(e)),AccRateS,SinTimeS,MassFracS,log(Cl/H(e)),e_log(Cl/H(e)),AccRateCl,SinTimeCl,MassFracCl,log(Ar/H(e)),e_log(Ar/H(e)),log(K/H(e)),e_log(K/H(e)),AccRateK,SinTimeK,log(Ca/H(e)),e_log(Ca/H(e)),AccRateCa,AccRateCaInc,AccRateCaDec,SinTimeCa,MassFracCa,log(Sc/H(e)),e_log(Sc/H(e)),AccRateSc,SinTimeSc,MassFracSc,log(Ti/H(e)),e_log(Ti/H(e)),AccRateTi,AccRateTiInc,AccRateTiDec,SinTimeTi,MassFracTi,log(V/H(e)),e_log(V/H(e)),AccRateV,SinTimeV,MassFracV,log(Cr/H(e)),e_log(Cr/H(e)),AccRateCr,AccRateCrInc,AccRateCrDec,SinTimeCr,MassFracCr,log(Mn/H(e)),e_log(Mn/H(e)),AccRateMn,AccRateMnInc,AccRateMnDec,SinTimeMn,MassFracMn,log(Fe/H(e)),e_log(Fe/H(e)),AccRateFe,AccRateFeInc,AccRateFeDec,SinTimeFe,MassFracFe,log(Co/H(e)),e_log(Co/H(e)),AccRateCo,SinTimeCo,MassFracCo,log(Ni/H(e)),e_log(Ni/H(e)),AccRateNi,AccRateNiInc,AccRateNiDec,SinTimeNi,MassFracNi,log(Cu/H(e)),e_log(Cu/H(e)),AccRateCu,SinTimeCu,MassFracCu,log(Zn/H(e)),e_log(Zn/H(e)),AccRateZn,SinTimeZn,log(Ga/H(e)),e_log(Ga/H(e)),AccRateGa,SinTimeGa,MassFracGa,log(Ge/H(e)),e_log(Ge/H(e)),AccRateGe,SinTimeGe,MassFracGe,log(As/H(e)),e_log(As/H(e)),log(Se/H(e)),e_log(Se/H(e)),log(Sr/H(e)),e_log(Sr/H(e)),AccRateSr,SinTimeSr,MassFracSr,log(Sn/H(e)),e_log(Sn/H(e)),log(I/H(e)),e_log(I/H(e)),log(Ba/H(e)),e_log(Ba/H(e)),AccRateTot,AccRateTotInc,AccRateTotDec
3001,SDSS J142055.12+440507.0,Kepler 2015,SDSS J142055.12+440507.0 Kepler 2015,6715.0,156.0,8.0,0.0,He,,,215.22967,44.08528,,,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2015MNRAS.446.4078K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.559,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,SDSS J140048.98+450758.7,Coutu 2019,SDSS J140048.98+450758.7 Coutu 2019,7238.0,294.0,8.16,0.23,He,0.67,0.15,210.20404107272,45.13298688882,Gaia DR3 1505711149093085184,4.5248868778,0.6162854978,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2019ApJ...885...74C/abstract,,-3.92,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.97,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3292,SDSS J142055.88+475917.66,Kepler 2016,SDSS J142055.88+475917.66 Kepler 2016,10122.0,55.0,8.0,0.0,He,,,210.20404107272,45.13298688882,Gaia DR3 1505711149093085184,,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.3413K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3293,SDSS J140048.98+450758.70,Kepler 2016,SDSS J140048.98+450758.70 Kepler 2016,7181.0,45.0,8.0,0.0,He,,,210.20408,45.132972,,,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.3413K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,SDSS J142744.98+482527.3,Coutu 2019,SDSS J142744.98+482527.3 Coutu 2019,7561.0,174.0,7.96,0.07,He,0.55,0.04,216.93735644186,48.42424023098,Gaia DR3 1507446659477664512,8.5689802913,0.1615403311,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2019ApJ...885...74C/abstract,,-4.23,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.87,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,SDSS J142055.87+475917.5,Coutu 2019,SDSS J142055.87+475917.5 Coutu 2019,11369.0,412.0,7.89,0.11,He,0.52,0.06,215.23277992554,47.98816637141,Gaia DR3 1507764869311905664,3.9984006397,0.2174260244,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2019ApJ...885...74C/abstract,,-6.06,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.79,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3299,SDSS J151806.55+561935.18,Kepler 2016,SDSS J151806.55+561935.18 Kepler 2016,7664.0,170.0,8.0,0.0,He,,,215.23277992554,47.98816637141,Gaia DR3 1507764869311905664,,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.3413K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3291,SDSS J135945.96+461427.92,Kepler 2016,SDSS J135945.96+461427.92 Kepler 2016,6938.0,63.0,8.0,0.0,He,,,209.9415,46.241089,,,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.3413K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,SDSS J140210.98+474245.3,Coutu 2019,SDSS J140210.98+474245.3 Coutu 2019,7847.0,354.0,8.0,,He,,,210.54573,47.71263,Gaia DR3 1509394551702059392,2.4563989192,0.1749829739,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2019ApJ...885...74C/abstract,,-4.47,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.37,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3296,SDSS J133242.19+544644.30,Kepler 2016,SDSS J133242.19+544644.30 Kepler 2016,12654.0,312.0,8.0,0.0,He,,,210.54573,47.71263,Gaia DR3 1509394551702059392,,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.3413K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3297,SDSS J140210.98+474245.31,Kepler 2016,SDSS J140210.98+474245.31 Kepler 2016,6929.0,81.0,8.0,0.0,He,,,210.54575,47.712586,Gaia DR3 1508918085208808448,,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.3413K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,SDSS J125228.96+332756.4,Coutu 2019,SDSS J125228.96+332756.4 Coutu 2019,7283.0,461.0,8.0,,He,,,193.12067,33.46567,,2.9664787897,0.286879883,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2019ApJ...885...74C/abstract,,-4.04,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.83,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,SDSS J125238.85+333008.3,Coutu 2019,SDSS J125238.85+333008.3 Coutu 2019,6922.0,699.0,8.0,,He,,,193.16188,33.50231,,2.1848372296,0.3312818522,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2019ApJ...885...74C/abstract,,-3.84,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.77,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3270,SDSS J113612.16+470206.89,Kepler 2016,SDSS J113612.16+470206.89 Kepler 2016,6168.0,102.0,8.0,0.0,He,,,193.16396155628,33.50702153352,Gaia DR3 1514243707217366656,,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.3413K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,SDSSJ125454.93+355145.7,Blouin 2020,SDSSJ125454.93+355145.7 Blouin 2020,6417.0,236.0,8.036,0.678,He,0.597,0.241,193.72881058503,35.86271453782,Gaia DR3 1516793058069558784,3.903316483,0.6648936,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2020MNRAS.496.1881B/abstract,,-3.4,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,SDSS J125454.93+355145.7,Coutu 2019,SDSS J125454.93+355145.7 Coutu 2019,6685.0,174.0,8.2,0.3,He,0.7,0.2,193.72881058503,35.86271453782,Gaia DR3 1516793058069558784,4.6772684752,0.8903874038,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2019ApJ...885...74C/abstract,,-3.4,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.79,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554,SDSS J125454.93+355145.7,Hollands 2017,SDSS J125454.93+355145.7 Hollands 2017,6620.0,210.0,8.0,,He,,,193.72881058503,35.86271453782,Gaia DR3 1516793058069558784,3.903316483,0.6648936,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.467.4970H/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2945,SDSS J125454.93+355145.7,Kepler 2015,SDSS J125454.93+355145.7 Kepler 2015,6790.0,87.0,8.0,0.0,He,,,193.72881058503,35.86271453782,Gaia DR3 1516793058069558784,,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2015MNRAS.446.4078K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.89,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,SDSS J123941.79+352210.2,Coutu 2019,SDSS J123941.79+352210.2 Coutu 2019,7717.0,719.0,8.0,,He,,,189.92412,35.3695,,2.1249468763,0.2853732312,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2019ApJ...885...74C/abstract,,-4.33,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.05,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2934,SDSS J123941.79+352210.2,Kepler 2015,SDSS J123941.79+352210.2 Kepler 2015,7932.0,204.0,8.0,0.0,He,,,189.92412,35.3695,,,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2015MNRAS.446.4078K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.086,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,SDSS J123229.31+372954.0,Coutu 2019,SDSS J123229.31+372954.0 Coutu 2019,7000.0,535.0,8.0,,He,,,188.12212,37.49836,,2.0920502092,0.2442184135,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2019ApJ...885...74C/abstract,,-3.9,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.33,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2928,SDSS J123229.31+372954.0,Kepler 2015,SDSS J123229.31+372954.0 Kepler 2015,6512.0,203.0,8.0,0.0,He,,,188.12212,37.49836,,,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2015MNRAS.446.4078K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.994,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,SDSS J124456.83+372415.5,Coutu 2019,SDSS J124456.83+372415.5 Coutu 2019,6637.0,87.0,8.14,0.1,He,0.66,0.07,191.23693376494,37.40426821124,Gaia DR3 1520393997305175424,7.0323488045,0.4302491885,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2019ApJ...885...74C/abstract,,-3.41,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.37,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2938,SDSS J124456.83+372415.5,Kepler 2015,SDSS J124456.83+372415.5 Kepler 2015,8917.0,70.0,8.0,0.0,He,,,191.23693376494,37.40426821124,Gaia DR3 1520393997305175424,,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2015MNRAS.446.4078K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.876,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,SDSS J125350.98+384225.7,Coutu 2019,SDSS J125350.98+384225.7 Coutu 2019,7367.0,540.0,8.0,,He,,,193.47359518382,38.72681657441,,2.2941041523,0.2563039051,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2019ApJ...885...74C/abstract,,-4.08,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.19,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,SDSS J125350.98+384225.7,Coutu 2019,SDSS J125350.98+384225.7 Coutu 2019,7367.0,540.0,8.0,,He,,,193.4735,38.72678611111,,2.2941041523,0.2563039051,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2019ApJ...885...74C/abstract,,-4.08,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.19,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,SDSS J125350.98+384225.7,Kepler 2015,SDSS J125350.98+384225.7 Kepler 2015,9731.0,315.0,8.0,0.0,He,,,193.47359518382,38.72681657441,Gaia DR3 1520727557350372352,,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2015MNRAS.446.4078K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.352,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2944,SDSS J125350.98+384225.7,Kepler 2015,SDSS J125350.98+384225.7 Kepler 2015,9731.0,315.0,8.0,0.0,He,,,193.47359518382,38.72681657441,Gaia DR3 1520727557350372352,,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2015MNRAS.446.4078K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.352,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,SDSS J130902.65+381210.3,Coutu 2019,SDSS J130902.65+381210.3 Coutu 2019,8234.0,650.0,8.0,,He,,,197.26104,38.20289,,1.8348623853,0.2218668462,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2019ApJ...885...74C/abstract,,-4.95,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.36,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2951,SDSS J130902.65+381210.3,Kepler 2015,SDSS J130902.65+381210.3 Kepler 2015,8045.0,377.0,8.0,0.0,He,,,197.26104,38.20289,,,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2015MNRAS.446.4078K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.724,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,SDSSJ131420.49+374806.5,Blouin 2020,SDSSJ131420.49+374806.5 Blouin 2020,6201.0,207.0,8.379,0.338,He,0.819,0.22,198.58549618041,37.80179709363,Gaia DR3 1522822577973910016,6.344728271,0.9991326,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2020MNRAS.496.1881B/abstract,,-3.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,SDSS J131420.49+374806.5,Coutu 2019,SDSS J131420.49+374806.5 Coutu 2019,6107.0,147.0,8.4,0.27,He,0.83,0.18,198.58549618041,37.80179709363,Gaia DR3 1522822577973910016,5.9417706477,1.1156265744,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2019ApJ...885...74C/abstract,,-3.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.64,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2644,SDSS J131420.49+374806.5,Hollands 2017,SDSS J131420.49+374806.5 Hollands 2017,5940.0,320.0,8.0,,He,,,198.58549618041,37.80179709363,Gaia DR3 1522822577973910016,6.344728271,0.9991326,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.467.4970H/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.71,,,,,,,-7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950,SDSS J130829.92+412511.5,Kepler 2015,SDSS J130829.92+412511.5 Kepler 2015,5500.0,17.0,8.0,0.0,He,,,197.12467,41.419869,Gaia DR3 1524445555920023552,,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2015MNRAS.446.4078K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.343,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,SDSS J132020.95+433201.1,Coutu 2019,SDSS J132020.95+433201.1 Coutu 2019,6649.0,262.0,7.83,0.26,He,0.48,0.15,200.0872109084,43.53369776539,Gaia DR3 1526350322380366720,4.6382189239,0.606668709,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2019ApJ...885...74C/abstract,,-3.72,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.32,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3277,SDSS J154022.80+535239.89,Kepler 2016,SDSS J154022.80+535239.89 Kepler 2016,7160.0,138.0,8.0,0.0,He,,,200.0872109084,43.53369776539,Gaia DR3 1526350322380366720,,,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.3413K/abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,SDSS J125515.83+400133.2,Coutu 2019,SDSS J125515.83+400133.2 Coutu 2019,6297.0,326.0,8.0,,He,,,193.81596,40.02592,,2.6874496103,0.248450058,,,,,,,,,https://ui.adsabs.harvard.edu/abs/2019ApJ...885...74C/abstract,,-3.2,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.19,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
