halo,m_chi_gev,delta_keV,rate_at_event_per_ty,mean_rate_livetime_per_ty,bayes_factor_timing,expected_events_2p84ty_at_1e-45,sigma_n_for_one_event_cm2,energy_density_at_event_per_keV,peak_date,trough_date,fractional_modulation,fraction_of_year_on
shm_vesc_low,50,140.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,150.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,160.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,170.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,180.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,190.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,200.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,210.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,220.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,230.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,240.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,250.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,260.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,270.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,280.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,290.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,300.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,310.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,320.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,330.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,340.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,350.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,360.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,370.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,380.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,390.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,400.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,410.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,420.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,430.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,440.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,450.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,50,460.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,0.0,141.29450188128317,142.15761150027518,0.9939285022456196,403.7276166607815,2.476917502624588e-48,2.9934084226488855e-07,2023-12-02,2023-05-31,0.006153415252243628,1.0
shm_vesc_low,100,10.0,120.32050061295884,119.58440705078903,1.0061554309656542,339.6197160242408,2.944469807897206e-48,2.668715527191761e-07,2023-05-31,2023-12-02,0.00683437958195421,1.0
shm_vesc_low,100,20.0,97.13090374560869,95.10102290398002,1.0213444690671536,270.0869050473033,3.702511974154612e-48,2.4525449501561537e-07,2023-05-31,2023-12-02,0.02285304909001741,1.0
shm_vesc_low,100,30.0,74.10347198743804,71.33604552658943,1.0387942230385772,202.59436929551399,4.935971337591083e-48,2.3182533641713908e-07,2023-05-31,2023-12-02,0.041164962228499025,1.0
shm_vesc_low,100,40.0,53.385590774427875,50.480805456010245,1.057542372634068,143.3654874950691,6.975179434551108e-48,2.239196846138657e-07,2023-05-31,2023-12-02,0.06065529095850819,1.0
shm_vesc_low,100,50.0,36.40711651750321,33.7967137774886,1.0772383598358417,95.98266712806762,1.0418547743268287e-47,2.1814628052088644e-07,2023-05-31,2023-12-02,0.08094001045705523,1.0
shm_vesc_low,100,60.0,23.609956167095884,21.50496588118065,1.0978839165588887,61.07410310255304,1.6373551950830002e-47,2.101053534909377e-07,2023-05-31,2023-12-02,0.10201526993307616,1.0
shm_vesc_low,100,70.0,14.625335089515124,13.059273050957673,1.1199195416503376,37.08833546471979,2.69626551709566e-47,1.946896922343573e-07,2023-05-31,2023-12-02,0.12431988670734334,1.0
shm_vesc_low,100,80.0,8.6790254212549,7.585812734680812,1.1441127964543785,21.543708166493506,4.641726448723808e-47,1.6750589165036806e-07,2023-05-31,2023-12-02,0.1485874735938681,1.0
shm_vesc_low,100,90.0,4.93674426426746,4.212753359985629,1.1718569406788868,11.964219542359185,8.35825518296042e-47,1.276534153400587e-07,2023-05-31,2023-12-02,0.17616823111785945,1.0
shm_vesc_low,100,100.0,2.6806386621843137,2.2236039570902304,1.205537817846012,6.315035238136254,1.5835224385780757e-46,8.101230741694335e-08,2023-05-31,2023-12-02,0.20924738472500215,1.0
shm_vesc_low,100,110.0,1.377833874282929,1.1036744246800871,1.2484060910284391,3.1344353660914472,3.1903672693910798e-46,3.937675138890174e-08,2023-05-31,2023-12-02,0.25063781515777545,1.0
shm_vesc_low,100,120.0,0.6613581071010282,0.5063341715119507,1.306169214544941,1.4379890470939398,6.954155888884686e-46,1.303570463330188e-08,2023-05-31,2023-12-02,0.3050879564990416,1.0
shm_vesc_low,100,130.0,0.2895537912981237,0.20826047457543376,1.3903444323192724,0.5914597477942318,1.6907321313569743e-45,2.4807655488421574e-09,2023-05-31,2023-12-02,0.38138731710538853,1.0
shm_vesc_low,100,140.0,0.11085224708257464,0.07272063488876732,1.524357525922773,0.20652660308409918,4.841991225666906e-45,2.0908830122673167e-10,2023-05-31,2023-12-02,0.49450356892235753,1.0
shm_vesc_low,100,150.0,0.034292888869296635,0.019433213643718826,1.76465352041147,0.05519032674816146,1.8119117224347883e-44,5.0448850120882715e-12,2023-05-31,2023-12-02,0.668984216795331,1.0
shm_vesc_low,100,160.0,0.0072046087236903155,0.0031747117902568628,2.2693741037536506,0.00901618148432949,1.1091169823256586e-43,1.548184745117717e-14,2023-05-31,2023-12-02,0.90999317696084,1.0
shm_vesc_low,100,170.0,0.0006046746892863873,0.0001784338441964091,3.3887892289133124,0.0005067521175178018,1.9733513989013984e-42,1.0186889833101149e-18,2023-05-31,2023-11-07,1.0,0.6986301369863014
shm_vesc_low,100,180.0,5.12955690870497e-07,8.782471027716029e-08,5.840676151981527,2.494221771871352e-07,4.009266582777542e-39,4.526686576066675e-28,2023-05-31,2023-01-01,1.0,0.2876712328767123
shm_vesc_low,100,190.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,200.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,210.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,220.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,230.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,240.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,250.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,260.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,270.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,280.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,290.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,300.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,310.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,320.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,330.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,340.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,350.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,360.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,370.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,380.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,390.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,400.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,410.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,420.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,430.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,440.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,450.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,100,460.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,0.0,81.50809400126029,82.84431445009523,0.9838707042516495,235.27785303827042,4.250293799805031e-48,3.229683103343824e-06,2023-12-02,2023-05-31,0.01685382226847644,1.0
shm_vesc_low,200,10.0,72.61974559854318,73.0972724182706,0.9934672416093042,207.5962536678885,4.817042611952888e-48,3.158658572433481e-06,2023-12-02,2023-05-31,0.006606588323964529,1.0
shm_vesc_low,200,20.0,61.77275731783952,61.41398501227784,1.0058418665632909,174.41571743486907,5.733428240911966e-48,3.215716194850615e-06,2023-05-31,2023-12-02,0.006537201556756712,1.0
shm_vesc_low,200,30.0,50.02347210061157,49.015524486612456,1.0205638443035412,139.20408954197936,7.183696996907789e-48,3.4167868025164714e-06,2023-05-31,2023-12-02,0.022051031269406465,1.0
shm_vesc_low,200,40.0,38.57508081048578,37.21384443215763,1.036578762530427,105.68731818732766,9.46187316653763e-48,3.7867010445627374e-06,2023-05-31,2023-12-02,0.038852633944090366,1.0
shm_vesc_low,200,50.0,28.39784445970987,26.96613553878968,1.0530928474664356,76.58382493016269,1.3057587563847937e-47,4.364680400551e-06,2023-05-31,2023-12-02,0.056029960644815364,1.0
shm_vesc_low,200,60.0,20.056429741053524,18.747502040907598,1.0698187789119749,53.242905796177574,1.878184492462078e-47,5.204171896889586e-06,2023-05-31,2023-12-02,0.07328758615107872,1.0
shm_vesc_low,200,70.0,13.666265799493718,12.575320377832579,1.086752892879312,35.71390987304452,2.8000294662633995e-47,6.379470465923392e-06,2023-05-31,2023-12-02,0.09062884250170768,1.0
shm_vesc_low,200,80.0,9.027898429658006,8.176816288111091,1.1040847820910895,23.2221582582355,4.3062319569084854e-47,7.995635166436029e-06,2023-05-31,2023-12-02,0.10824624541691419,1.0
shm_vesc_low,200,90.0,5.802811937021136,5.1712402423046155,1.1221315709817137,14.686322288145107,6.809056620030778e-47,1.0200739717551509e-05,2023-05-31,2023-12-02,0.12646420380682072,1.0
shm_vesc_low,200,100.0,3.635334193386662,3.184597095974867,1.1415366163529757,9.044255752568622,1.1056741730418162e-46,1.3211347343707624e-05,2023-05-31,2023-12-02,0.14591222430042128,1.0
shm_vesc_low,200,110.0,2.2198012323958234,1.908875977130358,1.1628839479309097,5.421207775050217,1.8446074039114593e-46,1.73477732662151e-05,2023-05-31,2023-12-02,0.1671293911687097,1.0
shm_vesc_low,200,120.0,1.3201666331976558,1.1123063328574996,1.186873250830251,3.1589499853152985,3.165608840433062e-46,2.3075231878173216e-05,2023-05-31,2023-12-02,0.1907442486757854,1.0
shm_vesc_low,200,130.0,0.7635098347675077,0.6286346790430104,1.214552521871402,1.7853224884821495,5.601228945758605e-46,3.107634000157327e-05,2023-05-31,2023-12-02,0.21769711621057686,1.0
shm_vesc_low,200,140.0,0.4281834802131085,0.34326413169353936,1.2473877713369241,0.9748701340096517,1.0257776550061995e-45,4.2379383881623153e-05,2023-05-31,2023-12-02,0.2492109924421221,1.0
shm_vesc_low,200,150.0,0.23197517913910437,0.18024976928246264,1.2869651931458774,0.5119093447621939,1.9534708835302614e-45,5.852768893503755e-05,2023-05-31,2023-12-02,0.286465407178223,1.0
shm_vesc_low,200,160.0,0.12097000071375658,0.0906173407447109,1.3349542120702464,0.2573532477149789,3.885709657363676e-45,8.173729131542177e-05,2023-05-31,2023-12-02,0.3304645713545316,1.0
shm_vesc_low,200,170.0,0.06059636827573828,0.04351470835655975,1.3925491072860081,0.12358177173262969,8.091808249549208e-45,0.0001148348911505689,2023-05-31,2023-12-02,0.3814105808089781,1.0
shm_vesc_low,200,180.0,0.02922022662721143,0.02002380010339877,1.459274786819895,0.05686759229365251,1.7584707909492747e-44,0.00016020790020118036,2023-05-31,2023-12-02,0.43768614340121936,1.0
shm_vesc_low,200,190.0,0.013699056323773755,0.00893969465064512,1.532385261367421,0.02538873280783214,3.9387550673325105e-44,0.00021603097978667026,2023-05-31,2023-12-02,0.49605051814233275,1.0
shm_vesc_low,200,200.0,0.006352821549937141,0.003936408382808217,1.6138624177517538,0.011179399807175337,8.945024037499441e-44,0.00026877311929807395,2023-05-31,2023-12-02,0.5589355353982679,1.0
shm_vesc_low,200,210.0,0.002935097623526218,0.0016900324253901768,1.7367108343194029,0.004799692088108102,2.083466984221004e-43,0.0002897661628526645,2023-05-31,2023-12-02,0.6525395436396481,1.0
shm_vesc_low,200,220.0,0.0012866319892722749,0.0006409609647805912,2.007348434569186,0.001820329139976879,5.493512014056434e-43,0.0002512561956256315,2023-05-31,2023-12-02,0.8256386578684491,1.0
shm_vesc_low,200,230.0,0.0004482735243252278,0.00017109482176327323,2.6200297572153235,0.00048590929380769597,2.0579972697450837e-42,0.00015100817579875075,2023-05-31,2023-12-02,0.9898264041262276,1.0
shm_vesc_low,200,240.0,7.243329388833527e-05,1.9188697201996257e-05,3.7747895610547144,5.4495900053669364e-05,1.8350004294179322e-41,4.4033444156727e-05,2023-05-31,2023-01-01,1.0,0.6027397260273972
shm_vesc_low,200,250.0,6.507090943629972e-07,1.12525694764941e-07,5.7827600684651355,3.195729731324324e-07,3.1291757566294435e-39,3.2457912399535177e-06,2023-05-31,2023-01-01,1.0,0.2876712328767123
shm_vesc_low,200,260.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,270.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,280.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,290.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,300.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,310.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,320.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,330.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,340.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,350.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,360.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,370.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,380.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,390.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,400.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,410.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,420.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,430.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,440.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,450.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,200,460.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,500,0.0,34.77767370117183,35.53533728394736,0.9786785875501512,100.92035788641049,9.908803545123534e-48,7.571404074113475e-06,2023-12-02,2023-05-31,0.02240089667548009,1.0
shm_vesc_low,500,10.0,31.769879695509193,32.201150015603744,0.9866069901265772,91.45126604431464,1.0934785741680481e-47,7.539907493435771e-06,2023-12-02,2023-05-31,0.013911847293614646,1.0
shm_vesc_low,500,20.0,27.816490356558255,27.891183493578268,0.9973219803656875,79.21096112176228,1.262451541855186e-47,7.796705847985183e-06,2023-12-02,2023-05-31,0.0024892518698482365,1.0
shm_vesc_low,500,30.0,23.274387727728378,23.040109750777756,1.0101682665353933,65.43391169220882,1.5282595433142496e-47,8.395375864392628e-06,2023-05-31,2023-12-02,0.011111749956637414,1.0
shm_vesc_low,500,40.0,18.618475748936387,18.171874133811393,1.0245765302927137,51.608122540024354,1.9376794790867587e-47,9.407952371333087e-06,2023-05-31,2023-12-02,0.02626473085258596,1.0
shm_vesc_low,500,50.0,14.279510382025903,13.737777302871908,1.0394338230421558,39.015287540156216,2.563097859962603e-47,1.0939607725626856e-05,2023-05-31,2023-12-02,0.04180969803116363,1.0
shm_vesc_low,500,60.0,10.550358542779607,10.007088358738189,1.054288536741762,28.420130938816456,3.5186326275301974e-47,1.3134481662631763e-05,2023-05-31,2023-12-02,0.05723476362561721,1.0
shm_vesc_low,500,70.0,7.552337573038274,7.064701382134564,1.0690243174519534,20.06375192526216,4.984112661106547e-47,1.618755278524503e-05,2023-05-31,2023-12-02,0.0724298012395985,1.0
shm_vesc_low,500,80.0,5.265260060895402,4.858607991343272,1.0836972380312786,13.79844669541489,7.247192543290338e-47,2.0368679466007955e-05,2023-05-31,2023-12-02,0.08745921882131204,1.0
shm_vesc_low,500,90.0,3.590108212679843,3.2684072165795945,1.0984274525121476,9.282276495086048,1.0773219269318155e-46,2.6052150813869704e-05,2023-05-31,2023-12-02,0.10245212591524691,1.0
shm_vesc_low,500,100.0,2.4010599498324434,2.1562873706777324,1.1135157504900555,6.123856132724759,1.6329580224071304e-46,3.37647326585451e-05,2023-05-31,2023-12-02,0.11771712772522488,1.0
shm_vesc_low,500,110.0,1.577763348419497,1.3972806132546327,1.1291671361162543,3.9682769416431567,2.5199854110633894e-46,4.425575716348804e-05,2023-05-31,2023-12-02,0.13344762430270002,1.0
shm_vesc_low,500,120.0,1.020072113827295,0.890473001050642,1.1455396318852373,2.528943322983823,3.954220685421018e-46,5.8562631105147206e-05,2023-05-31,2023-12-02,0.14978691781557568,1.0
shm_vesc_low,500,130.0,0.6497400151724906,0.5587750949033732,1.1627934406862703,1.5869212695255797,6.30150984301166e-46,7.810643554506739e-05,2023-05-31,2023-12-02,0.16687923171290445,1.0
shm_vesc_low,500,140.0,0.40823595971600646,0.34563118486285566,1.1811317311485998,0.9815925650105101,1.0187526226722111e-45,0.00010481806891237369,2023-05-31,2023-12-02,0.18489676906958577,1.0
shm_vesc_low,500,150.0,0.2533687899270795,0.21104577467170302,1.2005395053334424,0.5993700000676365,1.6684185059097953e-45,0.00014126490879581917,2023-05-31,2023-12-02,0.20376939481722667,1.0
shm_vesc_low,500,160.0,0.15569897794828613,0.1275533732120988,1.220657470887784,0.3622515799223606,2.7605124599161843e-45,0.00019062754037238067,2023-05-31,2023-12-02,0.22308696360005267,1.0
shm_vesc_low,500,170.0,0.0951084258552496,0.07665879628443995,1.240672048936862,0.21771098144780943,4.5932455650599514e-45,0.00025635605196673263,2023-05-31,2023-12-02,0.2420076247914755,1.0
shm_vesc_low,500,180.0,0.05809640697661372,0.04613519319430405,1.2592644130031827,0.1310239486718235,7.632192512413942e-45,0.00034118852462075165,2023-05-31,2023-12-02,0.259249929691426,1.0
shm_vesc_low,500,190.0,0.035771752373011334,0.028058243312190746,1.274910619848721,0.07968541100662171,1.254934858674321e-44,0.0004452989480263507,2023-05-31,2023-12-02,0.2734509797647965,1.0
shm_vesc_low,500,200.0,0.02239644317064348,0.01740406902025749,1.286850974020794,0.04942755601753127,2.0231629491154969e-44,0.0005641101263252314,2023-05-31,2023-12-02,0.2841369325078407,1.0
shm_vesc_low,500,210.0,0.01435197726970272,0.011069623761570705,1.2965189765100265,0.031437731482860796,3.180891091156432e-44,0.0006877463785226873,2023-05-31,2023-12-02,0.29303122315375524,1.0
shm_vesc_low,500,220.0,0.009418062774469929,0.007198216465920392,1.3083883791296484,0.02044293476321391,4.891665563593405e-44,0.0008044450643151629,2023-05-31,2023-12-02,0.3046504272942397,1.0
shm_vesc_low,500,230.0,0.0062771230926968805,0.004722123726933728,1.3293008518378824,0.013410831384491785,7.456659257951708e-44,0.000907040112001859,2023-05-31,2023-12-02,0.32539179467096757,1.0
shm_vesc_low,500,240.0,0.004178363111716166,0.003056225615445877,1.3671644824253522,0.00867968074786629,1.1521161077794574e-43,0.000997795961670522,2023-05-31,2023-12-02,0.3620063607096769,1.0
shm_vesc_low,500,250.0,0.002714073744279768,0.0018967267202288393,1.430925032759762,0.005386703885449903,1.856422816745344e-43,0.0010885705618249154,2023-05-31,2023-12-02,0.42099950531240443,1.0
shm_vesc_low,500,260.0,0.0016727157778783164,0.0010912131494111464,1.5328955472915329,0.0030990453443276557,3.226800155829769e-43,0.001199130098842551,2023-05-31,2023-12-02,0.5091237656736258,1.0
shm_vesc_low,500,270.0,0.0009450537520082375,0.000557935056994661,1.6938418551772074,0.0015845355618648372,6.310997519191691e-43,0.0013586840323106648,2023-05-31,2023-12-02,0.6329226142570968,1.0
shm_vesc_low,500,280.0,0.00046687474773282427,0.00023925955538555864,1.9513316698280723,0.0006794971372949865,1.4716765459541227e-42,0.0016160626688636163,2023-05-31,2023-12-02,0.7908279270785956,1.0
shm_vesc_low,500,290.0,0.00018685968852714252,7.903522827667158e-05,2.364258225117279,0.00022446004830574726,4.455135813914886e-42,0.0020698388718701647,2023-05-31,2023-12-02,0.9412299395099746,1.0
shm_vesc_low,500,300.0,5.22582553141691e-05,1.7553650621191254e-05,2.977059099665655,4.985236776418316e-05,2.0059227772897444e-41,0.0029532531308000547,2023-05-31,2023-12-02,0.9968435428730553,1.0
shm_vesc_low,500,310.0,7.200319762081977e-06,1.8751140224886365e-06,3.8399370255499288,5.325323823867727e-06,1.8778200783172477e-40,0.004756561566551482,2023-05-31,2023-01-01,1.0,0.6301369863013698
shm_vesc_low,500,320.0,2.2410547452458186e-07,4.581971200777227e-08,4.891027566619525,1.3012798210207324e-07,7.684742234883758e-39,0.007342926692977737,2023-05-31,2023-01-01,1.0,0.4246575342465753
shm_vesc_low,500,330.0,1.288777706858727e-12,8.163345088330884e-13,1.578737261396647,2.318390005085971e-12,4.313338126054066e-34,0.015093225827316446,2023-05-31,2023-01-01,1.0,0.0821917808219178
shm_vesc_low,500,340.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,500,350.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,500,360.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,500,370.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,500,380.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,500,390.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,500,400.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,500,410.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,500,420.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,500,430.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,500,440.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,500,450.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,500,460.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_low,1000,0.0,17.70062982990329,18.11498795571612,0.9771262268114242,51.44656579423378,1.9437643398776323e-47,9.397194143249974e-06,2023-12-02,2023-05-31,0.02406232837643058,1.0
shm_vesc_low,1000,10.0,16.299119642084918,16.556093241255518,0.984478608846545,47.01930480516567,2.1267860172405978e-47,9.399563743339675e-06,2023-12-02,2023-05-31,0.01618388772005765,1.0
shm_vesc_low,1000,20.0,14.402049492331631,14.479759657540155,0.9946331868037562,41.12251742741404,2.4317577389689594e-47,9.754357212534177e-06,2023-12-02,2023-05-31,0.005347419473927005,1.0
shm_vesc_low,1000,30.0,12.176810846686909,12.093346107280505,1.0069017076552664,34.34510294467663,2.9116232425065316e-47,1.0530701258544075e-05,2023-05-31,2023-12-02,0.007663396574238439,1.0
shm_vesc_low,1000,40.0,9.853794019843011,9.654083480507705,1.02068663894802,27.41759708464188,3.647292638056001e-47,1.1822832534096593e-05,2023-05-31,2023-12-02,0.02216937916805748,1.0
shm_vesc_low,1000,50.0,7.654907953979625,7.3959265110788435,1.035016768015858,21.004431291463913,4.76090014589633e-47,1.3760470935346314e-05,2023-05-31,2023-12-02,0.037189762855753775,1.0
shm_vesc_low,1000,60.0,5.735840070354379,5.466375501486345,1.0492949247256733,15.524506424221219,6.441428620492613e-47,1.6522816625078366e-05,2023-05-31,2023-12-02,0.05204712127289533,1.0
shm_vesc_low,1000,70.0,4.1690758823659415,3.920594928278746,1.0633783797185816,11.134489596311637,8.981103187085071e-47,2.034937994845547e-05,2023-05-31,2023-12-02,0.0666025533668283,1.0
shm_vesc_low,1000,80.0,2.954962211385087,2.742947974371152,1.0772942975932824,7.789972247214071,1.2837016208339255e-46,2.556756317068162e-05,2023-05-31,2023-12-02,0.08089222155939269,1.0
shm_vesc_low,1000,90.0,2.0511621047856576,1.8798585886984736,1.0911257459029333,5.338798391903665,1.8730806570941296e-46,3.2626106142093144e-05,2023-05-31,2023-12-02,0.09500832277614954,1.0
shm_vesc_low,1000,100.0,1.398753303001808,1.2657203588854993,1.1051045305405751,3.5946458192348176,2.7819152436355115e-46,4.2145233375747605e-05,2023-05-31,2023-12-02,0.1091927240810122,1.0
shm_vesc_low,1000,110.0,0.9389685270845598,0.8388351705496303,1.11937191006109,2.3822918843609497,4.19763844457813e-46,5.498975976207108e-05,2023-05-31,2023-12-02,0.12358007052712729,1.0
shm_vesc_low,1000,120.0,0.621583059107732,0.548131274914653,1.1340040015131703,1.5566928207576143,6.423874939651344e-46,7.232760769327686e-05,2023-05-31,2023-12-02,0.13823893652942507,1.0
shm_vesc_low,1000,130.0,0.4064920773493602,0.3537632316952967,1.1490512323775917,1.0046875780146427,9.953342928516089e-46,9.57071001666343e-05,2023-05-31,2023-12-02,0.1532119807912336,1.0
shm_vesc_low,1000,140.0,0.26308861248817395,0.22591028759481377,1.1645711901356266,0.641585216769271,1.5586394041863082e-45,0.00012714201460622813,2023-05-31,2023-12-02,0.16854487035353338,1.0
shm_vesc_low,1000,150.0,0.16885922161039393,0.1430465224758308,1.1804496795014674,0.40625212383135945,2.4615255929470858e-45,0.00016916969591998268,2023-05-31,2023-12-02,0.18409377436211646,1.0
shm_vesc_low,1000,160.0,0.1077809382907606,0.09009606286749754,1.1962891036567476,0.255872818543693,3.9081915996061124e-45,0.000224727976506588,2023-05-31,2023-12-02,0.19944039177963918,1.0
shm_vesc_low,1000,170.0,0.06869216915343862,0.05670471239887881,1.2114014205774692,0.1610413832128158,6.209584021508946e-45,0.00029671658656231026,2023-05-31,2023-12-02,0.2138939324430008,1.0
shm_vesc_low,1000,180.0,0.04395142728465669,0.03588326102966108,1.2248448447404618,0.10190846132423746,9.81272788349091e-45,0.000387067574677496,2023-05-31,2023-12-02,0.22654868812221007,1.0
