m_chi_gev,delta_keV,v_min_at_event_kms,v_threshold_kms,E_star_keV,shm_lz_v_max_kms,shm_lz_allowed_at_event,shm_lz_E_max_keV,shm_lz_reachable_fraction_of_year,shm_lz_reachable_first,shm_lz_reachable_last,shm_pp_v_max_kms,shm_pp_allowed_at_event,shm_pp_E_max_keV,shm_pp_reachable_fraction_of_year,shm_pp_reachable_first,shm_pp_reachable_last,shm_vesc_low_v_max_kms,shm_vesc_low_allowed_at_event,shm_vesc_low_E_max_keV,shm_vesc_low_reachable_fraction_of_year,shm_vesc_low_reachable_first,shm_vesc_low_reachable_last,shm_vesc_high_v_max_kms,shm_vesc_high_allowed_at_event,shm_vesc_high_E_max_keV,shm_vesc_high_reachable_fraction_of_year,shm_vesc_high_reachable_first,shm_vesc_high_reachable_last
200,160.0,681.1048170643228,615.4627333173943,99.2595718753872,810.0424177617658,True,468.2098598682113,1.0,,,789.0595356802943,True,431.2358325280485,1.0,,,766.0424177617658,True,391.39208873062296,1.0,,,866.0424177617658,True,570.3599564402531,1.0,,
200,170.0,693.2726192682619,634.4044645247426,105.4632951175989,810.0424177617658,True,452.25162339268627,1.0,,,789.0595356802943,True,414.86551813792886,1.0,,,766.0424177617658,True,374.45426911838115,1.0,,,866.0424177617658,True,555.1930390091574,1.0,,
200,180.0,705.440421472201,652.7968084445057,111.66701835981061,810.0424177617658,True,435.82659914960294,1.0,,,789.0595356802943,True,397.93218085180524,1.0,,,766.0424177617658,True,356.8020533530646,1.0,,,866.0424177617658,True,539.7152862327404,1.0,,
200,190.0,717.60822367614,670.6849645114613,117.87074160202229,810.0424177617658,True,418.86057856935025,1.0,,,789.0595356802943,True,380.3304251820278,1.0,,,766.0424177617658,True,338.2704158093698,1.0,,,866.0424177617658,True,523.8919254183071,1.0,,
200,200.0,729.7760258800793,688.1082546577592,124.074464844234,810.0424177617658,True,401.2573210513689,1.0,,,789.0595356802943,True,361.9171887106458,1.0,,,766.0424177617658,True,318.6189193168103,1.0,,,866.0424177617658,True,507.681172420733,1.0,,
200,210.0,741.9438280840183,705.1011407128447,130.2781880864457,810.0424177617658,True,382.8881387401191,1.0,,,789.0595356802943,True,342.48967611151244,1.0,,,766.0424177617658,True,297.4723122078926,0.7486338797814208,2023-01-16,2023-10-16,866.0424177617658,True,491.0320766596494,1.0,,
200,220.0,754.1116302879574,721.6940259839778,136.48191132865742,810.0424177617658,True,363.5741403286911,1.0,,,789.0595356802943,True,321.7432326360191,1.0,,,766.0424177617658,True,274.1826866959836,0.46174863387978143,2023-03-09,2023-08-24,866.0424177617658,True,473.88143150274624,1.0,,
200,230.0,766.2794324918965,737.9138944669423,142.6856345708691,810.0424177617658,True,343.0536037216793,1.0,,,789.0595356802943,True,299.1810055772599,0.7131147540983607,2023-01-22,2023-10-09,766.0424177617658,False,247.43031134990574,0.0546448087431694,2023-05-23,2023-06-11,866.0424177617658,True,456.1492009609811,1.0,,
200,240.0,778.4472346958356,753.7848261631281,148.8893578130808,810.0424177617658,True,320.91565447369766,1.0,,,789.0595356802943,True,273.8836824809556,0.4344262295081967,2023-03-14,2023-08-19,766.0424177617658,False,213.4490117522566,0.0,,,866.0424177617658,True,437.7314861176355,1.0,,
200,250.0,790.6150368997749,769.3284166467429,155.09308105529252,810.0424177617658,True,296.44446084773557,0.6284153005464481,2023-02-07,2023-09-24,789.0595356802943,False,243.72199931288628,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,True,418.48918981677883,1.0,,
200,260.0,802.7828391037139,784.5641217686365,161.2968042975042,810.0424177617658,True,268.15853548211476,0.3524590163934426,2023-03-29,2023-08-04,789.0595356802943,False,199.78535311811245,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,True,398.2286468890556,1.0,,
200,270.0,814.950641307653,799.509543203206,167.5005275397159,810.0424177617658,False,231.6608799719049,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,True,376.66592284037904,1.0,,
200,280.0,827.1184435115921,814.1806667929462,173.7042507819276,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,True,353.3539363505166,1.0,,
200,290.0,839.2862457155312,828.5920628909101,179.9079740241393,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,True,327.5101689887998,0.8387978142076503,2023-01-01,2023-12-31
200,300.0,851.4540479194702,842.757055854308,186.11169726635103,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,True,297.5016972965103,0.5218579234972678,2023-02-26,2023-09-04
200,310.0,863.6218501234094,856.6878683036364,192.3154205085627,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,True,258.3791780362241,0.2103825136612022,2023-04-24,2023-07-09
200,320.0,875.7896523273484,870.3957445926743,198.5191437507744,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
200,330.0,887.9574545312876,883.8910570378249,204.72286699298613,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
200,340.0,900.1252567352268,897.183397760932,210.9265902351978,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
200,350.0,912.2930589391658,910.2816584575668,217.1303134774095,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
200,360.0,924.4608611431049,923.1940999760915,223.33403671962122,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
200,370.0,936.628663347044,935.928413254493,229.5377599618329,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
200,380.0,948.7964655509832,948.4917728918266,235.74148320404458,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
200,390.0,960.9642677549222,960.8908844139837,241.94520644625632,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
200,400.0,973.1320699588614,973.1320261178826,248.148929688468,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
200,410.0,985.2998721628004,985.2210862353193,254.3526529306797,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
200,420.0,997.4676743667396,997.163596040845,260.5563761728914,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
200,430.0,1009.6354765706787,1008.9647594319225,266.7600994151031,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
200,440.0,1021.8032787746178,1020.6294794301821,272.96382265731484,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
200,450.0,1033.971080978557,1032.1623819866388,279.1675458995265,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
200,460.0,1046.138883182496,1043.5678374186987,285.3712691417382,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
500,0.0,375.62488951513274,0.0,0.0,810.0424177617658,True,1153.3429894028602,1.0,,,789.0595356802943,True,1094.3657756487553,1.0,,,766.0424177617658,True,1031.4509833542788,1.0,,,866.0424177617658,True,1318.3213491428958,1.0,,
500,10.0,387.7926917190718,135.2113805638655,8.03358624736535,810.0424177617658,True,1137.2190657421158,1.0,,,789.0595356802943,True,1078.2387476645667,1.0,,,766.0424177617658,True,1015.3202461781219,1.0,,,866.0424177617658,True,1302.2046156903737,1.0,,
500,20.0,399.9604939230109,191.2177681806085,16.0671724947307,810.0424177617658,True,1120.9783509097233,1.0,,,789.0595356802943,True,1061.9883450989232,1.0,,,766.0424177617658,True,999.0582409847799,1.0,,,866.0424177617658,True,1285.986260148638,1.0,,
500,30.0,412.12829612695003,234.19298089814603,24.100758742096044,810.0424177617658,True,1104.615636005241,1.0,,,789.0595356802943,True,1045.6087477279807,1.0,,,766.0424177617658,True,982.6583687091195,1.0,,,866.0424177617658,True,1269.6623505246805,1.0,,
500,40.0,424.2960983308891,270.422761127731,32.1343449894614,810.0424177617658,True,1088.1253130199398,1.0,,,789.0595356802943,True,1029.0936627888643,1.0,,,766.0424177617658,True,966.1134581166953,1.0,,,866.0424177617658,True,1253.2286945257451,1.0,,
500,50.0,436.4639005348282,302.3418382723971,40.167931236826746,810.0424177617658,True,1071.5013306658984,1.0,,,789.0595356802943,True,1012.436269457942,1.0,,,766.0424177617658,True,949.4156938432282,1.0,,,866.0424177617658,True,1236.6808147760842,1.0,,
500,60.0,448.6317027387674,331.19888979874133,48.20151748419209,810.0424177617658,True,1054.7371437136946,1.0,,,789.0595356802943,True,995.6291546489354,1.0,,,766.0424177617658,True,932.5565323621457,1.0,,,866.0424177617658,True,1220.013920914772,1.0,,
500,70.0,460.7995049427065,357.7356873977005,56.23510373155744,810.0424177617658,True,1037.8256546331681,1.0,,,789.0595356802943,True,978.664238412286,1.0,,,766.0424177617658,True,915.526603308663,1.0,,,866.0424177617658,True,1203.2228780809846,1.0,,
500,80.0,472.96730714664557,382.435536361217,64.2686899789228,810.0424177617658,True,1020.7591460578791,1.0,,,789.0595356802943,True,961.5326867999793,1.0,,,766.0424177617658,True,898.3155929152811,1.0,,,866.0424177617658,True,1186.3021711980875,1.0,,
500,90.0,485.1351093505847,405.6341416915965,72.30227622628814,810.0424177617658,True,1003.5292022455991,1.0,,,789.0595356802943,True,944.2248095213973,1.0,,,766.0424177617658,True,880.9121054278079,1.0,,,866.0424177617658,True,1169.2458643510345,1.0,,
500,100.0,497.3029115545238,427.5759281576369,80.33586247365349,810.0424177617658,True,986.1266172607405,1.0,,,789.0595356802943,True,926.7299390140108,1.0,,,766.0424177617658,True,863.3034971939535,1.0,,,866.0424177617658,True,1152.0475544071528,1.0,,
500,110.0,509.47071375846286,448.44541671629463,88.36944872101884,810.0424177617658,True,968.5412870274116,1.0,,,789.0595356802943,True,909.036286629553,1.0,,,766.0424177617658,True,845.4756765346657,1.0,,,866.0424177617658,True,1134.7003178507077,1.0,,
500,120.0,521.638515962402,468.38596179629207,96.40303496838418,810.0424177617658,True,950.7620816486218,1.0,,,789.0595356802943,True,891.1307704089784,1.0,,,766.0424177617658,True,827.4128603562195,1.0,,,866.0424177617658,True,1117.196649576655,1.0,,
500,130.0,533.806318166341,487.5115656492921,104.43662121574954,810.0424177617658,True,932.7766933946599,1.0,,,789.0595356802943,True,872.9988072692458,1.0,,,766.0424177617658,True,809.0972754938175,1.0,,,866.0424177617658,True,1099.528392105321,1.0,,
500,140.0,545.9741203702802,505.91466086268986,112.47020746311487,810.0424177617658,True,914.5714544418199,1.0,,,789.0595356802943,True,854.624060178573,1.0,,,766.0424177617658,True,790.5087886264929,1.0,,,866.0424177617658,True,1081.6866533193481,1.0,,
500,150.0,558.1419225742194,523.6714251415643,120.50379371048024,810.0424177617658,True,896.131116661788,1.0,,,789.0595356802943,True,835.9881277977854,1.0,,,766.0424177617658,True,771.6244427029739,1.0,,,866.0424177617658,True,1063.6617103628007,1.0,,
500,160.0,570.3097247781584,540.845522255462,128.5373799578456,810.0424177617658,True,877.4385833327068,1.0,,,789.0595356802943,True,817.0701597273312,1.0,,,766.0424177617658,True,752.4178692833849,1.0,,,866.0424177617658,True,1045.4428967463944,1.0,,
500,170.0,582.4775269820975,557.4908038504042,136.5709662052109,810.0424177617658,True,858.4745792838207,1.0,,,789.0595356802943,True,797.8463743290979,1.0,,,766.0424177617658,True,732.8585336137904,1.0,,,866.0424177617658,True,1027.018468926223,1.0,,
500,180.0,594.6453291860366,573.6533045418255,144.60455245257629,810.0424177617658,True,839.2172412715421,1.0,,,789.0595356802943,True,778.2894471594628,1.0,,,766.0424177617658,True,712.910750279416,1.0,,,866.0424177617658,True,1008.3754476013818,1.0,,
500,190.0,606.8131313899758,589.3727438945093,152.63813869994163,810.0424177617658,True,819.6416036608396,1.0,,,789.0595356802943,True,758.367724863849,1.0,,,766.0424177617658,True,692.5323779907889,1.0,,,866.0424177617658,True,989.4994276167727,1.0,,
500,200.0,618.9809335939149,604.6836765447943,160.67172494730698,810.0424177617658,True,799.7189447218858,1.0,,,789.0595356802943,True,738.0441994910459,1.0,,,766.0424177617658,True,671.6730555792316,1.0,,,866.0424177617658,True,970.3743485292524,1.0,,
500,210.0,631.148735797854,619.6163862533945,168.7053111946723,810.0424177617658,True,779.4159443894085,1.0,,,789.0595356802943,True,717.2751474388881,1.0,,,766.0424177617658,True,650.2717652051075,1.0,,,866.0424177617658,True,950.98221540579,1.0,,
500,220.0,643.316538001793,634.1975903042381,176.73889744203768,810.0424177617658,True,758.6935824314373,1.0,,,789.0595356802943,True,696.0082883963638,1.0,,,766.0424177617658,True,628.2533797499383,1.0,,,866.0424177617658,True,931.302755986469,1.0,,
500,230.0,655.4843402057322,648.4510012188189,184.77248368940303,810.0424177617658,True,737.5056719771396,1.0,,,789.0595356802943,True,674.1802395849825,1.0,,,766.0424177617658,True,605.5236232534272,1.0,,,866.0424177617658,True,911.3129955333587,1.0,,
500,240.0,667.6521424096712,662.3977795974827,192.80606993676835,810.0424177617658,True,715.7968690800387,1.0,,,789.0595356802943,True,651.7129045836001,1.0,,,766.0424177617658,True,581.961449860662,1.0,,,866.0424177617658,True,890.9867238384749,1.0,,
500,250.0,679.8199446136103,676.0569028193274,200.8396561841337,810.0424177617658,True,693.4999095397555,1.0,,,789.0595356802943,True,628.5081951046092,1.0,,,766.0424177617658,True,557.4070137392926,1.0,,,866.0424177617658,True,870.2938189450983,1.0,,
500,260.0,691.9877468175495,689.4454679549705,208.87324243149908,810.0424177617658,True,670.5316712526526,1.0,,,789.0595356802943,True,604.4400359197921,1.0,,,766.0424177617658,True,531.6416428194049,1.0,,,866.0424177617658,True,849.1993774854614,1.0,,
500,270.0,704.1555490214886,702.5789426944381,216.90682867886443,810.0424177617658,True,646.7873874067899,1.0,,,789.0595356802943,True,579.341718996823,1.0,,,766.0424177617658,True,504.35216641938246,1.0,,,866.0424177617658,True,827.6625794200671,1.0,,
500,280.0,716.3233512254276,715.471374795401,224.94041492622975,810.0424177617658,True,622.1318235105754,1.0,,,789.0595356802943,True,552.9847990377817,1.0,,,766.0424177617658,True,475.0614197628329,1.0,,,866.0424177617658,True,805.635180749872,1.0,,
500,290.0,728.4911534293668,728.1355681365989,232.9740011735951,810.0424177617658,True,596.3852095618399,1.0,,,789.0595356802943,True,525.0413775706834,1.0,,,766.0424177617658,True,442.97483511706065,1.0,,,866.0424177617658,True,783.059473368786,1.0,,
500,300.0,740.6589556333059,740.5832316624472,241.00758742096048,810.0424177617658,True,569.2995241207105,1.0,,,789.0595356802943,True,495.01030082084736,1.0,,,766.0424177617658,True,406.5711170514507,0.7896174863387978,2023-01-08,2023-10-23,866.0424177617658,True,759.865461961543,1.0,,
500,310.0,752.8267578372449,752.8251061525382,249.04117366832583,810.0424177617658,True,540.5155508593132,1.0,,,789.0595356802943,True,462.05320105618256,1.0,,,766.0424177617658,True,362.07309769347455,0.4890710382513661,2023-03-04,2023-08-29,866.0424177617658,True,735.9668560234741,1.0,,
500,320.0,764.9945600411842,764.871072722434,257.0747599156912,810.0424177617658,True,509.47733068746794,1.0,,,789.0595356802943,True,424.5525167576547,0.7459016393442623,2023-01-16,2023-10-15,766.0424177617658,True,287.159833027928,0.15027322404371585,2023-05-05,2023-06-28,866.0424177617658,True,711.2552057874057,1.0,,
500,330.0,777.1623622451232,776.7302461740197,265.1083461630565,810.0424177617658,True,475.2370936910266,1.0,,,789.0595356802943,True,378.4260431967588,0.46174863387978143,2023-03-09,2023-08-24,766.0424177617658,False,0.0,0.0,,,866.0424177617658,True,685.5910090646018,1.0,,
500,340.0,789.3301644490623,788.4110557035207,273.1419324104218,810.0424177617658,True,435.90659936191275,0.6584699453551912,2023-02-01,2023-09-29,789.0595356802943,False,296.22045052304867,0.05191256830601093,2023-05-23,2023-06-10,766.0424177617658,False,0.0,0.0,,,866.0424177617658,True,658.7896241456714,1.0,,
500,350.0,801.4979666530014,799.9213149988731,281.1755186577872,810.0424177617658,True,386.3706125794198,0.38524590163934425,2023-03-23,2023-08-10,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,True,630.597716564549,1.0,,
500,360.0,813.6657688569405,811.268283383193,289.20910490515257,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,True,600.651065848052,1.0,,
500,370.0,825.8335710608796,822.4587193637741,297.24269115251786,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,True,568.391733029949,1.0,,
500,380.0,838.0013732648188,833.4989277086598,305.27627739988327,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,True,532.8831709616419,0.9098360655737705,2023-01-01,2023-12-31
500,390.0,850.1691754687579,844.3948009820242,313.3098636472486,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,True,492.308015452583,0.5491803278688525,2023-02-21,2023-09-09
500,400.0,862.336977672697,855.1518563152738,321.34344989461397,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,True,442.02310022224776,0.2540983606557377,2023-04-16,2023-07-17
500,410.0,874.5047798766361,865.7752680652441,329.3770361419793,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,346.15483991573,0.0,,
500,420.0,886.6725820805751,876.2698969081566,337.4106223893446,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
500,430.0,898.8403842845144,886.6403158335504,345.44420863671,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
500,440.0,911.0081864884534,896.8908334325893,353.47779488407537,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
500,450.0,923.1759886923925,907.0255148171913,361.51138113144066,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
500,460.0,935.3437908963316,917.048200458066,369.54496737880606,810.0424177617658,False,0.0,0.0,,,789.0595356802943,False,0.0,0.0,,,766.0424177617658,False,0.0,0.0,,,866.0424177617658,False,0.0,0.0,,
1000,0.0,338.6931920864113,0.0,0.0,810.0424177617658,True,1418.5814252794648,1.0,,,789.0595356802943,True,1346.041009535813,1.0,,,766.0424177617658,True,1268.6574761512916,1.0,,,866.0424177617658,True,1621.50045184021,1.0,,
1000,10.0,350.86099429035033,128.39239493253808,8.909582528033248,810.0424177617658,True,1400.7055883135508,1.0,,,789.0595356802943,True,1328.1620771801165,1.0,,,766.0424177617658,True,1250.774845907159,1.0,,,866.0424177617658,True,1603.631786230771,1.0,,
1000,20.0,363.02879649428945,181.57426621915798,17.819165056066495,810.0424177617658,True,1382.7134578252649,1.0,,,789.0595356802943,True,1310.1603253871986,1.0,,,766.0424177617658,True,1232.761575841062,1.0,,,866.0424177617658,True,1585.6618756048772,1.0,,
1000,30.0,375.19659869822857,222.3821513286048,26.728747584099747,810.0424177617658,True,1364.6003878685942,1.0,,,789.0595356802943,True,1292.0305661896755,1.0,,,766.0424177617658,True,1214.611788151124,1.0,,,866.0424177617658,True,1567.587207898472,1.0,,
1000,40.0,387.3644009021677,256.78478986507616,35.63833011213299,810.0424177617658,True,1346.3614146595678,1.0,,,789.0595356802943,True,1273.767235759302,1.0,,,766.0424177617658,True,1196.3191505908535,1.0,,,866.0424177617658,True,1549.4040631775297,1.0,,
1000,50.0,399.5322031061068,287.09412286315467,44.547912640166246,810.0424177617658,True,1327.9912252752447,1.0,,,789.0595356802943,True,1255.3643551420305,1.0,,,766.0424177617658,True,1177.8768257030886,1.0,,,866.0424177617658,True,1531.1084959944815,1.0,,
1000,60.0,411.7000053100459,314.4958544386189,53.45749516819949,810.0424177617658,True,1309.4841222742457,1.0,,,789.0595356802943,True,1236.8154855563357,1.0,,,766.0424177617658,True,1159.2774125211386,1.0,,,866.0424177617658,True,1512.6963157712116,1.0,,
1000,70.0,423.86780751398504,339.6943472234853,62.36707769623274,810.0424177617658,True,1290.8339835698769,1.0,,,789.0595356802943,True,1218.1136773053922,1.0,,,766.0424177617658,True,1140.5128793242036,1.0,,,866.0424177617658,True,1494.1630649319493,1.0,,
1000,80.0,436.0356097179241,363.14853243831595,71.27666022426598,810.0424177617658,True,1272.0342167532262,1.0,,,789.0595356802943,True,1199.2514111513242,1.0,,,766.0424177617658,True,1121.5744857098566,1.0,,,866.0424177617658,True,1475.5039944623356,1.0,,
1000,90.0,448.2034119218632,385.17718479761425,80.18624275229924,810.0424177617658,True,1253.0777068981383,1.0,,,789.0595356802943,True,1180.2205307458687,1.0,,,766.0424177617658,True,1102.4526918329998,1.0,,,866.0424177617658,True,1456.714036514412,1.0,,
1000,100.0,460.37121412580234,406.01240223068095,89.09582528033249,810.0424177617658,True,1233.9567566738394,1.0,,,789.0595356802943,True,1161.0121643911045,1.0,,,766.0424177617658,True,1083.1370521295244,1.0,,,866.0424177617658,True,1437.787773609058,1.0,,
1000,110.0,472.53901632974146,425.8293999263568,98.00540780836573,810.0424177617658,True,1214.6630173324938,1.0,,,789.0595356802943,True,1141.6166339956715,1.0,,,766.0424177617658,True,1063.6160901543299,1.0,,,866.0424177617658,True,1418.719403904636,1.0,,
1000,120.0,484.7068185336805,444.7643026572096,106.91499033639899,810.0424177617658,True,1195.18740881249,1.0,,,789.0595356802943,True,1122.0233485681085,1.0,,,766.0424177617658,True,1043.8771502623351,1.0,,,866.0424177617658,True,1399.5027018997173,1.0,,
1000,130.0,496.87462073761964,462.9253633088889,115.82457286443223,810.0424177617658,True,1175.5200267828247,1.0,,,789.0595356802943,True,1102.2206789109407,1.0,,,766.0424177617658,True,1023.9062206701811,1.0,,,866.0424177617658,True,1380.130973814075,1.0,,
1000,140.0,509.0424229415588,480.40035290492824,124.73415539246548,810.0424177617658,True,1155.6500339210122,1.0,,,789.0595356802943,True,1082.1958092934842,1.0,,,766.0424177617658,True,1003.6877208449777,1.0,,,866.0424177617658,True,1360.5970067396788,1.0,,
1000,150.0,521.2102251454979,497.2616073534055,133.64373792049872,810.0424177617658,True,1135.5655320273863,1.0,,,789.0595356802943,True,1061.9345607127368,1.0,,,766.0424177617658,True,983.2042440149092,1.0,,,866.0424177617658,True,1340.89301046432,1.0,,
1000,160.0,533.378027349437,513.5695797301523,142.55332044853196,810.0424177617658,True,1115.2534106781548,1.0,,,789.0595356802943,True,1041.421178793264,1.0,,,766.0424177617658,True,962.4362426502088,1.0,,,866.0424177617658,True,1321.0105506344821,1.0,,
1000,170.0,545.545829553376,529.3754058328722,151.46290297656523,810.0424177617658,True,1094.6991669318506,1.0,,,789.0595356802943,True,1020.6380772742506,1.0,,,766.0424177617658,True,941.3616406718733,1.0,,,866.0424177617658,True,1300.9404716274457,1.0,,
1000,180.0,557.7136317573152,544.722798657474,160.37248550459847,810.0424177617658,True,1073.8866890204704,1.0,,,789.0595356802943,True,999.565525158989,1.0,,,766.0424177617658,True,919.95535037761,1.0,,,866.0424177617658,True,1280.6728071271677,1.0,,
1000,190.0,569.8814339612544,559.6494746300972,169.2820680326317,810.0424177617658,True,1052.7979948211953,1.0,,,789.0595356802943,True,978.1812616226304,1.0,,,766.0424177617658,True,898.1886638056733,1.0,,,866.0424177617658,True,1260.1966759195288,1.0,,
1000,200.0,582.0492361651934,574.1882457263093,178.19165056066498,810.0424177617658,True,1031.4129129884052,1.0,,,789.0595356802943,True,956.4600171788474,1.0,,,766.0424177617658,True,876.0284761824734,1.0,,,866.0424177617658,True,1239.500159806601,1.0,,
1000,210.0,594.2170383691325,588.3678684350203,187.10123308869822,810.0424177617658,True,1009.7086905883722,1.0,,,789.0595356802943,True,934.3729116086226,1.0,,,766.0424177617658,True,853.4362811028003,1.0,,,866.0424177617658,True,1218.570159740365,1.0,,
1000,220.0,606.3848405730716,602.2137126330504,196.01081561673146,810.0424177617658,True,987.659505405577,1.0,,,789.0595356802943,True,911.8866875143492,1.0,,,766.0424177617658,True,830.3668496478081,1.0,,,866.0424177617658,True,1197.392225229555,1.0,,
1000,230.0,618.5526427770108,615.7482949710823,204.92039814476473,810.0424177617658,True,965.2358529852564,1.0,,,789.0595356802943,True,888.9627210768228,1.0,,,766.0424177617658,True,806.7664627086825,1.0,,,866.0424177617658,True,1175.95035068825,1.0,,
1000,240.0,630.7204449809498,628.9917088772378,213.82998067279797,810.0424177617658,True,942.4037666891253,1.0,,,789.0595356802943,True,865.5557253417352,1.0,,,766.0424177617658,True,782.5704966242486,1.0,,,866.0424177617658,True,1154.2267305420469,1.0,,
1000,250.0,642.888247184889,641.9619746626904,222.7395632008312,810.0424177617658,True,919.1238115494638,1.0,,,789.0595356802943,True,841.6120204806145,1.0,,,766.0424177617658,True,757.7000470808659,1.0,,,866.0424177617658,True,1132.2014623995535,1.0,,
1000,260.0,655.056049388828,654.675327157923,231.64914572886445,810.0424177617658,True,895.3497661650322,1.0,,,789.0595356802943,True,817.0671799674338,1.0,,,766.0424177617658,True,732.0570769683889,1.0,,,866.0424177617658,True,1109.8521841578256,1.0,,
1000,270.0,667.2238515927672,667.1464539858143,240.55872825689772,810.0424177617658,True,871.026865586777,1.0,,,789.0595356802943,True,791.8427531951979,1.0,,,766.0424177617658,True,705.5172133219729,1.0,,,866.0424177617658,True,1087.1536261279866,1.0,,
1000,280.0,679.3916537967064,679.3886944469706,249.46831078493096,810.0424177617658,True,846.0894120454618,1.0,,,789.0595356802943,True,765.8415787758804,1.0,,,766.0424177617658,True,677.9186303980579,1.0,,,866.0424177617658,True,1064.0770525141286,1.0,,
1000,290.0,691.5594560006454,691.4142066944186,258.3778933129642,810.0424177617658,True,820.4574511107644,1.0,,,789.0595356802943,True,738.9408684365807,1.0,,,766.0424177617658,True,649.0440558187759,1.0,,,866.0424177617658,True,1040.5895568803205,1.0,,
