tail,v_esc,v0,m_chi_gev,delta_keV,rate_at_event_per_ty,mean_rate_livetime_per_ty,bayes_factor_timing,energy_density_at_event_per_keV,peak_date,fractional_modulation,fraction_of_year_on
soft,544.0,250.0,10000.0,320.0,5.5464879637065224e-05,3.732453801431853e-05,1.4860165078476697,0.0022220099795360057,2023-05-31,0.4596314835471208,1.0
soft,544.0,250.0,10000.0,340.0,1.880959599460565e-05,1.1333669666206436e-05,1.659620983192245,0.002981324214832704,2023-05-31,0.5886499518716115,1.0
soft,544.0,250.0,10000.0,360.0,4.724569697592183e-06,2.4385950651691724e-06,1.937414606087717,0.004363673251068833,2023-05-31,0.7516282683796721,1.0
soft,544.0,250.0,10000.0,380.0,7.366648020649656e-07,3.064431357992641e-07,2.403920062179232,0.00698797540562528,2023-05-31,0.9166541309491322,1.0
soft,544.0,250.0,10000.0,400.0,4.77558117448085e-08,1.503358285307174e-08,3.1766088105238857,0.01140105664936803,2023-05-31,0.9942016799678118,1.0
soft,544.0,250.0,10000.0,420.0,4.488914293945931e-10,1.0968814855597049e-10,4.092433278382282,0.013764224250556956,2023-05-31,0.9999101938068667,0.7534246575342466
soft,544.0,250.0,10000.0,440.0,1.0360317262379519e-12,1.961288694274821e-13,5.282402989739461,0.0063255794351507015,2023-05-31,1.0,0.3835616438356164
soft,544.0,250.0,10000.0,460.0,0.0,0.0,0.0,0.0,,,0.0
soft,544.0,250.0,10000.0,480.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,220.0,200.0,0.0,84.87787356843262,86.17552203494544,0.9849417974400363,2.357398146221102e-06,2023-12-02,0.01572536764772669,1.0
soft,580.0,220.0,200.0,20.0,61.54926583294686,60.825890207857704,1.0118925612533938,2.348169354748302e-06,2023-05-31,0.013033285977347259,1.0
soft,580.0,220.0,200.0,40.0,35.511775351291746,33.8912661350088,1.04781495060785,2.860465574197256e-06,2023-05-31,0.05075220514191631,1.0
soft,580.0,220.0,200.0,60.0,16.67649184342451,15.366866111982223,1.085223995699495,4.157907398881496e-06,2023-05-31,0.08929177114721437,1.0
soft,580.0,220.0,200.0,80.0,6.763643550651324,6.030717018266376,1.121532237404772,6.7793651556379765e-06,2023-05-31,0.12600576123201673,1.0
soft,580.0,220.0,200.0,100.0,2.4745129215640094,2.1362838908833393,1.1583258817444972,1.182961802104642e-05,2023-05-31,0.16255771986162432,1.0
soft,580.0,220.0,200.0,120.0,0.8315308216800986,0.6938207492253025,1.1984807641001782,2.158690633494579e-05,2023-05-31,0.20172854987794012,1.0
soft,580.0,220.0,200.0,140.0,0.25773090214299,0.20690129616473335,1.2456707953041843,4.071835363735512e-05,2023-05-31,0.24679220897059786,1.0
soft,580.0,220.0,200.0,160.0,0.07357312356432141,0.0564068904590722,1.3043286549841764,7.860202476997621e-05,2023-05-31,0.30119027124648834,1.0
soft,580.0,220.0,200.0,180.0,0.019486864065886005,0.014159124215789874,1.3762760866349897,0.00015133963278297699,2023-05-31,0.36507319419101497,1.0
soft,580.0,220.0,200.0,200.0,0.004984474871014613,0.0034247287998057123,1.45543637537004,0.0002706725182559779,2023-05-31,0.4314216589312114,1.0
soft,580.0,220.0,200.0,220.0,0.0013069857709069252,0.0008441582382500431,1.5482710606678824,0.00039990921453866217,2023-05-31,0.5062828461331225,1.0
soft,580.0,220.0,200.0,240.0,0.00032665571309695304,0.0001862376026384868,1.7539729274277516,0.0004643415754334601,2023-05-31,0.65786325864072,1.0
soft,580.0,220.0,200.0,260.0,5.151933312209446e-05,2.1838865880696438e-05,2.3590663271407717,0.0004577307494525319,2023-05-31,0.9299646664076966,1.0
soft,580.0,220.0,200.0,280.0,1.2736057473752737e-06,3.2305981692766826e-07,3.9423217640850354,0.000341327989734844,2023-05-31,1.0,0.6027397260273972
soft,580.0,220.0,200.0,300.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,220.0,200.0,320.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,220.0,200.0,340.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,220.0,200.0,360.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,220.0,200.0,380.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,220.0,200.0,400.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,220.0,200.0,420.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,220.0,200.0,440.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,220.0,200.0,460.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,220.0,200.0,480.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,220.0,1000.0,0.0,18.65689755070523,19.09982795888902,0.9768097173892266,8.21730301286932e-06,2023-12-02,0.02444546230812024,1.0
soft,580.0,220.0,1000.0,20.0,14.705409393712097,14.728697189706436,0.9984188828316319,8.550690527489395e-06,2023-01-11,0.0013017090597494038,1.0
soft,580.0,220.0,1000.0,40.0,9.470048797235293,9.200632040752316,1.0292824183479625,1.0660444021238019e-05,2023-05-31,0.03136614635243488,1.0
soft,580.0,220.0,1000.0,60.0,5.082715145595583,4.78799131364961,1.0615547967068724,1.559692634271019e-05,2023-05-31,0.06493853257138119,1.0
soft,580.0,220.0,1000.0,80.0,2.405063140549716,2.2024170330729778,1.0920107792637215,2.5291940331024074e-05,2023-05-31,0.09613258390459095,1.0
soft,580.0,220.0,1000.0,100.0,1.0497363496070684,0.9364720784772772,1.1209478357475016,4.3406070261181826e-05,2023-05-31,0.12533607480632086,1.0
soft,580.0,220.0,1000.0,120.0,0.4340402132431297,0.37770977853578486,1.1491368185534228,7.668312477428591e-05,2023-05-31,0.15337776399247208,1.0
soft,580.0,220.0,1000.0,140.0,0.1735045162936886,0.14744837096366914,1.176713687372237,0.00013646887352972012,2023-05-31,0.18041501528773116,1.0
soft,580.0,220.0,1000.0,160.0,0.06859264978307816,0.0570258638656375,1.2028340323733446,0.00023877630345283825,2023-05-31,0.20562751925813133,1.0
soft,580.0,220.0,1000.0,180.0,0.027631241781412238,0.02255090548145701,1.2252830292837975,0.0003978067317118948,2023-05-31,0.2269164930138175,1.0
soft,580.0,220.0,1000.0,200.0,0.011721323265501281,0.009434685042232906,1.2423650829924469,0.0006088384310779042,2023-05-31,0.24286598990879488,1.0
soft,580.0,220.0,1000.0,220.0,0.005324211313733474,0.004235254047000855,1.2571173428200253,0.0008383387814447343,2023-05-31,0.2567248904436446,1.0
soft,580.0,220.0,1000.0,240.0,0.0025420172618988287,0.0019885449474449915,1.2783303013416787,0.0010515530811380208,2023-05-31,0.27695887624710275,1.0
soft,580.0,220.0,1000.0,260.0,0.001214454157794418,0.0009226752288983957,1.3162314536658628,0.0012505512013319077,2023-05-31,0.3126366461590029,1.0
soft,580.0,220.0,1000.0,280.0,0.0005464780901861997,0.0003958085897703261,1.3806625331282019,0.0014765979278960513,2023-05-31,0.3710958917172828,1.0
soft,580.0,220.0,1000.0,300.0,0.00021739904072858317,0.0001463880803957153,1.485087038103864,0.0018011769904021015,2023-05-31,0.45986282199050954,1.0
soft,580.0,220.0,1000.0,320.0,7.09441060022425e-05,4.2871812259672496e-05,1.6547960597638718,0.0023470262625281714,2023-05-31,0.5879761029375424,1.0
soft,580.0,220.0,1000.0,340.0,1.697523294931015e-05,8.740342627267959e-06,1.9421701955196966,0.003372596699435983,2023-05-31,0.7587559391136205,1.0
soft,580.0,220.0,1000.0,360.0,2.409182167361555e-06,9.82829452870797e-07,2.4512718461218794,0.005497452994203246,2023-05-31,0.9322168299055983,1.0
soft,580.0,220.0,1000.0,380.0,1.215797061651352e-07,3.660708618624899e-08,3.3212068708928038,0.009832403389269042,2023-05-31,0.9980027684904271,0.9863013698630136
soft,580.0,220.0,1000.0,400.0,4.892786014926118e-10,1.1020488482916008e-10,4.439717914964413,0.013578062890674251,2023-05-31,1.0,0.6027397260273972
soft,580.0,220.0,1000.0,420.0,7.223304617443639e-15,1.2622840758556669e-15,5.722408097834209,0.005042221790358943,2023-05-31,1.0,0.1917808219178082
soft,580.0,220.0,1000.0,440.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,220.0,1000.0,460.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,220.0,1000.0,480.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,220.0,10000.0,0.0,1.8968002500218493,1.944991742404724,0.9752227779006957,1.0017623727887612e-05,2023-12-02,0.02615140193978947,1.0
soft,580.0,220.0,10000.0,20.0,1.5216230635335766,1.528399630331303,0.9955662336844079,1.050079727412234e-05,2023-12-02,0.004319271920014981,1.0
soft,580.0,220.0,10000.0,40.0,1.0027454924102848,0.9780334153961838,1.0252671091039263,1.3130551220751865e-05,2023-05-31,0.027141453208158618,1.0
soft,580.0,220.0,10000.0,60.0,0.5534130779873374,0.523868235021319,1.056397469804246,1.9195584211239025e-05,2023-05-31,0.059592760430284025,1.0
soft,580.0,220.0,10000.0,80.0,0.270361077203398,0.24903825093798332,1.0856206875253256,3.101273817392136e-05,2023-05-31,0.08960404562974549,1.0
soft,580.0,220.0,10000.0,100.0,0.12233374957258461,0.1099093755544923,1.1130419853211921,5.2874302241459666e-05,2023-05-31,0.1173712513215213,1.0
soft,580.0,220.0,10000.0,120.0,0.05270705465266896,0.04626843510529347,1.1391579277043424,9.244790608608963e-05,2023-05-31,0.14345517537535657,1.0
soft,580.0,220.0,10000.0,140.0,0.02210436041002489,0.01899336063033293,1.1637940667921403,0.00016198712192338384,2023-05-31,0.1677272094545053,1.0
soft,580.0,220.0,10000.0,160.0,0.009245539805240944,0.0077960205754108,1.1859306572896986,0.000277272158171872,2023-05-31,0.1892300693770672,1.0
soft,580.0,220.0,10000.0,180.0,0.003971947107727449,0.0032994739478466257,1.203812235074536,0.00044951419038763245,2023-05-31,0.20633928775624638,1.0
soft,580.0,220.0,10000.0,200.0,0.00180308184559308,0.001481764309071868,1.2168479390102704,0.0006695872154306401,2023-05-31,0.21867057058499986,1.0
soft,580.0,220.0,10000.0,220.0,0.0008742869333849902,0.0007118536659250193,1.228183509104918,0.0009041494897466694,2023-05-31,0.22948134217800387,1.0
soft,580.0,220.0,10000.0,240.0,0.00044467846673387995,0.00035741192053595294,1.244162382908403,0.0011227020523017033,2023-05-31,0.24492299747380838,1.0
soft,580.0,220.0,10000.0,260.0,0.0002280885021414293,0.00017943951758012667,1.2711163361190994,0.0013260973472955255,2023-05-31,0.27076551069671145,1.0
soft,580.0,220.0,10000.0,280.0,0.00011281871381925013,8.583698801341029e-05,1.3143368194795524,0.0015453710098671126,2023-05-31,0.31124480151050765,1.0
soft,580.0,220.0,10000.0,300.0,5.155149156694251e-05,3.735670838124082e-05,1.3799794950036282,0.001831219032675164,2023-05-31,0.370391030116264,1.0
soft,580.0,220.0,10000.0,320.0,2.082108299755341e-05,1.4085858148533892e-05,1.4781550955573513,0.002259193611116411,2023-05-31,0.45348650586088085,1.0
soft,580.0,220.0,10000.0,340.0,7.035262373738053e-06,4.322604634884224e-06,1.627551665716123,0.0029600688120087343,2023-05-31,0.5671833308056666,1.0
soft,580.0,220.0,10000.0,360.0,1.8303729840050423e-06,9.817936866030176e-07,1.8643152924909188,0.004191644452115676,2023-05-31,0.7153289184501825,1.0
soft,580.0,220.0,10000.0,380.0,3.162829934566328e-07,1.400462216827624e-07,2.258418611057484,0.006471554297835695,2023-05-31,0.8800545461769114,1.0
soft,580.0,220.0,10000.0,400.0,2.6459979142925722e-08,9.061791744391791e-09,2.9199500373975615,0.010455608043337093,2023-05-31,0.9854921910277079,1.0
soft,580.0,220.0,10000.0,420.0,4.688917763365915e-10,1.2160916982906582e-10,3.855727137975426,0.014050615909666603,2023-05-31,0.9988657390853994,0.8493150684931506
soft,580.0,220.0,10000.0,440.0,1.6303341977355922e-12,3.791353955784261e-13,4.300137145592225,0.006927360924668195,2023-05-31,1.0,0.4931506849315068
soft,580.0,220.0,10000.0,460.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,220.0,10000.0,480.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,238.0,200.0,0.0,81.34951455277914,82.67782505389494,0.9839338964196275,3.2578533644969377e-06,2023-12-02,0.01678827960787846,1.0
soft,580.0,238.0,200.0,20.0,61.72378163167563,61.35077381378985,1.0060799203448993,3.2514939619071957e-06,2023-05-31,0.006792418202292904,1.0
soft,580.0,238.0,200.0,40.0,38.596903953811534,37.24232077013816,1.0363721474833414,3.844292830132991e-06,2023-05-31,0.038631968850104226,1.0
soft,580.0,238.0,200.0,60.0,20.1175850728561,18.81914051651826,1.0689959541562564,5.314051874613836e-06,2023-05-31,0.07239940266520055,1.0
soft,580.0,238.0,200.0,80.0,9.125622337462083,8.284874632264717,1.1014798343384882,8.206422227205074e-06,2023-05-31,0.10549095895918714,1.0
soft,580.0,238.0,200.0,100.0,3.7406765967157436,3.296123656034128,1.1348714390213437,1.3592564567466336e-05,2023-05-31,0.1389944253714997,1.0
soft,580.0,238.0,200.0,120.0,1.4095164013380492,1.203126699494,1.171544444929076,2.363520538585156e-05,2023-05-31,0.17520444193979587,1.0
soft,580.0,238.0,200.0,140.0,0.49041646500034036,0.4038643567783611,1.2143098462870263,4.26891660125127e-05,2023-05-31,0.21663521522146426,1.0
soft,580.0,238.0,200.0,160.0,0.15745039862792454,0.1243141760726441,1.266552243695176,7.942457669631675e-05,2023-05-31,0.2659736366360669,1.0
soft,580.0,238.0,200.0,180.0,0.04690040422210808,0.035276784503718336,1.3294977102338952,0.00014932726283449716,2023-05-31,0.323270402647726,1.0
soft,580.0,238.0,200.0,200.0,0.013396605701900178,0.00958585129475946,1.3975394871005395,0.0002685294314756963,2023-05-31,0.382229701339105,1.0
soft,580.0,238.0,200.0,220.0,0.003908536839765206,0.002663665632632857,1.4673526556341367,0.0004175500108229407,2023-05-31,0.44063182936539796,1.0
soft,580.0,238.0,200.0,240.0,0.0011589054158107903,0.0007284295132161498,1.5909643895316796,0.0005251211405767015,2023-05-31,0.5412117090834964,1.0
soft,580.0,238.0,200.0,260.0,0.0002774566827189519,0.00014418157758112549,1.9243559917551711,0.0005716416924826517,2023-05-31,0.7603025238107108,1.0
soft,580.0,238.0,200.0,280.0,2.929874383397333e-05,1.0318901541614633e-05,2.839327782692348,0.0005971952321271377,2023-05-31,0.9915144105923828,1.0
soft,580.0,238.0,200.0,300.0,1.0520529806941605e-07,2.128529977570209e-08,4.942627032648681,0.0005126395335755677,2023-05-31,1.0,0.4246575342465753
soft,580.0,238.0,200.0,320.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,238.0,200.0,340.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,238.0,200.0,360.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,238.0,200.0,380.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,238.0,200.0,400.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,238.0,200.0,420.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,238.0,200.0,440.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,238.0,200.0,460.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,238.0,200.0,480.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,238.0,1000.0,0.0,17.661881745791806,18.075314051338747,0.9771272408118231,9.422557061418538e-06,2023-12-02,0.02406279693610606,1.0
soft,580.0,238.0,1000.0,20.0,14.38000407683091,14.455147275429926,0.9948016303696372,9.778027718095753e-06,2023-12-02,0.005170188091483949,1.0
soft,580.0,238.0,1000.0,40.0,9.853995118103251,9.653771832773621,1.0207404203038952,1.1839894002577167e-05,2023-05-31,0.022251677522724073,1.0
soft,580.0,238.0,1000.0,60.0,5.744146826637011,5.47641769704618,1.0488876386721262,1.6537141899323974e-05,2023-05-31,0.051606067706305304,1.0
soft,580.0,238.0,1000.0,80.0,2.9706762308842047,2.760651468644519,1.0760779709518378,2.5523861255093365e-05,2023-05-31,0.07959214928269136,1.0
soft,580.0,238.0,1000.0,100.0,1.417628791814479,1.2860786200452003,1.1022878148496513,4.181441315294475e-05,2023-05-31,0.10622687419047576,1.0
soft,580.0,238.0,1000.0,120.0,0.6394449891109707,0.5667599087972898,1.1282466864459848,7.090380468021266e-05,2023-05-31,0.1322775541404619,1.0
soft,580.0,238.0,1000.0,140.0,0.2773152985395842,0.24028091613751126,1.1541295205520126,0.00012218580511746255,2023-05-31,0.1579143597179148,1.0
soft,580.0,238.0,1000.0,160.0,0.1177426443845038,0.09984031178965104,1.1793096623393,0.0002098123597355318,2023-05-31,0.18249711828134094,1.0
soft,580.0,238.0,1000.0,180.0,0.05016092278975261,0.041742810447547976,1.2016661612370934,0.0003495719218926369,2023-05-31,0.20394926631661214,1.0
soft,580.0,238.0,1000.0,200.0,0.022146460228061,0.018174440988566912,1.2185497337713322,0.0005456777742508367,2023-05-31,0.21985822050964168,1.0
soft,580.0,238.0,1000.0,220.0,0.010408176798278733,0.008456474124431256,1.2307939035973507,0.0007741366413876286,2023-05-31,0.23139181025424893,1.0
soft,580.0,238.0,1000.0,240.0,0.005198241312345719,0.00417295498348749,1.2456979126099654,0.000994662068714554,2023-05-31,0.24582760578067073,1.0
soft,580.0,238.0,1000.0,260.0,0.0026579959097959133,0.0020873447004427807,1.2733861873566366,0.0011926005900499647,2023-05-31,0.2725511833226304,1.0
soft,580.0,238.0,1000.0,280.0,0.001315659870235256,0.0009948398909045647,1.3224840321179558,0.0013957636428571971,2023-05-31,0.31858210269702075,1.0
soft,580.0,238.0,1000.0,300.0,0.0005946962787030048,0.0004242029872309348,1.4019144056127404,0.001661565023011102,2023-05-31,0.3895238523684167,1.0
soft,580.0,238.0,1000.0,320.0,0.00023101018736131843,0.00015131862760753252,1.5266473864703418,0.002078559214585267,2023-05-31,0.4922563160414912,1.0
soft,580.0,238.0,1000.0,340.0,7.136288940988477e-05,4.1328451297684046e-05,1.726725468028457,0.002808586562481924,2023-05-31,0.6344369008113192,1.0
soft,580.0,238.0,1000.0,360.0,1.546190459859651e-05,7.49049637219442e-06,2.064202935334549,0.0042046726937955865,2023-05-31,0.8117805690279828,1.0
soft,580.0,238.0,1000.0,380.0,1.8253443692434636e-06,6.877546212104523e-07,2.654063401320149,0.007051727790293061,2023-05-31,0.9631818689548175,1.0
soft,580.0,238.0,1000.0,400.0,6.146668109334483e-08,1.696258702051114e-08,3.6236619460828345,0.011920348953159642,2023-05-31,0.9992028001607007,0.8082191780821918
soft,580.0,238.0,1000.0,420.0,1.2983634208865787e-10,2.960749766878012e-11,4.385252125699394,0.011227210380266145,2023-05-31,1.0,0.547945205479452
soft,580.0,238.0,1000.0,440.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,238.0,1000.0,460.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,238.0,1000.0,480.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,238.0,10000.0,0.0,1.791624154095865,1.8360390790875811,0.9758093792786873,1.1149184190030215e-05,2023-12-02,0.02547423809405081,1.0
soft,580.0,238.0,10000.0,20.0,1.4806870395261824,1.4919761088228027,0.9924334785055455,1.1640586853252632e-05,2023-12-02,0.00769057616386907,1.0
soft,580.0,238.0,10000.0,40.0,1.0343476678428216,1.016675354770525,1.0173824544771084,1.4135337486760512e-05,2023-05-31,0.018716477501913253,1.0
soft,580.0,238.0,10000.0,60.0,0.6171691205099684,0.5908526157961529,1.0445398801837493,1.9739496460665864e-05,2023-05-31,0.047083622875646707,1.0
soft,580.0,238.0,10000.0,80.0,0.32790584427899777,0.3062676088841915,1.070651400171372,3.0382770646275447e-05,2023-05-31,0.07401603238034703,1.0
soft,580.0,238.0,10000.0,100.0,0.16135993574275886,0.14729177151568848,1.0955122209632189,4.9511753890424264e-05,2023-05-31,0.0993477198553785,1.0
soft,580.0,238.0,10000.0,120.0,0.07539462829336178,0.06733821012920359,1.1196411093894556,8.324854921451082e-05,2023-05-31,0.12364045013749703,1.0
soft,580.0,238.0,10000.0,140.0,0.03406838398294603,0.029806862532031363,1.1429711512352267,0.0001416477685397932,2023-05-31,0.14684129908931595,1.0
soft,580.0,238.0,10000.0,160.0,0.015181047184797052,0.013034422032131945,1.1646889403590992,0.00023889285789327534,2023-05-31,0.16815438577847186,1.0
soft,580.0,238.0,10000.0,180.0,0.0068384064997109705,0.005780930596221917,1.1829248571467297,0.0003889950831764257,2023-05-31,0.185777551093005,1.0
soft,580.0,238.0,10000.0,200.0,0.003206639565436515,0.0026812963194248938,1.1959288282334648,0.0005927483001977711,2023-05-31,0.19815338539801736,1.0
soft,580.0,238.0,10000.0,220.0,0.0015991265631413077,0.0013270055430475124,1.2050639664012708,0.0008252886274412817,2023-05-31,0.20686959331539626,1.0
soft,580.0,238.0,10000.0,240.0,0.0008452346001813225,0.0006950646627413572,1.2160517509949222,0.001049938978016795,2023-05-31,0.21764307193539362,1.0
soft,580.0,238.0,10000.0,260.0,0.00045924064895046235,0.00037160155835440015,1.2358415583189775,0.001252583138768844,2023-05-31,0.23703848502532546,1.0
soft,580.0,238.0,10000.0,280.0,0.00024561832375798626,0.000193446958920198,1.269693383287097,0.0014535620721886392,2023-05-31,0.2695543968620571,1.0
soft,580.0,238.0,10000.0,300.0,0.0001238966860235304,9.371601517294752e-05,1.3220438982055116,0.0016956361364615395,2023-05-31,0.31827782321034337,1.0
soft,580.0,238.0,10000.0,320.0,5.6624111928530204e-05,4.046852206683079e-05,1.399213735431693,0.0020387367874357505,2023-05-31,0.3867822386248674,1.0
soft,580.0,238.0,10000.0,340.0,2.2449543472688474e-05,1.4841253434479678e-05,1.512644708332584,0.0025751539346102192,2023-05-31,0.4802087131590614,1.0
soft,580.0,238.0,10000.0,360.0,7.287311253484351e-06,4.3272957469143954e-06,1.684033558066978,0.003471298829914418,2023-05-31,0.6044980482248575,1.0
soft,580.0,238.0,10000.0,380.0,1.766713156095221e-06,9.034438723484538e-07,1.955531727170549,0.0050526604139919575,2023-05-31,0.7598538870673851,1.0
soft,580.0,238.0,10000.0,400.0,2.69537351161836e-07,1.1199375029574183e-07,2.4067177896094103,0.007898792760622409,2023-05-31,0.9168362600881768,1.0
soft,580.0,238.0,10000.0,420.0,1.7614097042750487e-08,5.599244574468163e-09,3.145798832054686,0.012200060157209647,2023-05-31,0.9928985362332982,1.0
soft,580.0,238.0,10000.0,440.0,1.8974573317917815e-10,4.821436188449386e-11,3.935460841185621,0.01355746592065346,2023-05-31,0.9995741508770105,0.8082191780821918
soft,580.0,238.0,10000.0,460.0,7.849081709117898e-13,1.5868311778497766e-13,4.946387377990478,0.006365347235798468,2023-05-31,1.0,0.410958904109589
soft,580.0,238.0,10000.0,480.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,250.0,200.0,0.0,79.18834717696262,80.52103555451099,0.9834491897878516,3.868656876675676e-06,2023-12-02,0.01729302995223637,1.0
soft,580.0,250.0,200.0,20.0,61.55097635820958,61.35805441934511,1.0031441990899184,3.865189770179893e-06,2023-05-31,0.0036477665239104274,1.0
soft,580.0,250.0,200.0,40.0,40.17134938848325,38.981544406890755,1.0305222637967666,4.4984715974258174e-06,2023-05-31,0.03243288817961249,1.0
soft,580.0,250.0,200.0,60.0,22.148440658155454,20.883752528811286,1.0605584713570706,6.05136383188072e-06,2023-05-31,0.06359102700557133,1.0
soft,580.0,250.0,200.0,80.0,10.677896639297474,9.787724060276963,1.0909478621933404,9.070000378988985e-06,2023-05-31,0.09465842324839854,1.0
soft,580.0,250.0,200.0,100.0,4.657338560611804,4.149418682281099,1.1224074785462435,1.4597439457178895e-05,2023-05-31,0.12637372463537985,1.0
soft,580.0,250.0,200.0,120.0,1.8689660156816774,1.6153344149175246,1.1570149180391867,2.470948935158958e-05,2023-05-31,0.16074670377785513,1.0
soft,580.0,250.0,200.0,140.0,0.6933673694120793,0.5791924773419458,1.197127719258561,4.354404581920805e-05,2023-05-31,0.1998885419131158,1.0
soft,580.0,250.0,200.0,160.0,0.23782247797391354,0.1909298904004632,1.2456010815022003,7.926426080438012e-05,2023-05-31,0.24609961020216856,1.0
soft,580.0,250.0,200.0,180.0,0.07576096382207084,0.05812337696120245,1.3034508279283488,0.00014667197314534961,2023-05-31,0.2994495031583936,1.0
soft,580.0,250.0,200.0,200.0,0.023064155560864157,0.016888581497431526,1.3656656460089223,0.0002633971545958031,2023-05-31,0.35432577051712744,1.0
soft,580.0,250.0,200.0,220.0,0.007130301520513324,0.005000383057523869,1.4259510598462362,0.00041952287690282073,2023-05-31,0.4056477433029539,1.0
soft,580.0,250.0,200.0,240.0,0.002287778195879945,0.0015079267036700542,1.5171680362923847,0.0005500810378159766,2023-05-31,0.4827615627376222,1.0
soft,580.0,250.0,200.0,260.0,0.0006523713319526124,0.0003731991384476334,1.7480515487421253,0.0006220871159515072,2023-05-31,0.654510663270352,1.0
soft,580.0,250.0,200.0,280.0,0.00011009423431427367,4.6476620224196925e-05,2.3688089577769205,0.0006871055847875107,2023-05-31,0.9297512831944046,1.0
soft,580.0,250.0,200.0,300.0,3.2881507523268647e-06,8.455689116181896e-07,3.8886845378861383,0.0007592383002943053,2023-05-31,1.0,0.6301369863013698
soft,580.0,250.0,200.0,320.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,250.0,200.0,340.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,250.0,200.0,360.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,250.0,200.0,380.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,250.0,200.0,400.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,250.0,200.0,420.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,250.0,200.0,440.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,250.0,200.0,460.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,250.0,200.0,480.0,0.0,0.0,0.0,0.0,,,0.0
soft,580.0,250.0,1000.0,0.0,17.076496123740025,17.472542219627286,0.9773332299954397,1.0134151715963899e-05,2023-12-02,0.02381607064292315,1.0
soft,580.0,250.0,1000.0,20.0,14.147098871066623,14.246832490717921,0.9929995934383116,1.0499193105490015e-05,2023-12-02,0.007101658934464825,1.0
soft,580.0,250.0,1000.0,40.0,10.021687059423952,9.860145837839996,1.0163832487105833,1.2514298231221723e-05,2023-05-31,0.017606231622374142,1.0
soft,580.0,250.0,1000.0,60.0,6.1100708722248775,5.861973566963924,1.042323170247499,1.703545128698843e-05,2023-05-31,0.0446903425419692,1.0
soft,580.0,250.0,1000.0,80.0,3.317870423599003,3.1073441796344468,1.067751182937618,2.5570755743243276e-05,2023-05-31,0.07092264754617783,1.0
soft,580.0,250.0,1000.0,100.0,1.6628668957892314,1.5221147173481215,1.0924714654138112,4.080251465246138e-05,2023-05-31,0.0961258001532955,1.0
soft,580.0,250.0,1000.0,120.0,0.7869936303026375,0.7044608585897557,1.1171573561632682,6.757510621135532e-05,2023-05-31,0.12100321089646736,1.0
soft,580.0,250.0,1000.0,140.0,0.3572195247080731,0.3128049878252987,1.1419879433239086,0.00011422496749978197,2023-05-31,0.14571981906244189,1.0
soft,580.0,250.0,1000.0,160.0,0.1580091752077724,0.13546071889312772,1.1664575273104403,0.00019364703166449665,2023-05-31,0.1697454366440468,1.0
soft,580.0,250.0,1000.0,180.0,0.06959289369616035,0.0585482785831594,1.188641158720212,0.00032162202928768093,2023-05-31,0.19116529151827585,1.0
soft,580.0,250.0,1000.0,200.0,0.03146238859002204,0.026096208194159292,1.2056306554552925,0.0005063729515985356,2023-05-31,0.20726160979276026,1.0
soft,580.0,250.0,1000.0,220.0,0.015046962478285261,0.012363558461646796,1.217041398312848,0.0007308868023259185,2023-05-31,0.2180031702125273,1.0
