n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,glint_max_brighten,glint_sigma,glint_events,glint_score,is_glint,resists_mundane,is_candidate,shared_epoch_frac,rejected_shared_epoch
281,0.47764230115651185,1,0.0035587188612099642,0.6428413379705352,0.9972440476235708,0.09855725039998878,0.27043282488000336,0,0.0,0.0,571216300013425,149.0621218,21.1157232,,,,unknown,-0.01627286869761796,2.1002065978645863,-0.11316734222458234,0.0,False,1.8435524282171407,13.901324654553909,3,0.6386843287273855,True,False,False,1.0,
386,0.44276251941310507,0,0.0,0.9057758079335723,0.9972632734582754,0.09862199625944981,0.27041340112216505,0,0.0,0.0,570213400006579,148.9413184,21.07922125,,,,unknown,-0.014921171215312402,2.144560488983393,-0.11062050612028469,0.0,False,1.4847807852002517,10.623318622479417,5,0.0,False,False,False,0.7131147540983607,
233,0.483953410723415,1,0.004291845493562232,0.8512904234690777,1.0067036502084667,0.09872154631519246,0.27038353610544225,0,0.0,0.0,571216300012777,148.9724981,21.1949705,,,,unknown,-0.004846199009317073,0.5654577673803504,-0.03391376358287169,0.0,False,0.9297264962535479,6.204502589474988,3,0.49590374667121767,False,False,False,1.0,
263,0.4048930585426972,0,0.0,0.7087213062771798,0.2877798004856669,0.09905189030706758,0.27028443290787973,0,0.0,0.0,571216300005503,149.0046145,21.1862161,,,,unknown,-0.009193121172253129,1.1378282859028819,-0.06342838299254781,0.0,False,2.397336773175942,19.158041395046418,2,0.7487738852672856,True,False,False,1.0,
371,0.455593878404125,1,0.0026954177897574125,0.7803782899255053,1.1333721043850808,0.10038760503634855,0.2698837184890954,0,0.0,0.0,570213400013271,148.9553206,21.1615159,,,,unknown,-0.0037632136261634567,0.6591699550152093,-0.02626333965615323,0.0,False,1.6072411381944245,11.924192003406848,6,0.0,False,False,False,0.7016129032258065,
218,0.3897647652897741,0,0.0,0.669175284505306,27.237007571837612,0.10070650678707009,0.26978804796387895,0,0.0,0.0,571216400024048,149.60814955,21.150293400000002,,,,unknown,0.02035234068839591,2.3050841600685463,0.14111721867628158,0.24695513268349273,False,3.087945526325731,24.52490299082446,3,0.72,True,False,False,1.0,
199,0.4166868273247616,0,0.0,0.7026219169687457,0.11765700857856835,0.10079688932040255,0.2697609332038792,0,0.0,0.0,571216300006845,148.983659,21.0475759,,,,unknown,0.004318471772991559,0.49167537883487183,0.029890543236346757,0.05230845066360682,False,1.7267017696299916,10.580456555456413,5,0.0,False,False,False,1.0,
559,0.06619500645788323,8,0.014311270125223614,1.0488721776281893,0.16286258777282997,0.05708623934403399,0.26943221623052577,0,0.005458080874651791,0.0,571215300007661,150.8335794,21.0483508,,,,unknown,0.005256579885899789,2.0069913383984948,0.03907884273445518,0.08922130811862988,False,0.04935877850480308,4.396579904821689,0,0.0,False,False,False,,
238,0.4997479742148103,2,0.008403361344537815,0.8409911070927377,0.14073176272751842,0.10273621898925006,0.269179134303225,0,0.0,0.0,571216400006036,149.28166464999998,21.149394899999997,20.669057846069336,1.1653690338134766,-2.6084434335948714,unknown,-0.005100287726564097,0.6439025958158667,-0.03540600980706104,0.0,False,1.635580708450259,10.392339497578796,1,0.6718978599677173,True,False,False,1.0,
210,0.406994447255529,0,0.0,0.7958645520820391,11.433062582526599,0.10286915429799569,0.26913925371060127,0,0.0,0.0,571216400013385,149.6340783,21.1609434,,,,unknown,0.012285408909276107,1.971562125722867,0.08484692553633032,0.14848211968857802,False,0.7954324905122956,4.826097544409792,0,0.0,False,False,False,1.0,
91,0.1719297920742432,1,0.01098901098901099,1.2751160109455613,0.10807657515283083,0.15855762034138018,0.2689396745543196,0,0.0,0.0,1616205300004398,150.8241095,21.0296952,,,,unknown,0.005987771854764953,4.415993204797248,0.040469113697914706,0.3924337386884639,False,0.044943863752916924,3.700261989780069,0,0.0,False,False,False,0.0,
222,0.45282058345449316,0,0.0,0.6544774748836634,0.1450985169028688,0.10427679709891641,0.26871696087032504,0,0.0,0.0,571216400013244,149.31217185,21.17051735,,,,unknown,-0.0007686905669591377,0.09751434064016617,-0.005320534632358455,0.0,False,1.0841149071289942,6.368269717527117,2,0.5782435962336949,True,False,False,1.0,
586,0.08415065321221793,4,0.006825938566552901,0.8695336671523761,0.19381387101071498,0.04824111388224272,0.26860328974844133,0,0.005641458695628615,0.0,571216400007080,149.325578,21.0475742,,,,unknown,0.002839809662136946,1.7251143121028922,0.021158516907545628,0.057860737921538175,False,0.06895553407343824,5.397433266837664,0,0.0,False,False,False,,
206,0.49232090567106657,0,0.0,0.6555202462061044,0.23555256437792846,0.10522055646742343,0.268433833059773,0,0.0,0.0,571216300005559,148.94198025,21.180065650000003,20.49868392944336,1.7483539581298828,-0.9247875001848244,unknown,0.003874918216733842,0.5227178471374512,0.02671922648800198,0.04675864635400346,False,0.9445329202649182,5.123778021280314,1,0.5699548994827385,True,False,False,1.0,
322,0.37892278056338335,0,0.0,0.7951336277999135,0.9646306443718148,0.1052647389770805,0.2684205783068758,0,0.0,0.0,571216400005583,149.3931329,21.19654475,,,,unknown,-0.011514002059210006,1.8673236758879672,-0.08562971533407464,0.0,False,0.6277320694384669,4.3955596075043815,0,0.0,False,False,False,1.0,
92,0.08403155612667002,1,0.010869565217391304,1.3825847135556069,0.4252759441397121,0.18189585704893796,0.268386325698655,0,0.0,0.0,1616206400005073,150.1776135,21.0348873,,,,unknown,0.006246062573188259,2.343255797201776,0.042214770353365474,0.17804251478505623,False,0.04697887749995777,2.218685242937272,0,0.0,False,False,False,,
249,0.46003450540181523,1,0.004016064257028112,0.7839563907576267,0.16485419573387433,0.1056078638669875,0.2683176408399037,0,0.0,0.0,571216300035047,148.955327,21.1615312,,,,unknown,-0.07910399858650602,6.162578414369381,-0.5877361746519868,0.0,False,1.1515878343489359,7.844661421896615,2,0.5979288189586216,True,False,False,1.0,
223,0.41864359178344757,0,0.0,0.8456071622032012,0.49862716231533377,0.10620425495326591,0.26813872351402024,0,0.0,0.0,571216300012879,148.9388177,21.1825355,20.203773498535156,2.159616470336914,0.008685745765475428,unknown,-0.004514218781253673,0.565847372960256,-0.031004135828237,0.0,False,1.4601276377343178,9.199060363465543,4,0.535987471512874,True,False,False,1.0,
586,0.16244071014879236,14,0.023890784982935155,1.0022151291537025,0.1491398564084206,0.03998083071541817,0.26800345568299294,0,0.006711734283867912,0.0,571216400005810,149.4120012,21.1749664,,,,unknown,0.003607042076856445,2.1030776443737658,0.026874921156499386,0.06786444535720725,False,0.11996646797690214,8.532399558571866,0,0.0,False,False,False,1.0,
123,0.4815277938885082,0,0.0,1.2471080960048886,0.25270023450359047,0.15611316080994578,0.26799253751730956,0,0.0,0.0,571216300005951,148.9384241,21.141217,,,,unknown,0.02309960599250055,1.3857972809214771,0.14108888991768112,0.24690555735594194,False,1.198133170781852,6.142117038495878,1,0.6152282271799452,True,False,False,1.0,
209,0.5245371995551704,1,0.004784688995215311,0.6163484586399548,0.24855950130446736,0.10693943224643263,0.2679181703260702,0,0.0,0.0,571216400007115,149.314823,21.0439764,,,,unknown,-0.0004177474209300955,0.07057371043946979,-0.0029058190038082935,0.0,False,1.3100386166300177,7.588228561247108,2,0.5945097141499615,True,False,False,1.0,
273,0.4634617505084395,2,0.007326007326007326,0.8218517518128211,1.0352162830967822,0.10697963537026386,0.2679061093889208,0,0.0,0.0,571215300007595,150.8642687,21.0554756,,,,unknown,0.0033264158161055817,0.6036887313270831,0.023315475799803167,0.08544493979251266,False,1.0501798463136978,7.348709404579894,3,0.5513161253943986,True,False,False,1.0,
572,0.09203964079226068,13,0.022727272727272728,1.0684310931345504,0.9999713110344902,0.05386703474979224,0.2677009272568112,0,0.006748275968774702,0.0,571216300006874,149.0648641,21.046015099999998,,,,unknown,0.002439858436542255,3.0693577923541233,0.018131935818075862,0.0997795110699626,False,0.06005139038434626,4.940136447190337,0,0.0,False,False,False,,
235,0.46000564974152225,0,0.0,0.7424858063474611,0.11331992447805475,0.10802427606917725,0.2675927171792468,0,0.0,0.0,571216300006536,148.9795079,21.0782548,,,,unknown,0.0007787502883913682,0.11733271136201166,0.0057860503095522545,0.010125588041716444,False,0.9751538061792593,6.243644600370799,2,0.5623841029645207,True,False,False,1.0,
586,0.18037672999804077,2,0.0034129692832764505,0.9604868645460407,0.9916164163030906,0.042433524603772914,0.26736208100716563,0,0.0066359538705674835,0.0,571216400006166,149.3121446,21.13628555,,,,unknown,0.0034739718727608486,2.379863666285071,0.025883457467651833,0.06612938390172404,False,0.07257848218104512,6.973725123730679,0,0.0,False,False,False,1.0,
282,0.38993516551358276,0,0.0,0.6118004510681595,0.20842370638387644,0.10950303580126665,0.26714908925962,0,0.0,0.0,571215300021742,150.78103755,21.055456,20.671875,1.9574432373046875,-3.278896191048992,unknown,-0.004851520512025967,0.7474702668213581,-0.03358561297468916,0.0,False,1.2403932730671285,8.59493549492171,2,0.6079324732656228,True,False,False,1.0,
263,0.4648587164202672,1,0.0038022813688212928,0.6223434442105303,0.9972233246444908,0.10967346688644329,0.267097959934067,0,0.0,0.0,571215300015810,150.7756981,21.0136979,,,,unknown,-0.03867779513933744,4.346903614150654,-0.288911824523429,0.0,False,1.4778412579256353,10.24452026717425,4,0.5499269368956567,True,False,False,1.0,
281,0.4488298109505561,0,0.0,0.6660564859607145,0.4986438766672256,0.11007627957913438,0.2669771161262597,0,0.0,0.0,571215300007708,150.8610629,21.0439858,20.01401710510254,2.9260330200195312,1.3647452150411463,unknown,0.018353336518565855,3.8460719877680027,0.1361673191931054,0.41014523427604127,False,1.3084160222633519,8.764609711537105,3,0.5701947961538281,True,False,False,1.0,
274,0.375898675879372,0,0.0,0.9003400648571928,0.33242837707151457,0.11055962485760207,0.2668321125427194,0,0.0,0.0,571215300007231,150.81743765,21.08961755,20.47286033630371,0.6273841857910156,4.480783728439862,white_dwarf,-0.0035782611329916165,0.4727958946571804,-0.024785960255606095,0.0,False,0.9276985469209782,6.149140187092782,1,0.5740067531160818,True,False,False,1.0,
244,0.5017937356159596,1,0.004098360655737705,0.674134530198257,0.5293440799618965,0.1111560717435878,0.26665317847692366,0,0.0,0.0,571215300007602,150.8108162,21.05434255,,,,unknown,0.006862196006786746,1.106235808742755,0.04550908643082837,0.10367936279241116,False,1.5451246664327085,10.246148028985315,3,0.5899486403864709,True,False,False,1.0,
199,0.5011694537019088,2,0.010050251256281407,0.7037297628706249,0.11901352233072257,0.11174074967528778,0.26647777509741366,0,0.0,0.0,571216300014100,148.9789062,21.0368138,,,,unknown,-0.008253144079828956,0.7278356426285371,-0.05736005695174365,0.0,False,1.000207079139368,5.748378384591075,2,0.5699783784612144,True,False,False,1.0,
572,0.1174010630981126,13,0.022727272727272728,1.0336464955573832,0.4979727007510756,0.04067888487544506,0.26628538208174735,0,0.007843247396354038,0.0,571216300006809,149.0399805,21.0521845,,,,unknown,0.0015071509375764508,1.80964403842012,0.01120047116627694,0.019600824540984645,False,0.060326608495803624,5.292756807676729,0,0.0,False,False,False,1.0,
266,0.443466899044644,0,0.0,0.732545794312847,0.9972820525525704,0.1136511734222705,0.2659046479733188,0,0.0,0.0,571216400013516,149.61278905,21.144803850000002,,,,unknown,-0.00878525164810028,0.8926806994337075,-0.06056340844737719,0.0,False,2.5168204812998862,18.89669323562113,4,0.6652892431416151,True,False,False,1.0,
274,0.40255272585450286,0,0.0,0.8274838723746363,0.9972626655142384,0.1141142923091811,0.26576571230724566,0,0.0,0.0,571216400014450,150.00974505,21.045801849999997,20.502538681030273,0.9136562347412109,1.08104893267933,unknown,-0.02098984408580192,1.7880816684464564,-0.14689379715721565,0.0,False,0.8765611457341911,5.908970111145267,2,0.5015831133300461,True,False,False,1.0,
242,0.5633725214090439,1,0.004132231404958678,0.8487683032384585,0.33227517668298645,0.11447235937155936,0.2656582921885322,0,0.0,0.0,571216400013469,149.4013711,21.1457403,,,,unknown,0.0020107191295077546,0.2358991823335677,0.013961286565592725,0.024432251489787265,False,0.9184537777944881,5.526142057134698,3,0.4804173861681702,False,False,False,1.0,
183,0.5078045348576603,1,0.00546448087431694,0.7494335460899105,0.12457074420854701,0.11447796341909434,0.2656566109742717,0,0.0,0.0,571216300006089,149.0124221,21.1263219,,,,unknown,-0.013386059982253536,0.9710057459149952,-0.08954003076928857,0.0,False,0.9472984582342245,5.301748918251301,1,0.5739081521867171,True,False,False,1.0,
248,0.41656365483714497,0,0.0,0.7737205983236185,0.13720479968160917,0.11601331561343949,0.26519600531596815,0,0.0,0.0,571215300008011,150.78181145,21.0136754,,,,unknown,-0.012352343065484259,2.83054868519728,-0.0857988768096123,0.0,False,1.4228055508647404,9.262517847946528,1,0.6568335713059538,True,False,False,1.0,
183,0.4186630175500473,0,0.0,0.836706907765193,0.5498566242722035,0.1167813811623538,0.26496558565129386,0,0.0,0.0,571216300005686,148.9937048,21.167966,,,,unknown,-0.01963560085986975,3.203056545355898,-0.1368715665177854,0.0,False,0.9099964497782302,5.318737437725501,1,0.5528192323762811,True,False,False,1.0,
189,0.30508614917446697,0,0.0,0.8081161801440816,0.2972395463076843,0.11689808700775053,0.2649305738976748,0,0.0,0.0,571215300007612,150.2189887,21.0454888,,,,unknown,-0.009752330702966161,1.6511632996905756,-0.07263374521381552,0.0,False,0.4729126768204148,4.843300217961769,0,0.0,False,False,False,0.9875,
91,0.10187199203065411,1,0.01098901098901099,1.198484502364257,0.10781282241327722,0.1578331886700693,0.2645591135408346,0,0.0,0.0,1616205300004211,150.9282661,21.0486061,,,,unknown,0.005053752179493142,3.2601795284847594,0.03415642354346525,0.2889214368131783,False,0.03844925715806635,3.1894450565069943,0,0.0,False,False,False,0.0,
296,0.48018438661471474,1,0.0033783783783783786,0.8049105975413418,29.441885309821746,0.11834111141310377,0.2644976665760689,0,0.0,0.0,570213400013102,148.94197785,21.1800557,20.49868392944336,1.7483539581298828,-0.9247875001848244,unknown,-0.019726482340156302,4.1366451471067895,-0.13675554283475397,0.0,False,4.814845767159483,34.03441420884126,2,0.76,True,False,False,0.7272727272727273,
202,0.4221967770263324,0,0.0,0.7595460009463776,0.9944733782676447,0.11853950002802865,0.2644381499915914,0,0.0,0.0,571216300005938,148.98632795,21.143493300000003,,,,unknown,0.003716236582498308,0.8743117908322908,0.025869390599726896,0.04527143354952206,False,1.0656547689660627,6.281476413169616,3,0.5370863521755949,True,False,False,1.0,
230,0.507314732496623,1,0.004347826086956522,0.7868955212017398,0.11104341904713784,0.1191308270019131,0.26426075189942605,0,0.0,0.0,571216400013557,149.23821845,21.1339933,20.684707641601562,0.5163478851318359,,unknown,0.007012607619600887,1.1098774999061183,0.052496166734200496,0.15436829178485084,False,1.39793927001059,8.62110453522614,2,0.6082813938030153,True,False,False,1.0,
192,0.4407572224809502,0,0.0,0.6902918606700835,0.17820535495523726,0.11931832063911148,0.26420450380826654,0,0.0,0.0,571216400006064,149.60624975000002,21.15222725,,,,unknown,-0.002886495533057351,0.34513815114408775,-0.01982475903608192,0.0,False,3.4177921585376954,22.05294198405375,1,0.8,True,False,False,1.0,
225,0.45242118195792236,0,0.0,0.8126486708948286,0.9865672292483079,0.11950046851821122,0.2641498594445366,0,0.0,0.0,571216400007579,150.0401906,21.01305,20.683874130249023,1.0033607482910156,,unknown,-0.007087321678903259,1.2524742822218007,-0.04895848763206035,0.0,False,1.39066894468065,8.69660510024943,2,0.6092880680033258,True,False,False,1.0,
340,0.48802764380394703,1,0.0029411764705882353,0.7794542892824268,0.9972886572064991,0.11953296541564187,0.26414011037530744,0,0.0,0.0,571216400020524,149.2142144,21.02973715,,,,unknown,-0.013366063676029006,2.8852604588572985,-0.09965915490834375,0.0,False,1.7158954030508067,14.609600088215773,3,0.6481280011762103,True,False,False,1.0,
217,0.43776219022890117,0,0.0,0.7377914519932833,0.1426871189759149,0.12045312563610865,0.26386406230916737,0,0.0,0.0,571215300007493,150.7894972,21.0647041,,,,unknown,-0.00017433427678914022,0.04875348568524105,-0.0012109188563358523,0.0,False,2.5131340386616747,16.29681697789461,6,0.0,False,False,False,1.0,
90,0.060072197416364714,4,0.044444444444444446,1.475359017348474,0.14862253573795775,0.21562990715640376,0.2638325688939873,0,0.0,0.0,1616206300003762,149.061622,21.183225450000002,,,,unknown,0.0036005646090759,1.1141158255304988,0.024339781274170892,0.1467612838964657,False,0.03726780892987214,2.3720262393539326,0,0.0,False,False,False,,
91,0.2028227797813309,1,0.01098901098901099,1.1426299527795207,0.1193624126821926,0.1503077110784608,0.263465483843233,0,0.0,0.0,1616205300004107,150.7804302,21.0647077,,,,unknown,0.006881647688366516,4.912905938955957,0.046510486619138,0.33859249336663466,False,0.09829842295786073,7.76831823329195,0,0.0,False,False,False,0.0,
186,0.48321278611825413,0,0.0,0.6836656637011236,0.22052702108790154,0.12193050615776595,0.2634208481526702,0,0.0,0.0,571215300008058,150.90919115,21.0111288,20.88541030883789,1.3316822052001953,,unknown,-0.002322618104133015,0.23707350881882677,-0.015390548276965317,0.0,False,1.7329962765012974,9.549925541902628,2,0.6206656738920351,True,False,False,1.0,
236,0.46017369911958583,0,0.0,0.9733884140102462,0.9972233246444908,0.1229210532535021,0.26312368402394937,0,0.0,0.0,571216400014071,149.17128904999998,21.07758045,,,,unknown,-0.006006537770286891,0.7903332826093583,-0.04178868225011646,0.0,False,0.7674737805110075,4.756826716836978,0,0.0,False,False,False,1.0,
260,0.507447808166291,1,0.0038461538461538464,0.9587179904072112,0.9972886572064991,0.12317418379855942,0.26304774486043214,0,0.0,0.0,571216400005762,149.30219805000002,21.178139,20.582855224609375,0.7977008819580078,0.26595406480122863,unknown,-0.007966490501924522,1.2613955458083466,-0.05507524996409741,0.0,False,1.2286797138491967,8.071945306430493,1,0.6409592707524067,True,False,False,1.0,
249,0.4413310481749191,1,0.004016064257028112,0.6864973431095535,0.9972823275830083,0.12333286684182021,0.2630001399474539,0,0.0,0.0,571215300015521,150.2431074,21.0396712,,,,unknown,-0.004226586699428321,0.35130953138728477,-0.029248362940293367,0.0,False,1.0430144577294613,6.984707984626286,3,0.5464627731283505,True,False,False,1.0,
572,0.07494326805209706,6,0.01048951048951049,1.0356717263520365,0.9972167252791906,0.07860126634815545,0.2628200232783504,0,0.005246633466108366,0.0,571216300005671,148.93358495,21.1684054,,,,unknown,0.0029711852996947997,3.576570430497856,0.022080519242757956,0.10559987644798823,False,0.05013888494519447,4.601565728536692,0,0.0,False,False,False,,
199,0.5247855477099768,1,0.005025125628140704,0.7486378049995241,0.5078894829269253,0.12460443153556432,0.2626186705393307,0,0.0,0.0,571216300014127,149.0641926,21.0353719,,,,unknown,-0.008923955093210787,1.460264163521633,-0.061730897608666804,0.0,False,0.8237294027693574,4.87109986383525,0,0.0,False,False,False,1.0,
586,0.07426168273166356,10,0.017064846416382253,1.017526090815923,0.42385293919535005,0.0440040743398712,0.2625379421667392,0,0.008437466993418264,0.0,571216400006370,150.01564065000002,21.12712865,,,,unknown,0.004960943365755291,3.3021542197968037,0.036962408249122926,0.15135655201970938,False,0.12825150108309047,12.056167372797203,0,0.0,False,False,False,,
240,0.4247910961707111,0,0.0,0.8215199702254623,0.9972890199355714,0.1249346679149957,0.2625195996255013,0,0.0,0.0,571215300015834,150.81985265,21.011531849999997,,,,unknown,-0.011967156087815772,3.102959773271264,-0.0882128693559237,0.0,False,1.0792857633093496,7.383939363759135,2,0.5917858581834552,True,False,False,0.9925373134328358,
242,0.3696196311506139,0,0.0,0.6407969301684805,0.4986258025141314,0.12593795346944983,0.26221861395916507,0,0.0,0.0,571215300007928,150.2364895,21.014732449999997,20.273775100708008,1.8652610778808594,0.6479144748152572,unknown,0.008330130823450445,0.8613257728344852,0.06208746492109799,0.10865306361192148,False,1.0147401444442798,6.710177037827851,2,0.5828023605043714,True,False,False,1.0,
220,0.5164532641049722,1,0.004545454545454545,0.6403634435554003,0.14268978914770994,0.12602095702868507,0.2621937128913945,0,0.0,0.0,571215300007496,150.77356079999998,21.0641853,,,,unknown,-0.01145515683382676,1.0322879686523732,-0.07592260415640087,0.0,False,56.5863960800163,334.01414549710387,4,0.68,True,False,False,1.0,
158,0.4430114647289608,0,0.0,0.6558099399588273,0.4264650078112582,0.12605128560779394,0.2621846143176618,0,0.0,0.0,571216300006727,148.99275,21.060552100000002,,,,unknown,-0.01715269834217953,2.1815544196652445,-0.1189318280339979,0.0,False,0.8793042677131984,5.018994821153456,1,0.5312842744038737,True,False,False,1.0,
163,0.504665894179062,0,0.0,0.888958125068914,0.49701687311007803,0.126177054426411,0.26214688367207667,0,0.0,0.0,571215300007690,150.3000976,21.0384816,,,,unknown,-0.00477870826107802,0.5342682518692661,-0.033200008409605825,0.0,False,0.9174296554718353,4.597870931898127,0,0.0,False,False,False,1.0,
568,0.074343140038856,9,0.01584507042253521,0.9885589081610316,0.4238398802009602,0.05125255097727985,0.26191352017385716,0,0.007570238177652969,0.0,571216400019461,150.04371585,21.19308615,,,,unknown,0.004945882881568451,3.395905022778567,0.0366608431134048,0.09582887727074374,False,0.130640348985545,11.339502637101122,0,0.0,False,False,False,,
90,0.08055348293107967,1,0.011111111111111112,1.261134474666527,0.4872004984617038,0.18022999131795406,0.2615990710846054,0,0.0,0.0,1616206300005028,149.0648636,21.046005,,,,unknown,0.010297964262534012,3.0161962197457246,0.06961413692938476,0.12312043720608128,False,0.03845556972818942,2.7593382193481166,0,0.0,False,False,False,,
201,0.42958160803464973,0,0.0,0.724699926300369,0.16697174052482977,0.1282185884883852,0.26153442345348443,0,0.0,0.0,571215300015361,150.866301,21.065926,20.821231842041016,1.6179924011230469,,unknown,-0.012483261829893547,2.556721839469862,-0.08669130679691739,0.0,False,1.079145295985549,5.978475593071023,1,0.613046341240947,True,False,False,1.0,
168,0.5038131161442017,1,0.005952380952380952,0.7259766514649342,0.13020414740916939,0.12897550382484654,0.26130734885254603,0,0.0,0.0,571215300015500,150.9034946,21.050361449999997,20.599720001220703,1.755838394165039,-0.7488178136133516,unknown,0.0009549362146650112,0.07929675032287761,0.0066161686664002045,0.056221152309057484,False,1.1096534491608536,5.775720511686111,1,0.6103429401558149,True,False,False,1.0,
196,0.45080248940140255,0,0.0,0.7006812824336286,0.217846731300792,0.12933830556745193,0.26119850832976443,0,0.0,0.0,571216300005716,149.0014955,21.1644298,,,,unknown,-0.008878801393790034,1.1723640219643492,-0.061549986107256274,0.0,False,1.5556221289419359,9.016066727223668,1,0.6535475563629823,True,False,False,1.0,
572,0.07217600472664998,4,0.006993006993006993,1.0737560045917323,0.16651443555870488,0.08361628165138385,0.26096999829833034,0,0.006123492493919489,0.0,571216300005543,149.00431685,21.1821386,,,,unknown,0.0020894702807190096,2.4769192623106995,0.015528007877975874,0.08967401378645776,False,0.05721437591298906,5.2111093545072125,0,0.0,False,False,False,,
155,0.43279973641120084,0,0.0,0.83703297120367,0.15296110936731522,0.13019159179636425,0.26094252246109073,0,0.0,0.0,571216400037281,149.6443159,21.178211,,,,unknown,-0.018740243784068973,1.844800155917996,-0.13001569913073055,0.0,False,1.4267457627976459,8.470241708101767,1,0.646269889441357,True,False,False,1.0,
91,0.18321626660608537,8,0.08791208791208792,1.4879139814959532,0.11905203731654342,0.22853777229192784,0.26071350720217884,0,0.0,0.0,1616205300004499,150.7848725,21.0192713,,,,unknown,0.0031171958374659504,1.6771212397908024,0.02106796247834462,0.03686893433710308,False,0.054711982441656426,3.0244170919681532,0,0.0,False,False,False,0.0,
153,0.41927445798539953,0,0.0,0.7530689267613675,0.3063140776214766,0.13115060090983624,0.2606548197270491,0,0.0,0.0,571216400024143,150.0134916,21.1383472,,,,unknown,-0.009273175300000353,1.2384578778165758,-0.0640706441860607,0.0,False,1.6714223801245853,9.433204311502138,3,0.5791093908200285,True,False,False,1.0,
185,0.45744150468596356,0,0.0,0.8168103468809671,0.13587658183604043,0.13125783414435385,0.2606226497566938,0,0.0,0.0,571215300015145,150.7917769,21.0908156,,,,unknown,-0.011448074896395197,1.7411610540096563,-0.07992826701129402,0.0,False,1.6734316177708126,9.553271521776782,3,0.5807102869570238,True,False,False,1.0,
321,0.4529815179986242,0,0.0,0.6632923016507628,0.9972813757944259,0.13147228462230515,0.2605583146133085,0,0.0,0.0,570213400005475,148.9388137,21.1825342,,,,unknown,-0.00539295262054748,0.5173437735898481,-0.037475368363223835,0.0,False,2.6356939708984806,18.34665603884037,6,0.0,False,False,False,0.719626168224299,
586,0.07652504861630904,7,0.011945392491467578,1.0161874503536061,0.21619559652680495,0.04356177952243025,0.2604975628849133,0,0.009135050093191315,0.0,571216400007163,149.214487,21.03776655,,,,unknown,0.004037173298390324,2.556126444064904,0.03007969182991115,0.07347279403567783,False,0.05908344636054097,5.603159041352788,0,0.0,False,False,False,,
228,0.4098678654266049,0,0.0,0.9082338903376276,0.5192342322821887,0.13273306009981892,0.2601800819700543,0,0.0,0.0,571216400013247,150.03247855,21.18129785,,,,unknown,0.0025044215729999866,0.4475541756207559,0.017540211686931515,0.11998108473784447,False,0.6823616503787564,4.015770900560295,0,0.0,False,False,False,1.0,
92,0.09631313895111338,1,0.010869565217391304,1.3584658328718724,0.9939801095316458,0.20448919060643717,0.2601611927903812,0,0.0,0.0,1616206400004184,150.01564125,21.1271203,,,,unknown,0.009991904494023858,2.122498767808964,0.06753149662935089,0.22234678576803069,False,0.04364592088718444,2.9627405789364967,0,0.0,False,False,False,,
228,0.4753221913707414,1,0.0043859649122807015,0.9279233518549189,0.9972890199355714,0.1330862992654708,0.26007411022035876,0,0.0,0.0,571215300021832,150.82809665000002,21.042439700000003,20.69921875,0.8553810119628906,0.33784515627111716,unknown,0.0015097890393365632,0.2089116678496356,0.010008755411461179,0.017515321970057063,False,1.196652606074085,7.278056387263799,3,0.5503740851635174,True,False,False,1.0,
151,0.5202280646118607,1,0.006622516556291391,0.7662771355722073,0.3920142501489908,0.13330595362593553,0.26000821391221934,0,0.0,0.0,571215300007395,150.2486291,21.0670165,,,,unknown,0.022858810151712438,1.4135605829949933,0.17143173489211547,0.34464839320405916,False,0.9988337784070271,4.973048096192186,0,0.0,False,False,False,1.0,
167,0.4559848929803134,0,0.0,0.7138017164395392,0.19956833065420185,0.13333749408787127,0.2599987517736386,0,0.0,0.0,571215300021976,150.2743776,21.0145038,,,,unknown,0.0005742443634407031,0.07669313775016368,0.003823119585026485,0.006690459273796348,False,1.479561246114431,9.167763321338581,1,0.6555701776178479,True,False,False,1.0,
197,0.48514757813877507,1,0.005076142131979695,0.7135691967812042,0.6111900536621915,0.133644225176796,0.2599067324469612,0,0.0,0.0,571216300006789,148.9918709,21.0533236,,,,unknown,-0.020545968399755872,1.2390795631122558,-0.14259878630699635,0.0,False,1.6879406795733214,10.63432533604988,3,0.5951243378139984,True,False,False,1.0,
165,0.4964309290823271,0,0.0,0.6636704138177796,0.1372538651075655,0.13370444629683215,0.25988866611095035,0,0.0,0.0,571216400007452,150.0212215,21.0239775,,,,unknown,0.007734100594058432,1.0938421883697227,0.05416642037139271,0.09479123564993723,False,1.8450915121211064,10.25694970125139,2,0.630092662683352,True,False,False,1.0,
534,0.08657237066031631,11,0.020599250936329586,1.00051491275996,39.10508031003885,0.05419138913394757,0.25973005698566787,0,0.008014473679915157,0.0,571216400005921,149.17018704999998,21.16057835,,,,unknown,0.0035848485197872166,2.570063403519691,0.026709564034594787,0.04674173706054087,False,0.08164010090029317,6.540432693215498,0,0.0,False,False,False,,
