n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate
575,0.4356651793283155,9,0.01565217391304348,0.7101972564127188,0.33427376133714054,0.04530254440569813,0.6564092366782905,1,0.0,0.27550397337440724,623209300000359,176.0691508,27.0565518,,,,unknown,4.353476992699498e-05,0.012686411592645556,0.0003068075090719691,0.02457537467933747,False,False,False
617,0.4363610774967257,41,0.06645056726094004,0.8357187063183592,1.0215570363141935,0.047645777665255344,0.6561707676368884,5,0.039845166354511664,0.4363610774967257,623209300023431,175.7897434,26.8495929,,,,unknown,0.0006721194822764838,0.20947932005183492,0.004741264465573194,0.008297212814753088,False,False,False
483,0.2565574461824257,11,0.022774327122153208,0.9334543332554757,0.24984636196684537,0.04801669481818647,0.655594991554544,1,0.0,0.2565574461824257,623210200007921,173.6499752,27.1593713,,,,unknown,-0.0014925070914539847,0.7893073756883364,-0.011062814614143652,0.0,False,False,False
605,0.23252848754803945,12,0.019834710743801654,0.8393294077976508,0.9950611972179529,0.04859681874418854,0.6554209543767434,1,0.0,0.2060054818631012,623210400002718,175.1703261,26.8247443,,,,unknown,0.003810055930205405,0.5251745101735339,0.02829333340334256,0.049513333455849476,False,False,False
747,0.3507905991247249,18,0.024096385542168676,0.7760556107328785,0.9971526776928572,0.04871211733992195,0.6553863647980235,1,0.0,0.2585144704149933,623210300021328,173.7315566,26.846083,,,,unknown,0.007780777074535603,2.7216664436562983,0.054631446863530456,0.09560503201117829,False,False,False
596,0.3331057084213438,16,0.026845637583892617,0.7834640954591534,0.15034061523793482,0.04889316041492429,0.6553320518755227,1,0.0,0.25630585904340253,623209300017918,175.79138795,26.8499943,,,,unknown,-0.0011172989586477964,0.3597329004420072,-0.007840389534505571,0.0,False,False,False
548,0.2830416749107989,8,0.014598540145985401,0.719895044570295,0.15752785947026607,0.04927648766216321,0.6552170537013511,1,0.0,0.25138516000677735,623210400010904,174.68149505,26.82524275,,,,unknown,0.0018366087414241209,0.37780026313007825,0.012965800477542184,0.02269015083569882,False,False,False
469,0.3999677514986729,4,0.008528784648187633,0.6870776588363358,0.12614625512997002,0.052013895319511394,0.6543958314041466,1,0.0,0.3999677514986729,623210400017365,175.4137122,26.8955581,,,,unknown,0.0010488456842498984,0.1728965795347057,0.007367151515304052,0.01289251515178209,False,False,False
519,0.44530030382922126,6,0.011560693641618497,0.8356224231297606,12.15876997852246,0.052226266132597815,0.6543321201602207,1,0.0,0.44530030382922126,623210400002066,175.1905538,26.8913249,,,,unknown,0.0008167063528826665,0.16047888020608458,0.005764558254452775,0.010087976945292355,False,False,False
617,0.4220615777532083,67,0.1085899513776337,0.7618507235558074,4.471358766948679,0.05597054605995874,0.6532088361820124,10,0.08508977933072848,0.3740192645620414,623210200007870,173.8570154,27.1647959,,,,unknown,0.005087676372923867,3.0973025685723226,0.03585495725735255,0.14264576530153739,False,False,False
