jname,bname,ra,dec,pos_err_arcsec,match_radius_arcsec,pmra,pmdec,p0_s,p1,edot_w,dist_kpc,assoc,binary,bincomp,ptype,allwise_match,allwise_dist_arcsec,allwise_n_control_hits,allwise_p_chance,catwise_match,catwise_dist_arcsec,catwise_n_control_hits,catwise_p_chance,designation,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,W4mag,ph_qual,cc_flags,catwise_name,W1mag_cat,W2mag_cat,pmra_catwise,pmdec_catwise,w1_w2,t_colour_k,shape_class,p_chance,veto_reason,verdict,ring_candidate,f_min_300K_W2,f_min_500K_W2,f_min_700K_W2,ring_radius_300K_au,ring_radius_500K_au,ring_radius_700K_au
J1650-1654,,252.61320583333327,-16.911745,0.0223812520365279,1.5,-15.07,-6.55,1.7495541359810591,3.2027530098585983e-15,2.3610274093521678e+24,1.461,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,9.885127474520466,1.1789260826540064,0.751746151021834,0.0675992374547071,0.024335725483694556,0.012416186471272734
J1650-4126,,252.5548482558333,-41.44270150277777,0.1043498805775009,1.5,,,0.3089176968575799,2.0002158063303532e-17,2.678602234202266e+24,3.947,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,63.592939071995026,7.5842597617325005,4.836128547938362,0.0720021385844566,0.025920769890404382,0.013224882597145094
J1650-4341,,252.68616666666665,-43.69188888888888,0.5116282982233037,1.5,,,0.309398365719,1.669e-17,2.2246517074339848e+24,7.476,,,,,False,,1,0.10933157711903659,True,0.931533,1,0.19278311718388141,,,,,,,,,,J165044.60-434131.2,13.81,14.111,-102.96999,118.880005,-0.30099964,,unfit,0.10933157711903659,chance_coincidence,rejected,False,274.7004869637541,32.76149648389201,20.89047756754835,0.06561789528945951,0.02362244230420542,0.012052266481737461
J1650-4502,,252.63458333333327,-45.04369444444444,2.0986620224762222,4.1973240449524445,,,0.3808697992825492,1.606124293949221e-14,1.1476495131376328e+27,4.428,,,,,False,,2,0.14058157711903657,True,2.835743,3,0.2552831171838814,,,,,,,,,,J165032.51-450239.0,14.544,14.864,-49.64,-253.14,-0.32000065,,unfit,0.14058157711903657,chance_coincidence,rejected,False,0.18680513870786764,0.022278868023114507,0.014206194545968836,1.490376248992655,0.536535449637356,0.27374257634558974
J1650-4601,,252.5775833333333,-46.02183333333333,0.4509936233252371,1.5,,,0.1271228933094091,1.5144672669254544e-14,2.910370779305446e+28,,GRS:4FGL_J1650.3-4600[aab+22],,,NRAD[aab+22],False,,0,0.07808157711903659,False,,2,0.22403311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,inf,inf,inf,7.5052548391777485,2.7018917421039896,1.378516194951015
J1650-4921,,252.64633485583332,-49.35104444444445,0.0347757429111675,1.5,,,0.1563997385418617,1.8184485935407048e-15,1.876517837132927e+27,4.088,,,,,True,0.987058,0,0.07808157711903659,True,1.023961,0,0.16153311718388141,J165035.21-492104.0,9.789,0.022,9.916,0.019,10.368,8.813,AABU,0000,J165035.22-492104.0,9.598,9.871,-9.96,-5.6400003,-0.12700081,,unfit,0.07808157711903659,chance_coincidence,rejected,False,0.09737600399358172,0.011613316189250574,0.007405269825072527,1.9057574710655072,0.6860726895835827,0.35003708652223603
J1650-5025,,252.5007645833333,-50.43416666666666,0.0009606655063273,1.5,,,0.05967573,,,4.07,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,inf,inf,inf,,,
J1651+14,,252.75000000000003,14.366666666666667,61.73449194870416,8.0,,,0.828,,,3.971,,,,,False,,4,0.20308157711903657,True,6.707582,7,0.3802831171838814,,,,,,,,,,J165059.94+142206.7,17.631,16.864,8.69,-88.48,0.7670002,1136.6450404342684,debris_disk,0.20308157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1651-1709,B1648-17,252.88630513044643,-17.15659568150792,49.791842783168434,8.0,,,0.9733961665304756,3.037571611022377e-15,1.3002215724823785e+25,1.204,,,,,False,,5,0.23433157711903657,False,,13,0.5677831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.23433157711903657,,no_counterpart,False,1.2190414637339373,0.14538606417944794,0.09270590901939438,0.1586353481957839,0.05710872535048221,0.029137104770654187
J1651-4246,B1648-42,252.9533208333333,-42.76943611111111,0.0668208052899097,1.5,,,0.8440813886617513,4.834844429189431e-15,3.173870973365642e+25,5.2,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,9.315373892669758,1.1109757845864612,0.7084174166892553,0.2478482839464662,0.08922538222072783,0.0455231541942489
J1651-4519,,252.98833333333332,-45.31972222222223,9.58181193503126,8.0,,,0.51744320409,8.19e-15,2.3337566910501818e+26,6.632,,,,,False,,8,0.32808157711903657,True,5.230055,10,0.4740331171838814,,,,,,,,,,J165157.10-451905.8,12.432,12.487,-37.06,-39.09,-0.055000305,,unfit,0.32808157711903657,chance_coincidence,rejected,False,2.060707397567853,0.24576533848175322,0.15671308827294644,0.6720770579881388,0.24194774087573,0.12344272493659693
J1651-46,,252.775,-46.78333333333333,514.9045228769747,8.0,,,0.5693516,,,6.616,,,,,True,4.101994,6,0.26558157711903657,True,3.441126,10,0.4740331171838814,J165105.75-464656.7,13.136,0.061,13.166,0.051,8.316,5.881,AAAB,0000,J165105.83-464656.9,13.145,13.077,12.280001,-21.439999,-0.030000687,,unfit,0.26558157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1651-5222,B1647-52,252.92900833333337,-52.38288333333333,0.0351469682515357,1.5,,,0.6350584663368399,1.8106846021789727e-15,2.7910101407248875e+25,3.73,,,,,False,,1,0.10933157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,5.4505348441878265,0.6500450003088339,0.41450336383521036,0.23241919344916842,0.08367090964170065,0.04268923961311257
J1651-5255,B1647-528,252.9225416666667,-52.92991666666666,0.2194892811003037,1.5,,,0.8905365102003809,2.1156335597848616e-15,1.1826193922071413e+25,3.5,,,,,False,,1,0.10933157711903659,False,,2,0.22403311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,11.325932362425883,1.35076023115086,0.8613167692711334,0.15129123936544572,0.05446484617156047,0.027788186822224732
J1651-7642,,252.78270965208333,-76.71112698055556,0.1962440803225543,1.5,,,1.7553118590751342,1.3600062455599677e-15,9.927451603810695e+23,1.964,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,42.48426014540785,5.066783662302655,3.2308515115906444,0.043833905983748415,0.01578020615414943,0.00805112558885175
J1652+2651,,253.01279166666663,26.861222222222224,0.5667092416206472,1.5,,,0.9158034972,6.537e-16,3.3599385044054613e+24,3.551,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,41.03485347648459,4.893923642968489,3.1206267433783053,0.08064119352563154,0.02903082966922735,0.014811647790422119
J1652-1400,,253.0694875,-14.00761111111111,0.4127699854271947,1.5,,,0.3054470726497902,1.7325422665143582e-17,2.4001350170196865e+24,1.64,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,12.252787287885036,1.4612993667640946,0.9318024179959971,0.06815678858198664,0.02453644388951519,0.012518593821181218
J1652-2404,B1649-23,253.2480801094572,-24.064575712522156,48.74946198943668,8.0,,,1.7037391378577924,3.1587649920291072e-15,2.521550978841998e+24,1.871,,,,,True,2.090418,4,0.20308157711903657,True,2.254823,12,0.5365331171838814,J165259.55-240354.5,15.219,0.053,15.57,0.15,11.994,8.344,ABUC,0h00,J165259.53-240354.6,15.033,15.377,10.54,23.32,-0.35099983,,unfit,0.20308157711903657,chance_coincidence,rejected,False,15.17968269009747,1.8103685456656764,1.1543875448674576,0.06985944948607516,0.025149401814987055,0.01283132745662605
J1652-4237,,253.0,-42.583333333333336,528.1896618507318,8.0,,,0.496548,,,12.691,,,,,False,,5,0.23433157711903657,True,3.738174,14,0.5990331171838814,,,,,,,,,,J165159.72-423457.8,13.423,13.67,-186.98,210.31,-0.24699974,,unfit,0.23433157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1652-4406,,253.24791666666667,-44.10138888888889,4.543251077937568,8.0,,,7.707183007,9.5e-15,8.192120422566747e+22,8.418,,,,RRAT,True,6.381281,8,0.32808157711903657,True,3.457575,10,0.4740331171838814,J165259.02-440601.1,10.304,0.03,10.148,0.032,10.693,7.848,AACU,dd0d,J165259.20-440603.3,11.209,11.272,-6.85,-39.45,0.15600014,3608.315688897593,companion,0.32808157711903657,chance_coincidence,rejected,False,9458.110557820335,1127.9989315242024,719.2722831452736,0.012591847241589437,0.004533065006972197,0.002312788268863366
J1652-4838,,253.225,-48.75,514.231682257832,8.0,,,0.0037851238,,,3.378,,,,,False,,2,0.14058157711903657,False,,8,0.4115331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.14058157711903657,,no_counterpart,False,inf,inf,inf,,,
J1652-5154,,253.13658333333336,-51.90294444444445,0.0930879998316674,1.5,,,0.599681,,,5.996,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,inf,inf,inf,,,
J1653-0158,,253.40855754166665,-1.9769147222222223,0.0009010164302555,1.5,-19.6,-3.7,0.0019676820247057,2.402e-21,1.2447094450270128e+27,0.84,GRS:4FGL_J1653.6-0158[aab+22],ELL1,He(?)[nck+20],NRAD[aab+22],False,,0,0.07808157711903659,True,1.251413,0,0.16153311718388141,,,,,,,,,,J165338.06-015838.1,17.951,17.958,529.67,-493.63,-0.0069999695,,unfit,0.07808157711903659,non_degenerate_companion,rejected,False,0.006198312357059515,0.0007392268966696941,0.0004713704976755093,1.5521199283696536,0.5587631742130754,0.28508325214952823
J1653-2054,,253.37929166666663,-20.915305555555555,0.2975405694771857,1.5,,,0.004129145284562,1.117e-20,6.263721190661964e+26,1.669,,ELL1,He(?)[btb+15],,False,,1,0.10933157711903659,False,,4,0.2865331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,0.04862539320831806,0.005799191207230643,0.003697873626869904,1.101051141899168,0.3963784110837004,0.2022338832059696
J1653-3838,B1650-38,253.4157946345833,-38.63911111111111,0.5118852959442715,1.5,,,0.3050399832825131,2.7894346554190543e-15,3.8797668102654666e+26,3.644,,,,,False,,1,0.10933157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,0.37422602298688373,0.04463117146888559,0.028459215434269894,0.8665509331835256,0.31195833594606925,0.15916241629901495
J1653-4030,,253.392625,-40.50038888888889,5.058646897294052,8.0,,,1.0193715566424628,4.3642971560650464e-16,1.6265840738624577e+24,6.529,,,,,False,,6,0.26558157711903657,True,4.975323,15,0.6302831171838814,,,,,,,,,,J165334.42-403005.7,14.119,14.413,48.99,49.36,-0.29399967,,unfit,0.26558157711903657,chance_coincidence,rejected,False,286.5495248354069,34.17464364231287,21.79157556919643,0.056108613940966855,0.02019910101874807,0.010305663785075546
J1653-4105,,253.355725,-41.09044444444445,0.4156687597648352,1.5,,,0.49897806596,5.41e-17,1.7191455037965827e+24,5.889,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,220.57350485072823,26.30617143594783,16.774218007438954,0.05768296827525753,0.020765868579092715,0.010594830907700362
J1653-4249,,253.4175833333333,-42.81758333333334,1.978043252156405,3.95608650431281,,,0.6125582412239451,4.814170093776315e-15,8.268733710150701e+25,5.24,,,,,False,,1,0.10933157711903659,False,,4,0.2865331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,3.6308343808497408,0.43302277734039213,0.2761184190934214,0.40004678589940307,0.1440168429237851,0.07347798108356383
J1653-4315,,253.37375,-43.250277777777775,5.456617530672955,8.0,,,0.41927974137,1.5e-17,8.034139334841331e+23,4.6,,,,,False,,2,0.14058157711903657,False,,7,0.3802831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.14058157711903657,,no_counterpart,False,287.97790978399263,34.344996556455726,21.900201673416593,0.03943310382247504,0.014195917376091015,0.007242814987801537
J1653-45,,253.475,-45.28333333333333,460.96584268256674,8.0,,,0.950977,,,3.606,,,,,False,,5,0.23433157711903657,True,6.976718,11,0.5052831171838814,,,,,,,,,,J165353.93-451653.0,13.483,14.223,152.5,2.02,-0.7399998,,unfit,0.23433157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1653-4854,,253.48625,-48.91416666666667,4.119680670051819,8.0,,,3.0595096022,3.45e-15,4.755797673727906e+23,6.796,,,,,True,7.600476,8,0.32808157711903657,False,,13,0.5677831171838814,J165357.08-485444.3,13.362,0.071,13.668,0.084,12.134,8.843,AAUU,0000,,,,,,-0.30599976,,unfit,0.32808157711903657,chance_coincidence,rejected,False,1061.8575063231951,126.63989548876145,80.75235199238827,0.030339119152027458,0.010922082894729885,0.00557249127282137
J1654-23,,253.5125,-23.58333333333333,598.3433255270785,8.0,,,0.54535972,,,2.037,,,,RRAT,False,,6,0.26558157711903657,True,0.081357,15,0.6302831171838814,,,,,,,,,,J165403.00-233500.0,17.258,17.485,2.56,104.61,-0.22700119,,unfit,0.26558157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1654-26,,253.6625,-26.605,13.448956520227492,8.0,,,1.62373,,,2.694,,,,,False,,5,0.23433157711903657,True,6.219427,12,0.5365331171838814,,,,,,,,,,J165439.09-263624.0,15.675,15.907,68.25,15.04,-0.2319994,,unfit,0.23433157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1654-2713,,253.60275614254144,-27.217538226398663,48.17564792075097,8.0,,,0.7918224418732214,1.6759249694807322e-16,1.332695370527818e+24,2.336,,,,,False,,4,0.20308157711903657,True,2.758512,11,0.5052831171838814,,,,,,,,,,J165424.73-271300.5,15.096,15.5,-52.6,-3.57,-0.40400028,,unfit,0.20308157711903657,chance_coincidence,rejected,False,44.77108908111956,5.339516845139958,3.4047607358164074,0.05078748733932568,0.018283495442157245,0.009328314001100634
J1654-3710,,253.68510833333332,-37.18252777777778,0.9282014119397358,1.8564028238794716,,,0.93916547876343,7.347324864852854e-16,3.501568425164976e+24,6.226,,,,,False,,0,0.07808157711903659,False,,2,0.22403311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,121.04266762616955,14.43586421584649,9.205076993890994,0.08232326589481209,0.029636375722132353,0.015120599858230796
J1654-4140,,253.59791666666663,-41.67333333333333,3.2023966799356454,6.404793359871291,,,1.27394512577,1.3e-16,2.4822808939671702e+23,4.285,,,,,False,,2,0.14058157711903657,False,,6,0.3490331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.14058157711903657,,no_counterpart,False,808.7859517388613,96.45792188788569,61.50671579980959,0.021918798530471694,0.00789076747096981,0.004025901770902965
J1654-4245,,253.592,-42.76083333333333,3.0321699784498333,6.0643399568996665,,,1.1015546927,5.115e-14,1.5107311355462896e+26,10.865,,,,,False,,2,0.14058157711903657,False,,9,0.4427831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.14058157711903657,,no_counterpart,False,8.543880246832694,1.0189654403573625,0.6497467136264249,0.5407354875190834,0.19466477550687003,0.0993187630137092
J1655-3048,,253.85220621,-30.812050727777777,0.6596964718376896,1.5,,,0.5429359076212851,3.661454924723879e-17,9.031663188609113e+23,3.825,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,177.12424691760862,21.124299620804546,13.469980151107011,0.04180951688265731,0.015051426077756634,0.007679299019263588
J1655-3844,,253.91108333333327,-38.73583333333333,1.1585591992311193,2.3171183984622385,,,1.19343919921,2e-15,4.645033357837058e+24,6.474,,,,,False,,1,0.10933157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,98.65961675762479,11.766403195104425,7.502886265250876,0.09481688886235043,0.03413407999044615,0.017415346933901097
J1655-401,,253.8,-40.23333333333333,535.4272615388788,8.0,,,0.276689,,,6.743,,,,,True,4.100446,2,0.14058157711903657,False,,11,0.5052831171838814,J165512.03-401355.9,10.813,0.03,10.786,0.026,9.753,6.53,AAUU,dd00,,,,,,0.026999474,,unfit,0.14058157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1655-404,,253.8083333333333,-40.81666666666667,420.1533881693839,8.0,,,2.92728819,,,1.758,,,,,False,,6,0.26558157711903657,False,,10,0.4740331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.26558157711903657,,no_counterpart,False,inf,inf,inf,,,
J1656+00,,254.1708333333333,0.2963888888888888,453.9764104470316,8.0,,,1.49785,,,1.964,,,,,False,,5,0.23433157711903657,True,7.945916,10,0.4740331171838814,,,,,,,,,,J165641.13+001754.7,18.171,17.796,-193.0,62.309998,0.375,1941.0751765835341,companion,0.23433157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1656+6203,,254.042875,62.06400277777777,0.1141851945834031,1.5,,,0.77615531125,8.44e-16,7.126171700468904e+24,2.328,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,8.315579902292916,0.9917377458687898,0.6323848833690906,0.11744091429160414,0.04227872914497749,0.021570780176008924
J1656-3621,,254.13719766625,-36.36680494722222,0.1874104813472545,1.5,,,0.7301344131599777,1.2858814918346097e-15,1.3042241180132658e+25,4.595,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,17.701157877484544,2.1110862524264307,1.3461411941654646,0.15887932865309054,0.0571965583151126,0.029181917507710504
J1657+3304,,254.461175,33.076013888888895,0.0904845868946632,1.5,,,1.5702755247,1.734e-15,1.7679958659964053e+24,1.395,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,12.03510936664408,1.435338530181022,0.9152484039099762,0.05849677251854105,0.021058838106674777,0.010744305156466722
J1657-0406A,,254.28791666666663,-4.1002777777777775,1.799582369295333,3.599164738590666,-4.76,-6.6,0.00473,,,5.07,GC:M10(NGC6254)[pqm+21],,,,False,,2,0.14058157711903657,False,,3,0.2552831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.14058157711903657,,no_counterpart,False,inf,inf,inf,,,
J1657-0406B,,254.28791666666663,-4.1002777777777775,1.799582369295333,3.599164738590666,-4.76,-6.6,0.00735,,,5.07,GC:M10(NGC6254)[pqm+21],,,,False,,2,0.14058157711903657,False,,3,0.2552831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.14058157711903657,,no_counterpart,False,inf,inf,inf,,,
J1657-4432,,254.40304166666667,-44.53888888888888,1.087610739860142,2.175221479720284,,,0.6096126631021941,8.328546121515062e-15,1.4513327404141157e+26,5.225,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,2.056782972108594,0.2452973012667272,0.15641464278080944,0.5299986688313159,0.19079952077927373,0.09734669427513966
J1657-46,,254.44166666666663,-46.43333333333333,420.12721128395145,8.0,,,0.89231027,,,14.174,,,,,True,5.898199,4,0.20308157711903657,True,5.728879,15,0.6302831171838814,J165746.30-462604.9,11.342,0.027,11.475,0.027,11.367,8.319,AAUU,0h00,J165745.92-462554.3,13.399,13.751,20.96,-8.2,-0.13300037,,unfit,0.20308157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1658+3630,,254.6104991666666,36.508359722222224,0.0046991954540377,1.5,15.0,-65.0,0.0330279823268289,1.1573893211927852e-19,1.268215559271342e+25,0.493,,ELL1,CO[tbc+20],,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.2095480542850255,0.024991247447519464,0.015935752337935732,0.15667071342864664,0.056401456834312795,0.028776253486894283
J1658-2823,,254.5125,-28.384444444444444,13.234499181396322,8.0,,,3.3597,,,2.046,,,,RRAT[mss+20],False,,4,0.20308157711903657,True,6.674159,10,0.4740331171838814,,,,,,,,,,J165803.40-282307.9,16.517,18.075,129.91,457.38,-1.5580006,,unfit,0.20308157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1658-4306,,254.56916666666663,-43.11388888888889,7.732472128393211,8.0,,,1.1664490044,4.279e-14,1.0643997230977243e+26,9.297,,,,,True,6.798299,6,0.26558157711903657,True,6.703397,9,0.4427831171838814,J165816.06-430653.4,10.366,0.027,10.49,0.027,11.03,8.045,AAUU,0h00,J165816.06-430653.4,10.389,10.503,3.72,-16.130001,-0.123999596,,unfit,0.26558157711903657,chance_coincidence,rejected,False,8.878994361313968,1.0589320236154751,0.6752315388210146,0.4538827306240583,0.16339778302466101,0.08336621582890867
J1658-47,,254.6,-47.2,519.5018752633715,8.0,,,0.3693649,,,11.394,,,,,False,,7,0.29683157711903657,True,6.4664,14,0.5990331171838814,,,,,,,,,,J165823.42-471202.8,15.031,15.285,-20.8,-4.16,-0.2539997,,unfit,0.29683157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1658-4958,,254.72903535666663,-49.98303036111111,0.07993542099707,1.5,,,0.4168761908603367,3.8524131802625684e-15,2.099284606012788e+26,3.895,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.790180802150326,0.09423902322642277,0.060091827663220805,0.6374218450661414,0.22947186422381094,0.11707748174684232
J1658-5324,,254.663931625,-53.40194527777778,0.0012836707287906,1.5,0.2,4.9,0.0024392959097964,1.1154178438341173e-20,3.0339181623645936e+27,0.929,"GRS:4FGL_J1658.6-5323[aab+22],XRS:[pb15]",,,HE,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.0031103584183776365,0.00037094945667412763,0.00023653715901394333,2.4232220570560483,0.8723599405401775,0.44508160231641714
J1659-1305,B1657-13,254.97509113797472,-13.086230960644734,50.25495858768046,8.0,,,0.640958200231717,6.176995589876998e-16,9.260787172638213e+24,2.027,,,,,True,6.82313,6,0.26558157711903657,True,7.092113,14,0.5990331171838814,J165954.13-130503.8,15.424,0.046,15.644,0.161,11.997,8.289,ABUU,0000,J165954.12-130503.4,15.44,15.301,20.98,33.2,-0.22000027,,unfit,0.26558157711903657,chance_coincidence,rejected,False,4.851124996317592,0.5785578186133679,0.3689193238536834,0.13387985530344676,0.048196747909240834,0.024590177504714716
J1659-4316,,254.9849166666667,-43.26833333333333,2.047162367277964,4.094324734555928,,,0.47438143461,1.71e-16,6.323722367221241e+24,7.458,,,,,False,,3,0.17183157711903657,False,,7,0.3802831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.17183157711903657,,no_counterpart,False,96.17337003485432,11.469886926908366,7.313811677275062,0.11063121445016444,0.0398272372020592,0.02032001898064245
J1659-4439,,254.91441107333335,-44.65041431944445,0.2682651744451642,1.5,,,0.3532930572037575,2.7471998137469882e-17,2.4594878211002266e+24,7.682,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,262.3534625855878,31.288958155974164,19.951508588465,0.06899436480960164,0.02483797133145659,0.012672434352783975
J1700-0954,,255.01345,-9.912,0.8194144058402628,1.6388288116805256,,,0.8173116024533176,7.520324360473149e-16,5.437926294644049e+24,2.331,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,10.925318367588641,1.3029819613402571,0.8308507960764896,0.1025906876819194,0.036932647565490986,0.01884318753341377
J1700-3312,,255.22527937403723,-33.213310893472894,46.93772727497875,8.0,,,1.3583105103469155,4.712850111021424e-15,7.424140473923232e+24,3.617,,,,,False,,6,0.26558157711903657,True,2.051527,14,0.5990331171838814,,,,,,,,,,J170054.16-331249.4,15.793,16.174,-88.310005,-65.020004,-0.38099957,,unfit,0.26558157711903657,chance_coincidence,rejected,False,19.26787002383638,2.2979364289270245,1.4652868327841797,0.11987106748737925,0.04315358429545653,0.022017134844620676
J1700-3611,,255.2055,-36.19805555555556,3.060442733910863,6.120885467821726,,,1.4940906152828997,4.323978207052252e-15,5.118143044166107e+24,4.406,,,,,False,,4,0.20308157711903657,True,5.585615,12,0.5365331171838814,,,,,,,,,,J170048.96-361156.4,15.016,15.124,-51.89,90.87,-0.1079998,,unfit,0.20308157711903657,chance_coincidence,rejected,False,41.47242564826172,4.946109641346487,3.153903319403814,0.09952850767191908,0.03583026276189087,0.018280746307087176
J1700-39,,255.025,-39.71666666666667,536.9939386914384,8.0,,,3.74646,,,7.137,,,,,True,3.875649,7,0.29683157711903657,True,3.885461,14,0.5990331171838814,J170005.99-394256.1,11.423,0.031,11.477,0.03,11.024,8.002,AAUU,0000,J170005.97-394256.1,11.263,11.406,-6.85,-25.39,-0.0539999,,unfit,0.29683157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1700-3919,,255.0927916666667,-39.31667222222222,1.4620550743188474,2.924110148637695,,,0.56050353306523,5.026627369257688e-18,1.1269414810204393e+23,5.083,,,,,False,,0,0.07808157711903659,True,2.461169,1,0.19278311718388141,,,,,,,,,,J170022.11-391858.3,14.713,15.161,121.56,16.54,-0.44799995,,unfit,0.07808157711903659,chance_coincidence,rejected,False,2506.811773034747,298.96890972345943,190.63852303093418,0.014768689673167232,0.005316728282340203,0.002712616470581736
J1700-4012,,255.160625,-40.21072222222222,1.284504552752424,2.569009105504848,,,0.2837918537849287,9.906151401786422e-17,1.7110587568225124e+25,5.006,,,,,False,,1,0.10933157711903659,True,0.328082,2,0.22403311718388141,,,,,,,,,,J170038.57-401238.9,13.868,13.767,13.02,-61.89,0.10099983,4764.050718935988,companion,0.10933157711903659,chance_coincidence,rejected,False,16.013993152834452,1.9098705873021675,1.217835353784074,0.18198003496745366,0.06551281258828331,0.0334249043817772
J1700-4422,,255.22362500000003,-44.37416666666667,1.3174701727876676,2.6349403455753353,,,0.7555354095,4e-17,3.6614681328285765e+23,5.835,,,,,False,,1,0.10933157711903659,True,2.058974,2,0.22403311718388141,,,,,,,,,,J170053.85-442226.2,12.614,12.917,1.46,13.82,-0.3029995,,unfit,0.10933157711903659,chance_coincidence,rejected,False,1016.7386506095311,121.25890308806187,77.32114423015334,0.02662066571399661,0.00958343965703878,0.004889510029101418
J1700-4939,,255.094,-49.65416666666667,1.0727933056683925,2.145586611336785,,,0.57836343922,1.078e-15,2.199763556621092e+25,6.013,,,,,False,,0,0.07808157711903659,False,,2,0.22403311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,17.971704787023068,2.143352382434215,1.3667157996463417,0.20633803195753186,0.07428169150471148,0.037898822196281365
