jname,bname,ra,dec,pos_err_arcsec,match_radius_arcsec,pmra,pmdec,p0_s,p1,edot_w,dist_kpc,assoc,binary,bincomp,ptype,allwise_match,allwise_dist_arcsec,allwise_n_control_hits,allwise_p_chance,catwise_match,catwise_dist_arcsec,catwise_n_control_hits,catwise_p_chance,designation,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,W4mag,ph_qual,cc_flags,catwise_name,W1mag_cat,W2mag_cat,pmra_catwise,pmdec_catwise,w1_w2,t_colour_k,shape_class,p_chance,veto_reason,verdict,ring_candidate,f_min_300K_W2,f_min_500K_W2,f_min_700K_W2,ring_radius_300K_au,ring_radius_500K_au,ring_radius_700K_au,localised,colour_source,w1_w2_err,colour_secure,e_W1mag_cat,e_W2mag_cat,p_chance_ring,p_chance_any,p_chance_trials,allwise_p_chance_ring,catwise_p_chance_ring,allwise_n_control_ring_hits,catwise_n_control_ring_hits,allwise_n_sources_in_radius,catwise_n_sources_in_radius,allwise_n_sources_in_beam,catwise_n_sources_in_beam
J1833-0559,,278.2816666666667,-5.990277777777778,5.055331229657977,8.0,,,0.4834588800794525,1.2348087379483251e-14,4.314006605267949e+26,5.898,,,,,True,2.591871,8,0.42128421590171417,True,2.718255,13,0.7649457272911901,J183307.49-055927.0,12.953,0.053,13.675,0.08,11.605,7.431,AACB,00PP,J183307.49-055926.9,12.67,12.914,-70.880005,8.7,-0.7220001220703125,,unfit,0.42128421590171417,position_not_localised,rejected,False,0.8816812434447479,0.1051516044849238,0.06705027152114562,0.9137590375619581,0.3289532535223049,0.16783329261342086,False,allwise,0.09596353290473282,False,0.009,0.01,0.00038776011008826014,0.42128421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,1,1,1
J1833-1055,,278.49333333333334,-10.925277777777778,3.032363100905587,6.064726201811174,,,0.6336402981719819,5.267680360373312e-16,8.174303945999757e+24,7.051,,,,,True,2.811716,6,0.2859373169557894,True,2.962546,7,0.4248930168107913,J183358.45-105528.3,11.817,0.04,12.167,0.047,9.664,7.638,AAUU,00d0,J183358.45-105528.0,11.768,12.041,-13.15,-17.68,-0.34999942779541016,,unfit,0.2859373169557894,chance_coincidence,rejected,False,66.50181806027133,7.931180256121927,5.057343558959864,0.1257814721954231,0.045281329990352316,0.02310271938283281,True,allwise,0.06171709469180999,False,0.011,0.009,0.00022284636478980921,0.2859373169557894,1.0,0.00022284636478980921,0.001549795173310946,0,0,1,1,1,1
J1834+0143_P,,278.6275,1.7166666666666668,60.01873024981814,8.0,,,0.00464,,,5.511,,,,,False,,5,0.32753421590171417,True,5.83626,14,0.7961957272911901,,,,,,,,,,J183430.75+014254.6,14.942,14.991,0.37,11.34,-0.048999786376953125,,unfit,0.7961957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.05907622078815888,False,0.033,0.049,0.0026966953110683545,0.7961957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,2,0,1
J1834+0248_P,,278.56083333333333,2.8,60.01870234206151,8.0,,,0.37556,,,2.726,,,,,False,,5,0.32753421590171417,True,7.835388,12,0.7336957272911901,,,,,,,,,,J183414.09+024758.1,16.179,17.368,-14.03,14.85,-1.1889991760253906,,unfit,0.7336957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.4166245278528321,False,0.074,0.41,0.0026966953110683545,0.7336957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,0
J1834+10,,278.6125,10.733333333333333,381.5785138209276,8.0,,,1.172719,,,3.057,,,,,True,5.407649,5,0.32753421590171417,True,1.956209,13,0.7649457272911901,J183427.20+104404.4,16.043,0.067,16.074,0.173,12.431,8.752,ABUU,0000,J183426.94+104401.8,16.614,16.893,-1.27,40.57,-0.031000137329101562,,unfit,0.32753421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.18552088235586375,False,0.037,0.133,0.00038776011008826014,0.32753421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,2,1,2
J1834-0426,B1831-04,278.6103428166423,-4.437501819744354,1.4142135623730951,2.8284271247461903,,,0.2901082578802207,7.194741231102297e-17,1.16330780515717e+25,2.167,,,,,False,,2,0.08391052698771428,True,1.99862,4,0.16983696591139877,,,,,,,,,,J183426.50-042613.1,13.293,13.539,-46.81,19.63,-0.24599933624267578,,unfit,0.16983696591139877,chance_coincidence,rejected,False,4.4137329388768975,0.5263933011408655,0.33565644519925164,0.15005089960838813,0.05401832385901974,0.027560369315826398,True,catwise,0.025612497075398612,False,0.016,0.02,0.0003370869138835444,0.16983696591139877,1.0,4.847001376103253e-05,0.0003370869138835444,0,0,0,1,0,1
J1834-0602,,278.65820833333333,-6.043055555555555,3.0331923273387464,6.066384654677493,,,0.4879135916993522,1.8282982883709096e-15,6.214097175392698e+25,6.641,,,,,True,6.013037,4,0.2234911614218378,True,4.979618,9,0.4875057754780635,J183437.58-060236.7,10.285,0.025,10.226,0.024,9.207,7.771,AAUU,00hH,J183438.27-060237.3,12.4,12.355,-28.26,-7.55,0.05900001525878906,,unfit,0.2234911614218378,chance_coincidence,rejected,False,7.760179932783194,0.925499297042715,0.5901477154182715,0.34680096937293886,0.124848348974258,0.06369813723176429,True,allwise,0.03465544731553803,False,0.012,0.01,0.00022296826006178554,0.2234911614218378,1.0,0.00022296826006178554,0.0015506428995205996,0,0,1,2,1,2
J1834-0633,,278.621875,-6.550305555555555,6.684805198948497,8.0,,,0.3173148827919981,6.041324090477968e-16,7.464840714118493e+25,8.651,,,,,False,,8,0.42128421590171417,True,4.124308,14,0.7961957272911901,,,,,,,,,,J183429.52-063259.8,13.765,13.471,-21.59,-168.73001,0.29400062561035156,2317.4976549536436,companion,0.7961957272911901,position_not_localised,rejected,False,10.962130050793998,1.3073722186828207,0.8336502583225347,0.3801032255961781,0.13683716121462414,0.0698148781707266,False,catwise,0.02140093545584847,False,0.013,0.017,0.03394669531106836,0.7961957272911901,1.0,0.00038776011008826014,0.03394669531106836,0,1,0,2,0,2
J1834-0731,,278.5665416666667,-7.518313888888889,0.3055473903561242,1.5,,,0.5129952702786045,5.821454103047522e-14,1.7023589230202964e+27,4.975,,,,,False,,0,0.006021710715294639,True,0.147889,0,0.012610396662580901,,,,,,,,,,J183415.96-073105.6,12.059,12.468,42.61,86.89,-0.4090003967285156,,unfit,0.012610396662580901,chance_coincidence,rejected,False,0.158971001362151,0.018959296212875294,0.012089458502798021,1.815168090217002,0.6534605124781209,0.33339822065210245,True,catwise,0.011401754077824714,False,0.007,0.009,9.480569452974685e-05,0.012610396662580901,0.9999999999999994,1.3632191370290395e-05,9.480569452974685e-05,0,0,0,1,0,1
J1834-0812,,278.62416666666667,-8.2,100.88876293190418,8.0,,,0.4911415563,9.96e-15,3.318937154670283e+26,10.02,,,,,True,5.134297,4,0.29628421590171417,True,4.753516,9,0.6399457272911901,J183429.66-081155.2,11.247,0.056,10.992,0.069,8.799,5.731,AABB,00Oh,J183429.55-081202.9,12.525,12.539,-36.67,-72.439995,0.25500011444091797,2566.8160161303226,companion,0.29628421590171417,position_not_localised,rejected,False,3.307647996683843,0.3944787263067663,0.2515406763191773,0.8014765074326501,0.28853154267575404,0.1472099707529357,False,allwise,0.08886506599928964,False,0.011,0.015,0.00038776011008826014,0.29628421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,2,1,2
J1834-09,,278.65000000000003,-9.25,611.2837067104175,8.0,,,0.5123273,,,6.443,,,,,True,7.98472,5,0.32753421590171417,True,3.22231,10,0.6711957272911901,J183435.86-091507.7,12.095,0.051,13.049,0.132,10.978,7.338,ABUU,00HP,J183436.17-091501.8,13.638,13.987,-173.29,-269.25,-0.9539995193481445,,unfit,0.32753421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.14150971596995632,False,0.014,0.056,0.00038776011008826014,0.32753421590171417,1.0,0.00038776011008826014,0.03394669531106836,0,1,1,2,0,1
J1834-1710,,278.7225041666667,-17.180555555555557,2.001847462203934,4.003694924407868,,,0.358306049291,4.69e-17,4.025039605900501e+24,3.099,,,,,False,,3,0.13665020079249324,True,3.201525,8,0.33983967753941446,,,,,,,,,,J183453.26-171052.5,13.804,14.087,11.48,-4.45,-0.28299999237060547,,unfit,0.33983967753941446,chance_coincidence,rejected,False,26.088905851908912,3.1114309507892504,1.9840143295162642,0.08826252786104777,0.03177451002997719,0.01621148470917204,True,catwise,0.021633307065920874,False,0.012,0.018,0.0006754199136912397,0.33983967753941446,1.0,9.711920327586453e-05,0.0006754199136912397,0,0,0,1,0,1
J1835+00_P,,278.95408333333336,0.5247222222222223,60.00018748398164,8.0,,,0.79007,,,3.614,,,,,False,,5,0.32753421590171417,True,2.949238,14,0.7961957272911901,,,,,,,,,,J183549.05+003126.3,15.489,15.7,-100.53,-19.19,-0.2109994888305664,,unfit,0.7961957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.06168468038754023,False,0.021,0.058,0.0026966953110683545,0.7961957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,2,0,1
J1835+0114_P,,278.8308333333333,1.2333333333333334,60.01873838733946,8.0,,,2.19976,,,6.046,,,,,True,3.876017,6,0.35878421590171417,True,3.613371,15,0.8274457272911901,J183519.19+011402.3,15.075,0.048,15.98,0.199,12.626,8.662,ABUU,0000,J183519.23+011402.7,14.62,14.856,43.600002,15.19,-0.9049997329711914,,unfit,0.35878421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.20470710886438873,False,0.013,0.025,0.00038776011008826014,0.35878421590171417,1.0,0.00038776011008826014,0.03394669531106836,0,1,1,2,1,2
J1835+0158_P,,278.84166666666664,1.9666666666666668,60.018724995686505,8.0,,,0.00332,,,4.971,,,He[why+25],,False,,4,0.29628421590171417,True,2.884361,10,0.6711957272911901,,,,,,,,,,J183521.99+015802.9,14.481,14.681,19.37,-31.82,-0.19999980926513672,,unfit,0.6711957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.030016662336720422,False,0.015,0.026,0.0026966953110683545,0.6711957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,2,0,2
J1835-0011_P,,278.94166666666666,-0.1833333333333333,60.01874687931585,8.0,,,0.00323,,,1.485,,,He[why+25],,False,,6,0.35878421590171417,True,3.444751,15,0.8274457272911901,,,,,,,,,,J183545.77-001059.5,15.102,15.291,140.91,99.689995,-0.18900012969970703,,unfit,0.8274457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.048104055882474114,False,0.017,0.045,0.0026966953110683545,0.8274457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J1835-0113_P,,278.785,-1.2166666666666668,60.01873862041831,8.0,,,0.59963,,,7.117,,,,,True,5.885103,2,0.2337842159017142,True,5.887345,10,0.6711957272911901,J183508.03-011302.2,8.566,0.022,8.513,0.018,8.064,7.851,AAAB,00dd,J183508.03-011302.1,8.381,8.434,-3.0700002,-5.88,0.053000450134277344,,unfit,0.2337842159017142,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.02842534022417002,False,0.01,0.009,0.00038776011008826014,0.2337842159017142,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,1,1,1
J1835-0149_P,,278.8325,-1.8166666666666669,60.018728233637,8.0,,,1.27761,,,2.729,,,,,False,,10,0.48378421590171417,True,2.97335,14,0.7961957272911901,,,,,,,,,,J183519.61-014900.9,16.433,16.076,81.14,3.1699998,0.35700035095214844,2012.334482533195,companion,0.7961957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.0970618393771749,False,0.045,0.086,0.0026966953110683545,0.7961957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J1835-0522,,278.78383333333335,-5.368888888888889,3.091532849366515,6.18306569873303,,,1.087749188408619,4.732793187534439e-16,1.4517470764419325e+24,7.07,,,,,False,,4,0.2273163625774107,True,1.153873,10,0.5267663402771028,,,,,,,,,,J183508.07-052207.1,14.129,14.721,-45.77,-44.85,-0.5920000076293945,,unfit,0.5267663402771028,chance_coincidence,rejected,False,376.4703160767162,44.89883171581144,28.629889883981864,0.05300743171875736,0.01908267541875265,0.0097360588871187,True,catwise,0.0373363096382671,False,0.013,0.035,0.0016108667909388594,0.5267663402771028,1.0,0.00023162790457944383,0.0016108667909388594,0,0,0,1,0,1
J1835-0600,,278.834375,-6.0,4.068949988965996,8.0,,,2.2217871479,8.43e-15,3.03444982413973e+24,9.753,,,,,True,6.01174,4,0.29628421590171417,True,2.310713,15,0.8274457272911901,J183520.30-055954.0,11.834,0.07,11.787,0.07,8.572,6.518,AAUU,0000,J183520.41-060000.2,14.662,15.037,-28.08,668.93,0.04699993133544922,,unfit,0.29628421590171417,position_not_localised,rejected,False,342.7514959416777,40.87743728908511,26.065634307222865,0.07663572368046076,0.02758886052496588,0.014075949247431569,False,allwise,0.09899494978758513,False,0.064,0.083,0.00038776011008826014,0.29628421590171417,1.0,0.00038776011008826014,0.06519669531106835,0,2,2,4,1,2
J1835-09,,278.65000000000003,-9.25,600.6128302227622,8.0,,,0.750462,,,6.657,,,,,True,7.98472,5,0.32753421590171417,True,3.22231,10,0.6711957272911901,J183435.86-091507.7,12.095,0.051,13.049,0.132,10.978,7.338,ABUU,00HP,J183436.17-091501.8,13.638,13.987,-173.29,-269.25,-0.9539995193481445,,unfit,0.32753421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.14150971596995632,False,0.014,0.056,0.00038776011008826014,0.32753421590171417,1.0,0.00038776011008826014,0.03394669531106836,0,1,1,2,0,1
J1835-0924,,278.90841666666665,-9.4075,13.12072540186389,8.0,,,0.859192035203777,2.1393353428303493e-14,1.3315818761086779e+26,6.07,,,,,True,3.736552,7,0.39003421590171417,False,,10,0.6711957272911901,J183537.96-092430.6,11.038,0.037,11.349,0.048,10.197,6.583,AAUU,dd00,,,,,,-0.31099987030029297,,unfit,0.39003421590171417,position_not_localised,rejected,False,3.0254667047532213,0.36082504951286615,0.2300812969994884,0.5076626591003063,0.1827585572761103,0.09324416187556647,False,allwise,0.06060528091957228,False,,,0.00038776011008826014,0.39003421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,0,1,0
J1835-0946,,278.93691666666666,-9.777222222222225,3.2817590751214745,6.563518150242949,,,0.3795361060144529,4.321429673058422e-17,3.1205266359707613e+24,3.598,,,,,True,5.96742,3,0.20904507363728075,True,4.030059,11,0.5851957752204466,J183545.21-094640.7,11.329,0.037,11.381,0.039,11.323,8.79,AAUU,00O0,J183545.12-094638.5,13.093,13.954,-384.97998,31.520002,-0.05199909210205078,,unfit,0.20904507363728075,chance_coincidence,rejected,False,45.36044382636902,5.409804829073539,3.449580103342999,0.07771506767028288,0.02797742436130184,0.014274196102705021,True,allwise,0.05375872113480418,False,0.036,0.048,0.0002610096336715555,0.20904507363728075,1.0,0.0002610096336715555,0.0018152033614430906,0,0,1,2,1,2
J1835-1548,,278.9597083333333,-15.810555555555556,10.10361200440168,8.0,,,0.6704856623947044,1.7397624608554696e-15,2.2786688023005506e+25,7.72,,,,,False,,1,0.2025342159017142,True,4.857296,9,0.6399457272911901,,,,,,,,,,J183550.01-154839.6,13.097,13.205,-1.63,-15.26,-0.10799980163574219,,unfit,0.6399457272911901,position_not_localised,rejected,False,28.598039750071603,3.410676803211484,2.1748294459833097,0.21000608836451087,0.07560219181122392,0.03857254684246118,False,catwise,0.027658632652643917,False,0.021,0.018,0.0026966953110683545,0.6399457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J1835-3259A,,278.9333333333333,-32.99027777777778,12.62112308921342,8.0,-5.48,-4.27,0.003889,,,9.46,GC:NGC6652[drr11],,,,False,,6,0.35878421590171417,True,4.528862,12,0.7336957272911901,,,,,,,,,,J183543.64-325926.0,11.858,12.073,-58.710003,0.52,-0.21500015258789062,,unfit,0.7336957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.01627882063271455,False,0.012,0.011,0.0026966953110683545,0.7336957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,3,0,2
J1836+0014_P,,279.2270833333333,0.2333333333333333,60.0187467603629,8.0,,,0.53046,,,3.265,,,,,False,,4,0.29628421590171417,True,3.958411,9,0.6399457272911901,,,,,,,,,,J183654.65+001403.2,15.007,15.296,-8.56,-24.22,-0.2889995574951172,,unfit,0.6399457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.04522167774073328,False,0.014,0.043,0.0026966953110683545,0.6399457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,3,0,3
J1836+0015_P,,279.03000000000003,0.25,60.0187467143679,8.0,,,0.62952,,,5.388,,,,,False,,7,0.39003421590171417,True,6.071313,14,0.7961957272911901,,,,,,,,,,J183607.42+001505.1,15.771,15.954,-35.68,-45.92,-0.1830005645751953,,unfit,0.7961957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.09396276220689409,False,0.027,0.09,0.0026966953110683545,0.7961957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J1836+0117_P,,279.04875000000004,1.2833333333333332,60.01873766908822,8.0,,,0.00381,,,4.696,,,He[why+25],,False,,7,0.39003421590171417,True,4.741343,11,0.7024457272911901,,,,,,,,,,J183611.38+011659.9,15.338,15.849,5.49,25.98,-0.5109996795654297,,unfit,0.7024457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.06500000116916803,False,0.016,0.063,0.0026966953110683545,0.7024457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,2,0,1
J1836+0352_P,,279.025,3.8666666666666663,60.01866183294377,8.0,,,0.4491,,,5.438,,,,,False,,3,0.26503421590171417,True,4.832585,11,0.7024457272911901,,,,,,,,,,J183605.76+035156.7,14.675,15.121,-42.12,90.07,-0.4460000991821289,,unfit,0.7024457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.032310988258953954,False,0.012,0.03,0.0026966953110683545,0.7024457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J1836-0011_P,,279.0395833333333,-0.1833333333333333,60.01874687931585,8.0,,,0.9396,,,5.63,,,,,False,,3,0.26503421590171417,True,6.667795,14,0.7961957272911901,,,,,,,,,,J183609.92-001101.6,15.095,15.424,-15.91,16.42,-0.32899951934814453,,unfit,0.7961957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.04904079974508052,False,0.017,0.046,0.0026966953110683545,0.7961957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,2,0,0
J1836-0100_P,,279.24375000000003,-1.0,60.01874136201455,8.0,,,0.25852,,,7.087,,,,,False,,5,0.32753421590171417,True,4.950759,12,0.7336957272911901,,,,,,,,,,J183658.16-005959.5,11.31,11.357,4.7,-19.94,-0.04699993133544922,,unfit,0.7336957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.024839484718944694,False,0.019,0.016,0.0026966953110683545,0.7336957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J1836-0150_P,,279.0241666666667,-1.8333333333333333,60.01872788652607,8.0,,,0.00546,,,4.76,,,He[why+25],,True,4.431518,7,0.39003421590171417,True,2.862826,13,0.7649457272911901,J183605.74-015004.3,13.777,0.051,14.166,0.08,10.888,8.534,AAUU,0h00,J183605.98-014959.6,14.512,14.639,30.990002,59.870003,-0.38899993896484375,,unfit,0.39003421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.09487359810096237,False,0.011,0.026,0.00038776011008826014,0.39003421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,2,1,2
J1836-0517,,279.105,-5.293055555555555,4.32427235547273,8.0,,,0.457245030441823,1.3018976822375317e-15,5.376375686025347e+25,7.874,,,,,False,,5,0.32753421590171417,True,4.493028,11,0.7024457272911901,,,,,,,,,,J183624.89-051734.8,13.812,14.141,-325.01,798.52997,-0.32899951934814453,,unfit,0.7024457272911901,position_not_localised,rejected,False,12.609099844890416,1.5037941315623766,0.958899346586949,0.3225789966290852,0.11612843878647068,0.05924920346248504,False,catwise,0.042720017771720825,False,0.015,0.04,0.0026966953110683545,0.7024457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J1837+0250_P,,279.4579166666667,2.833333333333333,60.01870127161519,8.0,,,0.09466,,,3.136,,,,,False,,6,0.35878421590171417,True,6.935335,15,0.8274457272911901,,,,,,,,,,J183749.55+024955.3,14.051,14.189,-16.45,30.42,-0.13800048828125,,unfit,0.8274457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.0368781786211379,False,0.024,0.028,0.0026966953110683545,0.8274457272911901,1.0,0.03163776011008826,0.0026966953110683545,1,0,0,1,0,0
J1837+03,,279.25,3.925555555555556,61.838058408851566,8.0,,,0.0107,,,3.566,,,,,False,,4,0.29628421590171417,True,4.363487,14,0.7961957272911901,,,,,,,,,,J183659.71+035532.4,16.25,16.547,48.379997,29.0,-0.2970008850097656,,unfit,0.7961957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.15110923193300693,False,0.035,0.147,0.0026966953110683545,0.7961957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,3,0,3
J1837+0528_P,,279.41875,5.466666666666667,60.018576954157794,8.0,,,0.00626,,,3.824,,,He[why+25],,True,4.244843,5,0.32753421590171417,True,4.30025,7,0.5774457272911901,J183740.64+052756.3,13.301,0.029,13.384,0.036,12.702,8.979,AAUU,0000,J183740.64+052756.3,13.229,13.35,-5.72,-3.9499998,-0.08300018310546875,,unfit,0.32753421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.04622769559496922,False,0.014,0.013,0.00038776011008826014,0.32753421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,3,1,3
J1837+10,,279.25,10.766666666666667,900.1206296776206,8.0,,,1.707,,,2.333,,,,,False,,7,0.39003421590171417,True,2.769173,15,0.8274457272911901,,,,,,,,,,J183700.18+104600.2,17.456,17.32,-22.0,229.4,0.1359996795654297,3950.3067290675194,companion,0.8274457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.3406405772771733,False,0.194,0.28,0.03394669531106836,0.8274457272911901,1.0,0.00038776011008826014,0.03394669531106836,0,1,0,2,0,2
J1837-0048_P,,279.39958333333334,-0.8,60.01874341719777,8.0,,,0.00273,,,4.672,,,,,False,,4,0.29628421590171417,True,6.283528,12,0.7336957272911901,,,,,,,,,,J183736.13-004805.1,15.336,15.594,-91.909996,3.5,-0.2579994201660156,,unfit,0.7336957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.33856461686868117,False,0.155,0.301,0.0026966953110683545,0.7336957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J1837-10,,279.325,-10.216666666666669,599.7265132220236,8.0,,,1.016605,,,6.615,,,,,True,6.349087,3,0.26503421590171417,True,6.352058,15,0.8274457272911901,J183718.29-101255.3,10.11,0.024,10.265,0.022,9.945,8.15,AAAU,0000,J183718.29-101255.3,9.755,10.089,9.309999,-16.179998,-0.1550006866455078,,unfit,0.26503421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.0325576412654291,False,0.008,0.008,0.00038776011008826014,0.26503421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,3,1,1
J1837-1243,,279.2892083333333,-12.732222222222225,3.031940598404313,6.063881196808626,,,1.8760185243541811,3.6514247101095415e-14,2.1832864512156624e+25,5.729,,,,,False,,1,0.12965988810650086,True,5.920688,9,0.4873355765440831,,,,,,,,,,J183709.52-124401.7,13.589,13.677,-11.52,-6.27,-0.08800029754638672,,unfit,0.4873355765440831,chance_coincidence,rejected,False,16.437274050077203,1.9603521710080853,1.2500251041058061,0.20556380237907865,0.07400296885646832,0.037756616763504246,True,catwise,0.05315072848894209,False,0.04,0.035,0.001549363334049664,0.4873355765440831,1.0,0.00022278427025550722,0.001549363334049664,0,0,0,1,0,1
J1838+0022_P,,279.6,0.3666666666666666,149.99889424978565,8.0,,,0.00509,,,3.351,,,,,False,,6,0.35878421590171417,True,2.96639,13,0.7649457272911901,,,,,,,,,,J183823.84+002158.2,14.623,14.575,-11.87,29.820002,0.048000335693359375,,unfit,0.7649457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.029999999701976785,False,0.018,0.024,0.0026966953110683545,0.7649457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,3,0,2
J1838+0027_P,,279.5541666666667,0.45,149.99833452925645,8.0,,,0.05413,,,5.009,,,,,False,,8,0.42128421590171417,True,6.617787,14,0.7961957272911901,,,,,,,,,,J183813.40+002702.6,14.7,15.029,33.79,29.75,-0.32900047302246094,,unfit,0.7961957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.061854667674768354,False,0.035,0.051,0.0026966953110683545,0.7961957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,3,0,0
J1838+0028_P,,279.62916666666666,0.4666666666666667,60.01874582778921,8.0,,,0.00187,,,3.053,,,CO[why+25],,True,4.901176,3,0.26503421590171417,True,3.653847,12,0.7336957272911901,J183830.70+002757.9,13.862,0.037,13.823,0.054,11.867,8.731,AAUU,0000,J183831.08+002756.6,14.856,14.821,6.36,-21.34,0.039000511169433594,,unfit,0.26503421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.06545991282122625,False,0.016,0.031,0.00038776011008826014,0.26503421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,3,1,2
J1838+0226_P,,279.6791666666667,2.4333333333333336,60.01871328322331,8.0,,,2.12258,,,6.859,,,,,True,7.381212,9,0.45253421590171417,True,7.150655,14,0.7961957272911901,J183843.49+022600.5,13.222,0.03,13.346,0.043,12.417,9.131,AAUU,hh00,J183843.47+022600.3,13.3,13.462,-8.41,7.41,-0.12399959564208984,,unfit,0.45253421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.05243090772963838,False,0.016,0.018,0.00038776011008826014,0.45253421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,1,0,0
J1838+1507_P,,279.6525,15.116666666666667,60.01747228734217,8.0,,,0.00382,,,2.552,,,UL[why+25],,True,7.53175,4,0.29628421590171417,True,1.978932,12,0.7336957272911901,J183836.75+150707.2,14.593,0.028,15.018,0.061,12.755,9.191,AAUU,0h00,J183836.73+150700.6,17.226,17.754,49.04,-75.479996,-0.4249992370605469,,unfit,0.29628421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.06711929776170404,False,0.07,,0.00038776011008826014,0.29628421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,3,0,1
J1838+50,,279.5,50.85,4633.978129464919,8.0,,,2.577223412,,,1.54,,,,RRAT[gac+21],True,7.90529,5,0.32753421590171417,True,2.247452,6,0.5461957272911901,J183800.12+505052.1,16.07,0.039,16.021,0.094,12.722,9.353,AAUU,0000,J183800.20+505058.9,18.885,18.143,-436.16,55.68,0.048999786376953125,,unfit,0.32753421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.10176934439042706,False,0.184,,0.00038776011008826014,0.32753421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,2,0,2
