spec_id,wavelength,significance,ra,dec,redshift,simbad_id,simbad_otype,simbad_sptype,n_lines_in_spectrum,search_mode,data_release,route,identifier,n_exposures_in_file,n_tested,n_present,frac_present,combined_sig,combined_sig_raw,null_exposure_bias_sig,null_exposure_scatter,null_calibrated,stack_sig,stack_ew_A,stack_over_coadd_F,coadd_sig_cal,mean_F,chi2_p,dominant_frac,max_exposure_sig,ratio_to_coadd,coadd_recovered,on_sky_line,sky_corr,n_cosmic_flagged,persistence_class,basis,coadd_ew_A,coadd_sig,mean_exposure_ew_A,n_other_epochs,self_found,other_releases,other_best_sig,second_epoch,error,other_best_err_rel,known_line_match,known_line_label,known_line_wave_vac,known_line_dv_kms,known_line_frame,nearest_any_label,nearest_any_dv_kms,z0_star_label,z0_star_dv_kms,telluric_band,oh_gap_A,oh_density_per_100A,band_blue_label,band_blue_dA,band_red_label,band_red_dA,between_band_heads,n_other_candidates_within_3A,nearest_other_candidate_dA,plate_n_other_candidates,plate_other_fibre_same_wavelength,simbad_id_3as,simbad_otype_3as,simbad_sptype_3as,nist_context,verdict
0074fb95-860e-11ef-81ff-525400f334e1,4352.000000000171,10.638812160357944,205.98614938166105,-0.6349124357505072,-0.0003033491632148,,,,22,absorption,DESI-DR1,desi_cframe,TARGETID 39627770061395355 (main/dark/hpx26017),1,1,0,0.0,2.3608298861799946,2.5042911021716363,0.06742930760809884,1.0,True,,,,2.4368618961968997,31.21613707468144,,1.0,2.360829886179995,0.9999999520668912,False,False,,0,single_exposure_only,only one testable exposure (2.4 sigma): persistence undecidable,0.40832332862839277,2.5042911054002572,0.4083233258728309,0,True,,,none,,,True,Fe II,4352.99,22.5,star,Fe II,22.5,Fe II,-68.4,,888.16,0.0,CH G band 4322.9,29.1,C2 Swan 4382.4,30.4,True,1,2.894,0,0,,,,,KILLED_known_line_rest_frame
0072a765-8611-11ef-8632-525400f334e1,5221.600000000369,8.08327035215135,27.382875172335893,1.0606373930756996,-0.0013568138905777,Gaia DR3 2511070054289304704,Pe*,,23,absorption,DESI-DR1,desi_cframe,TARGETID 2305843027920293684 (main/backup/hpx17842),2,2,0,0.0,2.349284684747033,4.212677922958449,0.41482519683596675,1.5219126670225525,True,,,,2.3403543676977847,48.68997038684668,0.791432892839569,0.5615400609104468,2.0584117979005736,0.9865162961473388,False,False,,0,ambiguous,"n=2, present 0, combined 2.3 sigma, dominant 56%, chi2 p=0.79",0.2269271966845502,4.1425471888285,0.22738615141013624,0,True,,,none,,,True,Fe I,5228.65,2.8,star,Fe I,2.8,Cu I,111.8,,18.56,2.5,MgH head 5205.4,16.2,TiO head 5442.2,220.6,False,2,0.8,0,0,Gaia DR3 2511070054289304704,Pe*,,,KILLED_known_line_rest_frame
00098e31-86eb-11ef-b4c4-525400f334e1,5040.800000000328,8.886657897045401,198.5462738410708,-26.55242999083517,-0.0002773300949829,,,,25,absorption,DESI-DR1,desi_cframe,TARGETID 2305843055304923241 (main/backup/hpx43959),1,1,0,0.0,2.2334475926825976,4.393555684545664,0.6134927286553298,1.6396723074535675,True,,,,2.305377000125301,79.28375045301017,,1.0,2.2334475926825976,0.9999999968528596,False,False,,0,single_exposure_only,only one testable exposure (2.2 sigma): persistence undecidable,0.557189012636166,4.39355558430251,0.5571890051770555,0,True,,,none,,,True,Ti I,5041.37,49.5,star,Ti I,49.5,Ti I,-33.6,,199.36,0.0,TiO head 4954.6,86.2,C2 Swan 5165.2,124.4,True,0,5.6,0,0,,,,,KILLED_known_line_rest_frame
006b5efd-8920-11ef-9c06-525400f334e1,5046.400000000329,8.363510127169175,207.98449589684708,-0.4487752848681699,0.0007415802341894,,,,21,absorption,DESI-DR1,desi_cframe,TARGETID 39627776134747348 (main/bright/hpx25999),1,1,0,0.0,2.141266456090148,3.80899647757499,0.677437903992784,1.4168491726518215,True,,,,2.21022719568737,28.22050662543245,,1.0,2.141266456090148,0.9999999999999999,False,False,,0,single_exposure_only,only one testable exposure (2.1 sigma): persistence undecidable,0.39839033223205633,3.80899647757499,0.39839033223205633,1,True,DESI-DR1,1.1538184760493886,not_seen,,,True,Fe I,5043.17,-30.0,star,Fe I,-30.0,He I,-163.1,,193.76,0.0,TiO head 4959.7,86.7,C2 Swan 5170.5,124.1,True,1,0.213,0,0,,,,,KILLED_known_line_rest_frame
006b5efd-8920-11ef-9c06-525400f334e1,4460.000000000196,8.614973145483933,207.98449589684708,-0.4487752848681699,0.0007415802341894,,,,21,absorption,DESI-DR1,desi_cframe,TARGETID 39627776134747348 (main/bright/hpx25999),1,1,0,0.0,2.084421229120941,4.494958058598992,0.4903696246226745,1.8612563665696897,True,,,,2.151550365471832,37.47504848497048,,1.0,2.084421229120941,0.9999999755947044,False,False,,0,single_exposure_only,only one testable exposure (2.1 sigma): persistence undecidable,0.5327573237674585,4.494958009372527,0.5327573237674591,1,True,DESI-DR1,2.954473984287599,not_seen,,,True,Ca I,4456.03,44.7,star,Ca I,44.7,[Fe II],53.7,,780.16,0.0,C2 Swan 4387.0,73.0,C2 Swan 4741.9,281.9,False,0,4.0,0,0,,,,,KILLED_known_line_rest_frame
009c3cf2-85fe-11ef-9178-525400f334e1,6482.400000000164,9.459663943826715,250.74349795689625,2.4709602485876565,-9.579098822782266e-05,,,,23,absorption,DESI-DR1,desi_cframe,TARGETID 39627849329548988 (main/bright/hpx31162),2,2,0,0.0,1.7936837469252784,1.626833715784938,-0.13872307183772897,1.0,True,,,,4.760623780804784,3.480083294200448,0.48424731671565413,0.6888453672911088,1.7241599144885131,0.16684439698566794,True,False,,0,absent_in_exposures,"no exposure shows it (max 1.7 sigma, median 1.3 sigma, combined 1.8 sigma)",0.9230083942109435,7.66926822096691,0.14983976460846904,0,True,,,none,,,True,CN head,6479.79,149.5,star,sky OH,102.2,CN head,120.7,H2O 6500,2.21,5.83,CN head 6479.2,3.2,ZrO head 6496.2,13.8,True,0,3.519,0,0,,,,,KILLED_known_line_rest_frame
001d0e14-879c-11ef-868f-525400f334e1,8713.600000000271,13.288033228448516,170.6129883792417,71.57128647979832,-3.896889437796528e-05,,,,24,absorption,DESI-DR1,desi_cframe,TARGETID 39633501665886233 (sv1/backup/hpx7635),2,1,0,0.0,1.6408711635977202,1.8576505216082084,0.19014739551573884,1.0,True,,,,8.797995923815721,3.4776886417811044,,1.0,1.6408711635977202,0.1577201747303676,True,False,,0,single_exposure_only,only one testable exposure (1.6 sigma): persistence undecidable,0.7967650953929735,10.34699079496242,0.17154320338066276,1,True,DESI-EDR,10.446933445958244,confirmed,,,True,N I,8714.09,-5.3,star,N I,-5.3,N I,-17.0,,50.21,2.5,VO head 8626.0,87.6,TiO head 8861.5,147.9,True,1,1.6,0,0,,,,,KILLED_known_line_rest_frame
0071294f-864c-11ef-a715-525400f334e1,4324.800000000165,8.357261192674484,272.44871633532216,42.17284305302192,-0.0004456822753926,,,,25,absorption,DESI-DR1,desi_cframe,TARGETID 39633119116005950 (main/bright/hpx15020),1,1,0,0.0,1.5770807392117507,1.757571220557995,0.12969967300417526,1.0,True,,,,1.6278714390440563,25.723701751514536,,1.0,1.5770807392117507,1.0000000652472611,False,False,,0,single_exposure_only,only one testable exposure (1.6 sigma): persistence undecidable,0.6987477676996315,1.7575711288326887,0.6987478036890262,0,True,,,none,,,True,Fe I,4326.98,-17.2,star,Fe I,-17.2,CH G band,40.5,,915.36,0.0,CH G band 4322.3,2.5,C2 Swan 4381.8,57.0,True,0,5.633,0,0,,,,,KILLED_known_line_rest_frame
009c3cf2-85fe-11ef-9178-525400f334e1,6755.200000000226,11.263471809426454,250.74349795689625,2.4709602485876565,-9.579098822782266e-05,,,,23,absorption,DESI-DR1,desi_cframe,TARGETID 39627849329548988 (main/bright/hpx31162),2,1,0,0.0,1.4451312776454448,1.9074448533746895,-0.035349751476646415,1.3219908670528877,True,,,,10.752827882925187,4.375342568310706,,1.0,1.4451312776454448,0.1917033247563912,True,False,,0,single_exposure_only,only one testable exposure (1.4 sigma): persistence undecidable,1.2174164896606416,11.009527724506311,0.38500490846467716,0,True,,,none,,,True,S I,6759.02,-140.5,star,sky OH,1.6,CaH head,148.2,,0.04,2.5,CaH head 6751.2,4.0,CaH head 6909.2,154.0,False,2,0.961,0,0,,,,,KILLED_known_line_rest_frame
05307e2d-5e26-11f0-8dd6-525400f334e1,6648.137604739999,9.751712648876625,298.40704,18.714362,0.0002394630573689,V* V345 Sge,Mi*,M3,158,emission,SDSS-DR17,sdss_full_spec,2333-53682-0230,9,9,0,0.0,1.0417011138658576,6.478030630112063,0.6080336170655246,4.452738184679038,True,0.32791375648999194,0.6500232912745553,0.9718203123699487,0.33195696677005593,138.2999831519175,0.9999999999903484,0.12510114995327548,0.400626332101989,0.9571926994427502,False,False,0.8815439566298304,0,absent_in_exposures,"no exposure shows it (max 0.4 sigma, median 0.3 sigma, combined 1.0 sigma, stack of the exposures 0.3 sigma)",0.6690420571064283,2.426709288014787,0.6998381903825166,0,True,,,none,,,True,TiO head,6653.04,-292.5,star,Eu II,-17.5,Eu II,54.2,,12.11,5.83,ZrO head 6498.4,149.8,TiO head 6654.6,6.5,True,0,15.326,20,0,V* V345 Sge,Mi*,M3,,KILLED_known_line_rest_frame
0746e8f3-5e22-11f0-8219-525400f334e1,4177.341687248775,9.041154457246256,339.47427,14.030467,-0.0006902895984239,Gaia DR3 2732705725566237568,PM*,,40,emission,SDSS-DR17,sdss_full_spec,1892-53238-0438,3,3,0,0.0,-0.4208675269558502,-1.974245540144163,-0.737439706981322,1.6415594150098978,True,0.3552858762771511,0.4661721334630556,0.9860032856960504,0.3136404868183304,-14.268689376730665,0.9877154915249785,0.0,-0.1254749724218165,-0.7912960535350623,False,False,0.6649450683766136,0,absent_in_exposures,"no exposure shows it (max -0.1 sigma, median -0.3 sigma, combined -0.4 sigma, stack of the exposures 0.4 sigma)",0.47266082219294414,1.3891856700500365,-0.44431218442281145,0,True,,,none,,,True,Fe II,4180.04,13.6,star,Fe II,13.6,Fe II,-193.4,,1062.82,0.0,CN head 3881.8,295.5,CN head 4214.3,36.9,False,0,9.63,5,0,Gaia DR3 2732705725566237568,PM*,,,KILLED_known_line_rest_frame
05f3a1bc-5e13-11f0-80b4-525400f334e1,6008.9695048348585,9.639667210645625,112.99533,39.462388,-0.0001293285749852,,,,2,emission,SDSS-DR17,sdss_full_spec,1733-53047-0580,3,3,0,0.0,-0.5288122617488149,-0.9213123777306372,-0.1932932053902869,1.0976535769306461,True,6.5494554411652315,3.5139519711047256,1.015231466919425,6.38960099813326,-1.2579884645185757,0.6361194924428594,1.0,0.21467681060610394,-0.07738676448795836,True,False,-0.9859061912313533,0,stack_only,no single exposure reaches 2.5 sigma (max 0.2) but the inverse-variance stack of the same exposures shows it at 6.5 sigma; combined per-exposure -0.5 sigma,3.4172802779559914,7.861298510057263,-0.4470011958461755,0,True,,,none,,,True,sky OH,6006.26,135.1,obs,sky OH,135.1,Mn I,-308.3,,2.71,4.17,YO head 5972.9,36.1,C2 Swan 6123.0,114.0,True,0,35.867,0,0,,,,,KILLED_known_line_rest_frame
070160a4-5e27-11f0-b16e-525400f334e1,5973.102948121369,8.95914157286825,91.911583,24.05325,8.396070188609883e-05,,,,104,emission,SDSS-DR17,sdss_full_spec,2887-54521-0549,6,6,0,0.0,-0.6069244615125238,-1.1888333156629554,-0.19528914183321733,1.1655028764177453,True,2.0874872454440867,0.28891561440938984,0.9765142326387398,1.9484921938589277,-27.81666365198188,0.9793344213490295,0.9677714874179844,0.34722255631210164,-0.06706625428507088,False,False,-0.779220458981464,0,absent_in_exposures,"no exposure shows it (max 0.3 sigma, median -0.3 sigma, combined -0.6 sigma, stack of the exposures 2.1 sigma)",0.2983628465702156,4.239239886493254,-0.03615694597247485,1,True,SDSS-DR17,2.9264269090759907,not_seen,,,True,YO head,5973.65,-52.8,star,YO head,-52.8,YO head,-27.7,,8.15,5.83,ZrO head 5851.1,122.0,YO head 5974.2,1.1,True,0,35.867,2,0,UCAC4 571-024682,RG*,,,KILLED_known_line_rest_frame
07a676c5-5e27-11f0-a9ca-525400f334e1,4214.053063912862,8.54883732917715,92.123125,24.235861,-3.276614370406605e-05,NGC  2168   608,*,,12,emission,SDSS-DR17,sdss_full_spec,2887-54521-0577,6,6,0,0.0,-0.7546104825358736,-3.7587552659930696,-1.1582895714817485,1.230583211670228,True,0.6431597620481473,0.27141775015166175,0.8809159660710273,0.6888649825196907,-28.62759241594182,0.9823011121690407,0.5901738893025408,0.09500841143385232,-0.3457791635513194,False,False,0.3929677660600062,0,absent_in_exposures,"no exposure shows it (max 0.1 sigma, median -0.4 sigma, combined -0.8 sigma, stack of the exposures 0.6 sigma)",0.2629334395490985,2.1376113635916014,-0.2444471650102444,1,True,SDSS-DR17,2.6825132043198043,not_seen,,,True,Sr II,4216.71,-178.9,star,Sr II,-178.9,Sr II,-188.7,,1026.11,0.0,CN head 3884.4,329.7,CN head 4217.0,3.0,False,1,0.97,2,0,NGC  2168   608,*,,,KILLED_known_line_rest_frame
06d8443e-5e27-11f0-ab4f-525400f334e1,4232.529560919834,8.42061119404049,92.281566,23.535887,3.086806464125402e-05,SDSS J060907.57+233209.1,HB?,K3,37,emission,SDSS-DR17,sdss_full_spec,2887-54521-0542,6,6,0,0.0,-1.203259766241136,-2.298122465111284,0.004419672489905281,1.9084611574231634,True,0.7923951857681976,0.4129200240048617,0.8239386653274493,0.7992722600357463,-29.142716967342082,0.9988335571784743,0.0,-0.24735336171148287,-0.731914247388742,False,False,-0.3700386636633671,0,absent_in_exposures,"no exposure shows it (max -0.2 sigma, median -0.5 sigma, combined -1.2 sigma, stack of the exposures 0.8 sigma)",0.4309721999840223,1.4982606195616266,-0.4097212808465482,1,True,SDSS-DR17,1.7374957237079862,not_seen,,,True,ISM CH+,4233.74,-85.8,obs,ISM CH+,-85.8,Fe II,-129.7,,1007.63,0.0,CN head 4217.3,15.2,CH G band 4301.3,68.8,True,1,0.0,2,0,SDSS J060907.57+233209.1,HB?,K3,,KILLED_known_line_rest_frame
0547b0b8-5e1e-11f0-af03-525400f334e1,4082.253781429853,12.584999386147183,229.41421,7.500948,-0.0001328893122263,,,,75,emission,SDSS-DR17,sdss_full_spec,2902-54629-0494,6,6,0,0.0,-1.2826157881443256,-4.259678171839384,-0.4821420087500107,2.3966663779295394,True,0.8714857206753583,0.8583909013005976,0.9828048051721017,0.8591872831534086,-41.30098402104368,0.9999274581135978,0.0,-0.3355757300045422,-0.7850725063957343,False,False,-0.08673128807372418,0,absent_in_exposures,"no exposure shows it (max -0.3 sigma, median -0.5 sigma, combined -1.3 sigma, stack of the exposures 0.9 sigma)",0.8741561120101374,2.345580566085133,-0.8563971841660788,0,True,,,none,,,True,Sr II,4078.86,289.2,star,Sr II,289.2,Sr II,249.3,,1157.9,0.0,CN head 3884.0,198.3,CN head 4216.6,134.4,False,1,0.94,3,0,,,,,KILLED_known_line_rest_frame
054e57cf-5e26-11f0-aa20-525400f334e1,5278.372067815764,10.997843806511264,298.37598,18.801676,-0.0002334716555196,UCAC4 545-110470,*,,73,emission,SDSS-DR17,sdss_full_spec,2333-53682-0235,9,9,0,0.0,-1.4741846296212848,-4.542190526493655,0.022907204616743664,3.1162970874958975,True,0.5812366613648616,0.5151627877950785,0.9950668236344244,0.59216631101706,-11.320642331728552,0.9999999974710538,0.0,-0.4004758440081423,-0.9084402548228548,False,False,0.41226156207502307,0,absent_in_exposures,"no exposure shows it (max -0.4 sigma, median -0.5 sigma, combined -1.5 sigma, stack of the exposures 0.6 sigma)",0.5177948152416323,1.6914130341683018,-0.511475626182279,0,True,,,none,,,True,Fe II,5277.47,121.4,star,Fe II,121.4,Fe II,51.3,,25.41,5.0,MgH head 5211.2,67.1,TiO head 5448.3,170.0,False,0,18.199,20,0,UCAC4 545-110470,*,,,KILLED_known_line_rest_frame
03de3fe7-5e26-11f0-ab4c-525400f334e1,4357.124805030839,11.689655803428412,298.461,18.818735,-7.744511094642803e-05,,,,84,emission,SDSS-DR17,sdss_full_spec,2333-53682-0173,9,9,0,0.0,-1.5176792083371877,-2.1180693263188117,-0.06227445990888761,1.2688418433987834,True,0.9541618714777885,0.3571689331256973,1.070557037296845,0.9220764932942498,-5.004256734225818,0.9995995059245482,0.0,-0.25107440894001354,-0.5822035102371246,False,True,-0.21185636878862116,0,absent_in_exposures,"no exposure shows it (max -0.3 sigma, median -0.6 sigma, combined -1.5 sigma, stack of the exposures 1.0 sigma)",0.3315558554389886,1.2330103362588547,-0.25973684405902003,0,True,,,none,,,True,city Hg I,4359.56,-167.1,obs,city Hg I,-167.1,[Fe II],-236.5,,883.03,0.0,CH G band 4323.9,33.2,C2 Swan 4383.4,26.3,True,1,0.0,20,1,[BCS2004] M 71 C51368+4074,*,,,KILLED_known_line_rest_frame
003203ee-5e1e-11f0-b1d0-525400f334e1,4232.529560919834,10.262223723796536,228.47775,6.89066,-0.0001051287254085,,,,41,emission,SDSS-DR17,sdss_full_spec,2902-54629-0274,6,6,0,0.0,-1.576654076484676,-3.2561500036912725,-0.24488080758822714,1.6790711699125744,True,0.717634073453814,0.35614574461302284,0.9793200173076914,0.6332399551707872,-57.36608369095839,0.9982718456664037,0.0,-0.3903581300261258,-1.2438738743609357,False,False,0.42343516335322406,0,absent_in_exposures,"no exposure shows it (max -0.4 sigma, median -0.6 sigma, combined -1.6 sigma, stack of the exposures 0.7 sigma)",0.3638676007541166,1.5819160474928673,-0.3472669608320574,0,True,,,none,,,True,ISM CH+,4233.74,-85.8,obs,ISM CH+,-85.8,Fe II,-129.7,,1007.63,0.0,CN head 4216.7,15.8,CH G band 4300.8,68.2,True,1,0.0,3,0,SDSS J151354.66+065326.3,*,F9,,KILLED_known_line_rest_frame
05d2a06e-5e22-11f0-85c4-525400f334e1,4000.3685104612505,9.04942605978442,339.60177,14.58259,-0.0005604139878414,,,,20,emission,SDSS-DR17,sdss_full_spec,1892-53238-0376,3,3,0,0.0,-1.7032083562988949,-3.036987509051614,0.17798606578886084,1.9360616979900638,True,1.9487062321848567,0.6853862658073687,0.9122860623207031,1.9331235293540312,-38.363515352974396,0.9643857688943648,0.0,-0.7903537903833583,-0.7556901251109256,False,False,0.9423067323590343,0,absent_in_exposures,"no exposure shows it (max -0.8 sigma, median -1.1 sigma, combined -1.7 sigma, stack of the exposures 1.9 sigma)",0.7549362886593763,3.3040189626061727,-0.6150165812481011,0,True,,,none,,,True,Ti I,3999.77,212.9,star,Ti I,212.9,Ti I,44.8,,1239.79,0.0,CN head 3882.3,118.0,CN head 4214.8,214.5,False,0,9.201,5,0,,,,,KILLED_known_line_rest_frame
06bd6aad-5e3a-11f0-b056-525400f334e1,4479.19531254284,8.058537585150319,12.125602,-0.15907795,2.945511914731469e-05,SDSS J004830.14-000932.6,*,K5,7,emission,SDSS-DR17,sdss_full_spec,1130-52669-0217,4,4,0,0.0,-1.7088960185338207,-3.5657891448013825,-0.10405677073848929,1.949527531352627,True,1.1825827520207446,0.7392956663614813,0.9754636447982789,1.1872490186106475,-34.08325015096815,0.9982564158143623,0.0,-0.6818792707188361,-1.038668356989367,False,False,-0.08949282752109101,0,absent_in_exposures,"no exposure shows it (max -0.7 sigma, median -0.9 sigma, combined -1.7 sigma, stack of the exposures 1.2 sigma)",0.7590409949543215,3.030724127143057,-0.7836075811341721,0,True,,,none,,,True,[Fe II],4476.17,194.1,star,[Fe II],194.1,[Fe II],202.9,,760.96,0.0,C2 Swan 4383.9,95.3,C2 Swan 4738.6,259.4,False,0,3.095,0,0,SDSS J004830.14-000932.6,*,K5,,KILLED_known_line_rest_frame
054e57cf-5e26-11f0-aa20-525400f334e1,4357.124805030839,8.609482557483334,298.37598,18.801676,-0.0002334716555196,UCAC4 545-110470,*,,73,emission,SDSS-DR17,sdss_full_spec,2333-53682-0235,9,9,0,0.0,-1.7118503382929966,-3.119938198915052,-0.18227096013641877,1.5013652478324477,True,0.9254979119836845,0.5258426547235877,0.9761410050787653,0.8191594325573578,-2.657067223493919,0.9996872943822142,0.0,-0.17959561054331308,-0.7676255209266843,False,True,-0.18800149677059447,0,absent_in_exposures,"no exposure shows it (max -0.2 sigma, median -0.6 sigma, combined -1.7 sigma, stack of the exposures 0.9 sigma)",0.538908201143452,1.524812697258483,-0.4711567430131548,0,True,,,none,,,True,[Fe II],4360.57,-166.6,star,[Fe II],-166.6,[Fe II],-236.5,,883.03,0.0,CH G band 4323.2,33.9,C2 Swan 4382.7,25.6,True,1,0.0,20,1,UCAC4 545-110470,*,,,KILLED_known_line_rest_frame
078fa11d-5e15-11f0-8a8a-525400f334e1,4349.106072324538,9.128073620110811,118.41354,34.956953,-1.279339448956307e-05,,,,15,emission,SDSS-DR17,sdss_full_spec,0756-52577-0523,3,3,0,0.0,-1.7183265176481834,-2.829997599743235,-0.27709017239599665,1.3553390066392201,True,1.0700133504582123,0.65760139255859,0.9461803185014687,1.2192422847092952,-38.457245594126675,0.9731394050842521,0.0,-0.7682641855394323,-1.053500595393522,False,False,0.9992584899298683,0,absent_in_exposures,"no exposure shows it (max -0.8 sigma, median -0.8 sigma, combined -1.7 sigma, stack of the exposures 1.1 sigma)",0.6959322410403257,1.9669807241280282,-0.6521321981649617,1,True,SDSS-DR17,1.374762488378757,not_seen,,,True,Fe II,4352.99,-263.9,star,Fe II,-263.9,Fe II,-267.7,,891.05,0.0,CH G band 4324.2,24.9,C2 Swan 4383.7,34.6,True,1,2.894,0,0,,,,,KILLED_known_line_rest_frame
0051b726-5df4-11f0-ba14-525400f334e1,4285.485203974392,8.093665994247873,160.98635,0.664903,5.291481647873297e-05,,,,74,emission,SDSS-DR17,sdss_full_spec,2389-54213-0338,6,6,0,0.0,-1.7826239857545418,-3.6563544580129332,-0.02477950744254543,2.006360049804269,True,0.7008531826431246,0.9946006305394566,0.9848644587892667,0.7016106987097018,-135.9919531799074,0.999998611176057,0.0,-0.6396436492097058,-1.0825079669224282,False,False,-0.6681493255857399,0,absent_in_exposures,"no exposure shows it (max -0.6 sigma, median -0.7 sigma, combined -1.8 sigma, stack of the exposures 0.7 sigma)",1.0114379277270134,1.4607054044551042,-1.204533138327023,0,True,,,none,,,True,[Fe II],4288.6,-233.3,star,Ca I,73.0,Ca I,88.9,,954.67,0.0,CN head 4217.4,68.1,CH G band 4301.4,16.0,True,0,3.945,2,0,,,,,KILLED_known_line_rest_frame
0746e8f3-5e22-11f0-8219-525400f334e1,4927.19783211614,8.688618521407678,339.47427,14.030467,-0.0006902895984239,Gaia DR3 2732705725566237568,PM*,,40,emission,SDSS-DR17,sdss_full_spec,1892-53238-0438,3,3,0,0.0,-1.7850734705508358,-4.623013125464484,-0.37758329958538833,2.199784839486576,True,1.092285905035782,0.5842069258307664,0.9488775562522956,1.0768770180097682,-95.61142368614544,0.9257702199637026,0.0,-0.8675143397290209,-0.9692536107083453,False,False,0.9705280095076436,0,absent_in_exposures,"no exposure shows it (max -0.9 sigma, median -0.9 sigma, combined -1.8 sigma, stack of the exposures 1.1 sigma)",0.6183476949588425,2.9767923168661623,-0.6593235607399719,0,True,,,none,,,True,Ba II,4935.46,-295.0,star,Ba II,-295.0,Fe II,115.2,,312.96,0.0,MgH head 4778.0,149.2,TiO head 4952.6,25.4,True,0,5.602,5,0,Gaia DR3 2732705725566237568,PM*,,,KILLED_known_line_rest_frame
03e0e2ef-5e32-11f0-b2b3-525400f334e1,4215.023497210444,15.573047966288296,49.777566,17.936279,0.0001664366718614,,,,64,emission,SDSS-DR17,sdss_full_spec,3231-54890-0150,12,12,0,0.0,-2.1809467443675357,-5.85693726051508,-0.5472174199675618,1.8167634255011207,True,0.5747711854109467,0.6832590733840863,0.9949419387963659,0.43899979145025814,-40.8453652757167,0.999999720589775,0.0,-0.2535968244599969,-1.9369485920285927,False,False,0.23181598292857428,0,absent_in_exposures,"no exposure shows it (max -0.3 sigma, median -0.6 sigma, combined -2.2 sigma, stack of the exposures 0.6 sigma)",0.6863536638717079,1.6723024507009057,-0.8386725273038733,0,True,,,none,,,True,Sr II,4216.71,-169.6,star,Sr II,-169.6,Sr II,-119.7,,1025.13,0.0,CN head 3885.1,329.9,CN head 4217.9,2.9,False,1,0.97,3,0,,,,,KILLED_known_line_rest_frame
064ae3a0-5e22-11f0-801a-525400f334e1,4244.240644295681,10.0789511880191,339.2923,13.886308,-0.0001874030713224,,,,22,emission,SDSS-DR17,sdss_full_spec,1892-53238-0396,3,3,0,0.0,-2.2769161228377475,-3.5267902547243493,0.07511537218173264,1.588785682765463,True,2.034283339111683,2.101761931194356,0.9897587137990391,1.9936599383222051,-93.83817415826016,0.9693287853200727,0.0,-1.1761012855191255,-1.0554054206871468,False,False,0.8435249413936196,0,absent_in_exposures,"no exposure shows it (max -1.2 sigma, median -1.2 sigma, combined -2.3 sigma, stack of the exposures 2.0 sigma)",2.1265727374835026,2.33072393592277,-2.2336081475125513,0,True,,,none,,,True,[Fe II],4245.17,-9.8,star,[Fe II],-9.8,[Fe II],-66.0,,995.92,0.0,CN head 4216.4,27.8,CH G band 4300.4,56.2,True,0,11.711,5,0,,,,,KILLED_known_line_rest_frame
05307e2d-5e26-11f0-8dd6-525400f334e1,6050.621691582959,8.641370952893373,298.40704,18.714362,0.0002394630573689,V* V345 Sge,Mi*,M3,158,emission,SDSS-DR17,sdss_full_spec,2333-53682-0230,9,9,0,0.0,-2.429579661729128,-3.002246686281675,-0.18801497543114276,1.0,True,3.7925394932487593,0.29685010626726743,0.9872877582400106,3.6976689524883826,-12.77576527482924,0.9998388267678673,0.0,-0.3893239541344545,-0.18056759875615008,True,False,0.6693939971900393,0,absent_in_exposures,"no exposure shows it (max -0.4 sigma, median -0.8 sigma, combined -2.4 sigma, stack of the exposures 3.8 sigma)",0.3008167553251581,4.412007573855331,-0.07566771149655638,0,True,,,none,,,True,sky OH,6053.28,-131.4,obs,sky OH,-131.4,Mn I,1352.0,,2.65,4.17,YO head 5975.1,75.5,C2 Swan 6125.3,74.6,True,0,41.652,20,0,V* V345 Sge,Mi*,M3,,KILLED_known_line_rest_frame
0746e8f3-5e22-11f0-8219-525400f334e1,5196.369200594045,9.893432544305751,339.47427,14.030467,-0.0006902895984239,Gaia DR3 2732705725566237568,PM*,,40,emission,SDSS-DR17,sdss_full_spec,1892-53238-0438,3,3,0,0.0,-2.568756887045393,-3.7542600415852676,1.1822114135419866,2.231350385910933,True,1.529185993605043,1.793536962333085,0.9871565753093094,1.541936348951346,-335.5532195266545,0.9912982911837933,0.0,-1.414804637729791,-0.8727620553151253,False,False,-0.08878490522496561,0,absent_in_exposures,"no exposure shows it (max -1.4 sigma, median -1.4 sigma, combined -2.6 sigma, stack of the exposures 1.5 sigma)",1.821576512426071,2.012142964072327,-1.7574454663945598,0,True,,,none,,,True,[N I],5199.35,35.2,star,[N I],35.2,Ti I,112.7,,43.79,2.5,TiO head 5165.1,31.3,MgH head 5208.9,12.5,True,0,25.231,5,0,Gaia DR3 2732705725566237568,PM*,,,KILLED_known_line_rest_frame
