star_key,ra,dec
tess:93126844,85.08638280955,-19.66970318412
tess:93207761,85.38321629521,-20.04537980202
tess:93277807,86.04656829473,-19.73143184696
tess:93279196,86.11057040435,-22.42183729712
tess:93327607,86.12622580907,-18.06851979089
tess:93696643,240.58473413733,-30.94379392803
tess:93869681,240.84482461313,-30.23831504984
tess:93985722,241.12732571345,-32.12463060234
tess:93990891,241.32713212835,-30.09685614208
tess:94189737,130.91018465292,-51.50803824723
tess:94515514,115.6107316968,-16.28343870536
tess:94637805,177.78791600521,-51.87569927275
tess:94972416,250.53218095505,-30.64384324278
tess:95548871,203.31197885591,12.14752743409
tess:95565042,203.81382231586,12.58834890636
tess:95743867,159.9346532572,21.41508676427
tess:95858936,162.59985671957,18.56709637854
tess:95926000,163.16026154139,20.1756177133
tess:95963548,141.31302741496,-9.85015546221
tess:96030131,146.12259060911,-7.35911090356
tess:96458463,251.36651814564,-33.30615893638
tess:97402128,332.41116916993,-33.75227047147
tess:97506256,44.15788900421,-22.31009918088
tess:97820301,170.9288682621,-25.10821658165
tess:97914505,289.55267663417,-38.38456835724
tess:97919620,289.67799752538,-41.70826032775
tess:98020331,234.30432494728,-54.49703665217
tess:98020332,234.31073624632,-54.4970466988
tess:98062682,289.97787985763,-39.41941921475
tess:98288336,108.55785061873,-35.70214472755
tess:98305034,244.54613035537,-29.18684018523
tess:98347058,290.83148806949,-36.97037371649
tess:98755167,44.30226882649,-13.66173734738
tess:98778229,45.0669720607,-17.91309433595
tess:98827212,45.63617938557,-15.2726212003
tess:98869309,46.3747375123,-13.06603241193
tess:98869800,46.45323775848,-13.34457833195
tess:98968280,236.17397772957,-32.26683626583
tess:99294972,236.81860850812,-32.61337710133
tess:99390020,190.81588664782,56.22515139102
tess:99494149,317.74312226801,-23.70650669412
tess:99499229,317.8069437015,-22.80493515938
tess:99499658,317.86382913652,-23.69205947953
tess:99566892,320.84910838899,-21.83115476598
tess:99571724,107.56025353677,69.8428542491
tess:99725941,124.97179966413,70.20986040577
tess:99768342,322.5002620137,-21.90182870976
tess:99816897,163.87906447409,63.44577861566
tess:99901186,167.70086542928,61.18408491038
tess:99920728,169.74619622534,64.64341426892
tess:100009086,172.66377859862,61.65957980952
tess:100100909,24.3666781504,-45.97410094566
tess:100229370,306.48471667342,-53.12310448776
tess:100324461,307.11028424214,-50.25979609762
tess:100609635,86.98215567972,-30.77654294942
tess:100610422,86.87152428799,-32.49716051487
tess:100775941,88.36050076006,-34.12553801707
tess:101031672,54.1123755255,30.59140827299
tess:101059220,56.83053507782,-44.93673378663
tess:101100599,57.62282343533,-43.61839809452
tess:101101702,57.73095964756,-45.43424215267
tess:101180943,299.28794349105,-52.93432489676
tess:101180944,299.30094171675,-52.93343336656
tess:101230735,299.29097992724,-48.9344128372
tess:101232320,299.54366080619,-49.16416920138
tess:101407479,49.64920001133,32.05352070034
tess:101544692,301.8989086837,-51.75075327739
tess:101628447,150.64168765956,-33.43582996251
tess:101871538,206.44738313203,-27.38058540573
tess:101936401,13.98565087001,-47.14951866363
tess:101963752,15.31957296181,-45.94367060902
tess:102032397,16.15865763357,-46.86043157277
tess:102064049,17.40613357131,-42.99182032325
tess:102071750,17.71008549476,-46.00395872115
tess:102073117,17.81122806414,-42.67985285412
tess:102086756,18.01129297241,-46.51558504807
tess:102625324,155.10993990853,-46.06152353475
tess:102841799,127.39494477536,66.00032357936
tess:102925898,130.95516847994,66.42726451658
tess:102951242,58.59251708953,72.42910456278
tess:103224787,63.80715271612,76.28801210395
tess:103890734,242.51498571431,22.32450258459
tess:104091860,300.18996417292,32.95002549322
tess:105576710,153.2521325438,47.1679090909
tess:105643008,212.26444649424,27.28266715034
tess:105643619,212.23627679088,24.14586652875
tess:105714200,213.14502963907,34.14438019121
tess:106150467,158.26141692338,-37.28961572423
tess:107018296,182.85136946202,-32.37333208543
tess:107245872,204.0607429397,-30.89160135073
tess:111027801,266.38861443339,-30.98218967472
tess:111755544,344.01502138731,-16.67921794507
tess:112996041,292.34619745839,-30.23101700397
tess:113168337,293.03925666196,-33.03803780519
tess:113350540,208.82384148612,-47.35932720272
tess:113354470,292.75590768981,-39.37639261541
tess:113769637,294.2107401267,-33.04905652417
tess:114300579,114.19484448639,-32.50767949035
tess:114472503,11.57641481352,-20.98744007003
tess:114794572,359.50139951336,-18.58046684185
tess:114818487,2.29428526975,-21.27262768752
tess:114819903,2.35907922075,-22.1972976333
tess:114851071,2.67935750093,-20.651913742
tess:114858562,2.7939926538,-20.35103361135
tess:114917400,314.97640081773,-36.72934918432
tess:114923140,72.43483182076,-13.11667928658
tess:114928475,132.57717994258,-13.3315846068
tess:114953216,315.26591607459,-41.24257902634
tess:114985772,315.22893561708,-41.52888414266
tess:115015715,315.69172000877,-37.36420902066
tess:115043101,315.90239109536,-39.68792519541
tess:115082433,202.72487632772,-0.26952699761
tess:115151897,317.01553681204,-39.88711865427
tess:115190256,317.46720447238,-39.83787083011
tess:115242296,6.53350231312,-36.90020053838
tess:115242300,6.26795982082,-36.77162716862
tess:115284172,26.61725396904,-40.52631339659
tess:115319029,27.08576410884,-41.49506594661
tess:115693552,7.09739536167,-38.48196681444
tess:116124275,267.05451525511,38.23258842567
tess:116157661,7.66502380732,-38.16573937631
tess:116278924,220.89344833492,43.13775562413
tess:116378538,230.54147187029,45.13158690315
tess:116378541,230.54231271106,45.13874162861
tess:116380226,230.73078864312,42.75885457472
tess:116385975,231.91812696489,42.88129759312
tess:116438698,232.37204508165,46.51523241752
tess:116484300,233.01555894412,45.07580084821
tess:116504004,234.01802798956,47.91702789634
tess:116542788,234.7633034906,43.86651052048
tess:116881435,8.55813481202,-36.2657633331
tess:116988032,47.26675070351,49.61327629663
tess:117164161,129.64837053505,29.79739598541
tess:117220142,129.90467395722,24.62044405884
tess:117510145,339.17763552424,-43.47097395023
tess:117512124,339.49271577944,-47.23341994002
tess:117512258,339.51616229356,-46.6634166236
tess:117517652,340.04306076346,-47.06431741715
tess:117545157,340.25625583718,-45.0066940425
tess:117549840,0.28986332196,-13.8654563774
tess:117611856,0.50224482668,-12.88825087697
tess:117649333,68.18129271437,-15.33648674168
tess:117739806,96.20386917379,-31.86448966223
tess:117747153,69.19627644828,-12.15574285108
tess:117874958,9.89726232534,-38.28823839207
tess:117874959,9.89916431997,-38.28293174267
tess:118301927,34.35307020926,28.741780729
tess:118327563,10.74294679535,-38.12702467164
tess:118338074,34.60925807521,26.8510116601
tess:118389230,36.89493081645,28.97507552741
tess:118541883,129.29565077378,-55.30293520967
tess:118585716,10.72800623776,-40.78691363062
tess:118662712,273.44307685744,-54.37132700323
tess:118868181,99.64012839044,-9.76134020792
tess:119289797,96.52880137112,-41.0482745432
tess:119514195,332.79963853106,36.25632413586
tess:119588033,332.99809471055,37.65244857621
tess:120182707,284.31275447847,38.73785876395
tess:120334854,280.64305170178,-56.2105690054
tess:120408718,336.15769160221,39.43074902108
tess:120442975,0.66700609416,-36.79857575459
tess:120488589,1.68728246143,-36.56015152581
tess:120495338,285.46817397164,41.85456091361
tess:120506718,2.43036614283,-41.29321574564
tess:120522352,2.69744931253,-39.9199407622
tess:120522722,2.81388361878,-37.94869382845
tess:120566166,3.87073375365,-38.60478250824
tess:120609299,5.00241969598,-38.86900955476
tess:120635414,285.92247799569,36.91672962742
tess:120757718,286.04104834328,36.63262386427
tess:120974003,54.48944790121,-19.31869610861
tess:121011020,55.66585018456,-20.54545243203
tess:121048789,56.19976974939,-21.29449477414
tess:121107718,287.00756859742,39.87462142081
tess:121196226,224.84485213625,-40.22002928762
tess:121407551,225.29814040815,-41.34461319485
tess:121408658,225.25654266812,-41.83535132409
tess:121420805,341.83353682345,-47.91607197776
tess:121722509,226.09882056344,-36.66752931542
tess:121779961,226.20381166982,-39.82325738036
tess:122189102,132.98502110551,-53.93242223716
tess:122432133,255.32014984547,-43.64365192012
tess:122495856,133.52734838663,-57.19347349226
tess:122504533,38.03566121488,-34.88956371061
tess:122617162,41.72980273947,-32.29976882221
tess:123029030,113.33821587458,-42.92841838268
tess:123369724,31.83754438821,-35.18414407783
tess:123404420,32.24991763227,-31.10602487523
tess:123439591,115.07956132422,-47.78876317489
tess:123853481,90.83266291182,-22.0193006641
tess:124310006,197.91207127906,-32.26233083938
tess:124494439,93.43873150761,-23.86193577107
tess:124570753,199.40495539183,-33.42097733369
tess:125676179,317.46126907559,28.91385236639
tess:125755686,59.83366805624,28.96137676958
tess:125985591,216.74119663027,-34.33872589223
tess:126046115,216.97150181326,-34.51735358438
tess:126236473,133.45808712012,26.91324432874
tess:126239851,133.65790828429,24.21768805723
tess:126312524,134.09562895932,28.66788331165
tess:126584063,314.41694980205,-44.12937209951
tess:126748132,316.01242404701,-44.77103252616
tess:126763885,316.21450082122,-46.32620643425
tess:126766627,316.42346572421,-46.50707066548
tess:126805047,317.15964183177,-42.7488008056
tess:126916590,318.64946607636,-47.61002518857
tess:126945045,318.63978247825,-42.23136053455
tess:127089264,216.77314751963,-47.23937378573
tess:127249954,217.0387366342,-44.23819194872
tess:127311608,217.08069743113,-42.3261390461
tess:128414141,219.33560230115,-44.16817643079
tess:128679896,299.2564463318,-43.61216800183
tess:128685558,339.61715850704,38.78211054897
tess:128881304,301.01636237541,-45.79108379811
tess:129006409,341.04063970932,36.49391027022
tess:129581045,305.75669826485,-43.93429775962
tess:129581824,305.7456678498,-45.06668902258
tess:129646813,321.3339,-40.5241
tess:129678819,321.76666293463,-36.20427489567
tess:129887847,56.03822147068,-38.28177000901
tess:130258796,103.74080937815,-47.82701273735
tess:130297425,104.09811895954,-46.78196828061
tess:130422016,104.90402870239,-45.38924282058
tess:130572079,105.47252474691,-42.46559923721
tess:130645531,105.99550542577,-43.6113527667
tess:130645536,105.98881350928,-43.60803378397
tess:130726329,203.60069538608,-1.20134925277
tess:130797034,117.07788809196,-38.37769442033
tess:131216594,191.14147840515,-34.99813380914
tess:131936885,229.3948087524,-49.39330555996
tess:132965136,149.20596633166,-49.37193854406
tess:133010063,229.50727569305,-53.29135151655
tess:133701057,229.90422423579,-47.99283188842
tess:134404603,122.34026760723,-39.16491887155
tess:134432686,107.75937354138,-44.83006668518
tess:134871040,183.73916734772,-41.13941955748
tess:135047866,184.6669548129,-41.32404925232
tess:135050395,184.83763979903,-39.85710638337
tess:135222920,214.81622653477,22.09880448993
tess:136846603,8.20875662287,-13.25764495782
tess:136948541,173.52287531485,51.06182239947
tess:136992931,193.07726767131,46.77777284995
tess:137057238,28.66689005674,77.07594901029
tess:137159940,30.38468157582,75.33407457045
tess:137549183,292.29197297922,38.28446667339
tess:137672388,139.79977150885,58.4028581662
tess:137729151,174.14872068061,56.1353548425
tess:137772485,343.34790087342,-20.66778879086
tess:137796406,343.92033054629,-21.68831974921
tess:137797726,344.03502878083,-18.36747882528
tess:137801807,344.09983372384,-20.27941629346
tess:137834309,226.13262830546,58.46460279238
tess:137834578,226.33493755649,59.96538917375
tess:137834579,226.34620031175,59.96535368496
tess:137962306,50.27907470232,34.68294218872
tess:138136222,198.16062759911,16.49498706377
tess:138170394,95.03300537087,73.891730072
tess:138236489,220.17895742133,33.89485724585
tess:138252568,220.29529625569,32.25479603712
tess:138252639,220.24324751129,31.81670718938
tess:138254832,220.72017841463,34.47391281386
tess:138472193,95.01228023741,80.61424908924
tess:138558387,174.38004763846,64.42910559015
tess:138686329,136.58633958762,29.79573240394
tess:138709816,137.09945601463,27.53544103799
tess:138757908,163.94458974299,29.36298356109
tess:138799692,74.34301823002,-9.13322054854
tess:138825492,74.46450396614,-9.4195228431
tess:138968089,295.10110062226,40.98669335897
tess:139090254,319.39203472602,-44.74290766324
tess:139112038,319.61362219301,-43.33465169984
tess:139117921,193.50128236729,34.37949330483
tess:139131482,344.24416258433,-45.22233468212
tess:139205304,123.02352181852,33.62087137053
tess:139233425,346.89554369907,-43.92041303096
tess:139281803,347.59501570005,-42.36506580277
tess:139285666,347.96688991651,-45.13628721757
tess:139300806,348.12659536328,-44.41655706256
tess:139300891,348.21087524004,-44.75191728869
tess:139328314,348.84569836171,-47.06157819606
tess:139373513,38.10325535789,39.07689381135
tess:139396805,79.90512243328,-22.24950905995
tess:139411774,80.20064890172,-20.70150548512
tess:139546907,63.90404565868,-19.32975049095
tess:139594145,64.94184333002,-21.08051183585
tess:139722169,322.98947029931,-53.4108374688
tess:139763851,323.91509915752,-53.42543208601
tess:139771793,324.35881446971,-53.03955506726
tess:139804406,324.66933471701,-51.65698532234
tess:139804696,324.64710069422,-50.85294149283
tess:139825198,324.96032092693,-50.49171005308
tess:139841210,325.45643191544,-50.16936292859
tess:139898417,326.98036384559,-52.93063924959
tess:139899124,326.93930021894,-50.61889991098
tess:139914825,327.16934466842,-49.01507172509
tess:139984208,327.66870473435,-51.22725106676
tess:139990632,328.08859794698,-52.15594424138
tess:139996019,328.73082245682,-50.94977840246
tess:140039144,328.95782381245,-48.98988354713
tess:140045537,329.40981975316,-51.00875616102
tess:140045538,329.42168269355,-51.00617786874
tess:140047827,329.69127340304,-51.74079276341
tess:140069261,330.29919519494,-51.76229933617
tess:140069652,330.40218061914,-53.09357922971
tess:140205412,59.05289217863,-37.59335671823
tess:140209922,84.70549487081,-35.49219335332
tess:140579674,68.40580268148,-75.66230504745
tess:140658484,72.49594976443,-73.82423717082
tess:140659978,72.45332611211,-72.46323093702
tess:140659980,72.47335281839,-72.46261858023
tess:140739261,74.15149418493,72.9516382129
tess:140801831,74.92746893634,-72.57932697535
tess:140803080,74.99111429843,-73.57030867395
tess:140828063,75.45305752272,-75.50907152254
tess:140859822,76.11305923664,-74.03169076447
tess:140867345,77.01963997593,73.00197577167
tess:140891159,76.58852440295,-72.17313904435
tess:140891597,76.71074386982,-72.35323412732
tess:140899825,76.96562614009,-76.43972314725
tess:140968357,77.9834723201,-76.59238874321
tess:140971842,77.92292717154,-72.60023725124
tess:141071893,119.66123256675,43.68185183822
tess:141096071,79.64911563661,-74.89737774275
tess:141096635,79.77608415527,-75.63834545925
tess:141120071,165.40636131807,57.49083090163
tess:141121236,80.21089942751,-77.9203164988
tess:141186325,81.22666037503,-76.20681522206
tess:141202561,180.61338780657,47.12217060377
tess:141204624,185.76446055007,48.2280334046
tess:141212720,81.779012,-72.522324
tess:141250058,187.91389420399,48.36479321855
tess:141265693,178.45604596834,27.65909469402
tess:141271216,82.5511454881,-72.30938865218
tess:141278810,82.79802647606,-73.52942941945
tess:141308769,45.28427883772,-9.11433705434
tess:141328875,45.66341856044,-9.4394916831
tess:141333591,83.69529891425,-77.67769421803
tess:141334293,83.83882976794,-75.8914710395
tess:141407149,83.84436649782,-72.51486069396
tess:141411201,84.25840343384,-73.69934580629
tess:141423634,84.58755384056,-74.23210173147
tess:141425702,84.41359865939,-72.38650189532
tess:141426525,84.54956775454,-71.98696397496
tess:141428309,84.6787206006,-72.81280475958
tess:141479412,86.64380535064,-75.94706702343
tess:141480953,86.880450068,-73.85527080445
tess:141484509,87.11657067625,-73.10859991234
tess:141546481,88.54388997887,-74.21551065065
tess:141606958,88.59376372971,-72.67636545097
tess:141607553,88.7159574501,-73.28845667323
tess:141612221,89.1177642975,-74.60427608715
tess:141685465,90.40443309251,-73.47491777715
tess:141708147,90.49107025963,-76.87195559982
tess:141709237,90.60491951615,-76.54439193774
tess:141713380,91.1305463335,-72.13670456166
tess:141752883,91.13374748303,-74.48864763441
tess:141765836,91.62437344085,-72.5126539484
tess:141769356,92.0497949657,-74.98315863095
tess:141771691,92.39514925567,-75.85945095378
tess:141807839,92.87490449533,-72.22743450731
tess:141810080,92.56030883373,-74.75304543914
tess:141823882,93.00442308826,-74.51383696805
tess:141869967,94.20888557825,-72.50524520809
tess:141914082,94.61753540477,-72.04484622199
tess:141941708,95.00162729601,-75.76071826754
tess:141945750,95.407695349,-72.59247742785
tess:141975926,95.91820639522,-75.07557745642
tess:142014620,96.80080352867,-73.18314835681
tess:142016767,96.56353114023,-77.28164558962
tess:142040321,178.5222021388,-29.98253075993
tess:142052608,97.93833816649,-77.30591300086
tess:142052876,97.69364275551,-76.71933385012
tess:142082467,98.3196997056,-72.0702012663
tess:142082942,98.25977145964,-72.7620154086
tess:142085618,98.25624985074,-77.69289066171
tess:142086812,98.4303226773,-75.62998815115
tess:142087340,98.42581639531,-74.70057290445
tess:142087451,98.47438300634,-74.50356856671
tess:142107618,99.04792214286,-75.38233316442
tess:142142488,99.48956740938,-73.54366579938
tess:142144969,99.73103499007,-74.42541949498
tess:142148228,100.36868046551,-74.67406312255
tess:142172051,180.13308399343,-30.60400442203
tess:142177867,37.41463087437,-47.22896754212
tess:142205248,38.43721885579,-46.64375031824
tess:142258729,131.74095866674,53.2440787588
tess:142682918,255.94796236629,16.46117126134
tess:142868052,50.97327160704,-34.60789369344
tess:142873270,176.2642079042,68.81674874356
tess:142944895,53.00696919132,-32.3009067744
tess:142962446,181.24322056091,66.58211053992
tess:142980153,181.78685139809,66.99973105745
tess:143028954,54.68982452563,-31.43008202556
tess:143103732,89.22825377775,-34.65906870722
tess:143141591,89.51549103758,-35.8003456951
tess:143141922,89.54918527233,-35.01367975032
tess:143316549,91.05409047846,-35.20310329314
tess:143350584,82.27257323434,-16.53960030864
tess:143400356,154.80111034533,-4.07884986047
tess:143821840,330.91482955329,-50.97672111233
tess:143822655,330.81378324012,-48.27017269626
tess:143857145,331.96672834887,-50.81353723176
tess:143952336,333.57756164754,-53.30016950604
tess:144000467,336.26310601596,-53.81027769283
tess:144046368,336.85286674739,-49.36594512596
tess:144065872,337.4572324034,-48.00306923514
tess:144069199,337.97455718399,-48.16084883012
tess:144162567,60.97260035419,-44.65876536265
tess:144167304,177.01540246724,-8.31422690113
tess:144217628,328.43313398463,-42.5708093508
tess:144254055,328.85423886701,-45.98086466564
tess:144299351,178.9810880971,-8.61041479983
tess:144307552,354.70166547097,-45.96557447071
tess:144313450,355.24574083732,-43.60561425416
tess:144403212,357.95623381249,-46.31927927004
tess:144406668,358.17557457952,-45.23198509497
tess:144423372,207.41379999499,34.99119843018
tess:144458200,336.27114548591,-47.87968618518
tess:144518101,84.65607156555,-41.29966174935
tess:144521737,50.75229754491,-28.24198585351
tess:144706127,131.17596629904,-48.67153592424
tess:145204835,230.0107163102,-46.64279984363
tess:145211449,229.98559544926,-44.72983376114
tess:145964181,341.60978729717,-15.02835877208
tess:146322899,73.90931962818,-21.38460063767
tess:146346686,74.46914940063,-18.50561692578
tess:146349136,74.73863926967,-22.87096999262
tess:146381318,74.90830207843,-23.04508854725
tess:146470992,76.19995510463,-22.58435691701
tess:146519817,76.59774082298,-18.19238163265
tess:146653172,42.72595603488,-43.15376903592
tess:146653341,42.67259180116,-44.08130216473
tess:147085676,321.57389776677,-45.91343478407
tess:147113919,321.67427227753,-44.56076638001
tess:147113992,321.75549128738,-44.80860757837
tess:147133612,322.18511303143,-47.26170330702
tess:147163817,322.49147480105,-45.09236177253
tess:147198161,322.91577305024,-45.90083863089
tess:147205871,323.5013008371,-43.86363280382
tess:147250411,323.93978389092,-42.30952812227
tess:147272181,324.56704458437,-45.19395347852
tess:147301778,324.92197980917,-47.29628351118
tess:147302016,325.09992918005,-47.85457538571
tess:147331839,325.69750283216,-42.19992305974
tess:147333474,325.66352683102,-47.49487466946
tess:147407292,327.06562944127,-47.30361668872
tess:147421845,327.17186882398,-47.61407185134
tess:147459238,41.38526029016,-40.74185566633
tess:147476037,111.27068343768,70.52834560317
tess:147575233,144.11846294672,67.09752584794
tess:147605758,144.80841671356,67.47622981786
tess:147744732,234.26447755054,-27.24691854209
tess:147897871,164.35873143638,65.9043889437
tess:147993329,170.24181509059,69.38668355718
tess:148002142,99.94478504813,-37.83619324749
tess:148097013,100.52312800377,-38.00376673588
tess:148342995,101.97320969235,-36.83490111536
tess:148563075,164.61993441662,-10.77038659956
tess:148656659,169.44388482221,47.26966528709
tess:148656972,169.30414278276,45.47203691526
tess:148816298,233.79721505832,38.73299810785
tess:148821823,234.36297944199,36.39417519359
tess:148948267,231.40329767487,-37.90526314701
tess:148966181,190.98350387235,69.32979250455
tess:149019616,4.01373442547,-30.97863175425
tess:149101411,80.30105858981,-64.53862394718
tess:149103941,80.60853498384,-65.07357717054
tess:149109861,231.79383783671,-41.6426203343
tess:149126806,81.11483335563,-62.37792540686
tess:149174494,81.61926483723,-63.18318606789
tess:149175965,81.62945124412,-60.37750586047
tess:149176305,81.9139681445,-60.41599571092
tess:149180088,81.76863981246,-65.5572561898
tess:149216532,82.05221279818,-63.6070199958
tess:149248196,82.18704846814,-65.44869162377
tess:149269178,82.86518253582,-64.09486179118
tess:149290616,232.34363843954,-38.79098013843
tess:149303310,83.19597288968,-63.01264940297
tess:149347480,83.60893317294,-60.10418408137
tess:149347629,83.64830210224,-60.18284612642
tess:149391500,84.11369005037,-60.06707695093
tess:149423103,84.41570673026,-61.9121328009
tess:149445580,84.63454619729,-64.93628862572
tess:149484722,232.77369241767,-40.5763974086
tess:149506936,194.38318017575,18.69344462785
tess:149535838,194.86200880376,20.3497711974
tess:149539101,85.90640188695,-60.1466687261
tess:149539114,85.95724055498,-60.09843840685
tess:149565124,195.1718589957,21.7847345749
tess:149573659,86.61231517774,-61.69947501017
tess:149583171,201.58326793152,20.51297452226
tess:149603524,87.13997408729,-63.98844078709
tess:149614432,116.34751956615,-31.99302601883
tess:149625812,87.04057298808,-65.03879351878
tess:149640056,231.4985308705,-45.02106126301
tess:149672905,116.39549636205,-34.17257877217
tess:149739367,130.19417097417,-3.54744817186
tess:149838027,351.93414073025,-30.76109384306
tess:149913598,88.10942634774,-64.2608766268
tess:149931754,89.62677773523,-64.55615576855
tess:149988104,90.32890580061,-60.78590824994
tess:149989864,90.44554289674,-63.05080286608
tess:150100421,91.99219588113,-61.25193380496
tess:150106601,92.32449843469,-60.33085777452
tess:150125799,70.3263411845,29.24962123896
tess:150143424,92.80671702333,-61.1385521778
tess:150145456,92.95818623943,-60.84298771806
tess:150167319,93.51544805502,-62.63097391373
tess:150182914,137.37732331245,49.46556142216
tess:150187916,93.71411362001,-62.28392496805
tess:150188736,93.72825227713,-60.65572485822
tess:150299548,95.09650424565,-61.59884000261
tess:150321663,95.54071831017,-61.60279530213
tess:150322340,95.62892167627,-60.21865090491
tess:150357064,96.10753881417,-64.4991862911
tess:150357613,96.11084326855,-63.42900620049
tess:150359500,96.48371907137,-60.0575107747
tess:150359982,96.40438380492,-60.93761909838
tess:150361768,96.47573618335,-64.32191845288
tess:150362159,192.2795274344,55.25685316435
tess:150391740,96.65283346545,-62.09502075679
tess:150393064,96.89495944146,-60.14147165925
tess:150429807,97.0609099635,-62.52906499374
tess:150432211,97.28912078391,-61.79320985831
tess:150442658,97.74544233354,-62.58343357813
tess:150553785,252.46955258663,18.98110866832
tess:152039475,284.70221977501,-32.82144206408
tess:152088075,0.66192587816,-21.80942232261
tess:152346470,259.24150447435,-31.15105822669
tess:152358944,44.77284410356,-38.12251511764
tess:152370762,65.29302898965,-24.53916010284
tess:152370860,65.33136207827,-24.15981170474
tess:152470904,61.91840403942,-47.5900963922
tess:152475293,62.5079345527,-44.07069225873
tess:152504097,63.18225801185,-47.56570986883
tess:152560209,64.28242796649,-47.78443653242
tess:152801089,180.81254605682,-10.14639575462
tess:152805899,181.25868652201,-7.79992828095
tess:152820073,343.96564224277,-39.53962829927
tess:152825519,344.57435124074,-41.85728852218
tess:152854208,182.36888518586,-11.85707136033
tess:152875048,337.15990063574,-36.81036612851
tess:152876503,337.2765905614,-41.40308987624
tess:152911904,337.655640176,-41.44082319315
tess:152925167,338.51377923244,-40.81746912943
tess:153180402,89.71690976803,-27.19556058793
tess:153498031,93.3020947842,10.62714260627
tess:153710618,65.69024858815,-44.54773587211
tess:153723325,66.04974557832,-47.16315491382
tess:153834085,67.25247878205,-42.82487248182
tess:153837999,68.06446179073,-45.85534286157
tess:153972876,202.37005270832,69.54952039145
tess:153990952,204.50306099521,66.88636636562
tess:154007246,205.03535114834,68.74122632347
tess:154007247,205.06016082552,68.73782019895
tess:154011697,206.1023657031,69.21761093271
tess:154012452,206.44676239425,66.70866717932
tess:154090243,209.32867899918,69.13166726084
tess:154124557,212.16374741061,71.2171027031
tess:154164767,212.77009835016,66.63842907755
tess:154271670,219.66391797194,45.0764197697
tess:154340003,99.05015217312,74.93688115642
tess:154350735,342.55184453554,45.98424314291
tess:154359487,214.48180634447,55.20300693694
tess:154381790,214.44821361261,59.0603895349
tess:154384285,217.71297703158,56.24944140888
tess:154452501,126.72529166231,78.17613064626
tess:154453875,154.97580848415,77.67824259135
tess:154486565,185.5489002018,73.24848399408
tess:154563894,189.15845956923,73.29850823498
tess:154616669,345.75918991672,-33.82581245869
tess:154717941,158.79695648529,84.39932184228
tess:154842794,345.87423555201,-34.74941184936
tess:154872354,193.47892606476,85.06999187329
tess:155559537,158.32178554843,37.67224353175
tess:155776875,347.30922774983,-35.53319076128
tess:155877359,196.59340897846,59.15801783885
tess:155895287,3.89036795227,-50.69153749676
tess:155896947,4.15715575205,-52.69336191346
tess:155897483,4.21169928831,-49.62774448585
tess:155947595,231.43359546854,42.17920675911
tess:155948486,231.44541490753,46.86607907081
tess:155991217,7.60869497028,-48.21477752489
tess:156002545,8.35163264552,-51.27871625504
tess:156066700,236.87629389795,42.81049311652
tess:156080156,237.45704901194,47.47280372813
tess:156084049,11.36731003902,-51.62609382419
tess:156255923,259.30401573058,13.72243305841
tess:156313278,260.43046584525,15.20469657244
tess:156423129,195.48517770979,24.7957984723
tess:156424092,195.61503197682,28.94010994863
tess:156642128,215.54977425822,28.12860755356
tess:156648506,216.15215765399,29.73875443575
tess:156692471,216.50903841859,29.22865946512
tess:156756455,103.21040401657,-38.65236697566
tess:156789871,107.33427571782,38.84488260299
tess:156833628,98.44820647678,-43.694252357
tess:156920968,99.28432150766,-45.59074114139
tess:156933657,99.50907029159,-45.23014179554
tess:156986191,178.64616814077,19.42782618757
tess:157212164,105.4657645546,-39.36789437087
tess:157272202,198.4042006222,56.70826748663
tess:157321951,176.90520861075,-35.37408983145
tess:157836797,203.83320236534,-2.47938721171
tess:157858244,204.41174277518,-0.16585110286
tess:157861933,190.79494627893,48.41881055057
tess:157921708,261.03641663524,-34.7984550723
tess:157965878,218.52620572143,25.49207611736
tess:157965879,218.46491763559,25.4923643512
tess:157966059,218.4495679042,26.39039490244
tess:158003046,215.82900150744,47.83842576998
tess:158021424,220.21896082764,27.3575287722
tess:158034317,217.15843987164,44.3983532125
tess:158075492,220.34333781411,29.0588056815
tess:158112413,91.22263546363,-46.03877576361
tess:158233589,287.30608532378,-51.6243645846
tess:158463000,219.85558363156,54.99051472407
tess:158494479,219.97165607069,56.61439534884
tess:158495882,220.16362563249,59.87880266166
tess:158595208,22.03608731426,-52.63865208516
tess:158596311,22.12607366987,-49.35261501
tess:158619289,224.11877146733,56.05610586372
tess:158623009,24.20914793797,-53.80064919232
tess:158624542,24.3367513722,-49.19566017135
tess:158646362,24.93812586111,-51.71145315866
tess:159047957,289.38368029561,44.82594081032
tess:159051209,289.34144612382,46.98823175875
tess:159172010,289.71356869626,46.94540488572
tess:159202776,203.58116392816,24.20511211206
tess:159209261,202.89055606541,58.95286245659
tess:159216250,289.82075989267,42.28397623146
tess:159331748,232.34830488472,80.45026832502
tess:159346490,236.23571027946,79.51714464274
tess:159420856,240.86023232672,81.70584712047
tess:159509763,247.56288984754,79.15868699515
tess:159510109,247.53519120455,80.30747909839
tess:159570042,197.20154154999,37.04825844792
tess:159613297,219.82676829381,61.27362430451
tess:159613447,219.82016659918,61.93127371886
tess:159613900,219.75087895717,64.29166038096
tess:159628098,317.82187862934,-36.10576777186
tess:159769293,234.46005395619,51.53768189502
tess:159835781,320.19413661346,-38.78144263532
tess:159892360,269.47719042349,40.62119101939
