star,channels,n_channels,ra,dec,phot_g_mean_mag,bp_rp,ruwe,abs_b,ipd_frac_multi_peak,non_single_star,systematics,main_id,otype,families,trace_verdict,in_groups
gaia:4387079367952007168,"baffle_bright_excess(score=nan,pct=nan); ignition(score=4.35,pct=0.0006); cradle(score=-inf,pct=26.0039); baffle_bright_deficit(score=1.51,pct=0.0241)",4,260.2786715052397,1.444249509384865,6.806281566619873,0.7687783241271973,1.054785966873169,20.67870528153168,0.0,0.0,,,,,UNEXPLAINED,baffle_bright_deficit+ignition@0.05
gaia:3889615188910978816,"dimming_secular(score=3.22,pct=0.0307); cenotaph(score=2.6,pct=0.0101); dimming_dip(score=0.592,pct=0.0398)",3,159.78701385,16.8602259,12.507889747619629,0.9862813949584961,1.018700361251831,57.77794129994565,0.0,,,,,,UNEXPLAINED,cenotaph+dimming_dip@0.05;cenotaph+dimming_secular@0.05
gaia:3889749196186337408,"dimming_secular(score=3.16,pct=0.0325); ignition(score=-0.218,pct=0.4150); cenotaph(score=1.78,pct=0.0401); dimming_dip(score=0.349,pct=0.1308)",4,158.80750535,16.91888375,12.525508880615234,1.4139299392700195,1.12403404712677,56.946907540562194,0.0,0.0,,,,,UNEXPLAINED,cenotaph+dimming_secular@0.05
gaia:729260815223759616,"dimming_secular(score=3.13,pct=0.0334); cenotaph(score=3.8,pct=0.0017,FLAG); dimming_dip(score=0.321,pct=0.1358)",3,157.9561329,28.8154661,12.541521072387695,0.9293432235717773,0.9018769860267639,59.23776702586475,0.0,,,,,,UNEXPLAINED,cenotaph+dimming_secular@0.05
gaia:1506264375239904768,"tailings(score=11,pct=0.0055); cenotaph(score=2.86,pct=0.0068)",2,211.260121,46.608498,12.197872161865234,0.7558965682983398,0.9178147315979004,65.71304688364076,0.0,,,TYC 3465-281-1,PM*,,UNEXPLAINED,cenotaph+tailings@0.01;cenotaph+tailings@0.05
gaia:2591315913282170240,"tailings(score=25.8,pct=0.0002); cenotaph(score=2.89,pct=0.0064)",2,19.784427,15.045605,12.370572090148926,0.8320693969726562,1.1701551675796509,47.293787070513126,0.0,,,TYC 1197-120-1,*,,UNEXPLAINED,cenotaph+tailings@0.01;cenotaph+tailings@0.05
gaia:820736609242829696,"tailings(score=10.9,pct=0.0056,FLAG); cenotaph(score=2.74,pct=0.0081)",2,148.192841,45.914604,12.445357322692871,0.7754650115966797,1.0034949779510498,50.16649975666284,0.0,,,,,,UNEXPLAINED,cenotaph+tailings@0.01;cenotaph+tailings@0.05
gaia:1158665112832538368,"tailings(score=6.11,pct=0.0381,FLAG); cenotaph(score=1.7,pct=0.0465)",2,220.776482,4.445269,11.73290729522705,0.8249263763427734,1.0784810781478882,55.024115748762654,0.0,,,TYC  329-334-1,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1160484735856688512,"tailings(score=7.12,pct=0.0238,FLAG); cenotaph(score=1.67,pct=0.0489)",2,226.81944,7.417462,11.333127975463867,0.7904300689697266,0.9771097898483276,52.26693150041432,0.0,,,TYC  346-119-1,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1165319082326453760,"tailings(score=5.74,pct=0.0451,FLAG); cenotaph(score=1.83,pct=0.0372)",2,232.314876,8.706808,12.44297981262207,0.8324785232543945,1.2231740951538086,48.44195876990453,13.0,,ipd_frac_multi_peak>2 (resolved double in the IPD),UCAC4 494-062374,*,,SYSTEMATIC:ipd_frac_multi_peak>2 (resolved double in the IPD),cenotaph+tailings@0.05
gaia:1278435468498800640,"tailings(score=8.02,pct=0.0165); cenotaph(score=5.09,pct=0.0003,FLAG)",2,229.476208,33.822906,12.81451416015625,0.9640541076660156,0.9350196123123169,57.915137185968184,0.0,,,UCAC4 620-051467,PM*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1283084508602114688,"tailings(score=6.91,pct=0.0261,FLAG); cenotaph(score=2.14,pct=0.0220)",2,222.396523,31.105701,12.44260025024414,0.7767820358276367,1.110172152519226,63.969021591707175,0.0,,,UCAC4 606-051026,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1302888710179429632,"tailings(score=6.29,pct=0.0352,FLAG); cenotaph(score=3.01,pct=0.0054,FLAG)",2,243.891599,24.596405,13.036245346069336,1.1536235809326172,0.9781771302223206,44.32321204508147,0.0,,,UCAC4 573-055166,PM*,,UNEXPLAINED,cenotaph+tailings@0.05;cenotaph+tailings@flag
gaia:1310867213227133952,"tailings(score=6.63,pct=0.0300); cenotaph(score=1.68,pct=0.0481)",2,250.074764,28.463303,11.283516883850098,0.7475204467773438,0.9740566611289978,39.86505701810366,0.0,,,TYC 2057-1449-1,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1322606561437637888,"tailings(score=6.9,pct=0.0263,FLAG); cenotaph(score=1.86,pct=0.0350)",2,243.489303,32.921909,12.827357292175293,0.9469814300537109,1.311057448387146,46.19589472368138,32.0,,ipd_frac_multi_peak>2 (resolved double in the IPD),UCAC4 615-053446,*,,SYSTEMATIC:ipd_frac_multi_peak>2 (resolved double in the IPD),cenotaph+tailings@0.05
gaia:1381743034127910016,"tailings(score=6.12,pct=0.0379,FLAG); cenotaph(score=1.94,pct=0.0309)",2,244.379356,42.401188,12.261733055114746,0.9100627899169922,0.999882161617279,45.7595793575772,0.0,,,UCAC4 663-061976,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1407509852901773952,"tailings(score=6.9,pct=0.0262); cenotaph(score=3.23,pct=0.0038,FLAG)",2,252.929054,46.366032,12.277900695800781,0.8891658782958984,1.0602378845214844,39.52728928012766,0.0,,,UCAC4 682-057243,PM*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:142730353190144,"tailings(score=8.71,pct=0.0125,FLAG); ignition(score=-1.51,pct=0.8043); cenotaph(score=2.11,pct=0.0232)",3,45.667242,0.712053,11.395855903625488,0.8513326644897461,1.2597030401229858,47.928093248329034,1.0,0.0,,,,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1444404480967693568,"tailings(score=5.86,pct=0.0429,FLAG); cenotaph(score=1.87,pct=0.0343)",2,206.916081,25.00915,12.690519332885742,1.1613378524780273,1.037713646888733,77.20409925633123,0.0,,,UCAC4 576-050583,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1445100093870857984,"tailings(score=8.41,pct=0.0140); cenotaph(score=1.65,pct=0.0499)",2,205.357616,24.882368,12.648432731628418,0.9290084838867188,0.9377104640007019,78.5503580269513,0.0,,,UCAC4 575-049581,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1456702003129556352,"tailings(score=6.52,pct=0.0317); cenotaph(score=2.06,pct=0.0248)",2,204.983097,31.648012,12.548413276672363,0.8191337585449219,0.9885541796684265,78.51949138083792,0.0,,,UCAC4 609-048971,PM*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1460829256246396160,"tailings(score=8.02,pct=0.0165); cenotaph(score=2.12,pct=0.0224)",2,195.639276,28.196678,12.585820198059082,0.8611993789672852,1.082023024559021,87.3162147488748,0.0,,,UCAC4 591-051171,PM*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1513018885624204544,"tailings(score=6.28,pct=0.0354,FLAG); cenotaph(score=1.87,pct=0.0347)",2,209.241373,52.801495,12.522540092468262,0.9322576522827148,1.0221670866012573,61.574354366919934,0.0,,,UCAC4 715-052238,PM*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1533668950943689216,"tailings(score=5.55,pct=0.0494,FLAG); ignition(score=-1.36,pct=0.7692); cenotaph(score=1.72,pct=0.0444)",3,189.656536,40.377613,12.508452415466309,0.8537559509277344,0.9920186996459961,76.48842343418451,0.0,0.0,,UCAC4 652-052480,PM*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1539796765467738240,"tailings(score=6.42,pct=0.0332,FLAG); cenotaph(score=2.58,pct=0.0105)",2,181.617026,46.141712,12.20408821105957,0.8838815689086914,0.9077457189559937,69.0045865080153,0.0,,,UCAC4 681-053452,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1542286579486364928,"tailings(score=7.88,pct=0.0176,FLAG); ignition(score=-1.43,pct=0.7873); cenotaph(score=2.45,pct=0.0130)",3,186.62078,46.604164,12.869424819946289,1.0762758255004883,0.9649272561073303,69.91106438617389,0.0,0.0,,UCAC4 684-052515,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1556398257176104064,"tailings(score=5.67,pct=0.0468,FLAG); cenotaph(score=3.49,pct=0.0026,FLAG)",2,197.321042,50.273712,12.344324111938477,0.7741155624389648,0.9601719379425049,66.60456706345492,0.0,,,UCAC4 702-052415,*,,UNEXPLAINED,cenotaph+tailings@0.05;cenotaph+tailings@flag
gaia:1568840128894104064,"tailings(score=5.54,pct=0.0497,FLAG); cenotaph(score=2.03,pct=0.0262)",2,188.621317,51.886131,12.282026290893555,0.8133764266967773,0.8948256373405457,65.03739970121157,0.0,,,TYC 3458-2022-1,PM*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1593402840700894720,"tailings(score=5.92,pct=0.0415,FLAG); cenotaph(score=2.94,pct=0.0059)",2,224.068239,51.570869,12.538012504577637,1.108994483947754,1.0741146802902222,56.132072091036626,0.0,,,2MASS J14561637+5134151,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1594760187805679232,"tailings(score=10.2,pct=0.0071); cenotaph(score=2.26,pct=0.0179)",2,232.23075,50.655346,12.50764274597168,0.851771354675293,1.012350082397461,52.075242206033195,0.0,,,TYC 3488-774-1,PM*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1629449814021664384,"tailings(score=7.74,pct=0.0186); ignition(score=-0.824,pct=0.6181); cenotaph(score=1.78,pct=0.0401)",3,243.811577,64.000122,12.430915832519531,0.8700675964355469,1.0739637613296509,40.966264673360314,0.0,0.0,,UCAC4 771-039886,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1629863848869502080,"tailings(score=5.67,pct=0.0467,FLAG); cenotaph(score=2.8,pct=0.0074)",2,245.559835,64.453323,11.831511497497559,0.8032455444335938,0.9895419478416443,40.089474893011506,0.0,,,TYC 4192-2200-1,PM*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1649729167828901632,"tailings(score=6.5,pct=0.0320); cenotaph(score=2.02,pct=0.0267)",2,245.575402,68.927338,11.684788703918457,0.9754295349121094,0.9151465892791748,38.267478769931905,0.0,,,TYC 4419-1639-1,Pe*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1650318025024574080,"tailings(score=5.9,pct=0.0419); cenotaph(score=2.44,pct=0.0133)",2,250.931465,70.728096,11.775284767150879,0.7691221237182617,0.9077832698822021,35.85798635378807,0.0,,,TYC 4423-416-1,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1652881609400010368,"tailings(score=9.56,pct=0.0090); cenotaph(score=2.03,pct=0.0265)",2,245.349796,70.234261,12.335597038269043,1.1517553329467773,1.1378945112228394,37.761729473926394,0.0,,,TYC 4422-727-1,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:1688148582299761280,"tailings(score=7.59,pct=0.0197); ignition(score=-0.0295,pct=0.3525); cenotaph(score=3.14,pct=0.0044,FLAG)",3,198.818443,72.529831,12.758000373840332,1.1480283737182617,1.0543186664581299,44.48236614768968,0.0,0.0,,2MASS J13151642+7231473,PM*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:2076155927834002560,"tailings(score=7.25,pct=0.0225,FLAG); cenotaph(score=1.68,pct=0.0479)",2,299.976666,44.804523,11.305316925048828,0.9161396026611328,0.8857138156890869,7.785890413813027,0.0,,,TYC 3149-337-1,PM*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:2240163991367361792,"tailings(score=7.06,pct=0.0245,FLAG); cenotaph(score=1.97,pct=0.0295)",2,293.361159,61.851791,11.673465728759766,0.8018569946289062,0.9424805045127869,18.99769039236712,0.0,,,TYC 4230-39-1,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:2242268117323078656,"tailings(score=5.81,pct=0.0438); ignition(score=0.0581,pct=0.3240); cenotaph(score=1.89,pct=0.0335)",3,295.427412,64.040421,11.95138168334961,0.7218084335327148,0.9934630990028381,18.977986637189538,0.0,0.0,,UCAC4 771-046143,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:2260280793546902912,"tailings(score=6.63,pct=0.0300,FLAG); cenotaph(score=1.73,pct=0.0439)",2,276.232364,69.919136,12.042611122131348,0.923792839050293,1.018845558166504,27.615096860679643,0.0,,,UCAC4 800-026136,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:2349605328641502208,"tailings(score=5.61,pct=0.0480,FLAG); cenotaph(score=3.24,pct=0.0038,FLAG)",2,11.958258,-21.590975,12.433709144592285,0.8603286743164062,1.005052089691162,84.4022671327282,0.0,,,UCAC2  23041122,PM*,,UNEXPLAINED,cenotaph+tailings@0.05;cenotaph+tailings@flag
gaia:2435975643495335296,"tailings(score=6.07,pct=0.0388); cenotaph(score=3.98,pct=0.0013,FLAG)",2,356.778561,-8.96475,12.134871482849121,0.7235231399536133,1.0114624500274658,66.3156405155859,1.0,,,UCAC4 406-142048,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:2487871389735413888,"tailings(score=8.24,pct=0.0150); cenotaph(score=1.93,pct=0.0315)",2,34.602972,-6.003189,12.04699993133545,1.3137378692626953,1.0139602422714233,60.43796265571104,0.0,,,2MASS J02182471-0600114,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:2543335493588752768,"tailings(score=6.34,pct=0.0343); cenotaph(score=2.9,pct=0.0064)",2,10.230734,0.784279,12.630282402038574,0.8759832382202148,1.0621668100357056,61.97306654228161,0.0,,,UCAC4 454-000897,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:2564788168037499008,"tailings(score=5.72,pct=0.0456); ignition(score=-1.65,pct=0.8327); cenotaph(score=2.37,pct=0.0149)",3,19.36287498474121,6.872472286224365,12.096111297607422,0.8428916931152344,1.0132160186767578,55.421026487450256,0.0,0.0,,UCAC4 485-001836,PM*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:2575778375168277632,"tailings(score=8.88,pct=0.0118); ignition(score=0.238,pct=0.2696); cenotaph(score=3.63,pct=0.0021,FLAG)",3,27.454008,12.710394,12.344319343566895,0.8538675308227539,1.142337679862976,47.717640622563195,0.0,0.0,,UCAC4 514-002842,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:2666724269006463360,"tailings(score=5.81,pct=0.0437,FLAG); cenotaph(score=1.83,pct=0.0370)",2,327.746149,-7.905766,12.60010051727295,0.9574604034423828,1.0682636499404907,43.221384133930385,0.0,,,UCAC4 411-134310,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:2688889912321703680,"tailings(score=6.44,pct=0.0329,FLAG); cenotaph(score=2.89,pct=0.0064)",2,318.238479,-1.055165,12.61507797241211,0.8857746124267578,1.22128164768219,31.573842618866646,0.0,,,,,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:2768547365090152832,"tailings(score=7.65,pct=0.0193); cenotaph(score=2.61,pct=0.0099)",2,3.941462,15.244744,12.31170654296875,0.822962760925293,0.9697222113609314,46.75182003148089,0.0,,,UCAC4 527-000506,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:2769025648352580736,"tailings(score=11.3,pct=0.0049,FLAG); cenotaph(score=1.86,pct=0.0353)",2,1.616275,14.820948,12.1412992477417,0.9616622924804688,0.99091637134552,46.65432283875132,0.0,,,UCAC4 525-000206,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:3079128574957131392,"tailings(score=5.83,pct=0.0435,FLAG); cenotaph(score=1.95,pct=0.0300)",2,129.792285,2.22175,12.717354774475098,0.9850893020629883,0.9365885853767395,24.86552961671763,0.0,,,UCAC4 462-042381,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:3085897860030703488,"tailings(score=13.1,pct=0.0029); cenotaph(score=1.74,pct=0.0433)",2,115.8183364868164,0.10747221857309341,11.679180145263672,0.7790193557739258,1.0586367845535278,11.562455135691744,0.0,,,TYC  179-1444-1,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:3202476427924828288,"tailings(score=6.84,pct=0.0271); cenotaph(score=3.87,pct=0.0016,FLAG)",2,63.996917724609375,-5.518499851226807,12.522429466247559,0.8067073822021484,1.037742257118225,36.847654164494514,0.0,,,UCAC4 423-005780,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:3214085247786096512,"tailings(score=7.47,pct=0.0208); cenotaph(score=1.73,pct=0.0436)",2,81.209319,-2.307596,12.896217346191406,1.113943099975586,0.9440007209777832,20.26998800831969,0.0,,,UCAC4 439-009790,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:3230681276295569408,"tailings(score=6.18,pct=0.0368); cenotaph(score=2.33,pct=0.0161)",2,69.423985,0.680374,12.02379322052002,0.7521371841430664,1.224246621131897,29.00803803081666,0.0,,,TYC   83-880-1,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:3263065157908036992,"tailings(score=7.1,pct=0.0240); ignition(score=-3.13,pct=0.9763); cenotaph(score=2.14,pct=0.0218)",3,54.396748,-1.056075,12.567800521850586,1.3469781875610352,1.1671760082244873,42.4129253499153,0.0,0.0,,UCAC4 445-004936,PM*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:3263390780852887424,"tailings(score=6.32,pct=0.0347,FLAG); ignition(score=-0.444,pct=0.4919); cenotaph(score=2.66,pct=0.0092)",3,53.406974,-0.455093,12.088871955871582,0.9023990631103516,0.9921444654464722,42.833744009310394,0.0,0.0,,UCAC4 448-004744,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:3264840246415593728,"tailings(score=6.58,pct=0.0308,FLAG); ignition(score=-1.99,pct=0.8890); cenotaph(score=1.69,pct=0.0471)",3,53.053613,0.920455,12.521025657653809,1.0444984436035156,1.2499346733093262,42.253759396904876,0.0,0.0,,UCAC4 455-004950,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:3265766069566009344,"tailings(score=5.82,pct=0.0436,FLAG); cenotaph(score=1.98,pct=0.0289)",2,48.634271,-0.576493,11.291501998901367,0.8176794052124023,1.0210410356521606,46.60356609455132,0.0,,,TYC 4708-631-1,PM*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:3672713190070099328,"tailings(score=6.59,pct=0.0306); ignition(score=-0.686,pct=0.5730); cenotaph(score=2.42,pct=0.0138)",3,213.714588,5.153098,11.592679977416992,0.731938362121582,0.909934937953949,60.37428320393653,0.0,0.0,,UCAC4 476-053728,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:3757570920521227776,"tailings(score=5.57,pct=0.0490,FLAG); cenotaph(score=2.72,pct=0.0084)",2,161.65931,-11.712742,12.174222946166992,1.0980901718139648,0.9597069621086121,40.756399731542615,0.0,,,UCAC4 392-051766,PM*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:3816852189444544000,"tailings(score=5.77,pct=0.0447,FLAG); cenotaph(score=2.03,pct=0.0264)",2,169.297526,5.456488,11.865160942077637,0.9265689849853516,0.9860399961471558,58.80961171095965,0.0,,,TYC  269-906-1,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:3820673752560755328,"tailings(score=6.02,pct=0.0397); cenotaph(score=1.75,pct=0.0425)",2,144.63075256347656,-6.751972198486328,11.99814224243164,0.7829856872558594,1.0361828804016113,32.35412389139647,0.0,,,UCAC4 417-049881,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:3958350475423405056,"tailings(score=10.9,pct=0.0056); cenotaph(score=1.87,pct=0.0345)",2,194.889823,26.112408,12.9188871383667,1.065342903137207,0.9476636648178101,87.92000571329983,0.0,,,UCAC4 581-047959,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:4015983988732445440,"tailings(score=7.68,pct=0.0191,FLAG); ignition(score=0.128,pct=0.3026); cenotaph(score=2.5,pct=0.0118)",3,187.32433,33.292614,11.828866958618164,0.8539648056030273,1.264674186706543,82.20057468313749,0.0,0.0,,[M60b]+33 225,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:4029291137444958848,"tailings(score=5.64,pct=0.0473,FLAG); ignition(score=-0.655,pct=0.5627); cenotaph(score=1.88,pct=0.0337)",3,185.225152,36.074039,12.06429386138916,0.782017707824707,1.3829420804977417,78.94984803390551,0.0,0.0,,[M60b]+36 110,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:4029751214341595648,"tailings(score=6.18,pct=0.0369,FLAG); ignition(score=-0.377,pct=0.4691); cenotaph(score=2.23,pct=0.0190)",3,182.15274,35.340466,11.479511260986328,0.9421482086181641,1.001832365989685,77.71653828754182,0.0,0.0,,NGP 36  36,PM*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:4220150241316623872,"tailings(score=8.88,pct=0.0117,FLAG); cenotaph(score=1.65,pct=0.0499)",2,301.5425720214844,-5.558333396911621,12.598506927490234,1.0435104370117188,0.8520742058753967,19.142497565275107,0.0,,,UCAC4 423-128338,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:4227796313889239296,"tailings(score=7.34,pct=0.0218); ignition(score=-0.756,pct=0.5957); cenotaph(score=2.29,pct=0.0171)",3,311.115556,-0.698425,11.815742492675781,0.8348550796508789,1.2949302196502686,25.26838505623825,0.0,0.0,,TYC 5177-1175-1,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:4359576768211080704,"tailings(score=7.79,pct=0.0182,FLAG); cenotaph(score=2.35,pct=0.0155)",2,258.3091735839844,-8.926055908203125,12.61477279663086,1.4082612991333008,1.023514986038208,17.130815951930227,0.0,,,UCAC4 406-070175,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:4455614642132016384,"tailings(score=10.1,pct=0.0073,FLAG); cenotaph(score=1.71,pct=0.0453)",2,237.584767,9.805514,11.786225318908691,0.8048591613769531,0.957010805606842,44.48683524017662,0.0,,,UCAC4 500-064286,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:4638000668871864832,"tailings(score=6.49,pct=0.0323); cenotaph(score=2.24,pct=0.0186)",2,20.7481,-74.808571,12.221064567565918,0.8894357681274414,1.0428271293640137,42.14889411861108,0.0,,,TYC 9142-925-1,PM*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:4651693089039302272,"tailings(score=5.93,pct=0.0415); cenotaph(score=2.44,pct=0.0132)",2,82.64862823486328,-71.87519073486328,11.600190162658691,0.7642421722412109,0.7527076005935669,31.938484359033996,9.0,,ipd_frac_multi_peak>2 (resolved double in the IPD),HD 271342,PM*,,SYSTEMATIC:ipd_frac_multi_peak>2 (resolved double in the IPD),cenotaph+tailings@0.05
gaia:4651830875919909888,"tailings(score=6.11,pct=0.0380); cenotaph(score=2.68,pct=0.0089); cradle(score=-inf,pct=26.0039)",3,81.487712,-70.970726,9.716055870056152,0.7052783966064453,0.8237082362174988,32.46692592072136,0.0,0.0,,HD 269538,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:4655134015011405312,"tailings(score=14.2,pct=0.0022,FLAG); cenotaph(score=1.88,pct=0.0341)",2,74.059734,-69.923279,12.33332347869873,0.8462514877319336,0.8417215943336487,35.13160258116557,0.0,,,UCAC4 101-005429,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:4656645736083636352,"tailings(score=10.9,pct=0.0056); cenotaph(score=2.43,pct=0.0134)",2,69.081875,-67.013329,12.190532684326172,0.8528928756713867,1.075460433959961,37.80727740447413,0.0,,,UCAC4 115-004241,PM*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:4676327101595205376,"tailings(score=5.84,pct=0.0433,FLAG); cenotaph(score=1.8,pct=0.0391)",2,62.79887390136719,-62.77299880981445,12.748932838439941,0.813410758972168,1.0632458925247192,41.876272362485565,0.0,,,UCAC4 137-003675,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:5229199133300799616,"tailings(score=6.71,pct=0.0289,FLAG); cenotaph(score=2.29,pct=0.0171)",2,157.47845458984375,-73.00575256347656,11.194960594177246,0.8212652206420898,0.8278234004974365,12.943517490118863,0.0,,,TYC 9219-1900-1,PM*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:5285461388106981376,"tailings(score=7.5,pct=0.0205,FLAG); cenotaph(score=1.72,pct=0.0449)",2,105.093578,-64.027672,11.832401275634766,0.7490396499633789,0.9779254198074341,23.24965049852761,0.0,,,TYC 8916-642-1,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:5286788975380834304,"tailings(score=6.56,pct=0.0311,FLAG); cenotaph(score=2.78,pct=0.0076)",2,106.073187,-62.342285,12.048821449279785,0.8023605346679688,1.1900798082351685,22.37839266184891,0.0,,,UCAC4 139-008900,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:5292084502555239168,"tailings(score=7.04,pct=0.0247,FLAG); ignition(score=-0.0655,pct=0.3643); cenotaph(score=2.14,pct=0.0219)",3,109.546531,-62.134064,11.953719139099121,0.9757928848266602,0.9662752151489258,20.77320686978182,1.0,0.0,,UCAC4 140-009817,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:5479091566213618176,"tailings(score=5.56,pct=0.0493); cenotaph(score=1.95,pct=0.0302)",2,102.932269,-61.400101,12.015751838684082,1.1627368927001953,0.9178236126899719,23.56599894628146,2.0,,,TYC 8908-791-1,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:5480131261834487808,"tailings(score=5.66,pct=0.0469,FLAG); cenotaph(score=1.96,pct=0.0296)",2,99.313923,-60.37767,12.465758323669434,1.0596284866333008,1.1098964214324951,25.061599147224385,1.0,,,UCAC4 149-007925,*,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:5483482534618994048,"tailings(score=10.4,pct=0.0067,FLAG); cenotaph(score=2.06,pct=0.0252)",2,100.377622,-58.688068,12.002043724060059,1.0132951736450195,1.0739915370941162,24.179631008496457,22.0,,ipd_frac_multi_peak>2 (resolved double in the IPD),TYC 8548-685-1,*,,SYSTEMATIC:ipd_frac_multi_peak>2 (resolved double in the IPD),cenotaph+tailings@0.05
gaia:5778681482328495360,"tailings(score=6.66,pct=0.0295,FLAG); ignition(score=-0.32,pct=0.4492); cenotaph(score=3.26,pct=0.0037,FLAG)",3,244.24000549316406,-79.70816802978516,12.355366706848145,0.9587116241455078,0.9598516821861267,20.450854213652946,0.0,0.0,,UCAC4 052-017839,*,,UNEXPLAINED,cenotaph+tailings@0.05;cenotaph+tailings@flag
gaia:5949094755201006976,"tailings(score=6.08,pct=0.0385); cenotaph(score=1.77,pct=0.0408)",2,264.4160461425781,-46.133026123046875,12.126673698425293,0.7153282165527344,1.2313438653945923,7.678936557624908,0.0,,,,,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:600706186287044736,"tailings(score=9.65,pct=0.0087,FLAG); cenotaph(score=1.71,pct=0.0453)",2,126.961744,10.035519,12.1875,1.0688838958740234,0.9613534808158875,25.934273271911454,0.0,,,,,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:6009362663974615680,"tailings(score=5.86,pct=0.0429); cenotaph(score=2.03,pct=0.0264)",2,235.1043701171875,-38.28227615356445,12.241486549377441,0.8825340270996094,1.042879343032837,13.572100009604513,0.0,,,,,,UNEXPLAINED,cenotaph+tailings@0.05
gaia:6084316715232273792,"tailings(score=9.1,pct=0.0108); cenotaph(score=3.24,pct=0.0037); cradle(score=3.8,pct=0.2982,FLAG)",3,202.965087890625,-45.740806579589844,12.534309387207031,1.045628547668457,1.1941031217575073,16.55408240317602,0.0,0.0,,UCAC4 222-071736,*,,UNEXPLAINED,cenotaph+tailings@0.05
