n_flares,n_independent,e_flare_max_erg,amplitude_frac,radius_rsun,teff_k,b_gauss,geometric_factor,assessable,t_spot_k,a_spot_nominal_cm2,a_spot_conservative_cm2,e_mag_nominal_erg,e_mag_conservative_erg,xi_nominal_max,xi_conservative_max,n_above_nominal,n_above_conservative,flares_above,record_key,star_key,star_id,catalogue,mission,amplitude_source,amplitude_unit,amplitude_unit_guessed,amplitude_scale,amplitude_scaled,prot,prot_source,teff_source,radius_source,logg,params_assumed,has_peak_times,catalogue_flag,energy_kind,energy_log10_input,energies_json,t_peaks_json
1,1,3.999999916085907e+34,0.456905,1.061,5287.0,3000.0,3.0,True,3777.8421897999997,1.0578614364823825e+22,3.1735843094471478e+22,3.896241143359942e+38,2.024546285651902e+39,-3.9885858458636108,-4.704267727943105,0,0,[],kepler_okamoto2021:kepler:8570781,kepler:8570781,8570781,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,21.321,own,own,own,4.339,False,False,-;-,bolometric,False,,
1,1,8.89999969568684e+33,1.3174029999999999,1.133,5762.0,3000.0,3.0,True,3946.6789448,3.2971402158743883e+22,9.891420647623166e+22,2.1439209818874703e+39,1.1140140204126163e+40,-5.381818782806292,-6.097500664885786,0,0,[],kepler_okamoto2021:kepler:8571004,kepler:8571004,8571004,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,9.217,own,own,own,4.351,False,False,-;-,bolometric,False,,
1,1,1.0999999707339243e+34,0.56389,0.891,5480.0,3000.0,3.0,True,3848.3916799999997,8.994408418611487e+21,2.698322525583446e+22,3.0546507016206855e+38,1.5872430643748837e+39,-4.443568882372141,-5.1592507644516346,0,0,[],kepler_okamoto2021:kepler:8589530,kepler:8589530,8589530,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,20.24,own,own,own,4.508,False,False,-;-,bolometric,False,,
1,1,2.299999995077298e+34,0.8856299999999999,1.091,5192.0,3000.0,3.0,True,3742.1362688,2.195280301640312e+22,6.5858409049209354e+22,1.1647631451507467e+39,6.052286838554448e+39,-4.70450978537086,-5.420191667450354,0,0,[],kepler_okamoto2021:kepler:8590762,kepler:8590762,8590762,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,17.368,own,own,own,,False,False,-;-,bolometric,False,,
50,50,1.700000069561414e+35,3.427339,1.256,5504.0,3000.0,3.0,True,3856.9782271999998,1.0833540219107627e+23,3.2500620657322886e+23,1.2769040066821123e+40,6.634987847885064e+40,-4.875709310553589,-5.591391192633083,0,0,[],kepler_okamoto2021:kepler:8604805,kepler:8604805,8604805,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,2.861,own,own,own,4.51,False,False,-;-,bolometric,False,,
3,3,2.699999961927088e+34,0.341728,0.826,5307.0,3000.0,3.0,True,3785.2768858,4.78310153041734e+21,1.434930459125202e+22,1.184587237406608e+38,6.155295843557702e+38,-3.642203291261225,-4.357885173340719,0,0,[],kepler_okamoto2021:kepler:8610178,kepler:8610178,8610178,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,30.14,own,own,own,4.55,False,False,-;-,bolometric,False,,
6,6,1.900000028227508e+34,0.6324409999999999,0.778,5413.0,3000.0,3.0,True,3824.2026298,7.751816946241521e+21,2.3255450838724566e+22,2.444037767047905e+38,1.2699592764432479e+39,-4.109354305251394,-4.825036187330888,0,0,[],kepler_okamoto2021:kepler:8620757,kepler:8620757,8620757,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,7.281,own,own,own,4.61,False,False,-;-,bolometric,False,,
15,15,3.099999928776878e+34,0.835186,0.952,5945.0,3000.0,3.0,True,4007.414705,1.4503931733381738e+22,4.35117952001452e+22,6.255056979787687e+38,3.2502229479691804e+39,-4.304869586351373,-5.020551468430867,0,0,[],kepler_okamoto2021:kepler:8621939,kepler:8621939,8621939,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,4.451,own,own,own,4.45,False,False,-;-,bolometric,False,,
1,1,1.2999999541588192e+34,2.338105,0.867,5446.0,3000.0,3.0,True,3836.1568072,3.5451583899097127e+22,1.0635475169729137e+23,2.390320381972422e+39,1.242046904383104e+40,-5.264512777678441,-5.9801946597579345,0,0,[],kepler_okamoto2021:kepler:8653039,kepler:8653039,8653039,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,8.848,own,own,own,4.483,False,False,-;-,bolometric,False,,
1,1,9.2000002278972e+33,0.271684,0.831,5474.0,3000.0,3.0,True,3846.2385992,3.7721461212869564e+21,1.1316438363860866e+22,8.296318398500372e+37,4.31089349459133e+38,-3.95509757307606,-4.670779455155554,0,0,[],kepler_okamoto2021:kepler:8694559,kepler:8694559,8694559,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,31.79,own,own,own,4.515,False,False,-;-,bolometric,False,,
1,1,2.099999887858399e+34,0.679433,0.761,5232.0,3000.0,3.0,True,3757.2491007999997,8.150560115727437e+21,2.445168034718231e+22,2.6350194923204692e+38,1.3691962918900205e+39,-4.098564560672685,-4.814246442752179,0,0,[],kepler_okamoto2021:kepler:8733902,kepler:8733902,8733902,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,22.122,own,own,own,4.566,False,False,-;-,bolometric,False,,
1,1,9.100000050493746e+33,0.309187,0.736,5111.0,3000.0,3.0,True,3711.1819082,3.527167510526349e+21,1.0581502531579045e+22,7.501390565938665e+37,3.897836876287086e+38,-3.916100383212175,-4.631782265291669,0,0,[],kepler_okamoto2021:kepler:8736900,kepler:8736900,8736900,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,35.156,own,own,own,,False,False,-;-,bolometric,False,,
1,1,4.699999796176038e+34,0.740325,1.014,5824.0,3000.0,3.0,True,3967.5246592,1.4751271437428295e+22,4.425381431228488e+22,6.4157411200952244e+38,3.333716876464136e+39,-4.135148992423979,-4.8508308745034725,0,0,[],kepler_okamoto2021:kepler:8766918,kepler:8766918,8766918,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,5.942,own,own,own,4.397,False,False,-;-,bolometric,False,,
1,1,7.299999952081684e+33,0.326467,0.887,5492.0,3000.0,3.0,True,3852.6901088,5.153627699085412e+21,1.5460883097256232e+22,1.3248667849715943e+38,6.884209754493695e+38,-4.258849354995391,-4.974531237074885,0,0,[],kepler_okamoto2021:kepler:8767105,kepler:8767105,8767105,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,22.141,own,own,own,4.489,False,False,-;-,bolometric,False,,
1,1,1.0999999707339243e+34,0.9938629999999999,0.636,5398.0,3000.0,3.0,True,3818.7431368,8.155372315813183e+21,2.4466116947439545e+22,2.6373534630492546e+38,1.3704090586557106e+39,-4.37977566505019,-5.095457547129676,0,0,[],kepler_okamoto2021:kepler:8802624,kepler:8802624,8802624,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,20.933,own,own,own,4.623,False,False,-;-,bolometric,False,,
22,22,2.7999999165013342e+35,7.371312,0.84,5425.0,3000.0,3.0,True,3828.5586249999997,1.0517421345288266e+23,3.15522640358648e+23,1.2214243085406196e+40,6.346706879976113e+40,-4.6397085405960325,-5.3553904226755265,0,0,[],kepler_okamoto2021:kepler:8822421,kepler:8822421,8822421,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,1.645,own,own,own,4.6,False,False,-;-,bolometric,False,,
26,26,9.700000000768431e+34,0.9997959999999999,1.323,5776.0,3000.0,3.0,True,3951.4100992,3.407136336020763e+22,1.0221409008062288e+23,2.2520960971672466e+39,1.1702234591463735e+40,-4.365815183663315,-5.081497065742809,0,0,[],kepler_okamoto2021:kepler:8848528,kepler:8848528,8848528,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,1.289,own,own,own,4.09,False,False,-;-,bolometric,False,,
52,52,6.999999890288539e+35,7.444726999999999,1.01,5263.0,3000.0,3.0,True,3768.8827498,1.5667658567165153e+23,4.700297570149546e+23,2.220796671547226e+40,1.1539598005198946e+41,-4.5014107646622605,-5.217092646741754,0,0,[],kepler_okamoto2021:kepler:8892124,kepler:8892124,8892124,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,0.721,own,own,own,4.59,False,False,-;-,bolometric,False,,
1,1,1.0999999707339243e+34,2.238518,0.867,5426.0,3000.0,3.0,True,3828.9211592,3.4021491063985074e+22,1.0206447319195522e+23,2.2471531150899828e+39,1.1676550103167569e+40,-5.3102399915049645,-6.025921873584458,0,0,[],kepler_okamoto2021:kepler:8936408,kepler:8936408,8936408,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,16.488,own,own,own,4.484,False,False,-;-,bolometric,False,,
1,1,1.0999999707339243e+34,1.023316,0.836,5579.0,3000.0,3.0,True,3883.5453722,1.4211442679854903e+22,4.2634328039564715e+22,6.06680311871326e+38,3.152403372338606e+39,-4.741567227744966,-5.45724910982446,0,0,[],kepler_okamoto2021:kepler:8946267,kepler:8946267,8946267,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,13.226,own,own,own,4.509,False,False,-;-,bolometric,False,,
4,4,3.1999999823863273e+34,0.606197,1.165,5941.0,3000.0,3.0,True,4006.1127802,1.577072892379459e+22,4.731218677138378e+22,7.092188991762618e+38,3.6852095011840645e+39,-4.345630324178529,-5.061312206258023,0,0,[],kepler_okamoto2021:kepler:8977559,kepler:8977559,8977559,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,2.478,own,own,own,4.372,False,False,-;-,bolometric,False,,
1,1,3.800000056455016e+34,1.554668,0.776,5421.0,3000.0,3.0,True,3827.1077722,1.8939682212005292e+22,5.6819046636015885e+22,9.333868570778113e+38,4.850020378727399e+39,-4.390278078268317,-5.1059599603478105,0,0,[],kepler_okamoto2021:kepler:9030812,kepler:9030812,9030812,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,11.839,own,own,own,4.566,False,False,-;-,bolometric,False,,
6,6,2.900000069145987e+34,0.12109299999999999,1.219,5629.0,3000.0,3.0,True,3901.0330522,3.5563818384451405e+21,1.066914551533542e+22,7.594780477651757e+37,3.94636369788752e+38,-3.4181172171176044,-4.133799099197098,0,0,[],kepler_okamoto2021:kepler:9049540,kepler:9049540,9049540,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,2.779,own,own,own,3.78,False,False,-;-,bolometric,False,,
1,1,7.299999952081684e+33,0.9499879999999999,0.903,5687.0,3000.0,3.0,True,3921.0945097999997,1.5217489208411416e+22,4.565246762523425e+22,6.722288597457641e+38,3.4930036181812695e+39,-4.964194296146857,-5.679876178226351,0,0,[],kepler_okamoto2021:kepler:9050543,kepler:9050543,9050543,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,8.221,own,own,own,4.492,False,False,-;-,bolometric,False,,
1,1,3.500000019420672e+33,0.311255,0.744,5395.0,3000.0,3.0,True,3817.649305,3.4964052818819746e+21,1.0489215845645922e+22,7.403469664342261e+37,3.8469556832807084e+38,-4.3253672544473645,-5.041049136526851,0,0,[],kepler_okamoto2021:kepler:9075109,kepler:9075109,9075109,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,30.944,own,own,own,4.574,False,False,-;-,bolometric,False,,
3,3,3.1999999823863273e+34,1.853198,1.176,5929.0,3000.0,3.0,True,4002.2001322,4.9180948254783416e+22,1.4754284476435023e+23,3.9056920425097146e+39,2.029457116903286e+40,-5.086548020956023,-5.802229903035517,0,0,[],kepler_okamoto2021:kepler:9138848,kepler:9138848,9138848,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,4.399,own,own,own,4.244,False,False,-;-,bolometric,False,,
2,2,1.5999999911931637e+34,0.46724699999999997,0.769,5694.0,3000.0,3.0,True,3923.4994312,5.424205537621971e+21,1.627261661286591e+22,1.4305625654853525e+38,7.433421140480128e+38,-3.9513868761092183,-4.667068758188712,0,0,[],kepler_okamoto2021:kepler:9141747,kepler:9141747,9141747,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,18.12,own,own,own,4.548,False,False,-;-,bolometric,False,,
4,4,5.000000204592394e+34,0.786501,1.099,5686.0,3000.0,3.0,True,3920.7506631999995,1.8663314431838943e+22,5.598994329551683e+22,9.130316009376694e+38,4.7442513652199856e+39,-4.261515787054499,-4.977197669133993,0,0,[],kepler_okamoto2021:kepler:9142773,kepler:9142773,9142773,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,6.661,own,own,own,4.45,False,False,-;-,bolometric,False,,
71,71,2.7999999165013342e+35,3.8575019999999998,1.319,5598.0,3000.0,3.0,True,3890.2117768,1.3308144825195773e+23,3.992443447558732e+23,1.7385169423605274e+40,9.033599021963181e+40,-4.793020908976615,-5.508702791056109,0,0,[],kepler_okamoto2021:kepler:9150539,kepler:9150539,9150539,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,3.32,own,own,own,4.53,False,False,-;-,bolometric,False,,
1,1,7.700000042725478e+33,0.8120419999999999,0.851,5381.0,3000.0,3.0,True,3812.5362362,1.1954489729061692e+22,3.586346918718508e+22,4.6805750642246156e+38,2.4320981459630982e+39,-4.783808487003952,-5.499490369083446,0,0,[],kepler_okamoto2021:kepler:9159119,kepler:9159119,9159119,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,19.113,own,own,own,4.542,False,False,-;-,bolometric,False,,
1,1,7.000000038841343e+33,1.414809,0.803,5565.0,3000.0,3.0,True,3878.6167450000003,1.8155544790135015e+22,5.446663437040505e+22,8.76025156071253e+38,4.5519602370715986e+39,-5.0974185351893055,-5.8131004172687994,0,0,[],kepler_okamoto2021:kepler:9287643,kepler:9287643,9287643,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,18.49,own,own,own,4.528,False,False,-;-,bolometric,False,,
1,1,6.89999986143789e+33,0.984502,0.92,5983.0,3000.0,3.0,True,4019.7258537999996,1.5912550347198849e+22,4.773765104159654e+22,7.188070631151914e+38,3.73503106246464e+39,-5.01776325389018,-5.733445135969674,0,0,[],kepler_okamoto2021:kepler:9290677,kepler:9290677,9290677,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,14.355,own,own,own,4.397,False,False,-;-,bolometric,False,,
3,3,6.89999986143789e+33,1.9386079999999999,0.935,5667.0,3000.0,3.0,True,3914.2039738,3.3362724459085583e+22,1.0008817337725674e+23,2.1822018155203872e+39,1.133905325055107e+40,-5.5000458307413,-6.215727712820794,0,0,[],kepler_okamoto2021:kepler:9335973,kepler:9335973,9335973,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,7.548,own,own,own,4.393,False,False,-;-,bolometric,False,,
2,2,3.299999974098775e+33,1.476932,0.888,5488.0,3000.0,3.0,True,3851.2584448,2.337821136244533e+22,7.013463408733598e+22,1.2800282982025923e+39,6.651222142838447e+39,-5.588705634442277,-6.304387516521771,0,0,[],kepler_okamoto2021:kepler:9392121,kepler:9392121,9392121,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,13.768,own,own,own,4.475,False,False,-;-,bolometric,False,,
2,2,2.4999999042257906e+35,0.924605,1.524,5911.0,3000.0,3.0,True,3996.3118282,4.127653596593707e+22,1.2382960789781118e+23,3.003015088498033e+39,1.5604124127523622e+40,-4.079617522260854,-4.795299404340348,0,0,[],kepler_okamoto2021:kepler:9410906,kepler:9410906,9410906,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,0.246,own,own,own,,False,False,-;-,bolometric,False,,
21,21,1.2999999541588192e+34,1.369673,0.985,5783.0,3000.0,3.0,True,3953.7704138,2.5855271491685394e+22,7.75658144750562e+22,1.488765524976013e+39,7.735852589446223e+39,-5.05888296638242,-5.774564848461914,0,0,[],kepler_okamoto2021:kepler:9509071,kepler:9509071,9509071,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,7.462,own,own,own,4.425,False,False,-;-,bolometric,False,,
1,1,9.699999876974427e+33,0.41384699999999996,0.805,5947.0,3000.0,3.0,True,4008.0652378,5.137851953803649e+21,1.5413555861410946e+22,1.3187881276131029e+38,6.852624124333567e+38,-4.133403299995635,-4.849085182075129,0,0,[],kepler_okamoto2021:kepler:9520338,kepler:9520338,9520338,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,23.857,own,own,own,4.538,False,False,1;1,bolometric,False,,
1,1,1.2000000243433737e+34,1.843762,0.921,5471.0,3000.0,3.0,True,3845.1610922,3.1455506242696552e+22,9.436651872808963e+22,1.9977800337296613e+39,1.0380769562299311e+40,-5.22136641351846,-5.937048295597954,0,0,[],kepler_okamoto2021:kepler:9549300,kepler:9549300,9549300,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,10.329,own,own,own,4.487,False,False,-;-,bolometric,False,,
20,20,2.7999999165013342e+35,1.584792,0.936,5654.0,3000.0,3.0,True,3909.7097672,2.736916313002963e+22,8.210748939008887e+22,1.6214177647334445e+39,8.425133846439257e+39,-3.7627369085752065,-4.4784187906547,0,0,[],kepler_okamoto2021:kepler:9583493,kepler:9583493,9583493,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,5.347,own,own,own,4.54,False,False,-;-,bolometric,False,,
51,51,8.999999972125496e+35,5.961119999999999,1.151,5425.0,3000.0,3.0,True,3828.5586249999997,1.5969246282781015e+23,4.7907738848343046e+23,2.285226638473418e+40,1.1874385933937384e+41,-4.404686769815967,-5.120368651895461,0,0,[],kepler_okamoto2021:kepler:9598005,kepler:9598005,9598005,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,3.216,own,own,own,4.52,False,False,-;-,bolometric,False,,
1,1,1.700000044802613e+34,1.195651,0.961,5343.0,3000.0,3.0,True,3798.5871658,2.255098699013652e+22,6.765296097040957e+22,1.212693309028036e+39,6.301339275706151e+39,-4.8533020485556335,-5.568983930635127,0,0,[],kepler_okamoto2021:kepler:9656102,kepler:9656102,9656102,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,11.339,own,own,own,4.427,False,False,-;-,bolometric,False,,
1,1,2.4000000486867475e+34,0.6385449999999999,1.026,5624.0,3000.0,3.0,True,3899.2923392000002,1.3292259944247226e+22,3.987677983274167e+22,5.4878330191826854e+38,2.851561683803555e+39,-4.359189637900172,-5.074871519979666,0,0,[],kepler_okamoto2021:kepler:9666115,kepler:9666115,9666115,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,14.48,own,own,own,4.451,False,False,-;-,bolometric,False,,
46,46,7.200000294613047e+35,3.9140789999999996,0.961,5834.0,3000.0,3.0,True,3970.8610952,6.99827806214807e+22,2.099483418644421e+23,6.629632291292562e+39,3.444857989205396e+40,-3.9641569269794346,-4.6798388090589285,0,0,[],kepler_okamoto2021:kepler:9716645,kepler:9716645,9716645,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,1.367,own,own,own,4.39,False,False,-;-,bolometric,False,,
1,1,1.700000044802613e+34,0.512737,0.86,5180.0,3000.0,3.0,True,3737.5800799999997,7.910160775357647e+21,2.373048232607294e+22,2.519304229618692e+38,1.309068877626823e+39,-4.170831682973812,-4.886513565053306,0,0,[],kepler_okamoto2021:kepler:9727020,kepler:9727020,9727020,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,26.884,own,own,own,4.52,False,False,-;-,bolometric,False,,
2,2,9.50000014113754e+33,1.996654,0.937,5949.0,3000.0,3.0,True,4008.7154842,3.357789398659709e+22,1.007336819597913e+23,2.203346652947102e+39,1.1448925048773638e+40,-5.365359218418618,-6.081041100498112,0,0,[],kepler_okamoto2021:kepler:9764877,kepler:9764877,9764877,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,4.467,own,own,own,4.476,False,False,-;-,bolometric,False,,
1,1,1.6000000530901656e+33,1.5849769999999999,0.92,5927.0,3000.0,3.0,True,4001.5470218,2.574769576407025e+22,7.724308729221076e+22,1.4794837622521142e+39,7.687623135581446e+39,-5.965990205953055,-6.681672088032549,0,0,[],kepler_okamoto2021:kepler:9772971,kepler:9772971,9772971,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,5.084,own,own,own,4.488,False,False,-;-,bolometric,False,,
1,1,5.300000117832734e+34,1.3470259999999998,1.325,5664.0,3000.0,3.0,True,3913.1679231999997,4.656843631348538e+22,1.3970530894045619e+23,3.598654333312003e+39,1.869915643252289e+40,-4.831864253491418,-5.5475461355709115,0,0,[],kepler_okamoto2021:kepler:9779373,kepler:9779373,9779373,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,4.837,own,own,own,4.227,False,False,-;-,bolometric,False,,
12,12,1.2999999541588192e+34,1.566443,0.938,5307.0,3000.0,3.0,True,3785.2768858,2.8274127579373564e+22,8.48223827381207e+22,1.702497448469045e+39,8.846436241514288e+39,-5.117143132716123,-5.832825014795617,0,0,[],kepler_okamoto2021:kepler:9786953,kepler:9786953,9786953,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,7.294,own,own,own,4.62,False,False,-;-,bolometric,False,,
2,2,6.100000051532314e+34,0.51493,0.802,5493.0,3000.0,3.0,True,3853.0478458,6.644677812308682e+21,1.9934033436926045e+22,1.9396060999488224e+38,1.0078488935345635e+39,-3.5023837025969726,-4.2180655846764665,0,0,[],kepler_okamoto2021:kepler:9815596,kepler:9815596,9815596,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,24.29,own,own,own,4.51,False,False,-;-,bolometric,False,,
2,2,2.699999961927088e+34,1.6414819999999999,1.111,5431.0,3000.0,3.0,True,3830.7327562,4.094137973215612e+22,1.2282413919646836e+23,2.966513720335937e+39,1.5414457454916045e+40,-5.040882603285866,-5.7565644853653595,0,0,[],kepler_okamoto2021:kepler:9825370,kepler:9825370,9825370,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,7.835,own,own,own,4.301,False,False,-;-,bolometric,False,,
1,1,1.2999999541588192e+34,1.823083,0.872,5650.0,3000.0,3.0,True,3908.3244999999997,2.733751723870001e+22,8.201255171610003e+22,1.618606405011171e+39,8.410525592807268e+39,-5.095197917620453,-5.810879799699947,0,0,[],kepler_okamoto2021:kepler:9846290,kepler:9846290,9846290,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,11.174,own,own,own,4.516,False,False,-;-,bolometric,False,,
6,6,5.600000031073075e+33,0.861567,0.821,5404.0,3000.0,3.0,True,3820.9288672000002,1.1772430665488047e+22,3.531729199646414e+22,4.574060048273991e+38,2.3767513201444508e+39,-4.912113832311412,-5.627795714390906,0,0,[],kepler_okamoto2021:kepler:9848292,kepler:9848292,9848292,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,5.331,own,own,own,4.548,False,False,-;-,bolometric,False,,
1,1,3.099999928776878e+33,0.255871,0.492,5558.0,3000.0,3.0,True,3876.1471688,1.2335755795341433e+21,3.70072673860243e+21,1.5514982665068468e+37,8.061821476334693e+37,-3.699389610825804,-4.415071492905298,0,0,[],kepler_okamoto2021:kepler:9875451,kepler:9875451,9875451,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,37.098,own,own,own,4.685,False,False,-;-,bolometric,False,,
2,2,4.6000001139486e+33,1.7896889999999999,0.757,5143.0,3000.0,3.0,True,3723.4669258,2.1501573513216386e+22,6.450472053964915e+22,1.1290365845096219e+39,5.866646183924091e+39,-5.389950172287094,-6.105632054366588,0,0,[],kepler_okamoto2021:kepler:9881857,kepler:9881857,9881857,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,7.648,own,own,own,4.5,False,False,-;-,bolometric,False,,
4,4,1.8000000736532618e+35,0.75835,1.078,5887.0,3000.0,3.0,True,3988.4246697999997,1.697655712568766e+22,5.092967137706298e+22,7.920946473819426e+38,4.115844521006636e+39,-3.6435045556597103,-4.359186437739204,0,0,[],kepler_okamoto2021:kepler:9910701,kepler:9910701,9910701,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,5.835,own,own,own,4.38,False,False,-;-,bolometric,False,,
16,16,3.7000000028455667e+34,0.6072339999999999,0.913,5801.0,3000.0,3.0,True,3959.8236841999997,9.830919195805362e+21,2.9492757587416087e+22,3.490549807762531e+38,1.8137428840183442e+39,-3.974692115071363,-4.690373997150857,0,0,[],kepler_okamoto2021:kepler:9935067,kepler:9935067,9935067,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,15.791,own,own,own,4.45,False,False,-;-,bolometric,False,,
1,1,3.500000019420672e+33,1.007566,0.921,5790.0,3000.0,3.0,True,3956.12722,1.6617086230530739e+22,4.9851258691592225e+22,7.670699332111904e+38,3.985812291840742e+39,-5.34076691330781,-6.056448795387304,0,0,[],kepler_okamoto2021:kepler:9959608,kepler:9959608,9959608,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,7.509,own,own,own,4.487,False,False,-;-,bolometric,False,,
1,1,1.900000028227508e+34,0.36097199999999996,0.902,5147.0,3000.0,3.0,True,3724.9973978,6.153845133925008e+21,1.8461535401775026e+22,1.7287113914376913e+38,8.982647884779513e+38,-3.958968886407824,-4.674650768487318,0,0,[],kepler_okamoto2021:kepler:9963468,kepler:9963468,9963468,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,33.48,own,own,own,,False,False,-;-,bolometric,False,,
