n_flares,n_independent,e_flare_max_erg,amplitude_frac,radius_rsun,teff_k,b_gauss,geometric_factor,assessable,t_spot_k,a_spot_nominal_cm2,a_spot_conservative_cm2,e_mag_nominal_erg,e_mag_conservative_erg,xi_nominal_max,xi_conservative_max,n_above_nominal,n_above_conservative,flares_above,record_key,star_key,star_id,catalogue,mission,amplitude_source,amplitude_unit,amplitude_unit_guessed,amplitude_scale,amplitude_scaled,prot,prot_source,teff_source,radius_source,logg,params_assumed,has_peak_times,catalogue_flag,energy_kind,energy_log10_input,energies_json,t_peaks_json
4,4,5.700000208476528e+33,1.844871,0.8,5150.0,3000.0,3.0,True,3726.1445,2.4730085421825288e+22,7.419025626547587e+22,1.3926470850863894e+39,7.236406525146972e+39,-5.387966202930329,-6.103648085009823,0,0,[],kepler_shibayama2013:kepler:11303472,kepler:11303472,11303472,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,13.8,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.59,False,False,,bolometric,False,,
3,3,1.700000044802613e+34,0.43778999999999996,1.3,5785.0,3000.0,3.0,True,3954.444145,1.4392198586351516e+22,4.317659575905455e+22,6.1829162526979076e+38,3.212737526584845e+39,-4.560744431217053,-5.276426313296547,0,0,[],kepler_shibayama2013:kepler:11390058,kepler:11390058,11390058,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,12.1,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,3.99,False,False,,bolometric,False,,
1,1,4.399999882935697e+34,0.001,0.9,5732.0,3000.0,3.0,True,3936.4935007999998,1.583963399493062e+19,4.751890198479186e+19,2.257461555355094e+34,1.1730114330025453e+35,0.28983230193242093,-0.42584958014707297,1,0,[],kepler_shibayama2013:kepler:11401109,kepler:11401109,11401109,kepler_shibayama2013,kepler,own,fraction,True,1.0,False,29.1,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,,False,False,,bolometric,False,[4.399999882935697e+34],
4,4,4.800000097373495e+34,1.11537,0.6,5302.0,3000.0,3.0,True,3783.4208968,8.242615115226727e+21,2.472784534568018e+22,2.679786416993192e+38,1.3924578682995498e+39,-3.7468589352991373,-4.462540817378631,0,0,[],kepler_shibayama2013:kepler:11454563,kepler:11454563,11454563,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,0.8,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.61,False,False,,bolometric,False,,
3,3,9.999999790214768e+33,1.2090269999999999,0.8,5664.0,3000.0,3.0,True,3913.1679231999997,1.523701495988278e+22,4.571104487964834e+22,6.735230926210477e+38,3.499728649471721e+39,-4.828352499780053,-5.544034381859547,0,0,[],kepler_shibayama2013:kepler:11455711,kepler:11455711,11455711,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,13.9,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.55,False,False,,bolometric,False,,
1,1,4.0999999696953566e+35,0.0423,1.0,5598.0,3000.0,3.0,True,3890.2117768,8.388071713396606e+20,2.516421514018981e+21,8.699531238665447e+36,4.520409032220347e+37,-1.326711998425509,-2.042393880505003,0,0,[],kepler_shibayama2013:kepler:11457191,kepler:11457191,11457191,kepler_shibayama2013,kepler,own,fraction,True,1.0,False,0.4,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,,False,False,,bolometric,False,,
1,1,2.8000000155365374e+34,0.319177,1.1,5929.0,3000.0,3.0,True,4002.2001322,7.411009850055533e+21,2.22330295501666e+22,2.2846450461629034e+38,1.1871363891644074e+39,-3.911660701740388,-4.627342583819882,0,0,[],kepler_shibayama2013:kepler:11494048,kepler:11494048,11494048,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,14.9,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.401,False,False,,bolometric,False,,
6,6,2.7999999165013342e+35,0.025231415999999996,1.1,5964.0,3000.0,3.0,True,4013.5832032,5.839984585230468e+20,1.7519953755691404e+21,5.053825017492497e+36,2.6260445108579027e+37,-1.2564621825380229,-1.9721440646175168,0,0,[],kepler_shibayama2013:kepler:11498907,kepler:11498907,11498907,kepler_shibayama2013,kepler,santos2021,ppm,False,2.828,True,0.9,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,3.5,False,False,,bolometric,False,,
4,4,3.4999999451442694e+35,2.1007629999999997,1.0,5865.0,3000.0,3.0,True,3981.1585450000002,4.055219448129594e+22,1.2165658344388779e+23,2.9243152649573226e+39,1.5195187848765975e+40,-3.921956153741803,-4.637638035821297,0,0,[],kepler_shibayama2013:kepler:11610797,kepler:11610797,11610797,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,1.6,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.03,False,False,,bolometric,False,,
2,2,1.7999999746180586e+34,0.00085,1.1,5826.0,3000.0,3.0,True,3968.1925192,1.9927462508536852e+19,5.9782387525610545e+19,3.1855223085359156e+34,1.6552459461084914e+35,-0.24790815185774306,-0.963590033937237,0,0,[],kepler_shibayama2013:kepler:11612371,kepler:11612371,11612371,kepler_shibayama2013,kepler,own,fraction,True,1.0,False,4.32,yang2019_stars,shibayama2013_stars,shibayama2013_stars,3.89,False,False,,bolometric,False,"[1.4000000077682687e+34, 1.7999999746180586e+34]",
3,3,3.1999999328687257e+35,0.22097799999999998,1.2,5713.0,3000.0,3.0,True,3930.0093897999996,6.234562858936778e+21,1.870368857681033e+22,1.7628349885448763e+38,9.159959296559474e+38,-2.7410616925410025,-3.4567435746204964,0,0,[],kepler_shibayama2013:kepler:11649990,kepler:11649990,11649990,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,2.0,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.32,False,False,,bolometric,False,,
8,8,4.699999994246444e+35,0.7085319999999999,1.0,5790.0,3000.0,3.0,True,3956.12722,1.3775950659468927e+22,4.132785197840678e+22,5.790086044665049e+38,3.008616962866616e+39,-3.090587160286333,-3.8062690423658267,0,0,[],kepler_shibayama2013:kepler:11757490,kepler:11757490,11757490,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,1.3,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.48,False,False,,bolometric,False,,
34,34,1.1000000450103266e+35,2.135876,1.1,5238.0,3000.0,3.0,True,3759.5061448,5.349214581344724e+22,1.6047643744034174e+23,4.430346351417296e+39,2.3020754927346476e+40,-4.60504497648369,-5.320726858563177,0,0,[],kepler_shibayama2013:kepler:11764567,kepler:11764567,11764567,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,22.2,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.5,False,False,,bolometric,False,,
5,5,2.5999999083176385e+34,1.5430899999999999,0.6,5120.0,3000.0,3.0,True,3714.64448,1.168399233300277e+22,3.505197699900831e+22,4.522614228559391e+38,2.3500192880696366e+39,-4.240416212075218,-4.9560980941547115,0,0,[],kepler_shibayama2013:kepler:11770267,kepler:11770267,11770267,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,1.3,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.69,False,False,,bolometric,False,,
1,1,8.600000153828511e+34,5.544859,0.988,5792.0,3000.0,3.0,True,3956.7999487999996,1.0521596850760134e+23,3.1564790552280405e+23,1.2221517544432314e+40,6.350486799765358e+40,-5.152626676539043,-5.868308558618537,0,0,[],kepler_shibayama2013:kepler:11818232,kepler:11818232,11818232,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,1.014,okamoto2021_stars,okamoto2021_stars,okamoto2021_stars,4.377,False,False,-,bolometric,False,,
1,1,3.3000000359957768e+34,2.259845,0.809,5510.0,3000.0,3.0,True,3859.11842,2.96152192865557e+22,8.884565785966709e+22,1.825051310048104e+39,9.483244786270366e+39,-4.742761134236318,-5.458443016315812,0,0,[],kepler_shibayama2013:kepler:11818740,kepler:11818740,11818740,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,15.433,okamoto2021_stars,okamoto2021_stars,okamoto2021_stars,4.533,False,False,-,bolometric,False,,
5,5,3.699999953327965e+35,0.18085908399999998,1.4,5852.0,3000.0,3.0,True,3976.8486368,6.851206576946511e+21,2.0553619730839533e+22,2.03073495105128e+38,1.055200833578014e+39,-2.739451524950205,-3.455133407029699,0,0,[],kepler_shibayama2013:kepler:11924179,kepler:11924179,11924179,kepler_shibayama2013,kepler,santos2021,ppm,False,2.828,True,3.5,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.2,False,False,,bolometric,False,,
6,6,6.599999873921147e+35,2.911448,1.3,5472.0,3000.0,3.0,True,3845.5203328,9.895055177939215e+22,2.968516553381765e+23,1.1146280812923657e+40,5.791777405024171e+40,-4.22758605297529,-4.943267935054784,0,0,[],kepler_shibayama2013:kepler:11958998,kepler:11958998,11958998,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,4.6,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.26,False,False,,bolometric,False,,
2,2,3.999999916085907e+34,0.101459,1.1,5750.0,3000.0,3.0,True,3942.6125,2.396365198154937e+21,7.189095594464811e+21,4.200801452707697e+37,2.1828004645796638e+38,-3.0212721732482493,-3.736954055327743,0,0,[],kepler_shibayama2013:kepler:11961324,kepler:11961324,11961324,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,0.7,yang2019_stars,shibayama2013_stars,shibayama2013_stars,4.38,False,False,,bolometric,False,,
3,3,8.599999955758105e+35,8.484888,1.0,5222.0,3000.0,3.0,True,3753.4816327999997,1.759915237465289e+23,5.279745712395867e+23,2.643871095856739e+40,1.3737957200060034e+41,-4.487741827930236,-5.203423710009723,0,0,[],kepler_shibayama2013:kepler:11967491,kepler:11967491,11967491,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,1.3,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.45,False,False,,bolometric,False,,
3,3,5.199999816635277e+34,0.9420099999999999,0.998,5749.0,3000.0,3.0,True,3942.2731642,1.8316267133579978e+22,5.494880140073993e+22,8.876834093297478e+38,4.6125382979852515e+39,-4.232254774736674,-4.947936656816168,0,0,[],kepler_shibayama2013:kepler:11972298,kepler:11972298,11972298,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,15.562,okamoto2021_stars,okamoto2021_stars,okamoto2021_stars,4.43,False,False,-,bolometric,False,,
12,12,6.000000245510873e+34,5.980027,0.997,5263.0,3000.0,3.0,True,3768.8827498,1.2263262820402157e+23,3.6789788461206475e+23,1.5378419502125e+40,7.9908611753365755e+40,-5.408760435531086,-6.12444231761058,0,0,[],kepler_shibayama2013:kepler:12003808,kepler:12003808,12003808,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,3.685,okamoto2021_stars,okamoto2021_stars,okamoto2021_stars,4.7,False,False,-,bolometric,False,,
4,4,5.199999816635277e+34,1.023155,0.8,5560.0,3000.0,3.0,True,3876.8531199999998,1.3038880647895014e+22,3.911664194368504e+22,5.3316682020250244e+38,2.770416064502024e+39,-4.010859786443575,-4.726541668523069,0,0,[],kepler_shibayama2013:kepler:12006586,kepler:12006586,12006586,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,1.9,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.53,False,False,,bolometric,False,,
2,2,4.8999999033949365e+34,2.252948,1.024,5892.0,3000.0,3.0,True,3990.0712288,4.548743447454723e+22,1.3646230342364173e+23,3.4740799936947895e+39,1.8051849175913825e+40,-4.85064374276579,-5.566325624845284,0,0,[],kepler_shibayama2013:kepler:12109550,kepler:12109550,12109550,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,4.561,okamoto2021_stars,okamoto2021_stars,okamoto2021_stars,4.349,False,False,-,bolometric,False,,
2,2,4.499999986062748e+35,8.396637,0.6,5152.0,3000.0,3.0,True,3726.9088768,6.329471851937037e+22,1.8988415555811114e+23,5.702349855572802e+39,2.963027901715543e+40,-4.1028413465767954,-4.818523228656289,0,0,[],kepler_shibayama2013:kepler:12119534,kepler:12119534,12119534,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,0.3,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.436,False,False,,bolometric,False,,
1,1,8.400000046609612e+33,1.1825109999999999,1.1,5400.0,3000.0,3.0,True,3819.4719999999998,2.9019464515005077e+22,8.705839354501521e+22,1.7702587154643984e+39,9.198534113177861e+39,-5.323757452741994,-6.039439334821488,0,0,[],kepler_shibayama2013:kepler:12169825,kepler:12169825,12169825,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,17.8,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.41,False,False,,bolometric,False,,
1,1,1.9000000777451096e+35,6.835121,1.206,5420.0,3000.0,3.0,True,3826.74488,2.011425254244739e+23,6.034275762734217e+23,3.2304163345112726e+40,1.6785735662921826e+41,-5.230504878879707,-5.9461867609592005,0,0,[],kepler_shibayama2013:kepler:12207117,kepler:12207117,12207117,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,1.602,okamoto2021_stars,okamoto2021_stars,okamoto2021_stars,4.58,False,False,-,bolometric,False,,
2,2,3.999999916085907e+34,1.923519,0.868,5641.0,3000.0,3.0,True,3905.2034602,2.860663087690896e+22,8.581989263072687e+22,1.732617585175304e+39,9.002945062832768e+39,-4.6366427357333535,-5.352324617812847,0,0,[],kepler_shibayama2013:kepler:12266582,kepler:12266582,12266582,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,6.843,okamoto2021_stars,okamoto2021_stars,okamoto2021_stars,4.494,False,False,-,bolometric,False,,
1,1,7.400000129485137e+33,1.31802,0.7,5250.0,3000.0,3.0,True,3764.0125,1.3346409854396833e+22,4.00392295631905e+22,5.521401589403221e+38,2.86900442455138e+39,-4.872817608601586,-5.58849949068108,0,0,[],kepler_shibayama2013:kepler:12307384,kepler:12307384,12307384,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,13.9,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.303,False,False,,bolometric,False,,
2,2,3.800000056455016e+34,3.9716009999999997,1.1,5795.0,3000.0,3.0,True,3957.808505,9.339016212309121e+22,2.8017048636927363e+23,1.0220081138836071e+40,5.31050993698214e+40,-5.4296707406758316,-6.1453526227553255,0,0,[],kepler_shibayama2013:kepler:12315267,kepler:12315267,12315267,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,4.0,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,3.743,False,False,,bolometric,False,,
16,16,1.1000000053962454e+36,3.97647,0.974,5251.0,3000.0,3.0,True,3764.3875642,7.794806887901706e+22,2.3384420663705117e+23,7.793107914212369e+39,4.049417656884882e+40,-3.8503180028375823,-4.565999884917076,0,0,[],kepler_shibayama2013:kepler:12354328,kepler:12354328,12354328,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,0.809,okamoto2021_stars,okamoto2021_stars,okamoto2021_stars,4.63,False,False,-,bolometric,False,,
2,2,3.1999999823863273e+34,0.324827,1.1,5757.0,3000.0,3.0,True,3944.9858458,7.666761225367409e+21,2.3000283676102225e+22,2.4039230204162417e+38,1.2491150426536098e+39,-3.875770580436331,-4.591452462515825,0,0,[],kepler_shibayama2013:kepler:12355626,kepler:12355626,12355626,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,1.0,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.39,False,False,,bolometric,False,,
4,4,4.2999999778790524e+35,5.188641,1.0,5466.0,3000.0,3.0,True,3843.3638152,1.0441839003321826e+23,3.1325517009965475e+23,1.2082815358549616e+40,6.278415029844447e+40,-4.4486996855940575,-5.164381567673551,0,0,[],kepler_shibayama2013:kepler:12401269,kepler:12401269,12401269,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,2.2,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.42,False,False,,bolometric,False,,
1,1,6.499999770794096e+34,0.959456,1.016,5894.0,3000.0,3.0,True,3990.7293511999997,1.90665519443643e+22,5.71996558330929e+22,9.427811511928869e+38,4.898834562853067e+39,-4.161497549860641,-4.877179431940135,0,0,[],kepler_shibayama2013:kepler:2012690,kepler:2012690,2012690,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,8.947,okamoto2021_stars,okamoto2021_stars,okamoto2021_stars,4.03,False,False,-,bolometric,False,,
3,3,3.3000000359957768e+34,1.737323,1.2,5124.0,3000.0,3.0,True,3716.1815392,5.258916872790019e+22,1.5776750618370056e+23,4.31864105231473e+39,2.2440317166785504e+40,-5.116833164160994,-5.832515046240488,0,0,[],kepler_shibayama2013:kepler:2158047,kepler:2158047,2158047,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,5.4,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.57,False,False,,bolometric,False,,
3,3,5.000000204592394e+34,0.209558,1.023,5544.0,3000.0,3.0,True,3871.1974912,4.374636242224206e+21,1.3123908726672616e+22,1.0361331522200669e+38,5.3839057891549595e+38,-3.316445547548291,-4.032127429627785,0,0,[],kepler_shibayama2013:kepler:2303352,kepler:2303352,2303352,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,3.027,okamoto2021_stars,okamoto2021_stars,okamoto2021_stars,4.6,False,False,-,bolometric,False,,
1,1,1.2999999541588192e+34,0.24425999999999998,0.7,5353.0,3000.0,3.0,True,3802.2679977999996,2.4413317862325763e+21,7.323995358697731e+21,4.31959329415611e+37,2.2445265160536597e+38,-3.5214995212995177,-4.237181403379012,0,0,[],kepler_shibayama2013:kepler:2441337,kepler:2441337,2441337,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,13.8,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.554,False,False,,bolometric,False,,
1,1,1.3999999582506671e+35,0.0012,1.1,5479.0,3000.0,3.0,True,3848.0330122,2.917690924876705e+19,8.753072774630117e+19,5.643669546474963e+34,2.9325367186871524e+35,0.39456644612535285,-0.32111543595414105,1,0,[],kepler_shibayama2013:kepler:2554317,kepler:2554317,2554317,kepler_shibayama2013,kepler,own,fraction,True,1.0,False,19.3,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.39,False,False,,bolometric,False,[1.3999999582506671e+35],
2,2,9.399999963734087e+33,0.0013,0.7,5595.0,3000.0,3.0,True,3889.1609049999997,1.2635771946745618e+19,3.7907315840236855e+19,1.608441679151728e+34,8.357708127906576e+34,-0.23327746641810876,-0.9489593484976027,0,0,[],kepler_shibayama2013:kepler:2850378,kepler:2850378,2850378,kepler_shibayama2013,kepler,own,fraction,True,1.0,False,11.9,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,,False,False,,bolometric,False,"[2.700000147618094e+33, 9.399999963734087e+33]",
15,15,2.2000000900206533e+35,2.415329,0.9,5162.0,3000.0,3.0,True,3730.7264648,4.090937156265965e+22,1.2272811468797895e+23,2.9630355481213876e+39,1.5396384341936822e+40,-4.129314163234916,-4.84499604531441,0,0,[],kepler_shibayama2013:kepler:2860579,kepler:2860579,2860579,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,5.1,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.53,False,False,,bolometric,False,,
3,3,4.800000097373495e+34,1.316038,1.1,5504.0,3000.0,3.0,True,3856.9782271999998,3.190713854741378e+22,9.572141564224134e+22,2.0409597355408918e+39,1.0605137874477491e+40,-4.62859319076702,-5.344275072846514,0,0,[],kepler_shibayama2013:kepler:2862041,kepler:2862041,2862041,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,5.6,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.11,False,False,,bolometric,False,,
4,4,6.999999791253336e+34,0.0018,0.9,5115.0,3000.0,3.0,True,3712.721545,3.0687476539098698e+19,9.20624296172961e+19,6.087576276675525e+34,3.1631974218458946e+35,0.06065361114328027,-0.6550282709362136,1,0,[],kepler_shibayama2013:kepler:3100568,kepler:3100568,3100568,kepler_shibayama2013,kepler,own,fraction,True,1.0,False,25.5,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.52,False,False,,bolometric,False,"[1.900000028227508e+34, 6.999999791253336e+34, 4.199999775716798e+34, 1.5999999911931637e+34]",
17,17,4.699999994246444e+35,2.935219,1.0,5195.0,3000.0,3.0,True,3743.2737049999996,6.110166495366591e+22,1.8330499486099773e+23,5.4085670301916545e+39,2.8103738677301584e+40,-4.060984359030641,-4.776666241110135,0,0,[],kepler_shibayama2013:kepler:3118883,kepler:3118883,3118883,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,8.5,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.48,False,False,,bolometric,False,,
1,1,2.1999999414678486e+34,3.9037409999999997,0.9,5350.0,3000.0,3.0,True,3801.1645,6.452156099712671e+22,1.9356468299138013e+23,5.868943770506976e+39,3.0495926391848813e+40,-5.426137279353931,-6.141819161433425,0,0,[],kepler_shibayama2013:kepler:3119250,kepler:3119250,3119250,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,3.7,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.55,False,False,,bolometric,False,,
1,1,1.2999999541588192e+35,4.003522,1.206,5531.0,3000.0,3.0,True,3866.5887961999997,1.1631927847351255e+23,3.4895783542053767e+23,1.4206274405358646e+40,7.381796716903956e+40,-5.038536862163852,-5.754218744243346,0,0,[],kepler_shibayama2013:kepler:3123231,kepler:3123231,3123231,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,0.924,okamoto2021_stars,okamoto2021_stars,okamoto2021_stars,4.53,False,False,-,bolometric,False,,
1,1,7.500000306888591e+33,0.329798,0.8,5221.0,3000.0,3.0,True,3753.1044922,4.3785591927776147e+21,1.3135677578332846e+22,1.0375271916379755e+38,5.391149430453676e+38,-4.140938206413161,-4.8566200884926545,0,0,[],kepler_shibayama2013:kepler:3217974,kepler:3217974,3217974,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,7.2,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.313,False,False,,bolometric,False,,
2,2,6.300000158751213e+34,0.759578,0.8,5765.0,3000.0,3.0,True,3947.693945,9.475066391368676e+21,2.8425199174106028e+22,3.3027525941673427e+38,1.7161605893783252e+39,-3.7195354819553756,-4.4352173640348695,0,0,[],kepler_shibayama2013:kepler:3239219,kepler:3239219,3239219,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,1.8,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.25,False,False,,bolometric,False,,
28,28,4.000000163673915e+35,0.0124,0.9,5417.0,3000.0,3.0,True,3825.6557738,2.032939337401922e+20,6.098818012205764e+20,1.0379807016111792e+36,5.393505937399655e+36,-0.4141292699805845,-1.1298111520600784,0,0,[],kepler_shibayama2013:kepler:3425756,kepler:3425756,3425756,kepler_shibayama2013,kepler,own,fraction,True,1.0,False,1.7,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.56,False,False,,bolometric,False,"[7.600000112910032e+34, 1.2000000491021745e+35, 4.000000163673915e+35, 6.899999985231894e+34, 9.399999592352075e+34, 3.3000000359957768e+34, 1.3999999582506671e+35, 3.1999999823863273e+34, 1.1000000450103266e+35, 1.1000000450103266e+35, 3.7000000028455667e+34, 3.999999916085907e+34, 5.600000031073075e+34, 3.999999916085907e+34, 1.2000000491021745e+35, 4.500000184133154e+34, 2.99999992468503e+35, 1.1000000450103266e+35, 3.0000001227554363e+34, 3.099999928776878e+34, 1.0000000409184788e+35, 3.099999928776878e+34, 1.700000069561414e+35, 3.5999999492361172e+34, 1.2000000491021745e+35, 9.700000000768431e+34, 1.8000000736532618e+35, 6.999999791253336e+34]",
21,21,2.2000000900206533e+35,2.131709,0.8,5221.0,3000.0,3.0,True,3753.1044922,2.8301608979668694e+22,8.490482693900608e+22,1.704980197798077e+39,8.859336985455309e+39,-3.8892966407256893,-4.604978522805183,0,0,[],kepler_shibayama2013:kepler:3557532,kepler:3557532,3557532,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,2.0,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.61,False,False,,bolometric,False,,
6,6,1.3999999582506671e+35,0.405985,1.3,5835.0,3000.0,3.0,True,3971.194345,1.3282199771567704e+22,3.984659931470311e+22,5.4816040445027674e+38,2.848325013616153e+39,-3.5927796389947275,-4.308461521074221,0,0,[],kepler_shibayama2013:kepler:3626094,kepler:3626094,3626094,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,0.7,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,3.78,False,False,,bolometric,False,,
2,2,8.600000153828511e+34,2.8957189999999997,0.974,5640.0,3000.0,3.0,True,3904.85632,5.423141164984704e+22,1.626942349495411e+23,4.5225045631495215e+39,2.3499623042511183e+40,-4.720880554717866,-5.4365624367973595,0,0,[],kepler_shibayama2013:kepler:3728906,kepler:3728906,3728906,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,3.627,okamoto2021_stars,okamoto2021_stars,okamoto2021_stars,3.81,False,False,-,bolometric,False,,
1,1,5.899999944313415e+34,0.0024,1.1,5536.0,3000.0,3.0,True,3868.3628031999997,5.797880485458944e+19,1.7393641456376834e+20,1.5809077844110971e+35,8.214637814043497e+35,-0.4280545303907459,-1.1437364124702398,0,0,[],kepler_shibayama2013:kepler:3749062,kepler:3749062,3749062,kepler_shibayama2013,kepler,own,fraction,True,1.0,False,0.9,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,,False,False,,bolometric,False,[5.899999944313415e+34],
1,1,9.199999980309192e+34,0.2685893,0.9,5484.0,3000.0,3.0,True,3849.8256352,4.369153852351626e+21,1.3107461557054878e+22,1.0341860054791514e+38,5.373788117899787e+38,-3.050810830222204,-3.766492712301698,0,0,[],kepler_shibayama2013:kepler:3852071,kepler:3852071,3852071,kepler_shibayama2013,kepler,santos2021,ppm,False,2.828,True,3.7,shibayama2013_stars,shibayama2013_stars,shibayama2013_stars,4.51,False,False,,bolometric,False,,
1,1,6.000000245510873e+34,0.440121,1.418,5928.0,3000.0,3.0,True,4001.8736128,1.69833998229109e+22,5.095019946873269e+22,7.925735969649028e+38,4.118333216042488e+39,-4.120888332415852,-4.836570214495346,0,0,[],kepler_shibayama2013:kepler:3853938,kepler:3853938,3853938,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,2.223,okamoto2021_stars,okamoto2021_stars,okamoto2021_stars,4.132,False,False,-,bolometric,False,,
3,3,3.699999953327965e+35,5.444205,0.859,5524.0,3000.0,3.0,True,3864.1021792,8.031115137689958e+22,2.4093345413069875e+23,8.15016550531643e+39,4.234950223590999e+40,-4.34296470945376,-5.058646591533254,0,0,[],kepler_shibayama2013:kepler:3869649,kepler:3869649,3869649,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,1.921,okamoto2021_stars,okamoto2021_stars,okamoto2021_stars,4.45,False,False,-,bolometric,False,,
5,5,3.3000000359957768e+34,1.1984139999999999,0.786,5134.0,3000.0,3.0,True,3720.0191752,1.5541649100422915e+22,4.662494730126875e+22,6.938223707647642e+38,3.6052067927773885e+39,-4.322734353979833,-5.0384162360593265,0,0,[],kepler_shibayama2013:kepler:3939069,kepler:3939069,3939069,kepler_shibayama2013,kepler,mcquillan2014,ppm,False,1.0,False,19.354,okamoto2021_stars,okamoto2021_stars,okamoto2021_stars,4.53,False,False,-,bolometric,False,,
