n_flares,n_independent,e_flare_max_erg,amplitude_frac,radius_rsun,teff_k,b_gauss,geometric_factor,assessable,t_spot_k,a_spot_nominal_cm2,a_spot_conservative_cm2,e_mag_nominal_erg,e_mag_conservative_erg,xi_nominal_max,xi_conservative_max,n_above_nominal,n_above_conservative,flares_above,record_key,star_key,star_id,catalogue,mission,amplitude_source,amplitude_unit,amplitude_unit_guessed,amplitude_scale,amplitude_scaled,prot,prot_source,teff_source,radius_source,logg,params_assumed,has_peak_times,catalogue_flag,energy_kind,energy_log10_input,energies_json,t_peaks_json
9,7,3.884000044541712e+33,,0.328275,3080.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:201898222,tess:201898222,201898222,tess_gunther2020,tess,,,True,1.0,False,0.445607,own,own,own,4.89569,False,True,,bolometric,False,,
7,5,1.4269999752010986e+34,,0.791554,4194.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:201919099,tess:201919099,201919099,tess_gunther2020,tess,,,True,1.0,False,,,own,own,4.46065,False,True,,bolometric,False,,
2,1,1.5359999457416557e+33,,0.174881,2968.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:201920975,tess:201920975,201920975,tess_gunther2020,tess,,,True,1.0,False,,,own,own,5.11363,False,True,,bolometric,False,,
13,9,1.3560000287459523e+34,,0.575356,3494.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:201938513,tess:201938513,201938513,tess_gunther2020,tess,,,True,1.0,False,1.10369,own,own,own,4.67216,False,True,,bolometric,False,,
4,4,2.3179998908365153e+34,0.01151,0.938091,5634.0,3000.0,3.0,True,3902.7719752,2.000861982550785e+20,6.002585947652354e+20,1.0135107242802798e+36,5.266356205408129e+36,-1.640714937286802,-2.356396819366296,0,0,[],tess_gunther2020:tess:204322922,tess:204322922,204322922,tess_gunther2020,tess,tu2022_stars,fraction,True,1.0,False,5.33,tu2022_stars,own,own,4.49358,False,True,,bolometric,False,,
1,1,3.431999973062726e+33,,0.811618,4891.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:204375878,tess:204375878,204375878,tess_gunther2020,tess,,,True,1.0,False,,,own,own,4.52245,False,True,,bolometric,False,,
5,5,6.744999864999046e+32,,0.243202,3222.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:204450571,tess:204450571,204450571,tess_gunther2020,tess,,,True,1.0,False,1.569349,own,own,own,4.99561,False,True,,bolometric,False,,
1,1,1.293000033812368e+32,,0.190537,3020.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:206283441,tess:206283441,206283441,tess_gunther2020,tess,,,True,1.0,False,0.64519,own,own,own,5.08156,False,True,,bolometric,False,,
1,1,6.67899986551707e+32,,0.366704,3458.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:206327047,tess:206327047,206327047,tess_gunther2020,tess,,,True,1.0,False,,,own,own,4.8578,False,True,,bolometric,False,,
14,9,1.2239999678849994e+34,,0.746358,4001.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:206327795,tess:206327795,206327795,tess_gunther2020,tess,,,True,1.0,False,0.223861,own,own,own,4.48457,False,True,,bolometric,False,,
4,3,1.8200000100987493e+34,,0.575313,3290.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:206327797,tess:206327797,206327797,tess_gunther2020,tess,,,True,1.0,False,0.223861,own,own,own,4.6722,False,True,,bolometric,False,,
2,2,1.5300000527017522e+34,0.029029,0.73027,5697.0,3000.0,3.0,True,3924.5290378,3.0381021233415664e+20,9.1143063700247e+20,1.896296319352331e+36,9.853444713972285e+36,-2.093214756320066,-2.8088966383995597,0,0,[],tess_gunther2020:tess:206353405,tess:206353405,206353405,tess_gunther2020,tess,tu2022_stars,fraction,True,1.0,False,2.333903,own,own,own,4.71542,False,True,,bolometric,False,,
2,1,1.0379999721583867e+34,,0.362758,3297.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:206358152,tess:206358152,206358152,tess_gunther2020,tess,,,True,1.0,False,1.0285,own,own,own,4.86158,False,True,,bolometric,False,,
1,1,1.753000002653039e+33,,0.936011,5834.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:206473269,tess:206473269,206473269,tess_gunther2020,tess,,,True,1.0,False,4.790643,own,own,own,,False,True,,bolometric,False,,
18,0,,,1.0,5777.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:206502540,tess:206502540,206502540,tess_gunther2020,tess,,,True,1.0,False,0.166583,own,,,,True,True,,bolometric,False,,
1,1,5.7290000370943226e+32,,0.718166,4155.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:206529986,tess:206529986,206529986,tess_gunther2020,tess,,,True,1.0,False,4.771026,own,own,own,,False,True,,bolometric,False,,
16,11,2.0269999254757834e+33,,0.49041,3333.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:206537793,tess:206537793,206537793,tess_gunther2020,tess,,,True,1.0,False,1.517037,own,own,own,4.74581,False,True,,bolometric,False,,
1,1,8.060999857600681e+31,,0.262297,3168.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:206542524,tess:206542524,206542524,tess_gunther2020,tess,,,True,1.0,False,,,own,own,4.97023,False,True,,bolometric,False,,
11,6,6.383000076977172e+34,,0.461172,3237.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:206544316,tess:206544316,206544316,tess_gunther2020,tess,,,True,1.0,False,0.321802,own,own,own,4.77159,False,True,,bolometric,False,,
1,1,2.5319999625423207e+32,,0.465216,3646.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:206548902,tess:206548902,206548902,tess_gunther2020,tess,,,True,1.0,False,6.5505,own,own,own,4.76801,False,True,,bolometric,False,,
2,1,7.146999847776306e+33,,1.04564,3954.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:206556127,tess:206556127,206556127,tess_gunther2020,tess,,,True,1.0,False,0.368464,own,own,own,4.19169,False,True,,bolometric,False,,
34,14,4.732999811391276e+34,0.027006,0.883252,5597.0,3000.0,3.0,True,3889.8615578,4.178285627256315e+20,1.2534856881768948e+21,3.058439100328335e+36,1.5892115740871775e+37,-1.8103633500821275,-2.5260452321616214,0,0,[],tess_gunther2020:tess:206592394,tess:206592394,206592394,tess_gunther2020,tess,tu2022_stars,fraction,True,1.0,False,3.4348,own,own,own,4.54153,False,True,,bolometric,False,,
9,0,,,0.301,5777.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:206609630,tess:206609630,206609630,tess_gunther2020,tess,,,True,1.0,False,2.201673,own,,own,4.94964,True,True,,bolometric,False,,
2,2,8.90399978943878e+32,,0.236166,3029.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:206610657,tess:206610657,206610657,tess_gunther2020,tess,,,True,1.0,False,,,own,own,5.00559,False,True,,bolometric,False,,
3,1,4.0320001090284166e+33,,0.223111,2955.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:206623351,tess:206623351,206623351,tess_gunther2020,tess,,,True,1.0,False,0.24919,own,own,own,5.02517,False,True,,bolometric,False,,
4,0,,,0.343,5777.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:206624740,tess:206624740,206624740,tess_gunther2020,tess,,,True,1.0,False,,,,own,4.90692,True,True,,bolometric,False,,
5,4,1.7279999583021757e+33,,0.263972,3145.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:206649739,tess:206649739,206649739,tess_gunther2020,tess,,,True,1.0,False,2.427259,own,own,own,4.96811,False,True,,bolometric,False,,
1,1,4.567999933385491e+35,,30.6419,4251.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:206688155,tess:206688155,206688155,tess_gunther2020,tess,,,True,1.0,False,3.46339,own,own,own,,False,True,,bolometric,False,,
11,6,7.618000132463254e+33,,0.369673,3288.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:207080123,tess:207080123,207080123,tess_gunther2020,tess,,,True,1.0,False,,,own,own,4.85497,False,True,,bolometric,False,,
31,18,7.897000249847176e+33,,0.476184,3387.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:207082763,tess:207082763,207082763,tess_gunther2020,tess,,,True,1.0,False,0.850675,own,own,own,4.75833,False,True,,bolometric,False,,
1,1,3.2690000212337575e+32,,0.452657,3395.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:207108993,tess:207108993,207108993,tess_gunther2020,tess,,,True,1.0,False,0.753369,own,own,own,4.77915,False,True,,bolometric,False,,
18,12,1.4160000113940204e+34,,0.965516,4197.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:207132076,tess:207132076,207132076,tess_gunther2020,tess,,,True,1.0,False,1.73221,own,own,own,4.28809,False,True,,bolometric,False,,
22,13,2.725000037226452e+33,,0.319661,3059.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:207138379,tess:207138379,207138379,tess_gunther2020,tess,,,True,1.0,False,0.493011,own,own,own,4.9046,False,True,,bolometric,False,,
6,5,4.045000026865962e+33,,0.67803,3688.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:207140650,tess:207140650,207140650,tess_gunther2020,tess,,,True,1.0,False,2.097739,own,own,own,4.58698,False,True,,bolometric,False,,
2,2,5.683000119515789e+32,,0.717066,4132.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:207144018,tess:207144018,207144018,tess_gunther2020,tess,,,True,1.0,False,,,own,own,4.53986,False,True,,bolometric,False,,
1,1,7.14700000251881e+32,,0.509129,3707.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:207147334,tess:207147334,207147334,tess_gunther2020,tess,,,True,1.0,False,,,own,own,4.72942,False,True,,bolometric,False,,
3,3,2.4630000861745207e+32,,0.220132,3158.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:207148580,tess:207148580,207148580,tess_gunther2020,tess,,,True,1.0,False,0.501932,own,own,own,5.02985,False,True,,bolometric,False,,
2,1,9.052000163410495e+33,,0.396481,3126.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:207169757,tess:207169757,207169757,tess_gunther2020,tess,,,True,1.0,False,0.957184,own,own,own,4.8299,False,True,,bolometric,False,,
4,3,8.733999673543916e+32,,0.230289,3074.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:207172859,tess:207172859,207172859,tess_gunther2020,tess,,,True,1.0,False,1.596881,own,own,own,5.01423,False,True,,bolometric,False,,
7,6,4.5710001305883006e+33,,0.669855,3934.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:207199350,tess:207199350,207199350,tess_gunther2020,tess,,,True,1.0,False,0.855871,own,own,own,4.59351,False,True,,bolometric,False,,
1,1,1.1320000321453045e+32,,0.201137,3160.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:207238086,tess:207238086,207238086,tess_gunther2020,tess,,,True,1.0,False,0.460544,own,own,own,5.06184,False,True,,bolometric,False,,
4,3,1.8359999642068995e+35,0.02347,1.23517,5155.0,3000.0,3.0,True,3728.054905,7.494563645275983e+20,2.2483690935827948e+21,7.347205342660602e+36,3.8177198841388994e+37,-1.6022495094528963,-2.3179313915323903,0,0,[],tess_gunther2020:tess:20891744,tess:20891744,20891744,tess_gunther2020,tess,tu2022_stars,fraction,True,1.0,False,1.54275,own,own,own,4.19463,False,True,,bolometric,False,,
10,8,7.277000264091801e+33,,0.490161,3516.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:20892891,tess:20892891,20892891,tess_gunther2020,tess,,,True,1.0,False,4.790643,own,own,own,4.74603,False,True,,bolometric,False,,
2,1,2.788000058621005e+36,,2.42309,7370.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:209396749,tess:209396749,209396749,tess_gunther2020,tess,,,True,1.0,False,2.220054,own,own,own,3.89386,False,True,,bolometric,False,,
13,0,,,1.0,5777.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:211354464,tess:211354464,211354464,tess_gunther2020,tess,,,True,1.0,False,0.282239,own,,,,True,True,,bolometric,False,,
2,2,4.316999902812736e+33,0.015489,1.07898,5450.0,3000.0,3.0,True,3837.6005,3.63563867552053e+20,1.090691602656159e+21,2.4824111992908987e+36,1.2898986967349478e+37,-2.7596916830021954,-3.4753735650816893,0,0,[],tess_gunther2020:tess:211378474,tess:211378474,211378474,tess_gunther2020,tess,tu2022_stars,fraction,True,1.0,False,2.333903,own,own,own,4.34977,False,True,,bolometric,False,,
2,0,,,0.133,5777.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:211414575,tess:211414575,211414575,tess_gunther2020,tess,,,True,1.0,False,0.415241,own,,own,5.18636,True,True,,bolometric,False,,
1,1,5.991999934212987e+33,,0.801326,5049.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:211433156,tess:211433156,211433156,tess_gunther2020,tess,,,True,1.0,False,,,own,own,4.55576,False,True,,bolometric,False,,
2,0,,,0.138,5777.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:211438898,tess:211438898,211438898,tess_gunther2020,tess,,,True,1.0,False,0.821292,own,,own,5.17151,True,True,,bolometric,False,,
2,2,1.1089999959847854e+33,,0.188827,2998.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:214516789,tess:214516789,214516789,tess_gunther2020,tess,,,True,1.0,False,,,own,own,5.08489,False,True,,bolometric,False,,
5,3,4.914999914531204e+32,,0.244041,3226.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:214517415,tess:214517415,214517415,tess_gunther2020,tess,,,True,1.0,False,,,own,own,4.99445,False,True,,bolometric,False,,
3,3,7.534999811906782e+32,,0.232767,3180.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:214664015,tess:214664015,214664015,tess_gunther2020,tess,,,True,1.0,False,4.619685,own,own,own,5.01055,False,True,,bolometric,False,,
5,4,4.000999924049642e+34,0.054889,0.989344,5535.0,3000.0,3.0,True,3868.008145,1.0727561327913961e+21,3.218268398374188e+21,1.2582129731049475e+37,6.537866388480187e+37,-2.4975856156340583,-3.2132674977135522,0,0,[],tess_gunther2020:tess:214772274,tess:214772274,214772274,tess_gunther2020,tess,tu2022_stars,fraction,True,1.0,False,1.596881,own,own,own,4.43414,False,True,,bolometric,False,,
1,1,4.6430001159556825e+32,,0.214912,3178.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:214912309,tess:214912309,214912309,tess_gunther2020,tess,,,True,1.0,False,0.527665,own,own,own,5.03826,False,True,,bolometric,False,,
13,9,6.783999927996693e+33,,0.564832,3542.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:215197039,tess:215197039,215197039,tess_gunther2020,tess,,,True,1.0,False,2.116796,own,own,own,4.68118,False,True,,bolometric,False,,
2,2,3.760999947034618e+32,,0.248027,3185.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:218963269,tess:218963269,218963269,tess_gunther2020,tess,,,True,1.0,False,0.514159,own,own,own,4.98897,False,True,,bolometric,False,,
12,7,5.037000065971565e+33,,0.321928,3241.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:218973487,tess:218973487,218973487,tess_gunther2020,tess,,,True,1.0,False,,,own,own,4.90224,False,True,,bolometric,False,,
1,1,5.237000111293462e+33,,0.636638,3919.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:218985069,tess:218985069,218985069,tess_gunther2020,tess,,,True,1.0,False,,,own,own,4.62058,False,True,,bolometric,False,,
1,1,3.564999995464662e+32,,0.279435,3339.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:219150432,tess:219150432,219150432,tess_gunther2020,tess,,,True,1.0,False,,,own,own,4.94921,False,True,,bolometric,False,,
3,0,,,1.0,5777.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:219166792,tess:219166792,219166792,tess_gunther2020,tess,,,True,1.0,False,0.652489,own,,,,True,True,,bolometric,False,,
11,7,2.662999976753913e+33,,0.397791,3320.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:219176544,tess:219176544,219176544,tess_gunther2020,tess,,,True,1.0,False,,,own,own,4.82869,False,True,,bolometric,False,,
3,3,1.0249999924238392e+34,0.066412,0.828901,5217.0,3000.0,3.0,True,3751.5952138000002,9.470781971983379e+20,2.8412345915950136e+21,1.0437137571537681e+37,5.423295767846793e+37,-3.007857545743299,-3.723539427822793,0,0,[],tess_gunther2020:tess:219212899,tess:219212899,219212899,tess_gunther2020,tess,tu2022_stars,fraction,True,1.0,False,3.97362,own,own,own,4.55045,False,True,,bolometric,False,,
1,1,4.595000074129926e+33,0.016512,1.25812,5214.0,3000.0,3.0,True,3750.4625032,5.4268917088753825e+20,1.6280675126626143e+21,4.527196894668676e+36,2.352400511230257e+37,-2.993543860304122,-3.709225742383616,0,0,[],tess_gunther2020:tess:219325965,tess:219325965,219325965,tess_gunther2020,tess,tu2022_stars,fraction,True,1.0,False,4.81,tu2022_stars,own,own,4.18801,False,True,GM42,bolometric,False,,
2,0,,,1.0,5777.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:219326123,tess:219326123,219326123,tess_gunther2020,tess,,,True,1.0,False,,,,,,True,True,,bolometric,False,,
1,1,8.020000115240513e+33,,0.983236,4539.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:219328784,tess:219328784,219328784,tess_gunther2020,tess,,,True,1.0,False,1.957467,own,own,own,4.30401,False,True,,bolometric,False,,
1,1,7.651000209575494e+32,,0.522122,3635.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:219339932,tess:219339932,219339932,tess_gunther2020,tess,,,True,1.0,False,3.250794,own,own,own,4.7181,False,True,,bolometric,False,,
11,7,3.392999910065079e+33,,0.402548,3132.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:219993473,tess:219993473,219993473,tess_gunther2020,tess,,,True,1.0,False,0.694826,own,own,own,4.82432,False,True,,bolometric,False,,
12,10,1.6800000093219224e+34,0.046141,0.920397,5551.0,3000.0,3.0,True,3873.6740842,7.790892853750174e+20,2.3372678561250523e+21,7.787238879566639e+36,4.046368017025548e+37,-2.666074213083462,-3.381756095162956,0,0,[],tess_gunther2020:tess:219998026,tess:219998026,219998026,tess_gunther2020,tess,tu2022_stars,fraction,True,1.0,False,2.395322,own,own,own,4.50134,False,True,,bolometric,False,,
6,4,6.300000034957209e+33,,0.517868,3231.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220018894,tess:220018894,220018894,tess_gunther2020,tess,,,True,1.0,False,1.358541,own,own,own,4.7218,False,True,,bolometric,False,,
5,5,1.2729999519089258e+32,,0.259946,3155.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220391763,tess:220391763,220391763,tess_gunther2020,tess,,,True,1.0,False,0.586059,own,own,own,4.97323,False,True,,bolometric,False,,
1,1,1.2269999917762036e+34,0.003816,1.22709,5642.0,3000.0,3.0,True,3905.5505288,1.134086566700776e+20,3.402259700102328e+20,4.32485906016159e+35,2.2472626883323372e+36,-1.547127399292961,-2.262809281372455,0,0,[],tess_gunther2020:tess:220398321,tess:220398321,220398321,tess_gunther2020,tess,tu2022_stars,fraction,True,1.0,False,2.61948,own,own,own,4.26032,False,True,,bolometric,False,,
9,6,1.5479999484609695e+34,,0.314851,3277.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220407530,tess:220407530,220407530,tess_gunther2020,tess,,,True,1.0,False,,,own,own,4.90966,False,True,,bolometric,False,,
1,1,4.552999940818324e+32,,0.589097,3568.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220408233,tess:220408233,220408233,tess_gunther2020,tess,,,True,1.0,False,,,own,own,4.66045,False,True,,bolometric,False,,
8,0,,,1.0,5777.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220411388,tess:220411388,220411388,tess_gunther2020,tess,,,True,1.0,False,3.16623,own,,,,True,True,,bolometric,False,,
2,2,1.4340000309472417e+33,,0.487008,3474.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220417260,tess:220417260,220417260,tess_gunther2020,tess,,,True,1.0,False,3.792593,own,own,own,4.7488,False,True,,bolometric,False,,
3,3,1.1200000410316786e+32,,0.123994,2809.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220429097,tess:220429097,220429097,tess_gunther2020,tess,,,True,1.0,False,0.496034,own,own,own,5.249,False,True,,bolometric,False,,
29,19,7.289000235862614e+33,,0.372606,3387.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220432563,tess:220432563,220432563,tess_gunther2020,tess,,,True,1.0,False,1.704022,own,own,own,4.85219,False,True,,bolometric,False,,
40,15,2.564000054902202e+33,,0.427535,3410.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220433363,tess:220433363,220433363,tess_gunther2020,tess,,,True,1.0,False,0.855925,own,own,own,4.80163,False,True,,bolometric,False,,
41,18,6.097000151435114e+33,,0.351215,3268.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220433364,tess:220433364,220433364,tess_gunther2020,tess,,,True,1.0,False,0.855925,own,own,own,4.87276,False,True,,bolometric,False,,
1,1,3.427999879310785e+33,,0.626156,3508.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220436250,tess:220436250,220436250,tess_gunther2020,tess,,,True,1.0,False,4.551111,own,own,own,4.62927,False,True,,bolometric,False,,
1,1,1.8090000462916712e+34,0.019537,1.29947,5636.0,3000.0,3.0,True,3903.4670432,6.515539820994096e+20,1.954661946298229e+21,5.955637486944921e+36,3.094640015655129e+37,-2.5174896768874646,-3.2331715589669585,0,0,[],tess_gunther2020:tess:220457102,tess:220457102,220457102,tess_gunther2020,tess,tu2022_stars,fraction,True,1.0,False,2.600635,own,own,own,4.21053,False,True,,bolometric,False,,
1,1,4.0130000196144587e+34,,1.43164,6366.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220460948,tess:220460948,220460948,tess_gunther2020,tess,,,True,1.0,False,,,own,own,4.23021,False,True,,bolometric,False,,
1,1,7.669000167231713e+33,,1.37899,6584.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220473037,tess:220473037,220473037,tess_gunther2020,tess,,,True,1.0,False,0.962244,own,own,own,4.29566,False,True,,bolometric,False,,
18,10,6.302999935054409e+34,,0.928132,3884.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220473309,tess:220473309,220473309,tess_gunther2020,tess,,,True,1.0,False,8.61846,own,own,own,4.281,False,True,,bolometric,False,,
1,1,2.337000042147475e+34,,1.1589,5843.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220474209,tess:220474209,220474209,tess_gunther2020,tess,,,True,1.0,False,0.490149,own,own,own,,False,True,,bolometric,False,,
1,1,5.111000048697316e+35,,10.9204,4904.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220476782,tess:220476782,220476782,tess_gunther2020,tess,,,True,1.0,False,0.142292,own,own,own,,False,True,,bolometric,False,,
1,1,1.1700000330193397e+33,,0.253379,3185.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220481179,tess:220481179,220481179,tess_gunther2020,tess,,,True,1.0,False,1.65495,own,own,own,4.98179,False,True,,bolometric,False,,
6,4,4.006999909935048e+32,,0.179199,3098.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220512758,tess:220512758,220512758,tess_gunther2020,tess,,,True,1.0,False,,,own,own,5.1044,False,True,,bolometric,False,,
2,2,2.2860000383275167e+33,,0.519877,3173.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220513299,tess:220513299,220513299,tess_gunther2020,tess,,,True,1.0,False,1.07085,own,own,own,4.72005,False,True,,bolometric,False,,
5,5,1.7690000681757928e+33,,0.285583,3222.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220522527,tess:220522527,220522527,tess_gunther2020,tess,,,True,1.0,False,0.963198,own,own,own,4.942,False,True,,bolometric,False,,
25,17,3.8109998964680903e+34,,0.456772,3276.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220523369,tess:220523369,220523369,tess_gunther2020,tess,,,True,1.0,False,1.291095,own,own,own,4.7755,False,True,,bolometric,False,,
1,1,4.787000009319194e+31,,0.37591,3455.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220526731,tess:220526731,220526731,tess_gunther2020,tess,,,True,1.0,False,,,own,own,4.84907,False,True,,bolometric,False,,
45,27,4.5569998953020105e+34,,0.969053,4965.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220536421,tess:220536421,220536421,tess_gunther2020,tess,,,True,1.0,False,2.528395,own,own,own,4.37919,False,True,,bolometric,False,,
3,3,6.13199981119581e+33,,0.763018,4917.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220538891,tess:220538891,220538891,tess_gunther2020,tess,,,True,1.0,False,3.827478,own,own,own,4.58148,False,True,,bolometric,False,,
30,20,2.295999963222359e+34,,0.684119,3538.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220539110,tess:220539110,220539110,tess_gunther2020,tess,,,True,1.0,False,0.773578,own,own,own,4.58215,False,True,,bolometric,False,,
43,23,2.372000073290183e+34,,0.588476,3254.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220556639,tess:220556639,220556639,tess_gunther2020,tess,,,True,1.0,False,0.594979,own,own,own,4.66098,False,True,,bolometric,False,,
24,0,,,1.0,5777.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220557560,tess:220557560,220557560,tess_gunther2020,tess,,,True,1.0,False,,,,,,True,True,,bolometric,False,,
2,2,1.304999993977493e+34,,0.92372,4583.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220557792,tess:220557792,220557792,tess_gunther2020,tess,,,True,1.0,False,3.987641,own,own,own,4.36432,False,True,,bolometric,False,,
3,2,2.085000046938887e+33,,0.392194,3190.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220558700,tess:220558700,220558700,tess_gunther2020,tess,,,True,1.0,False,0.968322,own,own,own,4.83386,False,True,,bolometric,False,,
21,13,4.219000174615766e+34,,1.02006,4980.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:220570408,tess:220570408,220570408,tess_gunther2020,tess,,,True,1.0,False,0.693668,own,own,own,4.33463,False,True,,bolometric,False,,
26,16,2.2520000151485437e+33,,0.4216,3350.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_gunther2020:tess:224225152,tess:224225152,224225152,tess_gunther2020,tess,,,True,1.0,False,3.500855,own,own,own,4.80698,False,True,,bolometric,False,,
