n_flares,n_independent,e_flare_max_erg,amplitude_frac,radius_rsun,teff_k,b_gauss,geometric_factor,assessable,t_spot_k,a_spot_nominal_cm2,a_spot_conservative_cm2,e_mag_nominal_erg,e_mag_conservative_erg,xi_nominal_max,xi_conservative_max,n_above_nominal,n_above_conservative,flares_above,record_key,star_key,star_id,catalogue,mission,amplitude_source,amplitude_unit,amplitude_unit_guessed,prot,prot_source,teff_source,radius_source,logg,params_assumed,has_peak_times,catalogue_flag,energy_kind,energy_log10_input,tier,first_veto,flags,centroid
1,1,7.1e+34,0.051027,1.07,5717.0,3000.0,3.0,True,3931.3766138,1.1441573250527834e+21,3.4324719751583503e+21,1.3858979991967685e+37,7.201337246150562e+37,-2.29047291906312,-3.006154801142614,0,0,[],tess_tu2022:tess:441819689,tess:441819689,441819689,tess_tu2022,tess,tu2022_stars,fraction,True,1.19,tu2022_stars,tu2022_stars,tu2022_stars,4.39,False,False,,bolometric,False,none,below_ceiling,,not_checked
6,4,3.1e+34,0.02177,0.91,5353.0,3000.0,3.0,True,3802.2679978,3.677219771834054e+20,1.1031659315502162e+21,2.525120046093789e+36,1.312090864513532e+37,-1.9109203357953817,-2.626602217874876,0,0,[],tess_tu2022:tess:442868242,tess:442868242,442868242,tess_tu2022,tess,tu2022_stars,fraction,True,3.27,tu2022_stars,tu2022_stars,tu2022_stars,4.49,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,1,3.1e+34,0.020444,0.98,5976.0,3000.0,3.0,True,4017.4657792,3.751771376306768e+20,1.1255314128920303e+21,2.602299020591904e+36,1.3521942360455716e+37,-1.923995504437308,-2.639677386516801,0,0,[],tess_tu2022:tess:442923821,tess:442923821,442923821,tess_tu2022,tess,tu2022_stars,fraction,True,4.65,tu2022_stars,tu2022_stars,tu2022_stars,4.5,False,False,,bolometric,False,none,below_ceiling,,not_checked
2,0,,0.003693,0.91,5640.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:442925218,tess:442925218,442925218,tess_tu2022,tess,tu2022_stars,fraction,True,7.86,tu2022_stars,tu2022_stars,tu2022_stars,4.52,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.003917,0.98,5425.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:442956468,tess:442956468,442956468,tess_tu2022,tess,tu2022_stars,fraction,True,9.64,tu2022_stars,tu2022_stars,tu2022_stars,4.43,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.033709,1.15,5952.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:44315162,tess:44315162,44315162,tess_tu2022,tess,tu2022_stars,fraction,True,1.34,tu2022_stars,tu2022_stars,tu2022_stars,4.36,False,False,,bolometric,False,none,no_ceiling,,not_checked
5,5,1.8e+35,0.017381,0.72,5249.11,3000.0,3.0,True,3763.67863264282,1.862243929135819e+20,5.586731787407456e+20,9.100337529251414e+35,4.728674090006782e+36,-0.7037849953906345,-1.4194668774701285,0,0,[],tess_tu2022:tess:443581557,tess:443581557,443581557,tess_tu2022,tess,tu2022_stars,fraction,True,0.24,tu2022_stars,tu2022_stars,tu2022_stars,4.67,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.020402,0.9,5788.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:443666964,tess:443666964,443666964,tess_tu2022,tess,tu2022_stars,fraction,True,5.11,tu2022_stars,tu2022_stars,tu2022_stars,4.55,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,0,,0.001938,1.13,5611.63,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:443956255,tess:443956255,443956255,tess_tu2022,tess,tu2022_stars,fraction,True,6.82,tu2022_stars,tu2022_stars,tu2022_stars,4.33,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,1,2.8e+34,0.005767,0.87,5640.68,3000.0,3.0,True,3905.09238312608,8.616559491770219e+19,2.5849678475310652e+20,2.864200960716744e+35,1.488282476114697e+36,-1.0098454547337212,-1.7255273368132151,0,0,[],tess_tu2022:tess:443968828,tess:443968828,443968828,tess_tu2022,tess,tu2022_stars,fraction,True,11.12,tu2022_stars,tu2022_stars,tu2022_stars,4.56,False,False,GM21,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.002959,1.01,5908.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:444002676,tess:444002676,444002676,tess_tu2022,tess,tu2022_stars,fraction,True,3.47,tu2022_stars,tu2022_stars,tu2022_stars,4.46,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.008512,1.07,5785.79,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:444013020,tess:444013020,444013020,tess_tu2022,tess,tu2022_stars,fraction,True,2.32,tu2022_stars,tu2022_stars,tu2022_stars,4.4,False,False,,bolometric,False,none,no_ceiling,,not_checked
5,0,,0.003892,0.96,5612.85,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:444038730,tess:444038730,444038730,tess_tu2022,tess,tu2022_stars,fraction,True,4.03,tu2022_stars,tu2022_stars,tu2022_stars,4.47,False,False,,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.004258,0.86,5520.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:444048197,tess:444048197,444048197,tess_tu2022,tess,tu2022_stars,fraction,True,9.96,tu2022_stars,tu2022_stars,tu2022_stars,4.56,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,0,,0.003091,0.88,5669.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:444049705,tess:444049705,444049705,tess_tu2022,tess,tu2022_stars,fraction,True,7.6,tu2022_stars,tu2022_stars,tu2022_stars,4.55,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.016037,0.86,5563.48,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:444061369,tess:444061369,444061369,tess_tu2022,tess,tu2022_stars,fraction,True,4.69,tu2022_stars,tu2022_stars,tu2022_stars,4.56,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,0,,0.012278,0.99,5859.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:444066372,tess:444066372,444066372,tess_tu2022,tess,tu2022_stars,fraction,True,5.09,tu2022_stars,tu2022_stars,tu2022_stars,4.47,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.005023,0.92,5443.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:445028381,tess:445028381,445028381,tess_tu2022,tess,tu2022_stars,fraction,True,5.06,tu2022_stars,tu2022_stars,tu2022_stars,4.49,False,False,GM42,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.013947,0.74,5211.28,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:445073515,tess:445073515,445073515,tess_tu2022,tess,tu2022_stars,fraction,True,9.42,tu2022_stars,tu2022_stars,tu2022_stars,4.65,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.010406,0.84,5375.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:44521997,tess:44521997,44521997,tess_tu2022,tess,tu2022_stars,fraction,True,8.99,tu2022_stars,tu2022_stars,tu2022_stars,4.56,False,False,,bolometric,False,none,no_ceiling,,not_checked
15,9,2.7e+35,0.050829,0.98,5533.0,3000.0,3.0,True,3867.2986138,9.7494836908932e+20,2.92484510726796e+21,1.0901219274750816e+37,5.664439694495269e+37,-1.6061113112754055,-2.3217931933549,0,0,[],tess_tu2022:tess:445330462,tess:445330462,445330462,tess_tu2022,tess,tu2022_stars,fraction,True,1.04,tu2022_stars,tu2022_stars,tu2022_stars,4.44,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,1,2e+35,0.031883,1.39,5924.0,3000.0,3.0,True,4000.5668192,1.1826266203853276e+21,3.5478798611559827e+21,1.4563780526353327e+37,7.567562346577851e+37,-1.8622441299047168,-2.5779260119842107,0,0,[],tess_tu2022:tess:445392997,tess:445392997,445392997,tess_tu2022,tess,tu2022_stars,fraction,True,1.31,tu2022_stars,tu2022_stars,tu2022_stars,4.19,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.020283,0.86,5525.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:445854352,tess:445854352,445854352,tess_tu2022,tess,tu2022_stars,fraction,True,6.42,tu2022_stars,tu2022_stars,tu2022_stars,4.56,False,False,GM21,bolometric,False,none,no_ceiling,,not_checked
5,0,,0.005417,1.45,5787.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:445864316,tess:445864316,445864316,tess_tu2022,tess,tu2022_stars,fraction,True,5.13,tu2022_stars,tu2022_stars,tu2022_stars,4.13,False,False,,bolometric,False,none,no_ceiling,,not_checked
6,0,,0.018893,1.05,5655.9,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:445864318,tess:445864318,445864318,tess_tu2022,tess,tu2022_stars,fraction,True,5.13,tu2022_stars,tu2022_stars,tu2022_stars,4.39,False,False,GB21,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.002301,1.17,5951.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:445866313,tess:445866313,445866313,tess_tu2022,tess,tu2022_stars,fraction,True,1.17,tu2022_stars,tu2022_stars,tu2022_stars,4.34,False,False,GM21,bolometric,False,none,no_ceiling,,not_checked
4,0,,0.104699,0.8,5488.79,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:445867282,tess:445867282,445867282,tess_tu2022,tess,tu2022_stars,fraction,True,0.59,tu2022_stars,tu2022_stars,tu2022_stars,4.62,False,False,,bolometric,False,none,no_ceiling,,not_checked
3,2,5.9e+34,0.010749,1.22,5280.0,3000.0,3.0,True,3775.23328,3.293433572953766e+20,9.8803007188613e+20,2.140306706261441e+36,1.1121359877075644e+37,-1.5596240006288298,-2.275305882708324,0,0,[],tess_tu2022:tess:445868960,tess:445868960,445868960,tess_tu2022,tess,tu2022_stars,fraction,True,5.88,tu2022_stars,tu2022_stars,tu2022_stars,4.22,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.002059,1.58,5740.01,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:445924571,tess:445924571,445924571,tess_tu2022,tess,tu2022_stars,fraction,True,2.54,tu2022_stars,tu2022_stars,tu2022_stars,4.05,False,False,,bolometric,False,none,no_ceiling,,not_checked
4,0,,0.006599,1.03,5367.5,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:445926740,tess:445926740,445926740,tess_tu2022,tess,tu2022_stars,fraction,True,7.12,tu2022_stars,tu2022_stars,tu2022_stars,4.38,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,1,4.899999999999999e+34,0.005776,0.98,5485.66,3000.0,3.0,True,3850.42039024552,1.1138338421690684e+20,3.3415015265072054e+20,4.209526651295979e+35,2.187334210757974e+36,-0.9340371834347678,-1.6497190655142615,0,0,[],tess_tu2022:tess:445926881,tess:445926881,445926881,tess_tu2022,tess,tu2022_stars,fraction,True,9.08,tu2022_stars,tu2022_stars,tu2022_stars,4.44,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.01968,1.0,5780.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:446175986,tess:446175986,446175986,tess_tu2022,tess,tu2022_stars,fraction,True,3.92,tu2022_stars,tu2022_stars,tu2022_stars,4.46,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.008768,0.86,5545.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:446215698,tess:446215698,446215698,tess_tu2022,tess,tu2022_stars,fraction,True,5.07,tu2022_stars,tu2022_stars,tu2022_stars,4.56,False,False,"GB21, GM42",bolometric,False,none,no_ceiling,,not_checked
2,0,,0.001741,1.22,5983.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:44625549,tess:44625549,44625549,tess_tu2022,tess,tu2022_stars,fraction,True,2.28,tu2022_stars,tu2022_stars,tu2022_stars,4.31,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,0,,0.003187,1.17,5716.2,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:44648264,tess:44648264,44648264,tess_tu2022,tess,tu2022_stars,fraction,True,9.61,tu2022_stars,tu2022_stars,tu2022_stars,4.31,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.003413,0.87,5292.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:44669490,tess:44669490,44669490,tess_tu2022,tess,tu2022_stars,fraction,True,7.04,tu2022_stars,tu2022_stars,tu2022_stars,4.52,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.005681,1.22,5941.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:44683626,tess:44683626,44683626,tess_tu2022,tess,tu2022_stars,fraction,True,0.25,tu2022_stars,tu2022_stars,tu2022_stars,4.31,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.024833,0.8,5165.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:446850121,tess:446850121,446850121,tess_tu2022,tess,tu2022_stars,fraction,True,3.33,tu2022_stars,tu2022_stars,tu2022_stars,4.58,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.014408,1.31,5767.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:447078987,tess:447078987,447078987,tess_tu2022,tess,tu2022_stars,fraction,True,3.58,tu2022_stars,tu2022_stars,tu2022_stars,4.22,False,False,,bolometric,False,none,no_ceiling,,not_checked
3,0,,0.003237,1.04,5862.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:44737952,tess:44737952,44737952,tess_tu2022,tess,tu2022_stars,fraction,True,0.12,tu2022_stars,tu2022_stars,tu2022_stars,4.43,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,0,,0.003977,0.92,5122.5,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:44742360,tess:44742360,44742360,tess_tu2022,tess,tu2022_stars,fraction,True,10.69,tu2022_stars,tu2022_stars,tu2022_stars,4.45,False,False,,bolometric,False,none,no_ceiling,,not_checked
7,0,,0.004696,1.0,5862.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:44744399,tess:44744399,44744399,tess_tu2022,tess,tu2022_stars,fraction,True,12.2,tu2022_stars,tu2022_stars,tu2022_stars,4.46,False,False,,bolometric,False,none,no_ceiling,,not_checked
14,9,1.2999999999999998e+35,0.055587,1.2,5446.0,3000.0,3.0,True,3836.1568072,1.6146156803654185e+21,4.843847041096256e+21,2.3233059170280536e+37,1.2072251669453977e+38,-2.2521630461847053,-2.967844928264199,0,0,[],tess_tu2022:tess:44797824,tess:44797824,44797824,tess_tu2022,tess,tu2022_stars,fraction,True,1.5,tu2022_stars,tu2022_stars,tu2022_stars,4.26,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.001465,1.44,5822.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:44799355,tess:44799355,44799355,tess_tu2022,tess,tu2022_stars,fraction,True,5.13,tu2022_stars,tu2022_stars,tu2022_stars,4.14,False,False,,bolometric,False,none,no_ceiling,,not_checked
11,10,1.1e+36,0.033009,1.01,5382.0,3000.0,3.0,True,3812.9019208,6.844093565678175e+20,2.053228069703452e+21,6.411749653228255e+36,3.33164284944104e+37,-0.7655838718264292,-1.481265753905923,0,0,[],tess_tu2022:tess:448165364,tess:448165364,448165364,tess_tu2022,tess,tu2022_stars,fraction,True,2.44,tu2022_stars,tu2022_stars,tu2022_stars,4.39,False,False,GM42,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.009856,0.95,5770.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:44821545,tess:44821545,44821545,tess_tu2022,tess,tu2022_stars,fraction,True,7.33,tu2022_stars,tu2022_stars,tu2022_stars,4.5,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,1,3.4e+34,0.003472,1.1,5665.3,3000.0,3.0,True,3913.616957578,8.27161299245767e+19,2.4814838977373012e+20,2.693940254376441e+35,1.3998124179405066e+36,-0.898909042762547,-1.614590924842041,0,0,[],tess_tu2022:tess:448695927,tess:448695927,448695927,tess_tu2022,tess,tu2022_stars,fraction,True,5.85,tu2022_stars,tu2022_stars,tu2022_stars,4.36,False,False,GM42,bolometric,False,none,below_ceiling,,not_checked
4,3,7.5e+34,0.064433,0.84,5453.0,3000.0,3.0,True,3838.6825178,9.163166764743132e+20,2.74895002942294e+21,9.932785012434716e+36,5.16122649065868e+37,-2.1220097722085214,-2.8376916542880157,0,0,[],tess_tu2022:tess:44897584,tess:44897584,44897584,tess_tu2022,tess,tu2022_stars,fraction,True,4.43,tu2022_stars,tu2022_stars,tu2022_stars,4.57,False,False,,bolometric,False,none,below_ceiling,,not_checked
4,0,,0.003146,1.26,5972.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:44898583,tess:44898583,44898583,tess_tu2022,tess,tu2022_stars,fraction,True,7.28,tu2022_stars,tu2022_stars,tu2022_stars,4.28,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,1,2.2e+35,0.047246,0.99,5439.86,3000.0,3.0,True,3833.93850985832,9.347192189099302e+20,2.80415765672979e+21,1.0233505052535814e+37,5.317485207151451e+37,-1.667601727499786,-2.38328360957928,0,0,[],tess_tu2022:tess:449002272,tess:449002272,449002272,tess_tu2022,tess,tu2022_stars,fraction,True,2.49,tu2022_stars,tu2022_stars,tu2022_stars,4.42,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.01512,0.93,5899.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:450055382,tess:450055382,450055382,tess_tu2022,tess,tu2022_stars,fraction,True,9.28,tu2022_stars,tu2022_stars,tu2022_stars,4.53,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,1,3.7e+34,0.048039,1.01,5181.0,3000.0,3.0,True,3737.9601562,1.0220484110330692e+21,3.066145233099208e+21,1.170064628910137e+37,6.079834156234746e+37,-2.5000081267422942,-3.215690008821788,0,0,[],tess_tu2022:tess:450102551,tess:450102551,450102551,tess_tu2022,tess,tu2022_stars,fraction,True,0.35,tu2022_stars,tu2022_stars,tu2022_stars,4.38,False,False,GM42,bolometric,False,none,below_ceiling,,not_checked
9,8,8.799999999999999e+34,0.033181,0.69,5176.65,3000.0,3.0,True,3736.3063030345,3.2966987752529736e+20,9.89009632575892e+20,2.1434904350787345e+36,1.1137903017282856e+37,-1.3866388777436995,-2.102320759823193,0,0,[],tess_tu2022:tess:450325956,tess:450325956,450325956,tess_tu2022,tess,tu2022_stars,fraction,True,1.41,tu2022_stars,tu2022_stars,tu2022_stars,4.7,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.000972,1.37,5758.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:450333701,tess:450333701,450333701,tess_tu2022,tess,tu2022_stars,fraction,True,5.73,tu2022_stars,tu2022_stars,tu2022_stars,4.18,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,0,,0.001562,0.87,5140.51,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:450335187,tess:450335187,450335187,tess_tu2022,tess,tu2022_stars,fraction,True,4.93,tu2022_stars,tu2022_stars,tu2022_stars,4.5,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.000974,1.43,5989.81,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:450337136,tess:450337136,450337136,tess_tu2022,tess,tu2022_stars,fraction,True,2.46,tu2022_stars,tu2022_stars,tu2022_stars,4.17,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.003227,1.34,5817.16,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:450337305,tess:450337305,450337305,tess_tu2022,tess,tu2022_stars,fraction,True,7.25,tu2022_stars,tu2022_stars,tu2022_stars,4.21,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,1,8.7e+33,0.034632,0.74,5130.96,3000.0,3.0,True,3718.85329132672,3.982636124042896e+20,1.1947908372128688e+21,2.846155294212208e+36,1.4789056727420066e+37,-2.51473934010064,-3.2304212221801336,0,0,[],tess_tu2022:tess:450347395,tess:450347395,450347395,tess_tu2022,tess,tu2022_stars,fraction,True,5.19,tu2022_stars,tu2022_stars,tu2022_stars,4.64,False,False,,bolometric,False,none,below_ceiling,,not_checked
9,4,1.6e+35,0.041055,1.06,5631.0,3000.0,3.0,True,3901.7288362,9.115229836574008e+20,2.7345689509722016e+21,9.854942286585496e+36,5.120778223807524e+37,-1.7895341026119098,-2.505215984691404,0,0,[],tess_tu2022:tess:45059728,tess:45059728,45059728,tess_tu2022,tess,tu2022_stars,fraction,True,0.55,tu2022_stars,tu2022_stars,tu2022_stars,4.38,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.022801,1.22,5350.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:450659539,tess:450659539,450659539,tess_tu2022,tess,tu2022_stars,fraction,True,6.43,tu2022_stars,tu2022_stars,tu2022_stars,4.23,False,False,GM42,bolometric,False,none,no_ceiling,,not_checked
1,0,,0.004232,1.32,5919.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:451707675,tess:451707675,451707675,tess_tu2022,tess,tu2022_stars,fraction,True,10.84,tu2022_stars,tu2022_stars,tu2022_stars,4.23,False,False,GM42,bolometric,False,none,no_ceiling,,not_checked
1,1,1.1e+34,0.00981,0.81,5486.0,3000.0,3.0,True,3850.5421832,1.2922996358777065e+20,3.87689890763312e+20,5.260747805443996e+35,2.733564745450642e+36,-1.6796547975305387,-2.3953366796100326,0,0,[],tess_tu2022:tess:452445291,tess:452445291,452445291,tess_tu2022,tess,tu2022_stars,fraction,True,5.04,tu2022_stars,tu2022_stars,tu2022_stars,4.6,False,False,,bolometric,False,none,below_ceiling,,not_checked
6,0,,0.017988,1.2,5861.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:452465967,tess:452465967,452465967,tess_tu2022,tess,tu2022_stars,fraction,True,0.68,tu2022_stars,tu2022_stars,tu2022_stars,4.31,False,False,,bolometric,False,none,no_ceiling,,not_checked
28,0,,0.025754,1.4,5730.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:452479048,tess:452479048,452479048,tess_tu2022,tess,tu2022_stars,fraction,True,0.56,tu2022_stars,tu2022_stars,tu2022_stars,4.16,False,False,HB,bolometric,False,none,no_ceiling,,not_checked
7,0,,0.067091,1.04,5239.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:452479049,tess:452479049,452479049,tess_tu2022,tess,tu2022_stars,fraction,True,0.56,tu2022_stars,tu2022_stars,tu2022_stars,4.35,False,False,"HB, GB21",bolometric,False,none,no_ceiling,,not_checked
2,0,,0.032208,0.92,5985.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:452531346,tess:452531346,452531346,tess_tu2022,tess,tu2022_stars,fraction,True,8.6,tu2022_stars,tu2022_stars,tu2022_stars,4.56,False,False,,bolometric,False,none,no_ceiling,,not_checked
12,10,1.5e+35,0.06439,0.93,5299.0,3000.0,3.0,True,3782.3064442,1.1436497237758634e+21,3.43094917132759e+21,1.384975828510434e+37,7.196545506704617e+37,-1.9653509348241087,-2.681032816903602,0,0,[],tess_tu2022:tess:452632430,tess:452632430,452632430,tess_tu2022,tess,tu2022_stars,fraction,True,2.91,tu2022_stars,tu2022_stars,tu2022_stars,4.46,False,False,,bolometric,False,none,below_ceiling,,not_checked
2,0,,0.022424,0.8,5217.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:452652139,tess:452652139,452652139,tess_tu2022,tess,tu2022_stars,fraction,True,9.38,tu2022_stars,tu2022_stars,tu2022_stars,4.58,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,0,,0.013315,1.1,5981.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:452731549,tess:452731549,452731549,tess_tu2022,tess,tu2022_stars,fraction,True,4.84,tu2022_stars,tu2022_stars,tu2022_stars,4.4,False,False,,bolometric,False,none,no_ceiling,,not_checked
10,4,7.399999999999999e+34,0.01043,1.39,5422.0,3000.0,3.0,True,3827.4705928,4.076374092373588e+20,1.2229122277120763e+21,2.9472277579863726e+36,1.5314244654929124e+37,-1.6001819791371403,-2.3158638612166342,0,0,[],tess_tu2022:tess:452749710,tess:452749710,452749710,tess_tu2022,tess,tu2022_stars,fraction,True,0.31,tu2022_stars,tu2022_stars,tu2022_stars,4.13,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.008983,0.8,5103.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:453057271,tess:453057271,453057271,tess_tu2022,tess,tu2022_stars,fraction,True,5.25,tu2022_stars,tu2022_stars,tu2022_stars,4.56,False,False,,bolometric,False,none,no_ceiling,,not_checked
2,0,,0.014819,0.88,5735.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:453079788,tess:453079788,453079788,tess_tu2022,tess,tu2022_stars,fraction,True,13.63,tu2022_stars,tu2022_stars,tu2022_stars,4.56,False,False,,bolometric,False,none,no_ceiling,,not_checked
11,0,,0.003891,1.23,5782.49,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:453080267,tess:453080267,453080267,tess_tu2022,tess,tu2022_stars,fraction,True,1.47,tu2022_stars,tu2022_stars,tu2022_stars,4.27,False,False,,bolometric,False,none,no_ceiling,,not_checked
5,0,,0.002486,0.9,5255.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:453082318,tess:453082318,453082318,tess_tu2022,tess,tu2022_stars,fraction,True,11.13,tu2022_stars,tu2022_stars,tu2022_stars,4.49,False,False,,bolometric,False,none,no_ceiling,,not_checked
6,0,,0.025845,0.87,5529.0,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:453096666,tess:453096666,453096666,tess_tu2022,tess,tu2022_stars,fraction,True,25.15,tu2022_stars,tu2022_stars,tu2022_stars,4.55,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,1,2.4e+34,0.010427,0.76,5235.0,3000.0,3.0,True,3758.377945,1.247057472216346e+20,3.741172416649038e+20,4.9869194469792806e+35,2.5912793566264203e+36,-1.3176211114646603,-2.0333029935441544,0,0,[],tess_tu2022:tess:453106107,tess:453106107,453106107,tess_tu2022,tess,tu2022_stars,fraction,True,7.64,tu2022_stars,tu2022_stars,tu2022_stars,4.63,False,False,,bolometric,False,none,below_ceiling,,not_checked
1,0,,0.001313,1.46,5957.52,3000.0,3.0,False,,,,,,,,0,0,[],tess_tu2022:tess:453207964,tess:453207964,453207964,tess_tu2022,tess,tu2022_stars,fraction,True,2.41,tu2022_stars,tu2022_stars,tu2022_stars,4.15,False,False,,bolometric,False,none,no_ceiling,,not_checked
1,1,2.3e+34,0.003638,1.16,5748.9,3000.0,3.0,True,3942.239226682,9.55659935476322e+19,2.866979806428966e+20,3.34547445953959e+35,1.7383595218039796e+36,-1.1627298826625534,-1.8784117647420475,0,0,[],tess_tu2022:tess:453449005,tess:453449005,453449005,tess_tu2022,tess,tu2022_stars,fraction,True,2.17,tu2022_stars,tu2022_stars,tu2022_stars,4.32,False,False,,bolometric,False,none,below_ceiling,,not_checked
