object_id,rank,line_id,line_name,line_flag,n_dith,wl_um,wl_err_um,flux,flux_err,ew,fwhm_um,snr,snr_di,cont,qual,aon,ra,dec,point_like_prob,point_like_flag,spurious_flag,det_quality_flag,mumax_minus_mag,flux_h,flux_vis,segmentation_area,field,names,n_ranks,gaia_idx,gaia_sep_arcsec,gaia_source_id,gaia_g,gaia_bp_rp,gaia_parallax,gaia_plx_over_err,gaia_ruwe,gaia_pmra,gaia_pmdec,gaia_var_flag,resel_um,low_snr,few_dithers,band_edge,fwhm_resel,broad,non_positive_flux,stellar_line,stellar_line_name,stellar_band_name,industrial_flag,single_line_z,galaxy_pattern,galaxy_z,galaxy_ids,blend,n_neighbours_blend_radius,n_dispersion_neighbours,not_point_like,point_like_below_min,spurious,recurrent_wavelength,recurrence_n_stars,vetoes,survivor,p_single,p_global,significant_after_trials
-525423062284046346,2,4,OIII5008,0,0,1.7901802,0.0011080238,4.6555552e-15,1.3899266e-15,-13.271452,0.012441494,69.21608,2.39,3.5079472e-16,282,1.38,52.54230625,-28.40463466,,,0,386,-2.8632994,,1055.7373,6603,EDF-F,OIII5008,1,13291,0.011935139711912833,5057384434116623872,16.574268,2.394909,3.8742,80.7672,1.024,-4.546,-8.232,NOT_AVAILABLE,0.003978178222222222,False,True,False,3.1274350481588393,True,False,False,,,,"[{""line"": ""H-alpha"", ""z"": 1.727}, {""line"": ""[O III] 5007"", ""z"": 2.5745}, {""line"": ""H-beta"", ""z"": 2.6815}, {""line"": ""[O II] 3727"", ""z"": 3.8032}, {""line"": ""Mg II 2799"", ""z"": 5.3964}, {""line"": ""C IV 1549"", ""z"": 10.5534}, {""line"": ""[S III] 9531"", ""z"": 0.8778}, {""line"": ""Pa-beta"", ""z"": 0.3962}]",True,9.74441,"[{""lambda_um"": 1.79018, ""line"": ""O III] 1666""}, {""lambda_um"": 1.76466, ""line"": ""He II 1640""}]",False,0,0,False,False,False,True,4,few_dithers|broad|galaxy_pattern|recurrent_wavelength,False,0.0,0.0,True
-526143666282967801,3,10,PaGamma,1,0,1.7400056,0.0009278584,4.54736e-15,1.2793737e-15,549.88086,0.00957933,68.11804,5.18,-8.269719e-18,282,2.35,52.61436669,-28.29678011,0.0,,0,388,0.5464039,206.5382,9.084801,7470,EDF-F,PaGamma,1,13310,0.13685765284804374,5057387560852807040,16.204365,1.165462,0.8793,19.3283,1.034,7.48,5.75,NOT_AVAILABLE,0.003866679111111111,False,True,False,2.4774049577771478,False,False,True,Fe II 1.742,,,"[{""line"": ""H-alpha"", ""z"": 1.6506}, {""line"": ""[O III] 5007"", ""z"": 2.4743}, {""line"": ""H-beta"", ""z"": 2.5783}, {""line"": ""[O II] 3727"", ""z"": 3.6685}, {""line"": ""Mg II 2799"", ""z"": 5.2171}, {""line"": ""C IV 1549"", ""z"": 10.2295}, {""line"": ""[S III] 9531"", ""z"": 0.8252}, {""line"": ""Pa-beta"", ""z"": 0.3571}]",True,10.22954,"[{""lambda_um"": 1.74001, ""line"": ""C IV 1549""}, {""lambda_um"": 1.39266, ""line"": ""N V 1240""}]",False,0,0,False,True,False,True,4,few_dithers|stellar_line|galaxy_pattern|recurrent_wavelength,False,0.0,0.0,True
-512550611281984916,1,10,PaGamma,0,0,1.3030257,0.0017563932,9.167544e-15,5.9209606e-15,-17.288944,0.020594424,67.759705,2.44,5.3025475e-16,282,0.07,51.25506116,-28.19849161,,,0,386,-2.8642206,,1162.8292,5642,EDF-F,PaGamma,1,2600,0.01107790433775091,5060068342000368256,16.418505,1.904455,2.1966,49.275,0.966,12.56,11.048,NOT_AVAILABLE,0.002895612666666667,False,True,False,7.112285505957403,True,False,False,,,InGaAs telecom 1310,"[{""line"": ""H-alpha"", ""z"": 0.9849}, {""line"": ""[O III] 5007"", ""z"": 1.6018}, {""line"": ""H-beta"", ""z"": 1.6796}, {""line"": ""[O II] 3727"", ""z"": 2.4961}, {""line"": ""Ly-alpha"", ""z"": 9.7186}, {""line"": ""Mg II 2799"", ""z"": 3.6557}, {""line"": ""C IV 1549"", ""z"": 7.4094}, {""line"": ""[S III] 9531"", ""z"": 0.3668}, {""line"": ""Pa-beta"", ""z"": 0.0163}]",False,,,False,0,1,False,False,False,True,9,few_dithers|broad|recurrent_wavelength,False,0.0,0.0,True
-518565074285796215,2,2,OII3727,0,0,1.5364622,0.00029267685,2.162882e-15,7.756364300000001e-16,1572.2833,0.0022604456,61.302807,0.79,-1.3756311e-18,252,0.37,51.85650748,-28.57962157,,,0,388,-1.4565315,1150.9536,121.715225,7292,EDF-F,OII3727,1,2070,0.08554479676565828,5059985912988098816,15.709554,0.754492,0.533,16.4779,1.042,3.874,5.786,NOT_AVAILABLE,0.0034143604444444443,False,True,False,0.6620407062406092,False,False,True,Br18,,Er fibre C-band,"[{""line"": ""H-alpha"", ""z"": 1.3405}, {""line"": ""[O III] 5007"", ""z"": 2.0679}, {""line"": ""H-beta"", ""z"": 2.1597}, {""line"": ""[O II] 3727"", ""z"": 3.1224}, {""line"": ""Ly-alpha"", ""z"": 11.6388}, {""line"": ""Mg II 2799"", ""z"": 4.4898}, {""line"": ""C IV 1549"", ""z"": 8.9159}, {""line"": ""[S III] 9531"", ""z"": 0.6117}, {""line"": ""Pa-beta"", ""z"": 0.1983}]",True,8.22163,"[{""lambda_um"": 1.53646, ""line"": ""O III] 1666""}, {""lambda_um"": 1.51382, ""line"": ""He II 1640""}]",False,0,3,False,False,False,True,8,few_dithers|stellar_line|galaxy_pattern|recurrent_wavelength,False,0.0,0.0,True
-534270700282900328,4,3,Hbeta,0,0,1.2908444,0.0006679659,7.784552e-15,3.7604985e-15,0.0,0.00318258,58.07404,0.0,4.740127e-16,252,0.52,53.42707009,-28.29003287,,,0,390,-0.56505394,,198.32957,13309,EDF-F,Hbeta,1,13500,0.1293465530690291,5057422161109154688,15.470414,2.59042,12.2446,431.3477,1.031,31.298,34.313,VARIABLE,0.002868543111111111,False,True,False,1.1094760917737259,False,False,True,[Fe II] 1.295,,InGaAs telecom 1310,"[{""line"": ""H-alpha"", ""z"": 0.9664}, {""line"": ""[O III] 5007"", ""z"": 1.5774}, {""line"": ""H-beta"", ""z"": 1.6546}, {""line"": ""[O II] 3727"", ""z"": 2.4634}, {""line"": ""Ly-alpha"", ""z"": 9.6184}, {""line"": ""Mg II 2799"", ""z"": 3.6122}, {""line"": ""C IV 1549"", ""z"": 7.3308}, {""line"": ""[S III] 9531"", ""z"": 0.3541}, {""line"": ""Pa-beta"", ""z"": 0.0068}]",False,,,False,0,1,False,False,False,True,5,few_dithers|stellar_line|recurrent_wavelength,False,0.0,0.0,True
-537414247284726373,0,4,OIII5008,0,0,1.2510586,0.00056120555,4.6425135e-15,6.163844500000001e-16,-31.177847,0.010332624,56.994724,6.56,1.4890424000000001e-16,282,2.87,53.74142478,-28.47263735,0.99704415,,0,386,-2.9428892,192.84682,156.30487,1440,EDF-F,OIII5008,1,12303,0.01721428590205387,5057221976976960384,18.586761,2.375355,1.9378,12.9631,1.019,-17.81,-48.034,NOT_AVAILABLE,0.002780130222222222,False,True,False,3.71659712822405,True,False,True,K I 1.252,,,"[{""line"": ""H-alpha"", ""z"": 0.9058}, {""line"": ""[O III] 5007"", ""z"": 1.498}, {""line"": ""H-beta"", ""z"": 1.5728}, {""line"": ""[O II] 3727"", ""z"": 2.3567}, {""line"": ""Ly-alpha"", ""z"": 9.2911}, {""line"": ""Mg II 2799"", ""z"": 3.4701}, {""line"": ""C IV 1549"", ""z"": 7.074}, {""line"": ""[S III] 9531"", ""z"": 0.3123}]",True,2.35415,"[{""lambda_um"": 1.25106, ""line"": ""[O II] 3729""}, {""lambda_um"": 1.29748, ""line"": ""[Ne III] 3869""}]",False,0,1,False,False,False,True,3,few_dithers|broad|stellar_line|galaxy_pattern|recurrent_wavelength,False,0.0,0.0,True
-537793172285483122,1,3,Hbeta,0,0,1.5188749,0.0021228443,7.693762e-15,5.1836176e-15,-68.88232,0.012876177,56.692062,4.24,1.1169429000000001e-16,282,1.34,53.77931728,-28.54831223,,,0,388,-0.8253536,,,6471,EDF-F,Hbeta,1,12272,0.2784703346125808,5057218201702433536,15.153588,0.741506,0.6363,25.4429,0.987,0.632,-17.257,NOT_AVAILABLE,0.0033752775555555554,False,True,False,3.814849827329427,True,False,True,Br20,,,"[{""line"": ""H-alpha"", ""z"": 1.3137}, {""line"": ""[O III] 5007"", ""z"": 2.0328}, {""line"": ""H-beta"", ""z"": 2.1235}, {""line"": ""[O II] 3727"", ""z"": 3.0752}, {""line"": ""Ly-alpha"", ""z"": 11.4941}, {""line"": ""Mg II 2799"", ""z"": 4.427}, {""line"": ""C IV 1549"", ""z"": 8.8024}, {""line"": ""[S III] 9531"", ""z"": 0.5933}, {""line"": ""Pa-beta"", ""z"": 0.1846}]",True,0.20831,"[{""lambda_um"": 1.51887, ""line"": ""[Fe II] 1.257""}, {""lambda_um"": 1.55104, ""line"": ""Pa-beta""}]",False,0,1,False,False,False,True,8,few_dithers|broad|stellar_line|galaxy_pattern|recurrent_wavelength,False,0.0,0.0,True
-534259348280900104,3,8,SIII9068,1,0,1.4320819,0.0012895798,1.1277587e-14,4.6580023e-15,-4.523457,0.014802958,54.473946,2.84,2.4931345e-15,282,1.3,53.42593483,-28.0900105,,,0,390,0.5194607,,51.066372,26890,EDF-F,SIII9068,1,13614,0.03800797963447701,5057434908572036352,13.584903,1.084253,0.709,42.2279,1.277,5.16,-5.443,NOT_AVAILABLE,0.003182404222222222,False,True,False,4.651501495829254,True,False,False,,H2O 1.4 band,,"[{""line"": ""H-alpha"", ""z"": 1.1815}, {""line"": ""[O III] 5007"", ""z"": 1.8595}, {""line"": ""H-beta"", ""z"": 1.945}, {""line"": ""[O II] 3727"", ""z"": 2.8424}, {""line"": ""Ly-alpha"", ""z"": 10.7802}, {""line"": ""Mg II 2799"", ""z"": 4.1169}, {""line"": ""C IV 1549"", ""z"": 8.2423}, {""line"": ""[S III] 9531"", ""z"": 0.5022}, {""line"": ""Pa-beta"", ""z"": 0.1169}]",False,,,False,0,1,False,False,False,True,3,few_dithers|broad|recurrent_wavelength,False,0.0,0.0,True
-518565074285796215,4,8,SIII9068,1,0,1.5138167,0.000762589,3.228635e-15,1.0220391e-15,360.1143,0.0059480336,54.327045,0.0,-8.965585e-18,252,1.54,51.85650748,-28.57962157,,,0,388,-1.4565315,1150.9536,121.715225,7292,EDF-F,SIII9068,1,2070,0.08554479676565828,5059985912988098816,15.709554,0.754492,0.533,16.4779,1.042,3.874,5.786,NOT_AVAILABLE,0.003364037111111111,False,True,False,1.768123657243311,False,False,True,Br21,,,"[{""line"": ""H-alpha"", ""z"": 1.306}, {""line"": ""[O III] 5007"", ""z"": 2.0227}, {""line"": ""H-beta"", ""z"": 2.1131}, {""line"": ""[O II] 3727"", ""z"": 3.0617}, {""line"": ""Ly-alpha"", ""z"": 11.4525}, {""line"": ""Mg II 2799"", ""z"": 4.4089}, {""line"": ""C IV 1549"", ""z"": 8.7698}, {""line"": ""[S III] 9531"", ""z"": 0.588}, {""line"": ""Pa-beta"", ""z"": 0.1807}]",True,8.22163,"[{""lambda_um"": 1.53646, ""line"": ""O III] 1666""}, {""lambda_um"": 1.51382, ""line"": ""He II 1640""}]",False,0,3,False,False,False,True,10,few_dithers|stellar_line|galaxy_pattern|recurrent_wavelength,False,0.0,0.0,True
-542133102282897739,1,4,OIII5008,0,0,1.7234093,0.0021851785,3.4076769e-15,2.2997504e-15,-17.678473,0.016838586,50.499844,0.69,1.9275855000000001e-16,282,0.41,54.21331026,-28.28977391,,,0,386,-2.9679308,,569.6007,3654,EDF-F,OIII5008,1,12421,0.008835522246499944,5057240191934967168,17.193598,2.067022,1.5462,24.2117,0.99,9.083,-3.823,NOT_AVAILABLE,0.003829798444444444,False,True,False,4.396729030068482,True,False,False,,,,"[{""line"": ""H-alpha"", ""z"": 1.6253}, {""line"": ""[O III] 5007"", ""z"": 2.4411}, {""line"": ""H-beta"", ""z"": 2.5442}, {""line"": ""[O II] 3727"", ""z"": 3.624}, {""line"": ""Mg II 2799"", ""z"": 5.1578}, {""line"": ""C IV 1549"", ""z"": 10.1224}, {""line"": ""[S III] 9531"", ""z"": 0.8078}, {""line"": ""Pa-beta"", ""z"": 0.3441}]",False,,,False,0,0,False,False,False,True,6,few_dithers|broad|recurrent_wavelength,False,0.0,0.0,True
-543026440282015992,1,4,OIII5008,0,0,1.548701,0.0009596548,4.2139563e-15,1.232587e-15,-129.6866,0.010294943,49.87192,4.63,3.249338e-17,282,2.17,54.30264406,-28.20159921,,,0,390,-1.5164204,,18.632202,5803,EDF-F,OIII5008|SII6718|Hbeta,3,12436,0.04536234192105449,5057242386661649920,15.403105,0.793829,0.755,29.6736,0.995,7.174,0.2,NOT_AVAILABLE,0.003441557777777778,False,True,False,2.991361373176617,True,False,True,Br17,,Er fibre C-band,"[{""line"": ""H-alpha"", ""z"": 1.3592}, {""line"": ""[O III] 5007"", ""z"": 2.0923}, {""line"": ""H-beta"", ""z"": 2.1849}, {""line"": ""[O II] 3727"", ""z"": 3.1553}, {""line"": ""Ly-alpha"", ""z"": 11.7395}, {""line"": ""Mg II 2799"", ""z"": 4.5335}, {""line"": ""C IV 1549"", ""z"": 8.9949}, {""line"": ""[S III] 9531"", ""z"": 0.6245}, {""line"": ""Pa-beta"", ""z"": 0.2079}]",False,,,False,0,0,False,False,False,True,10,few_dithers|broad|stellar_line|recurrent_wavelength,False,0.0,0.0,True
-529728146283629033,1,9,SIII9530,1,0,1.6492593,0.009036994,1.8433506e-15,8.622535e-16,-147.85658,0.0058823796,46.523766,4.29,1.2467153000000001e-17,282,1.4,52.97281461,-28.36290339,,,0,388,-1.5120945,510.4134,614.77625,4841,EDF-F,SIII9530,1,13242,0.1702850583092,5057376050340498432,16.582947,0.791908,0.3203,6.627,0.997,1.779,-0.248,NOT_AVAILABLE,0.0036650206666666665,False,True,False,1.6050058471703026,False,False,True,Fe II 1.644,,,"[{""line"": ""H-alpha"", ""z"": 1.5123}, {""line"": ""[O III] 5007"", ""z"": 2.2931}, {""line"": ""H-beta"", ""z"": 2.3917}, {""line"": ""[O II] 3727"", ""z"": 3.4251}, {""line"": ""Mg II 2799"", ""z"": 4.8928}, {""line"": ""C IV 1549"", ""z"": 9.6439}, {""line"": ""[S III] 9531"", ""z"": 0.73}, {""line"": ""Pa-beta"", ""z"": 0.2863}]",False,,,False,0,1,False,False,False,True,8,few_dithers|stellar_line|recurrent_wavelength,False,0.0,0.0,True
-542648331285100727,1,4,OIII5008,0,0,1.5497459,0.0013363088,3.284172e-15,2.052888e-15,-20.588236,0.0059800013,44.642258,5.59,1.5951694e-16,282,2.21,54.26483313,-28.51007272,,,0,388,-1.9386072,,65.3026,10463,EDF-F,OIII5008,1,12354,0.01938638025544124,5057228097307114368,15.786469,1.686649,2.3036,19.8164,3.913,18.21,-10.902,NOT_AVAILABLE,0.003443879777777778,False,True,False,1.7364140695581127,False,False,False,,,Er fibre C-band,"[{""line"": ""H-alpha"", ""z"": 1.3608}, {""line"": ""[O III] 5007"", ""z"": 2.0944}, {""line"": ""H-beta"", ""z"": 2.187}, {""line"": ""[O II] 3727"", ""z"": 3.1581}, {""line"": ""Ly-alpha"", ""z"": 11.7481}, {""line"": ""Mg II 2799"", ""z"": 4.5373}, {""line"": ""C IV 1549"", ""z"": 9.0017}, {""line"": ""[S III] 9531"", ""z"": 0.6256}, {""line"": ""Pa-beta"", ""z"": 0.2087}]",False,,,False,0,0,False,False,False,True,10,few_dithers|recurrent_wavelength,False,0.0,0.0,True
