star_key,segment,flare_t_peak,id,gmag,sep_arcsec,pa_deg,is_target,flux_ratio_to_target,capture_fraction,flux_fraction,required_amplitude,excluded_by_arithmetic
kepler:9457145,6.0,558.7191551406868,2130347243887037440,18.27644,11.71030712943574,317.66184563237584,False,0.034455551049381375,0.0012524492419235648,7.101996518602879e-05,48.40801816549718,True
kepler:7009116,2.0,250.0078246705234,2104810609592788736,13.340058,0.3471722247158738,202.22462923324065,True,1.0,0.9865027583316003,0.9937625690334474,0.0007603822791289893,False
kepler:7009116,2.0,250.0078246705234,2104810605295982976,18.814308,7.229080727483375,81.57584313739201,False,0.006461003852547152,0.958343984942134,0.00623743096655265,0.121145941527328,False
kepler:7009116,14.0,1346.7817656821571,2104810609592788736,13.340058,0.3471722247158738,202.22462923324065,True,1.0,0.9619097257470767,0.9940253901496705,0.0011434166451166812,False
kepler:7009116,14.0,1346.7817656821571,2104810605295982976,18.814308,7.229080727483375,81.57584313739201,False,0.006461003852547152,0.8948420597425969,0.0059746098503295425,0.1902358823820179,False
kepler:4172502,2.0,240.83427227148786,2076233752642228864,14.65592,0.35310098974371007,222.60405584950308,True,1.0,0.7061348590447741,0.9980368956718113,0.007884880965635539,False
kepler:4172502,2.0,240.83427227148786,2076233748335091072,19.088997,8.147764096376452,110.45137361194944,False,0.01685656967436756,0.06323110695143208,0.0015064645977652298,5.223755097437099,False
kepler:4172502,2.0,240.83427227148786,2076233748335090176,20.076056,9.434799085101577,240.45020695548436,False,0.006791185604711097,0.03988241358429252,0.00038281238343841807,20.556811801650028,True
kepler:4172502,2.0,240.83427227148786,2076233752634116992,20.85104,10.622332678410796,241.34670748937364,False,0.0033262278843317677,0.01506385313867151,7.081854802314359e-05,111.12063634957494,True
kepler:4172502,2.0,240.83427227148786,2076233752635073024,21.01421,11.902921654577783,44.13821005465808,False,0.002862094703643243,0.0007437898118803826,3.008798961871672e-06,2615.46292105517,True
kepler:5350447,,160.16172279510647,2100576459032899200,15.208152,0.18355268745367778,103.17184794775365,True,1.0,0.5624856373245413,0.9773969140311262,0.001510808879226147,False
kepler:5350447,,160.16172279510647,2100576459036161920,19.394094,1.0696332473666308,238.3932848628873,False,0.021165240124090115,0.5067904463283976,0.01863850803407439,0.07922629502033493,False
kepler:5350447,,160.16172279510647,2100576459036162432,20.985395,2.572591087349769,7.6160468615968835,False,0.004887680398554293,0.4452483875377677,0.003781505020363675,0.39049529970065916,False
kepler:5350447,,160.16172279510647,2100575703118654464,20.862034,10.414708356956014,150.9797161469881,False,0.005475795241167544,0.019240544994286894,0.00018307291443578992,8.065966179635911,False
kepler:6975667,11.0,1017.5757828578353,2075453271189735808,14.072966,0.04614656434691367,222.40214147393075,True,1.0,0.7669976078968922,0.972253224054734,0.0038657231844259235,False
kepler:6975667,11.0,1017.5757828578353,2075453271189735552,16.74568,7.466470209540342,304.1656325715353,False,0.08529319834596878,0.2566331441552675,0.02774677594526592,0.13545580346975397,False
kepler:9268205,12.0,1099.6742108729668,2106510622069136000,11.410047,0.12066723148015421,187.95015336656152,True,1.0,0.9690072366096149,0.9988372710510537,0.0002382085486229913,False
kepler:9268205,12.0,1099.6742108729668,2106510626365408512,18.6933,3.198459922710842,114.22093015410344,False,0.0012209525886747673,0.9108434254777087,0.0011463315538753132,0.20755912706342616,False
kepler:9268205,12.0,1099.6742108729668,2106510626365409408,21.011827,11.115043427314497,95.54913255067882,False,0.00014430719995612662,0.11023490735551751,1.6397395070924738e-05,14.510327745259518,False
kepler:9268205,16.0,1492.9185114679858,2106510622069136000,11.410047,0.12066723148015421,187.95015336656152,True,1.0,0.956277520133493,0.9988262649110394,0.0010134439956983156,False
kepler:9268205,16.0,1492.9185114679858,2106510626365408512,18.6933,3.198459922710842,114.22093015410344,False,0.0012209525886747673,0.9078833851874396,0.0011578035467336913,0.8742886336594534,False
kepler:9268205,16.0,1492.9185114679858,2106510626365409408,21.011827,11.115043427314497,95.54913255067882,False,0.00014430719995612662,0.10569728008006453,1.59315422268485e-05,63.537758398177836,True
kepler:11498907,1.0,150.55694731138647,2132810841425803520,13.302811,0.14539087994071884,52.0130925611297,True,1.0,0.9141606455288102,1.0,0.002293173640757714,False
kepler:11498907,3.0,287.1141819753684,2132810841425803520,13.302811,0.14539087994071884,52.0130925611297,True,1.0,0.8881985076699142,1.0,0.003249296691689496,False
kepler:11498907,9.0,851.2237723716535,2132810841425803520,13.302811,0.14539087994071884,52.0130925611297,True,1.0,0.912205733503227,1.0,0.004145380415292177,False
kepler:11498907,14.0,1342.6743667628616,2132810841425803520,13.302811,0.14539087994071884,52.0130925611297,True,1.0,0.9050872524058544,1.0,0.0019459886217507438,False
kepler:11498907,17.0,1569.9339219564572,2132810841425803520,13.302811,0.14539087994071884,52.0130925611297,True,1.0,0.9147879302416223,1.0,0.00209081089250954,False
kepler:11498907,17.0,1581.2544708107598,2132810841425803520,13.302811,0.14539087994071884,52.0130925611297,True,1.0,0.9147879302416223,1.0,0.00228287586884357,False
kepler:9778156,15.0,1429.2700802562758,2080099738598461824,13.368555,0.07312515166100249,200.22938363362832,True,1.0,0.8560318217138438,0.9822207105523898,0.00209524829598216,False
kepler:9778156,15.0,1429.2700802562758,2080099738595629824,17.351864,4.976312312674994,292.8588541281741,False,0.02550799951161122,0.6074615897534577,0.01777928944761017,0.1157524475951377,False
kepler:9778156,17.0,1561.902727569919,2080099738598461824,13.368555,0.07312515166100249,200.22938363362832,True,1.0,0.8114527551847343,0.9830805051136935,0.0057516938429414575,False
kepler:9778156,17.0,1561.902727569919,2080099738595629824,17.351864,4.976312312674994,292.8588541281741,False,0.02550799951161122,0.5475012924519918,0.016919494886306462,0.33419307883443344,False
kepler:7960251,2.0,251.96991176856682,2126130822954915712,12.912171,0.3693417228583412,266.1180190916562,True,1.0,0.9759537163070635,0.9784859316013872,0.0010888013420098687,False
kepler:7960251,2.0,251.96991176856682,2126130827252235392,17.382683,1.5268678343244162,164.32328278810337,False,0.01628527887574223,0.9684776529220963,0.0158128506023091,0.06737411376730476,False
kepler:7960251,2.0,251.96991176856682,2126132304714985600,18.84394,5.516290139608855,334.62013735375797,False,0.004239282906811373,0.7601634211018597,0.0032309090390674985,0.3297452149172404,False
kepler:7960251,2.0,251.96991176856682,2126130827246233600,20.144028,9.934637192965827,295.1856613616352,False,0.0012801392100076283,0.16650141451266093,0.00021369801649123875,4.985431371605855,False
kepler:7960251,2.0,251.96991176856682,2126130827252235264,17.445349,10.667007010171684,312.38860795334085,False,0.015371944224399641,0.14642070283598374,0.0022566107407449485,0.47211367748505295,False
kepler:7960251,8.0,769.7322479514405,2126130822954915712,12.912171,0.3693417228583412,266.1180190916562,True,1.0,0.9284002241742368,0.9813395025588469,0.001032115979637188,False
kepler:7960251,8.0,769.7322479514405,2126130827252235392,17.382683,1.5268678343244162,164.32328278810337,False,0.01628527887574223,0.898874465219944,0.015473134045398055,0.06545901942479673,False
kepler:7960251,8.0,769.7322479514405,2126132304714985600,18.84394,5.516290139608855,334.62013735375797,False,0.004239282906811373,0.5451286578597351,0.0024427299561147254,0.41464107790743654,False
kepler:7960251,8.0,769.7322479514405,2126130827246233600,20.144028,9.934637192965827,295.1856613616352,False,0.0012801392100076283,0.06782349630379275,9.177437137918736e-05,11.036372865528458,False
kepler:7960251,8.0,769.7322479514405,2126130827252235264,17.445349,10.667007010171684,312.38860795334085,False,0.015371944224399641,0.040179691356865735,0.000652859068261094,1.551416272332652,False
kepler:4586099,14.0,1285.8282898487523,2073631277337888256,9.162399,0.7996422668193799,190.13042438905867,True,1.0,0.9984751341646726,0.905093277881999,0.0002076274150203233,False
kepler:4586099,14.0,1285.8282898487523,2073631273035484160,11.680208,6.688018830111723,153.82408408404632,False,0.09837310965223627,0.9764697955892543,0.08707456224402599,0.002158175393546737,False
kepler:4586099,14.0,1285.8282898487523,2073631277341875584,19.826775,9.14445571284122,288.351683040057,False,5.423124815240761e-05,0.9530436407815224,4.685095776438648e-05,4.011063735003487,False
kepler:4586099,14.0,1285.8282898487523,2073631273035484416,13.847762,10.916584045531604,128.59405493836755,False,0.013361487201033412,0.6427838612287056,0.007785308916210478,0.024138050225293087,False
kepler:9418692,,146.16334530664608,2080152824394749696,13.731682,0.43883662843405014,31.915247595834245,True,1.0,0.7366641353519492,0.9961578144428064,0.0005499795240427657,False
kepler:9418692,,146.16334530664608,2080152824390192768,20.407124,3.199319422895748,291.92207482063736,False,0.002137091908590524,0.6103689631293475,0.0017639012233264266,0.31059925205196626,False
kepler:9418692,,146.16334530664608,2080152824390190976,19.688433,5.181361029361137,277.4956241000857,False,0.004142853728895797,0.37097679458588534,0.002078284333867181,0.2636147478623824,False
kepler:3100568,,133.33160723326728,2099213786172001024,15.078157,0.34045472136071986,201.9082411063584,True,1.0,0.7252201530705256,1.0,0.0038542248208340477,False
