spkid,full_name,pdes,name,kind,class,neo,pha,H,diameter,albedo,rot_per,e,a,q,i,om,w,ma,epoch,moid,n_obs_used,data_arc,condition_code,rms,first_obs,last_obs,A1,A2,A3,DT,sigma_A1,sigma_A2,model_pars,sigma_A3,sigma_DT,a1_snr,a2_snr,a3_snr,a1_state,a2_state,a3_state,nonradial_constrained,nongrav_law,g_1au,outgassing_evidence,beta_implied,amr_implied_m2_kg,s1_a1_significant,s1_a2_zero,s1_a3_zero,s1_quality,s1_no_coma,s1_no_outgassing_evidence,screen_a1_only,screen_a1_only_strict,R,R_lo,R_hi,amr_natural_m2_kg,beta,diameter_m,diameter_source,areal_density_kg_m2,R_valid,R_reason,screen_r_flag,screen_r_strong,screen_r_extreme,screen_r_flag_conservative,screen_negative_a1,screen_albedo,albedo_significant
1000128,   97P/Metcalf-Brewington,97P,Metcalf-Brewington,cn,JFc,,,,3.4,,,0.4569418410779376,4.7998502392191,2.606597834011945,17.86018637617331,185.1708679402614,228.218375178932,193.6710446816,2457856.5,1.65569,391,7819.0,1.0,0.70789,2000-09-01,2022-01-28,-4.018312993489705e-08,-1.295911021092564e-08,,,1.358e-08,3.087e-10,"[""A1"", ""A2""]",,,-2.9589933678127434,-41.97962491391526,,marginal,significant,not_fitted,False,inverse_square,1.0,True,,,False,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000091,   98P/Takamizawa,98P,Takamizawa,cn,JFc,,,,5.4,,,0.560585959923109,3.805836858355091,1.672338149803353,10.5459800822991,114.7526749114245,157.9474151951102,281.0842814517737,2455915.5,0.660409,558,5528.0,0.0,0.72773,2006-03-24,2021-05-12,1.409466866436333e-10,6.966672730446185e-10,,,7.828e-10,8.701e-12,"[""A1"", ""A2""]",,,0.18005453071491223,80.0674948907733,,consistent_zero,significant,not_fitted,False,inverse_square,1.0,True,,,False,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000040,  100P/Hartley 1,100P,Hartley,cn,JFc,,,,,,,0.4137581146698033,3.42818791100179,2.009747344211878,25.58407100879231,37.76447817720789,181.8748336121175,303.154223302002,2457114.5,1.00287,644,13577.0,0.0,0.70414,1985-06-13,2022-08-15,2.1407161069509852e-09,-9.588985029471808e-11,-6.447836125914162e-10,,1.286e-10,2.93e-12,"[""A1"", ""A2"", ""A3""]",9.541e-11,,16.64631498406676,-32.726911363385014,-6.758029688621908,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000011,  101P/Chernykh,101P,Chernykh,cn,JFc,,,,5.6,,,0.5977425398460197,5.781815423156746,2.325778387198144,5.033943304065809,116.589096569122,277.4345410958617,224.3961680422579,2456943.5,1.33835,1211,6078.0,0.0,0.66851,2005-07-10,2022-03-01,1.532489839527441e-07,2.360032576126099e-09,,,3.408e-09,1.49e-09,"[""A1"", ""A2""]",,,44.96742486876295,1.583914480621543,,significant,marginal,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000083,  102P/Shoemaker 1,102P,Shoemaker,cn,JFc,,,,3.2,,,0.4731654920192473,3.736625514632678,1.968583264509834,26.2449062377407,339.8733382485834,18.74460239787177,297.4830036280064,2456078.5,0.97612,392,5645.0,1.0,0.89266,2006-07-24,2022-01-06,-5.280947926313086e-09,-1.3252782076964371e-09,,,1.442e-09,2.681e-11,"[""A1"", ""A2""]",,,-3.662238506458451,-49.43223452802824,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,False,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,True,False,False
1000041,  103P/Hartley 2,103P,Hartley,cn,JFc,,,,1.6,,18.1,0.6935978573940613,3.475652487146584,1.064947369015373,13.59946797122405,219.7421743331336,181.3218438419628,251.7821727285582,2457152.5,0.0732373,8768,6202.0,0.0,0.5507,2008-05-05,2025-04-28,1.384525626808849e-09,1.464430870492432e-10,1.812240220768521e-10,12.23373994658573,9.413e-12,2.06e-12,"[""A1"", ""A2"", ""A3"", ""DT""]",8.672e-12,0.2216,147.08654273970564,71.08887720837048,20.897604021777223,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000056,  104P/Kowal 2,104P,Kowal,cn,JFc,,,,2.0,,,0.6654527191420735,3.207613623415639,1.073098415756543,5.701090049412283,207.2135256417651,227.2458876459766,342.0512077925715,2459486.5,0.111206,1551,2351.0,2.0,0.87936,2016-01-04,2022-06-12,2.154789804840819e-08,-7.202269143310578e-09,-2.15006413309297e-10,49.47347197990436,3.525e-10,4.006e-10,"[""A1"", ""A2"", ""A3"", ""DT""]",9.009e-11,1.693,61.128788789810464,-17.978704801074834,-2.3865735743067713,significant,significant,marginal,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000078,  106P/Schuster,106P,Schuster,cn,JFc,,,,1.88,,,0.5895115222339663,3.753622346183471,1.540818722993421,20.19636734955402,50.32548395195465,355.9827060840591,85.99842911055288,2457493.5,0.551039,745,16272.0,0.0,0.79546,1977-09-05,2022-03-25,7.871885592471314e-10,9.098406673205142e-11,,,2.959e-11,4.872e-13,"[""A1"", ""A2""]",,,26.603195648770917,186.7489054434553,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000062,  115P/Maury,115P,Maury,cn,JFc,,,,2.22,,,0.5182955789513104,4.271089350627372,2.057402622891182,11.66972861001243,176.0779968908898,121.1138086020009,128.7393187592088,2456992.5,1.07063,1382,12929.0,0.0,0.70013,1985-08-16,2021-01-08,6.1203225132036445e-09,-3.01418579564458e-10,,,2.207e-10,4.014e-12,"[""A1"", ""A2""]",,,27.731411478040982,-75.09182350883358,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000122,  116P/Wild 4,116P,Wild,cn,ETc,,,,,,,0.3722770309180103,3.484157639631762,2.187085778299347,3.607843739352507,20.99185600370566,173.3107273031766,14.46912304966472,2457494.5,1.18663,4667,5832.0,0.0,0.69217,2007-10-16,2023-10-04,1.68054018731568e-08,-1.700310859844533e-09,6.149771729372975e-09,,1.016e-10,5.502e-12,"[""A1"", ""A2"", ""A3""]",6.885e-11,,165.4074987515433,-309.03505267984974,89.32130325886673,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000121,  117P/Helin-Roman-Alu 1,117P,Helin-Roman-Alu,cn,JFc,,,,9.0,,,0.2538356254306522,4.096078241129448,3.056347658979469,8.697534176751912,58.89811292304974,222.6867274009563,356.5300720096247,2456714.5,2.04617,6500,8085.0,0.0,0.72865,2003-11-30,2026-01-18,2.156588631855281e-07,8.86173324474977e-08,3.109367377401908e-08,-92.75089747743792,1.757e-09,1.961e-10,"[""A1"", ""A2"", ""A3"", ""DT""]",1.559e-09,1.526,122.74266544423911,451.8986866267093,19.944627180255985,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000150,  118P/Shoemaker-Levy 4,118P,Shoemaker-Levy,cn,JFc,,,,4.8,,,0.4550775008145901,3.360765023344376,1.83135647569573,10.09395987747512,142.1149927436538,314.4382735674612,277.1432222184568,2459388.5,0.865232,1771,3212.0,1.0,0.52071,2015-08-15,2024-05-31,-2.336168926779331e-09,2.494998049395835e-09,1.004150424442933e-09,,3.311e-10,1.303e-10,"[""A1"", ""A2"", ""A3""]",1.316e-10,,-7.05578050975334,19.14810475361347,7.630322374186421,significant,significant,significant,True,inverse_square,1.0,True,,,False,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,True,False,False
1000120,  119P/Parker-Hartley,119P,Parker-Hartley,cn,JFc,,,,,,,0.2959402723151744,4.294991820150148,3.023930771303467,5.183509143535373,243.6781544985683,181.859700412578,55.70102124898162,2457254.5,2.03701,3237,13734.0,0.0,0.69305,1986-09-29,2024-05-06,-2.2492375131122693e-08,8.919359397956587e-09,2.472348781762412e-09,-133.2144663081588,1.012e-09,1.084e-10,"[""A1"", ""A2"", ""A3"", ""DT""]",2.486e-10,4.603,-22.22566712561531,82.28191326528217,9.945087617708818,significant,significant,significant,True,inverse_square,1.0,True,,,False,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,True,False,False
1000116,  120P/Mueller 1,120P,Mueller,cn,JFc,,,,3.0,,,0.3365387805794772,4.135678841937248,2.743862527603342,8.79119538756936,4.442766953653403,30.00802529800133,125.5745378069671,2454349.5,1.75355,147,12471.0,0.0,0.78776,1987-10-18,2021-12-09,-2.57160395863976e-08,-1.612974346668416e-09,,,4.084e-09,6.199e-11,"[""A1"", ""A2""]",,,-6.296777567678158,-26.019912028850072,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,False,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,True,False,False
1000164,  123P/West-Hartley,123P,West-Hartley,cn,JFc,,,,,,3.7,0.44911567996019,3.860101503251921,2.126469391903583,15.35865041768654,46.50380560033874,102.9754897573807,263.7192198016159,2457778.5,1.19728,3587,5726.0,0.0,0.70089,2010-09-12,2026-05-17,-3.224722573407314e-09,7.611843949411594e-13,,,3.182e-10,7.67e-12,"[""A1"", ""A2""]",,,-10.134263272807399,0.09924177248255012,,significant,consistent_zero,not_fitted,False,inverse_square,1.0,True,,,False,True,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,True,False,False
1000180,  129P/Shoemaker-Levy 3,129P,Shoemaker-Levy,cn,ETc,,,,,,,0.09063771161848871,4.303662816415645,3.913588667158151,3.432831417729866,185.1562747183833,309.1329714845262,335.9224071332235,2456480.5,2.92764,720,8240.0,1.0,0.68893,2002-11-04,2025-05-27,1.21631086498904e-09,-2.5839030691624303e-10,,,2.147e-10,1.249e-11,"[""A1"", ""A2"", ""ALN"", ""NK"", ""NM"", ""NN"", ""R0""]",,,5.66516471816041,-20.687774773117937,,significant,significant,not_fitted,False,marsden_g,1.0000000023534097,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000123,  131P/Mueller 2,131P,Mueller,cn,JFc,,,,,,,0.3432240891528572,3.679162225092328,2.416385121539414,7.355010986140206,214.1983895844863,179.2795177864773,78.5685127965374,2456495.5,1.42328,908,12899.0,0.0,0.73212,1990-09-15,2026-01-08,6.3528540081582885e-09,-4.2034657648981757e-10,-3.4281465356550135e-10,,5.943e-10,2.972e-12,"[""A1"", ""A2"", ""A3""]",,,10.689641608881521,-141.43559101272461,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000124,  136P/Mueller 3,136P,Mueller,cn,JFc,,,,,,,0.2911278168833193,4.201903779906157,2.97861270570831,9.415794982816095,137.4463313978976,225.1073504180893,41.09340908665458,2457898.5,1.98344,716,6778.0,1.0,0.69427,2007-07-16,2026-02-04,2.526952642579259e-07,-2.0726387343515142e-08,-6.16387546463832e-08,138.2463132152508,3.006e-08,3.303e-09,"[""A1"", ""A2"", ""A3"", ""DT""]",5.032e-09,3.976,8.406362749764666,-6.275018874815363,-12.2493550569124,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1003394,  141P/Machholz 2,141P,Machholz,cn,JFc,,,,,,,0.7366874952032558,3.054853775934622,0.8043811995291372,13.97732184065094,241.8772401254153,153.615394204163,267.156737548041,2458696.5,0.0988836,852,2131.0,0.0,0.88262,2015-05-24,2021-03-24,4.749729733917212e-10,-1.435470587746135e-09,,,1.814e-10,5.858e-11,"[""A1"", ""A2""]",,,2.6183736129642847,-24.5044484080938,,marginal,significant,not_fitted,False,inverse_square,1.0,True,,,False,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000152,  141P/Machholz 2-A,141P-A,Machholz,cn,JFc,,,,,,,0.7504734077906811,3.010398055328779,0.751174367939751,12.79337930969478,246.1551562177739,149.244253309364,184.9627925251596,2450594.5,0.105828,411,2006.0,1.0,0.80254,1994-08-15,2000-02-11,2.065306462053333e-09,-1.3086092409722621e-09,1.529188050730791e-09,27.41521862663734,3.969e-10,1.313e-10,"[""A1"", ""A2"", ""A3"", ""DT""]",3.785e-10,4.334,5.2035940087007635,-9.966559337184021,4.040126950411602,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000279,  141P/Machholz 2-D,141P-D,Machholz,cn,JFc,,,,,,,0.7510941447488013,3.009008906875979,0.7489599354244401,12.81198253165266,246.14177171,149.2924228695888,341.692431015803,2451425.5,0.108077,157,9607.0,2.0,1.0095,1994-08-30,2020-12-18,3.775468059063227e-09,-6.327883472415679e-10,-1.1399389676233951e-08,,3.737e-10,1.437e-12,"[""A1"", ""A2"", ""A3""]",9.717e-10,,10.102938343760307,-440.35375590923303,-11.731387955370948,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000135,  145P/Shoemaker-Levy 5,145P,Shoemaker-Levy,cn,JFc,,,,,,,0.54065542407324,4.141663958635278,1.902450874710468,11.26220426393018,26.79636038367086,10.2948115511575,91.23855424002332,2458777.5,0.910058,1434,12608.0,0.0,0.59491,1991-09-12,2026-03-20,1.797686492039179e-09,-1.8263012644484908e-10,,,1.087e-10,1.4e-12,"[""A1"", ""A2""]",,,16.538054204592264,-130.45009031774933,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000084,  146P/Shoemaker-LINEAR,146P,Shoemaker-LINEAR,cn,JFc,,,,,,,0.6473342710189938,4.030866992349281,1.421548646282335,23.1090423249845,53.37978971181719,316.9903897355078,256.3128173538458,2459676.5,0.495813,660,8982.0,0.0,0.70171,2000-09-27,2025-05-01,3.550783831537325e-09,-4.0904414594182725e-10,,,8.94e-11,8.329e-13,"[""A1"", ""A2""]",,,39.717939950081934,-491.10835147295865,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000147,  147P/Kushida-Muramatsu,147P,Kushida-Muramatsu,cn,ETc,,,,0.42,,,0.2755544282965962,3.802282190599441,2.754546495346482,2.368740648173417,93.77379230918648,347.0331933212208,219.1170404821836,2453673.5,1.76973,57,5961.0,3.0,0.54401,1999-09-13,2016-01-08,8.726886267576025e-08,-1.142111725189384e-08,6.652161873275098e-08,,7.757e-09,1.49e-09,"[""A1"", ""A2"", ""A3""]",9.021e-09,,11.250336815232727,-7.665179363687141,7.374084772503157,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000328,  148P/Anderson-LINEAR,148P,Anderson-LINEAR,cn,JFc,,,,,,,0.5393215853484362,3.677729717257478,1.694250695663119,3.682207968221038,89.79012295052797,6.596199956239652,227.1481230645178,2456236.5,0.710765,250,21697.0,0.0,0.67149,1963-11-22,2023-04-18,1.6101420658010801e-09,-4.0906304345671976e-11,,,7.112e-11,1.511e-12,"[""A1"", ""A2""]",,,22.63979282622441,-27.072339077215076,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000139,  149P/Mueller 4,149P,Mueller,cn,JFc,,,,,,11.88,0.3883179911287077,4.326494000317585,2.646438541483854,29.75479752357087,145.2550898345688,43.56707734128755,128.2823511521461,2456417.5,1.72214,494,9974.0,1.0,0.63458,1992-04-09,2019-07-31,-1.739260014906948e-08,-6.743239568503729e-11,,,1.249e-08,3.963e-11,"[""A1"", ""A2""]",,,-1.3925220295491978,-1.7015492224334414,,marginal,marginal,not_fitted,False,inverse_square,1.0,True,,,False,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000115,  151P/Helin,151P,Helin,cn,JFc,,,,8.4,,,0.5708938454732111,5.80724738261301,2.491925592738829,4.734715026806412,143.5540230022388,215.5303829879585,215.4367105750112,2455249.5,1.48965,420,10382.0,1.0,0.55153,1987-08-24,2016-01-26,4.415764952192537e-08,-3.7985728310656287e-10,,,4.489e-08,1.822e-10,"[""A1"", ""A2""]",,,0.9836856654472126,-2.0848368995969424,,consistent_zero,marginal,not_fitted,False,inverse_square,1.0,True,,,False,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000145,  152P/Helin-Lawrence,152P,Helin-Lawrence,cn,JFc,,,,,,,0.3072189676585129,4.49318328768738,3.11279215654358,9.868309378882008,91.899208324856,163.585758284065,97.85804165590253,2457062.5,2.09992,1298,11581.0,0.0,0.73166,1993-04-21,2025-01-04,9.80061061645591e-08,2.40197239761471e-08,-5.973200306525189e-08,115.8441385735064,5.909e-09,1.026e-09,"[""A1"", ""A2"", ""A3"", ""DT""]",5.348e-09,10.48,16.58590390329313,23.411037013788597,-11.16903572648689,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000374,  153P/Ikeya-Zhang,153P,Ikeya-Zhang,cn,COM,,,,,,,0.9900806570176692,51.1193221677278,0.5070700896059622,28.1209574068563,93.36945661875394,34.66817865742473,0.134886581151805,2452402.5,0.331905,1893,403.0,2.0,0.74612,2001-08-25,2002-10-02,7.054283011393982e-09,1.667417038203938e-09,,,3.525e-10,1.685e-10,"[""A1"", ""A2""]",,,20.012150386933282,9.89565007836165,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000143,  154P/Brewington,154P,Brewington,cn,JFc,,,,,,,0.6719787973347034,4.881936773676542,1.601378771837317,17.88539370633133,343.4283767589826,48.91374183070192,45.70135023151941,2457139.5,0.661149,2636,4261.0,0.0,0.48092,2013-07-06,2025-03-06,3.1288717191323754e-08,-1.9234438008456348e-10,-5.053445155165479e-09,,2.811e-10,4.023e-10,"[""A1"", ""A2"", ""A3""]",8.088e-11,,111.30813657532464,-0.47811180731932257,-62.4807759046177,significant,consistent_zero,significant,True,inverse_square,1.0,True,,,True,True,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000085,  155P/Shoemaker 3,155P,Shoemaker,cn,JFc,,,,,,,0.7261071562296606,6.594336676631461,1.80614162514164,6.398094461563875,97.276219429292,14.60188647209168,179.6099005232911,2455702.5,0.824738,1966,12550.0,0.0,0.68784,1986-01-10,2020-05-21,5.556701094801683e-09,-8.070877496449357e-10,,,4.38e-10,1.707e-12,"[""A1"", ""A2""]",,,12.686532179912518,-472.81063248092306,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000042,  161P/Hartley-IRAS,161P,Hartley-IRAS,cn,HTC,,,,,,,0.8350738030118239,7.731548430351353,1.275134879447751,95.69812203674071,1.397414840031342,47.07491615751092,0.00716361623457285,2453542.5,0.448995,355,15595.0,2.0,0.89726,1983-11-04,2026-07-16,8.639740679401343e-09,-3.2879629370967417e-10,,,4.801e-10,4.621e-13,"[""A1"", ""A2""]",,,17.99571064236897,-711.5262793976934,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000242,  168P/Hergenrother,168P,Hergenrother,cn,JFc,,,,,,,0.609474517807691,3.624037852235573,1.415279129727477,21.92936583545637,356.4776709267675,13.91912965394028,308.1508194637505,2455839.5,0.41995,3377,5193.0,0.0,0.86243,1998-11-21,2013-02-08,2.6445239019826632e-08,2.372857792892454e-09,-1.318294204138918e-09,,1.392e-10,7.879e-13,"[""A1"", ""A2"", ""A3""]",7.656e-11,,189.98016537231777,3011.6230395893567,-17.219098800142607,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1001649,  170P/Christensen,170P,Christensen,cn,JFc,,,,,,,0.304211903874903,4.201210590460789,2.923152318157307,10.1243022806187,142.923755502215,225.533341532594,321.8465481048833,2459721.5,1.93265,987,3878.0,1.0,0.50529,2014-06-23,2025-02-03,6.601854470897069e-07,-1.570301509937949e-08,-2.659638332125889e-07,,2.63e-08,1.338e-08,"[""A1"", ""A2"", ""A3""]",8.563e-09,,25.10210825436148,-1.1736184678161055,-31.05965586974062,significant,marginal,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000239,  171P/Spahr,171P,Spahr,cn,JFc,,,,,,,0.5019479298325957,3.558206520292529,1.77217212351485,21.93309362783636,101.6993661062534,347.1579141504955,321.1257750737331,2458232.5,0.793667,681,7491.0,0.0,0.67095,2005-09-01,2026-03-06,6.058475639913205e-09,-1.824798480141716e-09,,,2.415e-10,2.124e-12,"[""A1"", ""A2""]",,,25.086855651814513,-859.1329944170038,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000291,  175P/Hergenrother,175P,Hergenrother,cn,JFc,,,,,,,0.4326842016707754,3.435910271366503,1.94924617858787,6.069494666785695,123.6900442274217,55.62511489347632,290.0577089887587,2455983.5,0.961177,924,9595.0,0.0,0.65707,2000-01-04,2026-04-12,7.01800954773983e-10,2.063230030650893e-10,,,5.749e-11,8.396e-12,"[""A1"", ""A2""]",,,12.20735701468052,24.573964157347465,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000341,  180P/NEAT,180P,NEAT,cn,JFc,,,,,,,0.3548543623360987,3.85849688697788,2.489292434573523,16.87082579738614,84.571386155,94.8612249188985,17.34205319919964,2457502.5,1.5621,1053,6092.0,1.0,0.69154,2006-10-23,2023-06-28,9.344716550032976e-09,-9.635250373106463e-10,,,1.684e-09,1.053e-10,"[""A1"", ""A2""]",,,5.549119091468514,-9.150285254612026,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,True,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000136,  181P/Shoemaker-Levy 6,181P,Shoemaker-Levy,cn,JFc,,,,,,,0.7073228278805144,3.839018373459053,1.123593041258743,16.98117916666919,37.6794577153227,333.7988485602352,11.75008853224812,2456908.5,0.156355,88,8252.0,2.0,1.1117,1991-11-11,2014-06-15,-2.912547448601831e-09,-8.638449566027108e-11,,,3.989e-10,7.527e-13,"[""A1"", ""A2""]",,,-7.3014476024112085,-114.76616933741342,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,False,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,True,False,False
1000231,  188P/LINEAR-Mueller,188P,LINEAR-Mueller,cn,JFc,,,,,,,0.4164388549940305,4.377784067157643,2.554704682819404,10.53767351588789,359.1216608448031,26.66733030574163,159.0681762176021,2455930.5,1.56313,1256,6824.0,0.0,0.72899,2007-05-13,2026-01-17,1.2852832428755532e-08,-2.116614488366319e-09,4.396351900360331e-09,,1.956e-09,2.695e-11,"[""A1"", ""A2"", ""A3""]",1.095e-09,,6.570977724312645,-78.53857099689495,4.014933242338202,significant,significant,significant,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1000400,  189P/NEAT,189P,NEAT,cn,JFc,,,,,,,0.5976428477056455,2.91761891049007,1.173924836304942,20.40062928962228,282.2000607653227,15.30741796043059,98.30405134972804,2454804.5,0.166971,1469,7330.0,0.0,0.74615,2002-07-30,2022-08-24,-2.0441205347098678e-10,-4.9176121972809406e-11,,,5.257e-11,8.124e-14,"[""A1"", ""A2""]",,,-3.8883784186986263,-605.3190789366002,,significant,significant,not_fitted,False,inverse_square,1.0,True,,,False,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,True,False,False
1000233,  190P/Mueller,190P,Mueller,cn,JFc,,,,,,,0.5206778025184362,4.241753145210364,2.033166438736566,2.172645037178136,335.5467374309475,50.42102268453169,17.3916911626413,2457640.5,1.03796,714,10015.0,1.0,0.47475,1998-09-14,2026-02-14,5.859882350423813e-10,-3.403058654861768e-11,,,4.688e-10,5.437e-12,"[""A1"", ""A2""]",,,1.2499749041006427,-6.259074222662806,,marginal,significant,not_fitted,False,inverse_square,1.0,True,,,False,False,True,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
1002466,  191P/McNaught,191P,McNaught,cn,JFc,,,,,,,0.4207224525762403,3.532749442832078,2.04644243290642,8.75900490041878,106.5038970126821,274.2134160137216,132.9065197733843,2455252.5,1.07186,787,7832.0,0.0,0.77967,2000-08-05,2022-01-14,5.996972068984581e-09,-5.654495345875518e-11,1.931766979518136e-10,,4.884e-10,5.378e-12,"[""A1"", ""A2"", ""A3""]",1.633e-10,,12.27881259005852,-10.514122993446481,1.1829558968267826,significant,significant,marginal,True,inverse_square,1.0,True,,,True,False,False,True,False,False,False,False,,,,,,,,,False,outgassing evidence; A1 is not an SRP coefficient,False,False,False,False,False,False,False
