fold,period_days,phase,flux_frac,err,n
fold_at_period,0.42328185409991,0.345,-0.00017280497783267457,1.5478181562579895e-05,647
fold_at_period,0.42328185409991,0.355,-0.00020736619594691197,1.6361306789317517e-05,656
fold_at_period,0.42328185409991,0.365,-0.00018646131293897916,1.587984275208901e-05,643
fold_at_period,0.42328185409991,0.375,-0.00018955931208963772,1.6607476471034986e-05,661
fold_at_period,0.42328185409991,0.385,-0.00022201170603197706,1.5961904086431125e-05,631
fold_at_period,0.42328185409991,0.395,-0.0002470961414692274,1.6341777822795086e-05,661
fold_at_period,0.42328185409991,0.405,-0.00025618660713966346,1.5217205698345015e-05,640
fold_at_period,0.42328185409991,0.415,-0.00024258446203984096,1.4160993970968016e-05,660
fold_at_period,0.42328185409991,0.425,-0.0002678076079224434,1.5831482435279654e-05,629
fold_at_period,0.42328185409991,0.435,-0.00024365444905055655,1.5352197765898596e-05,658
fold_at_period,0.42328185409991,0.445,-0.00023716342968393977,1.5560950185108417e-05,646
fold_at_period,0.42328185409991,0.455,-0.00023126716942500902,1.5726382887726555e-05,650
fold_at_period,0.42328185409991,0.465,-0.0002380048957849601,1.515913996699026e-05,657
fold_at_period,0.42328185409991,0.475,-0.000240425185132509,1.4978144067730862e-05,634
fold_at_period,0.42328185409991,0.485,-0.0003010314682198034,1.584286703254184e-05,654
fold_at_period,0.42328185409991,0.495,-0.0002768762675936509,1.6201014608002548e-05,642
fold_at_period,0.42328185409991,0.505,-0.0002509700779091961,1.4938816803402015e-05,654
fold_at_period,0.42328185409991,0.515,-0.0002938793147592156,1.7062984917404836e-05,637
fold_at_period,0.42328185409991,0.525,-0.0002902137306963204,1.679925537813981e-05,656
fold_at_period,0.42328185409991,0.535,-0.0003023259347036955,1.7088066968442805e-05,651
fold_at_period,0.42328185409991,0.545,-0.00027512540342272684,1.5974633029459685e-05,652
fold_at_period,0.42328185409991,0.555,-0.0003134516052868408,1.655783168869064e-05,651
fold_at_period,0.42328185409991,0.565,-0.00032280284319913255,1.6761970507035424e-05,648
fold_at_period,0.42328185409991,0.575,-0.000304046150865378,1.7105581868083548e-05,654
fold_at_period,0.42328185409991,0.585,-0.0003043687912949178,1.681274166034892e-05,639
fold_at_period,0.42328185409991,0.595,-0.00031098285705566386,1.770311754729191e-05,655
fold_at_period,0.42328185409991,0.605,-0.0002806593471318952,1.64480159861892e-05,640
fold_at_period,0.42328185409991,0.615,-0.0002718507309802387,1.6159780354477728e-05,663
fold_at_period,0.42328185409991,0.625,-0.0002714014997083902,1.604393582719371e-05,629
fold_at_period,0.42328185409991,0.635,-0.0002561090930923715,1.6046859624191716e-05,659
fold_at_period,0.42328185409991,0.645,-0.0002669582119384506,1.7268452637297582e-05,646
fold_at_period,0.42328185409991,0.655,-0.00020123576004632548,1.5997013989779905e-05,646
fold_at_period,0.42328185409991,0.665,-0.00019861133731308156,1.5304745949568656e-05,656
fold_at_period,0.42328185409991,0.675,-0.00019820313141655221,1.794907530347317e-05,640
fold_at_period,0.42328185409991,0.685,-0.00019826881023599086,1.710827525939023e-05,649
fold_at_period,0.42328185409991,0.695,-0.00010801543915839318,1.6417681409338113e-05,643
fold_at_period,0.42328185409991,0.705,-0.00010604897449550954,1.735618242526023e-05,658
fold_at_period,0.42328185409991,0.715,-6.147051165433792e-05,2.00198988632143e-05,630
fold_at_period,0.42328185409991,0.725,-5.649111733146972e-05,1.8454056687202258e-05,666
fold_at_period,0.42328185409991,0.735,-5.5429437282761285e-05,1.921274706849101e-05,640
fold_at_period,0.42328185409991,0.745,0.0,1.9287402381072076e-05,647
fold_at_period,0.42328185409991,0.755,-1.3052820684089639e-05,2.1482690239702592e-05,650
fold_at_period,0.42328185409991,0.765,0.0,1.8552669027445807e-05,645
fold_at_period,0.42328185409991,0.775,0.0,1.9368775058009192e-05,649
fold_at_period,0.42328185409991,0.785,2.2145266049378165e-05,1.912078350775974e-05,640
fold_at_period,0.42328185409991,0.795,8.132833842688925e-05,2.0517120849923703e-05,658
fold_at_period,0.42328185409991,0.805,7.432719286304401e-05,2.0401931465567197e-05,638
fold_at_period,0.42328185409991,0.815,0.00014706930926933204,2.0714385451445893e-05,645
fold_at_period,0.42328185409991,0.825,0.00013279057566317753,1.90123499406871e-05,635
fold_at_period,0.42328185409991,0.835,0.0002386794666513481,1.913937314996604e-05,667
fold_at_period,0.42328185409991,0.845,0.0002311644380434963,1.87732437279484e-05,642
fold_at_period,0.42328185409991,0.855,0.00031692798496119057,1.865304521385081e-05,652
fold_at_period,0.42328185409991,0.865,0.00035316549677855136,2.091225712941938e-05,651
fold_at_period,0.42328185409991,0.875,0.00036364456421855706,2.1261583649586762e-05,643
fold_at_period,0.42328185409991,0.885,0.00045689343333399357,2.3070233598893793e-05,646
fold_at_period,0.42328185409991,0.895,0.0004513040245872624,2.326194134329878e-05,643
fold_at_period,0.42328185409991,0.905,0.0004752463242228,2.2902160697184707e-05,663
fold_at_period,0.42328185409991,0.915,0.0004787735322686615,2.4860403743477682e-05,629
fold_at_period,0.42328185409991,0.925,0.0005167307401686694,2.3106533686545374e-05,656
fold_at_period,0.42328185409991,0.935,0.0004889480710178473,2.5730408035062914e-05,644
fold_at_period,0.42328185409991,0.945,0.00046464956410230407,2.303690166018038e-05,655
fold_at_period,0.42328185409991,0.955,0.000500442703635251,2.427613676266644e-05,653
fold_at_period,0.42328185409991,0.965,0.00039938198284916737,2.33444583661948e-05,643
fold_at_period,0.42328185409991,0.975,0.00046990033397475983,2.3061799731658363e-05,655
fold_at_period,0.42328185409991,0.985,0.0003937658011148315,2.3167284276029654e-05,635
fold_at_period,0.42328185409991,0.995,0.0004080256505226698,2.0761827183385437e-05,652
fold_at_period_flares_masked,0.42328185409991,0.005,0.0003652211272440198,2.13366414639365e-05,621
fold_at_period_flares_masked,0.42328185409991,0.015,0.00031856473020952514,1.7710413827266256e-05,651
fold_at_period_flares_masked,0.42328185409991,0.025,0.00031134182268810484,1.85231847874245e-05,621
fold_at_period_flares_masked,0.42328185409991,0.035,0.00025762940646489874,1.7759983105423123e-05,645
fold_at_period_flares_masked,0.42328185409991,0.045,0.0002455761293780334,1.71354866896181e-05,627
fold_at_period_flares_masked,0.42328185409991,0.055,0.00021301386900163255,1.717060668146728e-05,626
fold_at_period_flares_masked,0.42328185409991,0.065,0.000209267419438941,1.6535852455278062e-05,645
fold_at_period_flares_masked,0.42328185409991,0.075,0.00016357717273074446,1.7145667897964903e-05,622
fold_at_period_flares_masked,0.42328185409991,0.085,0.0001385638050067639,1.5983408564752308e-05,642
fold_at_period_flares_masked,0.42328185409991,0.095,0.00012589620448077987,1.7889396818916652e-05,623
fold_at_period_flares_masked,0.42328185409991,0.105,0.00010280559240194442,1.73263921008995e-05,631
fold_at_period_flares_masked,0.42328185409991,0.115,6.248816469689444e-05,1.599836966563794e-05,623
fold_at_period_flares_masked,0.42328185409991,0.125,4.1625375579168455e-05,1.4923503719114474e-05,650
fold_at_period_flares_masked,0.42328185409991,0.135,2.639999737186205e-05,1.487899662443303e-05,630
fold_at_period_flares_masked,0.42328185409991,0.145,2.909608540402342e-05,1.5558434777482418e-05,638
fold_at_period_flares_masked,0.42328185409991,0.155,3.995445192472857e-06,1.6832446761088845e-05,631
fold_at_period_flares_masked,0.42328185409991,0.165,0.0,1.5973652475302582e-05,638
fold_at_period_flares_masked,0.42328185409991,0.175,0.0,1.5663915450656174e-05,647
fold_at_period_flares_masked,0.42328185409991,0.185,-3.827198279959809e-07,1.5529030725832123e-05,622
fold_at_period_flares_masked,0.42328185409991,0.195,-1.4139010968583499e-05,1.50871589013735e-05,642
fold_at_period_flares_masked,0.42328185409991,0.205,-6.322613306131153e-06,1.531696110302203e-05,631
fold_at_period_flares_masked,0.42328185409991,0.215,-3.929680575109895e-05,1.5877073992855965e-05,657
fold_at_period_flares_masked,0.42328185409991,0.225,-6.188145826346858e-05,1.480463728869694e-05,629
fold_at_period_flares_masked,0.42328185409991,0.235,-5.912829519499896e-05,1.4259972862304608e-05,654
fold_at_period_flares_masked,0.42328185409991,0.245,-0.00010779948775752057,1.4839981913260468e-05,639
fold_at_period_flares_masked,0.42328185409991,0.255,-5.896775077562921e-05,1.4164008377906579e-05,651
fold_at_period_flares_masked,0.42328185409991,0.265,-0.00011961847878361187,1.4580602709628538e-05,655
fold_at_period_flares_masked,0.42328185409991,0.275,-8.173125971100426e-05,1.4648908220319734e-05,640
fold_at_period_flares_masked,0.42328185409991,0.285,-0.0001453706573755209,1.6223207859287403e-05,645
fold_at_period_flares_masked,0.42328185409991,0.295,-0.00013624304244963525,1.4739955911866672e-05,635
fold_at_period_flares_masked,0.42328185409991,0.305,-0.00016399161262603545,1.4875769339003656e-05,667
fold_at_period_flares_masked,0.42328185409991,0.315,-0.00012756127697133302,1.4628467071750352e-05,633
fold_at_period_flares_masked,0.42328185409991,0.325,-0.00017498248204661504,1.4271932847544581e-05,659
fold_at_period_flares_masked,0.42328185409991,0.335,-0.000179983004735651,1.5023214227179263e-05,641
fold_at_period_flares_masked,0.42328185409991,0.345,-0.00017280497783267457,1.5478181562579895e-05,647
fold_at_period_flares_masked,0.42328185409991,0.355,-0.00020736619594691197,1.6361306789317517e-05,656
fold_at_period_flares_masked,0.42328185409991,0.365,-0.00018646131293897916,1.587984275208901e-05,643
fold_at_period_flares_masked,0.42328185409991,0.375,-0.00018955931208963772,1.6607476471034986e-05,661
fold_at_period_flares_masked,0.42328185409991,0.385,-0.00022201170603197706,1.5961904086431125e-05,631
fold_at_period_flares_masked,0.42328185409991,0.395,-0.0002470961414692274,1.6341777822795086e-05,661
fold_at_period_flares_masked,0.42328185409991,0.405,-0.00025618660713966346,1.5217205698345015e-05,640
fold_at_period_flares_masked,0.42328185409991,0.415,-0.00024258446203984096,1.4160993970968016e-05,660
fold_at_period_flares_masked,0.42328185409991,0.425,-0.0002678076079224434,1.5831482435279654e-05,629
fold_at_period_flares_masked,0.42328185409991,0.435,-0.00024365444905055655,1.5352197765898596e-05,658
fold_at_period_flares_masked,0.42328185409991,0.445,-0.00023716342968393977,1.5560950185108417e-05,646
fold_at_period_flares_masked,0.42328185409991,0.455,-0.00023126716942500902,1.5726382887726555e-05,650
fold_at_period_flares_masked,0.42328185409991,0.465,-0.0002380048957849601,1.515913996699026e-05,657
fold_at_period_flares_masked,0.42328185409991,0.475,-0.000240425185132509,1.4978144067730862e-05,634
fold_at_period_flares_masked,0.42328185409991,0.485,-0.0003010314682198034,1.584286703254184e-05,654
fold_at_period_flares_masked,0.42328185409991,0.495,-0.0002768762675936509,1.6201014608002548e-05,642
fold_at_period_flares_masked,0.42328185409991,0.505,-0.0002509700779091961,1.4938816803402015e-05,654
fold_at_period_flares_masked,0.42328185409991,0.515,-0.0002938793147592156,1.7062984917404836e-05,637
fold_at_period_flares_masked,0.42328185409991,0.525,-0.0002902137306963204,1.679925537813981e-05,656
fold_at_period_flares_masked,0.42328185409991,0.535,-0.0003023259347036955,1.7088066968442805e-05,651
fold_at_period_flares_masked,0.42328185409991,0.545,-0.00027512540342272684,1.5974633029459685e-05,652
fold_at_period_flares_masked,0.42328185409991,0.555,-0.0003134516052868408,1.655783168869064e-05,651
fold_at_period_flares_masked,0.42328185409991,0.565,-0.00032280284319913255,1.6761970507035424e-05,648
fold_at_period_flares_masked,0.42328185409991,0.575,-0.0003043779812877956,1.7001249780701973e-05,653
fold_at_period_flares_masked,0.42328185409991,0.585,-0.0003043687912949178,1.681274166034892e-05,639
fold_at_period_flares_masked,0.42328185409991,0.595,-0.0003149742729278704,1.7684336168484355e-05,654
fold_at_period_flares_masked,0.42328185409991,0.605,-0.000280399735649528,1.6445654668889113e-05,639
fold_at_period_flares_masked,0.42328185409991,0.615,-0.0002718507309802387,1.6159780354477728e-05,663
fold_at_period_flares_masked,0.42328185409991,0.625,-0.0002707150247424073,1.605448382732372e-05,625
fold_at_period_flares_masked,0.42328185409991,0.635,-0.0002561090930923715,1.6046859624191716e-05,659
