fold,period_days,phase,flux_frac,err,n
fold_at_2p,6.104930517490643,0.535,-0.0002769144124751266,0.0001280465769033273,44
fold_at_2p,6.104930517490643,0.545,0.00028334856183054313,9.58555996394314e-05,43
fold_at_2p,6.104930517490643,0.555,-3.650971848268014e-05,0.00012656108650842032,43
fold_at_2p,6.104930517490643,0.565,0.0001379390046403195,0.00010106957304381259,45
fold_at_2p,6.104930517490643,0.575,0.0005947647620081487,0.00014260030833084767,44
fold_at_2p,6.104930517490643,0.585,0.0003660416061063154,0.00011896717952836894,44
fold_at_2p,6.104930517490643,0.595,0.00017130231566764298,7.165501264710316e-05,42
fold_at_2p,6.104930517490643,0.605,0.0004894525621541579,0.0001581196345721159,43
fold_at_2p,6.104930517490643,0.615,0.00046827403058835593,9.434907168985193e-05,45
fold_at_2p,6.104930517490643,0.625,0.00011529285345523999,0.00013425274527834502,44
fold_at_2p,6.104930517490643,0.635,-0.007468953110076504,0.0017499095452471712,44
fold_at_2p,6.104930517490643,0.645,-0.02108905045699483,0.00025375669923173344,43
fold_at_2p,6.104930517490643,0.655,-3.6309813423507364e-05,0.0001541555148329926,44
fold_at_2p,6.104930517490643,0.665,0.0002788560580093691,0.00010361729931024045,44
fold_at_2p,6.104930517490643,0.675,0.0004380975040739754,9.565558477351442e-05,44
fold_at_2p,6.104930517490643,0.685,0.00024669076239758336,0.0001073568555696817,42
fold_at_2p,6.104930517490643,0.695,5.705932529376234e-05,0.00012567266948508126,44
fold_at_2p,6.104930517490643,0.705,0.00040941920960690936,0.00010196259516126177,45
fold_at_2p,6.104930517490643,0.715,0.00014255309934185778,9.489808304359077e-05,48
fold_at_2p,6.104930517490643,0.725,8.114411812643052e-05,0.00010199692100601764,48
fold_at_2p,6.104930517490643,0.735,0.0002077456188539495,0.00010777297353542298,46
fold_at_2p,6.104930517490643,0.745,6.073571929032795e-05,0.00012133590000929606,46
fold_at_2p,6.104930517490643,0.755,4.608836824782081e-05,8.513975473922014e-05,46
fold_at_2p,6.104930517490643,0.765,-4.529171977285529e-05,0.00011415672197693845,48
fold_at_2p,6.104930517490643,0.775,-0.0001543780518932225,6.973542291881634e-05,46
fold_at_2p,6.104930517490643,0.785,0.00010726607618960493,0.00012055640789672294,47
fold_at_2p,6.104930517490643,0.795,-2.5441207876841787e-05,0.0001243090475201034,45
fold_at_2p,6.104930517490643,0.805,-0.00019276897139164362,0.00010679962810786913,47
fold_at_2p,6.104930517490643,0.815,0.0002596860708063975,0.0001261317099613046,46
fold_at_2p,6.104930517490643,0.825,6.49546987283589e-05,9.345230459478379e-05,45
fold_at_2p,6.104930517490643,0.835,2.0868406830465425e-05,0.00010144099084367731,46
fold_at_2p,6.104930517490643,0.845,-0.00017574277876863942,0.00010318016058876966,47
fold_at_2p,6.104930517490643,0.855,-0.00017202923371723022,0.00014142101078510688,48
fold_at_2p,6.104930517490643,0.865,-0.0002332567565255239,9.719663210618326e-05,41
fold_at_2p,6.104930517490643,0.875,-0.00040507799887001816,0.00012196419119966785,38
fold_at_2p,6.104930517490643,0.885,1.3263239351690714e-05,0.00010618168451784272,38
fold_at_2p,6.104930517490643,0.895,-0.0004907695270305878,0.00013598574270766943,38
fold_at_2p,6.104930517490643,0.905,-0.0002494649351872935,0.00011712154883911907,39
fold_at_2p,6.104930517490643,0.915,-5.311948497832564e-05,0.00012632114940193867,39
fold_at_2p,6.104930517490643,0.925,-0.0001300712307202856,9.239701216819587e-05,38
fold_at_2p,6.104930517490643,0.935,6.491352234760939e-05,0.00012870904947257045,44
fold_at_2p,6.104930517490643,0.945,-9.422380022694465e-05,0.00014295889409637172,47
fold_at_2p,6.104930517490643,0.955,-4.6605777595354336e-05,0.00010241908268395849,46
fold_at_2p,6.104930517490643,0.965,-3.507921142925641e-05,0.00016697443877493288,46
fold_at_2p,6.104930517490643,0.975,4.289791119438391e-06,0.00017443837563220496,45
fold_at_2p,6.104930517490643,0.985,0.00015707117480368016,0.00016173161973053512,46
fold_at_2p,6.104930517490643,0.995,3.120348748786306e-05,9.894657738745755e-05,47
fold_at_2p_flares_masked,6.104930517490643,0.005,0.000287797372859222,0.0001518064583280426,47
fold_at_2p_flares_masked,6.104930517490643,0.015,2.1388784454789977e-05,0.00011378889765682398,46
fold_at_2p_flares_masked,6.104930517490643,0.025,1.7824308828240376e-05,0.0001272933784952583,47
fold_at_2p_flares_masked,6.104930517490643,0.035,-0.0003400456549969011,0.0001518212806097669,47
fold_at_2p_flares_masked,6.104930517490643,0.045,-0.00021680920431305095,0.00013166539329213567,48
fold_at_2p_flares_masked,6.104930517490643,0.055,-0.00028119243266977456,0.00010192070323349807,50
