n_events_raw,n_declustered,n_events,n,n_freq,span_days,min_period_used,max_period_used,h_max,f_best,period_grid,period,Q,jitter,f_in_window,rbar,mean_phase,t0,gap_integer_frac,n_gaps_used,jitter_core,n_core,gap_integer_frac_core,n_gaps_core,cycles_span,cycles_hit,cycle_occupancy,p_screen_upper,status,null_computed,p_window,p_window_source,p_shuffle,energy_phase_rho,energy_phase_p,n_energy,grid_days,grid_source,jitter_floor,phase_spacing,comb_coarser_than_window,star_key,star_id,catalogue,mission,n_windows,observed_days,n_removed_cross_star,n_sectors,prot_catalogue,null_budget_mode,wn_n_trials,wn_n_exceed,wn_p_empirical,wn_at_floor,wn_stopped_early,wn_truncated_by_budget,wn_p_gumbel,wn_gumbel_mu,wn_gumbel_beta,wn_h_null_median,wn_h_null_p99,wn_h_null_max,wn_null_Q_median,wn_null_jitter_median,wn_elapsed_s,wn_p,sn_n_trials,sn_n_exceed,sn_p_empirical,sn_at_floor,sn_stopped_early,sn_truncated_by_budget,sn_p_gumbel,sn_gumbel_mu,sn_gumbel_beta,sn_h_null_median,sn_h_null_p99,sn_h_null_max,sn_null_Q_median,sn_null_jitter_median,sn_elapsed_s,sn_p,pn_n_trials,pn_n_exceed,pn_p_empirical,pn_at_floor,pn_stopped_early,pn_truncated_by_budget,pn_p_gumbel,pn_gumbel_mu,pn_gumbel_beta,pn_h_null_median,pn_h_null_p99,pn_h_null_max,pn_null_Q_median,pn_null_jitter_median,pn_elapsed_s,pn_p,p_pool,pool_null_computed,tier,why,period_catalogue,p_window_catalogue,Q_catalogue,jitter_catalogue,fetch_status,fetch_route,lc_n_segments,lc_n_segments_fetched,lc_cadence_days,lc_n_points,lc_segments,n_flares,lc_observed_days,lc_n_windows,lc_span_days,lc_t_first,lc_t_last,n_catalogue_flares_in_lc,catalogue_recovery_frac,cat_n_epochs,cat_n_control,cat_epoch_sigma_median,cat_epoch_sigma_p90,cat_control_sigma_median,cat_epoch_frac_above_3,cat_control_frac_above_3,cat_p_empirical,cat_best_offset_days,cat_best_offset_sigma_median,cat_best_offset_n_epochs,catalogue_epochs_are_brightenings,rd_n_events,rd_n_freq,rd_h_max,rd_period,rd_Q,rd_jitter,rd_f_in_window,rd_mean_phase,rd_t0,rd_gap_integer_frac,rd_n_gaps_used,rd_jitter_core,rd_n_core,rd_gap_integer_frac_core,rd_n_gaps_core,rd_cycle_occupancy,rd_null_computed,rd_p_window,rd_p_window_source,rd_p_shuffle,period_agrees_with_catalogue,period_harmonic_of_catalogue,rd_strict_quality_why,phot_period,phot_power,phot_amplitude_frac,period_is_photometric,period_photometric_harmonic,rd_duration_days_median,rd_duty_cycle,rd_rise_frac_median,clock_in_lightcurve,confirms_catalogue_clock,pop_n_near,pop_expected,pop_p,fdr_significant,fdr_watch,first_veto,flags
17.0,0.0,17,17.0,33948.0,1358.5844,0.2,400.0,22.69179360003461,4.199162349427832,0.2381393940009316,0.2381427334278365,0.3979957218245137,0.1371337927411786,0.5294117647058824,0.7154876522834793,0.3641718295698009,0.0867248749311686,0.0,4.0,0.0634273820315065,14.0,0.0,3.0,5213.0,17.0,0.0032610780740456,1.0,scanned,False,1.0,bonferroni_screen,,0.2450980392156863,0.3430466530995852,17.0,0.0001,measured,0.0001212193756406,0.0004199162349427,False,kepler:8056853,8056853,kepler_yang2019,kepler,59.0,1240.584,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,18.68,0.04114974372895197,False,False,not_significant,
18.0,0.0,18,18.0,35167.0,1407.3817,0.2,400.0,26.083623925457672,3.1850197101823907,0.3139712004231956,0.3139697995598071,0.1791747288313262,0.2062253827223501,0.5,0.4669834693652329,0.2716276212048948,0.085282869784608,0.0,2.0,0.0297139868704547,11.0,0.0,1.0,4089.0,18.0,0.0044020542920029,1.0,scanned,False,1.0,bonferroni_screen,,-0.347781217750258,0.1573076571424259,18.0,0.0001,measured,9.194359935240336e-05,0.0003185019710182,False,kepler:8082362,8082362,kepler_yang2019,kepler,61.0,1282.282,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,23.34,0.39260261550958153,False,False,not_significant,
29.0,0.0,29,29.0,31952.0,1278.6897,0.2,400.0,27.99459932990585,4.66011161601599,0.2145885753739889,0.2145871349010557,0.2249461067233487,0.1897398476786926,0.0689655172413793,0.4981489904352089,0.6380184402280473,-0.0776765857984785,0.1666666666666666,6.0,0.081047777867127,16.0,0.3333333333333333,3.0,5491.0,29.0,0.0052813695137497,1.0,scanned,False,1.0,bonferroni_screen,,0.1743842364532019,0.3656033152619794,29.0,0.0001,measured,0.000134525834798,0.0004660111616015,False,kepler:8098181,8098181,kepler_yang2019,kepler,54.0,1176.79,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,17.04,3.5737206196539972e-06,False,False,not_significant,
204.0,1.0,203,203.0,36117.0,1445.3691,0.2,400.0,30.48496097936697,3.086445823942133,0.3240001683538983,0.3239972632089682,0.0765965597885658,0.252672872603337,0.1576354679802955,0.2003632023317612,0.3481392049995495,0.1127961496355999,0.1156462585034013,147.0,0.0761069233949152,87.0,0.3478260869565217,46.0,4082.0,199.0,0.0487506124448799,1.0,scanned,False,1.0,bonferroni_screen,,0.0769191871918316,0.2753701153848669,203.0,0.0001,measured,8.909801636460935e-05,0.0003086445823942,False,kepler:8144647,8144647,kepler_yang2019,kepler,61.0,1320.269,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,23.78,0.0014782801570439874,False,False,not_significant,
89.0,0.0,89,89.0,36017.0,1441.3842,0.2,400.0,22.5785225734313,0.4176703619340353,2.3943121503036613,4.78846521629866,0.0653969417237508,0.2603049206935949,0.1797752808988764,0.2085719880268907,0.2174400652172158,1.0412041889223502,0.2127659574468085,47.0,0.0687151710778833,39.0,0.5384615384615384,13.0,279.0,73.0,0.2616487455197133,1.0,scanned,False,1.0,bonferroni_screen,,-0.108495062989445,0.3115082655293757,89.0,0.0001,measured,6.028552397378593e-06,2.0883518096701764e-05,False,kepler:8160546,8160546,kepler_yang2019,kepler,61.0,1316.284,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0200000000000005,0.9098761160036957,False,False,not_significant,
12.0,0.0,12,12.0,26350.0,1054.5997,0.2,351.49808001,20.59001918563817,4.105842529663154,0.2435564958258068,0.2435553708588138,0.3107411704263481,0.1697534690982822,0.5,0.6464621992801409,0.8403306832895687,-0.0388883196461825,0.5,2.0,0.0614822927442755,10.0,1.0,1.0,3983.0,12.0,0.0030128044187798,1.0,scanned,False,1.0,bonferroni_screen,,0.3916083916083916,0.2080634636953532,12.0,0.0001,measured,0.0001185254644875,0.0004105842529663,False,kepler:8189251,8189251,kepler_yang2019,kepler,45.0,969.4,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,19.18,0.00019588970386807958,False,False,not_significant,
21.0,0.0,21,21.0,31568.0,1263.3436000000002,0.2,400.0,26.426297805605596,3.564808781237345,0.280521201079877,0.2805199553096085,0.3634288645336698,0.1515350720296341,0.3333333333333333,0.6731434597691766,0.3217177000840611,0.0902482348498908,0.5,2.0,0.0748853890037512,16.0,0.5,2.0,4141.0,21.0,0.0050712388312001,1.0,scanned,False,1.0,bonferroni_screen,,0.3454545454545454,0.1250780775017988,21.0,0.0001,measured,0.0001029071654728,0.0003564808781237,False,kepler:8211660,8211660,kepler_yang2019,kepler,55.0,1160.244,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,21.82,0.03708205541878273,False,False,not_significant,
13.0,0.0,13,13.0,24701.0,988.6144,0.2,329.50517952,23.81865758328394,0.0920887861131731,10.863858686993908,10.859085478345248,0.2555854429281617,0.1822724909711341,0.5384615384615384,0.5820550810281965,0.4351850605403333,4.725711771306331,0.0,3.0,0.044080997703799,10.0,0.0,2.0,87.0,11.0,0.1264367816091954,1.0,scanned,False,1.0,bonferroni_screen,,0.2692307692307692,0.3737330422818916,13.0,0.0001,measured,2.6583742725893195e-06,9.208878611317314e-06,False,kepler:8232792,8232792,kepler_yang2019,kepler,44.0,894.614,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.2,0.37728625000368354,False,False,not_significant,
105.0,0.0,105,105.0,29947.0,1198.4522,0.2,399.44411826,23.69625038970017,0.2409276732355308,4.14976092433247,207.53116206422672,0.0388629326553896,0.2642002234117749,0.1904761904761904,0.1561107849025269,0.0587633879190743,12.195234181676431,0.0,68.0,0.0836252937382383,45.0,0.0,33.0,6.0,6.0,1.0,1.0,scanned,False,1.0,bonferroni_screen,,-0.1298106204924028,0.1868909961412326,105.0,0.0001,measured,1.390996569977639e-07,4.818553464710616e-07,False,kepler:8259829,8259829,kepler_yang2019,kepler,51.0,1088.452,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.72,0.9910848214515604,False,False,not_significant,
16.0,0.0,16,16.0,29650.0,1186.5771,0.2,395.48614743,24.026018298269516,0.8206801732731931,1.2185014730057502,13.403516203063251,0.0874393946540253,0.2282994729607375,0.25,0.3517382447118007,0.4563352452183823,6.116496853313429,0.0,2.0,0.0832905240764385,10.0,0.0,1.0,87.0,16.0,0.1839080459770115,1.0,scanned,False,1.0,bonferroni_screen,,0.1941176470588235,0.4712897283621075,16.0,0.0001,measured,2.15372690435394e-06,7.460728847938119e-06,False,kepler:8284493,8284493,kepler_yang2019,kepler,52.0,1091.877,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.9000000000000001,0.12529778668282654,False,False,not_significant,
20.0,0.0,20,20.0,34530.0,1381.8593,0.2,400.0,26.80939557389373,2.889537775843025,0.3460830462750868,0.3460761123665355,0.3360190172692138,0.1569388807336144,0.4,0.6464950075754224,0.8009412016351464,-0.0688894950704626,0.0,2.0,0.0618904641122176,16.0,0.0,1.0,3639.0,20.0,0.005496015388843,1.0,scanned,False,1.0,bonferroni_screen,,-0.2661654135338345,0.2566708454025406,20.0,0.0001,measured,8.341377063582815e-05,0.0002889537775843,False,kepler:8300688,8300688,kepler_yang2019,kepler,60.0,1258.459,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,24.62,0.9961301617760308,False,False,not_significant,
84.0,0.0,84,84.0,35490.0,1420.2958,0.2,400.0,25.194292683409387,0.994687683720532,1.0053406877016893,1.0053406877016893,0.1076434413322706,0.2404039521960338,0.2142857142857142,0.2806982496522719,0.5268630323409214,-0.4756638444434701,0.1,40.0,0.0685493494816526,39.0,0.25,12.0,1290.0,81.0,0.0627906976744186,1.0,scanned,False,1.0,bonferroni_screen,,0.0447103848396393,0.6863307841843749,84.0,0.0001,measured,2.8714160097782728e-05,9.94687683720532e-05,False,kepler:8321490,8321490,kepler_yang2019,kepler,61.0,1295.196,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.84,0.6488794710104522,False,False,not_significant,
72.0,1.0,71,71.0,35344.0,1414.4314,0.2,400.0,32.45710949145184,0.5816443826826808,1.719179986100488,15.473372163399707,0.0638948759028322,0.2498904006815544,0.2394366197183098,0.2158719810096018,0.282179460352006,4.366267806893881,0.0625,32.0,0.0780309526115734,30.0,0.25,8.0,89.0,48.0,0.5393258426966292,1.0,scanned,False,1.0,bonferroni_screen,,-0.0448021462105969,0.7106411206087095,71.0,0.0001,measured,1.865625227302664e-06,6.462715363140898e-06,False,kepler:8365196,8365196,kepler_yang2019,kepler,61.0,1289.331,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.8,0.10870839470920535,False,False,not_significant,
11.0,1.0,10,10.0,36088.0,1444.2245,0.2,400.0,26.26433651024655,1.9567668054724177,0.5110470993290241,0.5110470993290241,0.291690660257263,0.1650265294046565,0.2,0.638899678240512,0.3519872074157498,0.1798820413507425,1.0,1.0,0.0130446815623753,7.0,1.0,1.0,2576.0,10.0,0.0038819875776397,1.0,scanned,False,1.0,bonferroni_screen,,0.1393939393939393,0.7009318849100584,10.0,0.0001,measured,5.648699209404123e-05,0.0001956766805472,False,kepler:8381234,8381234,kepler_yang2019,kepler,62.0,1313.824,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,17.88,0.6142721917034679,False,False,not_significant,
12.0,0.0,12,12.0,26884.0,1075.9504,0.2,358.61426831999995,25.26575601461905,4.634042888993771,0.2157942910660325,0.2157942910660325,0.4051765000290116,0.1309772844525453,0.4166666666666667,0.7367020876820792,0.8197502764667425,-0.0388968613047076,0.0,3.0,0.0476410231838019,10.0,0.0,2.0,4542.0,12.0,0.0026420079260237,1.0,scanned,False,1.0,bonferroni_screen,,0.7762237762237763,0.0029928636801859,12.0,0.0001,measured,0.0001337732954698,0.0004634042888993,False,kepler:8410368,8410368,kepler_yang2019,kepler,47.0,978.85,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,17.12,1.5625966076626696e-08,False,False,not_significant,
8.0,0.0,8,8.0,4455.0,178.79280000000017,0.2,59.59164024000005,22.30982346210192,2.88043086763003,0.3471702831815516,0.3471702831815516,0.3873928484201728,0.1532398638140672,0.875,0.7423007671056734,0.8848583171816244,-0.0399737706300558,0.5,2.0,0.0342299058444243,7.0,0.5,2.0,449.0,8.0,0.0178173719376391,1.0,scanned,False,1.0,bonferroni_screen,,-0.1666666666666667,0.693238811728395,8.0,0.0001,measured,8.315087684041526e-05,0.000288043086763,False,kepler:8418131,8418131,kepler_yang2019,kepler,9.0,155.293,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,24.72,0.9997337622484634,False,False,not_significant,
116.0,0.0,116,116.0,35442.0,1418.3546,0.2,400.0,24.65199129883896,3.5950007751940163,0.2781662389779904,100.1390604653128,0.0537528905673136,0.254633653522882,0.146551724137931,0.1782922447824975,0.7714372043246562,-22.888063616254183,0.0,69.0,0.0793838847088252,45.0,0.0,24.0,15.0,15.0,1.0,1.0,scanned,False,1.0,bonferroni_screen,,0.0653519394149079,0.4858122218606348,116.0,0.0001,measured,2.882742590687749e-07,9.986113264427823e-07,False,kepler:8442720,8442720,kepler_yang2019,kepler,61.0,1293.255,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.28,0.3660749549667174,False,False,not_significant,
15.0,0.0,15,15.0,33057.0,1322.9098,0.2,400.0,24.8696947369142,3.8535562095767983,0.2595005614592608,0.2595005614592608,0.3643079679947864,0.157686197086029,0.6,0.6883639348107435,0.9228013290353514,-0.020033098459235,,0.0,0.0444744213862845,11.0,,0.0,4657.0,15.0,0.0032209576980888,1.0,scanned,False,1.0,bonferroni_screen,,0.1928571428571428,0.4910487016052232,15.0,0.0001,measured,0.0001112425857468,0.0003853556209576,False,kepler:8474573,8474573,kepler_yang2019,kepler,57.0,1206.61,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,20.44,0.027893192918803877,False,False,not_significant,
10.0,0.0,10,10.0,26480.0,1059.7876,0.2,353.22720708,26.212133912200343,4.872618154835934,0.2052260918718077,0.2052284764008295,0.3290805017193963,0.1654866734628673,0.7,0.6760165948692175,0.2207357032661157,0.0453012520685705,1.0,1.0,0.0213792731413117,8.0,1.0,1.0,4699.0,10.0,0.0021281123643328,1.0,scanned,False,1.0,bonferroni_screen,,-0.4303030303030302,0.2144923325328077,10.0,0.0001,measured,0.0001406603701676,0.0004872618154835,False,kepler:8489855,8489855,kepler_yang2019,kepler,46.0,963.988,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,16.02,2.757472917136461e-05,False,False,not_significant,
11.0,0.0,11,11.0,26871.0,1075.4186,0.2,358.43701938,24.915372542339924,3.55279358198752,0.2814642262228558,0.2814686462703458,0.2440257776786413,0.1853937372777343,0.7272727272727273,0.58121125038137,0.1529903454175861,0.0430619854171205,,0.0,0.0203271176891736,8.0,,0.0,3481.0,11.0,0.0031600114909508,1.0,scanned,False,1.0,bonferroni_screen,,-0.9,0.0001599714280687,11.0,0.0001,measured,0.0001025603165467,0.0003552793581987,False,kepler:8515505,8515505,kepler_yang2019,kepler,47.0,978.019,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,21.86,0.05653908506800476,False,False,not_significant,
60.0,0.0,60,60.0,36312.0,1453.1749,0.2,400.0,34.7812664713272,3.890965180619346,0.2570065499824929,0.2570056409090827,0.1648683706560396,0.2323675504560587,0.3666666666666666,0.382350804910574,0.0566130402656905,0.0145498706972955,0.08,25.0,0.0566394227938258,33.0,0.3333333333333333,9.0,5150.0,60.0,0.0116504854368932,1.0,scanned,False,1.0,bonferroni_screen,,-0.0999166435120867,0.447509351321062,60.0,0.0001,measured,0.0001123224897219,0.0003890965180619,False,kepler:8546579,8546579,kepler_yang2019,kepler,62.0,1322.775,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,20.3,0.17398917374555523,False,False,not_significant,
97.0,1.0,96,96.0,35365.0,1415.269,0.2,400.0,23.64842940637886,0.2869688889532661,3.4846983017829967,3.4846983017829967,0.0725371996408505,0.2565289929510121,0.2395833333333333,0.2176168252495679,0.5004965147100158,-1.7406189469246962,0.12,50.0,0.0669045537564757,44.0,0.3846153846153846,13.0,373.0,87.0,0.2332439678284182,1.0,scanned,False,1.0,bonferroni_screen,,-0.0813149845039355,0.4309367456552163,96.0,0.0001,measured,8.284078264310803e-06,2.869688889532662e-05,False,kepler:8565204,8565204,kepler_yang2019,kepler,61.0,1290.169,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.64,0.4942471987871633,False,False,not_significant,
22.0,0.0,22,22.0,33595.0,1344.4473,0.2,400.0,38.37473944034592,1.4600357472174623,0.6849077587428674,0.6849147371259924,0.3837725844596891,0.1703376322515202,0.3181818181818182,0.6920127359162136,0.4038716051233808,0.2766176142557329,0.5,4.0,0.0625900377095096,19.0,0.6666666666666666,3.0,1807.0,22.0,0.012174875484228,0.3361192380748358,scanned,True,0.0099502487562189,empirical,0.0198019801980198,-0.0208921513269339,0.9264735945676482,22.0,0.0001,measured,4.214760158412392e-05,0.0001460035747217,False,kepler:8585000,8585000,kepler_yang2019,kepler,57.0,1234.087,0.0,0.0,,not_clock_reduced,200.0,1.0,0.0099502487562189,False,False,False,,,,26.09553510478869,35.78642977439177,39.299300919793744,0.2210591094009047,0.1977374554294237,4.26,0.0099502487562189,100.0,1.0,0.0198019801980198,False,False,False,,,,26.6481460175116,37.486355230544206,45.66750735989257,,,2.34,0.0198019801980198,200.0,1.0,0.0099502487562189,False,False,False,,,,26.08780829474898,36.5353277800748,38.64653034644141,0.2224648683678131,0.1927264795566544,4.28,0.0099502487562189,0.0099502487562189,True,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,13.9,0.23548920066071422,False,True,jitter_too_large,jitter_too_large;quality_uninformative
256.0,0.0,256,256.0,36012.0,1441.1799,0.2,400.0,18.78392947982768,1.6980690264622755,0.588909023727365,0.5889042108514169,0.0749475969953701,0.2561348058786613,0.140625,0.1916757911508887,0.4536843823474361,0.2671766431619293,0.0858585858585858,198.0,0.0865030090227062,105.0,0.2545454545454545,55.0,2241.0,250.0,0.1115573404730031,1.0,scanned,False,1.0,bonferroni_screen,,-0.0578529125658045,0.3565864571938505,256.0,0.0001,measured,4.901903047652803e-05,0.0001698069026462,False,kepler:8651471,8651471,kepler_yang2019,kepler,61.0,1316.08,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,15.52,0.9715179567757146,False,False,not_significant,
8.0,0.0,8,8.0,34063.0,1363.183,0.2,400.0,33.30906955461972,4.157936210692182,0.2405047787902651,0.2405039301537354,0.8106910528899526,0.0354858448789705,0.875,0.9753911521608049,0.9121728875150498,-0.0211227657266847,0.0,1.0,0.0354858448789705,8.0,0.0,1.0,5184.0,8.0,0.0015432098765432,1.0,scanned,False,1.0,bonferroni_screen,,0.119047619047619,0.7788857260523796,8.0,0.0001,measured,0.0001200292795258,0.0004157936210692,False,kepler:8681527,8681527,kepler_yang2019,kepler,59.0,1245.183,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,18.86,3.274828790345019e-05,False,False,not_significant,
25.0,0.0,25,25.0,33493.0,1340.3781,0.2,400.0,29.137061259125662,2.19558268316231,0.4554537690012827,0.4554599595218587,0.1662520040578408,0.1930937705522858,0.2,0.4280738777747613,0.4763495059565489,0.2169581267012272,0.1428571428571428,7.0,0.0488135968610616,13.0,0.0,1.0,2696.0,25.0,0.0092729970326409,1.0,scanned,False,1.0,bonferroni_screen,,0.003076923076923,0.988353722886774,25.0,0.0001,measured,6.338101265759205e-05,0.0002195582683162,False,kepler:8695661,8695661,kepler_yang2019,kepler,58.0,1224.078,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,19.6,0.8786890286411964,False,False,not_significant,
8.0,0.0,8,8.0,35618.0,1425.4251,0.2,400.0,22.556136765527512,4.483591289889592,0.22303758830799,1.3382129663624514,0.623809421704292,0.0715553876635441,0.75,0.9028226996917272,0.9429512158493027,-0.0763434226656756,1.0,1.0,0.0715553876635441,8.0,1.0,1.0,978.0,8.0,0.0081799591002045,1.0,scanned,False,1.0,bonferroni_screen,,0.4761904761904762,0.2329355346500979,8.0,0.0001,measured,2.157168865128348e-05,7.472652149815987e-05,False,kepler:8742301,8742301,kepler_yang2019,kepler,61.0,1300.325,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,7.9,0.17431365573516455,False,False,not_significant,
9.0,0.0,9,9.0,33396.0,1336.4768,0.2,400.0,24.968020091390883,0.3172080443147236,3.1525051710474035,3.1525051710474035,0.7105183299990345,0.0554135420311786,0.6666666666666666,0.9409555276963818,0.7274816707171086,-0.8591154422695143,0.0,1.0,0.0554135420311786,9.0,0.0,1.0,395.0,8.0,0.020253164556962,1.0,scanned,False,1.0,bonferroni_screen,,0.3833333333333333,0.3084952723803716,9.0,0.0001,measured,9.15700748871102e-06,3.172080443147236e-05,False,kepler:8759594,8759594,kepler_yang2019,kepler,58.0,1214.877,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.92,0.22621477998125306,False,False,not_significant,
