source_id,ra,dec,l,b,ecl_lat,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_variable_flag,non_single_star,ipd_frac_multi_peak,phot_bp_rp_excess_factor,random_index,wise_angular_distance,wise_number_of_neighbours,wise_number_of_mates,tmass_angular_distance,tmass_number_of_neighbours,tmass_number_of_mates,wise_designation,wise_ra,wise_dec,w1mpro,w1mpro_error,w2mpro,w2mpro_error,w3mpro,w3mpro_error,w4mpro,w4mpro_error,cc_flags,ext_flag,var_flag,ph_qual,w1mjd_mean,w2mjd_mean,tmass_designation,j_m,j_msigcom,h_m,h_msigcom,ks_m,ks_msigcom,tmass_ph_qual,track,dec_band_index,dec_lo,dec_hi,is_locus_sample,tmass_cc_flg,w1snr,w1rchi2,w2snr,w2rchi2,w3snr,w4snr,jk,lum_class,resid_w1,sig_w1,resid_w2,sig_w2,resid_w3,sig_w3,etz,nearby,distance_pc,w1_only_methane_like,w2_only_single_band,saturated,poor_wise_phot_qual,poor_tmass_phot_qual,wise_artifact,extended,bad_profile_fit,wise_variable,gaia_variable,lpv_colour,crowded_match,blend_flux_theft_x,neighbours_checked,multi_peak,bad_astrometry,high_pm_epoch_risk,pm_total_mas_yr,pass_w1,pass_w2,pass_w3,w3_status,w4_status,first_veto,vetoes,vet_source,gaia_n_3as,gaia_n_6as,gaia_n_10as,gaia_brightest_neighbour_g,gaia_brightest_neighbour_sep_arcsec,gaia_neighbours_checked,blend_flux_theft_y,crowded_field,allwise_status,allwise_designation,allwise_w1,allwise_e_w1,allwise_w2,allwise_e_w2,allwise_w3,allwise_e_w3,allwise_w4,allwise_e_w4,allwise_cc_flags,allwise_ph_qual,allwise_ext_flag,allwise_nb,allwise_na,allwise_w1sat,allwise_w2sat,allwise_w1flux,allwise_w2flux,allwise_w1rchi2,allwise_w2rchi2,allwise_w3snr,allwise_sep_arcsec,allwise_n_within,catwise_status,catwise_designation,catwise_w1,catwise_e_w1,catwise_w2,catwise_e_w2,catwise_cc_flags,catwise_ab_flags,catwise_sep_arcsec,catwise_n_within,unwise_status,unwise_designation,unwise_w1,unwise_e_w1,unwise_w2,unwise_e_w2,unwise_flags_w1,unwise_flags_w2,unwise_sep_arcsec,unwise_n_within,deblended_component,saturated_pixels,allwise_flags_available,allwise_sat_available,catwise_resid_w1,catwise_sig_w1,catwise_resid_w2,catwise_sig_w2,catwise_class,unwise_resid_w1,unwise_sig_w1,unwise_resid_w2,unwise_sig_w2,unwise_class,independent_class,vet_resid_w3,vet_sig_w3,vet_verdict,vet_vetoes,vet_notes
2936336893947355392,106.71792368919662,-14.698435376246712,227.76033438246296,-3.311738792825889,-36.96240923147359,1.2635915430622748,0.030962357,40.810574,-2.7542314662637803,-2.504659538922805,1.080855,9.1677685,9.124104,9.213579,-0.08947563,NOT_AVAILABLE,0,0,1.1585217,1090890401.0,0.024735989,1,0,0.03454984,1.0,0.0,J070652.30-144154.3,106.7179222,-14.6984355,9.34,0.023,9.351,0.02,9.053,0.032,8.178,0.211,0,0,001n,AAAB,55387.29235034,55387.29235034,07065230-1441542,9.002,0.026,8.988,0.022,8.835,0.019,AAA,deficit,15,-15.0,-10.0,False,,,,,,,,0.1669998168945312,blue,-0.5074797929396153,-11.03128272798571,-0.4962200891098479,-9.449187679079891,-0.2640002937316899,-2.901589675733319,False,False,791.3949768740388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.722782611928144,True,True,False,normal,unmeasured,,,candidates,1.0,2.0,2.0,17.829530715942383,3.782058344190776,True,False,False,matched,J070652.30-144154.3,9.34000015258789,0.023000000044703484,9.35099983215332,0.019999999552965164,9.053000450134277,0.03200000151991844,8.178000450134277,0.210999995470047,0000,AAAB,0,1,0,,,,,1.128,1.15,,0.02481350041855223,1.0,matched,J070652.30-144154.3,9.100000381469727,0.014000000432133675,9.010000228881836,0.008999999612569809,0000,00,0.026515705065451062,1.0,matched,1064m152o0039352,6.384153691823885,0.0003521897707902643,5.71515517134746,0.0007148663476546971,232669.0,238967.0,0.1262440818900572,1.0,False,False,True,False,-0.26748011001586836,-6.333942800619725,-0.15522024810790916,-3.143124805003842,ambiguous,2.4483665796299734,61.45032460216111,3.1396248094264667,64.65149946816665,ambiguous,ambiguous,-0.2640007820129382,-2.901595021246472,INCONCLUSIVE,,
2065098654786802816,312.96329719947414,40.185234529869504,81.5066642210136,-2.6822264821937223,54.52773919222302,0.3454830173230695,0.012108853,28.531439,-1.9616570546466852,-4.152149671831692,0.97047406,13.120206,13.590529,12.463363,1.1271667,NOT_AVAILABLE,0,0,1.241075,727575068.0,0.054653976,1,0,0.11276487,1.0,0.0,J205151.19+401106.8,312.9633207,40.1852385,11.114,0.023,11.099,0.022,9.828,0.229,7.162,0.089,0,0,4400,AABA,55417.87852497,55417.87852497,20515119+4011070,11.367,0.021,10.994,0.017,10.709,0.016,AAA,deficit,26,40.0,45.0,False,,,,,,,,0.6579999923706055,giant,-0.4799605363463931,-12.404148747126204,-0.3850201525879974,-9.398546923580788,,,False,False,2894.4982817053374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.592215728527694,True,True,False,unmeasured,unmeasured,,,candidates,2.0,4.0,7.0,18.996240615844727,3.07160647466454,True,False,True,matched,J205151.19+401106.8,11.11400032043457,0.023000000044703484,11.098999977111816,0.02199999988079071,9.82800006866455,0.2290000021457672,7.1620001792907715,0.08900000154972076,0000,AABA,0,1,0,,,,,1.458,1.088,,0.05451727277318858,1.0,matched,J205151.19+401106.8,11.020000457763672,0.014999999664723873,11.137999534606934,0.010999999940395355,0000,00,0.02072812193804815,1.0,matched,3125p408o0002418,8.437330158764281,0.0009740317987639906,7.782387204419548,0.0020583364933875665,35113.0,35599.6,0.04351351607486494,1.0,False,False,True,False,-0.3859606288146976,-11.173470239839356,-0.424019320526124,-11.691994779298557,confirms_deficit,2.1967096701846933,70.56340471507313,2.931593009661262,84.68273480913611,ambiguous,ambiguous,,,INCONCLUSIVE,,crowded_field
4104098129151131136,278.2586647463365,-14.394150565281736,18.04442394043776,-2.53362848546576,8.813390622187995,0.6324865533342551,0.022648046,27.926762,1.3841884426685185,-1.2988225036810843,0.92736363,14.253246,14.561821,13.775249,0.78657246,NOT_AVAILABLE,0,0,1.1995559,1773102996.0,0.107538424,1,0,0.06596624,1.0,0.0,J183302.08-142338.8,278.258689,-14.3941332,13.224,0.043,13.617,0.061,12.123,,8.92,,0,0,22nn,AAUU,55378.39823727,55378.39823727,18330207-1423388,13.207,0.023,13.032,0.023,12.946,0.024,AAA,deficit,15,-15.0,-10.0,False,,,,,,,,0.2609996795654297,dwarf,-0.3298402047738779,-5.540838027124528,-0.7002396722445858,-9.338317433071172,,,False,False,1581.0612806364632,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.8981352799222448,True,True,False,unmeasured,unmeasured,,,candidates,2.0,11.0,22.0,16.16282844543457,9.072796710572579,True,False,True,matched,J183302.08-142338.8,13.223999977111816,0.0430000014603138,13.616999626159668,0.061000000685453415,12.123000144958496,,8.920000076293945,,0000,AAUU,0,1,0,,,,,2.232,2.262,,0.10753668708742908,1.0,matched,J183302.07-142338.8,13.147000312805176,0.012000000104308128,13.444999694824219,0.013000000268220901,,00,0.22108091964999563,1.0,matched,2786m152o0056508,10.421667045827336,0.004132809670734516,9.834710487187017,0.00998554436922276,5645.9,5376.7,0.3750111346301452,2.0,False,False,True,False,-0.2528405975341794,-5.896471065477017,-0.5282394149780277,-11.607991668214016,ambiguous,2.4724926694436604,59.76017843774403,3.082049792659174,68.88994729327163,ambiguous,ambiguous,,,INCONCLUSIVE,,crowded_field
204641997517510144,70.33544743077938,42.90964679751582,161.1060625363269,-2.293401591548437,20.506319436585912,0.3840812763748279,0.013827529,27.776566,-0.7468703602596178,-0.9454018093943684,0.9289281,13.07715,13.550221,12.406046,1.1441755,NOT_AVAILABLE,0,0,1.2500789,137060366.0,0.060764384,1,0,0.136584,1.0,0.0,J044120.50+425434.7,70.3354309,42.9096587,11.619,0.024,11.57,0.023,11.275,0.147,9.008,,0,0,11nn,AABU,55348.2126947,55348.2126947,04412049+4254346,11.727,0.029,11.423,0.031,11.162,0.022,AAA,deficit,26,40.0,45.0,False,,,,,,,,0.5650005340576172,giant,-0.5268006912251,-12.402369794008084,-0.4168005386370064,-9.274577452139702,-0.2196003105172139,-1.3012813279540747,False,False,2603.615592612466,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.204823603786246,True,True,False,normal,unmeasured,,,candidates,2.0,2.0,3.0,20.001667022705078,2.246022801319683,True,False,False,matched,J044120.50+425434.7,11.619000434875488,0.024000000208616257,11.569999694824219,0.023000000044703484,11.274999618530273,0.1469999998807907,9.008000373840332,,0000,AABU,0,1,0,,,,,1.003,0.9007,,0.06076425617363299,1.0,matched,J044120.49+425434.7,10.746000289916992,0.012000000104308128,10.40999984741211,0.009999999776482582,0000,00,0.022143980820079047,1.0,matched,0707p424o0040683,7.973287788073359,0.0007651354163919203,7.087401227862152,0.0014410712202555943,53837.5,67521.1,0.04078834441002191,1.0,False,False,True,False,0.3461993270874032,9.34583545479945,0.7431997619628912,18.634723226683167,ambiguous,3.118911828931037,88.97454211845744,4.065798381512848,105.23511926244791,ambiguous,ambiguous,-0.2195996101379391,-1.301276340008477,INCONCLUSIVE,,
5783483736799429376,198.8150404545765,-81.44546679696442,303.8650870185851,-18.61691150589801,-62.64690774956263,0.2017160806759532,0.015400311,13.098183,-0.8712143333353184,-4.659524961626446,1.0337534,11.479004,11.627079,11.19375,0.43332863,NOT_AVAILABLE,0,0,1.1801708,400239261.0,0.07050189,1,0,0.12369119,1.0,0.0,J131515.64-812643.6,198.8151727,-81.4454665,10.832,0.023,10.782,0.019,10.493,0.064,8.692,,0,0,331n,AAAU,55354.42447839,55354.42447839,13151560-8126437,10.69,0.025,10.578,0.021,10.372,0.022,AAA,deficit,1,-85.0,-80.0,False,,,,,,,,0.3179998397827148,dwarf,-0.5084205328368409,-11.156300374110948,-0.4309803794841277,-9.181414856971116,-0.1930204631048833,-1.557269687247448,False,False,4957.462967994356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.740272912251871,True,True,False,normal,unmeasured,,,candidates,2.0,2.0,2.0,20.532434463500977,2.2859924205391615,True,False,False,matched,J131515.64-812643.6,10.831999778747559,0.023000000044703484,10.781999588012695,0.01899999938905239,10.493000030517578,0.06400000303983688,8.692000389099121,,0000,AAAU,0,1,0,,,,,1.11,1.003,,0.07044541150845167,1.0,matched,J131515.62-812643.7,10.772000312805176,0.010999999940395355,10.696999549865723,0.008999999612569809,0000,00,0.061085176522965204,1.0,matched,1945m818o0032996,8.058862349063759,0.0007752624736972212,7.356028545512215,0.0015752880640951717,49757.1,52721.6,0.09906696858417456,1.0,False,False,True,False,-0.4484205766296382,-10.976818567527902,-0.3459796475219723,-7.888861187207485,confirms_deficit,2.2647173871117787,57.55258702200758,2.994991356831535,69.72842218674111,ambiguous,ambiguous,-0.1930202566528314,-1.557267301534371,INCONCLUSIVE,,
5853589796482171008,212.7528764540003,-64.45913111952609,311.37910747507584,-2.900360794921721,-47.31039728114502,0.9298063766458822,0.020810898,44.678818,-6.451718018867408,-3.283732539967392,0.91755587,9.946886,9.960513,9.881413,0.079099655,NOT_AVAILABLE,0,0,1.1632707,1444981175.0,0.072694086,1,0,0.08107246,1.0,0.0,J141100.70-642732.8,212.7529417,-64.459117,9.846,0.024,9.905,0.02,9.63,0.05,8.818,0.35,0,0,000n,AAAB,55339.09250408,55339.09250408,14110070-6427328,9.573,0.026,9.468,0.022,9.417,0.023,AAA,deficit,5,-65.0,-60.0,False,,,,,,,,0.1560001373291015,blue,-0.4376399178303837,-9.311688640855117,-0.4747100323497425,-9.160066582822452,-0.2590005149841312,-2.600137163689646,False,False,1075.4927317312336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.239306927394299,True,True,False,normal,unmeasured,,,candidates,1.0,3.0,6.0,17.74329948425293,8.270749911991807,True,False,True,matched,J141100.70-642732.8,9.845999717712402,0.024000000208616257,9.904999732971191,0.019999999552965164,9.630000114440918,0.05000000074505806,8.817999839782715,0.3499999940395355,0000,AAAB,0,1,0,,,,,1.492,1.2,,0.07349741047556958,1.0,missing,,,,,,,,,,matched,2132m652o0049006,7.065092991108029,0.0004998182963570964,6.431437065686115,0.0010289038601319358,124269.0,123545.0,0.04547853245871671,1.0,False,False,True,False,,,,,missing,2.3432671972617216,57.9840282373508,2.9988530040465515,62.71105105229826,ambiguous,ambiguous,-0.25900044631957986,-2.6001364648652383,INCONCLUSIVE,,crowded_field
597916111107671168,131.14154797463175,9.0814644590376,217.72190289182268,29.233735830729845,-8.684377043632399,1.5225053257184396,0.024746971,61.522896,-10.585365927331033,-19.999005643341253,1.1879729,14.445751,14.867118,13.85495,1.0121679,NOT_AVAILABLE,0,0,1.2172767,374889319.0,0.02174512,1,0,0.14192072,1.0,0.0,J084433.97+090453.3,131.1415677,9.0814997,12.659,0.023,12.704,0.026,11.787,,8.739,,0,0,00nn,AAUU,55397.4696854,55397.4696854,08443398+0904534,13.182,0.024,12.744,0.031,12.224,0.018,AAA,deficit,19,5.0,10.0,False,,,,,,,,0.9580001831054688,dwarf,-0.574530129394029,-14.023110421235012,-0.5603999414819992,-9.023878928563583,,,False,False,656.8121523831912,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.627642354825568,True,True,False,unmeasured,unmeasured,,,candidates,1.0,1.0,2.0,20.13845443725586,7.430712994754528,True,False,False,matched,J084433.97+090453.3,12.659000396728516,0.023000000044703484,12.704000473022461,0.026000000536441803,11.786999702453613,,8.73900032043457,,0000,AAUU,0,1,0,,,,,1.026,0.9015,,0.02064814422626444,1.0,matched,J084433.97+090453.2,12.666000366210938,0.013000000268220901,12.704000473022461,0.009999999776482582,0000,00,0.02129724650173474,1.0,matched,1317p090o0012974,9.956604895977692,0.0021731817689753592,9.386148967639267,0.005798934530877217,8664.79,8127.19,0.07180930139570707,1.0,False,False,True,False,-0.5815303976440428,-16.01482072812503,-0.5604004282379142,-9.784047728223015,confirms_deficit,2.127865072589202,62.63074008003159,2.75745107714528,48.63693255595582,ambiguous,ambiguous,,,INCONCLUSIVE,,
4036596361527943296,268.90815116013863,-38.43270036982118,352.8691700132296,-6.623991632941216,-14.99677523235234,0.5153646663719955,0.028629148,18.001398,-0.5976581525062816,2.3643390477287047,0.8951212,14.862077,15.233753,14.316241,0.91751194,NOT_AVAILABLE,0,0,1.2108885,1654407505.0,0.13560508,1,0,0.05905242,1.0,0.0,J175537.96-382557.6,268.908173,-38.43267,13.552,0.034,14.061,0.069,11.784,,8.913,,0,0,31nn,AAUU,55362.59277582,55358.76860279,17553795-3825578,13.749,0.023,13.406,0.03,13.264,0.034,AAA,deficit,10,-40.0,-35.0,False,,,,,,,,0.4849996566772461,dwarf,-0.3382001480144968,-5.58723206875391,-0.8060002670295947,-9.010121757153012,,,False,False,1940.3736135806207,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.438707526513153,True,True,False,unmeasured,unmeasured,,,candidates,2.0,7.0,27.0,18.522846221923828,7.046026861001449,True,False,True,matched,J175537.96-382557.6,13.552000045776367,0.03400000184774399,14.060999870300293,0.0689999982714653,11.784000396728516,,8.913000106811523,,0000,AAUU,0,1,0,,,,,2.37,2.252,,0.13551751988437913,1.0,matched,J175537.95-382557.5,13.354999542236328,0.01899999938905239,13.531000137329102,0.02199999988079071,0000,00,0.22731062225670193,1.0,matched,2690m379o0007496,10.53921916772978,0.0037452798176273797,9.995608644718994,0.010433364971722165,5066.55,4636.14,0.17614438812813188,1.0,False,False,True,False,-0.14119967041015702,-2.6361450702937113,-0.2760003433227549,-4.5220489862823845,ambiguous,2.6745807040963916,53.257631668344104,3.259391149287353,56.31330189558866,ambiguous,ambiguous,,,INCONCLUSIVE,,crowded_field
468620484356102784,61.26656607041177,56.21842719347129,147.5377747384809,2.8942767411949504,34.65519607295472,0.2478415474326446,0.020571154,12.048015,-0.0252441055576804,-0.1702328020049205,1.1188109,11.446473,11.750162,10.958938,0.7912245,NOT_AVAILABLE,0,0,1.2077864,551468279.0,0.017883841,1,0,0.022563891,1.0,0.0,J040503.97+561306.3,61.2665597,56.2184309,10.115,0.023,9.974,0.02,9.177,0.031,8.483,0.384,0,0,341n,AAAC,55351.74645747,55351.74645747,04050397+5613063,10.109,0.021,9.844,0.017,9.532,0.022,AAA,deficit,29,55.0,60.0,False,,,,,,,,0.577000617980957,dwarf,-0.642160705866961,-13.792586467789652,-0.4469608402915185,-8.954956837674077,0.2446595034043137,1.9836647717855669,False,False,4034.8360085661902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1720943687162766,True,True,False,normal,unmeasured,,,candidates,1.0,1.0,1.0,,,True,False,False,matched,J040503.97+561306.3,10.114999771118164,0.023000000044703484,9.973999977111816,0.019999999552965164,9.177000045776367,0.03099999949336052,8.482999801635742,0.3840000033378601,0000,AAAC,0,1,0,,,,,1.379,1.095,,0.01789146089775949,1.0,matched,J040503.97+561306.3,9.96399974822998,0.008999999612569809,9.920000076293945,0.00800000037997961,0000,00,0.03341925441406922,1.0,matched,0613p560o0031880,7.318663428937684,0.0005542078488570055,6.541868700345516,0.0010782185865211432,98386.3,111597.0,0.059552766673902115,1.0,False,False,True,False,-0.4911599926757804,-11.843997633167545,-0.39296051696777357,-8.464539419961678,confirms_deficit,2.1541763266165157,53.209916831212595,2.985170858980656,65.26027132163193,ambiguous,ambiguous,0.24465997467041056,1.9836695758946052,INCONCLUSIVE,,
4310678737370850304,286.2151963851793,9.4695579474805,42.88254735351932,1.354293098159535,31.849905181454293,0.227778766962338,0.022502903,10.122195,-1.7782279284698257,-3.9705518302334304,0.9749432,14.338428,15.44866,13.296053,2.152607,NOT_AVAILABLE,0,0,1.360255,1042494608.0,0.079725474,1,0,0.040943034,1.0,0.0,J190451.64+092810.3,286.2152045,9.4695425,10.935,0.025,10.797,0.026,10.868,0.147,9.011,,0,0,12nn,AABU,55382.64396344,55382.64396344,19045165+0928104,11.183,0.022,10.618,0.022,10.171,0.021,AAA,deficit,19,5.0,10.0,False,,,,,,,,1.0120000839233398,giant,-0.8954006008916777,-19.1912617462523,-0.6460001799007006,-8.938610519070584,-0.843880681916577,-4.8527934628895935,False,False,4390.224836739697,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.350560469888924,True,True,False,deficit,unmeasured,,,candidates,2.0,3.0,5.0,18.81576156616211,2.9800478071252363,True,False,True,matched,J190451.64+092810.3,10.9350004196167,0.02500000037252903,10.79699993133545,0.026000000536441803,10.868000030517578,0.1469999998807907,9.01099967956543,,0000,AABU,0,1,0,,,,,1.716,1.459,,0.07975383355702927,1.0,matched,J190451.64+092810.3,10.805999755859375,0.010999999940395355,10.831999778747559,0.00800000037997961,0000,00,0.06471344416834839,1.0,matched,2864p090o0044659,8.226316973273748,0.0009582892715526845,7.458528174209986,0.0018558524042099473,42645.5,47972.1,0.05050026964680845,1.0,False,False,True,False,-0.7663998669433606,-18.738183244259385,-0.6809994856262208,-10.028738531317103,confirms_deficit,1.813282915642266,46.01642162634988,2.6924721189113514,39.9136427718895,ambiguous,ambiguous,-0.8438802192687996,-4.8527906597099255,INCONCLUSIVE,,crowded_field;w3_deficit_consistent
5351496338511692672,157.06840069692672,-58.13895020399749,284.9500718652576,-0.3557245622412227,-59.43548428166595,0.6164043747904572,0.019853855,31.047089,-8.535944889440376,5.844166407977019,0.942816,14.959193,15.262229,14.493855,0.7683735,NOT_AVAILABLE,0,0,1.1947705,1215502188.0,0.27315527,1,0,0.03795396,1.0,0.0,J102816.43-580819.9,157.0684628,-58.1388857,13.968,0.057,14.79,0.121,12.061,,9.008,,0,0,2nnn,ABUU,55442.81461244,55442.81461244,10281643-5808203,13.931,0.03,13.687,0.028,13.594,0.05,AAA,deficit,6,-60.0,-55.0,False,,,,,,,,0.3369998931884765,dwarf,-0.4212804400632152,-5.095236076645302,-1.2140802880863764,-8.9161558653656,,,False,False,1622.3116527035418,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.344884540665028,True,True,False,unmeasured,unmeasured,,,candidates,1.0,2.0,2.0,18.585460662841797,4.3181262807377285,True,False,False,matched,J102816.43-580819.9,13.968000411987305,0.05700000002980232,14.789999961853027,0.12099999934434891,12.060999870300293,,9.008000373840332,,0000,ABUU,0,1,0,,,,,2.076,2.275,,0.27374308814280834,1.0,matched,J102816.42-580819.9,13.951000213623047,0.020999999716877937,14.369000434875488,0.02500000037252903,0000,00,0.2971507157351827,1.0,matched,1578m576o0005899,11.025271005400732,0.0047879822303751275,10.626862242602094,0.014402995081246242,3238.11,2592.12,0.378840921155776,1.0,False,False,True,False,-0.40428050994873055,-6.369831685178994,-0.7930805685424807,-11.789489035015196,confirms_deficit,2.521448698273584,41.965245776043496,2.9490576237309134,46.01325478902768,ambiguous,ambiguous,,,INCONCLUSIVE,,
510624852195958144,22.28177626773887,60.996179095963946,127.48636740623782,-1.541850045603089,46.82686790017101,0.359084602312663,0.013480415,26.637503,-1.825172489305888,-0.6403735062885934,0.9535943,12.499034,12.643807,12.234521,0.4092865,NOT_AVAILABLE,0,0,1.1717407,1338198767.0,0.01177413,1,0,0.045561295,1.0,0.0,J012907.62+605946.2,22.2817755,60.9961796,11.789,0.023,11.741,0.023,11.041,0.112,9.085,,0,0,000n,AABU,55328.09451375,55328.09451375,01290763+6059462,11.542,0.021,11.441,0.03,11.325,0.026,AAA,deficit,30,60.0,65.0,False,,,,,,,,0.2170000076293945,dwarf,-0.5178405049134015,-10.470856331123793,-0.4508402247620251,-8.720647890857308,0.215719918136601,1.488362073081155,False,False,2784.859037562623,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9342525283104577,True,True,False,normal,unmeasured,,,candidates,1.0,3.0,4.0,19.059871673583984,9.90570550420474,True,False,True,matched,J012907.62+605946.2,11.788999557495117,0.023000000044703484,11.741000175476074,0.023000000044703484,11.041000366210938,0.1120000034570694,9.085000038146973,,0000,AABU,0,1,0,,,,,1.016,0.9922,,0.011505962172449737,1.0,matched,J012907.62+605946.2,11.788999557495117,0.012000000104308128,11.85200023651123,0.008999999612569809,0000,00,0.010435987824356932,1.0,matched,0210p605o0040622,9.146457539339883,0.0013762847088374843,8.51636575750037,0.0031078854279765625,18273.3,18107.3,0.058264684809613075,1.0,False,False,True,False,-0.5178398715209969,-11.407056616002755,-0.5618402703857432,-11.911832685921881,confirms_deficit,2.1247021466342373,48.50549266721352,2.773794208625117,59.77471538700812,ambiguous,ambiguous,0.21571974334716731,1.488360844917683,INCONCLUSIVE,,crowded_field
4660133734903530752,82.91050367323916,-67.26105291356473,277.4003756745427,-32.541683994945664,-87.13467188757453,-0.0331099552585826,0.021480037,-1.5414292,1.7817613316723595,0.4887555362343952,1.0080376,14.196194,14.114819,14.321041,-0.20622253,NOT_AVAILABLE,0,0,1.1568718,18522148.0,0.24379429,1,0,0.0048936578,1.0,0.0,J053138.54-671539.5,82.910591,-67.2609965,14.846,0.028,14.939,0.039,13.42,,9.707,,0,0,41nn,AAUU,55463.01399972,55463.01399972,05313851-6715397,14.3,0.033,14.316,0.065,14.096,0.072,AAA,deficit,4,-70.0,-65.0,False,,,,,,,,0.2040004730224609,blue,-0.7479999504089356,-8.762223132359159,-0.8185003662109374,-8.682899415354191,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.8475809636502083,True,True,False,unmeasured,unmeasured,,,candidates,2.0,3.0,9.0,16.710641860961914,9.486955576584515,True,False,True,matched,J053138.54-671539.5,14.845999717712402,0.02800000086426735,14.939000129699707,0.039000000804662704,13.420000076293945,,9.706999778747559,,0000,AAUU,0,1,0,,,,,1.185,0.875,,0.24410702750639024,1.0,matched,J053138.52-671539.7,13.928999900817871,0.032999999821186066,13.973999977111816,0.026000000536441803,0000,00,0.05555503679199979,1.0,matched,0816m667o0005044,11.396453845171397,0.003947328980038949,10.699122147342655,0.008864910032904233,2300.48,2425.22,0.13422757051720519,1.0,False,False,True,False,0.1690004310607911,1.9395337516575382,0.14649993896484403,1.633733995596242,photospheric,2.701546486707265,33.45965739376696,3.421377768734006,39.65598615170418,ambiguous,photospheric,,,ALLWISE_PHOTOMETRY_WRONG,catwise_photospheric,crowded_field
458562358146100736,34.24045440192384,57.13019749986464,134.36979868991045,-3.8301015748469207,40.47578460860651,0.4064774654520427,0.016238928,25.031054,-0.6672461588780236,-1.2230776249941964,0.9987653,8.949944,9.085993,8.647064,0.4389286,NOT_AVAILABLE,0,0,1.196179,49901086.0,0.053114653,1,0,0.1528773,1.0,0.0,J021657.70+570748.7,34.2404329,57.1302069,8.14,0.023,7.955,0.02,7.147,0.016,6.109,0.049,0,0,4400,AAAA,55326.62420799,55326.62420799,02165770+5707488,8.093,0.026,7.889,0.049,7.519,0.024,AAA,deficit,29,55.0,60.0,False,,,,,,,,0.574000358581543,dwarf,-0.6799202221724552,-14.27137370193318,-0.4410803837611167,-8.674361723480244,0.2620800443252229,2.1690638816401018,False,False,2460.160980604182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3932466807062276,True,True,False,normal,unmeasured,,,candidates,1.0,1.0,2.0,20.301124572753906,9.435241659437459,True,False,False,matched,J021657.70+570748.7,8.140000343322754,0.023000000044703484,7.954999923706055,0.019999999552965164,7.146999835968018,0.01600000075995922,6.109000205993652,0.04899999871850014,0000,AAAA,0,1,0,,,,,0.9648,0.9455,,0.05312159276273732,1.0,matched,J021657.70+570748.7,7.853000164031982,0.01600000075995922,7.519000053405762,0.00800000037997961,0000,00,0.05645235749263069,1.0,matched,0332p575o0011905,5.1610125414559604,0.00019640088020663545,4.193869206204299,0.0013196305366014556,717786.0,970180.0,0.04374285250810377,1.0,False,False,True,False,-0.3929204109191885,-8.793040269980512,-0.005080519256591813,-0.10711634009974588,ambiguous,2.2990672116568334,55.10289735927147,3.3200503279448705,70.98828136746461,ambiguous,ambiguous,0.2620801836395269,2.1690637361353993,INCONCLUSIVE,,
