source_id,ra,dec,l,b,ecl_lat,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_variable_flag,non_single_star,ipd_frac_multi_peak,phot_bp_rp_excess_factor,random_index,tmass_angular_distance,tmass_number_of_neighbours,tmass_number_of_mates,tmass_designation,j_m,j_msigcom,h_m,h_msigcom,ks_m,ks_msigcom,tmass_ph_qual,track,dec_band_index,dec_lo,dec_hi,is_locus_sample,tmass_cc_flg,etz,nearby,distance_pc,first_rejection,rejections,vet_group,wise_status,allwise_sep_arcsec,allwise_w1,allwise_w2,allwise_cc_flags,catwise_present,unwise_present,nearest_allwise_sep_arcsec,nearest_allwise_cc_flags,truly_missing,missing_vet_status
4125785957231688064,253.39260648642613,-22.51967304730016,358.65885912354804,13.283988525531711,0.0413550458430279,1.9897892396462324,0.014337182,138.78523,-3.848954589761866,-13.177073501389302,0.913732,12.715815,13.171591,12.086098,1.0854931,NOT_AVAILABLE,0,0,1.2283993,1101137489,0.061984822,1,0,16533423-2231106,11.302,0.024,10.955,0.026,10.833,0.021,AAA,missing,13,-25.0,-20.0,False,,True,False,502.5657894188791,,,etz,wise_source_present_within_6as,0.187866856856673,10.760000228881836,10.784000396728516,0000,,,,,False,wise_source_present_within_6as
6868039498178818432,295.7629056030684,-21.36779688841953,18.7467551748387,-20.561935504710508,-0.0386586109148113,3.4968930783183865,0.015942086,219.34978,-1.558829581526478,-24.83367550811848,0.90802187,9.329537,9.919246,8.59843,1.320816,NOT_AVAILABLE,0,0,1.2466763,216102124,0.10561485,1,0,19430310-2122035,7.642,0.023,7.141,0.046,6.982,0.02,AAA,missing,13,-25.0,-20.0,False,,True,False,285.96813731602225,,,etz,wise_source_present_within_6as,0.8058823125830926,6.7769999504089355,6.576000213623047,HHhd,,,,,False,wise_source_present_within_6as
6232700241802166272,225.68263058208996,-20.13077607368566,340.31448197064884,33.04357005079884,-2.782741730450829,20.74981194386873,0.016609596,1249.2665,78.18999017015385,-14.479094621241211,1.140219,10.5994215,11.276708,9.809399,1.467309,NOT_AVAILABLE,0,0,1.2600539,182543387,0.02829621,1,0,15024373-2007505,8.785,0.024,8.208,0.044,8.047,0.023,AAA,missing,13,-25.0,-20.0,False,,False,True,48.19320785678184,,,nearby,wise_source_present_within_6as,0.5093234616885621,7.873000144958496,7.882999897003174,0000,,,,,False,wise_source_present_within_6as
6246988975224610432,238.7578002180604,-20.25419232656112,350.96908659732924,25.03801404755434,0.0827321357417197,2.0865129507813616,0.03630094,57.478207,-25.508917403723306,-20.020726071500413,2.394506,8.955537,9.722264,8.103369,1.6188955,NOT_AVAILABLE,0,1,1.2806535,1252046345,0.020683179,1,0,15550190-2015147,6.883,0.021,6.222,0.061,6.006,0.026,AAA,missing,13,-25.0,-20.0,False,,True,False,479.2685325176237,,,etz,wise_source_present_within_6as,0.7732985752245329,6.281000137329102,6.0329999923706055,dd00,,,,,False,wise_source_present_within_6as
4080910081642857344,288.104297097351,-22.63580393084587,14.626574888611485,-14.512063662064502,-0.2379611607242665,0.5013655289904416,0.018568661,27.00063,-0.596215713053666,-7.6703991104554845,0.9457542,12.237385,12.795838,11.526222,1.2696161,NOT_AVAILABLE,0,0,1.243956,1714388080,0.016037399,1,0,19122503-2238087,10.588,0.022,10.046,0.025,9.956,0.026,AAA,missing,13,-25.0,-20.0,False,,True,False,1994.5527607644217,,,etz,wise_source_present_within_6as,0.2780019345972571,9.883000373840332,9.899999618530273,0000,,,,,False,wise_source_present_within_6as
6868056948630269440,295.5481502022542,-21.20273486118568,18.829383889912258,-20.314361700285648,0.1583995715706538,2.119511848548843,0.015138307,140.00984,0.877301564658224,-11.226696781208725,0.9867013,12.16705,12.465079,11.641061,0.8240185,NOT_AVAILABLE,0,17,1.2344292,1434578693,0.11577499,1,0,19421156-2112095,11.013,0.027,10.798,0.031,10.694,0.027,AAA,missing,13,-25.0,-20.0,False,,True,False,471.80675148603945,,,etz,wise_source_present_within_6as,0.32481143100183496,10.569999694824219,10.604000091552734,0000,,,,,False,wise_source_present_within_6as
4075669495684145920,284.55575294735763,-22.54620317415739,13.328836446220112,-11.488328807284091,0.2174408355772467,0.870184569675684,0.01575626,55.227863,-0.9867043516499698,-7.911235986077356,0.805555,11.299925,11.920774,10.544896,1.3758783,NOT_AVAILABLE,0,0,1.2531512,1630704681,0.0050513786,1,0,18581338-2232462,9.565,0.024,9.024,0.025,8.866,0.019,AAA,missing,13,-25.0,-20.0,False,,True,False,1149.1814895921425,,,etz,wise_source_present_within_6as,0.19730874021125014,8.723999977111816,8.772000312805176,hh00,,,,,False,wise_source_present_within_6as
3515559649514750592,188.13059492267783,-20.18376065188873,296.9107653135047,42.46673780324402,-15.293163027627685,30.121918339656247,0.025045373,1202.694,289.9302243210182,-242.28930826692587,1.3162392,12.655842,13.93314,11.389997,2.5431433,NOT_AVAILABLE,0,0,1.5743117,679109914,0.22146468,1,0,12323098-2010570,9.841,0.028,9.294,0.032,9.011,0.024,AAA,missing,13,-25.0,-20.0,False,,False,True,33.1984168047981,,,nearby,wise_source_present_within_6as,0.31173576610194054,8.769000053405762,8.592000007629395,0000,,,,,False,wise_source_present_within_6as
4080920527003662976,287.75174737084365,-22.560767368403727,14.561941132483554,-14.183966581048958,-0.1236356768639576,1.8104991464077675,0.015008891,120.62844,23.79510671614625,-20.1671721680096,0.87801117,8.93791,9.513449,8.210833,1.3026161,NOT_AVAILABLE,0,0,1.249153,1587621652,0.11118889,1,0,19110039-2233383,7.259,0.029,6.691,0.038,6.576,0.021,AAA,missing,13,-25.0,-20.0,False,,True,False,552.3338699077057,,,etz,wise_source_present_within_6as,0.21655026555911328,6.563000202178955,6.488999843597412,0000,,,,,False,wise_source_present_within_6as
6771134002210447744,289.7315178456719,-22.463789597294657,15.411283331859792,-15.821425075984417,-0.2611908035342566,0.3054249173113743,0.018834945,16.215866,-2.512990758534124,-6.173376264854274,1.0329896,12.823527,13.514693,12.022626,1.4920673,NOT_AVAILABLE,0,0,1.2638911,456191956,0.06026438,1,0,19185557-2227495,10.906,0.033,10.271,0.035,10.109,0.035,AAA,missing,13,-25.0,-20.0,False,,True,False,3274.127103979932,,,etz,wise_source_present_within_6as,0.8117281257773178,9.835000038146973,9.949000358581543,0000,,,,,False,wise_source_present_within_6as
2964794041574370560,82.08696960395218,-22.4332621601926,225.34013454012612,-27.759553607477816,-45.58518970101348,29.377896089063483,0.016037859,1831.7842,-135.19921977394634,148.76942995424056,0.98373216,6.643065,6.9356976,6.1755843,0.76011324,NOT_AVAILABLE,0,0,1.2013278,209054150,0.04416633,1,0,05282102-2226020,5.684,0.026,5.41,0.029,5.313,0.024,AAA,missing,13,-25.0,-20.0,False,,False,True,34.03919725797758,,,nearby,wise_source_present_within_6as,0.6812040284904912,5.354000091552734,5.130000114440918,0000,,,,,False,wise_source_present_within_6as
4080943616748827520,288.41822722590246,-22.361956096612616,15.00618788027948,-14.667469994649164,-0.0024002512633725,1.370694154585338,0.015555124,88.1185,6.279373973124099,9.125096493041896,1.0076634,11.9190855,12.443121,11.236094,1.2070265,NOT_AVAILABLE,0,0,1.2371668,215983038,0.11857196,1,0,19134037-2221431,10.334,0.02,9.847,0.026,9.751,0.026,AAA,missing,13,-25.0,-20.0,False,,True,False,729.5573535895903,,,etz,wise_source_present_6_to_15as,8.608610720670512,8.545000076293945,8.62399959564209,0000,,,,,False,wise_source_present_6_to_15as
4081489726143026816,284.97594114277024,-22.503360602986785,13.534415207127124,-11.822911555690943,0.2207129291198755,2.69614777254182,0.028825246,93.53425,2.2709846061410737,-5.299656668171966,1.8679626,12.180658,12.5849695,11.603683,0.98128605,NOT_AVAILABLE,0,0,1.215887,1166909248,0.054421805,1,0,18595422-2230119,10.902,0.024,10.501,0.026,10.475,0.027,AAA,missing,13,-25.0,-20.0,False,,True,False,370.8995516433582,,,etz,wise_source_present_within_6as,4.024807052031236,8.954999923706055,9.03600025177002,0000,,,,,False,wise_source_present_within_6as
4080807174229765248,286.74558289228474,-22.45726714949816,14.26999939971654,-13.29274032597518,0.0887751141614987,0.5002884157904153,0.015147103,33.028656,-0.0152401796570042,-2.51338498760707,0.8764388,11.757322,12.614332,10.8532715,1.7610607,NOT_AVAILABLE,0,0,1.2972591,853195637,0.08940521,1,0,19065893-2227262,9.565,0.028,8.828,0.044,8.635,0.023,AAA,missing,13,-25.0,-20.0,False,,True,False,1998.8470019240417,,,etz,wise_source_present_within_6as,0.2769054116804107,8.477999687194824,8.616000175476074,0000,,,,,False,wise_source_present_within_6as
4080943513669603840,288.41694939473723,-22.379087022500823,14.98948224864522,-14.67327402337467,-0.0192468521235365,2.083658984358857,0.013346521,156.12001,-2.35020761633593,-22.801024447809628,0.8866978,12.279189,12.876655,11.5465765,1.3300781,NOT_AVAILABLE,0,0,1.2448217,1627805974,0.12924306,1,0,19134007-2222442,10.598,0.026,10.119,0.029,9.988,0.025,AAA,missing,13,-25.0,-20.0,False,,True,False,479.9249817300121,,,etz,wise_source_present_within_6as,1.6066675156838377,8.805000305175781,8.901000022888184,hh00,,,,,False,wise_source_present_within_6as
4080806620171356416,286.6922212954664,-22.495232732231983,14.213669024389583,-13.263296257833652,0.0567013160753777,2.8559013597057468,0.015418426,185.22652,-0.6442789473807768,-19.58602775108382,1.0200152,12.126717,12.474643,11.608241,0.8664017,NOT_AVAILABLE,0,0,1.2049617,1088331926,0.15161827,1,0,19064612-2229426,10.975,0.022,10.708,0.024,10.667,0.019,AAA,missing,13,-25.0,-20.0,False,,True,False,350.1521495486922,,,etz,wise_source_present_within_6as,0.5089683865571136,10.40999984741211,10.486000061035156,dd00,,,,,False,wise_source_present_within_6as
4081455542497545472,285.8347041459672,-22.46807918099668,13.904563237641678,-12.529971666425793,0.1719521353368326,0.5007094186067512,0.012275904,40.787987,-3.78140535402846,-7.659644474024101,0.9400705,12.608519,13.360986,11.768445,1.5925407,NOT_AVAILABLE,0,0,1.2751635,822082464,0.050347093,1,0,19032033-2228049,10.551,0.029,9.934,0.029,9.724,0.026,AAA,missing,13,-25.0,-20.0,False,,True,False,1997.166346066646,,,etz,wise_source_present_within_6as,0.6711847472495681,9.484999656677246,9.585000038146973,0000,,,,,False,wise_source_present_within_6as
6772598173742314752,290.5089692052564,-22.223477465889182,15.936372122502076,-16.387396922588206,-0.1215327468831576,2.7032554516583467,0.016457342,164.25833,-12.557559169011958,-0.2247004832105203,0.7594288,11.353029,11.643703,10.8928995,0.75080395,NOT_AVAILABLE,0,0,1.1979598,1594160101,0.061941788,1,0,19220217-2213245,10.388,0.024,10.097,0.026,10.049,0.023,AAA,missing,13,-25.0,-20.0,False,,True,False,369.9243441408903,,,etz,wise_source_present_within_6as,0.31411588521383804,9.885000228881836,9.9399995803833,0000,,,,,False,wise_source_present_within_6as
4125846739612312704,253.00748605609783,-22.31756160259475,358.6022255398806,13.689650632924147,0.2011952728954648,1.68202746692466,0.01717681,97.92432,-2.78032819460163,-11.012817907676132,0.9318896,8.914795,9.623968,8.091411,1.5325575,NOT_AVAILABLE,0,0,1.2759972,915404811,0.07426767,1,0,16520180-2219030,6.939,0.02,6.302,0.033,6.119,0.023,AAA,missing,13,-25.0,-20.0,False,,True,False,594.5206125726074,,,etz,wise_source_present_within_6as,0.29917085397104026,6.109000205993652,6.020999908447266,0000,,,,,False,wise_source_present_within_6as
6244342141499382144,244.25447417342724,-21.269740182010423,354.0142927979073,20.613860301698217,0.0607256607382508,0.9605074745275106,0.019605981,48.990532,-13.391203253583315,-7.746826621555309,0.9399188,12.895271,13.484938,12.109859,1.3750782,NOT_AVAILABLE,0,0,1.2890252,1510302681,0.07513276,1,0,16170109-2116108,11.035,0.027,10.469,0.029,10.323,0.027,AAA,missing,13,-25.0,-20.0,False,,True,False,1041.11631249087,,,etz,wise_source_present_within_6as,0.2216162235405734,10.15999984741211,10.21500015258789,0000,,,,,False,wise_source_present_within_6as
5135858812372952704,28.38105178495624,-21.253829584198662,193.73202761989623,-74.68715105613752,-30.584197660375807,23.20023366700724,0.020350296,1140.0441,7.271200746268384,-247.8831001705363,1.0237933,9.030638,9.530437,8.374796,1.1556416,NOT_AVAILABLE,0,0,1.2277699,1483887570,0.124599405,1,0,01533145-2115095,7.611,0.018,7.162,0.029,7.071,0.027,AAA,missing,13,-25.0,-20.0,False,,False,True,43.10301414860694,,,nearby,wise_source_present_within_6as,0.21739507613303297,6.945000171661377,7.060999870300293,0000,,,,,False,wise_source_present_within_6as
4080943612442109056,288.417483731724,-22.35951521576722,15.00821240411316,-14.665859175307784,0.0001076899161096,0.6933561990952581,0.018765472,36.94851,0.3064086890415152,-11.764556345347232,0.9491739,11.521042,12.215176,10.714876,1.5002995,NOT_AVAILABLE,0,0,1.2671225,1348186158,0.12272011,1,0,19134020-2221339,9.606,0.023,8.967,0.026,8.792,0.026,AAA,missing,13,-25.0,-20.0,False,,True,False,1442.2601273412902,,,etz,wise_source_present_within_6as,0.6226433254094558,8.545000076293945,8.62399959564209,0000,,,,,False,wise_source_present_within_6as
4081540136170308352,286.41588201498246,-22.3497912236668,14.242226745335444,-12.970665455157416,0.2301567142230683,0.2540446688362875,0.014097336,18.020758,-5.467250831724836,-1.240261814170684,0.9257087,12.477098,13.264513,11.611176,1.6533375,NOT_AVAILABLE,0,0,1.285662,1340700072,0.046996403,1,0,19053981-2220592,10.385,0.026,9.648,0.022,9.448,0.025,AAA,missing,13,-25.0,-20.0,False,,True,False,3936.3156274081234,,,etz,wise_source_present_within_6as,1.1047658881355498,9.187000274658203,9.256999969482422,dd00,,,,,False,wise_source_present_within_6as
6048311897010254720,250.60185432093903,-22.31813074105076,357.18527305728884,15.44231984716672,-0.0757673609033518,0.1471609155945914,0.0190292,7.7334266,-5.246286041668349,-3.2880152462156915,1.038108,12.691695,14.054258,11.553069,2.5011892,NOT_AVAILABLE,0,0,1.4080786,1347998288,0.18161309,1,0,16422446-2219053,9.669,0.023,8.641,0.036,8.369,0.025,AAA,missing,13,-25.0,-20.0,False,,True,False,6795.282537891148,,,etz,wise_source_present_within_6as,0.36564378911040185,8.130000114440918,8.204000473022461,dh00,,,,,False,wise_source_present_within_6as
6243970820110017664,241.4396898755048,-21.088850509284683,352.23702907416174,22.66145003404453,-0.2378094251552672,0.8237604055744362,0.019924063,41.344997,-4.577915037008626,1.4760121974594094,1.0708762,9.882867,10.770132,8.958693,1.8114395,NOT_AVAILABLE,0,0,1.3063147,1701261435,0.05788619,1,0,16054552-2105198,7.593,0.026,6.77,0.049,6.566,0.024,AAA,missing,13,-25.0,-20.0,False,,True,False,1213.9452117787405,,,etz,wise_source_present_within_6as,0.48344209842345226,6.550000190734863,6.339000225067139,HH00,,,,,False,wise_source_present_within_6as
4125840971482348416,253.3425449003936,-22.303882967567585,358.8066867512311,13.45138728258151,0.2504725868304905,0.5277059856743377,0.017293908,30.51398,-7.752165585099947,-4.109488617469968,0.8313806,11.136463,12.020966,10.208412,1.8125534,NOT_AVAILABLE,0,0,1.3106582,561282380,0.07353186,1,0,16532221-2218139,8.813,0.023,8.028,0.053,7.83,0.017,AAA,missing,13,-25.0,-20.0,False,,True,False,1894.9946128091265,,,etz,wise_source_present_within_6as,0.20800028082846106,7.611000061035156,7.760000228881836,dh00,,,,,False,wise_source_present_within_6as
2396779703232453120,343.7285283931768,-22.36985276455112,36.69600233084245,-63.18273171951426,-14.247650487576973,22.994433124384223,0.027966648,822.2091,58.23737558477832,-202.3159311967038,1.2105592,6.653605,6.884011,6.266082,0.617929,NOT_AVAILABLE,0,0,1.1880329,84757011,0.11741477,1,0,22545478-2222082,5.883,0.023,5.676,0.023,5.598,0.018,AAA,missing,13,-25.0,-20.0,False,,False,True,43.48878681160266,,,nearby,wise_source_present_within_6as,0.5319467913971815,5.589000225067139,5.423999786376953,0000,,,,,False,wise_source_present_within_6as
6771141325134220928,289.76200741432524,-22.349465023480917,15.531994754975877,-15.802054174203093,-0.1516916963985825,0.2812029243029386,0.019716103,14.262602,-2.290728429757231,-2.068044598419144,1.103879,10.537405,11.722018,9.461432,2.2605858,NOT_AVAILABLE,0,2,1.3775373,1294980245,0.077991724,1,0,19190288-2220579,7.86,0.021,6.996,0.026,6.75,0.021,AAA,missing,13,-25.0,-20.0,False,,True,False,3556.1507849850973,,,etz,wise_source_present_within_6as,0.21277968256978796,6.689000129699707,6.771999835968018,0000,,,,,False,wise_source_present_within_6as
6865165684021411200,296.5185016203766,-20.94422200154829,19.45007827360453,-21.055635749975888,0.2548661474019031,1.3085252999613564,0.021356115,61.27169,9.086088882444304,-5.586207869362823,1.096276,8.743247,9.449812,7.928067,1.5217447,NOT_AVAILABLE,0,0,1.2701398,640954590,0.21936315,1,0,19460443-2056393,6.796,0.02,6.101,0.026,5.95,0.017,AAA,missing,13,-25.0,-20.0,False,,True,False,764.2190793174058,,,etz,wise_source_present_within_6as,0.2361961372514306,5.934999942779541,5.9070000648498535,0000,,,,,False,wise_source_present_within_6as
6243891861426410112,242.3461174560724,-20.92704678374777,352.9928172083912,22.157465497924164,0.0797003980134223,4.808780488151738,0.024521347,196.1059,-15.869465285035728,-4.522573349059384,1.177662,10.239581,10.557807,9.724143,0.83366394,NOT_AVAILABLE,0,0,1.2176634,983835653,0.26650622,1,0,16092308-2055370,9.064,0.034,8.784,0.051,8.802,0.027,AAA,missing,13,-25.0,-20.0,False,,True,False,207.95293161413397,,,etz,wise_source_present_within_6as,0.2914988925847721,8.600000381469727,8.625,0000,,,,,False,wise_source_present_within_6as
4080999623120159872,289.0015042062999,-22.08834086619852,15.489615690513636,-15.052269746891229,0.2000829352982426,0.3769453429026242,0.062380377,6.0426908,0.4051599699765646,2.666441433578859,1.377387,10.01229,10.898698,9.094605,1.8040924,NOT_AVAILABLE,0,2,1.3006926,1195244801,0.14998835,1,0,19160036-2205179,7.763,0.026,7.016,0.034,6.762,0.02,AAA,missing,13,-25.0,-20.0,False,,True,False,2652.9045094432395,,,etz,wise_source_present_within_6as,0.23233683022038845,6.669000148773193,6.822999954223633,h000,,,,,False,wise_source_present_within_6as
6772611509619713152,290.7245323744994,-22.1447712540622,16.093636065214312,-16.540013473126557,-0.0715599519189846,0.3763697212527798,0.013887447,27.101433,-1.7368935932662586,-4.015088666251428,0.9423765,11.826971,12.570907,10.992773,1.5781336,NOT_AVAILABLE,0,0,1.2730988,583477600,0.04500465,1,0,19225388-2208410,9.832,0.023,9.159,0.022,8.986,0.023,AAA,missing,13,-25.0,-20.0,False,,True,False,2656.9618742746147,,,etz,wise_source_present_within_6as,0.2316437511580408,8.817999839782715,8.927000045776367,0000,,,,,False,wise_source_present_within_6as
5079099582606498432,44.15869814347046,-22.309695410324597,210.23889838343615,-61.23937383066812,-37.20406151719333,22.05534156771456,0.021076584,1046.4381,168.45734040604714,90.76771921813088,1.1677794,8.381085,8.756297,7.8379607,0.9183364,NOT_AVAILABLE,0,0,1.2074791,327979073,0.043724395,1,0,02563788-2218364,7.227,0.024,6.918,0.036,6.815,0.016,AAA,missing,13,-25.0,-20.0,False,,False,True,45.34049028122229,,,nearby,wise_source_present_within_6as,0.2256794166051932,6.659999847412109,6.704999923706055,0000,,,,,False,wise_source_present_within_6as
4126552802180317056,251.47359986971844,-22.28605452642236,357.7306071525066,14.830423523687362,0.0602879929216741,2.993108628017732,0.0146914,203.73203,-11.905989907041896,-1.3358182514980586,0.96242,12.498571,12.937181,11.887326,1.0498552,NOT_AVAILABLE,0,0,1.2233118,738157646,0.0674347,1,0,16455367-2217098,11.106,0.029,10.748,0.03,10.642,0.024,AAA,missing,13,-25.0,-20.0,False,,True,False,334.1008043073523,,,etz,wise_source_present_within_6as,0.28138045453465693,10.522000312805176,10.529000282287598,0000,,,,,False,wise_source_present_within_6as
4081007418478153472,289.4061176505794,-22.11883768187209,15.6158537897766,-15.408115268910782,0.120799142316856,0.967175256797422,0.016780127,57.638138,0.6482773612630607,2.568610263516184,0.8833794,11.616942,12.183194,10.903563,1.2796316,NOT_AVAILABLE,0,0,1.2425097,573382974,0.15423967,1,0,19173747-2207077,9.981,0.022,9.425,0.025,9.314,0.025,AAA,missing,13,-25.0,-20.0,False,,True,False,1033.9387747689798,,,etz,wise_source_present_within_6as,0.20573544583638664,9.008000373840332,9.060999870300293,ddd0,,,,,False,wise_source_present_within_6as
6277675180819097984,214.2517262493457,-20.864640205375007,328.45881392639336,37.72904483167238,-6.751995078347007,25.047416764978728,0.022886658,1094.4113,-89.81751353579456,23.627241975573217,1.2462194,11.890951,12.925039,10.883313,2.041726,NOT_AVAILABLE,0,1,1.3445884,881807165,0.023548879,1,0,14170052-2051530,9.63,0.024,9.003,0.026,8.765,0.021,AAA,missing,13,-25.0,-20.0,False,,False,True,39.92427679800493,,,nearby,wise_source_present_within_6as,0.17492585781495354,8.583999633789062,8.501999855041504,hh00,,,,,False,wise_source_present_within_6as
6243852279007993216,242.61222703669236,-20.84799418533784,353.2381439110475,22.029438728408923,0.203103181834898,3.0343520961981456,0.020222863,150.04562,0.1539328793891332,-53.62297347907343,0.95747936,11.573576,12.073009,10.68843,1.3845787,NOT_AVAILABLE,0,0,1.4090189,541384072,0.054179624,1,0,16102693-2050518,9.674,0.029,9.107,0.027,8.963,0.026,AAA,missing,13,-25.0,-20.0,False,,True,False,329.5596451225742,,,etz,wise_source_present_within_6as,0.21891801912006417,8.79800033569336,8.84000015258789,dd00,,,,,False,wise_source_present_within_6as
4081039342977866496,288.7542818301381,-22.153178609538752,15.333101270136144,-14.868443514546042,0.1652604900173789,1.485896510401055,0.022736723,65.35227,0.7139061354398191,-6.91477026329191,0.88666636,11.295102,11.406248,11.089145,0.3171034,NOT_AVAILABLE,0,0,1.1635097,1505918085,0.10024893,1,0,19150102-2209112,10.834,0.027,10.748,0.035,10.692,0.03,AAA,missing,13,-25.0,-20.0,False,,True,False,672.9943794875003,,,etz,wise_source_present_within_6as,0.6895303097175778,10.510000228881836,10.53499984741211,0000,,,,,False,wise_source_present_within_6as
6772604461574419840,290.38428944579346,-22.058496160838583,16.046970464538315,-16.216260804895462,0.0578955596634089,0.4699147434083366,0.025278045,18.589838,2.7512481856498567,-4.280120445061415,1.0488619,10.07431,11.4115,8.929001,2.4824991,NOT_AVAILABLE,0,1,1.4203844,642408734,0.0842737,1,0,19213223-2203304,7.215,0.02,6.344,0.024,6.07,0.023,AAA,missing,13,-25.0,-20.0,False,,True,False,2128.045595562515,,,etz,wise_source_present_within_6as,0.2554360424559466,6.10699987411499,6.0879998207092285,0000,,,,,False,wise_source_present_within_6as
6772100580306017536,292.5887475741774,-22.001135587629257,16.93622620172421,-18.075609086300467,-0.1830759817926899,4.176070082053622,0.018641159,224.02415,8.18906639676246,-4.476271403690178,1.0410576,10.364921,10.617408,9.9476795,0.6697283,NOT_AVAILABLE,0,0,1.1929152,322125263,0.06494724,1,0,19302129-2200039,9.471,0.024,9.28,0.031,9.176,0.024,AAA,missing,13,-25.0,-20.0,False,,True,False,239.4595828976703,,,etz,wise_source_present_within_6as,0.2526863752458008,9.085000038146973,9.11400032043457,0000,,,,,False,wise_source_present_within_6as
6772623947844201088,290.5649185690277,-22.073842614633055,16.101010504714285,-16.376158485748643,0.019406715790973,3.2264949768261872,0.025859931,124.76812,9.084359807134128,-17.443731811054977,0.90188265,8.034348,8.560456,7.3507137,1.2097425,NOT_AVAILABLE,0,0,1.2367803,270050750,0.061780494,1,0,19221556-2204255,6.463,0.021,5.959,0.033,5.854,0.018,AAA,missing,13,-25.0,-20.0,False,,True,False,309.9338468469187,,,etz,wise_source_present_within_6as,0.4783555886826519,5.965000152587891,5.809000015258789,0000,,,,,False,wise_source_present_within_6as
6866338862926650880,302.79704499525616,-20.26513012933047,22.49783293207739,-26.272028839569835,-0.235594058772534,3.935668877502327,0.022607716,174.0852,27.67729069840538,-6.442552265306811,0.92483556,7.445579,8.0372305,6.704404,1.3328266,NOT_AVAILABLE,0,0,1.2536124,216156239,0.13820563,1,0,20111125-2015544,5.724,0.018,5.171,0.021,5.031,0.027,AAA,missing,13,-25.0,-20.0,False,,True,False,254.08641608961392,,,etz,wise_source_present_within_6as,0.27171672467033264,4.943999767303467,4.860000133514404,0000,,,,,False,wise_source_present_within_6as
6243017985900963456,243.61360010623991,-21.420601147148872,353.4657602574867,20.95454198109163,-0.1921439729299832,2.159027815599967,0.015241053,141.6587,-15.588825501582452,-12.421086245651352,1.0461866,12.246061,12.579829,11.737721,0.8421078,NOT_AVAILABLE,0,0,1.2055647,961953437,0.025898116,1,0,16142728-2125139,11.101,0.026,10.826,0.027,10.725,0.023,AAA,missing,13,-25.0,-20.0,False,,True,False,463.17142964742783,,,etz,wise_source_present_within_6as,0.22192653364324733,10.78600025177002,10.77299976348877,0000,,,,,False,wise_source_present_within_6as
4081462891187113984,285.0699348662062,-22.81979816891336,13.277383980055362,-12.033656266995818,-0.1029812497816879,0.7214091862536554,0.015174231,47.54173,-0.2538625571413287,-7.041419117935508,0.870651,12.782185,13.442527,12.004016,1.4385109,NOT_AVAILABLE,0,0,1.2567042,1264786950,0.018140512,1,0,19001678-2249111,10.973,0.024,10.376,0.026,10.21,0.019,AAA,missing,13,-25.0,-20.0,False,,True,False,1386.1758611546002,,,etz,wise_source_present_within_6as,0.5964066827488956,9.935999870300293,10.057999610900879,0000,,,,,False,wise_source_present_within_6as
6241382604091945856,234.50934524396072,-21.321787548099927,346.9355572181,26.981339546054457,-1.8277929037690812,26.33284751869008,0.014223641,1851.3436,-92.03161809252504,-587.152799226554,0.98773503,10.732274,11.461203,9.901455,1.5597477,NOT_AVAILABLE,0,0,1.2753665,1587803888,0.13365948,1,0,15380235-2119082,8.837,0.019,8.209,0.038,8.071,0.023,AAA,missing,13,-25.0,-20.0,False,,False,True,37.97538413915309,,,nearby,wise_source_present_within_6as,0.2986417953456612,7.960999965667725,7.927999973297119,HH00,,,,,False,wise_source_present_within_6as
4113740017082604032,256.4888274824052,-23.08956702309696,359.9261664680698,10.650719600813463,-0.230513306945951,2.4245272566765665,0.017340273,139.8206,-7.406731162798954,-12.986227375548498,0.8028824,11.710795,12.034476,11.197999,0.8364773,NOT_AVAILABLE,0,11,1.2133074,1175721926,0.109604515,1,1,17055732-2305221,10.61,0.023,10.385,0.024,10.26,0.023,AAA,missing,13,-25.0,-20.0,False,,True,False,412.45153967489534,,,etz,wise_source_present_within_6as,0.47174044292972367,9.892999649047852,9.901000022888184,hhd0,,,,,False,wise_source_present_within_6as
4078578906533748224,282.5798427533324,-23.087092953303493,12.044807833929372,-10.067549389361943,-0.1511278458696027,0.2355564031793352,0.020522347,11.4780445,-0.3987614044235097,-9.70793172200515,0.9601076,12.489245,13.961489,11.311267,2.6502218,NOT_AVAILABLE,0,0,1.4325538,1072874050,0.08956384,1,0,18501916-2305132,8.907,0.03,7.854,0.029,7.508,0.023,AAA,missing,13,-25.0,-20.0,False,,True,False,4245.26774268443,,,etz,wise_source_present_within_6as,0.3242288769089962,7.651000022888184,7.78000020980835,dd00,,,,,False,wise_source_present_within_6as
4081037208371330944,288.6504460591305,-22.22012366449108,15.229746457722744,-14.807252670498151,0.1111257057980458,1.8304642647942968,0.012963918,141.19684,0.6911901208493529,-9.964870593518803,0.962797,12.330884,12.671328,11.821527,0.84980106,NOT_AVAILABLE,0,0,1.2029269,304822613,0.065003835,1,0,19143611-2213122,11.247,0.028,10.968,0.028,10.845,0.023,AAA,missing,13,-25.0,-20.0,False,,True,False,546.3094905665245,,,etz,wise_source_present_within_6as,0.23458067317519687,10.774999618530273,10.803000450134277,0000,,,,,False,wise_source_present_within_6as
