key,name,pdes,kind,class,is_comet,neo,H,H_effective,diameter_m,diameter_measured,albedo,a_au,e,i_deg,q_au,moid_au,tisserand_j,comet_like_dynamics,A_magnitude_au_day2,A_sigma_au_day2,A_snr,epsilon_1au,epsilon_1au_rho_1000,g_law_assumed,epsilon_at_perihelion,del_vigna_R,a2_snr,orbit_rms_arcsec,data_arc_days,n_obs_used,condition_code,reliable,tier,known_as,standing_exceedance,components_fitted,fails
50647047,(2013 RB6),2013 RB6,au,AMO,False,Y,21.83,21.83,152.9188287965641,False,,1.235452126857298,0.02017523565399721,24.18848508443064,1.21052658905872,0.230477,5.101257694271796,False,3.358319057345431e-14,1.087e-14,3.089529951559734,0.030226151877556548,0.015113075938778274,radiation,0.030226151877556548,0.22685317473913086,3.089529951559734,0.37963,8062.0,144.0,0.0,True,ordinary,,,A2,
50663977,(2014 EH45),2014 EH45,au,APO,False,Y,22.84,22.84,96.04194864562481,False,,1.188351107245325,0.1976871367718085,21.26119271663127,0.9534293793743881,0.115913,5.252579981763198,False,1.604781344194833e-13,3.493e-14,4.594278111064509,0.09071451296774119,0.045357256483870595,radiation,0.09071451296774119,0.6808301415611665,4.594278111064509,0.50104,8066.0,61.0,0.0,False,ordinary,,,A2,only_61_observations
50674768,(2014 NV63),2014 NV63,au,APO,False,Y,23.23,23.23,80.25294216509457,False,,1.212369550312861,0.4710164753945319,3.427660665956531,0.6413235178488439,0.0558857,5.142741646584756,False,2.079625545908469e-13,4.371e-14,4.757779789312444,0.0982304310731283,0.04911521553656415,radiation,0.0982304310731283,0.7372385752312288,4.757779789312444,0.47074,4383.0,48.0,0.0,False,ordinary,,,A2,only_48_observations
50682489,(2014 QH33),2014 QH33,au,APO,False,Y,24.44,24.44,45.96856674710146,False,,1.084340480445823,0.1845857752289055,2.829840267631074,0.8841866522506473,0.0100541,5.6957273280000855,False,1.782870367836159e-13,4.665e-14,3.821801431588765,0.04823704256253849,0.024118521281269244,radiation,0.04823704256253849,0.3620284278880899,3.821801431588765,0.47322,6207.0,124.0,0.0,True,ordinary,,,A2,
50687171,(2014 RQ17),2014 RQ17,au,APO,False,Y,22.3,22.3,123.15752796616366,False,,1.766982774516084,0.4424788379831577,3.663579884030946,0.9851302897119514,0.0248831,3.9882961378031876,False,4.242204892423601e-14,3.699e-15,11.468518227692892,0.030750525845175212,0.015375262922587606,radiation,0.030750525845175212,0.23078870380636798,11.468518227692892,0.38358,24907.0,150.0,0.0,True,ordinary,,,A2,
50702342,(2014 YD),2014 YD,au,APO,False,Y,24.29,24.29,49.25620670362272,False,,1.070675362610835,0.08574106654805277,1.737475003997433,0.978874515093859,0.00473802,5.76423948213936,False,3.677871555043044e-13,8.303e-14,4.429569499028116,0.10662461211253697,0.05331230605626849,radiation,0.10662461211253697,0.8002385437961592,4.429569499028116,0.401,3879.0,150.0,0.0,True,ordinary,,,A2,
50708968,(2015 BM510),2015 BM510,au,ATE,False,Y,25.04,25.04,34.8707238905834,False,,0.9476929815409015,0.1212331219034044,1.590833960729197,0.8328012027827526,0.0238351,6.33848122747214,False,2.198350183737618e-13,5.085e-14,4.323205867723929,0.045118824922739345,0.022559412461369673,radiation,0.045118824922739345,0.3386255953349579,4.323205867723929,0.31017,8403.0,68.0,1.0,False,ordinary,,,A2,only_68_observations
50709738,(2015 CL),2015 CL,au,ATE,False,Y,25.52,25.52,27.955094397529365,False,,0.7325279163385332,0.5645463476207897,2.972085916255998,0.3189819566393469,1.47455e-05,7.723208857874849,False,5.901405919677342e-13,1.859e-14,31.745056049905017,0.09709936600598304,0.04854968300299152,radiation,0.09709936600598304,0.7287497109405368,31.745056049905017,0.42177,3657.0,74.0,1.0,False,ordinary,,,A2,only_74_observations
50712927,(2015 EG),2015 EG,au,ATE,False,Y,25.61,25.61,26.82013521907721,False,,0.8634156007852202,0.3558906585549001,2.498549812671031,0.5561340540151934,0.00301629,6.788248500477991,False,2.028443287738129e-13,2.008e-14,10.101809201883112,0.03202018053851416,0.01601009026925708,radiation,0.03202018053851416,0.24031771031613283,10.101809201883112,0.3361,2899.0,151.0,0.0,False,ordinary,,,A2,arc_2899d_below_3650d
50713031,(2015 EX),2015 EX,au,APO,False,Y,26.16,26.16,20.819052631400293,False,,1.705870644468321,0.4778585737265213,7.423735439021375,0.8907057313407475,0.003214,4.048283320800965,False,1.445849779000458e-12,3.544e-13,4.07971156602838,0.17716750910197973,0.08858375455098987,radiation,0.17716750910197973,1.3296767667686638,4.07971156602838,0.29436,4025.0,124.0,1.0,True,ordinary,,,A2,
50713344,(2015 FS),2015 FS,au,AMO,False,Y,24.03,24.03,55.52147089717861,False,,1.409012947110762,0.2259749427556398,8.112630487189293,1.090611327045452,0.109135,4.69723044527124,False,2.686256050794836e-13,6.453e-14,4.162801876328586,0.08778257435490003,0.043891287177450014,radiation,0.08778257435490003,0.6588253694963134,4.162801876328586,0.52052,3611.0,53.0,0.0,False,ordinary,,,A2,arc_3611d_below_3650d|only_53_observations
50719154,(2015 JJ),2015 JJ,au,APO,False,Y,22.1,22.1,135.039544105793,False,,1.058580744797131,0.1583099836046045,18.80436277599005,0.8909968444441471,0.00209715,5.759482128786644,False,9.782907216355163e-14,2.104e-14,4.649670730206826,0.07775509223231981,0.03887754611615991,radiation,0.07775509223231981,0.5835671572249641,4.649670730206826,0.36527,8450.0,292.0,0.0,True,ordinary,,,A2,
50719498,(2015 KJ19),2015 KJ19,au,APO,False,Y,22.51,22.51,111.80493233367724,False,,2.08190463711863,0.7451160154636729,2.551078624995877,0.5306441493334527,0.0360031,3.342632819012161,False,2.575295853018109e-13,3.061e-14,8.413250091532536,0.16946812903777397,0.08473406451888699,radiation,0.16946812903777397,1.2718914152570426,8.413250091532536,0.40629,3299.0,242.0,0.0,False,ordinary,,,A2,arc_3299d_below_3650d
50720947,(2015 LA2),2015 LA2,au,ATE,False,Y,23.01,23.01,88.80981453407766,False,,0.8828241164873853,0.2807121492997773,7.71227437845789,0.6350046612945345,0.0847775,6.678624331968296,False,9.116182384991087e-14,6.039e-15,15.09551645138448,0.04765120765177055,0.023825603825885274,radiation,0.04765120765177055,0.3576316224356764,15.09551645138448,0.44797,5536.0,122.0,0.0,True,ordinary,,,A2,
50721312,(2015 MC),2015 MC,au,APO,False,Y,24.11,24.11,53.51320508499435,False,,1.066675388570125,0.2624367326862966,1.739653043961918,0.7867405847568951,0.0101475,5.75238826734378,False,2.188380292513553e-13,5.134e-14,4.262524917244941,0.06892609929640106,0.03446304964820053,radiation,0.06892609929640106,0.5173038404330669,4.262524917244941,0.4211,4642.0,121.0,0.0,True,ordinary,,,A2,
50721931,(2015 MB54),2015 MB54,au,APO,False,Y,23.99,23.99,56.553692107963414,False,,1.310559478566431,0.2408645084559219,2.703176494174982,0.9948922139592778,0.0244237,4.944125051781974,False,7.774034295875256e-14,2.381e-14,3.2650291036855337,0.02587660869617464,0.01293830434808732,radiation,0.02587660869617464,0.19420900344804196,3.2650291036855337,0.49651,3199.0,134.0,0.0,False,ordinary,,,A2,arc_3199d_below_3650d
50724221,(2015 NJ24),2015 NJ24,au,APO,False,Y,21.39,21.39,187.26687491691067,False,,1.134337249079837,0.2770219762421299,7.125175056065435,0.8201009026146796,0.1048,5.478300782079343,False,1.295565686535924e-13,2.594e-14,4.994470649714433,0.14279741423674078,0.07139870711837039,radiation,0.14279741423674078,1.071722490357648,4.994470649714433,0.49997,4420.0,99.0,0.0,False,ordinary,,,A2,only_99_observations
50727689,(2015 SD),2015 SD,au,ATE,False,Y,24.3,24.3,49.029894990972586,False,,0.8614738312204222,0.2657176149028288,20.08209588789514,0.6325650594873294,0.0794455,6.77803200890212,False,3.841452912629689e-13,7.875e-15,48.78035444609129,0.110855289480449,0.0554276447402245,radiation,0.110855289480449,0.8319906039358577,48.78035444609129,0.43798,4397.0,102.0,0.0,True,ordinary,,,A2,
50730825,(2015 TT238),2015 TT238,au,ATE,False,Y,24.62,24.62,42.31174757647657,False,,0.8852892171537233,0.2503366816761108,10.80245213916253,0.6636688522078183,0.0247943,6.663213223328548,False,5.643196466226072e-13,2.64e-14,21.375744190250273,0.14053551083970042,0.07026775541985021,radiation,0.14053551083970042,1.054746463483621,21.375744190250273,0.48741,3643.0,48.0,1.0,False,ordinary,,,A2,arc_3643d_below_3650d|only_48_observations
50736520,(2015 XF261),2015 XF261,au,ATE,False,Y,25.25,25.25,31.65635905004656,False,,0.9898947939874643,0.3190938167388311,0.7938553585726479,0.6740254860041054,0.00239419,6.084097145415544,False,4.048498794947963e-13,4.448e-14,9.101840815980134,0.07543187805214302,0.03771593902607151,radiation,0.07543187805214302,0.5661309809459915,9.101840815980134,0.57151,2991.0,73.0,1.0,False,ordinary,,,A2,arc_2991d_below_3650d|only_73_observations
50736701,(2015 XC352),2015 XC352,au,APO,False,Y,25.82,25.82,24.347869374033312,False,,1.015168836845186,0.1455272723830205,4.484205467990293,0.8674340850108628,0.00249597,5.997867622074979,False,7.521671237763397e-13,1.27e-13,5.922575777766455,0.10778920116612829,0.053894600583064146,radiation,0.10778920116612829,0.8089790121542834,5.922575777766455,0.43179,1307.0,87.0,1.0,False,ordinary,,,A2,arc_1307d_below_3650d|only_87_observations
50740519,(2016 AG193),2016 AG193,au,AMO,False,Y,23.5,23.5,70.86976017544833,False,,1.31039541759405,0.1968681410519273,28.80205868867811,1.052420307689345,0.106516,4.833829480664371,False,2.508765837956143e-13,6.358e-14,3.945841204712398,0.10464561471936058,0.05232280735968029,radiation,0.10464561471936058,0.7853857817488715,3.945841204712398,0.52512,3275.0,50.0,0.0,False,ordinary,,,A2,arc_3275d_below_3650d|only_50_observations
50743146,(2016 CA138),2016 CA138,au,ATE,False,Y,23.31,23.31,77.35011488993406,False,,0.9978794215978536,0.04968257544573873,27.72920532959273,0.9483022019485681,0.0502995,5.9896846847770835,False,2.222150615364843e-13,4.533e-14,4.902163281193124,0.1011659578828969,0.05058297894144845,radiation,0.1011659578828969,0.7592702774150025,4.902163281193124,0.47313,3647.0,272.0,0.0,False,ordinary,,,A2,arc_3647d_below_3650d
50743920,(2016 CO246),2016 CO246,au,ATE,False,Y,25.8,25.8,24.573157435561214,False,,0.9946285631604831,0.1261841006278847,6.29493421608501,0.8691222524592723,0.0379832,6.09461740946602,False,7.321513943114906e-13,1.728e-13,4.236987235598904,0.10589167061419867,0.052945835307099336,radiation,0.10589167061419867,0.794737674665691,4.236987235598904,0.55921,1464.0,46.0,0.0,False,ordinary,,,A2,arc_1464d_below_3650d|only_46_observations
50748540,(2016 FT14),2016 FT14,au,ATE,False,Y,24.69,24.69,40.96952823801781,False,,0.8592207239831882,0.258969624675098,4.322737387023492,0.6367086555801958,0.0451389,6.839798688603426,False,1.442104351259813e-13,1.522e-14,9.475061440603238,0.03477423570632902,0.01738711785316451,radiation,0.03477423570632902,0.26098743237524186,9.475061440603238,0.60049,2970.0,69.0,0.0,False,ordinary,,,A2,arc_2970d_below_3650d|only_69_observations
50748583,(2016 GE1),2016 GE1,au,APO,False,Y,26.7,26.7,16.235324114534446,False,,2.063051824513709,0.5196269086927915,10.68051841370246,0.9910345824686271,0.00608571,3.5798965368371736,False,1.438847282803142e-12,4.378e-13,3.2865401617248557,0.1374914231407931,0.06874571157039655,radiation,0.1374914231407931,1.0318999906187036,3.2865401617248557,0.3522,1098.0,127.0,0.0,False,ordinary,,,A2,arc_1098d_below_3650d
50750692,(2016 GC135),2016 GC135,au,AMO,False,Y,23.57,23.57,68.62161945643193,False,,1.307325636409564,0.1327166704628531,17.06064533463377,1.133821730734557,0.182821,4.930753811917227,False,3.795068499785151e-13,7.428e-14,5.1091390681006335,0.15327824721183203,0.07663912360591602,radiation,0.15327824721183203,1.1503831893424712,5.1091390681006335,0.4207,3310.0,59.0,0.0,False,ordinary,,,A2,arc_3310d_below_3650d|only_59_observations
50754411,(2016 NB1),2016 NB1,au,ATE,False,Y,23.9,23.9,58.94689898067291,False,,0.7624209915283318,0.4351421298569342,6.676940752278178,0.4306594974270578,0.0473169,7.510697303409746,False,1.714530010774622e-13,5.577e-15,30.742872705300737,0.05948479888496347,0.029742399442481735,radiation,0.05948479888496347,0.4464450364186929,30.742872705300737,0.40408,6595.0,117.0,1.0,True,ordinary,,,A2,
50756957,(2016 PC2),2016 PC2,au,ATE,False,Y,23.0,23.0,89.21974201263028,False,,0.8010244087619351,0.4605858739129488,15.1962598628504,0.4320838814267162,0.0480227,7.169281504301132,False,1.642575791899261e-13,8.727e-15,18.82176912913098,0.08625540610304692,0.04312770305152346,radiation,0.08625540610304692,0.6473636734227579,18.82176912913098,0.42191,3653.0,126.0,0.0,True,ordinary,,,A2,
50762485,(2016 TH94),2016 TH94,au,ATE,False,Y,24.58,24.58,43.09838169491877,False,,0.8268964766244913,0.3728465672874092,23.11212483324932,0.5185909638129963,0.0262208,6.974245623881605,False,2.371008631070153e-13,2.009e-14,11.801934450324305,0.060144239974699976,0.030072119987349988,radiation,0.060144239974699976,0.45139427062376664,11.801934450324305,0.3951,3301.0,130.0,0.0,False,ordinary,,,A2,arc_3301d_below_3650d
50762463,(2016 UW80),2016 UW80,au,APO,False,Y,23.91,23.91,58.67606258143493,False,,1.16461389730272,0.1693484981970151,12.98703541747575,0.9673882828151321,0.0570309,5.377358198129878,False,2.015292789724452e-13,6.182e-14,3.25993657347857,0.06959836821314026,0.03479918410657013,radiation,0.06959836821314026,0.5223493499858048,3.25993657347857,0.45956,3642.0,121.0,0.0,False,ordinary,,,A2,arc_3642d_below_3650d
50763995,(2016 WU1),2016 WU1,au,APO,False,Y,23.85,23.85,60.319948643603965,False,,1.589127541222662,0.473518934409461,23.49794721594062,0.83664556126218,0.0932957,4.167688756231699,False,3.09548294940417e-13,5.845e-14,5.295950298381813,0.10989788196335641,0.054948940981678206,radiation,0.10989788196335641,0.824805073483573,5.295950298381813,0.5238,2924.0,46.0,0.0,False,ordinary,,,A2,arc_2924d_below_3650d|only_46_observations
50766485,(2017 AZ13),2017 AZ13,au,ATE,False,Y,21.97,21.97,143.37088402326157,False,,0.9283936270396472,0.2657973435014441,18.32042064893122,0.6816290672488385,0.146345,6.378866978514514,False,1.476168762827719e-13,2.264e-14,6.520180047825615,0.12456525381397066,0.06228262690698533,radiation,0.12456525381397066,0.9348865645999401,6.520180047825615,0.42105,6583.0,116.0,0.0,True,ordinary,,,A2,
50767282,(2017 BP32),2017 BP32,au,AMO,False,Y,23.37,23.37,75.24210951801257,False,,1.313244497993584,0.2102158170086957,23.69837174750865,1.037179732915688,0.0522019,4.86239073103975,False,1.186503580858803e-13,3.336e-14,3.5566654102482103,0.052544826157856696,0.026272413078928348,radiation,0.052544826157856696,0.39435918532773273,3.5566654102482103,0.37111,3297.0,242.0,0.0,False,ordinary,,,A2,arc_3297d_below_3650d
50770311,(2017 DN109),2017 DN109,au,APO,False,Y,21.82,21.82,153.6246700399068,False,,1.195853209303247,0.8268087472300445,7.091859784006034,0.2071113154482011,0.0358886,4.887167274904321,False,1.130571502765899e-13,3.652e-14,3.095759865185923,0.10222542874168106,0.05111271437084053,radiation,0.10222542874168106,0.767221813185497,3.095759865185923,0.49029,4741.0,70.0,0.0,False,ordinary,,,A2,only_70_observations
50771628,(2017 EE23),2017 EE23,au,ATE,False,Y,21.93,21.93,146.03634776379985,False,,0.8754866052002366,0.3808958534320797,16.12173955282233,0.5420173875441383,0.053886,6.673210921768979,False,7.279979666013593e-14,1.291e-14,5.639023753689847,0.06257359004616318,0.03128679502308159,radiation,0.06257359004616318,0.46962701750126007,5.639023753689847,0.44144,6595.0,88.0,0.0,False,ordinary,,,A2,only_88_observations
50774029,(2017 HX),2017 HX,au,ATE,False,Y,24.25,24.25,50.171947956523574,False,,0.7824419094072735,0.4637411874703448,10.98409761843997,0.4195913692121806,0.0664792,7.325950216906703,False,2.910482202749337e-13,1.615e-14,18.02156162693088,0.08594603664898764,0.04297301832449382,radiation,0.08594603664898764,0.6450417952324756,18.02156162693088,0.56196,6581.0,55.0,2.0,False,ordinary,,,A2,only_55_observations
50774635,(2017 JF3),2017 JF3,au,ATE,False,Y,21.74,21.74,159.3899605370694,False,,0.9064981226844353,0.3491627530919105,5.821836755405479,0.5899827424952895,0.00426626,6.519341616263249,False,5.086831589298636e-14,1.771e-14,2.872293387520404,0.04772086045991443,0.023860430229957215,radiation,0.04772086045991443,0.3581543803679776,2.872293387520404,0.44273,4858.0,126.0,0.0,False,untestable,,,A2,a_snr_2.9_below_3
50778647,(2017 OU18),2017 OU18,au,ATE,False,Y,23.98,23.98,56.814732090202675,False,,0.8257130359192868,0.3774589441901681,30.38292756472392,0.5140402651771344,0.11725,6.939307725151675,False,9.504823985908701e-14,1.047e-14,9.078150893895607,0.03178373895408682,0.01589186947704341,radiation,0.03178373895408682,0.2385431700344267,9.078150893895607,0.56358,4379.0,33.0,1.0,False,ordinary,,,A2,only_33_observations
50781931,(2017 SN17),2017 SN17,au,AMO,False,Y,22.77,22.77,99.18841789531926,False,,1.129277144805336,0.05497384129380533,24.65305688379349,1.067196442270086,0.0716373,5.454046418652294,False,1.940853057792747e-13,2.383e-14,8.144578505215053,0.11330617071737872,0.05665308535868936,radiation,0.11330617071737872,0.8503849464164468,8.144578505215053,0.4092,4406.0,70.0,0.0,False,ordinary,,,A2,only_70_observations
50785808,(2017 TW4),2017 TW4,au,AMO,False,Y,25.01,25.01,35.355823981542486,False,,1.920502624584383,0.4581925390989183,1.984489346622087,1.040542650679928,0.0604549,3.7891641764385247,False,2.303867940268895e-13,1.721e-14,13.386798025966849,0.04794225831815427,0.023971129159077134,radiation,0.04794225831815427,0.3598160145457456,13.386798025966849,0.51041,5843.0,73.0,0.0,False,ordinary,,,A2,only_73_observations
50799010,(2018 BY6),2018 BY6,au,APO,False,Y,23.45,23.45,72.52052895215407,False,,1.210074749905793,0.2802505450432554,6.556122375849132,0.8709506417016133,0.0112337,5.220577211526654,False,2.133138627619386e-13,3.544e-14,6.0190141862849496,0.09105000760683701,0.04552500380341851,radiation,0.09105000760683701,0.6833480943688924,6.0190141862849496,0.49907,5879.0,44.0,0.0,False,ordinary,,,A2,only_44_observations
50799335,(2018 CW2),2018 CW2,au,ATE,False,Y,25.66,25.66,26.209634407150087,False,,0.7597795242399448,0.4225922294294032,5.097519510495071,0.4387026012165752,0.00434357,7.539722728947613,False,5.500469359310484e-13,3.852e-14,14.279515470691805,0.08485172114545421,0.042425860572727105,radiation,0.08485172114545421,0.6368287435959841,14.279515470691805,0.33688,1471.0,161.0,0.0,False,ordinary,,,A2,arc_1471d_below_3650d
50802432,(2018 GY),2018 GY,au,ATE,False,Y,24.83,24.83,38.41147311764262,False,,0.7667430962233924,0.4061985119776272,8.750017680055358,0.4552931914683317,0.00902882,7.480984184996996,False,3.94973476765098e-13,6.322e-14,6.247603238929105,0.08929534903510437,0.04464767451755219,radiation,0.08929534903510437,0.6701790390027567,6.247603238929105,0.5149,1471.0,34.0,1.0,False,ordinary,,,A2,arc_1471d_below_3650d|only_34_observations
50803918,(2018 HB),2018 HB,au,ATE,False,Y,22.22,22.22,127.77943488679637,False,,0.810150712513906,0.5883108602689245,22.05577012741502,0.3335302498873678,0.180641,7.015381103637976,False,8.285215338727307e-14,1.783e-14,4.646783700912678,0.06231099794968058,0.03115549897484029,radiation,0.06231099794968058,0.4676562125178869,4.646783700912678,0.40113,5841.0,56.0,1.0,False,ordinary,,,A2,only_56_observations
50819597,(2018 HG2),2018 HG2,au,APO,False,Y,24.26,24.26,49.94142879500236,False,,1.19498027981125,0.3295424980855188,14.28899894944034,0.8011834932393183,0.0375798,5.232045172134942,False,4.287970907548996e-13,6.665e-14,6.433564752511622,0.12604126011157932,0.06302063005578966,radiation,0.12604126011157932,0.9459642802120322,6.433564752511622,0.44989,7497.0,59.0,1.0,False,ordinary,,,A2,only_59_observations
50825004,(2018 KR),2018 KR,au,ATE,False,Y,26.39,26.39,18.726687491691067,False,,0.8870195847652927,0.2095894213586249,1.181635253773412,0.7011096632605673,0.0145132,6.674457323354712,False,2.093215470673972e-13,1.948e-14,10.745459295040925,0.02307144745796702,0.01153572372898351,radiation,0.02307144745796702,0.1731557203466936,10.745459295040925,0.47343,3702.0,56.0,0.0,False,ordinary,,,A2,only_56_observations
50825040,(2018 KC2),2018 KC2,au,APO,False,Y,22.89,22.89,93.85576698963094,False,,1.161602863227625,0.2323788280206029,4.483390076908575,0.8916709512454131,0.0482549,5.396556290337962,False,2.95271925098014e-13,4.488e-14,6.579142716087656,0.16311092921528406,0.08155546460764203,radiation,0.16311092921528406,1.224179388664147,6.579142716087656,0.54057,3663.0,100.0,0.0,True,ordinary,,,A2,
50826702,(2018 PK10),2018 PK10,au,AMO,False,Y,23.18,23.18,82.12227332745387,False,,1.757581414365938,0.2989255539519047,15.30435157741436,1.232195416461028,0.220701,4.030897496577729,False,1.380734052998978e-13,3.166e-14,4.361130931771882,0.06673765495780318,0.03336882747890159,radiation,0.06673765495780318,0.5008791381434103,4.361130931771882,0.41627,5131.0,45.0,0.0,False,ordinary,,,A2,only_45_observations
50826913,(2018 QQ),2018 QQ,au,AMO,False,Y,25.58,25.58,27.193240465619706,False,,1.30595791521725,0.2146063264545128,6.265008098603216,1.025691084528282,0.0369074,4.957799103351512,False,4.61620571651124e-13,1.316e-13,3.5077551037319457,0.07388326185371163,0.03694163092685582,radiation,0.07388326185371163,0.5545083138433539,3.5077551037319457,0.3891,2149.0,55.0,0.0,False,ordinary,,,A2,arc_2149d_below_3650d|only_55_observations
50838938,(2019 ER1),2019 ER1,au,AMO,False,Y,23.39,23.39,74.5522857115671,False,,1.208046463130124,0.1304034504422095,8.293635208574681,1.050513036043448,0.0835998,5.253470379673824,False,1.857819779345961e-13,5.039e-14,3.686881880027706,0.08152005961203311,0.040760029806016555,radiation,0.08152005961203311,0.6118239729234058,3.686881880027706,0.39327,2999.0,108.0,0.0,False,ordinary,,,A2,arc_2999d_below_3650d
50841744,(2019 JV1),2019 JV1,au,ATE,False,Y,22.97,22.97,90.46091225909504,False,,0.8226455270411535,0.3781009207877006,32.89542488599444,0.51160249578501,0.0237368,6.944515647615435,False,1.725363888734064e-13,5.754e-14,2.998546904299729,0.09186320861077875,0.045931604305389374,radiation,0.09186320861077875,0.6894513267681915,2.998546904299729,0.27862,3259.0,164.0,1.0,False,untestable,,,A2,arc_3259d_below_3650d|a_snr_3.0_below_3
50843645,(2019 QU2),2019 QU2,au,ATE,False,Y,22.21,22.21,128.36923796012562,False,,0.8238242086940593,0.7047418393358996,11.32546462236962,0.2432408205695659,0.0960819,6.870910930232091,False,6.84086350139092e-14,6.719e-15,10.181371485921893,0.051685870026011285,0.025842935013005643,radiation,0.051685870026011285,0.38791255175492056,10.181371485921893,0.41262,7688.0,66.0,0.0,False,ordinary,,,A2,only_66_observations
50892290,(2019 UH14),2019 UH14,au,APO,False,Y,23.59,23.59,67.9924926677079,False,,1.163870209068299,0.2361668843474915,14.49587018897011,0.889002608007775,0.0194324,5.361416268696823,False,2.027321127989095e-13,6.719e-14,3.0172959190193405,0.08113036927662265,0.040565184638311325,radiation,0.08113036927662265,0.6088992708273161,3.0172959190193405,0.44544,3839.0,202.0,0.0,True,ordinary,,,A2,
50989676,(2020 CJ1),2020 CJ1,au,AMO,False,Y,23.89,23.89,59.2189855039293,False,,1.40230249489874,0.2529478720299198,3.758193258219878,1.047593062871856,0.0866136,4.713566647156955,False,2.046491654229345e-13,4.608e-14,4.441171124629655,0.07132977993935832,0.03566488996967916,radiation,0.07132977993935832,0.5353439332349141,4.441171124629655,0.42505,3714.0,70.0,0.0,False,ordinary,,,A2,only_70_observations
54050999,(2020 PP1),2020 PP1,au,APO,False,Y,26.68,26.68,16.385547718984263,False,,1.006639522853506,0.07013118368696189,5.980337418165083,0.9360427015697111,0.0283825,6.042724983105953,False,2.092778022928141e-13,2.801e-14,7.471538818022639,0.020182923414686166,0.010091461707343083,radiation,0.020182923414686166,0.15147678310774185,7.471538818022639,0.42927,2508.0,59.0,0.0,False,ordinary,,,A2,arc_2508d_below_3650d|only_59_observations
54051181,(2020 QJ1),2020 QJ1,au,AMO,False,Y,24.89,24.89,37.364653836370344,False,,1.210068861266562,0.06692931753797333,7.163806852557562,1.129079778208039,0.117431,5.255621783061978,False,3.667380154381463e-13,2.223e-14,16.497436591909416,0.08065231484113729,0.040326157420568644,radiation,0.08065231484113729,0.605311378897596,16.497436591909416,0.85502,4425.0,40.0,0.0,False,ordinary,,,A2,orbit_rms_0.86as_above_0.8|only_40_observations
54075983,(2020 UL3),2020 UL3,au,APO,False,Y,23.22,23.22,80.62337291535276,False,,1.207048474283553,0.3225725674701498,10.39083049841004,0.8176877488729802,0.00284334,5.208415001314245,False,1.668645484185692e-13,3.597e-14,4.638992171770064,0.07918172955519799,0.039590864777598996,radiation,0.07918172955519799,0.5942743490371163,4.638992171770064,0.37034,3190.0,244.0,0.0,False,ordinary,,,A2,arc_3190d_below_3650d
54100190,(2020 XA5),2020 XA5,au,ATE,False,Y,24.29,24.29,49.25620670362272,False,,0.8207879701347515,0.383676000433221,4.399162602258591,0.505871324549748,0.0255838,7.072044538734635,False,2.245739317077037e-13,4.949e-14,4.537763825170816,0.06510588529413999,0.032552942647069996,radiation,0.06510588529413999,0.48863238803957537,4.537763825170816,0.50571,2245.0,53.0,1.0,False,ordinary,,,A2,arc_2245d_below_3650d|only_53_observations
54144105,(2021 JK2),2021 JK2,au,ATE,False,Y,24.76,24.76,39.66988697434265,False,,0.8847794834220755,0.2970840192919266,3.693487695334086,0.6219256383000107,0.0345589,6.667912743372659,False,3.257916385316015e-13,2.707e-14,12.035154729649115,0.07606779723838117,0.038033898619190584,radiation,0.07606779723838117,0.5709036786701356,12.035154729649115,0.37143,5495.0,40.0,0.0,False,ordinary,,,A2,only_40_observations
54190788,(2021 QH2),2021 QH2,au,APO,False,Y,25.05,25.05,34.71050746765604,False,,1.004545427796286,0.2851109620948311,10.32047235541853,0.7181385144093233,0.0696419,6.009432277987664,False,7.684416572788134e-13,2.333e-13,3.293791930042064,0.15698993377055687,0.07849496688527843,radiation,0.15698993377055687,1.1782401220705998,3.293791930042064,0.53206,1087.0,38.0,1.0,False,ordinary,,,A2,arc_1087d_below_3650d|only_38_observations
54201814,(2021 SF4),2021 SF4,au,AMO,False,Y,24.51,24.51,44.51034526528552,False,,1.308741584550919,0.2160834014031611,12.29586319258389,1.025944251403394,0.0759014,4.933419617596642,False,2.111496740437865e-13,5.605e-14,3.7671663522531045,0.055316070519381866,0.027658035259690933,radiation,0.055316070519381866,0.4151579156436714,3.7671663522531045,0.54088,2183.0,49.0,0.0,False,ordinary,,,A2,arc_2183d_below_3650d|only_49_observations
54212688,(2021 UT1),2021 UT1,au,AMO,False,Y,25.05,25.05,34.71050746765604,False,,1.213070153932999,0.1373501132217446,25.19291275308487,1.046454830944382,0.0606702,5.155722963078982,False,3.220403279719075e-13,4.152e-14,7.75626994151993,0.06579170881858447,0.032895854409292234,radiation,0.06579170881858447,0.4937796275711325,7.75626994151993,0.47139,2943.0,54.0,0.0,False,ordinary,,,A2,arc_2943d_below_3650d|only_54_observations
54228823,(2021 XF4),2021 XF4,au,AMO,False,Y,24.35,24.35,47.91383832473329,False,,1.208016102371996,0.0811803562212272,10.10225405291231,1.109948924860459,0.130439,5.253715881857963,False,2.833708514694417e-13,8.662e-14,3.2714252074514163,0.07991275097929995,0.039956375489649976,radiation,0.07991275097929995,0.5997608076353406,3.2714252074514163,0.3725,2966.0,50.0,0.0,False,ordinary,,,A2,arc_2966d_below_3650d|only_50_observations
