alert_id,reason,mjd,band,detail,predicted_njy,limit_njy,sep_arcsec,sep_sigma,grey_z
3528191504715015014,low_reliability,61282.19150459999,r,,,,,,
3528477551215010007,low_reliability,61282.477557899896,r,,,,,,
3528435854015015001,bad_pixels,61282.435856500175,g,,,,,,
3528485051215015003,bad_pixels,61282.485057900194,i,,,,,,
3528524141215015004,bad_pixels,61282.52414349979,g,,,,,,
3528422232915015004,bad_pixels,61282.42223379994,g,,,,,,
3528465842915015011,bad_pixels,61282.46584489988,r,,,,,,
3528435851215010002,astrometric_offset,61282.435856500175,g,,,,1.390530620508191,3.933005284287794,
3528298114715015004,chromatic,61282.29811340012,g,grey_excluded_by_i_nondetection,2795078.2,47520.4,,,
3528487430815015000,chromatic,61282.487430599984,i,grey_excluded_by_g_nondetection,335236.5,63247.0,,,
3528414152215015003,chromatic,61282.41415510001,g,grey_excluded_by_i_nondetection,1166178.6,47520.4,,,
3528445792215015006,chromatic,61282.44579860009,r,grey_excluded_by_g_nondetection,1803186.5,63247.0,,,
3529474371315015014,low_reliability,61283.47437500022,r,,,,,,
3529495742015015002,bad_pixels,61283.49574070005,r,,,,,,
3529498110015015007,bad_pixels,61283.49811339984,r,,,,,,
3529435572215015004,low_reliability,61283.435578700155,g,,,,,,
3529423171215015001,bad_pixels,61283.423171299975,g,,,,,,
3529432222915015002,bad_pixels,61283.43222220009,g,,,,,,
3529495742915015012,bad_pixels,61283.49574070005,r,,,,,,
3529518441315015003,low_reliability,61283.5184491002,r,,,,,,
3529489612215015016,chromatic,61283.489618100226,r,grey_excluded_by_i_nondetection,913395.5,58952.2,,,
3530410972015015001,bad_pixels,61284.41097219987,r,,,,,,
3530365272215015005,low_reliability,61284.36527779978,g,,,,,,
3530374221215015003,bad_pixels,61284.3742244998,g,,,,,,
3530367632915015004,bad_pixels,61284.367638899945,g,,,,,,
3530410972915015008,bad_pixels,61284.41097219987,r,,,,,,
3531336645915015000,low_significance,61285.33664349979,g,,,,,,
3531426341215010003,low_significance,61285.426342600025,g,,,,,,
3531476451215010007,low_reliability,61285.476458299905,r,,,,,,
3531426344015015007,bad_pixels,61285.426342600025,g,,,,,,
3531406651215015000,bad_pixels,61285.406655100174,g,,,,,,
3531428246215015018,low_reliability,61285.42824070016,g,,,,,,
3531243071015015020,chromatic,61285.2430786998,r,grey_excluded_by_i_nondetection,2023642.8,55174.7,,,
3532449930015015009,bad_pixels,61286.44993059989,r,,,,,,
3533451380015015015,bad_pixels,61287.45138890017,r,,,,,,
3533454681215010010,low_reliability,61287.45468749991,r,,,,,,
3533401672215015005,low_reliability,61287.40167819988,r,,,,,,
3534498021215010012,low_reliability,61288.49802079983,r,,,,,,
3534424532215015016,low_reliability,61288.42453699978,g,,,,,,
3534437474015015004,bad_pixels,61288.43747689994,g,,,,,,
3534516211215015002,bad_pixels,61288.51621530019,g,,,,,,
3534387142915015006,bad_pixels,61288.38714119978,g,,,,,,
3534486642915015015,bad_pixels,61288.48664350016,r,,,,,,
3534431996015015010,bad_pixels,61288.43199069984,g,,,,,,
3534498024015015004,chromatic,61288.49802079983,r,grey_excluded_by_i_nondetection,24333725.4,44876.6,,,
3537520484015015002,bad_pixels,61291.52048610011,g,,,,,,
3537467872915015013,bad_pixels,61291.46787039982,r,,,,,,
3537484401215010003,astrometric_offset,61291.48440970015,r,,,,1.3453296064273097,3.805157769156554,
3538420722015015007,bad_pixels,61292.42072919989,r,,,,,,
3538454980015015010,bad_pixels,61292.454988399986,r,,,,,,
3538456381215010002,low_reliability,61292.45638890006,r,,,,,,
3538446462215015020,low_reliability,61292.4464699002,r,,,,,,
3538499274015015010,bad_pixels,61292.499270800035,g,,,,,,
3538527601215015002,bad_pixels,61292.527604199946,g,,,,,,
3538484202215015012,bad_pixels,61292.484201400075,g,,,,,,
3538420722915015017,bad_pixels,61292.42072919989,r,,,,,,
3538517242915015013,bad_pixels,61292.51724540023,g,,,,,,
3538438571215015009,chromatic,61292.438576399814,r,grey_excluded_by_i_nondetection,9091699374.7,36119.4,,,
3539232580915010003,low_reliability,61293.232580999844,r,,,,,,
3539483092015015004,bad_pixels,61293.48309030011,r,,,,,,
3539481211215010006,low_significance,61293.48121530004,r,,,,,,
3539483092915015016,bad_pixels,61293.48309030011,r,,,,,,
3539250344715015009,chromatic,61293.25034719985,g,grey_excluded_by_i_nondetection,1590146.0,41073.3,,,
3540457985915015023,low_reliability,61294.45798610011,i,,,,,,
3540457034015015013,low_reliability,61294.457036999986,i,,,,,,
3540481934015015008,bad_pixels,61294.481932899915,g,,,,,,
3540502281215015011,bad_pixels,61294.50228009978,g,,,,,,
3540475572915015012,bad_pixels,61294.47557870019,g,,,,,,
3540505786015015013,bad_pixels,61294.50578700006,i,,,,,,
3540462772215015011,chromatic,61294.46277779993,g,grey_excluded_by_i_nondetection,19399535.3,35445.4,,,
3542148241015010018,low_significance,61296.1482406999,g,,,,,,
3542466432015015003,bad_pixels,61296.46643520007,r,,,,,,
3542438370015015013,bad_pixels,61296.43837960018,r,,,,,,
3542481284015015008,bad_pixels,61296.48128469987,g,,,,,,
3542466432915015018,bad_pixels,61296.46643520007,r,,,,,,
3542483662915015018,bad_pixels,61296.48366900021,g,,,,,,
3542462141215010002,astrometric_offset,61296.46214119997,r,,,,1.2847001708843278,3.6336722121401897,
3542133564715015020,chromatic,61296.133564800024,g,grey_excluded_by_i_nondetection,1725420.7,39306.1,,,
3542371005915015016,chromatic,61296.37100689998,g,grey_excluded_by_r_nondetection,8095950.3,19662.6,,,
3542388922215015012,chromatic,61296.38892359985,g,grey_excluded_by_i_nondetection,19046120.4,39306.1,,,
3543418440015015015,bad_pixels,61297.41844910011,r,,,,,,
3543417971215010013,low_reliability,61297.417974499986,r,,,,,,
3543477824015015011,bad_pixels,61297.47782409983,g,,,,,,
3543446401215015009,bad_pixels,61297.4464004999,g,,,,,,
3543403392215015015,low_reliability,61297.40339120012,r,,,,,,
3543444032215015007,bad_pixels,61297.4440394002,g,,,,,,
3543473952915015016,bad_pixels,61297.47395829996,g,,,,,,
3543477821215010005,astrometric_offset,61297.47782409983,g,,,,1.4763391575461868,4.175707832662512,
3543490280815015000,chromatic,61297.490289399866,i,grey_excluded_by_g_nondetection,94432.6,19494.9,,,
3544437824015015027,bad_pixels,61298.43782409979,g,,,,,,
3544329272215015010,low_reliability,61298.32927080011,r,,,,,,
3544438326015015010,bad_pixels,61298.43832179997,g,,,,,,
3544360300815010000,chromatic,61298.36030089995,i,grey_excluded_by_g_nondetection,126651.6,19962.7,,,
3545467871315015026,low_reliability,61299.46787039982,r,,,,,,
3545469882015015002,bad_pixels,61299.46988430014,r,,,,,,
3545442840015015011,bad_pixels,61299.442847200204,g,,,,,,
3545497540015015024,bad_pixels,61299.497546299826,r,,,,,,
3545435351215010007,low_reliability,61299.435358799994,g,,,,,,
3545435354015015011,bad_pixels,61299.435358799994,g,,,,,,
3545423031215015005,bad_pixels,61299.4230324002,g,,,,,,
3545446162915015024,bad_pixels,61299.44616900012,g,,,,,,
3545469882915015018,bad_pixels,61299.46988430014,r,,,,,,
3545390201215010002,astrometric_offset,61299.3902083002,i,,,,1.073692724742266,3.0368544292798627,
3545497071215010010,astrometric_offset,61299.49707179982,r,,,,1.4715893395324575,4.162273340273336,
3545381240815015001,chromatic,61299.38125000009,i,grey_excluded_by_g_nondetection,66654.5,17952.3,,,
3545385032215015009,chromatic,61299.385034699924,i,grey_excluded_by_r_nondetection,108681.3,20731.0,,,
3546431781315015017,low_reliability,61300.43178239977,r,,,,,,
3546434152015015004,bad_pixels,61300.434155100025,r,,,,,,
3546484030015015015,bad_pixels,61300.48403939977,r,,,,,,
3546400604015015004,low_reliability,61300.40060190018,i,,,,,,
3546462294015015026,bad_pixels,61300.462291699834,g,,,,,,
3546440041215015008,bad_pixels,61300.44004630018,g,,,,,,
3546434152915015026,bad_pixels,61300.434155100025,r,,,,,,
3546466512915015018,bad_pixels,61300.46651619999,g,,,,,,
3546464166015015022,bad_pixels,61300.46416669991,g,,,,,,
3546400601215010001,astrometric_offset,61300.40060190018,i,,,,1.0660528959724866,3.015245777947465,
3546413330815010000,chromatic,61300.413333300035,i,grey_excluded_by_g_nondetection,232954.6,19538.0,,,
3547130705915015000,low_significance,61301.13070600014,g,,,,,,
3547134961015010012,low_significance,61301.134965300094,g,,,,,,
3547214730915010015,low_reliability,61301.21473379992,r,,,,,,
3547313886215015000,low_significance,61301.31388889998,g,,,,,,
3547414383015015010,low_reliability,61301.41438659979,r,,,,,,
3547419642015015004,bad_pixels,61301.41964119999,r,,,,,,
3547434250015015017,bad_pixels,61301.43425930012,r,,,,,,
3547444680315015006,low_reliability,61301.44468750013,i,,,,,,
3547453192215015013,low_significance,61301.45319439983,i,,,,,,
3547455542115015009,low_reliability,61301.455544000026,i,,,,,,
3547457412815010004,low_reliability,61301.4574190001,i,,,,,,
3547467546015010005,low_reliability,61301.46754630003,g,,,,,,
3547481054015015011,bad_pixels,61301.481053200085,g,,,,,,
3547482471215015005,bad_pixels,61301.482476899866,g,,,,,,
3547380472215015010,low_reliability,61301.38047449989,r,,,,,,
3547484862215015005,bad_pixels,61301.48486110009,g,,,,,,
3547419642915015019,bad_pixels,61301.41964119999,r,,,,,,
3547496652915015019,bad_pixels,61301.496655100025,g,,,,,,
3547403626015015009,bad_pixels,61301.4036226999,r,,,,,,
3547498546015015019,bad_pixels,61301.49854170019,g,,,,,,
3547506150115015014,low_reliability,61301.50615740009,g,,,,,,
3547506636215015034,low_significance,61301.50663190009,g,,,,,,
3547427191815015012,low_reliability,61301.427199100144,r,,,,,,
3547508071815015027,low_significance,61301.50807869993,g,,,,,,
3547510912015010038,low_reliability,61301.51091440022,r,,,,,,
3547514681315015005,low_reliability,61301.51468749996,r,,,,,,
3547520942615015005,low_reliability,61301.520949100144,r,,,,,,
3547531256015010048,low_reliability,61301.53125,r,,,,,,
3547494304315015032,astrometric_offset,61301.49430559995,g,,,,1.040982583279102,2.944338438390087,
3547430024115015020,chromatic,61301.43002310023,r,,,,,,3.9495673584645785
3547493834115015022,chromatic,61301.493830999825,g,,,,,,3.9495673584645785
3547447510815015000,chromatic,61301.447511599865,i,grey_excluded_by_r_nondetection,106107.1,20807.5,,,
3547451780615015000,chromatic,61301.45178239979,i,grey_excluded_by_r_nondetection,122030.3,20807.5,,,
