target_id,tier,ra,dec,n_events,n_visits,visits_exact,duty_cycle,p_binomial,p_timing,timing_period_d,first_mjd,last_mjd,polarities,grey_confirmed,notes
4133036824101020544,watch,253.78925610019166,-16.425634485464393,1,27,True,0.037037037037037035,0.18819510479733895,1.0,,61236.27349539986,61236.27349539986,flash,0,
4438478856489530368,watch,248.42481530773819,5.805887663992565,1,22,True,0.045454545454545456,0.18984356663827132,1.0,,61251.27083329996,61251.27083329996,flash,0,
3202719974048692608,watch,65.75725655421569,-5.292116251614434,1,21,True,0.047619047619047616,0.19027213177874155,1.0,,61299.443784699775,61299.443784699775,flash,0,
4139244224373611520,watch,256.0846087183958,-15.401375116640809,1,17,True,0.058823529411764705,0.19252186166133342,1.0,,61256.21150460001,61256.21150460001,flash,0,
3419371249877286784,watch,74.627836397541,23.574291689719487,1,30,True,0.03333333333333333,0.19350266381792267,1.0,,61285.40997690009,61285.40997690009,flash,0,
46644860960782336,watch,60.57377748172679,17.64937921667572,1,32,True,0.03125,0.19502976993420135,1.0,,61277.42645830009,61277.42645830009,flash,0,
106889061549798784,watch,35.47344447114622,28.1868063490816,1,39,True,0.02564102564102564,0.19926307852532907,1.0,,61280.34743059985,61280.34743059985,flash,0,
177759217391207552,watch,64.63252001749294,37.41507790058,1,11,True,0.09090909090909091,0.19926864925020407,1.0,,61255.48833330022,61255.48833330022,flash,0,
4355439409033609856,watch,244.9797079046568,-5.619089831803506,1,32,True,0.03125,0.19988308489824075,1.0,,61237.19498840021,61237.19498840021,flash,0,
3394817334162301696,watch,77.52330573301911,16.84482494589694,1,21,True,0.047619047619047616,0.20310251788930575,1.0,,61297.4313194002,61297.4313194002,flash,0,
2538945246738761472,watch,15.670516544486103,1.633816257419087,1,24,True,0.041666666666666664,0.20346949766910846,1.0,,61305.31255789986,61305.31255789986,flash,0,
4468675225367720320,watch,271.4807995128763,3.270989435957231,1,52,True,0.019230769230769232,0.20433083118574202,1.0,,61269.2598611,61269.2598611,flash,0,
2544190741836871552,watch,8.96982788496211,1.0559065716587017,1,47,True,0.02127659574468085,0.20622774844588765,1.0,,61271.38155090017,61271.38155090017,flash,0,
3201772023224957184,watch,71.16558628027447,-3.1318841995781197,1,16,True,0.0625,0.2110413538983241,1.0,,61305.42974539986,61305.42974539986,flash,0,
