key,designation,h,diameter_m,a,e,i,node,argperi,a2_au_day2,a2_unc_au_day2,a2_snr,dadt_au_myr,amr_m2_kg,amr_unc_m2_kg,ratio_realistic,ratio_hard,ratio_inviolable,amr_ratio,accel_au_day2_residual,accel_snr_residual,ratio_hard_residual,n_detections,mjd_min,mjd_max,mean_along_arcsec,mean_cross_arcsec,along_cross_power_ratio,apparition_spearman,n_apparitions,h_g,h_r,h_i,h_z,g12_r,extendedness_median,moid_earth,tisserand_j,normalized_rms,arc_days,n_opp,orbit_ok,orbit_reasons,amr_snr,fit_ok,fit_reasons,timing_correlation,best_law,delta_chi2_law,sky_variance_explained,breakpoint_p,breakpoint_mjd,score,tier,reasons,path
21163641490584646,2008 EF34,17.904,900.905734686256,2.3516628605529104,0.17482445479539,3.7139664829868,242.3688164598084,274.1329051632071,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.888981,9628.907448402997,13.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21163645835751512,2009 HX10,17.464,1103.2637567075694,3.2096855362613463,0.090310462266658,9.3124304779172,38.9951347154616,176.7309148448828,,,,,,,,,,,,,,412,61094.194368591496,61098.24137255241,-0.036245099676791515,0.11136659811235504,0.25607616552833073,,1,,,,,,,,,0.934221,6155.146734965,6.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits+residuals
21163615655178562,2002 AB191,15.426,2820.1963840263816,2.5187499607955095,0.096984071084827,6.5221266062069,53.1760986094855,228.3370233801325,,,,,,,,,,,,,,345,,,,,,,0,,,,,,,,,0.848911,10632.662415787003,23.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21163633219285572,2006 XD12,16.285,1898.8005612465383,2.777303930265223,0.259248392622721,7.2940897432207,75.6466929935841,42.3862004081006,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.847013,8891.521089872998,15.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21164724060435019,2014 SK392,17.773,956.928196236054,2.7985291133916057,0.193428918058819,10.7404841934496,192.7749359106355,137.3463133622926,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.362879,4167.440662002003,5.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21163646037145167,2009 TO26,13.179,7937.419822317826,5.202509835725445,0.153745640318071,12.9377622757883,50.6749675181614,356.0706913394496,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.856614,9948.579679872997,18.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
20892066665477959,1999 TG87,17.116,1295.0285753546366,2.5965641576821046,0.181506321885218,8.5052851563594,57.1923101184839,1.0569196503829,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.906081,9623.304938830996,13.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21163633034671686,2006 MF6,16.153,2017.8057320482294,3.055259493270036,0.067517891304844,9.7913649607363,114.1454592645894,197.5979775204796,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.898544,7582.474303610996,16.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21163641775666242,2008 VB14,15.601,2601.8326028679207,3.0468402410093116,0.142236325838453,8.1969503544722,95.8930312317424,15.9070209118863,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.853365,7625.406659872998,14.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21164724060370506,2014 SJ386,18.932,561.150496372974,2.2670930321471263,0.072502283895532,5.5183824850941,237.9552110586584,228.0406289489273,,,,,,,,,,,,,,574,61094.12183275723,61097.318156958136,0.1315207241034417,0.07741028638118959,2.8187155496608107,,1,,,,,,,,,0.404197,4154.924383102002,7.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits+residuals
21165819290531402,2023 TJ16,17.252,1216.4082344093047,3.0472200897108466,0.032617409824906,10.396753518685,47.9860330183676,273.6952732880299,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.224668,4021.1422305559954,8.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21163624260253776,2004 BP18,16.535,1692.3077815398601,3.0639193778985563,0.075149343551829,10.1001385057331,274.1624133979931,6.6674250884258,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1.04688,8088.912186307998,12.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21164728083757401,2015 CY39,15.907,2259.8486370958317,3.18049031731115,0.170991010796886,18.6075468592452,172.1431467735168,34.0984427962731,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.86153,7976.875158980995,14.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21164715198855237,2012 CE38,18.051,841.9365266807641,2.763487234801153,0.164871569557194,8.9544380751804,115.6110770802376,27.6110636325232,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.268578,5122.206623565,7.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21164711138768961,2011 QA38,17.423,1124.2925980104349,1.8938687261751004,0.113557450334068,23.6928543988599,155.01151040225,155.8617029966422,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.844079,7639.638722627003,11.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21163620285298003,2003 US135,16.235,1943.0293080623464,2.971566136075514,0.165498924886451,17.2980345296535,18.9958343279441,7.454581888818,,,,,,,,,,,,,,336,61094.19530308143,61098.24137255241,-0.03129324674888787,-0.03419088339066011,0.8593217170642641,,1,,,,,,,,,0.95701,8164.096167685,12.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits+residuals
21164732564648772,2016 ND173,17.677,1000.1827300781439,3.2185373630900926,0.20148564796112,16.8094369978896,317.8109018923715,319.7793958902333,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.44226,3511.3060299999997,3.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21164706592207436,2010 BL42,17.492,1089.1290736144813,2.5621202048794864,0.064661491263489,9.8339963225681,228.6180405283791,358.8204583100738,,,,,,,,,,,-3.448168991599163e-08,1.9424002598030388,,17,61172.00230775271,61179.99211116067,0.0034721058684863484,-0.010678702834340852,0.9037301361735981,,1,,,,,,,,,0.873998,5921.839382407003,11.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,0.05389221556886228,61178.98321637863,,untestable,no_acceleration_measurement,mpc_orbits+residuals
21164719846143045,2013 XE34,17.222,1233.330158571444,3.160261404183491,0.232456714061164,11.914024365492,134.2796193078706,328.6050713322513,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.956914,4450.265861852002,8.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
