name,main_id,ra,dec,plx,pmra,pmdec,rvz_radvel,gaia_dr3,resolved_by
UDS-NB921_DTC_S12-204596,,34.17287,-5.10445,,,,,,catalogue_position
UDS-NB921_DTC_S12-202904,,34.18311,-5.1067,,,,,,catalogue_position
UDS-NB921_DTC_S12-12453,,34.19227,-5.10501,,,,,,catalogue_position
UDS-NB921_DTC_S12-200470,,34.19521,-5.09654,,,,,,catalogue_position
UDS-NB921_DTC_S12-199969,,34.19926,-5.09343,,,,,,catalogue_position
UDS-NB921_DTC_S12-199999,,34.20026,-5.0906,,,,,,catalogue_position
UDS-NB921_DTC_S12-14502,,34.19184,-5.08999,,,,,,catalogue_position
UDS-NB921_DTC_S12-14586,,34.19185,-5.08958,,,,,,catalogue_position
UDS-NB921_DTC_S12-15121,,34.1914,-5.08562,,,,,,catalogue_position
UDS-NB921_DTC_S12-193622,,34.24955,-5.09915,,,,,,catalogue_position
UDS-NB921_DTC_S12-193209,,34.24712,-5.09889,,,,,,catalogue_position
UDS-NB921_DTC_S12-194665,,34.23543,-5.09838,,,,,,catalogue_position
UDS-NB921_DTC_S12-193472,,34.24554,-5.09022,,,,,,catalogue_position
UDS-NB921_DTC_S12-195886,,34.22969,-5.09594,,,,,,catalogue_position
UDS-NB921_DTC_S12-15383,,34.2359,-5.08376,,,,,,catalogue_position
UDS-NB921_DTC_S12-191019,,34.26606,-5.08029,,,,,,catalogue_position
UDS-NB921_DTC_S12-14864,,34.24289,-5.08732,,,,,,catalogue_position
UDS-NB921_DTC_S12-193587,,34.24283,-5.07478,,,,,,catalogue_position
UDS-NB921_DTC_S12-192849,,34.25037,-5.06561,,,,,,catalogue_position
UDS-NB921_DTC_S12-198901,,34.20702,-5.0909,,,,,,catalogue_position
UDS-NB921_DTC_S12-198713,,34.20729,-5.08734,,,,,,catalogue_position
UDS-NB921_DTC_S12-195739,,34.22754,-5.08464,,,,,,catalogue_position
UDS-NB921_DTC_S12-200192,,34.19759,-5.08289,,,,,,catalogue_position
UDS-NB921_DTC_S12-15928,,34.1933,-5.07954,,,,,,catalogue_position
UDS-NB921_DTC_S12-196768,,34.22084,-5.07108,,,,,,catalogue_position
UDS-NB921_DTC_S12-16096,,34.2336,-5.07866,,,,,,catalogue_position
UDS-NB921_DTC_S12-196046,,34.22685,-5.06333,,,,,,catalogue_position
UDS-NB921_DTC_S12-197211,,34.21909,-5.05666,,,,,,catalogue_position
UDS-NB921_DTC_S12-196373,,34.22434,-5.05197,,,,,,catalogue_position
UDS-NB921_DTC_S12-210680,,34.13715,-5.10716,,,,,,catalogue_position
UDS-NB921_DTC_S12-207068,,34.15532,-5.09977,,,,,,catalogue_position
UDS-NB921_DTC_S12-207701,,34.15269,-5.08677,,,,,,catalogue_position
UDS-NB921_DTC_S12-204548,,34.17083,-5.09038,,,,,,catalogue_position
UDS-NB921_DTC_S12-202041,,34.18642,-5.07721,,,,,,catalogue_position
UDS-NB921_DTC_S12-204889,,34.16898,-5.06507,,,,,,catalogue_position
UDS-NB921_DTC_S12-211823,,34.12994,-5.08461,,,,,,catalogue_position
UDS-NB921_DTC_S12-210246,,34.13856,-5.07527,,,,,,catalogue_position
UDS-NB921_DTC_S12-213803,,34.11771,-5.08427,,,,,,catalogue_position
UDS-NB921_DTC_S12-213907,,34.11745,-5.08255,,,,,,catalogue_position
UDS-NB921_DTC_S12-213398,,34.1206,-5.07708,,,,,,catalogue_position
UDS-NB921_DTC_S12-212426,,34.12558,-5.07248,,,,,,catalogue_position
UDS-NB921_DTC_S12-211326,,34.13317,-5.06954,,,,,,catalogue_position
UDS-NB921_DTC_S12-212225,,34.12728,-5.0706,,,,,,catalogue_position
UDS-NB921_DTC_S12-212128,,34.12702,-5.06894,,,,,,catalogue_position
UDS-NB921_DTC_S12-214078,,34.11671,-5.06831,,,,,,catalogue_position
UDS-NB921_DTC_S12-212686,,34.12562,-5.06633,,,,,,catalogue_position
UDS-NB921_DTC_S12-213454,,34.12009,-5.06426,,,,,,catalogue_position
UDS-NB921_DTC_S12-206943,,34.15771,-5.06646,,,,,,catalogue_position
UDS-NB921_DTC_S12-207649,,34.15446,-5.05499,,,,,,catalogue_position
UDS-NB921_DTC_S12-207149,,34.15567,-5.05331,,,,,,catalogue_position
UDS-NB921_DTC_S12-211226,,34.13346,-5.06833,,,,,,catalogue_position
UDS-NB921_DTC_S12-209335,,34.14445,-5.06035,,,,,,catalogue_position
UDS-NB921_DTC_S12-209026,,34.14563,-5.05527,,,,,,catalogue_position
UDS-NB921_DTC_S12-209143,,34.14492,-5.05405,,,,,,catalogue_position
UDS-NB921_DTC_S12-209618,,34.14215,-5.05091,,,,,,catalogue_position
UDS-NB921_DTC_S12-201500,,34.19115,-5.07601,,,,,,catalogue_position
UDS-NB921_DTC_S12-16601,,34.19,-5.07459,,,,,,catalogue_position
UDS-NB921_DTC_S12-201378,,34.19066,-5.07259,,,,,,catalogue_position
UDS-NB921_DTC_S12-200794,,34.194,-5.07077,,,,,,catalogue_position
UDS-NB921_DTC_S12-200934,,34.19313,-5.07038,,,,,,catalogue_position
UDS-NB921_DTC_S12-200439,,34.19537,-5.06704,,,,,,catalogue_position
UDS-NB921_DTC_S12-201909,,34.18686,-5.06938,,,,,,catalogue_position
UDS-NB921_DTC_S12-201368,,34.18961,-5.06977,,,,,,catalogue_position
UDS-NB921_DTC_S12-198949,,34.20511,-5.05746,,,,,,catalogue_position
UDS-NB921_DTC_S12-200604,,34.19474,-5.06077,,,,,,catalogue_position
UDS-NB921_DTC_S12-199863,,34.20064,-5.05629,,,,,,catalogue_position
UDS-NB921_DTC_S12-200337,,34.1975,-5.05789,,,,,,catalogue_position
UDS-NB921_DTC_S12-203120,,34.18014,-5.06628,,,,,,catalogue_position
UDS-NB921_DTC_S12-202824,,34.18181,-5.05897,,,,,,catalogue_position
UDS-NB921_DTC_S12-198767,,34.20684,-5.05641,,,,,,catalogue_position
UDS-NB921_DTC_S12-20335,,34.22399,-5.04839,,,,,,catalogue_position
UDS-NB921_DTC_S12-196537,,34.22232,-5.0458,,,,,,catalogue_position
UDS-NB921_DTC_S12-200274,,34.19756,-5.03856,,,,,,catalogue_position
UDS-NB921_DTC_S12-198067,,34.21214,-5.03377,,,,,,catalogue_position
UDS-NB921_DTC_S12-198531,,34.20847,-5.03466,,,,,,catalogue_position
UDS-NB921_DTC_S12-199541,,34.20235,-5.03212,,,,,,catalogue_position
UDS-NB921_DTC_S12-198315,,34.21225,-5.02969,,,,,,catalogue_position
UDS-NB921_DTC_S12-198358,,34.21234,-5.02706,,,,,,catalogue_position
UDS-NB921_DTC_S12-198037,,34.21251,-5.02525,,,,,,catalogue_position
UDS-NB921_DTC_S12-198251,,34.21246,-5.0264,,,,,,catalogue_position
UDS-NB921_DTC_S12-205474,,34.16553,-5.03813,,,,,,catalogue_position
UDS-NB921_DTC_S12-201760,,34.18804,-5.03461,,,,,,catalogue_position
UDS-NB921_DTC_S12-200058,,34.19913,-5.03336,,,,,,catalogue_position
UDS-NB921_DTC_S12-200526,,34.19503,-5.02966,,,,,,catalogue_position
UDS-NB921_DTC_S12-200825,,34.19349,-5.02874,,,,,,catalogue_position
UDS-NB921_DTC_S12-198508,,34.20944,-5.02453,,,,,,catalogue_position
UDS-NB921_DTC_S12-198755,,34.20813,-5.02331,,,,,,catalogue_position
UDS-NB921_DTC_S12-198842,,34.2086,-5.02228,,,,,,catalogue_position
UDS-NB921_DTC_S12-201438,,34.18935,-5.01782,,,,,,catalogue_position
UDS-NB921_DTC_S12-201182,,34.19076,-5.01393,,,,,,catalogue_position
UDS-NB921_DTC_S12-19326,,34.29317,-5.05587,,,,,,catalogue_position
UDS-NB921_DTC_S12-191645,,34.26111,-5.06063,,,,,,catalogue_position
UDS-NB921_DTC_S12-190427,,34.27159,-5.05494,,,,,,catalogue_position
UDS-NB921_DTC_S12-19562,,34.30682,-5.0533,,,,,,catalogue_position
UDS-NB921_DTC_S12-188684,,34.29338,-5.05013,,,,,,catalogue_position
UDS-NB921_DTC_S12-21382,,34.28255,-5.0411,,,,,,catalogue_position
UDS-NB921_DTC_S12-22627,,34.30664,-5.03137,,,,,,catalogue_position
UDS-NB921_DTC_S12-22495,,34.30045,-5.03358,,,,,,catalogue_position
UDS-NB921_DTC_S12-188934,,34.28911,-5.03265,,,,,,catalogue_position
UDS-NB921_DTC_S12-23410,,34.29977,-5.02793,,,,,,catalogue_position
UDS-NB921_DTC_S12-192636,,34.25204,-5.05557,,,,,,catalogue_position
UDS-NB921_DTC_S12-192443,,34.25377,-5.05393,,,,,,catalogue_position
UDS-NB921_DTC_S12-191718,,34.26108,-5.05476,,,,,,catalogue_position
UDS-NB921_DTC_S12-191277,,34.26456,-5.05135,,,,,,catalogue_position
UDS-NB921_DTC_S12-192159,,34.25692,-5.04915,,,,,,catalogue_position
UDS-NB921_DTC_S12-20726,,34.26797,-5.04571,,,,,,catalogue_position
UDS-NB921_DTC_S12-20297,,34.26383,-5.04858,,,,,,catalogue_position
UDS-NB921_DTC_S12-21660,,34.26909,-5.04068,,,,,,catalogue_position
UDS-NB921_DTC_S12-20808,,34.26285,-5.04442,,,,,,catalogue_position
UDS-NB921_DTC_S12-191399,,34.26286,-5.04357,,,,,,catalogue_position
UDS-NB921_DTC_S12-21027,,34.26336,-5.04311,,,,,,catalogue_position
UDS-NB921_DTC_S12-191260,,34.26366,-5.04209,,,,,,catalogue_position
UDS-NB921_DTC_S12-193673,,34.24401,-5.04773,,,,,,catalogue_position
UDS-NB921_DTC_S12-191708,,34.26051,-5.03787,,,,,,catalogue_position
UDS-NB921_DTC_S12-22527,,34.26024,-5.03265,,,,,,catalogue_position
UDS-NB921_DTC_S12-192803,,34.25058,-5.03331,,,,,,catalogue_position
UDS-NB921_DTC_S12-192874,,34.25145,-5.0307,,,,,,catalogue_position
UDS-NB921_DTC_S12-190207,,34.27411,-5.03324,,,,,,catalogue_position
UDS-NB921_DTC_S12-23420,,34.27685,-5.02785,,,,,,catalogue_position
UDS-NB921_DTC_S12-23334,,34.28279,-5.02712,,,,,,catalogue_position
UDS-NB921_DTC_S12-23727,,34.26999,-5.02451,,,,,,catalogue_position
UDS-NB921_DTC_S12-190588,,34.27053,-5.01232,,,,,,catalogue_position
UDS-NB921_DTC_S12-190037,,34.27617,-5.01024,,,,,,catalogue_position
UDS-NB921_DTC_S12-26445,,34.27706,-5.00633,,,,,,catalogue_position
UDS-NB921_DTC_S12-21641,,34.32463,-5.03906,,,,,,catalogue_position
UDS-NB921_DTC_S12-22664,,34.31911,-5.03193,,,,,,catalogue_position
UDS-NB921_DTC_S12-23816,,34.33046,-5.02362,,,,,,catalogue_position
UDS-NB921_DTC_S12-24585,,34.3072,-5.01833,,,,,,catalogue_position
UDS-NB921_DTC_S12-24626,,34.32283,-5.01831,,,,,,catalogue_position
UDS-NB921_DTC_S12-25206,,34.31436,-5.01341,,,,,,catalogue_position
UDS-NB921_DTC_S12-25167,,34.31207,-5.01381,,,,,,catalogue_position
UDS-NB921_DTC_S12-24230,,34.34185,-5.02204,,,,,,catalogue_position
UDS-NB921_DTC_S12-24465,,34.34326,-5.019,,,,,,catalogue_position
UDS-NB921_DTC_S12-24703,,34.33856,-5.01748,,,,,,catalogue_position
UDS-NB921_DTC_S12-25077,,34.33408,-5.01459,,,,,,catalogue_position
UDS-NB921_DTC_S12-27138,,34.35845,-4.99967,,,,,,catalogue_position
UDS-NB921_DTC_S12-27352,,34.35076,-4.99874,,,,,,catalogue_position
UDS-NB921_DTC_S12-27780,,34.34024,-4.99483,,,,,,catalogue_position
UDS-NB921_DTC_S12-28219,,34.34578,-4.99269,,,,,,catalogue_position
UDS-NB921_DTC_S12-24327,,34.30312,-5.01971,,,,,,catalogue_position
UDS-NB921_DTC_S12-24926,,34.30697,-5.01638,,,,,,catalogue_position
UDS-NB921_DTC_S12-25188,,34.30172,-5.01482,,,,,,catalogue_position
UDS-NB921_DTC_S12-25534,,34.30827,-5.01156,,,,,,catalogue_position
UDS-NB921_DTC_S12-26127,,34.31169,-5.00761,,,,,,catalogue_position
UDS-NB921_DTC_S12-26235,,34.31057,-5.007,,,,,,catalogue_position
UDS-NB921_DTC_S12-26614,,34.30185,-5.00404,,,,,,catalogue_position
UDS-NB921_DTC_S12-26806,,34.30272,-5.00354,,,,,,catalogue_position
UDS-NB921_DTC_S12-27113,,34.30847,-5.00084,,,,,,catalogue_position
UDS-NB921_DTC_S12-27220,,34.30731,-5.00031,,,,,,catalogue_position
UDS-NB921_DTC_S12-188886,,34.2891,-5.00989,,,,,,catalogue_position
UDS-NB921_DTC_S12-188730,,34.29183,-5.00393,,,,,,catalogue_position
UDS-NB921_DTC_S12-27028,,34.28966,-5.00233,,,,,,catalogue_position
UDS-NB921_DTC_S12-28098,,34.30708,-4.9933,,,,,,catalogue_position
UDS-NB921_DTC_S12-28145,,34.29225,-4.99281,,,,,,catalogue_position
UDS-NB921_DTC_S12-26606,,34.32112,-5.00339,,,,,,catalogue_position
UDS-NB921_DTC_S12-27038,,34.32481,-5.00098,,,,,,catalogue_position
UDS-NB921_DTC_S12-27800,,34.31174,-4.99493,,,,,,catalogue_position
UDS-NB921_DTC_S12-28802,,34.33783,-4.98751,,,,,,catalogue_position
UDS-NB921_DTC_S12-29334,,34.33537,-4.9837,,,,,,catalogue_position
UDS-NB921_DTC_S12-28685,,34.32891,-4.98883,,,,,,catalogue_position
UDS-NB921_DTC_S12-29489,,34.3261,-4.98261,,,,,,catalogue_position
UDS-NB921_DTC_S12-29449,,34.33544,-4.98286,,,,,,catalogue_position
UDS-NB921_DTC_S12-29754,,34.3361,-4.98077,,,,,,catalogue_position
UDS-NB921_DTC_S12-28313,,34.30704,-4.99103,,,,,,catalogue_position
UDS-NB921_DTC_S12-29252,,34.31782,-4.98537,,,,,,catalogue_position
UDS-NB921_DTC_S12-29216,,34.31175,-4.98579,,,,,,catalogue_position
UDS-NB921_DTC_S12-29170,,34.30691,-4.98523,,,,,,catalogue_position
UDS-NB921_DTC_S12-30244,,34.31224,-4.97685,,,,,,catalogue_position
UDS-NB921_DTC_S12-30882,,34.31404,-4.97441,,,,,,catalogue_position
UDS-NB921_DTC_S12-194940,,34.23385,-5.04039,,,,,,catalogue_position
UDS-NB921_DTC_S12-194916,,34.23545,-5.03141,,,,,,catalogue_position
UDS-NB921_DTC_S12-194448,,34.23851,-5.02991,,,,,,catalogue_position
UDS-NB921_DTC_S12-194478,,34.23857,-5.02934,,,,,,catalogue_position
UDS-NB921_DTC_S12-195558,,34.22877,-5.03607,,,,,,catalogue_position
UDS-NB921_DTC_S12-22720,,34.2288,-5.03246,,,,,,catalogue_position
UDS-NB921_DTC_S12-197178,,34.21813,-5.02086,,,,,,catalogue_position
UDS-NB921_DTC_S12-197029,,34.21973,-5.01967,,,,,,catalogue_position
UDS-NB921_DTC_S12-196816,,34.22115,-5.01861,,,,,,catalogue_position
UDS-NB921_DTC_S12-196944,,34.22016,-5.01662,,,,,,catalogue_position
UDS-NB921_DTC_S12-195385,,34.23035,-5.01109,,,,,,catalogue_position
UDS-NB921_DTC_S12-194754,,34.23526,-5.0073,,,,,,catalogue_position
UDS-NB921_DTC_S12-25254,,34.24618,-5.01389,,,,,,catalogue_position
UDS-NB921_DTC_S12-26513,,34.25545,-5.00522,,,,,,catalogue_position
UDS-NB921_DTC_S12-25838,,34.26376,-5.00921,,,,,,catalogue_position
UDS-NB921_DTC_S12-190210,,34.27499,-5.00421,,,,,,catalogue_position
UDS-NB921_DTC_S12-27071,,34.26781,-4.99984,,,,,,catalogue_position
UDS-NB921_DTC_S12-192685,,34.25178,-4.99316,,,,,,catalogue_position
UDS-NB921_DTC_S12-196982,,34.21924,-5.01489,,,,,,catalogue_position
UDS-NB921_DTC_S12-25157,,34.22185,-5.01447,,,,,,catalogue_position
UDS-NB921_DTC_S12-25159,,34.22127,-5.01438,,,,,,catalogue_position
UDS-NB921_DTC_S12-195480,,34.22986,-5.00568,,,,,,catalogue_position
UDS-NB921_DTC_S12-196039,,34.22751,-5.00472,,,,,,catalogue_position
UDS-NB921_DTC_S12-26677,,34.22483,-5.00467,,,,,,catalogue_position
UDS-NB921_DTC_S12-199166,,34.20401,-5.00799,,,,,,catalogue_position
UDS-NB921_DTC_S12-200730,,34.1945,-5.0052,,,,,,catalogue_position
UDS-NB921_DTC_S12-26447,,34.19468,-5.0038,,,,,,catalogue_position
UDS-NB921_DTC_S12-200349,,34.19635,-5.00284,,,,,,catalogue_position
UDS-NB921_DTC_S12-195673,,34.22855,-4.99806,,,,,,catalogue_position
UDS-NB921_DTC_S12-29154,,34.24744,-4.98527,,,,,,catalogue_position
UDS-NB921_DTC_S12-194014,,34.24096,-4.98427,,,,,,catalogue_position
UDS-NB921_DTC_S12-196086,,34.22628,-4.99169,,,,,,catalogue_position
UDS-NB921_DTC_S12-195578,,34.22943,-4.98742,,,,,,catalogue_position
UDS-NB921_DTC_S12-196211,,34.22486,-4.98721,,,,,,catalogue_position
UDS-NB921_DTC_S12-197146,,34.21783,-4.98981,,,,,,catalogue_position
UDS-NB921_DTC_S12-196647,,34.22301,-4.97798,,,,,,catalogue_position
UDS-NB921_DTC_S12-195867,,34.22712,-4.97909,,,,,,catalogue_position
UDS-NB921_DTC_S12-195986,,34.2281,-4.97842,,,,,,catalogue_position
UDS-NB921_DTC_S12-196049,,34.22662,-4.97512,,,,,,catalogue_position
UDS-NB921_DTC_S12-190624,,34.27117,-4.99299,,,,,,catalogue_position
UDS-NB921_DTC_S12-28553,,34.2802,-4.99044,,,,,,catalogue_position
UDS-NB921_DTC_S12-28941,,34.29658,-4.98657,,,,,,catalogue_position
UDS-NB921_DTC_S12-188874,,34.28981,-4.98233,,,,,,catalogue_position
UDS-NB921_DTC_S12-30210,,34.28836,-4.97724,,,,,,catalogue_position
UDS-NB921_DTC_S12-29896,,34.27813,-4.97998,,,,,,catalogue_position
UDS-NB921_DTC_S12-30306,,34.28286,-4.97755,,,,,,catalogue_position
UDS-NB921_DTC_S12-29329,,34.29758,-4.9834,,,,,,catalogue_position
UDS-NB921_DTC_S12-31728,,34.30041,-4.96688,,,,,,catalogue_position
UDS-NB921_DTC_S12-31858,,34.31166,-4.96422,,,,,,catalogue_position
UDS-NB921_DTC_S12-31861,,34.30717,-4.96466,,,,,,catalogue_position
UDS-NB921_DTC_S12-32292,,34.30956,-4.96141,,,,,,catalogue_position
UDS-NB921_DTC_S12-30674,,34.28708,-4.97412,,,,,,catalogue_position
UDS-NB921_DTC_S12-32131,,34.29393,-4.96349,,,,,,catalogue_position
UDS-NB921_DTC_S12-32736,,34.30575,-4.95929,,,,,,catalogue_position
UDS-NB921_DTC_S12-32908,,34.307,-4.95832,,,,,,catalogue_position
UDS-NB921_DTC_S12-32983,,34.30719,-4.95677,,,,,,catalogue_position
UDS-NB921_DTC_S12-188830,,34.29122,-4.95808,,,,,,catalogue_position
UDS-NB921_DTC_S12-33816,,34.30072,-4.95035,,,,,,catalogue_position
UDS-NB921_DTC_S12-192709,,34.25474,-4.98228,,,,,,catalogue_position
UDS-NB921_DTC_S12-191553,,34.26101,-4.98069,,,,,,catalogue_position
UDS-NB921_DTC_S12-30808,,34.25271,-4.97317,,,,,,catalogue_position
UDS-NB921_DTC_S12-192668,,34.25352,-4.9722,,,,,,catalogue_position
UDS-NB921_DTC_S12-190537,,34.27057,-4.9685,,,,,,catalogue_position
UDS-NB921_DTC_S12-31754,,34.27306,-4.96562,,,,,,catalogue_position
UDS-NB921_DTC_S12-191163,,34.2682,-4.96393,,,,,,catalogue_position
UDS-NB921_DTC_S12-31963,,34.25618,-4.96331,,,,,,catalogue_position
UDS-NB921_DTC_S12-191852,,34.25924,-4.9615,,,,,,catalogue_position
UDS-NB921_DTC_S12-192016,,34.25853,-4.9537,,,,,,catalogue_position
UDS-NB921_DTC_S12-189638,,34.27991,-4.96083,,,,,,catalogue_position
UDS-NB921_DTC_S12-190327,,34.27272,-4.96277,,,,,,catalogue_position
UDS-NB921_DTC_S12-189252,,34.28492,-4.95807,,,,,,catalogue_position
UDS-NB921_DTC_S12-188935,,34.28921,-4.95026,,,,,,catalogue_position
UDS-NB921_DTC_S12-34114,,34.28193,-4.94819,,,,,,catalogue_position
UDS-NB921_DTC_S12-33941,,34.27082,-4.94845,,,,,,catalogue_position
UDS-NB921_DTC_S12-33859,,34.25739,-4.94946,,,,,,catalogue_position
UDS-NB921_DTC_S12-190167,,34.27421,-4.93983,,,,,,catalogue_position
UDS-NB921_DTC_S12-189802,,34.27882,-4.93507,,,,,,catalogue_position
UDS-NB921_DTC_S12-190193,,34.27415,-4.93625,,,,,,catalogue_position
UDS-NB921_DTC_S12-35880,,34.27511,-4.93359,,,,,,catalogue_position
UDS-NB921_DTC_S12-190003,,34.27607,-4.93104,,,,,,catalogue_position
UDS-NB921_DTC_S12-18594,,34.45152,-5.0613,,,,,,catalogue_position
UDS-NB921_DTC_S12-18568,,34.44258,-5.06136,,,,,,catalogue_position
UDS-NB921_DTC_S12-18579,,34.43965,-5.06221,,,,,,catalogue_position
UDS-NB921_DTC_S12-21246,,34.4861,-5.04273,,,,,,catalogue_position
UDS-NB921_DTC_S12-21167,,34.49092,-5.04265,,,,,,catalogue_position
UDS-NB921_DTC_S12-21143,,34.48767,-5.04216,,,,,,catalogue_position
UDS-NB921_DTC_S12-21567,,34.48845,-5.03997,,,,,,catalogue_position
UDS-NB921_DTC_S12-22055,,34.48558,-5.03824,,,,,,catalogue_position
UDS-NB921_DTC_S12-20166,,34.46629,-5.0492,,,,,,catalogue_position
UDS-NB921_DTC_S12-22358,,34.47813,-5.03427,,,,,,catalogue_position
UDS-NB921_DTC_S12-22934,,34.47783,-5.03035,,,,,,catalogue_position
UDS-NB921_DTC_S12-19680,,34.43283,-5.05272,,,,,,catalogue_position
UDS-NB921_DTC_S12-19796,,34.43547,-5.0514,,,,,,catalogue_position
UDS-NB921_DTC_S12-21288,,34.4403,-5.04205,,,,,,catalogue_position
UDS-NB921_DTC_S12-21088,,34.42756,-5.04268,,,,,,catalogue_position
UDS-NB921_DTC_S12-21443,,34.42507,-5.04259,,,,,,catalogue_position
UDS-NB921_DTC_S12-21194,,34.4118,-5.04264,,,,,,catalogue_position
UDS-NB921_DTC_S12-21488,,34.43151,-5.03942,,,,,,catalogue_position
UDS-NB921_DTC_S12-22194,,34.45822,-5.03414,,,,,,catalogue_position
UDS-NB921_DTC_S12-22327,,34.44522,-5.03529,,,,,,catalogue_position
UDS-NB921_DTC_S12-23878,,34.45034,-5.02475,,,,,,catalogue_position
UDS-NB921_DTC_S12-24118,,34.45201,-5.02175,,,,,,catalogue_position
UDS-NB921_DTC_S12-24743,,34.45075,-5.01728,,,,,,catalogue_position
UDS-NB921_DTC_S12-24789,,34.45304,-5.01799,,,,,,catalogue_position
UDS-NB921_DTC_S12-21568,,34.49538,-5.0404,,,,,,catalogue_position
UDS-NB921_DTC_S12-23187,,34.49618,-5.02882,,,,,,catalogue_position
UDS-NB921_DTC_S12-23066,,34.50465,-5.02907,,,,,,catalogue_position
UDS-NB921_DTC_S12-24494,,34.5112,-5.01944,,,,,,catalogue_position
UDS-NB921_DTC_S12-24605,,34.4985,-5.01735,,,,,,catalogue_position
UDS-NB921_DTC_S12-25295,,34.50612,-5.0139,,,,,,catalogue_position
UDS-NB921_DTC_S12-25906,,34.52553,-5.01104,,,,,,catalogue_position
UDS-NB921_DTC_S12-25415,,34.52996,-5.01277,,,,,,catalogue_position
UDS-NB921_DTC_S12-25660,,34.52819,-5.01157,,,,,,catalogue_position
UDS-NB921_DTC_S12-25831,,34.52731,-5.00937,,,,,,catalogue_position
UDS-NB921_DTC_S12-26539,,34.53781,-5.00411,,,,,,catalogue_position
UDS-NB921_DTC_S12-25705,,34.50842,-5.01024,,,,,,catalogue_position
UDS-NB921_DTC_S12-26183,,34.51468,-5.0082,,,,,,catalogue_position
UDS-NB921_DTC_S12-26226,,34.50423,-5.00632,,,,,,catalogue_position
UDS-NB921_DTC_S12-26722,,34.50703,-5.003,,,,,,catalogue_position
UDS-NB921_DTC_S12-27738,,34.51563,-4.9962,,,,,,catalogue_position
UDS-NB921_DTC_S12-25080,,34.48164,-5.01503,,,,,,catalogue_position
UDS-NB921_DTC_S12-26792,,34.49037,-5.00176,,,,,,catalogue_position
UDS-NB921_DTC_S12-25889,,34.46353,-5.01008,,,,,,catalogue_position
UDS-NB921_DTC_S12-26498,,34.45373,-5.0046,,,,,,catalogue_position
UDS-NB921_DTC_S12-26766,,34.47751,-5.00272,,,,,,catalogue_position
UDS-NB921_DTC_S12-27730,,34.49862,-4.99668,,,,,,catalogue_position
UDS-NB921_DTC_S12-27836,,34.50058,-4.99519,,,,,,catalogue_position
UDS-NB921_DTC_S12-28663,,34.4961,-4.98942,,,,,,catalogue_position
UDS-NB921_DTC_S12-29209,,34.51631,-4.98584,,,,,,catalogue_position
UDS-NB921_DTC_S12-29493,,34.51134,-4.98401,,,,,,catalogue_position
UDS-NB921_DTC_S12-29342,,34.5045,-4.98472,,,,,,catalogue_position
UDS-NB921_DTC_S12-28834,,34.49148,-4.98748,,,,,,catalogue_position
UDS-NB921_DTC_S12-29088,,34.49535,-4.9854,,,,,,catalogue_position
UDS-NB921_DTC_S12-29457,,34.49109,-4.98242,,,,,,catalogue_position
UDS-NB921_DTC_S12-28707,,34.48127,-4.9896,,,,,,catalogue_position
UDS-NB921_DTC_S12-30423,,34.49435,-4.97564,,,,,,catalogue_position
UDS-NB921_DTC_S12-30554,,34.49764,-4.97481,,,,,,catalogue_position
UDS-NB921_DTC_S12-22138,,34.41244,-5.03528,,,,,,catalogue_position
UDS-NB921_DTC_S12-23547,,34.41834,-5.02555,,,,,,catalogue_position
UDS-NB921_DTC_S12-23734,,34.41379,-5.02437,,,,,,catalogue_position
UDS-NB921_DTC_S12-24316,,34.40253,-5.02165,,,,,,catalogue_position
UDS-NB921_DTC_S12-24035,,34.39258,-5.02233,,,,,,catalogue_position
UDS-NB921_DTC_S12-24329,,34.39453,-5.02057,,,,,,catalogue_position
UDS-NB921_DTC_S12-24662,,34.39288,-5.01875,,,,,,catalogue_position
UDS-NB921_DTC_S12-25678,,34.43718,-5.01034,,,,,,catalogue_position
UDS-NB921_DTC_S12-26464,,34.4472,-5.00473,,,,,,catalogue_position
UDS-NB921_DTC_S12-25922,,34.43741,-5.00855,,,,,,catalogue_position
UDS-NB921_DTC_S12-26641,,34.41836,-5.00271,,,,,,catalogue_position
UDS-NB921_DTC_S12-28698,,34.43303,-4.98873,,,,,,catalogue_position
UDS-NB921_DTC_S12-24137,,34.38767,-5.02156,,,,,,catalogue_position
UDS-NB921_DTC_S12-24974,,34.38074,-5.01557,,,,,,catalogue_position
UDS-NB921_DTC_S12-25343,,34.38247,-5.01355,,,,,,catalogue_position
UDS-NB921_DTC_S12-25440,,34.38187,-5.01299,,,,,,catalogue_position
UDS-NB921_DTC_S12-25668,,34.38465,-5.01097,,,,,,catalogue_position
UDS-NB921_DTC_S12-26399,,34.39973,-5.00648,,,,,,catalogue_position
UDS-NB921_DTC_S12-26314,,34.402,-5.00536,,,,,,catalogue_position
UDS-NB921_DTC_S12-26136,,34.3697,-5.0077,,,,,,catalogue_position
UDS-NB921_DTC_S12-27118,,34.37258,-4.99996,,,,,,catalogue_position
UDS-NB921_DTC_S12-28931,,34.38565,-4.98766,,,,,,catalogue_position
UDS-NB921_DTC_S12-27065,,34.41347,-4.99955,,,,,,catalogue_position
UDS-NB921_DTC_S12-27402,,34.40463,-4.99798,,,,,,catalogue_position
UDS-NB921_DTC_S12-28324,,34.40571,-4.99121,,,,,,catalogue_position
UDS-NB921_DTC_S12-28611,,34.41333,-4.98914,,,,,,catalogue_position
