target,gaia_idx,source_id,telescope,band,mjd_session,n_files,freq_centre_ghz,hpbw_arcmin,n_in_beam_neighbours,optical_10m_1um:n_pairs,optical_10m_1um:n_spillover,optical_10m_1um:n_between,optical_10m_1um:earth_term_known,radio_100m_1p4ghz:n_pairs,radio_100m_1p4ghz:n_spillover,radio_100m_1p4ghz:n_between,radio_100m_1p4ghz:earth_term_known,radio_10m_8ghz:n_pairs,radio_10m_8ghz:n_spillover,radio_10m_8ghz:n_between,radio_10m_8ghz:earth_term_known,radio_10m_1p4ghz:n_pairs,radio_10m_1p4ghz:n_spillover,radio_10m_1p4ghz:n_between,radio_10m_1p4ghz:earth_term_known,radio_10m_1p4ghz:drift_centre_hz_s_min,radio_10m_1p4ghz:drift_centre_hz_s_max,radio_10m_1p4ghz:halfwidth_tight_hz_s_min,radio_10m_1p4ghz:halfwidth_tight_hz_s_max,radio_10m_1p4ghz:halfwidth_loose_hz_s_max,radio_10m_1p4ghz:n_pairs_with_kinematics,radio_10m_1p4ghz:alpha_rad_min,radio_10m_1p4ghz:flux_ratio_max,overfilled_5deg:n_pairs,overfilled_5deg:n_spillover,overfilled_5deg:n_between,overfilled_5deg:earth_term_known,overfilled_5deg:drift_centre_hz_s_min,overfilled_5deg:drift_centre_hz_s_max,overfilled_5deg:halfwidth_tight_hz_s_min,overfilled_5deg:halfwidth_tight_hz_s_max,overfilled_5deg:halfwidth_loose_hz_s_max,overfilled_5deg:n_pairs_with_kinematics,overfilled_5deg:alpha_rad_min,overfilled_5deg:flux_ratio_max,radio_100m_1p4ghz:drift_centre_hz_s_min,radio_100m_1p4ghz:drift_centre_hz_s_max,radio_100m_1p4ghz:halfwidth_tight_hz_s_min,radio_100m_1p4ghz:halfwidth_tight_hz_s_max,radio_100m_1p4ghz:halfwidth_loose_hz_s_max,radio_100m_1p4ghz:n_pairs_with_kinematics,radio_100m_1p4ghz:alpha_rad_min,radio_100m_1p4ghz:flux_ratio_max,radio_10m_8ghz:drift_centre_hz_s_min,radio_10m_8ghz:drift_centre_hz_s_max,radio_10m_8ghz:halfwidth_tight_hz_s_min,radio_10m_8ghz:halfwidth_tight_hz_s_max,radio_10m_8ghz:halfwidth_loose_hz_s_max,radio_10m_8ghz:n_pairs_with_kinematics,radio_10m_8ghz:alpha_rad_min,radio_10m_8ghz:flux_ratio_max
HIP105584,79664,2164802575352243200,GBT,NAN,57662.166666666664,3,1.47509765625,8.7,0,0,0,0,True,1,0,1,True,1,0,1,True,68,7,61,True,-0.0896262288555475,-0.0896262288555475,0.01012405617773755,0.06403431762812109,4.920812805859037,0,0.0008131081281149299,4.47079876617629,755,81,674,True,-0.0896262288555475,-0.0896262288555475,0.01012405617773755,0.21422525319223665,4.9250574347491085,0,0.0008131081281149299,4.5393566362755795,-0.0896262288555475,-0.0896262288555475,0.01012405617773755,0.01012405617773755,4.920406565822145,0.0,0.0008131081281149299,4.260741941265165,-0.0896262288555475,-0.0896262288555475,0.01012405617773755,0.01012405617773755,4.920406565822145,0.0,0.0008131081281149299,4.260741941265165
HIP105584,79664,2164802575352243200,GBT,NAN,57798.75,3,2.300390625,8.7,0,0,0,0,True,1,0,1,True,1,0,1,True,68,7,61,True,-0.10869531641380253,-0.10869531641380253,0.01119900294888251,0.0992384026051974,7.67391887201396,0,0.0008131081281149299,4.47079876617629,755,81,674,True,-0.10869531641380253,-0.10869531641380253,0.01119900294888251,0.3338953572868918,7.680538308173336,0,0.0008131081281149299,4.5393566362755795,-0.10869531641380253,-0.10869531641380253,0.01119900294888251,0.01119900294888251,7.67328534666654,0.0,0.0008131081281149299,4.260741941265165,-0.10869531641380253,-0.10869531641380253,0.01119900294888251,0.01119900294888251,7.67328534666654,0.0,0.0008131081281149299,4.260741941265165
HIP105668,214952,6890965518204449792,APF,NAN,57480.5,1,1.42,0.05,0,0,0,0,True,0,0,0,True,1,0,1,True,33,0,33,True,-0.023080439512252627,-0.023080439512252627,0.01389463524903456,0.060159992903687225,4.736992184394157,0,0.002179473798133629,9.622601183018288,355,15,340,True,-0.023080439512252627,-0.023080439512252627,0.01389463524903456,0.2065728982415323,4.741112537427588,0,0.002179473798133629,9.627974163356042,,,,,,,,,-0.023080439512252627,-0.023080439512252627,0.01389463524903456,0.01389463524903456,4.736630531417229,0.0,0.002179473798133629,6.023264295022913
HIP105668,214952,6890965518204449792,APF,NAN,58051.125,6,1.42,0.05,0,0,0,0,True,0,0,0,True,1,0,1,True,33,0,33,True,-0.13271980604058378,-0.13271980604058378,0.01389463524903456,0.060159992903687225,4.736992184394157,0,0.002179473798133629,9.622601183018288,355,15,340,True,-0.13271980604058378,-0.13271980604058378,0.01389463524903456,0.2065728982415323,4.741112537427588,0,0.002179473798133629,9.627974163356042,,,,,,,,,-0.13271980604058378,-0.13271980604058378,0.01389463524903456,0.01389463524903456,4.736630531417229,0.0,0.002179473798133629,6.023264295022913
HIP105668,214952,6890965518204449792,GBT,NAN,57521.458333333336,3,1.47509765625,8.7,0,0,0,0,True,0,0,0,True,1,0,1,True,33,0,33,True,-0.12895714814039932,-0.12895714814039932,0.014194769599912971,0.062439505470495656,4.9207923110324,0,0.002179473798133629,9.622601183018288,355,15,340,True,-0.12895714814039932,-0.12895714814039932,0.014194769599912971,0.21457222478596327,4.9250725391735894,0,0.002179473798133629,9.627974163356042,,,,,,,,,-0.12895714814039932,-0.12895714814039932,0.014194769599912971,0.014194769599912971,4.920416625445063,0.0,0.002179473798133629,6.023264295022913
HIP105668,214952,6890965518204449792,GBT,NAN,57521.5,6,1.47509765625,8.7,0,0,0,0,True,0,0,0,True,1,0,1,True,33,0,33,True,-0.1270765032436496,-0.1270765032436496,0.014194769599912971,0.062439505470495656,4.9207923110324,0,0.002179473798133629,9.622601183018288,355,15,340,True,-0.1270765032436496,-0.1270765032436496,0.014194769599912971,0.21457222478596327,4.9250725391735894,0,0.002179473798133629,9.627974163356042,,,,,,,,,-0.1270765032436496,-0.1270765032436496,0.014194769599912971,0.014194769599912971,4.920416625445063,0.0,0.002179473798133629,6.023264295022913
HIP105668,214952,6890965518204449792,GBT,NAN,57694.041666666664,9,2.300390625,8.7,0,0,0,0,True,0,0,0,True,1,0,1,True,33,0,33,True,-0.19864381435025402,-0.19864381435025402,0.019135630657945456,0.09673532705183437,7.673886910634025,0,0.002179473798133629,9.622601183018288,355,15,340,True,-0.19864381435025402,-0.19864381435025402,0.019135630657945456,0.33443675379126864,7.68056186330055,0,0.002179473798133629,9.627974163356042,,,,,,,,,-0.19864381435025402,-0.19864381435025402,0.019135630657945456,0.019135630657945456,7.67330103450015,0.0,0.002179473798133629,6.023264295022913
HIP105729,179401,2684398063724432896,GBT,NAN,57608.208333333336,3,2.300390625,8.7,0,0,0,0,True,0,0,0,True,1,0,1,True,40,0,40,True,-0.24418599098910215,-0.24418597040508788,0.016735206145498515,0.0986320309831319,7.673911054425654,21,0.001813201757511558,6.272923033762784,543,36,507,True,-0.24418599107285766,-0.24418592705143938,0.016735206145498515,0.334685085835942,7.680572680495993,275,0.001813201757511558,6.368634380607805,,,,,,,,,-0.24418599016211676,-0.24418599016211676,0.016735206145498515,0.016735206145498515,7.6732954237944675,0.0,0.001813201757511558,3.2917121134348433
HIP105769,242420,1972438304486313984,APF,NAN,57647.166666666664,1,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,17,0,17,True,-0.09282102576434317,-0.09282099825093658,0.014765265479543134,0.06170046518714011,4.737011998894395,12,0.0024212147923116166,15.367740018332274,283,6,277,True,-0.09282102598096373,-0.09282099825093658,0.014765265479543134,0.20668584626911574,4.741117459978517,152,0.0024212147923116166,15.438950709776957,,,,,,,,,,,,,,,,
HIP105769,242420,1972438304486313984,APF,NAN,58049.166666666664,6,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,17,0,17,True,-0.09823615746059215,-0.09823612994718556,0.014765265479543134,0.06170046518714011,4.737011998894395,12,0.0024212147923116166,15.367740018332274,283,6,277,True,-0.09823615767721271,-0.09823612994718556,0.014765265479543134,0.20668584626911574,4.741117459978517,152,0.0024212147923116166,15.438950709776957,,,,,,,,,,,,,,,,
HIP105769,242420,1972438304486313984,GBT,NAN,57458.75,18,1.50146484375,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,17,0,17,True,-0.054857949760572615,-0.05485792066873264,0.015281910752753683,0.06516191225857561,5.008771502605416,12,0.0024212147923116166,15.367740018332274,283,6,277,True,-0.0548579499896206,-0.05485792066873264,0.015281910752753683,0.21851997537579212,5.01311249326615,152,0.0024212147923116166,15.438950709776957,,,,,,,,,,,,,,,,
HIP105769,242420,1972438304486313984,GBT,NAN,57790.791666666664,6,2.300390625,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,17,0,17,True,-0.10865506244066486,-0.10865501786912779,0.020776340331397834,0.09924907469747044,7.673919010031882,12,0.0024212147923116166,15.367740018332274,283,6,277,True,-0.10865506279158871,-0.10865501786912779,0.020776340331397834,0.33461984366909087,7.680569837810051,152,0.0024212147923116166,15.438950709776957,,,,,,,,,,,,,,,,
HIP105769,242420,1972438304486313984,GBT,NAN,57790.833333333336,3,2.26962890625,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,17,0,17,True,-0.08999633178095322,-0.08999628780544408,0.020554479896267776,0.09793360899919464,7.571300530075684,12,0.0024212147923116166,15.367740018332274,283,6,277,True,-0.08999633212718437,-0.08999628780544408,0.020554479896267776,0.33014865668421184,7.577862420264907,152,0.0024212147923116166,15.438950709776957,,,,,,,,,,,,,,,,
HIP106097,77548,1790807028049001472,GBT,NAN,57587.416666666664,3,1.47509765625,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,50,4,46,True,-0.10558929246222018,-0.105589273751036,0.01662967869833162,0.06333038977499963,4.9208036960176775,27,0.0028018247437707347,4.9960695138787115,730,55,675,True,-0.10558929248783751,-0.10558923697798231,0.01662967869833162,0.2148757022204916,4.925085770205118,384,0.0028018247437707347,5.033070763196088,,,,,,,,,,,,,,,,
HIP106097,77548,1790807028049001472,GBT,NAN,57634.208333333336,3,2.300390625,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,50,4,46,True,-0.2193902691763102,-0.21939023999652507,0.023424445529090836,0.09813368020560143,7.6739046653506895,27,0.0028018247437707347,4.9960695138787115,730,55,675,True,-0.21939026921626,-0.21939018264955037,0.023424445529090836,0.33491028346737595,7.680582496899085,384,0.0028018247437707347,5.033070763196088,,,,,,,,,,,,,,,,
HIP106097,77548,1790807028049001472,GBT,NAN,57928.458333333336,3,1.47509765625,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,50,4,46,True,-0.11067191087704067,-0.1106718921658565,0.01662967869833162,0.06333038977499963,4.9208036960176775,27,0.0028018247437707347,4.9960695138787115,730,55,675,True,-0.11067191090265802,-0.11067185539280282,0.01662967869833162,0.2148757022204916,4.925085770205118,384,0.0028018247437707347,5.033070763196088,,,,,,,,,,,,,,,,
HIP106231,260813,1797276382668029440,APF,NAN,57643.291666666664,1,1.42,0.05,0,0,0,0,True,0,0,0,True,2,0,2,True,16,0,16,True,-0.13623940142795918,-0.13623939656917092,0.011532968601060962,0.06156657975568772,4.737010256903395,4,0.0014399560813906642,25.823438433971376,231,1,230,True,-0.1362394022034788,-0.1362393753561637,0.011532968601060962,0.20666025265499777,4.741116344310966,107,0.0014399560813906642,26.25948300416206,,,,,,,,,-0.1362393989381102,-0.1362393989381102,0.011532968601060962,0.013162657860148716,4.736628440761118,0.0,0.0014399560813906642,21.79618623681125
HIP106231,260813,1797276382668029440,APF,NAN,58087.083333333336,2,1.42,0.05,0,0,0,0,True,0,0,0,True,2,0,2,True,16,0,16,True,-0.11186795554952701,-0.11186795069073875,0.011532968601060962,0.06156657975568772,4.737010256903395,4,0.0014399560813906642,25.823438433971376,231,1,230,True,-0.11186795632504665,-0.11186792947773153,0.011532968601060962,0.20666025265499777,4.741116344310966,107,0.0014399560813906642,26.25948300416206,,,,,,,,,-0.11186795305967805,-0.11186795305967805,0.011532968601060962,0.013162657860148716,4.736628440761118,0.0,0.0014399560813906642,21.79618623681125
HIP106231,260813,1797276382668029440,APF,NAN,58087.125,4,1.42,0.05,0,0,0,0,True,0,0,0,True,2,0,2,True,16,0,16,True,-0.1002219237581645,-0.10022191889937623,0.011532968601060962,0.06156657975568772,4.737010256903395,4,0.0014399560813906642,25.823438433971376,231,1,230,True,-0.10022192453368413,-0.10022189768636901,0.011532968601060962,0.20666025265499777,4.741116344310966,107,0.0014399560813906642,26.25948300416206,,,,,,,,,-0.10022192126831553,-0.10022192126831553,0.011532968601060962,0.013162657860148716,4.736628440761118,0.0,0.0014399560813906642,21.79618623681125
HIP106231,260813,1797276382668029440,GBT,NAN,57587.333333333336,6,1.47509765625,8.7,0,0,0,0,True,0,0,0,True,2,0,2,True,16,0,16,True,-0.13451209001589703,-0.13451208496858214,0.011691424733487818,0.06390192179438262,4.9208110847787285,4,0.0014399560813906642,25.823438433971376,231,1,230,True,-0.13451209082150775,-0.1345120629324855,0.011691424733487818,0.214662975392034,4.9250764937690406,107,0.0014399560813906642,26.25948300416206,,,,,,,,,-0.13451208742943904,-0.13451208742943904,0.011691424733487818,0.013420856908300848,4.92041445366875,0.0,0.0014399560813906642,21.79618623681125
HIP106231,260813,1797276382668029440,GBT,NAN,57587.375,3,1.47509765625,8.7,0,0,0,0,True,0,0,0,True,2,0,2,True,16,0,16,True,-0.12301376575467642,-0.1230137607073615,0.011691424733487818,0.06390192179438262,4.9208110847787285,4,0.0014399560813906642,25.823438433971376,231,1,230,True,-0.12301376656028712,-0.12301373867126486,0.011691424733487818,0.214662975392034,4.9250764937690406,107,0.0014399560813906642,26.25948300416206,,,,,,,,,-0.1230137631682184,-0.1230137631682184,0.011691424733487818,0.013420856908300848,4.92041445366875,0.0,0.0014399560813906642,21.79618623681125
HIP106231,260813,1797276382668029440,GBT,NAN,57594.375,9,1.47509765625,8.7,0,0,0,0,True,0,0,0,True,2,0,2,True,16,0,16,True,-0.11680682458786333,-0.11680681954054843,0.011691424733487818,0.06390192179438262,4.9208110847787285,4,0.0014399560813906642,25.823438433971376,231,1,230,True,-0.11680682539347403,-0.11680679750445178,0.011691424733487818,0.214662975392034,4.9250764937690406,107,0.0014399560813906642,26.25948300416206,,,,,,,,,-0.11680682200140532,-0.11680682200140532,0.011691424733487818,0.013420856908300848,4.92041445366875,0.0,0.0014399560813906642,21.79618623681125
HIP106231,260813,1797276382668029440,GBT,NAN,57634.208333333336,3,2.300390625,8.7,0,0,0,0,True,0,0,0,True,2,0,2,True,16,0,16,True,-0.21669360481150796,-0.21669359694030307,0.014442106001945457,0.09903063653284486,7.673916188014597,4,0.0014399560813906642,25.823438433971376,231,1,230,True,-0.21669360606784463,-0.21669356257537142,0.014442106001945457,0.3345783561766677,7.680568030433834,107,0.0014399560813906642,26.25948300416206,,,,,,,,,-0.21669360077796906,-0.21669360077796906,0.014442106001945457,0.017725565852157635,7.673297647647011,0.0,0.0014399560813906642,21.79618623681125
HIP106231,260813,1797276382668029440,GBT,NAN,57907.416666666664,6,2.300390625,8.7,0,0,0,0,True,0,0,0,True,2,0,2,True,16,0,16,True,-0.19263975453529383,-0.19263974666408892,0.014442106001945457,0.09903063653284486,7.673916188014597,4,0.0014399560813906642,25.823438433971376,231,1,230,True,-0.1926397557916305,-0.19263971229915727,0.014442106001945457,0.3345783561766677,7.680568030433834,107,0.0014399560813906642,26.25948300416206,,,,,,,,,-0.19263975050175494,-0.19263975050175494,0.014442106001945457,0.017725565852157635,7.673297647647011,0.0,0.0014399560813906642,21.79618623681125
HIP106231,260813,1797276382668029440,GBT,NAN,57907.458333333336,3,2.300390625,8.7,0,0,0,0,True,0,0,0,True,2,0,2,True,16,0,16,True,-0.18671374651834108,-0.1867137386471362,0.014442106001945457,0.09903063653284486,7.673916188014597,4,0.0014399560813906642,25.823438433971376,231,1,230,True,-0.18671374777467778,-0.18671370428220455,0.014442106001945457,0.3345783561766677,7.680568030433834,107,0.0014399560813906642,26.25948300416206,,,,,,,,,-0.1867137424848022,-0.1867137424848022,0.014442106001945457,0.017725565852157635,7.673297647647011,0.0,0.0014399560813906642,21.79618623681125
HIP10626,207674,351537889154226816,GBT,NAN,57813.916666666664,3,2.300390625,8.7,0,0,0,0,True,0,0,0,True,2,0,2,True,39,1,38,True,-0.12487359104853149,-0.12487357674970767,0.014424823491113613,0.09908097816669632,7.673916837830265,20,0.0014370109086092359,9.287429975336643,372,12,360,True,-0.12487359151779082,-0.12487353712478327,0.014424823491113613,0.3348453691084853,7.680579666595079,158,0.0014370109086092359,9.710100187065272,,,,,,,,,-0.12487358010669848,-0.12487358010669848,0.014424823491113613,0.01978637778519188,7.673302684922982,0.0,0.0014370109086092359,5.7797193406024885
HIP106296,215589,1790999133346139392,GBT,NAN,57634.208333333336,3,2.300390625,8.7,0,0,0,0,True,1,0,1,True,2,0,2,True,33,1,32,True,-0.2187614686794323,-0.21876144101703632,0.011235930352334358,0.09897549330659894,7.673915476598349,14,0.000821714914643889,8.253359018004023,434,18,416,True,-0.2187614686794323,-0.21876134638479205,0.011235930352334358,0.3346371618020954,7.68057059232967,204,0.000821714914643889,8.369445356143792,-0.21876144101703632,-0.21876144101703632,0.011235930352334358,0.011235930352334358,7.673285400650185,1.0,0.000821714914643889,5.127740191182398,-0.21876146555163214,-0.21876144101703632,0.011235930352334358,0.01983526316567575,7.6733028111345405,1.0,0.000821714914643889,5.127740191182398
HIP106296,215589,1790999133346139392,GBT,NAN,57928.458333333336,3,1.47509765625,8.7,0,0,0,0,True,1,0,1,True,2,0,2,True,33,1,32,True,-0.1104266432215417,-0.11042662548336497,0.010140866149290405,0.06386678317596188,4.920810628592146,14,0.000821714914643889,8.253359018004023,434,18,416,True,-0.1104266432215417,-0.11042656480158326,0.010140866149290405,0.2147006629486363,4.925078136552026,204,0.000821714914643889,8.369445356143792,-0.11042662548336497,-0.11042662548336497,0.010140866149290405,0.010140866149290405,4.920406600438469,1.0,0.000821714914643889,5.127740191182398,-0.1104266412158777,-0.11042662548336497,0.010140866149290405,0.014584327087949017,4.920417764689173,1.0,0.000821714914643889,5.127740191182398
HIP106400,259101,2216158427021654528,APF,NAN,57641.166666666664,1,1.42,0.05,0,0,0,0,True,1,0,1,True,2,0,2,True,22,0,22,True,-0.05858958900506,-0.0585895501511821,0.009591715956698284,0.05824927503027954,4.736968303493988,13,0.0004956192371021205,27.49626159152381,239,2,237,True,-0.05858958900506,-0.0585895501511821,0.009591715956698284,0.2049932876774512,4.741043975566771,114,0.0004956192371021205,28.034590832791082,-0.05858957498241768,-0.05858957498241768,0.009591715956698284,0.009591715956698284,4.736619863497614,0.0,0.0004956192371021205,19.156166827166885,-0.058589588799835675,-0.05858957498241768,0.009591715956698284,0.012922917062571045,4.736627780610438,1.0,0.0004956192371021205,24.94845822221693
HIP106400,259101,2216158427021654528,APF,NAN,58094.166666666664,6,1.42,0.05,0,0,0,0,True,1,0,1,True,2,0,2,True,22,0,22,True,-0.04294214444828362,-0.04294210559440571,0.009591715956698284,0.05824927503027954,4.736968303493988,13,0.0004956192371021205,27.49626159152381,239,2,237,True,-0.04294214444828362,-0.04294210559440571,0.009591715956698284,0.2049932876774512,4.741043975566771,114,0.0004956192371021205,28.034590832791082,-0.0429421304256413,-0.0429421304256413,0.009591715956698284,0.009591715956698284,4.736619863497614,0.0,0.0004956192371021205,19.156166827166885,-0.042942144243059296,-0.0429421304256413,0.009591715956698284,0.012922917062571045,4.736627780610438,1.0,0.0004956192371021205,24.94845822221693
HIP106400,259101,2216158427021654528,GBT,NAN,57662.125,9,1.47509765625,8.7,0,0,0,0,True,1,0,1,True,2,0,2,True,22,0,22,True,-0.07121206033961017,-0.07121201997815649,0.009614415198780386,0.06045285142497314,4.920767503521946,13,0.0004956192371021205,27.49626159152381,239,2,237,True,-0.07121206033961017,-0.07121201997815649,0.009614415198780386,0.21293120063002266,4.925001317022558,114,0.0004956192371021205,28.034590832791082,-0.07121204577287298,-0.07121204577287298,0.009614415198780386,0.009614415198780386,4.920405543596158,0.0,0.0004956192371021205,19.156166827166885,-0.0712120601264229,-0.07121204577287298,0.009614415198780386,0.013167038418592264,4.920413767903357,1.0,0.0004956192371021205,24.94845822221693
HIP106400,259101,2216158427021654528,GBT,NAN,57798.708333333336,9,2.300390625,8.7,0,0,0,0,True,1,0,1,True,2,0,2,True,22,0,22,True,-0.08339305831912054,-0.08339299537609486,0.010047536507282502,0.0936160589205868,7.673848223687266,13,0.0004956192371021205,27.49626159152381,239,2,237,True,-0.08339305831912054,-0.08339299537609486,0.010047536507282502,0.33187617606097763,7.680450793406416,114,0.0004956192371021205,28.034590832791082,-0.08339303560253257,-0.08339303560253257,0.010047536507282502,0.010047536507282502,7.673283752520185,0.0,0.0004956192371021205,19.156166827166885,-0.0833930579866585,-0.08339303560253257,0.010047536507282502,0.017256401925318143,7.673296578205993,1.0,0.0004956192371021205,24.94845822221693
HIP106488,13759,2672352226647436800,GBT,NAN,57614.25,3,1.47509765625,8.7,0,0,0,0,True,0,0,0,True,1,0,1,True,80,11,69,True,-0.15648719904804137,-0.15648718059911684,0.013320774655580476,0.06358245400561956,4.920806946521024,37,0.001938244380594369,4.361585120431229,776,96,680,True,-0.15648719904804137,-0.15648708479743503,0.013320774655580476,0.21487475810851417,4.925085729014712,417,0.001938244380594369,4.382431190727238,,,,,,,,,-0.15648719807167394,-0.15648719807167394,0.013320774655580476,0.013320774655580476,4.9204141817035705,1.0,0.001938244380594369,3.165205936070307
HIP106678,133740,1785951928297208320,GBT,NAN,57634.25,3,2.300390625,8.7,0,0,0,0,True,1,0,1,True,1,0,1,True,61,3,58,True,-0.20720123949811883,-0.20720120398034747,0.013292101391084561,0.09658511400540114,7.673885018551413,29,0.001237651035726875,5.677795400935901,630,41,589,True,-0.20720124115873712,-0.2072011300061197,0.013292101391084561,0.33486910700745903,7.6805807015178456,338,0.001237651035726875,5.698096223112893,-0.2072012189530625,-0.2072012189530625,0.013292101391084561,0.013292101391084561,7.673288686975082,1.0,0.001237651035726875,2.1162963706779254,-0.2072012189530625,-0.2072012189530625,0.013292101391084561,0.013292101391084561,7.673288686975082,1.0,0.001237651035726875,2.1162963706779254
