source_id,ra,dec,l,b,track,feh,feh_provenance,population,kinematic_method,v_tot_or_bound_kms,v_tot_err_kms,luminosity_class,M_G,bp_rp,phot_g_mean_mag,W1mag,W2mag,W3mag,W4mag,chi_W1,chi_W2,chi_W3,chi_W4,chi_w1_w2,chi_w1_w3,w1_w2_obs,w1_w2_locus,t_dust_k,t_dust_lo_k,t_dust_hi_k,tau,tau_lo,tau_hi,dust_fit_chi2,n_excess_bands,registration_arcsec,registration_arcsec_unpropagated,chance_superposition_p,ebv_sfd,verdict,reject_reason
508020590185706496,29.914710636649488,60.54395714618147,131.22644477175183,-1.2244705981341555,phot,-1.5881999731063843,gaia_gspphot,unclassified,vtan_lower_bound,31.157902007578375,5.8043364919343805,dwarf,6.45042480911053,1.6050167,17.426622,14.542,14.699,10.715,8.159,0.872746271411609,0.10148761058755716,7.967253093422962,1.5967336140519424,-0.4251710496601246,3.0120524657796386,-0.15700000000000003,-0.06352725386939628,234.26049482252415,,,0.2757712061161603,,,1.4698707673233002e-07,2,0.21649449835933,0.19077986856017745,0.0001434480681498096,,rejected,ledger
6889284463710244480,316.7769152818627,-11.440589129035533,38.05021704491486,-35.253089406429126,phot,-1.069700002670288,gaia_gspphot,unclassified,vtan_lower_bound,48.353647525323716,8.37155091773453,dwarf,6.1699877764056374,0.92569923,17.586721,15.947,15.863,11.671,8.269,-0.2177843935179733,0.43206513936340785,7.966909729473178,6.579971085145372,0.49471484886391454,3.0134434503627605,0.08399999999999963,-0.05474657555935791,160.71501472485318,151.59208641972342,169.14239803126165,0.34361742893256547,0.2930267579613947,0.3944964382868769,0.0001148431925486193,2,0.37819674422873667,0.3937791064805604,0.0004184095798877019,,rejected,galactic_cirrus
2776146326172233472,11.682781254023949,13.373958434681269,121.16971630635443,-49.48168617745041,halo,,none,halo,vtan_lower_bound,293.3097214024978,32.051507818614645,giant,0.40035825591981933,0.1657486,13.824737,13.479,13.528,12.381,8.058,0.29400283256540455,0.11956704680226309,7.966503115571837,9.778590816615765,-0.10711522015432264,4.837098607322974,-0.049000000000001265,-0.03455122520757076,118.91115052570566,,,,,,0.00011108166452800106,2,0.10912446221886019,0.11177520901552922,0.0013368165477688487,,rejected,ledger
2069260920469596032,305.3197652559628,44.06095599729779,81.18390171612111,4.1729749906747555,phot,-3.5562000274658203,gaia_gspphot,unclassified,vtan_lower_bound,31.62667379431353,4.088286252666415,dwarf,6.725968188303213,2.165987,17.970346,13.749,13.617,8.662,5.693,5.562969734012255,7.966108172362779,7.118028433503033,8.116230016480952,0.5019454198043973,5.756769055375941,0.13199999999999967,0.024707905525982454,288.6309911819915,,,3.9086511970890627,,,57.62914385588368,4,0.28301250873826606,0.2882823376350397,0.000534026556178846,,rejected,wise_quality
2074451203784624000,301.1127809294233,41.466630613637776,77.31027687636418,5.339558538001207,phot,-1.4803999662399292,gaia_gspphot,unclassified,vtan_lower_bound,63.131895189996364,6.5591707804331065,dwarf,6.815904191601682,1.6835899,17.831575,14.782,14.909,10.413,7.043,1.115518619412382,0.5098588199932785,7.965570228243373,5.8982388973898106,-0.31762218870127723,3.967723928259106,-0.12700000000000067,-0.05306610849266802,161.24489415098958,,,1.4171164662239573,,,1.2443879276018777,3,0.08379566437935958,0.08437471289039326,9.047971264863897e-05,,rejected,ledger
2081409291308059648,305.70602872738556,44.90349300692743,82.03653413669875,4.423802032312802,phot,-1.1825000047683716,gaia_gspphot,unclassified,vtan_lower_bound,32.62015962706098,4.0782208678595735,dwarf,6.459880217370905,2.0285244,17.92258,14.424,14.709,10.373,8.218,1.3799784839810334,-0.71066669079449,7.965558859761087,2.360423622684969,-1.448710062617576,3.85534683301843,-0.28500000000000014,0.004041146836127663,435.9839455290517,,,0.6426994577467078,,,1.440426282972112,3,0.15302450137538784,0.1614363800594009,8.66006329541813e-05,,rejected,ledger
2082110363105657728,301.0771181128556,44.756859229959844,80.11093894196713,7.093179939509759,phot,-1.0937000513076782,gaia_gspphot,unclassified,vtan_lower_bound,78.37495438431121,12.219118878701618,dwarf,6.4634076166464745,1.7714329,17.758978,14.695,14.813,10.312,7.834,0.49571031655234893,-0.12423233398720697,7.9651236473894755,3.459328232527638,-0.39794100850637887,4.332230189635723,-0.11800000000000033,-0.03971802673902136,225.5781684281962,,,0.580863394270038,,,1.7565769780958362e-05,2,0.15255997913897773,0.13934159419025008,8.132133583105272e-05,,rejected,ledger
151285412638622848,66.74047847912583,26.352550754656534,171.6320385759626,-15.526841945191585,phot,-1.5898000001907349,gaia_gspphot,unclassified,vtan_lower_bound,37.36461970700608,8.801326120764923,dwarf,7.568433790591111,1.6299267,17.998743,15.272,15.304,11.267,8.52,-0.6570305664539298,-0.23219010886602548,7.965097311831973,3.2053653853170254,0.10740585119508701,3.3381438220972632,-0.03200000000000003,-0.0604233935239602,208.47277205578487,188.72456661460322,244.80558723483574,0.304047934715691,0.2464691614554466,0.37739870879493986,2.0247459588063066e-05,2,0.4362762831020283,0.41172373222323944,0.00027042037237556826,,rejected,galactic_cirrus
2064363111561154688,309.11772447246864,39.154894916535774,78.86255857876935,-0.9976082411688355,phot,-1.1092000007629395,gaia_gspphot,unclassified,vtan_lower_bound,74.6618076187076,6.8662696587048595,dwarf,7.49730488698885,3.1163807,17.805986,12.879,12.907,10.588,6.91,-0.9760984947923398,-0.4647841311496812,7.9636461041917395,6.154157047261688,0.16639274341198393,3.4480415292636164,-0.02800000000000047,-0.10310159145890818,145.30292377297616,,,1.2401627881701955,,,4.180299839617874e-06,2,0.28574877688928935,0.21957716843647096,0.00012393280094946668,,rejected,ledger
5191276775395616128,164.11156989112519,-84.2308210877457,299.94215608156406,-22.03904637256047,halo,-0.7753999829292297,gaia_gspphot,halo,vtan_lower_bound,251.83738276918734,39.50212999257652,giant,1.516846046899456,0.229702,15.420387,14.944,15.057,13.126,9.553,0.4181699566832772,-0.3745213313898049,7.962615087094433,2.7847812262905483,-0.5582790356515188,3.506691250124436,-0.11299999999999955,-0.03359656194664362,148.84250184850973,,,0.008838030012635464,,,2.024543719869598e-05,2,0.12392753124898134,0.14712629292124924,0.0024096608963901645,,rejected,ledger
