kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_period_err1,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_dor,koi_steff,koi_slogg,koi_srad,koi_kepmag,ra,dec,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_tce_delivname,koi_count,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,tic_id,tic_route,has_ephemeris,has_depth,long_period
10055126,K01608.02,Kepler-311 c,CONFIRMED,CANDIDATE,19.738399,0.0001172,168.1,8.9,-8.9,0.01279,0.002089,-0.000996,0.732,0.011,-0.535,4.894,0.136,-0.136,,21.6,5903,4.3,1.156,13.797,282.06128,47.085491,0,0,0,0,q1_q17_dr25_tce,3,-0.0001172,133.28544,0.00499,-0.00499,3.5189815e+08,name_planet,True,True,False
10055126,K01608.03,Kepler-311 d,CONFIRMED,CANDIDATE,232.04033,0.006902,290.8,21.9,-21.9,0.016278,0.000414,-0.001083,0.61,0.341,-0.388,12.235,0.765,-0.765,,117.8,5903,4.3,1.156,13.797,282.06128,47.085491,0,0,0,0,q1_q17_dr25_tce,3,-0.006902,262.2531,0.0265,-0.0265,3.5189815e+08,name_planet,True,True,True
10057494,K03234.01,Kepler-1443 b,CONFIRMED,CANDIDATE,2.4181016,1.372e-05,46.8,4.1,-4.1,0.00629,0.000319,-0.000353,0.016,0.439,-0.016,2.144,0.145,-0.145,,8.69,6258,4.307,1.239,12.278,283.43576,47.06686,0,0,0,0,q1_q17_dr25_tce,1,-1.372e-05,132.38894,0.0046,-0.0046,1.6452574e+08,name_planet,True,True,False
10059645,K02520.01,Kepler-1265 b,CONFIRMED,CANDIDATE,6.4944146,3.126e-05,357.3,23.6,-23.6,0.021621,0.001408,-0.004859,0.911,0.025,-0.707,2.344,0.103,-0.103,,9.82,4769,4.557,0.742,15.602,284.58578,47.079529,0,0,0,0,q1_q17_dr25_tce,1,-3.126e-05,132.25189,0.00376,-0.00376,1.6478176e+08,name_planet,True,True,False
10063208,K04292.01,Kepler-1583 b,CONFIRMED,CANDIDATE,9.3281912,0.0001021,45.2,3.8,-3.8,0.006063,0.000354,-0.000298,0.044,0.4,-0.044,3.991,0.249,-0.249,,17.96,5525,4.514,0.888,12.897,286.38693,47.016628,0,0,0,0,q1_q17_dr25_tce,1,-0.0001021,132.85459,0.00993,-0.00993,1.5827084e+08,name_planet,True,True,False
10063802,K01888.01,Kepler-1000 b,CONFIRMED,CANDIDATE,120.01836,0.0006493,886,21.6,-21.6,0.028322,0.003156,-0.000971,0.58,0.296,-0.371,11.637,0.159,-0.159,,66.9,6469,4.253,1.467,13.256,286.68552,47.098221,0,0,0,0,q1_q17_dr25_tce,1,-0.0006493,134.18742,0.00471,-0.00471,1.583223e+08,name_planet,True,True,True
10064256,K02849.01,Kepler-1692 b,CONFIRMED,CANDIDATE,5.9595864,4.4e-05,133.1,9.6,-9.6,0.010427,0.000535,-0.000482,0.26,0.198,-0.259,2.899,0.15,-0.15,,15.35,5452,4.535,0.9,14.52,286.92429,47.053741,0,0,0,0,q1_q17_dr25_tce,1,-4.4e-05,135.00822,0.00449,-0.00449,1.5832404e+08,name_planet,True,True,False
10064591,K05759.01,,CANDIDATE,CANDIDATE,284.94213,,,,,,,,,,,3.2,,,,,,,,13.248,287.09412,47.075359,0,0,0,0,q1_q16_tce,1,,359.52387,,,,,True,False,True
10065053,K04898.01,,CANDIDATE,CANDIDATE,409.87844,0.0233,647.1,90.5,-90.5,0.023376,0.001422,-0.002455,0.177,0.2649,-0.1769,10.58,1.6,-1.6,,298.4,6167,4.444,1.064,15.731,287.34897,47.060982,0,0,0,0,q1_q16_tce,1,-0.0233,238.9944,0.0414,-0.0414,,,True,True,True
10066755,K07281.01,,CANDIDATE,CANDIDATE,2.465065,5.762e-05,39.8,4.5,-4.5,0.006079,3.4e-05,-0.000736,0.6323,0.3373,-0.4099,6.218,0.568,-0.568,,2.495,6881,4.101,1.714,12.446,288.21976,47.041279,0,0,0,0,q1_q17_dr24_tce,1,-5.762e-05,132.8845,0.018,-0.018,,,True,True,False
10068659,K02602.01,Kepler-1287 b,CONFIRMED,CANDIDATE,11.476853,6.684e-05,240.6,16.8,-16.8,0.01398,0.000849,-0.000485,0.07,0.391,-0.07,2.756,0.135,-0.135,,32.19,5550,4.384,1.032,15.051,289.13467,47.062988,0,0,0,0,q1_q17_dr25_tce,1,-6.684e-05,139.63194,0.00476,-0.00476,1.5898568e+08,name_planet,True,True,False
10070468,K02628.01,Kepler-1297 b,CONFIRMED,CANDIDATE,1.6818905,1.076e-05,83.2,5.6,-5.6,0.008447,0.000298,-0.000448,0.415,0.047,-0.415,2.992,0.161,-0.161,,4,5827,4.191,1.374,14.812,289.95651,47.02039,0,0,0,0,q1_q17_dr25_tce,1,-1.076e-05,133.07951,0.00512,-0.00512,1.5922584e+08,name_planet,True,True,False
10070479,K07282.01,,CANDIDATE,CANDIDATE,1.7585999,3.362e-06,237.8,25,-25,0.020185,0.002517,-0.003046,0.035,0.5404,-0.0349,0.2729,0.0708,-0.0708,,50.19,4744,4.606,0.725,15.59,289.96161,47.08036,0,0,0,0,q1_q17_dr24_tce,1,-3.362e-06,131.7968,0.00175,-0.00175,,,True,True,False
10073672,K02764.01,,CANDIDATE,CANDIDATE,2.2529767,8.335e-06,467.9,24.9,-24.9,0.019552,0.000984,-0.000555,0.157,0.303,-0.157,1.7131,0.0779,-0.0779,,10.14,4039,4.708,0.559,15.794,291.23148,47.033932,0,0,0,0,q1_q17_dr25_tce,1,-8.335e-06,132.23957,0.00322,-0.00322,,,True,True,False
10074466,K01917.01,Kepler-1776 b,CONFIRMED,CANDIDATE,35.011909,9.531e-05,436.7,14.5,-14.5,0.023595,0.000528,-0.004284,0.927,0.02,-0.736,2.868,0.0684,-0.0684,,40.5,5872,4.332,1.153,13.624,291.53439,47.0425,0,0,0,0,q1_q17_dr25_tce,1,-9.531e-05,150.37126,0.002,-0.002,1.5972825e+08,name_planet,True,True,True
10079420,K07607.01,,CANDIDATE,CANDIDATE,54.54313,,,,,,,,,,,7.03,,,,,,,,11.642,293.54141,47.007912,0,0,0,0,q1_q17_dr24_tce,1,,169.85915,,,,,True,False,True
10080248,K01722.01,Kepler-939 b,CONFIRMED,CANDIDATE,14.878395,0.0001347,322.8,16.1,-16.1,0.017825,0.003681,-0.001493,0.749,0.194,-0.534,7.491,0.202,-0.202,,10.5,5822,4.557,0.837,15.534,293.8656,47.026829,0,0,0,0,q1_q17_dr25_tce,1,-0.0001347,142.96841,0.00642,-0.00642,2.7079065e+08,name_planet,True,True,False
10083325,K05761.01,,CANDIDATE,CANDIDATE,6.1329273,3.609e-05,58.7,7.5,-7.5,0.007003,0.000634,-0.000427,0.225,0.23,-0.225,1.561,0.149,-0.149,,29.5,5877,3.941,2.034,13.421,294.9733,47.015369,0,0,0,0,q1_q17_dr25_tce,1,-3.609e-05,131.9926,0.00526,-0.00526,,,True,True,False
10089123,K07283.01,,CANDIDATE,CANDIDATE,134.41381,0.004797,206.1,20,-20,0.013076,0.000854,-0.000719,0.1857,0.2759,-0.1857,13.907,0.854,-0.854,,73.5,6013,4.37,1.187,14.262,296.89828,47.081059,0,0,0,0,q1_q17_dr24_tce,1,-0.004797,227.9768,0.027,-0.027,,,True,True,True
10089911,K04034.01,Kepler-1543 b,CONFIRMED,CANDIDATE,6.9670493,4.543e-05,213.7,13,-13,0.015917,0.000341,-0.002774,0.906,0.015,-0.632,3.73,0.14,-0.14,,6.61,6303,3.595,3.53,13.487,297.1243,47.037022,0,0,0,0,q1_q17_dr25_tce,2,-4.543e-05,138.24776,0.00468,-0.00468,2.7284329e+08,name_planet,True,True,False
10089911,K04034.02,,CANDIDATE,CANDIDATE,11.608935,0.0001485,199.6,28.9,-28.9,0.120487,7.335557,-0.060271,1.105,7.342,-0.063,2.957,0.499,-0.499,,5.65,6303,3.595,3.53,13.487,297.1243,47.037022,0,0,0,0,q1_q17_dr25_tce,2,-0.0001485,142.73625,0.00904,-0.00904,2.7284329e+08,name_host,True,True,False
10090854,K05762.01,,CANDIDATE,CANDIDATE,12.630631,8.928e-05,300.8,35.8,-35.8,0.015742,0.001028,-0.001193,0.017,0.426,-0.017,2.212,0.169,-0.169,,44.31,5579,4.58,0.798,15.633,297.39322,47.011459,0,0,0,0,q1_q17_dr25_tce,1,-8.928e-05,136.70398,0.00565,-0.00565,,,True,True,False
10094670,K01984.01,Kepler-1677 b,CONFIRMED,CANDIDATE,22.06402,8.064e-05,388.7,14.1,-14.1,0.022444,0.000314,-0.004028,0.941,0.031,-0.672,4.1,0.128,-0.128,,16.5,6232,4.432,1.09,13.698,298.49329,47.013039,0,0,0,0,q1_q17_dr25_tce,1,-8.064e-05,148.9199,0.00284,-0.00284,2.7419896e+08,name_planet,True,True,False
10098540,K05764.01,,CANDIDATE,CANDIDATE,286.02266,0.01665,1036,170,-170,0.029179,0.002847,-0.00295,0.3591,0.1081,-0.359,10.43,1.6,-1.6,,202.1,4368,4.624,0.637,15.45,299.58463,47.000771,0,0,0,0,q1_q16_tce,1,-0.01665,373.7304,0.0398,-0.0398,,,True,True,True
10098844,K02964.01,Kepler-1397 b,CONFIRMED,CANDIDATE,47.449713,0.0006945,206.4,13.4,-13.4,0.013113,0.000666,-0.000458,0.016,0.449,-0.016,10.675,0.377,-0.377,,34.4,6007,4.353,1.126,14.089,299.67587,47.07584,0,0,0,0,q1_q17_dr25_tce,2,-0.0006945,173.4565,0.0115,-0.0115,2.6903021e+08,name_planet,True,True,True
10118266,K04755.01,,CANDIDATE,CANDIDATE,3.74318,1.612e-05,237.5,30.9,-30.9,0.018809,0.002257,-0.004906,0.952,0.027,-0.642,1.111,0.128,-0.128,,9.4,5207,4.516,0.851,14.924,280.66519,47.114059,0,0,0,0,q1_q17_dr25_tce,1,-1.612e-05,135.13816,0.0035,-0.0035,,,True,True,False
10118816,K01085.01,Kepler-1735 b,CONFIRMED,CANDIDATE,7.7179068,4.487e-05,306.8,29.2,-29.2,0.016108,0.000997,-0.000822,0.112,0.347,-0.112,1.84,0.148,-0.148,,32.37,3975,4.753,0.509,15.233,281.05011,47.188148,0,0,0,0,q1_q17_dr25_tce,1,-4.487e-05,139.15725,0.00467,-0.00467,1.2320682e+08,name_planet,True,True,False
10120548,K04451.01,,CANDIDATE,CANDIDATE,8.8303681,9.977e-05,296.2,32.3,-32.3,0.017124,0.005353,-0.001951,0.746,0.223,-0.535,3.426,0.269,-0.269,,13.64,5051,4.628,0.706,15.945,282.19565,47.105679,0,0,0,0,q1_q17_dr25_tce,1,-9.977e-05,134.80059,0.00978,-0.00978,,,True,True,False
10122255,K01086.01,Kepler-765 b,CONFIRMED,CANDIDATE,27.665285,0.00013,469.2,15.1,-15.1,0.019867,0.000674,-0.000306,0.004,0.425,-0.004,6.633,0.108,-0.108,,32.5,6036,4.396,1.017,14.609,283.1846,47.15567,0,0,0,0,q1_q17_dr25_tce,1,-0.00013,144.8714,0.00346,-0.00346,1.6445689e+08,name_planet,True,True,False
10122538,K02926.01,Kepler-1388 b,CONFIRMED,CANDIDATE,12.285472,9.246e-05,1617.1,74.1,-74.1,0.035947,0.001373,-0.001596,0.291,0.175,-0.291,2.996,0.107,-0.107,,31.15,3891,4.718,0.564,16.279,283.33606,47.174541,0,0,0,0,q1_q17_dr25_tce,5,-9.246e-05,131.90073,0.00867,-0.00867,1.6452431e+08,name_planet,True,True,False
10122538,K02926.02,Kepler-1388 c,CONFIRMED,CANDIDATE,5.5360937,3.148e-05,1223.3,61.6,-61.6,0.035793,0.006332,-0.004741,0.791,0.124,-0.563,2.2942,0.0904,-0.0904,,12.37,3891,4.718,0.564,16.279,283.33606,47.174541,0,0,0,0,q1_q17_dr25_tce,5,-3.148e-05,131.88286,0.00651,-0.00651,1.6452431e+08,name_planet,True,True,False
10122538,K02926.03,Kepler-1388 d,CONFIRMED,CANDIDATE,20.956999,0.0001793,1917.9,90.9,-90.9,0.038688,0.001811,-0.001333,0.112,0.334,-0.112,3.493,0.134,-0.134,,47.33,3891,4.718,0.564,16.279,283.33606,47.174541,0,0,0,0,q1_q17_dr25_tce,5,-0.0001793,139.07664,0.00968,-0.00968,1.6452431e+08,name_planet,True,True,False
10122538,K02926.04,Kepler-1388 e,CONFIRMED,CANDIDATE,37.633387,0.0007794,1661.7,98,-98,0.03659,0.001582,-0.001823,0.338,0.135,-0.338,4.49,0.221,-0.221,,62.8,3891,4.718,0.564,16.279,283.33606,47.174541,0,0,0,0,q1_q17_dr25_tce,5,-0.0007794,158.8156,0.0238,-0.0238,1.6452431e+08,name_planet,True,True,True
10122538,K02926.05,,CANDIDATE,CANDIDATE,75.731195,0.001885,2496,173,-173,0.056351,0.001927,-0.013096,0.9,0.042,-0.61,4.859,0.219,-0.219,,65.9,3891,4.718,0.564,16.279,283.33606,47.174541,0,0,0,0,q1_q17_dr25_tce,5,-0.001885,201.9685,0.0291,-0.0291,1.6452431e+08,name_host,True,True,True
10123064,K00472.01,Kepler-565 b,CONFIRMED,CANDIDATE,4.2437481,3.056e-06,1409.7,11.8,-11.8,0.034313,0.000501,-0.000204,0.032,0.319,-0.032,3.3603,0.0234,-0.0234,,9.9923,5873,4.554,0.843,15,283.61795,47.196678,0,0,0,0,q1_q17_dr25_tce,1,-3.056e-06,173.56307,0.00058,-0.00058,1.6455674e+08,name_planet,True,True,False
10128825,K07986.01,,CANDIDATE,CANDIDATE,1.7398494,1.78e-05,48.5,5.4,-5.4,0.006379,0.000476,-0.000367,0.043,0.423,-0.043,3.114,0.229,-0.229,,4.331,6119,4.444,1.031,14.757,286.50937,47.163219,0,0,0,0,q1_q17_dr25_tce,1,-1.78e-05,133.00127,0.00769,-0.00769,,,True,True,False
10130039,K01909.01,Kepler-334 c,CONFIRMED,CANDIDATE,12.758001,3.687e-05,187.9,4.9,-4.9,0.012453,0.000382,-0.000171,0.011,0.405,-0.011,4.1828,0.0716,-0.0716,,23.597,5782,4.34,1.095,12.776,287.14066,47.115189,0,0,0,0,q1_q17_dr25_tce,3,-3.687e-05,133.95888,0.00254,-0.00254,1.5839448e+08,name_planet,True,True,False
10130039,K01909.02,Kepler-334 b,CONFIRMED,CANDIDATE,5.4703338,1.659e-05,112,3.8,-3.8,0.00962,0.000354,-0.000173,0.074,0.364,-0.074,3.1441,0.0739,-0.0739,,13.396,5782,4.34,1.095,12.776,287.14066,47.115189,0,0,0,0,q1_q17_dr25_tce,3,-1.659e-05,131.49548,0.00242,-0.00242,1.5839448e+08,name_planet,True,True,False
10130039,K01909.03,Kepler-334 d,CONFIRMED,CANDIDATE,25.098508,0.000102,167.6,8.3,-8.3,0.013257,0.001643,-0.001429,0.814,0.11,-0.574,2.7727,0.0936,-0.0936,,41.7,5782,4.34,1.095,12.776,287.14066,47.115189,0,0,0,0,q1_q17_dr25_tce,3,-0.000102,145.56829,0.00333,-0.00333,1.5839448e+08,name_planet,True,True,False
10132832,K02313.01,Kepler-1186 b,CONFIRMED,CANDIDATE,16.076731,6.456e-05,488,29.6,-29.6,0.020172,0.001031,-0.000637,0.108,0.346,-0.108,2.205,0.106,-0.106,,56.52,5957,4.498,0.971,15.306,288.47964,47.101768,0,0,0,0,q1_q17_dr25_tce,1,-6.456e-05,143.39091,0.00337,-0.00337,1.5873088e+08,name_planet,True,True,False
10134152,K02056.01,Kepler-1787 b,CONFIRMED,CANDIDATE,39.31357,0.0001483,500.1,16.9,-16.9,0.020516,0.000626,-0.00036,0.006,0.4,-0.006,5.0137,0.0903,-0.0903,,61.13,6060,4.509,0.925,14.476,289.06433,47.11742,0,0,0,0,q1_q17_dr25_tce,1,-0.0001483,154.93767,0.00315,-0.00315,1.589834e+08,name_planet,True,True,True
10136549,K01929.01,Kepler-337 c,CONFIRMED,CANDIDATE,9.6931502,2.759e-05,141.8,3.3,-3.3,0.01176,0.001444,-0.00093,0.734,0.079,-0.502,5.6725,0.067,-0.067,,9.13,5683,4.108,1.472,12.727,290.06049,47.16396,0,0,0,0,q1_q17_dr25_tce,2,-2.759e-05,132.81362,0.00225,-0.00225,1.5922605e+08,name_planet,True,True,False
10136549,K01929.02,Kepler-337 b,CONFIRMED,CANDIDATE,3.292768,1.192e-05,80.7,2.2,-2.2,0.008673,0.001366,-0.000497,0.663,0.257,-0.448,4.8069,0.0819,-0.0819,,4.06,5683,4.108,1.472,12.727,290.06049,47.16396,0,0,0,0,q1_q17_dr25_tce,2,-1.192e-05,133.00741,0.00312,-0.00312,1.5922605e+08,name_planet,True,True,False
10140122,K04545.01,,CANDIDATE,CANDIDATE,0.84936224,4.803e-06,114.9,11.6,-11.6,0.009854,0.00041,-0.000904,0.453,0.53,-0.256,1.36,0.115,-0.115,,4.36,4973,4.595,0.788,15.357,291.45813,47.15863,0,0,0,0,q1_q17_dr25_tce,1,-4.803e-06,132.14191,0.00472,-0.00472,,,True,True,False
10140274,K04334.01,,CANDIDATE,CANDIDATE,2.442324,1.038e-05,229,18.5,-18.5,0.013601,0.000653,-0.000903,0.303,0.158,-0.303,1.921,0.133,-0.133,,9.42,4849,4.561,0.738,15.849,291.51819,47.139301,0,0,0,0,q1_q17_dr25_tce,1,-1.038e-05,133.53724,0.00362,-0.00362,,,True,True,False
10141900,K01082.01,Kepler-763 d,CONFIRMED,CANDIDATE,6.5032704,3.134e-05,418.3,24.1,-24.1,0.018135,0.000987,-0.000636,0.08,0.375,-0.08,2.591,0.131,-0.131,,19.47,4999,4.49,0.843,15.692,292.14447,47.157349,0,0,0,0,q1_q17_dr25_tce,4,-3.134e-05,135.26657,0.00357,-0.00357,63130782,name_planet,True,True,False
10141900,K01082.02,Kepler-763 c,CONFIRMED,CANDIDATE,4.0966762,1.956e-05,302.3,20.4,-20.4,0.01546,0.000968,-0.000556,0.142,0.32,-0.142,2.19,0.122,-0.122,,14.38,4999,4.49,0.843,15.692,292.14447,47.157349,0,0,0,0,q1_q17_dr25_tce,4,-1.956e-05,133.09833,0.00376,-0.00376,63130782,name_planet,True,True,False
10141900,K01082.03,Kepler-763 b,CONFIRMED,CANDIDATE,1.1965485,3.749e-06,224.6,16,-16,0.013587,0.000726,-0.000704,0.332,0.136,-0.332,1.2592,0.081,-0.081,,6.98,4999,4.49,0.843,15.692,292.14447,47.157349,0,0,0,0,q1_q17_dr25_tce,4,-3.749e-06,132.53363,0.00253,-0.00253,63130782,name_planet,True,True,False
10141900,K01082.04,,CANDIDATE,CANDIDATE,9.6550473,7.33e-05,313.1,27.4,-27.4,0.015707,0.001101,-0.000768,0.124,0.33,-0.124,2.752,0.205,-0.205,,27.02,4999,4.49,0.843,15.692,292.14447,47.157349,0,0,0,0,q1_q17_dr25_tce,4,-7.33e-05,137.07505,0.00692,-0.00692,63130782,name_host,True,True,False
10146103,K05769.01,,CANDIDATE,CANDIDATE,7.5806289,7.709e-05,86.1,9.2,-9.2,0.00854,0.000432,-0.000679,0.382,0.069,-0.382,3.484,0.245,-0.245,,15.53,5753,4.417,1.041,14.498,293.74625,47.15406,0,0,0,0,q1_q17_dr25_tce,1,-7.709e-05,132.89809,0.00905,-0.00905,,,True,True,False
10149023,K01081.01,,CANDIDATE,CANDIDATE,9.9563978,4.842e-05,510.5,18.7,-18.7,0.244849,31.56592,-0.055758,1.222,31.65,-0.057,5.615,0.226,-0.226,,3.44,6161,4.454,1.053,15.22,294.76855,47.13279,0,0,0,0,q1_q17_dr25_tce,1,-4.842e-05,134.29186,0.00415,-0.00415,,,True,True,False
10153011,K01773.01,,CANDIDATE,CANDIDATE,83.09708,8.069e-05,15860.2,78,-78,0.199089,0.107193,-0.048366,0.993,0.135,-0.077,9.2639,0.0572,-0.0572,,46.11,5286,4.627,0.636,15.678,296.0882,47.142891,0,0,0,0,q1_q17_dr25_tce,1,-8.069e-05,162.93574,0.00081,-0.00081,,,True,True,True
10153855,K01981.01,Kepler-1037 b,CONFIRMED,CANDIDATE,1.0637886,2.263e-06,251.5,15.5,-15.5,0.014732,0.000477,-0.000852,0.466,0.005,-0.459,1.072,0.066,-0.066,,6.87,5265,4.4,1.002,14.229,296.34103,47.17086,0,0,0,0,q1_q17_dr25_tce,1,-2.263e-06,131.52465,0.00169,-0.00169,2.7228225e+08,name_planet,True,True,False
10154388,K00991.01,Kepler-744 b,CONFIRMED,CANDIDATE,12.06223,2.75e-05,300.2,10.8,-10.8,0.015945,0.000269,-0.000666,0.392,0.044,-0.392,2.0584,0.0572,-0.0572,,42,5547,4.451,0.933,13.581,296.49612,47.182861,0,0,0,0,q1_q17_dr25_tce,1,-2.75e-05,138.22229,0.00177,-0.00177,2.7259713e+08,name_planet,True,True,False
10155029,K03208.01,,CANDIDATE,CANDIDATE,2.1316605,9.485e-06,32.2,2.4,-2.4,0.005172,0.000288,-0.000226,0.036,0.421,-0.036,1.8585,0.0993,-0.0993,,8.82,5849,4.426,0.997,11.893,296.67984,47.173313,0,0,0,0,q1_q17_dr25_tce,1,-9.485e-06,133.13431,0.00339,-0.00339,,,True,True,False
10155286,K07988.01,,CANDIDATE,CANDIDATE,333.48617,0.004235,639.1,52.7,-52.7,0.02259,0.001411,-0.00122,0.214,0.255,-0.214,3.199,0.229,-0.229,,796,4989,2.992,7.824,10.998,296.76288,47.145142,0,0,0,0,q1_q17_dr25_tce,1,-0.004235,153.61501,0.00507,-0.00507,,,True,True,True
10155434,K00473.01,Kepler-1720 b,CONFIRMED,CANDIDATE,12.706361,1.923e-05,871.7,18.6,-18.6,0.029987,0.002284,-0.003085,0.793,0.059,-0.545,2.395,0.0406,-0.0406,,26.6,5573,4.562,0.839,14.673,296.80865,47.17194,0,0,0,0,q1_q17_dr25_tce,1,-1.923e-05,180.63164,0.0011,-0.0011,2.728396e+08,name_planet,True,True,False
10157458,K01083.01,Kepler-764 b,CONFIRMED,CANDIDATE,7.336851,3.67e-05,325.8,16.4,-16.4,0.016434,0.000754,-0.000395,0.018,0.417,-0.018,3.548,0.113,-0.113,,16.07,5795,4.554,0.848,15.302,297.39319,47.164631,0,0,0,0,q1_q17_dr25_tce,2,-3.67e-05,138.5829,0.00365,-0.00365,2.7312968e+08,name_planet,True,True,False
10157458,K01083.02,,CANDIDATE,CANDIDATE,4.5779741,4.26e-05,125.4,14.8,-14.8,0.010324,0.00065,-0.000754,0.343,0.108,-0.343,2.862,0.216,-0.216,,11.63,5795,4.554,0.848,15.302,297.39319,47.164631,0,0,0,0,q1_q17_dr25_tce,2,-4.26e-05,135.63058,0.00788,-0.00788,2.7312968e+08,name_host,True,True,False
10158418,K01784.01,,CANDIDATE,CANDIDATE,5.0074142,1.164e-06,4413.9,28.3,-28.3,0.07733,0.046906,-0.00263,0.926,0.086,-0.007,1.3584,0.0168,-0.0168,,15.527,5957,4.417,1.042,13.592,297.64606,47.167488,0,0,0,0,q1_q17_dr25_tce,1,-1.164e-06,135.02407,0.00018,-0.00018,,,True,True,False
10158729,K02097.01,Kepler-1092 b,CONFIRMED,CANDIDATE,58.601926,0.0005788,396.4,24,-24,0.018557,0.000604,-0.000878,0.392,0.069,-0.392,5.522,0.192,-0.192,,76.2,6250,4.44,1.019,14.649,297.72314,47.112659,0,0,0,0,q1_q17_dr25_tce,1,-0.0005788,137.66825,0.00465,-0.00465,2.7337803e+08,name_planet,True,True,True
10160922,K07990.01,,CANDIDATE,CANDIDATE,87.487573,0.002634,528.7,77.6,-77.6,0.020983,0.001837,-0.001846,0.127,0.338,-0.127,5.881,0.66,-0.66,,115.1,5774,4.567,0.818,15.626,298.31586,47.105091,0,0,0,0,q1_q17_dr25_tce,1,-0.002634,154.5163,0.0182,-0.0182,,,True,True,True
10163067,K07291.01,,CANDIDATE,CANDIDATE,25.913667,0.0005882,109.7,7.6,-7.6,0.013137,0.00081,-0.003771,0.982,0.002,-0.682,10.498,0.306,-0.306,,4.77,6167,3.804,2.346,12.556,298.9006,47.107769,0,0,0,0,q1_q17_dr25_tce,1,-0.0005882,131.8232,0.0195,-0.0195,,,True,True,False
10166274,K01078.01,Kepler-267 b,CONFIRMED,CANDIDATE,3.353732,3.996e-06,1264.7,30.9,-30.9,0.032813,0.000791,-0.000496,0.051,0.363,-0.051,1.4598,0.0346,-0.0346,,18.114,3789,4.781,0.46,15.438,299.83041,47.157459,0,0,0,0,q1_q17_dr25_tce,3,-3.996e-06,134.8696,0.000945,-0.000945,2.6935746e+08,name_planet,True,True,False
10166274,K01078.02,Kepler-267 c,CONFIRMED,CANDIDATE,6.877446,8.893e-06,1632.3,49.2,-49.2,0.040795,0.004744,-0.003592,0.79,0.01,-0.555,1.3692,0.0435,-0.0435,,26,3789,4.781,0.46,15.438,299.83041,47.157459,0,0,0,0,q1_q17_dr25_tce,3,-8.893e-06,132.08426,0.00107,-0.00107,2.6935746e+08,name_planet,True,True,False
10166274,K01078.03,Kepler-267 d,CONFIRMED,CANDIDATE,28.464648,8.805e-05,1629.8,60.3,-60.3,0.037174,0.001253,-0.000686,0.035,0.395,-0.035,2.6657,0.0806,-0.0806,,84.56,3789,4.781,0.46,15.438,299.83041,47.157459,0,0,0,0,q1_q17_dr25_tce,3,-8.805e-05,158.03986,0.00254,-0.00254,2.6935746e+08,name_planet,True,True,False
10186761,K05772.01,,CANDIDATE,CANDIDATE,75.636309,0.001236,174.6,32.7,-32.7,0.01218,0.001311,-0.001218,0.2749,0.1826,-0.2746,2.588,0.432,-0.432,,217.5,6072,4.467,0.994,13.825,281.32047,47.214809,0,0,0,0,q1_q16_tce,1,-0.001236,131.9468,0.0116,-0.0116,,,True,True,True
10187017,K00082.01,Kepler-102 e,CONFIRMED,CANDIDATE,16.145672,7.44e-06,941.1,4.2,-4.2,0.030636,0.000272,-0.002572,0.75,0.016,-0.514,3.7236,0.025,-0.025,,23.44,4900,4.602,0.741,11.492,281.48273,47.208031,0,0,0,0,q1_q17_dr25_tce,6,-7.44e-06,134.75488,0.000394,-0.000394,1.2335786e+08,name_planet,True,True,False
10187017,K00082.02,Kepler-102 d,CONFIRMED,CANDIDATE,10.311748,1.226e-05,275.9,3.6,-3.6,0.016563,0.000184,-0.001463,0.747,0.089,-0.528,3.1818,0.0314,-0.0314,,17.1,4900,4.602,0.741,11.492,281.48273,47.208031,0,0,0,0,q1_q17_dr25_tce,6,-1.226e-05,134.07991,0.001,-0.001,1.2335786e+08,name_planet,True,True,False
10187017,K00082.03,Kepler-102 f,CONFIRMED,CANDIDATE,27.453615,0.0001077,136.4,5.3,-5.3,0.011753,0.001326,-0.001246,0.765,0.142,-0.556,3.747,0.101,-0.101,,37.1,4900,4.602,0.741,11.492,281.48273,47.208031,0,0,0,0,q1_q17_dr25_tce,6,-0.0001077,145.02866,0.00345,-0.00345,1.2335786e+08,name_planet,True,True,False
10187017,K00082.04,Kepler-102 c,CONFIRMED,CANDIDATE,7.0713612,3.085e-05,65.7,3.2,-3.2,0.007798,0.002241,-0.000586,0.658,0.292,-0.433,2.757,0.111,-0.111,,14.99,4900,4.602,0.741,11.492,281.48273,47.208031,0,0,0,0,q1_q17_dr25_tce,6,-3.085e-05,139.98763,0.00381,-0.00381,1.2335786e+08,name_planet,True,True,False
10187017,K00082.05,Kepler-102 b,CONFIRMED,CANDIDATE,5.28692,2.947e-05,41.5,2.9,-2.9,0.006312,0.001203,-0.000595,0.705,0.23,-0.494,2.579,0.136,-0.136,,11.27,4900,4.602,0.741,11.492,281.48273,47.208031,0,0,0,0,q1_q17_dr25_tce,6,-2.947e-05,135.85427,0.00452,-0.00452,1.2335786e+08,name_planet,True,True,False
