spec_id,wavelength,significance,width_ratio,score,redshift,n_survivors,ra,dec,spectype,data_release,n_lines_in_spectrum,simbad_id,simbad_otype,simbad_sptype,simbad_n_match,candidate_class,hunt_rank
0b17b563-5e0e-11f0-8829-525400f334e1,6683.439175686142,14.85001449061737,1.045108682647609,0.7924227949872983,8.856597446538217e-07,2,9.8976225,0.85146783,STAR,SDSS-DR17,2,,,,0.0,unexamined,0.6890632999889551
0b17b563-5e0e-11f0-8829-525400f334e1,6683.439175686142,14.85001449061737,1.045108682647609,0.7924227949872983,8.856597446538217e-07,2,9.8976225,0.85146783,STAR,SDSS-DR17,2,,,,0.0,unexamined,0.6890632999889551
041ad37c-5e2b-11f0-91dd-525400f334e1,8855.233145028547,8.411647242544397,0.9188173511741852,0.787980708626026,-4.64535150968004e-05,1,191.96953,34.829397,STAR,SDSS-DR17,2,2MASS J12475262+3449468,LM*,M9V,1.0,lm*,0.6852006161965444
0165773d-5dea-11f0-92b5-525400f334e1,6773.295140086069,17.734824259364576,1.2485761097045034,0.7871114223735542,-0.0008144386229105294,1,265.92006,53.910856,STAR,SDSS-DR17,2,SDSS J174340.80+535439.0,BS*,A0,1.0,bs*,0.6844447151074385
02c57c73-5de2-11f0-a498-525400f334e1,6771.735710786895,25.035153401875366,1.2170470084640095,0.8532919542531192,0.00021597425802610815,1,188.52417,0.3665318,STAR,SDSS-DR17,3,LEDA 1164108,G,,1.0,g,0.6563784263485533
01977afd-5de1-11f0-8f4d-525400f334e1,6743.727297598055,8.28684095682902,1.266759354235035,0.6515950324488398,-0.00044093074393458664,1,310.46691,76.379416,STAR,SDSS-DR17,1,,,,0.0,unexamined,0.6515950324488398
003cda7d-5df0-11f0-a990-525400f334e1,6809.26129679685,16.794376191361504,1.4218549890405412,0.6503725816747399,-0.00016657858213875443,1,47.488109,0.50493542,STAR,SDSS-DR17,1,2MASS J03095713+0030176,LM*,M1V,1.0,lm*,0.6503725816747399
047e7736-5dfe-11f0-bf9e-525400f334e1,7919.5407899127795,8.474694639797756,1.1591921520010458,0.7429484449042609,-2.468940510880202e-05,1,178.99651,19.724768,STAR,SDSS-DR17,2,2MASS J11555918+1943291,LM*,M2V,1.0,lm*,0.6460421260037053
0391cf8d-5e13-11f0-a2f0-525400f334e1,7077.8279260900235,19.37229839354391,1.2021922378299836,0.7375196176830704,-5.0375781768252637e-08,2,111.91526,38.708872,STAR,SDSS-DR17,2,2MASS J07273970+3842317,LM*,M0V,1.0,lm*,0.6413214066809309
0391cf8d-5e13-11f0-a2f0-525400f334e1,7077.8279260900235,19.37229839354391,1.2021922378299836,0.7375196176830704,-5.0375781768252637e-08,2,111.91526,38.708872,STAR,SDSS-DR17,2,2MASS J07273970+3842317,LM*,M0V,1.0,lm*,0.6413214066809309
05f5db0b-5e33-11f0-9907-525400f334e1,5468.900223137945,10.594121896854663,1.3426702137384734,0.6308073398434135,-8.943183638621122e-05,1,37.876907,24.238581,STAR,SDSS-DR17,1,,,,0.0,unexamined,0.6308073398434135
0aa91a86-5dfe-11f0-8518-525400f334e1,7414.809539452736,17.94319505434873,1.043272834090796,0.8199877265841553,4.042822911287658e-05,2,225.75002,1.8786086,STAR,SDSS-DR17,3,,,,0.0,unexamined,0.6307597896801195
0aa91a86-5dfe-11f0-8518-525400f334e1,7414.809539452736,17.94319505434873,1.043272834090796,0.8199877265841553,4.042822911287658e-05,2,225.75002,1.8786086,STAR,SDSS-DR17,3,,,,0.0,unexamined,0.6307597896801195
04668395-5e07-11f0-9ada-525400f334e1,5382.697825162882,9.278908526646317,1.0024073510576585,0.722059731209563,3.431926961638965e-05,2,204.67747,17.391306,STAR,SDSS-DR17,2,2MASS J13384257+1723291,LM*,M0V,1.0,lm*,0.6278780271387505
