source_id,ra,dec,vim_d_ra,vim_d_ra_error,vim_d_dec,vim_d_dec_error,role,expected,phot_g_mean_mag,ruwe
5435878667598891392,143.4612649404629,-37.99545605929781,8.278417277557025,0.23592259,0.7157443883836719,0.27410555,VIM_POSITIVE,BLEND,,
2051494431777728640,292.07269328850464,36.70485519458977,6.154992752027849,0.12587675,-2.622822491628351,0.14521402,VIM_POSITIVE,BLEND,,
2936907815354364288,95.6232945752153,-22.151107362151713,4.066368575188021,0.23464398,7.909068853216801,0.27070525,VIM_POSITIVE,BLEND,,
5816838727709168128,256.18905978500726,-64.74831046188022,-5.250372696356404,0.058377553,-1.7314261335938355,0.07063603,VIM_POSITIVE,BLEND,,
1871012930976121344,311.8976874719277,37.13829282475869,-8.578344261908263,0.35547456,-0.8291488987601979,0.47666484,VIM_POSITIVE,BLEND,,
3621005597757187200,196.7586062318306,-13.692471864477993,22.728482330365587,0.97149485,8.11016550955502,0.6554142,VIM_POSITIVE,BLEND,,
461293648104066816,45.57983094651236,58.953794053897326,0.4349910818605518,0.07164745,4.200186087287004,0.19299847,VIM_POSITIVE,BLEND,,
3047801122165872000,110.96268553580695,-8.58296906177626,-4.05379081494952,0.37797037,-13.599226892839663,0.26706943,VIM_POSITIVE,BLEND,,
5594200267466577792,120.05107982535387,-33.04962919616051,-0.0694720666723874,0.21943857,-6.548529637964973,0.20475948,VIM_POSITIVE,BLEND,,
6054341004650034688,180.31505013448015,-63.38350363328777,-2.5390839016158906,0.1080003,0.8179558826147872,0.12572066,VIM_POSITIVE,BLEND,,
6837090200062005632,327.93669788160696,-17.503394714379688,1.1779453768461254,0.2109554,-4.359826274886871,0.14363186,VIM_POSITIVE,BLEND,,
2698515449427923968,324.2268784404399,4.489916212260172,-4.981885752563224,0.17170833,2.6972472458607974,0.115882605,VIM_POSITIVE,BLEND,,
4308464286605143680,292.005007012971,9.763780012007958,-1.661745181545425,0.35603794,6.150675316473806,0.39119965,VIM_POSITIVE,BLEND,,
2034598580226489728,296.43118017182826,32.167125906212554,2.8206099874830355,0.14274153,0.8676294444817209,0.1602248,VIM_POSITIVE,BLEND,,
1995295781137219328,348.6692095676284,52.92250460481644,3.350162178819294,0.13045679,-1.5997686720416266,0.11754047,VIM_POSITIVE,BLEND,,
