source_id,kind,tier,t_peak,t_start,t_end,transit_id_peak,n_transits_episode,delta_g_peak,z_g_peak,delta_g,sigma_g,delta_bp,sigma_bp,delta_rp,sigma_rp,z_bp_episode,z_rp_episode,grey_class,p_grey,ratio_bp_rp,ratio_err,ratio_vs_dust_sigma,coherence,n_partner_contradicting,any_variability_reject,min_n_obs_g,period_class,period_d,period_fap,n_dip_episodes,rms_out_of_episode_g,s_int_g,n_ok_g,med_flux_g,file,epoch_cluster,n_local_coincident,mu_local_coincident,p_local_coincident,score
3010865532985022976,DIP,A,2303.02,2303.02,2303.09,50107896564315008,2,-0.100024,-79.4977,-0.0966224,0.000392376,-0.09293,0.000629882,-0.0927625,0.000493449,-44.3712,-44.0606,GREY,0.544302,1.00181,0.0442527,15.7775,MULTI,0,False,9,APERIODIC,,0.0167572,3,0.00179126,0.00118693,50,1.06341e+06,EpochPhotometry_341905-342641.csv.gz,False,0,0.577426,1,76.2842
4284919447661400064,DIP,A,2079,2078.93,2079,37720634775869112,2,-0.155627,-63.179,-0.151674,0.00130745,-0.14791,0.0066633,-0.151106,0.00403562,-4.51383,-17.2121,GREY,0.984144,0.978851,0.191753,3.76082,MULTI,0,False,9,APERIODIC,,0.0556941,3,0.00281205,0.00194419,30,7980.91,EpochPhotometry_487125-487173.csv.gz,False,5,4.27572,0.424865,76.2786
6529481966559531648,DIP,A,1904.49,1904.42,1904.49,28071026476503440,2,-0.436711,-73.6235,-0.300337,0.00157498,-0.365003,0.00846664,-0.325084,0.00711245,-14.5763,-14.107,GREY,0.0499389,1.1228,0.0946801,6.09637,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.00556924,0.00433935,72,4596.28,EpochPhotometry_741347-743869.csv.gz,False,0,0.273354,1,76.2654
205302670865241728,DIP,A,2584.4,2584.4,2584.47,65666780999196912,2,-0.358417,-75.4211,-0.283157,0.00148541,-0.276373,0.00443003,-0.273108,0.00315142,-18.3053,-25.7048,GREY,0.640428,1.01195,0.0508257,13.5374,MULTI,0,False,9,PERIOD_UNTESTABLE,,,1,0.00525164,0.00434565,46,11939,EpochPhotometry_023265-023450.csv.gz,False,6,8.48007,0.848897,76.2511
5861637229542886400,DIP,A,2544.41,2544.33,2544.41,63455814155555344,2,-0.271623,-48.4731,-0.272075,0.00115501,-0.260575,0.0050095,-0.268218,0.00352231,-15.8719,-14.8501,GREY,0.696544,0.971503,0.0492341,14.7966,MULTI,0,False,4,APERIODIC,,0.00117252,4,0.00504713,0.0054605,55,18242.6,EpochPhotometry_666378-666393.csv.gz,False,30,53.1555,0.999784,76.2357
1979921103896636160,DIP,A,1884.64,1884.57,1884.64,26973611637903632,2,-0.233712,-131.527,-0.148867,0.000451221,-0.135982,0.00247707,-0.152279,0.00193777,-28.7918,-64.8669,GREY,0.0357892,0.892982,0.0455172,17.73,MULTI,0,False,6,APERIODIC,,0.00560182,3,0.00276251,0.00166414,57,41151.6,EpochPhotometry_225065-225139.csv.gz,False,14,12.3405,0.354864,76.2097
6054686045113702272,DIP,A,2308.47,2308.47,2308.54,50409034381292504,2,-0.27251,-100.326,-0.270812,0.000830325,-0.233387,0.00731978,-0.227775,0.00395316,-10.3423,-14.7088,GREY,0.0326308,1.02464,0.0915174,7.37956,MULTI,0,False,1,APERIODIC,,0.0185238,3,0.0050256,0.00258412,55,7331.5,EpochPhotometry_688318-688355.csv.gz,False,1,2.32407,0.902126,76.207
5701955705514573952,DIP,A,1764.06,1763.98,1764.06,20305486233269056,2,-0.234438,-80.4141,-0.213606,0.00055155,-0.208828,0.00220475,-0.197616,0.00201167,-31.6434,-31.8888,GREY,0.0402694,1.05673,0.0359925,17.8722,MULTI,0,False,9,APERIODIC,,0.0211727,4,0.00396416,0.00283785,47,37105.4,EpochPhotometry_648218-648584.csv.gz,False,1,2.82405,0.940635,76.204
4241298037504962944,DIP,A,2101.25,2101.18,2101.25,38950718735573784,2,-0.815221,-41.4961,-0.732679,0.00147793,-0.719151,0.00444515,-0.687283,0.00475412,-28.6929,-17.4641,GREY,0.0432917,1.04637,0.0509439,12.8304,MULTI,0,False,8,APERIODIC,,0.00489346,4,0.0135978,0.0195796,43,6017.28,EpochPhotometry_482090-482202.csv.gz,False,4,3.18091,0.393228,76.2008
5866266413954203648,DIP,A,1883.93,1883.93,1884,26933617764602204,2,-0.340593,-114.235,-0.192679,0.000760782,-0.222178,0.00453506,-0.187146,0.00334493,-21.5297,-23.9717,GREY,0.0106278,1.18719,0.0676096,7.58485,MULTI,0,False,9,APERIODIC,,0.0152486,3,0.00357651,0.00275606,102,13887.3,EpochPhotometry_666911-666973.csv.gz,False,26,15.6187,0.00996975,76.1884
2198446669094999552,DIP,A,2263.69,2263.62,2263.69,47933262685065568,2,-0.303276,-80.9699,-0.303475,0.000646223,-0.313237,0.00286167,-0.292052,0.00223955,-30.2027,-36.0486,GREY,0.498096,1.07254,0.0618818,10.1396,MULTI,0,False,9,APERIODIC,,0.0134241,3,0.00563332,0.00367121,59,22509.1,EpochPhotometry_249861-249951.csv.gz,False,15,19.4294,0.871077,76.1858
5337675339930698752,DIP,A,1952.51,1952.43,1952.51,30725733396838064,2,-0.223079,-61.3642,-0.188923,0.00125385,-0.214669,0.00690276,-0.194424,0.00411181,-13.0694,-29.1788,GREY,0.128126,1.10413,0.0911941,6.53414,MULTI,0,False,8,PERIOD_UNTESTABLE,,,1,0.003507,0.00283592,52,9284.69,EpochPhotometry_606813-606841.csv.gz,False,46,54.6808,0.895386,76.184
3063778877236623232,DIP,A,2260.03,2260.03,2260.11,47730730100856208,2,-0.161382,-63.8721,-0.141989,0.000408297,-0.139194,0.0019091,-0.137505,0.00167725,-22.6812,-29.5378,GREY,0.710608,1.01228,0.0518851,13.2546,MULTI,0,False,9,APERIODIC,,0.0174917,3,0.00263599,0.00246979,51,61370.9,EpochPhotometry_348216-348780.csv.gz,False,0,0.0814758,1,76.1771
6903018566532551424,BRIGHTENING,A,2172.19,2172.19,2173.11,42873517778703864,6,6.47845,23.557,5.7656,0.0184245,5.34113,0.0511998,5.2843,0.0598092,7.28593,9.69025,GREY,0.161896,1.01075,0.0985153,6.99634,MULTI,0,False,9,PERIOD_UNTESTABLE,,,0,0.185407,0.271309,46,276.911,EpochPhotometry_784480-784992.csv.gz,False,0,0.270816,1,76.1719
5826406712279458944,DIP,A,2004.23,2004.16,2004.23,33585858044290864,2,-0.331987,-51.6147,-0.326826,0.00137653,-0.346059,0.00577729,-0.318502,0.00424806,-27.2484,-33.5307,GREY,0.245122,1.08652,0.053187,11.5344,MULTI,0,False,9,PERIOD_UNTESTABLE,,,1,0.00606828,0.00619401,41,6786.7,EpochPhotometry_662365-662396.csv.gz,False,7,9.9346,0.865681,76.1669
4106138101121794944,DIP,A,2632.78,2632.78,2632.85,68342170435203928,2,-0.204223,-42.3465,-0.178916,0.000740985,-0.166852,0.00241482,-0.162352,0.00185825,-15.3618,-17.2212,GREY,0.301665,1.02772,0.0936371,7.17964,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.00332251,0.00473546,24,37389.2,EpochPhotometry_466811-466829.csv.gz,False,13,9.18828,0.138353,76.1548
132029291839793536,DIP,A,2032.8,2032.8,2032.88,35166051419693400,2,-0.358522,-62.3307,-0.33498,0.0036088,-0.262564,0.0130619,-0.313628,0.0115191,-3.45573,-11.4127,GREY,0.10202,0.837183,0.176641,4.88458,MULTI,0,False,9,PERIOD_UNTESTABLE,,,1,0.00622076,0.0042233,24,1924.41,EpochPhotometry_014046-015369.csv.gz,False,0,0.103093,1,76.1537
5717029425812599936,DIP,A,2360.22,2360.22,2360.3,53271315262367464,2,-0.397222,-72.6791,-0.245758,0.00207734,-0.303276,0.00737787,-0.288006,0.00579149,-9.1924,-18.3534,GREY,0.0426179,1.05302,0.103313,6.26232,MULTI,0,False,9,APERIODIC,,0.0149833,6,0.00456426,0.00465195,57,5002.43,EpochPhotometry_649819-649955.csv.gz,False,3,3.51029,0.681051,76.147
5875979018705827200,DIP,A,2005.16,2004.98,2005.23,33637254591951448,3,-0.356736,-76.2489,-0.196005,0.000915307,-0.191898,0.0058071,-0.205649,0.00340453,-12.4764,-15.6454,GREY,0.761121,0.933132,0.0977802,7.84277,MULTI,0,False,9,APERIODIC,,0.00237821,3,0.00445959,0.00440726,49,7039.28,EpochPhotometry_668006-668025.csv.gz,False,18,23.3582,0.891137,76.1261
2006012136869990784,DIP,A,2686.71,2686.71,2686.78,71324373759041752,2,-0.217864,-93.3234,-0.196677,0.00110451,-0.175977,0.00358385,-0.17795,0.00281091,-18.1304,-28.1121,GREY,0.109523,0.988911,0.066871,10.6337,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.00365415,0.00188726,59,17557.9,EpochPhotometry_228010-228083.csv.gz,False,21,20.6651,0.499777,76.1172
5694547780291633664,DIP,A,2414.16,2414.16,2414.23,56253783718375456,2,-0.214122,-70.4514,-0.214575,0.000662061,-0.210226,0.00197025,-0.216739,0.00185698,-49.9797,-73.1662,GREY,0.600408,0.96995,0.0303082,24.0875,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.00398713,0.00292598,85,47764.9,EpochPhotometry_647311-647432.csv.gz,False,7,7.45661,0.615888,76.1086
2995013603266521728,DIP,A,2571.85,2571.67,2571.92,64972955829940648,3,-0.30004,-80.0695,-0.153055,0.000882675,-0.126031,0.00328819,-0.134459,0.0029825,-13.8708,-15.0165,GREY,0.0932625,0.937318,0.0738805,10.3232,MULTI,0,False,8,APERIODIC,,0.000674659,3,0.00348355,0.00352291,48,12700.2,EpochPhotometry_340107-340703.csv.gz,False,1,0.820093,0.55961,76.1004
3356872054020187136,DIP,A,1752.23,1752.23,1752.3,19651369284932760,2,-0.221338,-59.6688,-0.174992,0.000864717,-0.16712,0.00266132,-0.179154,0.00214176,-16.583,-27.1883,GREY,0.461255,0.932828,0.0551252,13.9169,MULTI,0,False,9,APERIODIC,,0.0145891,3,0.00325328,0.00349231,23,30858.4,EpochPhotometry_381509-381729.csv.gz,False,3,2.05898,0.339284,76.0699
2236823748059885824,DIP,A,1795.37,1795.37,1795.45,22037080794731600,2,-0.178736,-53.1401,-0.175291,0.000561925,-0.165693,0.00241922,-0.181271,0.00203503,-26.1446,-51.3265,GREY,0.188353,0.91406,0.0477721,16.4518,MULTI,0,False,9,PERIOD_UNTESTABLE,,,1,0.0032594,0.00330232,56,36522.2,EpochPhotometry_254267-254684.csv.gz,False,3,3.27865,0.636268,76.0564
2022368712382967552,DIP,A,2346.85,2346.85,2346.92,52531169930920368,2,-0.265649,-57.0438,-0.248059,0.00185263,-0.270401,0.0102078,-0.228029,0.00560728,-9.00902,-16.8378,GREY,0.528391,1.18582,0.164744,3.1211,MULTI,0,False,8,APERIODIC,,0.000950172,6,0.00461274,0.0040793,108,4232.98,EpochPhotometry_229916-229957.csv.gz,False,17,10.7736,0.0480413,76.0521
5308127064424856448,DIP,A,1686.43,1686.43,1686.51,16013272523613984,2,-0.471823,-98.4599,-0.317813,0.000726849,-0.334591,0.00432989,-0.332303,0.00273602,-14.3842,-17.3688,GREY,0.558451,1.00689,0.0554884,12.4912,MULTI,0,False,8,APERIODIC,,0.00334739,5,0.00591051,0.00469951,62,15106.5,EpochPhotometry_603449-603503.csv.gz,False,8,38.1916,1,76.0433
3358552344007503744,DIP,A,2100.86,2100.78,2100.86,38929046501110256,2,-0.25257,-65.9099,-0.157717,0.00106537,-0.14197,0.00349907,-0.156532,0.00335633,-10.8964,-15.3791,GREY,0.369913,0.906971,0.109068,7.27097,MULTI,0,False,9,APERIODIC,,0.0197243,3,0.00293321,0.00349997,26,15806.3,EpochPhotometry_381730-382004.csv.gz,False,4,1.95898,0.135551,76.0417
5885353695281110272,DIP,A,2405.54,2405.47,2405.54,55776720031774128,2,-0.344721,-130.484,-0.224749,0.00111573,-0.249869,0.0045221,-0.232888,0.0027855,-39.0025,-36.5853,GREY,0.0251421,1.07292,0.0403354,15.5468,MULTI,0,False,9,APERIODIC,,0.00612527,3,0.00418148,0.00224174,45,15649.1,EpochPhotometry_669018-669102.csv.gz,True,15,5.67192,0.000812023,76.0121
427766549278100352,DIP,A,2474.27,2474.27,2474.34,59577207602169616,2,-0.349232,-151.889,-0.220993,0.00081891,-0.218549,0.00638074,-0.218792,0.00408366,-10.6625,-26.8216,GREY,0.987172,0.99889,0.127768,5.48738,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.00411189,0.00202443,56,7747.58,EpochPhotometry_048543-048681.csv.gz,False,9,5.80221,0.133026,76.0068
2173700849938867072,DIP,A,2469.5,2469.5,2469.58,59313696446370984,2,-0.133492,-51.1198,-0.125174,0.000517484,-0.116929,0.00097488,-0.119035,0.000898925,-27.7381,-66.9659,GREY,0.180656,0.982309,0.0469877,15.274,MULTI,0,False,8,APERIODIC,,0.00838277,4,0.00232991,0.00253786,63,190455,EpochPhotometry_247053-247138.csv.gz,False,12,33.1461,0.999992,75.9783
5542681821209011584,DIP,A,2576.15,2576.07,2576.15,65210607185479040,2,-0.38327,-51.6917,-0.285212,0.000821859,-0.270063,0.00382164,-0.276898,0.00316053,-15.1322,-19.592,GREY,0.387756,0.975313,0.0485222,14.9352,MULTI,0,False,7,APERIODIC,,0.0361289,8,0.00530889,0.00734645,58,14532.7,EpochPhotometry_630075-630172.csv.gz,False,10,6.97065,0.16654,75.9765
4269153619187766144,DIP,A,2132.91,2132.91,2132.98,40701462367188360,2,-0.215769,-39.4089,-0.219977,0.00139855,-0.2092,0.00864595,-0.211826,0.00445598,-14.7363,-12.493,GREY,0.886534,0.9876,0.120161,5.9287,MULTI,0,False,6,PERIOD_UNTESTABLE,,,1,0.00409488,0.00525228,23,5893.08,EpochPhotometry_485341-485363.csv.gz,False,11,31.6973,0.999993,75.9716
1972252697492484608,DIP,A,2645.05,2644.98,2645.05,69021236029731016,2,-0.415235,-117.336,-0.346777,0.000736422,-0.359735,0.0045153,-0.357291,0.00325778,-28.146,-34.6871,GREY,0.604167,1.00684,0.0354497,19.5534,MULTI,0,False,8,APERIODIC,,0.0218763,5,0.006456,0.00331162,59,10907.5,EpochPhotometry_224154-224222.csv.gz,False,9,10.9476,0.763327,75.9629
5618210607816979328,DIP,A,2035.19,2035.11,2035.19,35298065381511572,2,-0.264787,-54.3301,-0.251437,0.000275115,-0.255484,0.000956518,-0.255327,0.000871012,-47.7763,-79.0729,GREY,0.681451,1.00062,0.0168055,41.6165,MULTI,0,False,8,APERIODIC,,0.0110806,3,0.00468153,0.00485485,72,171228,EpochPhotometry_638666-638793.csv.gz,False,5,8.73278,0.935324,75.955
5796007925857750272,DIP,A,1781.76,1781.76,1781.84,21284640276758860,2,-0.402468,-109.537,-0.357766,0.00184421,-0.324434,0.00581556,-0.351254,0.00438314,-20.7651,-39.7308,GREY,0.0693974,0.923645,0.0497166,15.6156,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.00666223,0.00282758,61,7192.36,EpochPhotometry_658914-659011.csv.gz,False,0,3.81002,1,75.9442
4367855094334761344,DIP,A,2300.73,2300.66,2300.73,49981129334899264,2,-0.293595,-73.9764,-0.251311,0.000513135,-0.253835,0.00217992,-0.25744,0.00148769,-27.9364,-47.7743,GREY,0.605063,0.985996,0.0291484,24.4955,MULTI,0,False,8,APERIODIC,,0.0320352,4,0.00468015,0.00390161,48,52528.8,EpochPhotometry_496318-496638.csv.gz,False,2,0.944271,0.243751,75.9392
224294294691708800,DIP,A,1925.58,1925.51,1925.58,29237414611571976,2,-0.295603,-83.275,-0.22014,0.00065175,-0.236879,0.00320346,-0.229138,0.00238837,-24.7586,-50.8384,GREY,0.0265037,1.03379,0.0422173,15.7806,MULTI,0,False,7,APERIODIC,,0.020206,4,0.00409981,0.00337477,49,26321.8,EpochPhotometry_025167-025691.csv.gz,False,4,2.96737,0.345458,75.9363
4062758484774409856,DIP,A,2123.22,2123.14,2123.22,40165662830146400,2,-0.280315,-57.2484,-0.207829,0.00112127,-0.188221,0.00559761,-0.208093,0.00314177,-10.7791,-24.0099,GREY,0.324029,0.904502,0.092618,8.58902,MULTI,0,False,8,APERIODIC,,0.0020267,3,0.00387151,0.00465311,42,12552.6,EpochPhotometry_461878-461888.csv.gz,False,62,300.243,1,75.9172
5688337906109061504,DIP,A,2169.01,2169.01,2169.08,42697571375662536,2,-0.206347,-75.0192,-0.186875,0.000816439,-0.164574,0.00386385,-0.182889,0.00343575,-17.7691,-16.8529,GREY,0.162783,0.899857,0.0763684,10.4774,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.00348166,0.00258199,57,13799.6,EpochPhotometry_646045-647186.csv.gz,False,2,1.00851,0.267371,75.9067
5835776235048046592,DIP,A,2020.74,2020.67,2020.74,34498903533351352,2,-0.335969,-67.5713,-0.295076,0.00211959,-0.237517,0.0122618,-0.263901,0.00690316,-9.2676,-18.4963,GREY,0.0594336,0.900024,0.121949,6.55989,MULTI,0,False,9,APERIODIC,,0.0515542,3,0.00549808,0.00431122,56,3358.91,EpochPhotometry_663443-663456.csv.gz,False,4,6.33233,0.87608,75.8993
5352333307374262272,DIP,A,2107.84,2107.84,2107.91,39315462319925000,2,-0.392325,-94.3028,-0.289738,0.0012508,-0.267006,0.00643883,-0.256126,0.00379361,-14.524,-29.9858,GREY,0.0710586,1.04248,0.0871156,7.5477,MULTI,0,False,8,APERIODIC,,0.0125433,3,0.00539875,0.00388297,56,8308.48,EpochPhotometry_608471-608519.csv.gz,False,4,13.215,0.999114,75.8974
384513823419269888,DIP,A,2616.45,2616.28,2616.45,67439616630093208,2,-0.316695,-131.621,-0.202422,0.000324414,-0.197053,0.0016857,-0.203024,0.00150041,-42.3976,-50.3451,GREY,0.696774,0.970592,0.0418174,17.4427,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.00377282,0.00236807,58,61030.3,EpochPhotometry_043486-044091.csv.gz,False,0,0.126588,1,75.8763
5441348669225732608,DIP,A,1678.44,1678.44,1678.51,15571312325715126,2,-0.350861,-56.2614,-0.313366,0.00119906,-0.33878,0.00561192,-0.314523,0.00370086,-17.793,-37.9702,GREY,0.147562,1.07712,0.0540386,11.5265,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.00584333,0.00562329,73,10548.4,EpochPhotometry_618228-618632.csv.gz,False,1,1.21428,0.703077,75.8413
5338076455519271296,DIP,A,2333.55,2333.48,2333.55,51796131767969144,2,-0.40127,-102.34,-0.356969,0.00152955,-0.371835,0.00795157,-0.349451,0.00601383,-15.4148,-36.2983,GREY,0.639583,1.06405,0.0697125,9.12243,MULTI,0,False,9,APERIODIC,,0.0321147,3,0.00665661,0.00347279,54,4828.47,EpochPhotometry_606865-606889.csv.gz,False,33,30.723,0.364118,75.839
5826736531413954688,DIP,A,2227.49,2227.49,2227.56,45931484911916248,2,-0.215147,-85.4989,-0.166744,0.00129897,-0.14963,0.00517232,-0.154418,0.00385303,-11.5469,-23.8788,GREY,0.281148,0.968999,0.0873837,8.36542,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.0031122,0.00190057,52,10224.1,EpochPhotometry_662397-662426.csv.gz,False,10,11.3975,0.701025,75.77
3363398995558445696,DIP,A,2128.35,2128.27,2128.35,40449070134522272,2,-0.345876,-52.7749,-0.284198,0.00237772,-0.293825,0.00907158,-0.319932,0.00729052,-10.9194,-17.4128,GREY,0.0219193,0.918399,0.0831513,9.39974,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.00530525,0.00574504,23,4370.85,EpochPhotometry_382005-382489.csv.gz,False,0,0.918047,1,75.7584
246204365978432128,DIP,A,2603.28,2603.21,2603.28,66711013439627384,2,-0.241964,-63.8154,-0.157436,0.000508612,-0.162131,0.00287915,-0.161484,0.00198438,-18.1209,-36.0239,GREY,0.720442,1.00401,0.0689082,10.1003,MULTI,0,False,8,APERIODIC,,0.0199207,3,0.00293901,0.00372865,44,30365.5,EpochPhotometry_027833-028076.csv.gz,False,3,2.91437,0.557355,75.756
5239602922809885952,DIP,A,2234.82,2234.75,2234.82,46336649664571136,2,-0.207318,-100.603,-0.172423,0.000612875,-0.128062,0.00514508,-0.134951,0.00394758,-6.28885,-10.477,GREY,0.0160305,0.948954,0.139929,5.36733,MULTI,0,False,9,APERIODIC,,0.012662,5,0.00321912,0.00194146,53,9981.89,EpochPhotometry_595635-595679.csv.gz,False,15,10.9874,0.145039,75.7484
5890371144838388608,DIP,A,2225.8,2225.73,2225.8,45838299176543520,2,-0.254124,-43.795,-0.242491,0.000621406,-0.24759,0.00204787,-0.235578,0.00155897,-31.6245,-29.8542,GREY,0.162451,1.05099,0.0268493,24.1724,MULTI,0,False,8,APERIODIC,,0.0208427,6,0.00452776,0.00574182,61,49070.4,EpochPhotometry_669633-669658.csv.gz,False,15,9.11397,0.045275,75.7404
2175011472100301696,DIP,A,2203.64,2203.64,2203.71,44612454773191040,2,-0.335319,-64.1436,-0.273981,0.00114955,-0.255559,0.00423589,-0.240651,0.0028258,-16.1612,-33.0147,GREY,0.0121617,1.06195,0.0659954,9.66812,MULTI,0,False,8,APERIODIC,,0.0355474,7,0.00511579,0.00503931,58,14040.5,EpochPhotometry_247233-247376.csv.gz,False,13,13.3164,0.571218,75.7397
474167176919053824,DIP,A,2301.82,2301.82,2301.89,50041613134467840,2,-0.305638,-53.1196,-0.275844,0.0010615,-0.25617,0.00651724,-0.243729,0.00376894,-17.0933,-28.1052,GREY,0.0259581,1.05104,0.0729764,8.8927,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.00515074,0.00562134,53,9669.79,EpochPhotometry_053786-053992.csv.gz,False,3,2.71901,0.51102,75.7373
1112046747527433856,DIP,A,2394.14,2394.06,2394.39,55146601764934504,4,-0.230864,-48.2167,-0.160161,0.00018303,-0.169616,0.000510389,-0.166745,0.000489168,-40.3448,-64.3035,GREY,0.210408,1.01722,0.0295357,23.1172,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.00423033,0.00474611,50,353784,EpochPhotometry_126264-127785.csv.gz,False,1,0.596538,0.449285,75.7202
2190323511537248768,DIP,A,1958.05,1958.05,1958.12,31032538739909520,2,-0.34695,-100.666,-0.320182,0.0011942,-0.334824,0.00821184,-0.34952,0.00512016,-13.3083,-31.5728,GREY,0.281702,0.957954,0.0859603,8.63243,MULTI,0,False,9,APERIODIC,,0.0127116,4,0.00598091,0.00313733,59,8204.52,EpochPhotometry_248986-249150.csv.gz,False,2,1.63562,0.486497,75.7085
5354958150861202304,DIP,A,2616.92,2616.85,2616.92,67465296700936432,2,-0.373525,-71.2108,-0.347588,0.00203476,-0.322213,0.0115389,-0.324191,0.00661613,-13.8772,-30.7763,GREY,0.59245,0.993898,0.114542,6.16457,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.00649588,0.00471945,53,3093.41,EpochPhotometry_608731-608813.csv.gz,False,5,14.9547,0.999114,75.673
5594515586787490688,DIP,A,2484.68,2484.61,2484.68,60153130668447088,2,-0.16816,-92.3396,-0.0904139,0.000872882,-0.0892675,0.00384061,-0.0906209,0.00296168,-6.07056,-7.61373,GREY,0.994239,0.985065,0.172355,4.14804,MULTI,0,False,9,APERIODIC,,0.00283431,4,0.00168976,0.00135459,54,18099.9,EpochPhotometry_635976-636097.csv.gz,False,6,8.17979,0.824684,75.67
4145593938401453312,DIP,A,2074.49,2074.42,2074.49,37471068479602888,2,-0.361514,-84.2888,-0.247639,0.00210426,-0.273125,0.0100585,-0.261653,0.00466564,-8.917,-33.2285,GREY,0.481443,1.04385,0.13665,4.80171,MULTI,0,False,8,APERIODIC,,0.0192219,3,0.00463145,0.00303361,26,4913.09,EpochPhotometry_471277-471302.csv.gz,False,14,35.4518,0.999986,75.6165
4312147302632964096,DIP,A,2456.8,2456.73,2456.8,58611379951146712,2,-0.282336,-78.9269,-0.277019,0.0027025,-0.277869,0.0148322,-0.280424,0.00911034,-10.3854,-19.9999,GREY,0.993676,0.990886,0.118437,5.98729,MULTI,0,False,9,PERIOD_UNTESTABLE,,,1,0.00518217,0,33,2125.46,EpochPhotometry_490224-490251.csv.gz,False,19,15.9578,0.254159,75.5984
2032418351753941504,DIP,A,2576.7,2576.7,2576.77,65241580141027720,2,-0.345038,-76.1516,-0.22379,0.00108871,-0.216987,0.00417692,-0.229622,0.00384202,-16.0772,-23.7767,GREY,0.588347,0.944974,0.0534842,14.1168,MULTI,0,False,9,APERIODIC,,0.00706774,4,0.0041888,0.00430553,59,12129.5,EpochPhotometry_231047-231071.csv.gz,False,24,26.5999,0.719103,75.5556
5956428738271912576,DIP,A,2120.63,2120.63,2120.71,40022763669319712,2,-0.399569,-61.3979,-0.287686,0.00105804,-0.278817,0.00463242,-0.289481,0.00369556,-26.153,-22.5373,GREY,0.696806,0.963163,0.0495833,14.8606,MULTI,0,False,9,APERIODIC,,0.0143232,4,0.00538685,0.00634756,41,9923.5,EpochPhotometry_677167-677190.csv.gz,False,1,6.7051,0.998775,75.5264
3035587712639125120,DIP,A,2482.17,2482.1,2482.17,60014211094079160,2,-0.272525,-53.9176,-0.243869,0.00170538,-0.226394,0.00480885,-0.234209,0.00467467,-16.9582,-17.1137,GREY,0.495603,0.966636,0.0719619,10.191,MULTI,0,False,9,APERIODIC,,0.0115155,5,0.00456664,0.00435766,54,8543.39,EpochPhotometry_345056-345271.csv.gz,False,6,4.74182,0.338841,75.5223
2088337932550243328,DIP,A,2522.22,2522.22,2522.29,62228615223600968,2,-0.305855,-51.2146,-0.288681,0.00225148,-0.302817,0.00916534,-0.308705,0.0071712,-6.85008,-14.4671,GREY,0.866869,0.980929,0.184677,3.89366,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.00540584,0.00499495,40,3512.31,EpochPhotometry_237297-237433.csv.gz,False,2,1.93558,0.576276,75.5214
1855012734683080320,DIP,A,2412.8,2412.8,2412.88,56178330985317712,2,-0.328265,-58.3958,-0.310128,0.000867923,-0.302827,0.00361799,-0.308241,0.00280926,-22.8474,-37.8795,GREY,0.831844,0.982437,0.0523788,13.6995,MULTI,0,False,8,PERIOD_UNTESTABLE,,,1,0.00580782,0.00551119,80,15987.2,EpochPhotometry_210735-210922.csv.gz,False,1,2.53466,0.920712,75.5165
5610389579748149248,DIP,A,2579.66,2579.59,2579.66,65405025306076992,2,-0.225659,-53.2488,-0.176733,0.00108367,-0.174622,0.00296335,-0.162862,0.00278057,-13.0644,-14.9669,GREY,0.330046,1.07221,0.0670389,9.36463,MULTI,0,False,9,APERIODIC,,0.0224244,6,0.00331058,0.00400503,62,21627.2,EpochPhotometry_637736-637891.csv.gz,False,5,4.32162,0.433737,75.4968
1869971452950973440,DIP,A,2519.28,2519.21,2519.28,62066274033906664,2,-0.16758,-69.4289,-0.1674,0.000273383,-0.166429,0.000686543,-0.162571,0.000617304,-48.4765,-84.6568,GREY,0.443046,1.02373,0.0230437,29.3475,MULTI,0,False,9,PERIOD_UNTESTABLE,,,1,0.00313582,0.00239302,57,371630,EpochPhotometry_212578-212643.csv.gz,False,6,4.6795,0.328001,75.495
5930909485745571584,DIP,A,2478.16,2478.16,2478.24,59792757019123784,2,-0.164544,-60.3301,-0.164199,0.00039682,-0.163004,0.00289152,-0.164006,0.00231229,-40.9692,-34.02,GREY,0.974126,0.993887,0.0365009,19.3451,MULTI,0,False,9,APERIODIC,,0.0177146,3,0.0030761,0.00268683,46,47431.3,EpochPhotometry_674266-674281.csv.gz,False,26,22.8976,0.28489,75.4895
