source_id,kind,depth,ratio,g_noise,snr,med_flux_g,s_col,colour_testable,pre_existing_event,recovered,grey_class,coherence,tier
27031291506117888,dust,0.08639317862804606,1.7,0.008644290412708215,9.994247590413785,19513.165320678032,0.008900340592405558,False,False,True,CHROMATIC_BLUE,MULTI,C
27233837868718720,grey,0.31889216831000466,1.0,0.23920239753806002,1.33314787640983,520.5458506405532,0.2458360904978817,False,False,False,,,
27233837868718720,dust,0.31889216831000466,1.7,0.23920239753806002,1.33314787640983,520.5458506405532,0.2458360904978817,False,False,False,,,
4302934357263198464,grey,0.20195929000708251,1.0,0.12567976901178668,1.6069355600752424,1098.1159890683173,0.13142577762387733,False,False,False,,,
4302934357263198464,dust,0.20195929000708251,1.7,0.12567976901178668,1.6069355600752424,1098.1159890683173,0.13142577762387733,False,False,False,,,
4302938519118092544,grey,0.10491554197278652,1.0,0.11481067371828353,0.9138134859327002,1076859.6469445121,0.10296464216400553,False,False,False,,,
4302938519118092544,dust,0.10491554197278652,1.7,0.11481067371828353,0.9138134859327002,1076859.6469445121,0.10296464216400553,False,False,False,,,
4302943020243971968,grey,0.11424811104062431,1.0,0.030784551082835846,3.711215756669721,13434.10001566957,0.017738317924092726,False,False,False,,,
4302943020243971968,dust,0.11424811104062431,1.7,0.030784551082835846,3.711215756669721,13434.10001566957,0.017738317924092726,False,False,True,CHROMATIC_BLUE,MULTI,C
4302948002407903488,grey,0.03640697112233586,1.0,0.010985767606893486,3.314012495539298,19145.543082895085,0.01020739568102953,False,False,False,,,
4302948002407903488,dust,0.03640697112233586,1.7,0.010985767606893486,3.314012495539298,19145.543082895085,0.01020739568102953,False,False,True,G_ONLY,MULTI,C
4302953568653584896,grey,0.05708842851707357,1.0,0.07453602270919521,0.7659172899499345,3160.8198390189364,0.03413064904506951,False,False,False,,,
4302953568653584896,dust,0.05708842851707357,1.7,0.07453602270919521,0.7659172899499345,3160.8198390189364,0.03413064904506951,False,False,False,,,
4302957794932585344,grey,0.05746192479945495,1.0,0.041141426477616296,1.3966925728916595,55168.44962571122,0.07173966044333786,False,False,False,,,
4302957794932585344,dust,0.05746192479945495,1.7,0.041141426477616296,1.3966925728916595,55168.44962571122,0.07173966044333786,False,False,False,,,
4302963356884100864,grey,0.04030981783865869,1.0,0.1366209894693311,0.29504849873530964,910.6209712332234,0.08010483567061201,False,False,False,,,
4302963356884100864,dust,0.04030981783865869,1.7,0.1366209894693311,0.29504849873530964,910.6209712332234,0.08010483567061201,False,False,False,,,
4302967003342993152,grey,0.17759613568867985,1.0,0.0904956037595288,1.9624835716948266,2553.21109713485,0.038813495782717776,False,False,False,,,
4302967003342993152,dust,0.17759613568867985,1.7,0.0904956037595288,1.9624835716948266,2553.21109713485,0.038813495782717776,False,False,False,,,
4302971951144923008,grey,0.33870326201111883,1.0,0.0632963742533109,5.35106893572821,1477.6275770423097,0.11545158224144701,False,False,True,GREY_UNCONSTRAINED,MULTI,C
4302971951144923008,dust,0.33870326201111883,1.7,0.0632963742533109,5.35106893572821,1477.6275770423097,0.11545158224144701,False,False,True,GREY_UNCONSTRAINED,MULTI,C
4302975284040034176,grey,0.08816106494263222,1.0,0.004964590385580765,17.757973588050408,30524.04292759939,0.010004999261026801,False,False,True,GREY,MULTI,A
4302975284040034176,dust,0.08816106494263222,1.7,0.004964590385580765,17.757973588050408,30524.04292759939,0.010004999261026801,False,False,True,CHROMATIC_BLUE,MULTI,C
4302978578246720000,grey,0.03045821625451298,1.0,0.08639914216219462,0.35252915124243533,1812.8276775004551,0.052466540230306766,False,False,False,,,
4302978578246720000,dust,0.03045821625451298,1.7,0.08639914216219462,0.35252915124243533,1812.8276775004551,0.052466540230306766,False,False,False,,,
4302981709287435776,grey,0.14636074716445124,1.0,0.04114861815820264,3.5568812202087376,276.16069029752987,0.33007799031683294,False,False,False,,,
4302981709287435776,dust,0.14636074716445124,1.7,0.04114861815820264,3.5568812202087376,276.16069029752987,0.33007799031683294,False,False,False,,,
4302984561170090368,grey,0.03641231247536563,1.0,0.05888189393871925,0.618395741707313,37219.302712996694,0.1261747144130558,False,False,False,,,
4302984561170090368,dust,0.03641231247536563,1.7,0.05888189393871925,0.618395741707313,37219.302712996694,0.1261747144130558,False,False,False,,,
4302990093088161536,grey,0.2700420055349565,1.0,0.2021023219584043,1.3361647848387175,7861.048525860822,0.023440107785191264,True,False,False,,,
4302990093088161536,dust,0.2700420055349565,1.7,0.2021023219584043,1.3361647848387175,7861.048525860822,0.023440107785191264,True,False,False,,,
4302993151083914752,grey,0.09018770330890953,1.0,0.10634713891412075,0.8480501142747192,188.53458001666394,0.38933963096103485,False,False,False,,,
4302993151083914752,dust,0.09018770330890953,1.7,0.10634713891412075,0.8480501142747192,188.53458001666394,0.38933963096103485,False,False,False,,,
4302997029427469952,grey,0.27182158567892606,1.0,0.02307759667915602,11.778591569044917,474.56729418074815,0.1370154672680079,False,False,True,G_ONLY,MULTI,C
4302997029427469952,dust,0.27182158567892606,1.7,0.02307759667915602,11.778591569044917,474.56729418074815,0.1370154672680079,False,False,True,G_ONLY,MULTI,C
4303001736711674624,grey,0.035804593693204274,1.0,0.02900618994214646,1.2343776885077768,3146.978097978681,0.04372232059090435,False,False,False,,,
4303001736711674624,dust,0.035804593693204274,1.7,0.02900618994214646,1.2343776885077768,3146.978097978681,0.04372232059090435,False,False,False,,,
4303008131934682368,grey,0.038310781066058903,1.0,0.07046139229802054,0.5437130862248823,705.1739900271082,0.08837045358542588,False,False,False,,,
4303008131934682368,dust,0.038310781066058903,1.7,0.07046139229802054,0.5437130862248823,705.1739900271082,0.08837045358542588,False,False,False,,,
4303011529237411328,grey,0.09608363561715953,1.0,0.2751898258587232,0.34915402601579787,1252.0269014081052,0.06499658547753032,False,False,False,,,
4303011529237411328,dust,0.09608363561715953,1.7,0.2751898258587232,0.34915402601579787,1252.0269014081052,0.06499658547753032,False,False,False,,,
4303015171363112960,grey,0.04175273836030217,1.0,0.07303630538881756,0.5716710085213983,1035.2880566587394,0.09997060140235295,False,False,False,,,
4303015171363112960,dust,0.04175273836030217,1.7,0.07303630538881756,0.5716710085213983,1035.2880566587394,0.09997060140235295,False,False,False,,,
4303018920895223936,grey,0.39112593038820087,1.0,0.06593904648337642,5.931628545566029,1792.8181576484365,0.10715082919970123,False,False,True,GREY_UNCONSTRAINED,MULTI,C
4303018920895223936,dust,0.39112593038820087,1.7,0.06593904648337642,5.931628545566029,1792.8181576484365,0.10715082919970123,False,False,True,GREY_UNCONSTRAINED,MULTI,C
4303023215877915648,grey,0.22011988815727593,1.0,0.00995878110699869,22.103095327859272,9049.903270669207,0.020201729512565703,True,False,True,GREY,MULTI,A
4303023215877915648,dust,0.22011988815727593,1.7,0.00995878110699869,22.103095327859272,9049.903270669207,0.020201729512565703,True,False,True,CHROMATIC_BLUE,MULTI,C
4303031530935096832,grey,0.35197796899350353,1.0,0.009664940337249794,36.418017774712986,3604.383521774663,0.0383300673868276,False,False,True,GREY,MULTI,A
4303031530935096832,dust,0.35197796899350353,1.7,0.009664940337249794,36.418017774712986,3604.383521774663,0.0383300673868276,False,False,True,CHROMATIC_BLUE,MULTI,C
4303034829459053696,grey,0.047780328991610194,1.0,0.06591175701029343,0.7249135990131221,417.9002134663034,0.17616762670410374,False,False,False,,,
4303034829459053696,dust,0.047780328991610194,1.7,0.06591175701029343,0.7249135990131221,417.9002134663034,0.17616762670410374,False,False,False,,,
4303038158030533120,grey,0.29126790129737434,1.0,0.0825657011839057,3.527710624640712,186249.13952470536,0.04579578280197798,False,False,False,,,
4303038158030533120,dust,0.29126790129737434,1.7,0.0825657011839057,3.527710624640712,186249.13952470536,0.04579578280197798,False,False,True,CHROMATIC_BLUE,MULTI,C
4303042354253233024,grey,0.05144780218681045,1.0,0.007869154237143374,6.537907459479,7573.691503281038,0.023191379537363877,False,False,True,G_ONLY,MULTI,C
4303042354253233024,dust,0.05144780218681045,1.7,0.007869154237143374,6.537907459479,7573.691503281038,0.023191379537363877,False,False,True,GREY_UNCONSTRAINED,MULTI,C
4303048057970192256,grey,0.2003294123883161,1.0,0.03551400757883754,5.640856271813449,5033.991516748039,0.030058615841801736,False,False,True,GREY,MULTI,A
4303048057970192256,dust,0.2003294123883161,1.7,0.03551400757883754,5.640856271813449,5033.991516748039,0.030058615841801736,False,False,True,CHROMATIC_BLUE,MULTI,C
4303054586308299520,grey,0.043255784920673473,1.0,0.2046430280163761,0.211371896418636,1565.1084812440376,0.06186414937484007,False,False,False,,,
4303054586308299520,dust,0.043255784920673473,1.7,0.2046430280163761,0.211371896418636,1565.1084812440376,0.06186414937484007,False,False,False,,,
4303060942860208384,grey,0.13468511892304527,1.0,0.008077194356722075,16.674740383207002,10627.970665409151,0.022018262196609097,False,False,True,GREY,MULTI,A
4303060942860208384,dust,0.13468511892304527,1.7,0.008077194356722075,16.674740383207002,10627.970665409151,0.022018262196609097,False,False,True,CHROMATIC_BLUE,MULTI,C
4303068944358667904,grey,0.10839459140332194,1.0,0.14116882189931054,0.7678366224564444,2200.7992564848796,0.04832101797020773,False,False,False,,,
4303068944358667904,dust,0.10839459140332194,1.7,0.14116882189931054,0.7678366224564444,2200.7992564848796,0.04832101797020773,False,False,False,,,
4303072625138471808,grey,0.08111191699309542,1.0,0.07656007679254347,1.0594544884390094,303.1530416089555,,False,False,False,,,
4303072625138471808,dust,0.08111191699309542,1.7,0.07656007679254347,1.0594544884390094,303.1530416089555,,False,False,False,,,
4303080287393131904,grey,0.04228304542906093,1.0,0.009091826517758228,4.650665666186366,13787.739101413703,0.02012140628292961,False,False,False,,,
4303080287393131904,dust,0.04228304542906093,1.7,0.009091826517758228,4.650665666186366,13787.739101413703,0.02012140628292961,False,False,True,G_ONLY,MULTI,C
4303087296752192640,grey,0.04710284702427593,1.0,0.07773299675379326,0.6059569165134159,1063.0073804028902,0.10974331393595335,False,False,False,,,
4303087296752192640,dust,0.04710284702427593,1.7,0.07773299675379326,0.6059569165134159,1063.0073804028902,0.10974331393595335,False,False,False,,,
4303092759979982464,grey,0.0753210833909554,1.0,0.014844131494817338,5.074132051258972,3860.1867439962784,0.04259629957397742,False,False,False,,,
4303092759979982464,dust,0.0753210833909554,1.7,0.014844131494817338,5.074132051258972,3860.1867439962784,0.04259629957397742,False,False,True,G_ONLY,MULTI,C
4303097222418054400,grey,0.052127815500688776,1.0,0.3045424726804511,0.17116763728186185,1962.54507425883,0.056513190239737936,False,False,False,,,
4303097222418054400,dust,0.052127815500688776,1.7,0.3045424726804511,0.17116763728186185,1962.54507425883,0.056513190239737936,False,False,False,,,
4303101178115181056,grey,0.09472116887320924,1.0,0.039681005438736115,2.3870657465937994,9666.550120659676,0.016913586059044364,False,False,False,,,
4303101178115181056,dust,0.09472116887320924,1.7,0.039681005438736115,2.3870657465937994,9666.550120659676,0.016913586059044364,False,False,False,,,
4303106946224730880,grey,0.16494603835606586,1.0,0.10663367750906995,1.5468475083027688,1059.6080785412269,0.06516816460649834,False,False,False,,,
4303106946224730880,dust,0.16494603835606586,1.7,0.10663367750906995,1.5468475083027688,1059.6080785412269,0.06516816460649834,False,False,False,,,
4303112345030921344,grey,0.04225929175076867,1.0,0.057315019426229304,0.7373161899589163,3433.7321244785185,0.050262504376300844,False,False,False,,,
4303112345030921344,dust,0.04225929175076867,1.7,0.057315019426229304,0.7373161899589163,3433.7321244785185,0.050262504376300844,False,False,False,,,
4303116811796817408,grey,0.04375070765973878,1.0,0.3095310887631022,0.14134511604171407,746351.5285475608,0.1477436268703228,False,False,False,,,
4303116811796817408,dust,0.04375070765973878,1.7,0.3095310887631022,0.14134511604171407,746351.5285475608,0.1477436268703228,False,False,False,,,
4303120282130776192,grey,0.09163729593180595,1.0,0.03473172277193243,2.6384322060137,5639.053529392025,,False,False,False,,,
4303120282130776192,dust,0.09163729593180595,1.7,0.03473172277193243,2.6384322060137,5639.053529392025,,False,False,False,,,
4303124955055310080,grey,0.24190592902391847,1.0,0.033308219918880354,7.262649568576827,2106.7749122310665,0.043547895172290754,False,False,True,GREY_UNCONSTRAINED,SINGLE_CONTRADICTED,C
4303124955055310080,dust,0.24190592902391847,1.7,0.033308219918880354,7.262649568576827,2106.7749122310665,0.043547895172290754,False,True,True,CHROMATIC_BLUE,MULTI,C
4303129554931790336,grey,0.2556319068768817,1.0,0.015757002936436733,16.223383844509833,68446.33047508818,0.005582334625940361,True,True,True,GREY,MULTI,A
4303129554931790336,dust,0.2556319068768817,1.7,0.015757002936436733,16.223383844509833,68446.33047508818,0.005582334625940361,True,True,True,CHROMATIC_BLUE,MULTI,C
4303132789076290560,grey,0.06222874673946503,1.0,0.007680446749543833,8.102230087482997,30975.240965460456,0.00762386364494379,False,False,True,GREY,MULTI,A
4303132789076290560,dust,0.06222874673946503,1.7,0.007680446749543833,8.102230087482997,30975.240965460456,0.00762386364494379,False,False,True,CHROMATIC_BLUE,SINGLE_CONTRADICTED,C
4303136671704682496,grey,0.11620989962276816,1.0,0.03162578057593817,3.6745306362867796,2484.4222712307123,0.23001292018548306,False,False,False,,,
4303136671704682496,dust,0.11620989962276816,1.7,0.03162578057593817,3.6745306362867796,2484.4222712307123,0.23001292018548306,False,True,False,,,
4303140245139756928,grey,0.0864533225240763,1.0,0.08482704768989949,1.0191716543067955,8442.18552522206,0.018207761924289644,False,False,False,,,
4303140245139756928,dust,0.0864533225240763,1.7,0.08482704768989949,1.0191716543067955,8442.18552522206,0.018207761924289644,False,False,False,,,
4303144024711262080,grey,0.0875709542608319,1.0,0.05034499187494422,1.739417387897412,4816.250250715756,0.04935054465603108,False,False,False,,,
4303144024711262080,dust,0.0875709542608319,1.7,0.05034499187494422,1.739417387897412,4816.250250715756,0.04935054465603108,False,False,False,,,
4303147873002315520,grey,0.07727468938544121,1.0,0.005603934949160506,13.78936231174798,9640.622704758607,0.018713741542228546,False,False,True,G_ONLY,MULTI,C
4303147873002315520,dust,0.07727468938544121,1.7,0.005603934949160506,13.78936231174798,9640.622704758607,0.018713741542228546,False,False,True,G_ONLY,MULTI,C
4303151686933405056,grey,0.11306344560624564,1.0,0.24728153847830453,0.45722558304191946,6365.4261832508655,0.017746096969674302,False,False,False,,,
4303151686933405056,dust,0.11306344560624564,1.7,0.24728153847830453,0.45722558304191946,6365.4261832508655,0.017746096969674302,False,False,False,,,
4303155466491160448,grey,0.11264939915395121,1.0,0.0535173153436882,2.1049149874300825,360.4309571255725,0.16145101118003985,False,False,False,,,
4303155466491160448,dust,0.11264939915395121,1.7,0.0535173153436882,2.1049149874300825,360.4309571255725,0.16145101118003985,False,False,False,,,
4303158490165798528,grey,0.09181082160389151,1.0,0.17305765316930444,0.5305215916343893,1256.4809152649648,0.09141559557765729,False,False,False,,,
4303158490165798528,dust,0.09181082160389151,1.7,0.17305765316930444,0.5305215916343893,1256.4809152649648,0.09141559557765729,False,False,False,,,
4303162029215311616,grey,0.2090741673232539,1.0,0.015898031506476586,13.15094684760693,26441.077709994577,0.009495495176801384,True,False,True,GREY,MULTI,A
4303162029215311616,dust,0.2090741673232539,1.7,0.015898031506476586,13.15094684760693,26441.077709994577,0.009495495176801384,True,False,True,CHROMATIC_BLUE,MULTI,C
4303165362113098112,grey,0.31100252252450333,1.0,0.0692825606273357,4.488900521407635,321.20467948924806,0.2241408832003359,False,False,True,G_ONLY,MULTI,C
4303165362113098112,dust,0.31100252252450333,1.7,0.0692825606273357,4.488900521407635,321.20467948924806,0.2241408832003359,False,False,True,G_ONLY,MULTI,C
4303168179595777024,grey,0.21482731146677445,1.0,0.03715385454659665,5.782100244736329,766.8170964732232,0.1782258179574746,False,False,False,,,
4303168179595777024,dust,0.21482731146677445,1.7,0.03715385454659665,5.782100244736329,766.8170964732232,0.1782258179574746,False,False,True,G_ONLY,MULTI,C
4303171340704491776,grey,0.27221021486682584,1.0,0.01128053670002916,24.130963100906552,7077.341399602488,0.030899432671482877,False,False,True,CHROMATIC_RED,MULTI,C
4303171340704491776,dust,0.27221021486682584,1.7,0.01128053670002916,24.130963100906552,7077.341399602488,0.030899432671482877,False,False,True,CHROMATIC_BLUE,MULTI,C
4303175562626483840,grey,0.15634011845997015,1.0,0.03393042722815912,4.607667254193083,355726.52781610726,0.015491822162136428,True,False,True,CHROMATIC_BLUE,MULTI,C
4303175562626483840,dust,0.15634011845997015,1.7,0.03393042722815912,4.607667254193083,355726.52781610726,0.015491822162136428,True,False,True,G_ONLY,MULTI,C
4303178075204209536,grey,0.09674882298601924,1.0,0.19803023324777735,0.4885558199841444,120.9034435576481,,False,False,False,,,
4303178075204209536,dust,0.09674882298601924,1.7,0.19803023324777735,0.4885558199841444,120.9034435576481,,False,False,False,,,
4303181442467759616,grey,0.06457591472871953,1.0,0.2008216017434935,0.3215586080784347,2032.0862644270915,0.08976523545913302,False,False,False,,,
4303181442467759616,dust,0.06457591472871953,1.7,0.2008216017434935,0.3215586080784347,2032.0862644270915,0.08976523545913302,False,False,False,,,
4303185496917252736,grey,0.13331678851237225,1.0,0.0036452007491898585,36.573236341510615,25285.944463419346,0.008416479571361343,True,False,True,GREY,MULTI,A
4303185496917252736,dust,0.13331678851237225,1.7,0.0036452007491898585,36.573236341510615,25285.944463419346,0.008416479571361343,True,False,True,CHROMATIC_BLUE,MULTI,C
4303189688765680512,grey,0.3410144152511355,1.0,0.05992894183220504,5.690312640692727,1559.2425184873514,0.07797934003366096,False,False,True,GREY_UNCONSTRAINED,MULTI,C
4303189688765680512,dust,0.3410144152511355,1.7,0.05992894183220504,5.690312640692727,1559.2425184873514,0.07797934003366096,False,False,True,GREY_UNCONSTRAINED,MULTI,C
4303195667373500800,grey,0.12891401689969773,1.0,0.07400556766492013,1.7419502473569313,145000.9674968366,0.10056290855211888,False,False,False,,,
4303195667373500800,dust,0.12891401689969773,1.7,0.07400556766492013,1.7419502473569313,145000.9674968366,0.10056290855211888,False,False,False,,,
4303202539320753152,grey,0.24365789984571967,1.0,0.0767908932935599,3.1730051493769267,108349.69093062636,0.10059778346011168,False,False,False,,,
4303202539320753152,dust,0.24365789984571967,1.7,0.0767908932935599,3.1730051493769267,108349.69093062636,0.10059778346011168,False,False,True,GREY_UNCONSTRAINED,MULTI,C
4303210781354204288,grey,0.09811409886571339,1.0,0.10129024228529301,0.9686431452041181,2806.348851796275,0.03702137669146585,False,False,False,,,
4303210781354204288,dust,0.09811409886571339,1.7,0.10129024228529301,0.9686431452041181,2806.348851796275,0.03702137669146585,False,False,False,,,
4303216867332217728,grey,0.10677256019121183,1.0,0.007759478279799533,13.760275670746553,32993.115375108144,0.009861569097335942,True,False,True,CHROMATIC_RED,MULTI,C
4303216867332217728,dust,0.10677256019121183,1.7,0.007759478279799533,13.760275670746553,32993.115375108144,0.009861569097335942,True,False,True,CHROMATIC_BLUE,MULTI,C
4303223876718577664,grey,0.2638654193052779,1.0,0.20878795728842867,1.2637961630170214,4723.749551725919,0.025237994239734735,True,False,False,,,
4303223876718577664,dust,0.2638654193052779,1.7,0.20878795728842867,1.2637961630170214,4723.749551725919,0.025237994239734735,True,False,False,,,
4303233286979199104,grey,0.03841928709132611,1.0,0.01095406004465545,3.5073102516058516,4163.708183798981,0.04171500889517398,False,False,False,,,
4303233286979199104,dust,0.03841928709132611,1.7,0.01095406004465545,3.5073102516058516,4163.708183798981,0.04171500889517398,False,False,False,,,
4303238926284836480,grey,0.15401074731034428,1.0,0.013273691815676532,11.60270627410937,23187.366757595988,0.015114082819663675,True,False,True,GREY,MULTI,A
4303238926284836480,dust,0.15401074731034428,1.7,0.013273691815676532,11.60270627410937,23187.366757595988,0.015114082819663675,True,False,True,CHROMATIC_BLUE,MULTI,C
4303246103167594624,grey,0.2558045517680117,1.0,0.0807281165274316,3.168716957258488,190772.67198334087,0.08258284241966181,False,False,False,,,
4303246103167594624,dust,0.2558045517680117,1.7,0.0807281165274316,3.168716957258488,190772.67198334087,0.08258284241966181,False,False,False,,,
4303255998773213440,grey,0.23692111675609562,1.0,0.07788137192616244,3.0420768265448013,2072.354798852003,0.062430109517794354,False,False,False,,,
4303255998773213440,dust,0.23692111675609562,1.7,0.07788137192616244,3.0420768265448013,2072.354798852003,0.062430109517794354,False,False,False,,,
4303262909383471488,grey,0.22920505441056585,1.0,0.12981647930263981,1.7656083082966876,121420.39381356697,0.10711200862360404,False,False,False,,,
4303262909383471488,dust,0.22920505441056585,1.7,0.12981647930263981,1.7656083082966876,121420.39381356697,0.10711200862360404,False,False,False,,,
4303271018281059200,grey,0.09156354756548253,1.0,0.003806288276416565,24.055862540103018,34269.11706460747,0.007296535383460961,True,False,True,GREY,MULTI,A
4303271018281059200,dust,0.09156354756548253,1.7,0.003806288276416565,24.055862540103018,34269.11706460747,0.007296535383460961,True,False,True,CHROMATIC_BLUE,MULTI,C
4303279024100973056,grey,0.341286898614373,1.0,0.02367593113389698,14.4149303646922,10996.299476106971,0.03170167861624341,True,False,True,GREY,MULTI,C
4303279024100973056,dust,0.341286898614373,1.7,0.02367593113389698,14.4149303646922,10996.299476106971,0.03170167861624341,True,True,True,CHROMATIC_BLUE,MULTI,C
4303284659097692416,grey,0.11312451494690703,1.0,0.006995430869553087,16.17120046733221,6707.514738672535,0.01636019857313663,False,False,True,GREY,MULTI,A
4303284659097692416,dust,0.11312451494690703,1.7,0.006995430869553087,16.17120046733221,6707.514738672535,0.01636019857313663,False,False,True,CHROMATIC_BLUE,MULTI,C
4303293657047060352,grey,0.3090390701750205,1.0,0.21102487088692268,1.4644675240228844,1633.6800709994973,0.04370902841394499,False,False,False,,,
4303293657047060352,dust,0.3090390701750205,1.7,0.21102487088692268,1.4644675240228844,1633.6800709994973,0.04370902841394499,False,False,False,,,
4303302457436760064,grey,0.06302488243220601,1.0,0.03639521079276603,1.7316806541132312,1634.149445955622,0.13402695963389777,False,True,True,G_ONLY,MULTI,C
4303302457436760064,dust,0.06302488243220601,1.7,0.03639521079276603,1.7316806541132312,1634.149445955622,0.13402695963389777,False,False,False,,,
6914582993610503168,grey,0.07263278374281934,1.0,0.13030023222337805,0.5574263568333672,11243.073344629065,0.013516174476636961,False,False,False,,,
6914582993610503168,dust,0.07263278374281934,1.7,0.13030023222337805,0.5574263568333672,11243.073344629065,0.013516174476636961,False,False,False,,,
6914608243722395648,grey,0.054491629761165575,1.0,0.011040587347963642,4.935573447658667,31344.069371324113,0.009380033101528181,False,False,False,,,
6914608243722395648,dust,0.054491629761165575,1.7,0.011040587347963642,4.935573447658667,31344.069371324113,0.009380033101528181,False,False,True,G_ONLY,MULTI,C
6914644115289469568,grey,0.1479061145872114,1.0,0.018952306360953207,7.804122188101462,1450.8202635709454,0.20663445226887997,False,True,True,G_ONLY,MULTI,C
6914644115289469568,dust,0.1479061145872114,1.7,0.018952306360953207,7.804122188101462,1450.8202635709454,0.20663445226887997,False,False,True,G_ONLY,MULTI,C
6914673149267560064,grey,0.1238626806687265,1.0,0.005874189298624204,21.085919157854928,6757.465278986637,0.029615374790925283,False,False,True,GREY_UNCONSTRAINED,MULTI,C
6914673149267560064,dust,0.1238626806687265,1.7,0.005874189298624204,21.085919157854928,6757.465278986637,0.029615374790925283,False,False,True,G_ONLY,MULTI,C
6914713453240984192,grey,0.11540054132034591,1.0,0.01227244521064891,9.403223183283135,738.0617181427217,0.30626990048952984,False,False,True,G_ONLY,MULTI,C
6914713453240984192,dust,0.11540054132034591,1.7,0.01227244521064891,9.403223183283135,738.0617181427217,0.30626990048952984,False,False,True,G_ONLY,MULTI,C
6914739154325534464,grey,0.34718294444040426,1.0,0.10207031260981578,3.401409631883667,196.5610852146196,0.621406669497804,False,False,False,,,
6914739154325534464,dust,0.34718294444040426,1.7,0.10207031260981578,3.401409631883667,196.5610852146196,0.621406669497804,False,False,True,NO_COLOUR,MULTI,C
6914772796804857600,grey,0.09704922141083441,1.0,0.0032659563477878913,29.715406783243786,18569.864012429305,0.010553179434512559,False,False,True,GREY,MULTI,A
6914772796804857600,dust,0.09704922141083441,1.7,0.0032659563477878913,29.715406783243786,18569.864012429305,0.010553179434512559,False,False,True,CHROMATIC_BLUE,MULTI,C
6914808187335291904,grey,0.1422560812005917,1.0,0.007263778261408911,19.584309443526312,25222.693661852267,0.011238993966548518,True,False,True,GREY,MULTI,A
6914808187335291904,dust,0.1422560812005917,1.7,0.007263778261408911,19.584309443526312,25222.693661852267,0.011238993966548518,True,False,True,CHROMATIC_BLUE,MULTI,C
6914838492624657152,grey,0.10999460193934997,1.0,0.005136157237376701,21.415738821019787,35287.08128847618,0.007529202519836317,True,False,True,GREY,MULTI,A
6914838492624657152,dust,0.10999460193934997,1.7,0.005136157237376701,21.415738821019787,35287.08128847618,0.007529202519836317,True,False,True,CHROMATIC_BLUE,MULTI,C
6914871954714028800,grey,0.03473745177782757,1.0,0.24437073391732617,0.14215062180719115,260.0714768252435,0.3369619127016315,False,False,False,,,
6914871954714028800,dust,0.03473745177782757,1.7,0.24437073391732617,0.14215062180719115,260.0714768252435,0.3369619127016315,False,False,False,,,
6914896560582885888,grey,0.09279364836731406,1.0,0.007872273450496922,11.787401562055322,10817.83191516135,0.015399913528560957,False,False,True,GREY,MULTI,A
6914896560582885888,dust,0.09279364836731406,1.7,0.007872273450496922,11.787401562055322,10817.83191516135,0.015399913528560957,False,False,True,CHROMATIC_BLUE,MULTI,C
6914920028283979904,grey,0.2566193315760998,1.0,0.009669912854861495,26.537915638721174,8764.02096357146,0.024058539577674457,True,False,True,GREY,MULTI,A
6914920028283979904,dust,0.2566193315760998,1.7,0.009669912854861495,26.537915638721174,8764.02096357146,0.024058539577674457,True,False,True,CHROMATIC_BLUE,MULTI,C
6914952360797740288,grey,0.035719143281464326,1.0,0.005655428244617725,6.315904249242002,2485.970809853252,0.06525554736585824,False,False,True,G_ONLY,MULTI,C
6914952360797740288,dust,0.035719143281464326,1.7,0.005655428244617725,6.315904249242002,2485.970809853252,0.06525554736585824,False,False,True,G_ONLY,MULTI,C
6914975003865447424,grey,0.045587147458696936,1.0,0.0058331530836153445,7.815181053064763,12310.991587452243,0.018941691057170057,False,False,True,G_ONLY,MULTI,C
6914975003865447424,dust,0.045587147458696936,1.7,0.0058331530836153445,7.815181053064763,12310.991587452243,0.018941691057170057,False,False,True,G_ONLY,MULTI,C
6915004789461913472,grey,0.050345519469491805,1.0,0.00690849064395739,7.287484642325923,13921.71153354694,0.017807242919041337,False,False,True,GREY_UNCONSTRAINED,MULTI,C
6915004789461913472,dust,0.050345519469491805,1.7,0.00690849064395739,7.287484642325923,13921.71153354694,0.017807242919041337,False,False,True,GREY_UNCONSTRAINED,MULTI,C
6915030872799624448,grey,0.05518048235972373,1.0,0.004423966141700067,12.473079719032086,32521.320365377567,0.008658643634854154,False,False,True,GREY,MULTI,A
6915030872799624448,dust,0.05518048235972373,1.7,0.004423966141700067,12.473079719032086,32521.320365377567,0.008658643634854154,False,False,True,CHROMATIC_BLUE,MULTI,C
6915073788113021056,grey,0.037343342416884535,1.0,0.005770130819177445,6.47183635642562,13819.568859078618,0.02041267978126523,False,False,True,G_ONLY,MULTI,C
6915073788113021056,dust,0.037343342416884535,1.7,0.005770130819177445,6.47183635642562,13819.568859078618,0.02041267978126523,False,False,True,G_ONLY,MULTI,C
6915107387642379520,grey,0.35149746276746147,1.0,0.12315673445592205,2.85406611599679,184.5465333158316,0.32236347861323744,False,False,False,,,
6915107387642379520,dust,0.35149746276746147,1.7,0.12315673445592205,2.85406611599679,184.5465333158316,0.32236347861323744,False,False,False,,,
6915143641460925824,grey,0.08775298703106837,1.0,0.002495426507692933,35.16552651842975,9866.293463418737,0.01986544793178609,False,False,True,GREY_UNCONSTRAINED,MULTI,C
6915143641460925824,dust,0.08775298703106837,1.7,0.002495426507692933,35.16552651842975,9866.293463418737,0.01986544793178609,False,False,True,GREY_UNCONSTRAINED,MULTI,C
