source_id,kind,tier,t_peak,t_start,t_end,transit_id_peak,n_transits_episode,delta_g_peak,z_g_peak,delta_g,sigma_g,delta_bp,sigma_bp,delta_rp,sigma_rp,z_bp_episode,z_rp_episode,grey_class,p_grey,ratio_bp_rp,ratio_err,ratio_vs_dust_sigma,coherence,n_partner_contradicting,any_variability_reject,min_n_obs_g,period_class,period_d,period_fap,n_dip_episodes,rms_out_of_episode_g,s_int_g,n_ok_g,med_flux_g,file,epoch_cluster,n_local_coincident,p_local_coincident,score,ra,dec,parallax,parallax_over_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_g_mean_flux,phot_g_mean_flux_over_error,phot_g_n_obs,phot_bp_rp_excess_factor,ruwe,astrometric_excess_noise,astrometric_excess_noise_sig,ipd_frac_multi_peak,ipd_gof_harmonic_amplitude,ipd_frac_odd_win,duplicated_source,phot_variable_flag,non_single_star,radial_velocity_error,visibility_periods_used,best_class_name,best_class_score,ecl_frequency,global_ranking,in_vari_eclipsing_binary,kill_reasons,flags,vet_class,cone_checked
4246625141280443648,BRIGHTENING,A,2182.7,2182.13,2182.7,43455109038511784,5,0.346741,5.88245,0.318477,0.00656431,0.384175,0.0046249,0.334975,0.00346295,10.126,7.37544,GREY,0.0750844,1.14688,0.0653238,8.46737,MULTI,0,False,8,PERIOD_UNTESTABLE,,,1,0.0499911,0.0582974,48,5573.68,EpochPhotometry_482735-482907.csv.gz,False,0,1,14.2453,306.071,5.66546,,,,,16.268,16.3102,15.2509,1.05929,5858.06,114.995,342,1.77172,,8.13434,5516.01,60,0.267407,0,False,VARIABLE,0,,17,S,0.566832,,,,,gaia_class:S;ipd_multi_peak,SURVIVES_CATALOG_ONLY,False
5822424143718349312,DIP,A,2695.82,2695.64,2695.89,71827771804751104,3,-0.0551371,-8.95393,-0.0519464,0.000846879,-0.0473162,0.000436256,-0.0470701,0.000378642,-6.54739,-9.2662,GREY,0.423089,1.00523,0.0923703,7.52159,MULTI,0,False,9,APERIODIC,,0.00285622,3,0.00631813,0.00608009,93,772056,EpochPhotometry_661904-661956.csv.gz,False,2,0.0045066,14.2406,237.501,-66.0915,1.66619,116.537,4.5683,2.47789,10.9685,11.3127,10.4519,0.8608,771873,3022.84,748,1.20561,1.05392,0.10667,24.965,0,0.0112336,0,True,VARIABLE,0,6.79914,26,ECL,0.195721,0.160929,0.471045,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL;DUPLICATED_SOURCE,,KILLED,False
2244271599307812864,DIP,A,1679.62,1679.37,1679.8,15636354831012956,4,-0.249512,-42.658,-0.116696,0.000892682,-0.107983,0.00385609,-0.135215,0.00255049,-5.04041,-13.8443,GREY,0.429808,0.7986,0.16117,5.59286,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.0163921,0.00542942,60,13128.6,EpochPhotometry_254685-255145.csv.gz,False,0,1,14.2381,300.74,63.15,0.309171,12.9205,-0.809539,2.97529,15.3931,15.8472,14.7722,1.07509,13113,2774.14,482,1.22307,0.960116,0,0,0,0.0246994,0,False,VARIABLE,0,,24,ECL,0.705541,0.118867,0.612383,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
6529235675954728192,DIP,A,2454.25,2454.17,2454.25,58469866380513784,2,-0.146151,-33.1745,-0.119928,0.000215907,-0.111591,0.000537021,-0.109902,0.000534886,-22.0155,-34.7675,GREY,0.235228,1.01537,0.0377498,18.136,MULTI,0,False,8,APERIODIC,,0.0163218,3,0.0119137,0.0043972,91,595097,EpochPhotometry_741347-743869.csv.gz,False,0,1,14.2361,350.716,-45.705,1.77145,54.4491,12.1315,-9.38487,11.2516,11.4803,10.8622,0.618084,594727,2883.92,693,1.18998,2.14852,0.255039,211.146,0,0.0330581,0,False,VARIABLE,0,7.99776,20,ECL,0.717854,0.179147,0.503507,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,ruwe_high,KILLED,False
5586604218360283392,DIP,A,2623.87,2623.87,2623.95,67849657370948376,2,-0.332337,-14.6071,-0.265596,0.00123784,-0.252844,0.00908878,-0.218748,0.00576132,-5.77675,-7.29684,GREY,0.167876,1.15587,0.144861,3.75623,MULTI,0,False,3,PERIOD_UNTESTABLE,,,2,0.0263925,0.0227052,47,4329.33,EpochPhotometry_634943-635126.csv.gz,False,0,1,14.2317,112.611,-36.5865,0.297197,6.68821,0.247626,3.19498,16.5993,17.2247,15.8335,1.39124,4317.54,615.837,360,1.25985,1.07236,0.123791,0.921496,1,0.0243475,0,False,VARIABLE,0,,29,ECL,0.649787,0.347834,0.534257,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
2200553264647172736,DIP,A,2641.79,2641.72,2641.97,68840837452199312,3,-0.482669,-11.8168,-0.394802,0.00114788,-0.407962,0.00672686,-0.398458,0.0023357,-5.70534,-7.65608,GREY,0.942806,1.02385,0.10498,6.44073,MULTI,0,False,8,PERIOD_UNTESTABLE,,,1,0.0480502,0.040782,50,8387.21,EpochPhotometry_250172-250299.csv.gz,False,2,0.00153504,14.2313,337.609,60.1729,0.513737,17.3436,1.15362,-0.546576,15.8796,17.0329,14.7704,2.26247,8377.45,388.981,380,1.41984,0.995262,0,0,0,0.0656086,0,False,VARIABLE,0,,28,ECL,0.3769,0.307371,0.528477,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
1750609398333672576,DIP,A,1969.4,1969.32,1969.4,31659871693084028,2,-0.271015,-14.9638,-0.175925,0.00213121,-0.172726,0.00723896,-0.183778,0.00563026,-3.86745,-6.09309,GREY,0.927116,0.939859,0.164289,4.62685,MULTI,0,False,8,PERIOD_UNTESTABLE,,,1,0.017483,0.0178604,35,6273.88,EpochPhotometry_199006-199284.csv.gz,False,1,0.00576406,14.2307,313.066,9.8903,0.288197,5.90992,-5.87734,-7.23226,16.1979,16.548,15.6717,0.876327,6248.92,734.391,296,1.20873,0.946286,0,0,0,0.053426,0,False,VARIABLE,0,,17,ECL,0.910505,0.322387,0.522918,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
5321991390639215232,DIP,A,2406.5,2406.42,2406.5,55829827575541928,2,-0.127901,-11.1103,-0.10753,0.000520513,-0.100521,0.00335266,-0.110296,0.00258224,-5.47326,-11.3874,GREY,0.701247,0.911376,0.113201,6.96657,MULTI,0,False,9,APERIODIC,,0.025023,3,0.0106906,0.0114917,43,22377.2,EpochPhotometry_605023-605146.csv.gz,False,2,0.00133605,14.2246,129.993,-51.026,0.211719,11.3008,-2.92647,4.05968,14.8128,15.2473,14.1866,1.06072,22378.9,1522.08,315,1.23538,0.937112,0,0,0,0.00245282,0,False,VARIABLE,0,,26,ECL,0.784205,0.434102,0.514871,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
230365523021416704,DIP,A,2016.87,2016.79,2017.04,34285109258282860,3,-0.495642,-6.55822,-0.422855,0.000956013,-0.423887,0.00550584,-0.396377,0.00208146,-7.54841,-7.12161,GREY,0.464486,1.0694,0.0806032,7.82346,MULTI,0,False,8,APERIODIC,,0.0228181,3,0.0514974,0.0755633,47,15238.1,EpochPhotometry_026058-026390.csv.gz,False,1,0.00939743,14.2222,60.5812,41.3753,0.227687,5.38759,0.844866,-1.94876,15.2335,16.4266,14.1242,2.30233,15189.7,218.658,357,1.41093,1.34104,0.21038,7.94842,0,0.109495,0,False,VARIABLE,0,10.3486,19,ECL,0.655416,0.281974,0.556533,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
5530118393339070464,DIP,A,2105.32,2105.32,2105.4,39176173183858088,2,-0.183687,-13.3986,-0.132372,0.000916562,-0.151787,0.0034518,-0.137444,0.00247635,-7.87359,-8.93948,GREY,0.112159,1.10436,0.0941184,6.32865,MULTI,0,False,9,APERIODIC,,0.00158243,4,0.0131652,0.0136417,51,20834.1,EpochPhotometry_628674-628805.csv.gz,False,2,0.00217449,14.2195,130.113,-36.7846,0.933046,41.9342,-1.48758,2.5328,14.8892,15.4259,14.1931,1.23285,20857.7,1428.19,401,1.24154,1.06091,0.0423023,0.531635,0,0.0812943,0,False,VARIABLE,0,,25,ECL,0.959033,0.706199,0.576676,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
4482072293514292864,DIP,A,2454.8,2454.73,2454.8,58500906629899448,2,-0.471686,-15.4088,-0.406028,0.000731186,-0.415063,0.00277342,-0.390517,0.00230737,-11.5203,-10.9306,GREY,0.468298,1.06285,0.0556456,11.45,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.0404055,0.0305965,30,20354.3,EpochPhotometry_509541-509675.csv.gz,False,0,1,14.2112,274.087,9.71782,0.301686,11.6499,-0.251748,-3.04527,14.9467,15.3496,14.3545,0.995061,19780.9,302.859,233,1.2267,1.00276,0,0,0,0.0612398,0,False,VARIABLE,0,,17,ECL,0.911531,0.389484,0.725264,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
1336730509851788544,BRIGHTENING,A,2356.65,2356.58,2356.65,53073469379494072,2,0.67248,10.2006,0.661914,0.00701544,1.01188,0.0165631,0.963652,0.0102476,31.5428,40.1855,GREY,0.0112041,1.05005,0.0365314,17.7916,MULTI,0,False,8,PERIOD_UNTESTABLE,,,1,0.0659334,0.065379,46,1967.24,EpochPhotometry_151648-152645.csv.gz,False,0,1,14.1975,259.289,35.1305,,,,,17.4667,17.4603,16.1419,1.31838,1942.03,151.77,267,2.15555,,11.1419,3864.23,66,0.291815,4,False,VARIABLE,0,,27,S,0.707153,,,,,gaia_class:S;ipd_multi_peak,SURVIVES_CATALOG_ONLY,False
246469794958682752,DIP,A,1917.01,1917.01,1917.09,28763393402605856,2,-0.293601,-10.7342,-0.250512,0.00138461,-0.265784,0.0104284,-0.268013,0.00485961,-6.50326,-7.74429,GREY,0.612054,0.991684,0.0804205,8.80766,MULTI,0,False,9,APERIODIC,,0.0123344,3,0.0249551,0.0272567,35,5648.26,EpochPhotometry_027833-028076.csv.gz,False,1,0.0294255,14.1966,63.4895,48.7646,0.411241,7.08509,1.30228,-1.04258,16.3133,17.1064,15.433,1.67345,5618.79,585.326,258,1.29626,0.981031,0,0,0,0.0343352,0,False,VARIABLE,0,,17,ECL,0.610543,0.306635,0.607174,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
5649352148663140864,DIP,A,2259.09,2259.09,2259.27,47678626876151456,2,-0.0757002,-18.6599,-0.066977,0.000744419,-0.0611497,0.000754151,-0.062807,0.000671632,-16.2155,-30.5575,GREY,0.611298,0.973612,0.0696822,10.4243,MULTI,1,False,9,APERIODIC,,0.000140235,3,0.00667573,0.00396131,73,359951,EpochPhotometry_641988-642278.csv.gz,False,0,1,14.1887,135.683,-26.307,1.43048,70.8176,-12.6711,4.22801,11.7958,12.1132,11.3044,0.808806,360279,4157.41,557,1.20319,1.23297,0.142641,32.0468,0,0.00920488,0,False,VARIABLE,0,8.53908,22,ECL,0.752084,0.373553,0.541056,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
2109098979818353792,DIP,A,1802.11,1802.11,1802.19,22409905947681984,2,-0.2168,-27.07,-0.131325,0.000805666,-0.128907,0.00374017,-0.122838,0.00294134,-10.2194,-13.3197,GREY,0.670509,1.0494,0.119865,5.42775,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.0130911,0.00793502,44,17408.8,EpochPhotometry_239552-240020.csv.gz,False,0,1,14.1868,273.492,38.1747,0.73816,32.7994,-1.19714,-11.0733,15.0864,15.55,14.4523,1.09767,17393.9,1995.9,341,1.228,1.1975,0.0807191,1.49966,0,0.0191122,0,False,VARIABLE,0,,28,ECL,0.64528,0.294634,0.575472,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
2018729809920391168,DIP,A,2683.81,2683.81,2683.99,71164135100944832,2,-0.506642,-10.6797,-0.465994,0.000850926,-0.524238,0.00884544,-0.428592,0.00306993,-9.83565,-8.99453,GREY,0.0369268,1.22316,0.0902549,5.28325,MULTI,0,False,9,APERIODIC,,0.0107568,3,0.0464598,0.0474295,61,7427.57,EpochPhotometry_229490-229523.csv.gz,False,3,0.00116773,14.1847,293.889,23.0174,0.141598,3.26252,-2.6753,-6.92437,16.0152,17.2795,14.9006,2.37888,7393.97,404.419,489,1.40135,1.01453,0,1.78509e-15,0,0.016496,0,False,VARIABLE,0,,22,ECL,0.401285,0.0871132,0.592996,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
6879211429671818368,DIP,A,2281.42,2281.42,2281.49,48913659249964568,2,-0.199142,-17.7618,-0.127728,0.000462207,-0.125878,0.00140797,-0.1351,0.00107766,-10.2652,-15.5659,GREY,0.222573,0.931738,0.0423548,18.1387,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.0127353,0.0111934,49,118297,EpochPhotometry_781857-782176.csv.gz,False,1,0.0149175,14.1838,300.561,-12.4327,1.25355,73.7177,-1.16651,-13.2872,13.0068,13.4733,12.37,1.10334,118095,1455.93,277,1.2286,0.984926,0.0710755,4.71476,3,0.0189256,0,False,VARIABLE,0,3.21713,17,ECL,0.432883,0.107979,0.50946,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
3374124147372362112,DIP,A,2681.64,2681.64,2681.71,71044243254682488,2,-0.0780837,-7.90645,-0.0778365,0.000454419,-0.0712702,0.00252765,-0.0792511,0.00208981,-4.49389,-6.5455,GREY,0.553666,0.899296,0.107142,7.47331,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.00776118,0.00985299,25,37557.7,EpochPhotometry_383395-383669.csv.gz,False,1,0.00653008,14.1831,93.259,19.4173,0.88838,35.4515,1.01493,-5.301,14.2509,14.6804,13.6574,1.02304,37548,1587.57,188,1.2154,0.942226,0,0,0,0.0135365,0,False,VARIABLE,0,9.58529,15,ECL,0.745605,0.143272,0.550742,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
5815009861915053440,DIP,A,2696.81,2696.64,2696.81,71882837043344928,2,-0.24406,-17.3851,-0.143501,0.00100507,-0.161437,0.00283525,-0.163077,0.00300931,-13.2092,-9.56119,GREY,0.0452795,0.989941,0.0752487,9.43616,MULTI,0,False,9,APERIODIC,,0.00509003,3,0.014311,0.0139593,73,20097.4,EpochPhotometry_661078-661176.csv.gz,False,0,1,14.1808,254.906,-66.9077,0.212494,8.53844,-6.79546,-3.39169,14.9291,15.1113,14.6121,0.499192,20104.7,1404.28,577,1.17684,1.07487,0.0673237,1.65833,0,0.030446,0,False,VARIABLE,0,,26,ECL,0.968732,0.420035,0.571404,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
923241913637776512,DIP,A,2475.56,2475.56,2475.63,59648738656928776,2,-0.384949,-17.5184,-0.285763,0.00794249,-0.309536,0.00779664,-0.31542,0.00667731,-4.84521,-9.39645,GREY,0.844362,0.981348,0.155915,4.60926,MULTI,0,False,8,APERIODIC,,0.0196689,4,0.0284999,0.0186072,36,3458.63,EpochPhotometry_104417-106070.csv.gz,False,0,1,14.18,115.42,38.9045,-0.736599,-4.02419,-2.08438,-1.36427,16.8468,17.0409,16.1823,0.858543,3437.29,284.193,273,1.38277,2.85548,1.4213,78.631,44,0.119703,0,False,VARIABLE,0,,15,ECL,0.71994,0.92009,0.476576,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,ruwe_high;ipd_multi_peak,KILLED,False
169077984677767808,DIP,A,2020.3,2020.3,2020.38,34475056744649036,2,-0.0502042,-9.94913,-0.0444408,0.000386438,-0.0412506,0.000975172,-0.0430798,0.000803113,-8.39312,-11.658,GREY,0.801614,0.957538,0.108188,6.86268,MULTI,0,False,9,APERIODIC,,0.0024084,3,0.00443533,0.00502474,45,225796,EpochPhotometry_019162-019657.csv.gz,False,1,0.013968,14.1701,63.1087,31.4973,0.990063,63.5665,5.42409,-7.46737,12.3028,12.7208,11.7096,1.0112,225848,3170.85,341,1.22044,1.02697,0.0647823,6.4022,0,0.00710214,0,False,VARIABLE,2,14.7434,18,ECL,0.428226,0.243047,0.557216,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
4263283807619291520,DIP,A,1977.15,1977.07,1977.15,32088158470337500,2,-0.25361,-7.6898,-0.251616,0.00167315,-0.262447,0.00691548,-0.251927,0.00495902,-7.18108,-6.05448,GREY,0.874631,1.04176,0.102835,6.40093,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.0251158,0.0329173,42,6533.63,EpochPhotometry_484648-484684.csv.gz,False,1,0.0232342,14.1679,291.537,-0.504127,0.080274,1.50374,-4.90192,-5.87447,16.1514,16.5627,15.5597,1.00294,6522.38,611.187,269,1.22241,1.09376,0.0558477,0.205479,1,0.0615745,0,False,VARIABLE,0,,16,ECL,0.850564,0.420339,0.546783,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
610612682974152576,DIP,A,2089.03,2089.03,2089.11,38275424494572792,2,-0.0625338,-10.0754,-0.0623412,0.000367363,-0.0627682,0.000493034,-0.0581147,0.000517506,-11.8058,-12.4629,GREY,0.493058,1.08007,0.0745573,8.31475,MULTI,0,False,9,APERIODIC,,0.0402349,3,0.00622369,0.00619275,64,6.78694e+06,EpochPhotometry_068629-071195.csv.gz,False,0,1,14.1658,133.637,15.6819,4.59439,231.058,-31.102,-2.10831,8.60888,8.78732,8.284,0.503328,6.7826e+06,3088.58,522,1.18306,0.948316,0.107038,16.0644,0,0.0338,0,True,VARIABLE,0,9.07771,19,ECL,0.551001,0.318252,0.523721,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL;DUPLICATED_SOURCE,,KILLED,False
5792082119591784576,DIP,A,1995.72,1995.65,1995.72,33115484434122620,2,-0.220283,-11.892,-0.213122,0.00248574,-0.217216,0.0080106,-0.215611,0.00703168,-4.30042,-7.71093,GREY,0.990792,1.00745,0.153453,4.51313,MULTI,0,False,8,APERIODIC,,0.0140817,3,0.0212838,0.0182551,45,4340.9,EpochPhotometry_658407-658556.csv.gz,False,0,1,14.161,224.703,-76.3505,0.259359,5.23609,-5.15721,-4.37952,16.6007,16.9105,16.1386,0.77191,4311.71,838.596,353,1.18945,0.923218,0,0,0,0.0204386,0,False,VARIABLE,0,,24,ECL,0.873901,0.46317,0.579503,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
5652239397479028992,DIP,A,1990.26,1990.18,1990.26,32813562086725472,2,-0.110057,-25.6694,-0.108687,0.00144632,-0.114577,0.00504802,-0.114341,0.00442208,-8.33093,-10.1524,GREY,0.913177,1.00206,0.183785,3.79758,MULTI,0,False,9,PERIOD_UNTESTABLE,,,1,0.0108544,0.00384859,44,9318.11,EpochPhotometry_642279-642709.csv.gz,False,1,0.0175714,14.1608,132.711,-25.9895,0.411393,10.2526,-1.56423,0.00223571,15.7643,16.112,15.24,0.871999,9315.56,2511.01,361,1.20879,0.99398,0.0709218,0.666126,1,0.013192,0,False,VARIABLE,0,,20,ECL,0.547206,0.0520513,0.58529,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
5922948506099640832,DIP,A,2294.94,2294.94,2295.01,49660981601530568,2,-0.107914,-9.6706,-0.105055,0.000470883,-0.096798,0.000603278,-0.0955068,0.0005482,-6.09757,-6.586,GREY,0.137264,1.01352,0.0416687,16.4747,MULTI,0,False,9,APERIODIC,,0.0224486,4,0.010493,0.0111472,36,721230,EpochPhotometry_673339-673391.csv.gz,False,1,0.0541656,14.159,262.344,-54.7704,1.89859,95.3188,-8.58165,-22.8391,11.0456,11.3577,10.559,0.798691,718993,903.365,279,1.20295,0.985158,0.114114,15.8005,0,0.0464879,0,False,VARIABLE,0,10.8715,18,ECL,0.668793,0.457565,0.581796,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
190381988835203840,DIP,A,2634.18,2634.18,2634.25,68419489239675328,2,-0.0751752,-12.9558,-0.0536723,0.000552074,-0.0550339,0.00279604,-0.0496565,0.00186787,-6.30842,-10.3069,GREY,0.679372,1.10829,0.127744,4.63198,MULTI,0,False,9,APERIODIC,,0.0222419,3,0.00536244,0.00575908,31,40108.5,EpochPhotometry_021442-021665.csv.gz,False,0,1,14.1548,82.5816,38.2264,0.175555,7.46275,-0.00592799,-0.346597,14.1793,14.7906,13.4063,1.38432,40108.4,2001.48,227,1.27083,1.20577,0.0768629,2.59381,0,0.0564358,0,False,VARIABLE,0,,14,ECL,0.628497,1.05712,0.506674,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
4571771276736331392,DIP,A,2566.72,2566.72,2566.79,64689648910353688,2,-0.355032,-15.5518,-0.242917,0.000595445,-0.25541,0.00292378,-0.256556,0.00234159,-8.18104,-7.77657,GREY,0.58865,0.995534,0.0746997,9.43064,MULTI,0,False,8,APERIODIC,,0.0138972,3,0.0242744,0.0228127,65,22986,EpochPhotometry_519248-519942.csv.gz,False,0,1,14.1522,257.497,23.9174,0.849312,41.2921,0.465123,-8.38533,14.7869,15.171,14.2033,0.967715,22919.2,1098.24,494,1.22961,1.0025,0,0,0,0.0485613,0,False,VARIABLE,0,,29,ECL,0.994779,0.242819,0.552538,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
2013814095271590272,DIP,A,2580.68,2580.68,2580.75,65461157914493560,2,-0.18819,-13.1032,-0.185955,0.000417041,-0.166028,0.000802738,-0.165293,0.000677667,-25.2492,-27.5584,GREY,0.377772,1.00445,0.0373215,18.6367,MULTI,0,False,8,APERIODIC,,0.0135169,3,0.0185907,0.0143501,53,280361,EpochPhotometry_228892-229034.csv.gz,False,2,0.00397394,14.1458,349.025,59.7663,0.127923,1.48224,-3.30221,-1.94271,12.0604,12.3883,11.439,0.949223,282357,909.712,421,1.28219,8.42017,0.951344,1338.36,56,0.0424643,0,False,VARIABLE,0,,26,ECL,0.663986,0.0199467,0.523922,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,ruwe_high;ipd_multi_peak,KILLED,False
514252793893738880,DIP,A,1787.22,1787.14,1787.22,21585843133412384,2,-0.283238,-56.7091,-0.228611,0.00251452,-0.266555,0.0114757,-0.23439,0.00614786,-6.28144,-17.6378,GREY,0.489793,1.13723,0.176177,3.19435,MULTI,0,False,9,PERIOD_UNTESTABLE,,,1,0.0228568,0.0036256,95,3606.31,EpochPhotometry_058418-058547.csv.gz,False,1,0.13239,14.1448,38.6308,64.055,0.191202,3.59877,-0.435598,0.956639,16.7947,17.4722,15.9819,1.49029,3606.2,2483.99,792,1.27851,0.995355,0,0,0,0.00736782,0,False,VARIABLE,0,,26,ECL,0.520657,0.0510973,0.582873,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
6421012052105197056,DIP,A,2544.85,2544.85,2544.93,63480572556890568,2,-0.528925,-15.0795,-0.485602,0.00170761,-0.494377,0.00456243,-0.429669,0.00483374,-13.8744,-9.85735,GREY,0.0904225,1.1506,0.0830697,6.61374,MULTI,0,False,9,APERIODIC,,0.00499382,4,0.0485518,0.0350165,69,7531.31,EpochPhotometry_729841-730349.csv.gz,False,1,0.00958829,14.1446,283.868,-70.7408,0.194613,5.58507,3.19903,-4.34945,16.009,16.2215,15.6253,0.596227,7436.09,417.956,539,1.1957,0.989098,0,0,0,0.0270188,0,False,VARIABLE,0,,29,ECL,0.928622,0.760328,0.606362,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
5653160856942861056,DIP,A,2687.18,2687.11,2687.18,71350561779400864,2,-0.0605228,-13.0777,-0.0531363,0.00069677,-0.0493166,0.0016696,-0.0504458,0.00164558,-7.52018,-13.125,GREY,0.736787,0.977615,0.126233,5.72261,MULTI,0,False,7,PERIOD_UNTESTABLE,,,1,0.00531279,0.00449708,46,66648,EpochPhotometry_642279-642709.csv.gz,False,1,0.0215388,14.1444,130.939,-25.4826,0.302154,19.4656,-3.47008,1.49117,13.6262,13.8647,13.2361,0.628576,66754.1,3177.3,379,1.18511,1.00081,0,0,0,0.0099498,0,False,VARIABLE,0,19.1616,20,ECL,0.285215,0.288585,0.494536,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
5991381697519319424,DIP,A,2019.5,2019.43,2019.5,34430242759156960,2,-0.579904,-22.2472,-0.551255,0.0019992,-0.464246,0.0186345,-0.466368,0.00931138,-5.39029,-6.82758,GREY,0.133165,0.99545,0.159806,4.40879,MULTI,0,False,9,APERIODIC,,0.00723826,5,0.0551433,0.0259822,86,1773.36,EpochPhotometry_681122-681162.csv.gz,False,0,1,14.1376,241.807,-44.2292,0.177955,1.50677,-6.41911,-4.0805,17.5771,18.3815,16.7359,1.64556,1754.29,591.325,650,1.2592,0.973323,0,0,0,0.0478118,0,False,VARIABLE,4,,18,ECL,0.900389,0.518439,0.649874,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
4167567265946878592,DIP,A,1750.11,1750.11,1750.18,19534371520267004,2,-0.215607,-7.42572,-0.208733,0.000841054,-0.214339,0.00551826,-0.199715,0.00246757,-7.03451,-7.76086,GREY,0.629953,1.07323,0.078607,7.9735,MULTI,0,False,8,PERIOD_UNTESTABLE,,,1,0.0208853,0.0290195,51,15185.5,EpochPhotometry_473681-473855.csv.gz,False,1,0.00939743,14.134,261.977,-9.01214,0.986113,33.4954,8.62725,-4.85277,15.2266,16.3081,14.1953,2.11278,15286.2,951.904,422,1.35614,1.01036,0,0,0,0.0469649,0,False,VARIABLE,0,8.7039,20,YSO,0.0888704,,,,,gaia_class:YSO,SURVIVES_CATALOG_ONLY,False
5792376105812977408,DIP,A,2115.68,2115.61,2115.68,39749031045023432,2,-0.615419,-18.5326,-0.422707,0.0010761,-0.417459,0.00475142,-0.412349,0.00415374,-12.9145,-8.25655,GREY,0.867897,1.01239,0.0769694,8.93354,MULTI,0,False,8,APERIODIC,,0.0132835,4,0.0423043,0.0331777,58,7821.11,EpochPhotometry_658407-658556.csv.gz,False,1,0.0194626,14.1309,232.788,-75.4164,0.185314,5.41714,-0.957432,2.56935,15.9691,16.2416,15.5266,0.715047,7714.42,462.667,458,1.19699,0.97381,0,0,0,0.0942662,0,False,VARIABLE,0,,27,ECL,0.936596,0.633624,0.629662,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
213132495027101824,DIP,A,2396.41,2396.16,2396.41,55272235827656224,2,-0.0998734,-25.1402,-0.083473,0.000903568,-0.0797304,0.00269031,-0.0813352,0.00259534,-12.3441,-18.2244,GREY,0.905273,0.98027,0.0978845,7.35285,MULTI,0,False,8,PERIOD_UNTESTABLE,,,1,0.00835435,0.00379751,62,27645.1,EpochPhotometry_024206-024526.csv.gz,False,0,1,14.1302,78.3124,48.1547,0.248939,9.76147,0.723967,0.0664263,14.5832,14.8402,14.156,0.684235,27649.3,3598.49,503,1.19617,0.968631,0,1.7904e-15,0,0.0291153,0,False,VARIABLE,0,,17,ECL,0.357963,0.298201,0.501659,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
