n_members,n_used,n_trim,k_trimmed,s_raw,s_det,s_trim,err_floor,x_trim,two_pop,gap,dist_kpc,r_gal_kpc,mh_median,cluster,s_field,field_likeness,z_census,assembly_candidate
80,34,32,2,1.54523984991163,0.8835937926097135,0.864968182344476,0.06038012305723253,14.32537958765997,False,0.34470980071003243,4.866719723492325,9.935144536375654,-1.230150043964386,UBC_1144,0.5698373126864433,0.6587956925096512,2.7494231027368627,False
93,50,47,3,1.8214482550263404,1.3176602073202524,1.3760289631996951,0.10826447124586253,12.709884852943222,False,0.2982051399125085,10.00576436986286,15.16703420792933,-1.648900032043457,Berkeley_102,0.44440935035347934,0.3229651135540704,2.747198432137766,False
150,37,29,8,0.3616061360321939,1.193951306850171,0.7884131380326376,0.056222787330913467,14.023017631485116,False,0.42500745724912914,7.8471617765390524,7.803744219915415,-0.19609999656677246,NGC_6827,0.44440935035347934,0.5636757290250564,2.7435233386914946,False
96,34,31,3,1.005351045012474,1.0442132025050794,0.9662257917524121,0.06824726949260988,14.157720871998245,False,0.3032937688693149,2.6022125830662977,7.803792502002929,-1.3356000185012817,Trumpler_14,0.44440935035347934,0.45994358062774193,2.7259049078271276,False
169,120,111,9,0.6381110385507345,0.6395144735089082,0.59790809716372,0.056837275927840894,10.519647316011561,False,0.07176314196475575,8.418218237448347,1.1384949641433728,-0.3004000037908554,NGC_6440,0.44440935035347934,0.743273677780267,2.7208965298758137,False
276,28,21,7,0.513572645752877,0.7982882814144765,0.5705837797216924,0.03958447053189662,14.41433400661312,False,0.20504965084833682,6.0981211886226365,10.572652641960698,-0.42980000376701355,NGC_2849,0.5693183607637882,0.9977822381166856,2.7000587427245253,False
341,73,64,9,0.5206890970945358,0.7303168591478091,0.5040053050812318,0.045380639371630505,11.10617461675316,False,0.10479319580903179,2.465968362153689,5.760380745172377,-0.34619998931884766,NGC_6583,0.44440935035347934,0.8817553027181981,2.6739914360824435,False
62,17,13,4,0.6087555476635694,0.9510691758719855,0.6953571236739368,0.043863428225497686,15.85277648840333,False,0.4213645417672014,4.612111388691364,12.78933454214934,-0.24969999492168427,UBC_433,0.18295285024316982,0.26310631474735435,2.660287129456659,False
956,276,238,38,0.8196554660618305,0.7567052636264084,0.5946815203216788,0.051268715789884685,11.599305954119673,False,0.12620327717391555,6.2461601117861925,2.188433470406564,-0.8056999742984772,NGC_6626,0.44440935035347934,0.7473064744185874,2.654638529161366,False
84,29,27,2,2.2569620315372942,1.6501359559487232,1.4735668017498098,0.1039720749989252,14.172717066241514,False,0.5470951181579009,4.147772411046658,9.458597791127957,-1.7093000411987305,SAI_94,0.5698373126864433,0.3867061282934585,2.6505918293815567,False
98,26,23,3,1.1026837698832153,1.1581712641926671,1.129497420562882,0.07797691697971443,14.485022803052331,False,0.6147541138179613,10.717933905153778,10.858166107235258,-0.6403500139713287,NGC_6846,0.5693183607637882,0.5040457378646069,2.636412163306133,False
2327,192,159,33,1.1063162013709544,1.0107073296333065,0.9148661371680057,0.09330445235680111,9.805171286676757,False,0.177745171997302,14.185241022735026,18.896248445450453,-1.4995999932289124,NGC_1904,0.44440935035347934,0.48576434551306186,2.6298241507700535,False
44,11,9,2,0.6123137816190719,0.6368161167333466,0.6276497361275302,0.03960078782624891,15.849425493285263,False,0.0,0.5934422219711198,8.343278782156942,-0.7421000003814697,Gulliver_10,0.48495847293734545,0.7726578137823168,2.6295918358525356,False
311,19,14,5,1.7118098191738127,1.489688392778226,0.7797449157939039,0.05012002243903799,15.557553206252525,False,0.7152896543141631,6.722936306815088,12.758388849783463,-2.33270001411438,Haffner_11,0.18295285024316982,0.2346316680460748,2.6288655284348783,False
929,179,156,23,1.2520556194067,1.267074022437058,1.1533425307361291,0.12451792852675651,9.262461593940651,False,0.11545232500216329,7.070456996410909,3.8346983489618305,-1.6267999410629272,NGC_5824,0.44440935035347934,0.3853229535113319,2.5899024863584903,False
1247,54,44,10,0.5404818217992783,0.5340004049609073,0.4326557798267264,0.03735053570219099,11.58365661141901,False,0.10323506838288843,0.3994614375967413,8.555384898643215,-0.5483999848365784,Collinder_69,0.48495847293734545,0.8921501612419992,2.576735355832311,False
210,50,47,3,0.6732486775657162,0.6212684383737413,0.6362044335195189,0.05391698581068712,11.799703265189095,False,0.15170047335133163,0.9283100615298943,8.390926202489098,-0.4516499936580658,OC_0467,0.48495847293734545,0.7622683014868785,2.5759757574600624,False
653,161,156,5,0.6504165617465972,0.6612644217456848,0.6029047864154108,0.06476695640853966,9.308833081677998,False,0.06976988981685284,1.2112202705472466,7.0821671247503835,-0.7958999872207642,NGC_6193,0.44440935035347934,0.7371136543727393,2.5726696969988447,False
81,38,36,2,1.2903810915470122,1.745790454268989,1.7234395056589291,0.13468369775015956,12.796199795879804,False,0.544716853243203,7.487376038077654,15.352186777083853,-2.2624999284744263,HSC_1261,0.44440935035347934,0.2578618796274875,2.5716878083923675,False
