t_myr,m,m_eff,surprise,lambda,r_ball_pc,focus,rms_now_pc,rms_meet_pc,med_now_pc,sig_v_internal_kms,n_epochs_seen,mh_mad_dex,heterogeneous,co_natal_possible,rms_min_pc_p50,p_rms_lt_5pc,member_source_ids
12.5,7,7,3.04,1.4936364216161255,7.38,27.11,189.17,6.98,275.78,14.73,1,,,,,,
12.5,7,7,3.04,1.4936364216161255,7.38,17.62,139.0,7.89,216.01,10.35,1,,,,,,
12.5,7,7,3.04,1.4936364216161255,7.38,22.7,183.43,8.08,209.56,14.79,1,,,,,,
12.5,7,7,3.04,1.4936364216161255,7.38,26.72,154.68,5.79,182.78,11.87,1,,,,,,
12.5,7,7,3.04,1.4936364216161255,7.38,25.32,157.51,6.22,229.31,11.36,1,,,,,,
12.5,7,7,3.04,1.4936364216161255,7.38,17.54,142.31,8.11,194.84,10.55,1,,,,,,
12.5,7,7,3.04,1.4936364216161255,7.38,20.62,135.18,6.56,180.86,10.17,1,,,,,,
12.5,7,7,3.04,1.4936364216161255,7.38,16.83,136.06,8.09,195.23,9.44,1,,,,,,
8.0,6,6,3.04,1.0854654163102855,5.08,39.56,170.13,4.3,263.2,19.57,1,,,,,,
8.0,6,6,3.04,1.0854654163102855,5.08,42.23,210.14,4.98,277.15,24.96,1,,,,,,
8.0,6,6,3.04,1.0854654163102855,5.08,34.89,164.62,4.72,210.74,20.09,1,,,,,,
8.0,6,6,3.04,1.0854654163102855,5.08,45.73,175.62,3.84,230.96,21.05,1,,,,,,
8.0,6,6,3.04,1.0854654163102855,5.08,26.57,122.18,4.6,176.94,14.95,1,,,,,,
8.0,6,6,3.04,1.0854654163102855,5.08,39.94,155.21,3.89,221.57,18.36,1,,,,,,
8.0,6,6,3.04,1.0854654163102855,5.08,43.14,153.47,3.56,192.01,18.56,1,,,,,,
8.0,6,6,3.04,1.0854654163102855,5.08,36.3,146.47,4.04,246.11,17.18,1,,,,,,
8.0,6,6,3.04,1.0854654163102855,5.08,35.62,154.55,4.34,217.4,18.64,1,,,,,,
8.0,6,6,3.04,1.0854654163102855,5.08,34.32,169.2,4.93,231.25,20.53,1,,,,,,
8.0,6,6,3.04,1.0854654163102855,5.08,30.43,125.92,4.14,184.89,14.84,1,,,,,,
8.0,6,6,3.04,1.0854654163102855,5.08,35.88,153.08,4.27,232.39,18.07,1,,,,,,
8.0,6,6,3.04,1.0854654163102855,5.08,28.84,159.15,5.52,229.61,18.67,1,,,,,,
8.0,6,6,3.04,1.0854654163102855,5.08,24.5,81.64,3.33,120.86,10.13,1,,,,,,
4.0,5,5,3.04,0.7227596651649325,3.04,68.04,158.57,2.33,233.04,38.73,1,,,,,,
4.0,5,5,3.04,0.7227596651649325,3.04,66.85,143.17,2.14,159.38,35.18,1,,,,,,
4.0,5,5,3.04,0.7227596651649325,3.04,32.9,83.29,2.53,114.02,20.0,1,,,,,,
4.0,5,5,3.04,0.7227596651649325,3.04,39.51,110.82,2.81,146.88,26.96,1,,,,,,
4.0,5,5,3.04,0.7227596651649325,3.04,37.01,88.67,2.4,127.35,21.84,1,,,,,,
7.0,5,5,3.04,0.722822122090527,4.57,39.0,159.52,4.09,219.09,21.58,1,,,,,,
7.0,5,5,3.04,0.722822122090527,4.57,47.99,151.19,3.15,238.58,21.03,1,,,,,,
7.0,5,5,3.04,0.722822122090527,4.57,60.39,183.04,3.03,282.64,25.41,1,,,,,,
7.0,5,5,3.04,0.722822122090527,4.57,42.56,154.9,3.64,237.81,21.84,1,,,,,,
7.0,5,5,3.04,0.722822122090527,4.57,50.16,154.03,3.07,219.55,21.11,1,,,,,,
7.0,5,5,3.04,0.722822122090527,4.57,50.38,170.43,3.38,246.61,24.2,1,,,,,,
7.0,5,5,3.04,0.722822122090527,4.57,19.51,75.33,3.86,116.92,10.19,1,,,,,,
3.5,4,4,3.04,0.41708428116048135,2.79,154.64,182.25,1.18,253.82,51.03,1,,,,,,
3.5,4,4,3.04,0.41708428116048135,2.79,41.05,110.36,2.69,156.42,30.83,1,,,,,,
3.5,4,4,3.04,0.41708428116048135,2.79,96.78,106.77,1.1,177.84,29.68,1,,,,,,
3.5,4,4,3.04,0.41708428116048135,2.79,51.23,95.74,1.87,129.97,26.67,1,,,,,,
3.5,4,4,3.04,0.41708428116048135,2.79,63.08,100.1,1.59,174.03,27.8,1,,,,,,
3.5,4,4,3.04,0.41708428116048135,2.79,56.54,104.82,1.85,142.72,29.06,1,,,,,,
3.5,4,4,3.04,0.41708428116048135,2.79,48.46,125.48,2.59,204.16,35.25,1,,,,,,
3.5,4,4,3.04,0.41708428116048135,2.79,42.78,83.5,1.95,125.27,23.18,1,,,,,,
5.5,4,4,3.04,0.4171364055787339,3.81,29.83,69.03,2.31,95.49,12.3,1,,,,,,
5.5,4,4,3.04,0.4171364055787339,3.81,25.31,69.26,2.74,107.95,11.91,1,,,,,,
5.5,4,4,3.04,0.4171364055787339,3.81,40.27,119.21,2.96,202.35,20.73,1,,,,,,
5.5,4,4,3.04,0.4171364055787339,3.81,44.27,118.59,2.68,180.38,21.11,1,,,,,,
5.5,4,4,3.04,0.4171364055787339,3.81,63.7,129.82,2.04,212.66,22.87,1,,,,,,
5.5,4,4,3.04,0.4171364055787339,3.81,45.63,133.37,2.92,186.04,23.29,1,,,,,,
5.5,4,4,3.04,0.4171364055787339,3.81,66.29,164.95,2.49,251.35,28.95,1,,,,,,
5.5,4,4,3.04,0.4171364055787339,3.81,38.61,78.04,2.02,129.35,13.72,1,,,,,,
5.5,4,4,3.04,0.4171364055787339,3.81,36.79,82.57,2.24,133.05,14.56,1,,,,,,
5.5,4,4,3.04,0.4171364055787339,3.81,55.67,107.85,1.94,137.51,19.06,1,,,,,,
4.5,5,5,3.04,0.7230117686834542,3.3,51.97,105.96,2.04,164.72,22.77,1,,,,,,
4.5,5,5,3.04,0.7230117686834542,3.3,55.52,144.32,2.6,118.15,30.54,1,,,,,,
4.5,5,5,3.04,0.7230117686834542,3.3,62.96,152.98,2.43,182.04,33.02,1,,,,,,
4.5,5,5,3.04,0.7230117686834542,3.3,39.31,111.44,2.84,173.13,24.31,1,,,,,,
4.5,5,5,3.04,0.7230117686834542,3.3,87.07,144.11,1.66,203.38,30.79,1,,,,,,
4.5,5,5,3.04,0.7230117686834542,3.3,56.96,146.83,2.58,208.78,32.0,1,,,,,,
4.5,5,5,3.04,0.7230117686834542,3.3,43.43,102.79,2.37,144.85,22.14,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,30.33,111.68,3.68,168.09,9.34,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,28.34,163.07,5.75,264.57,13.75,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,22.17,134.5,6.07,233.99,12.15,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,63.15,202.29,3.2,299.56,18.14,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,36.14,199.19,5.51,311.34,17.08,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,42.97,203.6,4.74,299.14,17.08,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,34.56,177.53,5.14,240.42,15.35,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,45.05,214.96,4.77,333.07,18.51,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,27.41,179.3,6.54,265.07,15.5,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,23.24,192.43,8.28,304.44,16.79,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,32.47,169.7,5.23,243.66,14.71,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,26.14,133.59,5.11,179.0,11.99,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,42.05,158.11,3.76,220.24,13.74,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,38.86,174.24,4.48,262.02,15.14,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,44.95,164.98,3.67,275.1,13.54,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,32.28,171.21,5.3,234.2,13.5,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,23.34,138.61,5.94,178.74,11.6,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,23.21,105.93,4.56,161.15,8.7,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,29.76,177.75,5.97,310.92,14.92,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,32.85,149.86,4.56,234.23,12.61,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,20.67,132.44,6.41,188.5,11.65,1,,,,,,
11.0,5,5,3.04,0.7230616065216707,6.62,16.62,89.06,5.36,116.75,7.81,1,,,,,,
5.0,5,5,3.04,0.7234161710075766,3.55,43.86,137.38,3.13,178.59,26.58,1,,,,,,
5.0,5,5,3.04,0.7234161710075766,3.55,47.56,154.76,3.25,236.21,30.05,1,,,,,,
5.0,5,5,3.04,0.7234161710075766,3.55,29.4,103.75,3.53,131.46,20.24,1,,,,,,
5.0,5,5,3.04,0.7234161710075766,3.55,49.66,133.27,2.68,200.5,25.81,1,,,,,,
5.0,5,5,3.04,0.7234161710075766,3.55,59.65,153.39,2.57,219.98,30.16,1,,,,,,
5.0,5,5,3.04,0.7234161710075766,3.55,39.89,119.86,3.0,162.08,23.4,1,,,,,,
5.0,5,5,3.04,0.7234161710075766,3.55,43.59,92.39,2.12,122.05,18.11,1,,,,,,
3.0,4,4,3.04,0.4175541470568749,2.53,67.59,95.28,1.41,152.76,31.06,1,,,,,,
3.0,4,4,3.04,0.4175541470568749,2.53,39.8,59.51,1.5,99.17,19.33,1,,,,,,
2.5,4,4,3.04,0.4175661603426245,2.28,40.16,67.92,1.69,114.17,27.12,1,,,,,,
2.5,4,4,3.04,0.4175661603426245,2.28,32.76,40.57,1.24,60.54,15.79,1,,,,,,
6.0,6,6,3.04,1.0865670024681824,4.06,42.73,143.88,3.37,191.61,22.89,1,,,,,,
6.0,6,6,3.04,1.0865670024681824,4.06,22.69,102.95,4.54,143.17,16.69,1,,,,,,
8.0,5,5,3.04,0.7236436108735237,5.08,50.38,185.24,3.68,256.46,22.31,1,,,,,,
8.0,5,5,3.04,0.7236436108735237,5.08,35.03,144.56,4.13,190.25,16.27,1,,,,,,
8.0,5,5,3.04,0.7236436108735237,5.08,31.58,131.36,4.16,137.86,15.49,1,,,,,,
8.0,5,5,3.04,0.7236436108735237,5.08,53.42,200.24,3.75,296.42,24.44,1,,,,,,
8.0,5,5,3.04,0.7236436108735237,5.08,31.14,146.14,4.69,233.7,17.69,1,,,,,,
8.0,5,5,3.04,0.7236436108735237,5.08,29.07,129.73,4.46,197.12,15.51,1,,,,,,
8.0,5,5,3.04,0.7236436108735237,5.08,38.3,164.32,4.29,234.25,19.85,1,,,,,,
8.0,5,5,3.04,0.7236436108735237,5.08,41.3,182.92,4.43,292.59,21.07,1,,,,,,
8.0,5,5,3.04,0.7236436108735237,5.08,24.2,117.18,4.84,173.45,13.96,1,,,,,,
8.0,5,5,3.04,0.7236436108735237,5.08,31.21,138.47,4.44,213.15,16.18,1,,,,,,
8.0,5,5,3.04,0.7236436108735237,5.08,26.21,132.18,5.04,211.86,16.13,1,,,,,,
6.5,4,4,3.04,0.41764573149202455,4.32,43.57,139.6,3.2,193.76,20.97,1,,,,,,
6.5,4,4,3.04,0.41764573149202455,4.32,82.43,207.52,2.52,319.78,30.43,1,,,,,,
6.5,4,4,3.04,0.41764573149202455,4.32,75.33,181.57,2.41,274.77,26.45,1,,,,,,
6.5,4,4,3.04,0.41764573149202455,4.32,59.84,199.46,3.33,318.03,29.93,1,,,,,,
6.5,4,4,3.04,0.41764573149202455,4.32,29.69,97.28,3.28,162.93,14.72,1,,,,,,
6.5,4,4,3.04,0.41764573149202455,4.32,45.66,161.09,3.53,218.47,23.39,1,,,,,,
6.5,4,4,3.04,0.41764573149202455,4.32,49.87,152.43,3.06,206.04,22.94,1,,,,,,
6.5,4,4,3.04,0.41764573149202455,4.32,58.65,165.0,2.81,258.5,24.53,1,,,,,,
6.5,4,4,3.04,0.41764573149202455,4.32,41.95,117.52,2.8,202.95,17.6,1,,,,,,
6.5,4,4,3.04,0.41764573149202455,4.32,72.98,159.59,2.19,232.03,23.61,1,,,,,,
6.5,4,4,3.04,0.41764573149202455,4.32,74.0,146.67,1.98,199.9,21.76,1,,,,,,
6.5,4,4,3.04,0.41764573149202455,4.32,30.77,104.25,3.39,180.78,15.28,1,,,,,,
11.5,7,7,3.04,1.495440764245332,6.87,29.27,151.66,5.18,226.21,12.22,1,,,,,,
11.5,7,7,3.04,1.495440764245332,6.87,42.98,178.95,4.16,229.16,14.59,1,,,,,,
11.5,7,7,3.04,1.495440764245332,6.87,24.94,186.1,7.46,244.15,15.0,1,,,,,,
11.5,7,7,3.04,1.495440764245332,6.87,24.56,178.66,7.28,231.11,15.16,1,,,,,,
11.5,7,7,3.04,1.495440764245332,6.87,25.89,159.94,6.18,216.81,13.18,1,,,,,,
11.5,7,7,3.04,1.495440764245332,6.87,28.82,206.38,7.16,295.55,17.4,1,,,,,,
11.5,7,7,3.04,1.495440764245332,6.87,29.19,182.88,6.27,275.83,15.02,1,,,,,,
11.5,7,7,3.04,1.495440764245332,6.87,24.74,172.67,6.98,265.19,13.37,1,,,,,,
4.5,4,4,3.04,0.41774013301710683,3.3,71.92,138.48,1.93,203.54,30.32,1,,,,,,
4.5,4,4,3.04,0.41774013301710683,3.3,67.14,139.59,2.08,232.22,30.26,1,,,,,,
4.5,4,4,3.04,0.41774013301710683,3.3,49.28,134.25,2.72,225.53,29.04,1,,,,,,
4.5,4,4,3.04,0.41774013301710683,3.3,53.01,97.46,1.84,131.23,21.03,1,,,,,,
4.5,4,4,3.04,0.41774013301710683,3.3,54.8,106.61,1.95,174.57,23.16,1,,,,,,
4.5,4,4,3.04,0.41774013301710683,3.3,52.75,93.12,1.77,136.28,20.34,1,,,,,,
4.5,4,4,3.04,0.41774013301710683,3.3,85.09,172.04,2.02,219.02,37.02,1,,,,,,
4.5,4,4,3.04,0.41774013301710683,3.3,51.71,124.95,2.42,170.77,26.62,1,,,,,,
4.5,4,4,3.04,0.41774013301710683,3.3,61.15,126.52,2.07,174.42,27.61,1,,,,,,
4.5,4,4,3.04,0.41774013301710683,3.3,37.14,84.72,2.28,135.65,18.21,1,,,,,,
10.5,6,6,3.04,1.0873952574354449,6.36,26.8,143.81,5.37,211.43,12.43,1,,,,,,
10.5,6,6,3.04,1.0873952574354449,6.36,22.21,153.4,6.91,239.96,12.9,1,,,,,,
10.5,6,6,3.04,1.0873952574354449,6.36,41.48,175.44,4.23,295.67,14.83,1,,,,,,
10.5,6,6,3.04,1.0873952574354449,6.36,35.87,163.67,4.56,234.64,14.49,1,,,,,,
10.5,6,6,3.04,1.0873952574354449,6.36,26.63,189.74,7.13,278.27,16.83,1,,,,,,
10.5,6,6,3.04,1.0873952574354449,6.36,33.19,185.43,5.59,292.25,16.65,1,,,,,,
10.5,6,6,3.04,1.0873952574354449,6.36,31.19,198.27,6.36,295.88,17.97,1,,,,,,
10.5,6,6,3.04,1.0873952574354449,6.36,41.99,214.68,5.11,312.81,19.28,1,,,,,,
10.5,6,6,3.04,1.0873952574354449,6.36,49.32,178.96,3.63,239.48,15.58,1,,,,,,
10.5,6,6,3.04,1.0873952574354449,6.36,23.76,168.11,7.08,237.03,15.11,1,,,,,,
10.5,6,6,3.04,1.0873952574354449,6.36,37.02,194.76,5.26,309.93,17.75,1,,,,,,
10.5,6,6,3.04,1.0873952574354449,6.36,22.42,142.46,6.35,200.54,13.37,1,,,,,,
10.5,6,6,3.04,1.0873952574354449,6.36,21.48,111.17,5.18,170.75,9.37,1,,,,,,
10.5,6,6,3.04,1.0873952574354449,6.36,14.39,79.06,5.49,118.36,6.89,1,,,,,,
9.0,6,6,3.04,1.087602896047156,5.6,44.84,221.45,4.94,358.38,23.37,1,,,,,,
9.0,6,6,3.04,1.087602896047156,5.6,30.38,143.32,4.72,218.71,15.64,1,,,,,,
9.0,6,6,3.04,1.087602896047156,5.6,41.47,178.76,4.31,250.26,18.69,1,,,,,,
9.0,6,6,3.04,1.087602896047156,5.6,29.7,124.35,4.19,185.06,12.89,1,,,,,,
9.0,6,6,3.04,1.087602896047156,5.6,35.49,152.57,4.3,202.89,16.07,1,,,,,,
9.0,6,6,3.04,1.087602896047156,5.6,52.69,182.89,3.47,272.08,19.47,1,,,,,,
9.0,6,6,3.04,1.087602896047156,5.6,26.15,161.94,6.19,249.3,17.6,1,,,,,,
9.0,6,6,3.04,1.087602896047156,5.6,27.12,146.28,5.39,199.52,14.97,1,,,,,,
9.0,6,6,3.04,1.087602896047156,5.6,29.19,138.2,4.73,181.92,14.8,1,,,,,,
9.0,6,6,3.04,1.087602896047156,5.6,42.51,174.09,4.1,237.71,18.46,1,,,,,,
9.0,6,6,3.04,1.087602896047156,5.6,35.37,153.49,4.34,204.51,16.24,1,,,,,,
9.0,6,6,3.04,1.087602896047156,5.6,26.58,135.58,5.1,208.43,13.62,1,,,,,,
9.0,6,6,3.04,1.087602896047156,5.6,18.63,108.05,5.8,168.7,11.55,1,,,,,,
9.0,6,6,3.04,1.087602896047156,5.6,16.53,77.47,4.69,114.7,8.26,1,,,,,,
4.0,4,4,3.04,0.4181552177512826,3.04,82.68,133.69,1.62,200.7,32.49,1,,,,,,
4.0,4,4,3.04,0.4181552177512826,3.04,47.03,111.01,2.36,179.74,26.99,1,,,,,,
4.0,4,4,3.04,0.4181552177512826,3.04,35.72,78.26,2.19,116.46,19.32,1,,,,,,
4.0,4,4,3.04,0.4181552177512826,3.04,47.18,85.45,1.81,124.82,20.76,1,,,,,,
7.5,4,4,3.04,0.4181564880185711,4.83,64.26,198.63,3.09,298.12,25.79,1,,,,,,
7.5,4,4,3.04,0.4181564880185711,4.83,43.28,166.06,3.84,276.25,20.66,1,,,,,,
7.5,4,4,3.04,0.4181564880185711,4.83,46.91,146.98,3.13,208.28,18.85,1,,,,,,
7.5,4,4,3.04,0.4181564880185711,4.83,55.02,168.38,3.06,241.43,21.83,1,,,,,,
7.5,4,4,3.04,0.4181564880185711,4.83,51.83,132.49,2.56,250.33,17.36,1,,,,,,
7.5,4,4,3.04,0.4181564880185711,4.83,29.91,130.59,4.37,178.27,17.47,1,,,,,,
7.5,4,4,3.04,0.4181564880185711,4.83,44.05,133.72,3.04,222.82,17.41,1,,,,,,
7.5,4,4,3.04,0.4181564880185711,4.83,46.08,140.93,3.06,214.52,18.67,1,,,,,,
7.5,4,4,3.04,0.4181564880185711,4.83,46.91,168.75,3.6,229.71,22.15,1,,,,,,
7.5,4,4,3.04,0.4181564880185711,4.83,52.16,170.2,3.26,249.59,21.46,1,,,,,,
7.5,4,4,3.04,0.4181564880185711,4.83,35.5,127.71,3.6,217.23,16.16,1,,,,,,
7.5,4,4,3.04,0.4181564880185711,4.83,28.27,105.96,3.75,178.0,13.1,1,,,,,,
7.5,4,4,3.04,0.4181564880185711,4.83,25.52,67.73,2.65,104.91,8.25,1,,,,,,
12.5,9,9,3.04,2.4207210971019966,7.38,23.27,197.96,8.51,288.07,14.67,1,,,,,,
12.5,9,9,3.04,2.4207210971019966,7.38,25.85,158.13,6.12,208.09,11.57,1,,,,,,
12.5,9,9,3.04,2.4207210971019966,7.38,20.47,151.99,7.42,214.23,10.73,1,,,,,,
6.5,6,6,3.04,1.0879413499360149,4.32,31.35,157.35,5.02,224.07,23.39,1,,,,,,
6.5,6,6,3.04,1.0879413499360149,4.32,49.09,178.46,3.64,270.85,26.28,1,,,,,,
6.5,6,6,3.04,1.0879413499360149,4.32,35.57,149.81,4.21,233.37,22.69,1,,,,,,
2.5,4,4,3.04,0.41832125285680644,2.28,34.51,62.42,1.81,98.82,24.26,1,,,,,,
5.5,5,5,3.04,0.724686128335936,3.81,35.9,103.53,2.88,149.01,18.47,1,,,,,,
5.5,5,5,3.04,0.724686128335936,3.81,41.85,140.39,3.35,218.1,24.85,1,,,,,,
5.5,5,5,3.04,0.724686128335936,3.81,62.0,126.79,2.04,199.43,22.32,1,,,,,,
3.5,5,5,3.04,0.7247012592921321,2.79,39.6,86.33,2.18,150.53,23.93,1,,,,,,
3.5,4,4,3.04,0.41846994322413744,2.79,41.01,79.88,1.95,120.69,22.11,1,,,,,,
3.5,4,4,3.04,0.41846994322413744,2.79,37.41,59.97,1.6,92.72,16.67,1,,,,,,
3.5,4,4,3.04,0.41846994322413744,2.79,68.74,109.36,1.59,182.87,30.36,1,,,,,,
3.5,4,4,3.04,0.41846994322413744,2.79,54.14,116.08,2.14,165.78,32.23,1,,,,,,
3.5,4,4,3.04,0.41846994322413744,2.79,39.91,68.96,1.73,117.88,19.05,1,,,,,,
10.5,5,5,3.04,0.7249301716236299,6.36,24.89,115.47,4.64,161.84,9.84,1,,,,,,
10.5,5,5,3.04,0.7249301716236299,6.36,33.94,204.3,6.02,270.71,18.39,1,,,,,,
10.5,5,5,3.04,0.7249301716236299,6.36,36.99,204.18,5.52,329.91,18.25,1,,,,,,
10.5,5,5,3.04,0.7249301716236299,6.36,42.28,225.79,5.34,338.81,19.44,1,,,,,,
10.5,5,5,3.04,0.7249301716236299,6.36,61.7,226.71,3.67,330.15,19.77,1,,,,,,
10.5,5,5,3.04,0.7249301716236299,6.36,41.8,209.98,5.02,305.7,18.54,1,,,,,,
10.5,5,5,3.04,0.7249301716236299,6.36,51.42,220.26,4.28,354.53,20.82,1,,,,,,
10.5,5,5,3.04,0.7249301716236299,6.36,28.28,143.4,5.07,177.71,13.29,1,,,,,,
10.5,5,5,3.04,0.7249301716236299,6.36,30.54,155.4,5.09,257.54,14.27,1,,,,,,
10.5,5,5,3.04,0.7249301716236299,6.36,32.19,147.1,4.57,240.55,13.01,1,,,,,,
10.5,5,5,3.04,0.7249301716236299,6.36,32.89,146.21,4.45,234.96,13.46,1,,,,,,
10.5,5,5,3.04,0.7249301716236299,6.36,39.83,141.16,3.54,229.74,12.59,1,,,,,,
3.0,4,4,3.04,0.4185928389649766,2.53,47.55,84.77,1.78,146.17,27.6,1,,,,,,
3.0,4,4,3.04,0.4185928389649766,2.53,42.98,81.13,1.89,125.96,26.1,1,,,,,,
3.0,4,4,3.04,0.4185928389649766,2.53,39.09,68.96,1.76,111.03,22.14,1,,,,,,
3.0,4,4,3.04,0.4185928389649766,2.53,44.42,66.91,1.51,113.28,21.92,1,,,,,,
10.5,8,8,3.04,1.9441309148088255,6.36,24.8,177.7,7.17,249.67,16.18,1,,,,,,
7.5,6,6,3.04,1.0886487877724869,4.83,44.65,173.07,3.88,207.28,22.09,1,,,,,,
7.5,6,6,3.04,1.0886487877724869,4.83,48.52,146.68,3.02,230.04,18.92,1,,,,,,
7.5,6,6,3.04,1.0886487877724869,4.83,45.35,195.82,4.32,275.44,25.01,1,,,,,,
7.5,6,6,3.04,1.0886487877724869,4.83,35.85,146.67,4.09,218.21,18.64,1,,,,,,
7.5,6,6,3.04,1.0886487877724869,4.83,33.78,140.66,4.16,231.71,17.22,1,,,,,,
7.5,6,6,3.04,1.0886487877724869,4.83,24.17,137.21,5.68,202.89,17.57,1,,,,,,
7.5,6,6,3.04,1.0886487877724869,4.83,30.67,119.83,3.91,145.34,15.13,1,,,,,,
7.5,6,6,3.04,1.0886487877724869,4.83,51.24,128.1,2.5,210.31,16.37,1,,,,,,
7.5,6,6,3.04,1.0886487877724869,4.83,20.5,100.09,4.88,159.24,12.81,1,,,,,,
7.5,6,6,3.04,1.0886487877724869,4.83,36.18,141.15,3.9,221.28,17.74,1,,,,,,
8.0,7,7,3.04,1.497773985296363,5.08,30.55,144.06,4.72,220.56,17.19,1,,,,,,
8.0,7,7,3.04,1.497773985296363,5.08,25.1,129.51,5.16,192.48,15.58,1,,,,,,
8.0,7,7,3.04,1.497773985296363,5.08,32.81,166.53,5.08,229.0,20.44,1,,,,,,
8.0,7,7,3.04,1.497773985296363,5.08,27.71,160.38,5.79,226.55,18.66,1,,,,,,
8.0,7,7,3.04,1.497773985296363,5.08,35.2,130.68,3.71,178.46,15.82,1,,,,,,
5.5,6,6,3.04,1.0887967196461867,3.81,48.06,169.97,3.54,199.84,30.42,1,,,,,,
5.5,6,6,3.04,1.0887967196461867,3.81,51.09,170.12,3.33,230.98,30.18,1,,,,,,
5.5,6,6,3.04,1.0887967196461867,3.81,44.14,130.06,2.95,198.46,22.58,1,,,,,,
5.5,6,6,3.04,1.0887967196461867,3.81,26.44,76.02,2.88,119.57,13.7,1,,,,,,
4.5,5,5,3.04,0.7253070441395922,3.3,45.34,115.05,2.54,174.76,25.12,1,,,,,,
4.5,5,5,3.04,0.7253070441395922,3.3,42.07,125.0,2.97,176.92,27.22,1,,,,,,
4.5,5,5,3.04,0.7253070441395922,3.3,48.04,141.22,2.94,198.74,30.31,1,,,,,,
4.5,5,5,3.04,0.7253070441395922,3.3,34.67,106.17,3.06,146.76,22.9,1,,,,,,
4.5,5,5,3.04,0.7253070441395922,3.3,37.71,89.27,2.37,139.14,19.05,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,28.8,217.08,7.54,325.93,17.06,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,33.91,175.58,5.18,260.72,13.32,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,25.31,177.56,7.01,249.24,13.41,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,24.54,127.32,5.19,204.05,9.05,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,74.07,246.26,3.32,381.2,18.53,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,31.8,206.51,6.49,307.48,16.22,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,38.82,195.95,5.05,333.84,14.77,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,34.14,192.2,5.63,291.64,15.47,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,20.6,156.1,7.58,233.95,11.43,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,22.2,146.2,6.59,153.9,11.42,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,32.67,162.82,4.98,257.02,12.04,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,31.15,167.58,5.38,231.34,12.97,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,33.16,197.94,5.97,254.54,15.68,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,31.93,191.27,5.99,299.64,14.6,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,28.55,170.17,5.96,227.48,13.57,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,22.1,137.61,6.23,201.27,10.49,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,22.56,183.3,8.13,264.29,13.95,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,24.37,113.38,4.65,147.0,8.5,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,12.25,109.02,8.9,144.87,7.64,1,,,,,,
12.0,6,6,3.04,1.0890832565916726,7.13,5.82,41.02,7.04,58.26,3.01,1,,,,,,
2.5,4,4,3.04,0.4190763453709884,2.28,35.88,63.67,1.77,80.56,24.92,1,,,,,,
5.0,4,4,3.04,0.4191220673297864,3.55,55.77,99.61,1.79,167.02,19.33,1,,,,,,
5.0,4,4,3.04,0.4191220673297864,3.55,86.13,155.29,1.8,257.52,29.97,1,,,,,,
5.0,4,4,3.04,0.4191220673297864,3.55,60.98,123.07,2.02,180.99,23.8,1,,,,,,
5.0,4,4,3.04,0.4191220673297864,3.55,48.77,116.38,2.39,198.65,22.9,1,,,,,,
