source_id,control_name,is_control,unit,ra,dec,l,b,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,bp_rp,abs_g,ruwe,ipd_frac_multi_peak,phot_variable_flag,non_single_star,teff,teff_gspphot,logg_gspphot,mh_gspphot,ag_gspphot,age_flame,age_flame_lower,age_flame_upper,mass_flame,lum_flame,evolstage_flame,flags_flame,teff_gspspec,logg_gspspec,mh_gspspec,alphafe_gspspec,alphafe_gspspec_lower,alphafe_gspspec_upper,flags_gspspec,activityindex_espcs,gaia_rot_period_d,allwise_designation,allwise_ra,allwise_dec,allwise_sep_arcsec,allwise_n_neighbours,allwise_n_mates,w1mpro,w1mpro_error,w2mpro,w2mpro_error,w3mpro,w3mpro_error,w4mpro,w4mpro_error,cc_flags,ext_flag,var_flag,ph_qual,tmass_designation,ks_m,ks_msigcom,tmass_ph_qual,tmass_sep_arcsec,w3_snr,w4_snr,ks_w1,w1_w2,v_tan_kms,W1_excess_jy,W1_excess_err_jy,chi_W1,W2_excess_jy,W2_excess_err_jy,chi_W2,W3_excess_jy,W3_excess_err_jy,chi_W3,W4_excess_jy,W4_excess_err_jy,chi_W4,W3_excess_mag,W4_excess_mag,excess_significant,t_bb_k,t_bb_lo_k,t_bb_hi_k,omega_dust_sr,bb_fit_chi2,lum_lsun,lum_source,mass_msun,mass_source,f_ir,f_ir_lo,f_ir_hi,r_bb_au,fmax_1gyr,log_f_fmax_1gyr,log_f_fmax_1gyr_lo,log_f_fmax_1gyr_hi,in_t_cell,above_fmax_3dex,above_fmax_3dex_16pct
3018465769672428416,,False,hp3_335,91.8160755107969,-6.366363412324153,213.6297372632836,-12.708456427809908,2.9634374544204185,0.018731922,158.20253,-1.7439780914795755,0.016993575,-16.43604847887725,0.017039867,,,11.062922,0.7168045,3.4219008277980336,0.9708515,0,NOT_AVAILABLE,0,5977.7026,5977.7026,4.0226,-0.2403,0.0031,6.173192,5.489666,6.854819,1.137507,3.0850384,397.0,0.0,,,,,,,,0.019369029,,J060715.85-062158.8,91.8160824,-6.3663551,0.062921256,1,0,9.781,0.022,9.829,0.018,8.382,0.036,6.578,0.111,0hhH,1,nnnn,AAAB,06071585-0621586,9.824,0.019,AAA,0.07292205,30.15833333333334,9.781081081081082,0.04299999999999926,-0.04800000000000004,26.439559857457798,-0.0005622330491292377,0.0022602167286214898,-0.24875183074684373,-0.0005441910003721809,0.0009538121454469034,-0.5705431650979902,0.01032450975947055,0.0004927420479767594,20.95317377898611,0.018511975018107668,0.0020000084989319983,9.25594817621677,-1.4396639099999997,-3.186663909999999,True,240.65943988025506,230.1586126741491,255.20983882136056,7.046298141627601e-17,0.40887709338895317,3.0850384,flame,1.137507,flame,0.004921771026602384,0.00461621309417266,0.00521635968890245,2.34882627564998,6.000397978154428e-07,3.913941349297085,3.837423744130943,4.00700210642774,False,True,True
4490229810792515968,,False,hp3_498,262.2866511134806,7.831325178363884,30.61847999011666,21.836181317022085,3.0044418602169087,0.014259909,210.69151,21.02151476380101,0.012552791,-16.431535418307778,0.010611185,26.36848,1.6219398,13.138005,1.0525007,5.52682402139135,0.9927111,0,NOT_AVAILABLE,0,5308.6333,5308.6333,4.4843,-0.1191,0.2227,11.696572,9.77231,13.5,0.84780353,0.5637162,311.0,0.0,,,,,,,,,,J172908.78+074953.0,262.2866215,7.8313981,0.17153354,1,0,11.217,0.023,11.255,0.021,10.207,0.067,7.724,0.162,0000,0,000n,AAAB,17290877+0749529,11.353,0.021,AAA,0.06522871,16.2044776119403,6.701851851851853,0.13599999999999923,-0.038000000000000256,42.098533209263415,0.0005778299052566927,0.0005681328506956693,1.0170682870197516,0.00043079323490993315,0.00024090285151622603,1.7882446479921266,0.0016921904729072343,0.0001664931909609343,10.16372179030605,0.006547846215657521,0.0010153406499832029,6.448915657780317,-1.1289249789999987,-3.5607999439999984,True,181.53984036353341,172.32002786784474,192.946144007004,6.233613892384554e-17,3.1853292622247515,0.5637162,flame,0.84780353,flame,0.0075065513641577875,0.006468315562167309,0.008542274386253686,1.7644638786159474,9.199696693698116e-07,3.9116669513829514,3.8432143479563075,4.001635711643747,False,True,True
220536198306175232,,False,hp3_24,59.10605397527521,37.23673751653977,158.99822915566898,-12.36195684478731,2.435334436934565,0.014942149,162.98422,-14.579825674354792,0.017089525,-1.5254161049094586,0.013432455,-31.968035,2.3888557,13.350452,1.0432291,5.2832450498103665,0.9753214,0,NOT_AVAILABLE,0,5438.3115,5438.3115,4.3606,-1.0843,0.3384,,,,0.86862284,0.78985906,354.0,0.0,,,,,,,,,,J035625.45+371412.2,59.1060782,37.2367314,0.032756038,1,0,11.454,0.023,11.482,0.022,10.206,0.108,7.716,0.179,0000,0,1111,AAAB,03562547+3714122,11.543,0.02,AAA,0.05911047,10.052777777777779,6.065363128491621,0.08899999999999864,-0.027999999999998693,28.53508912961954,0.00012950715549177316,0.0004689531678202524,0.27616223618605057,0.00020797623305796042,0.00020124427398175818,1.0334516801050075,0.0018435116556000104,0.00026276674596776667,7.01577229192522,0.006639482635129229,0.0011301195212434717,5.875026942127147,-1.3204062539999994,-3.7598125079999978,True,185.7533296717372,173.42612854050967,203.04216129321594,5.706689349226252e-17,1.0586778567359407,0.78985906,flame,0.86862284,flame,0.008182098934149819,0.00697315502817092,0.010035155987883253,1.9949315556933755,1.014264309174549e-06,3.9067135830640494,3.81733793134849,4.036762699358383,False,True,True
4713521376642735360,,False,hp3_523,31.128392957083456,-61.18160424648093,288.11027495748425,-53.79344829674631,8.56333390212657,0.009848761,869.48334,-40.02832178077154,0.010532974,-44.66599733310757,0.011045673,44.981445,0.5729268,12.360511,1.4762049,7.023725391966831,1.0295285,0,NOT_AVAILABLE,0,3949.0,4433.273,4.6092,0.3396,0.1661,,,,,0.17313835,347.0,20.0,3949.0,4.79,-0.02,0.22,0.18,0.26,11000009999999999999999999999999999,0.0032518546,,J020430.83-611053.4,31.1284766,-61.1815262,0.081518024,1,0,9.783,0.023,9.842,0.02,9.461,0.028,8.3,0.182,0000,0,110n,AAAB,02043089-6110531,9.852,0.021,AAA,0.060199898,38.775000000000006,5.965384615384616,0.06900000000000084,-0.05900000000000105,33.20228491786134,-0.0005697140564114647,0.002087286741076222,-0.27294479728152515,-0.0003829686536779009,0.0011192994579517436,-0.3421503074599111,0.0013965285996389164,0.00021345152580721876,6.542603030630044,0.002936301119956422,0.0006766382668009888,4.339543392718047,-0.33928311800000105,-1.4360210689999997,True,225.30318957339577,202.80875703329303,253.3493723064745,1.3300790481099045e-17,0.12154113221234386,0.17313835,flame,0.6450573358960313,ml_relation,0.0015228904751798497,0.0013616446375592285,0.0017794800897219056,0.6348752105797322,1.9195419587974548e-07,3.8994710607233047,3.7282620382631513,4.132246137601729,False,True,True
6132945705045605632,,False,hp3_680,188.0799642784866,-45.249914783022,299.40581343452845,17.490903327320297,4.224326947150496,0.013114089,322.12128,13.490784454371331,0.011162217,-2.303449063755851,0.008593911,5.2730064,1.2636174,12.561757,1.0575771,5.690544617998562,0.994541,0,VARIABLE,0,5464.0,5050.217,4.4762,-0.0982,0.0579,12.00371,9.978253,13.5,0.8226358,0.4567782,318.0,0.0,5464.0,5.03,0.23,0.06,-0.03,0.14,11000009999999999999999999999999999,0.042142764,,J123219.18-451459.7,188.0799557,-45.2499171,0.055065695,1,0,10.645,0.022,10.703,0.02,10.035,0.042,8.384,0.196,dd00,0,110n,AAAB,12321916-4514595,10.753,0.021,AAA,0.07504268,25.85,5.539285714285715,0.10800000000000054,-0.05799999999999983,15.358227246918851,0.000558486787967976,0.0009823156524560554,0.5685410657680223,0.0003444669325552655,0.0004118937608276486,0.8363004379165702,0.001458524122041805,0.00013781564558205652,10.583153428493635,0.003259526561186407,0.0006694274400018828,4.869126011890459,-0.7007726869999998,-2.3003938320000006,True,220.10932315435772,203.9120741197163,247.75019062979683,1.6067295404033794e-17,0.6815559879140671,0.4567782,flame,0.8226358,flame,0.002610219351214949,0.0022969411475605543,0.0029960580553663814,1.080443896333856,3.3368202158735285e-07,3.893344197060765,3.77834765309175,4.081853298784223,False,True,True
6359348210202872832,,False,hp3_706,283.6160185657455,-82.39341681761934,311.4725277905553,-26.970184314635627,9.71813202927324,0.016738607,580.5819,-26.833164646476924,0.019946326,40.63919266504275,0.016141469,27.237053,1.0169678,12.194576,1.5958357,7.132489975176053,1.3850671,17,NOT_AVAILABLE,0,4187.0,4479.2183,4.6357,0.1068,0.2479,5.870283,2.9699516,8.787561,0.71349144,0.16502687,164.0,0.0,4187.0,5.03,-0.2,0.19,0.12,0.24,1011000009999999999999999999999999999,0.0469683,,J185428.32-822336.9,283.6180014,-82.3936058,0.9172527,1,1,8.9,0.023,8.954,0.02,8.692,0.022,7.694,0.133,0000,0,000n,AAAB,18542844-8223374,8.967,0.019,AAA,0.91279805,49.35000000000001,8.163157894736843,0.06700000000000017,-0.05400000000000027,23.75505030162033,-0.002408683938523698,0.005292154434139575,-0.45514241288676865,-0.0012594867117271744,0.0026665695104621688,-0.47232472537679343,0.0017731625956708581,0.00044503735605847493,3.9843005795627557,0.004533961320951995,0.0008764361476446477,5.173179281955286,-0.19945778900000047,-1.1342912169999997,True,208.95943990355286,190.82304655098147,235.23811769359637,2.6529466935745778e-17,0.22431562283327505,0.16502687,flame,0.71349144,flame,0.0018308684559368573,0.0016035664388262929,0.0021359515538526327,0.720575933396642,2.42905921664053e-07,3.8772190399237414,3.690508524894144,4.136068182577912,False,True,True
3930209746620026752,,False,hp3_436,196.37141130371663,14.729089027916048,318.4134351015272,77.17665507764691,12.607261188778336,0.015550114,810.75037,-134.74133199657106,0.018533902,-9.63463858166714,0.018119391,8.8651495,0.6294153,12.180054,1.6363134,7.683157751743373,1.167928,0,NOT_AVAILABLE,0,3712.0,,,,,,,,,,,,3712.0,4.53,0.03,0.15,0.12,0.19,100010000009999999999999999999999999999,0.009833487,,J130529.18+144344.6,196.3716195,14.7290752,0.10147455,1,0,9.329,0.024,9.317,0.02,9.123,0.032,8.191,0.208,hh00,1,461n,AAAB,13052930+1443448,9.47,0.018,AAA,0.04710986,33.928125,5.21971153846154,0.14100000000000001,0.012000000000000455,50.79359567033877,0.0023912892560531904,0.003666669798079339,0.6521692401387729,0.0029645170919238018,0.0016525942534662938,1.7938565898470042,0.0015238766837991548,0.0003289258994457281,4.632887487324757,0.002866225344526643,0.000856106079373368,3.3479791974197797,-0.26214791800000187,-1.132600454,True,236.4397956542016,208.5984833187098,1228.5196073978566,1.1430302460177933e-17,3.1998234196219446,0.12754025965601323,mg_bc,0.5976016999407678,ml_relation,0.0009941504550329964,0.0009385187379450889,0.00838294439661564,0.49477632489520784,1.3322138315987745e-07,3.872878177260233,3.67691921559929,8.143716700664122,False,True,True
4586172473880529152,,False,hp3_509,273.24246752911887,27.46702311095161,54.33605498911224,20.013390777456447,3.4816248796979705,0.013811213,252.08684,-1.1021103740972176,0.011277674,-5.553344980872587,0.014653845,-18.573292,1.0086497,10.2127905,0.49646378,2.9217003858117216,1.1040096,0,NOT_AVAILABLE,0,7289.77,7289.77,4.1665,-0.393,0.2206,0.81503236,0.53118217,1.0987439,1.5230377,6.2007866,167.0,0.0,,,,,,,,,,J181258.19+272801.3,273.2424698,27.4670284,0.011526891,1,0,9.301,0.023,9.25,0.02,6.636,0.015,3.904,0.017,0000,0,0000,AAAA,18125819+2728013,9.385,0.021,AAA,0.045388628,72.38000000000001,63.86470588235294,0.08399999999999963,0.051000000000000156,7.708724624675843,0.00160219937854357,0.0033668594783005192,0.47587355185738495,0.0029232970046813855,0.0015057779387878608,1.941386528105609,0.06458949767613825,0.0010000907409927265,64.58363729277642,0.22789894271155234,0.003595143916116882,63.390770447294415,-2.7443231889999997,-5.398292755999999,True,186.9341619462778,185.5299847824599,188.15472498885117,1.9812294966024855e-15,3.796806818365943,6.2007866,flame,1.5230377,flame,0.01815848602056348,0.01761525901870107,0.018284144156529257,5.519153268489194,2.43597843681314e-06,3.8724061963975083,3.8531501039502243,3.8793187581069786,False,True,True
216565827456753152,,False,hp3_24,55.41330853991385,31.602923458314564,160.36498130429706,-18.628349007154856,3.4710137154824303,0.022322612,155.49318,6.77947660807288,0.023021437,-9.008767386248572,0.016503913,18.34456,0.79884666,10.20867,0.47749805,2.910951648804435,0.94272274,0,NOT_AVAILABLE,0,7500.0,7480.144,4.2167,-0.3071,0.2339,0.4614128,0.2,0.7321838,1.5548388,6.3270426,139.0,0.0,7500.0,4.36,-0.68,0.73,0.61,1.05,22200031000009999999999999999999999999999,,,J034139.19+313610.5,55.4132975,31.6029434,0.021674078,1,0,9.349,0.024,9.236,0.02,6.746,0.02,4.211,0.026,0000,0,0110,AAAA,03413918+3136106,9.4,0.019,AAA,0.034000617,54.285000000000004,41.75769230769232,0.051000000000000156,0.11299999999999955,15.398225557036987,-0.00017943479103728344,0.0032622919250657914,-0.05500267761404116,0.0037658789740304226,0.0014716113967141943,2.559017266677097,0.05789829612844165,0.0011922185042148481,48.56349396000305,0.1713926934767323,0.004143696858040799,41.36226643706975,-2.648374902499999,-5.102499610000001,True,198.33819780131537,196.0566288222132,200.627694306028,1.1963104887972183e-15,6.310244664534597,6.3270426,flame,1.5548388,flame,0.013701144052531814,0.013352281178696999,0.013984707601347157,4.952381203115391,1.8408339584246055e-06,3.8717422151847023,3.8529692647232565,3.890206167079241,False,True,True
2488164061691431424,,False,hp3_276,34.02358646718917,-5.2909919007925215,169.41584265596762,-60.28136906288542,4.44907906715985,0.016540576,268.9797,6.3151941511142216,0.017277185,-2.34253713287424,0.0127961915,-10.938858,2.7645934,12.7550335,1.0613022,5.996384119576474,1.0086176,0,VARIABLE,0,5114.393,5114.393,4.5993,-0.1141,0.0907,,,,,0.33736557,,20.0,,,,,,,,,,J021605.66-051727.4,34.0235992,-5.2909554,0.14308617,1,0,10.811,0.023,10.834,0.022,10.125,0.055,8.029,0.206,0000,0,000n,AAAB,02160565-0517275,10.91,0.021,AAA,0.04060626,19.740000000000002,5.270388349514564,0.0990000000000002,-0.022999999999999687,7.176813757118781,0.0003617087915966724,0.0008566874582142753,0.4222179140460832,0.00048806190019846235,0.0003641193911443859,1.3403897514618466,0.0014309504538315165,0.00015534823936643746,9.211243459645345,0.004752210695298062,0.0009751005109249652,4.873559845425769,-0.7676609340000007,-2.812095823999999,True,190.7500299949086,179.92330611972466,211.82708910427834,3.712588782923578e-17,1.7900167418631279,0.33736557,flame,0.7621232127978259,ml_relation,0.004152361836922428,0.0036186053756632917,0.004978680889563428,1.236367447748109,5.66751820105246e-07,3.8649022673986844,3.7883411735749286,4.008398256481996,False,True,True
6157019413353294208,,False,hp3_683,190.2516122467506,-36.73225526283167,300.6048605860856,26.09235710871528,8.768175143375881,0.014882437,589.1626,24.758909152565224,0.011878111,23.06932047018112,0.011297902,-0.030263605,1.1567787,13.049643,1.8081942,7.764189081067574,0.97022164,0,NOT_AVAILABLE,0,4052.0,4271.301,4.6613,0.4994,0.4974,,,,,0.12994272,325.0,20.0,4052.0,5.02,-0.25,0.13,0.08,0.17,1011000009999999999999999999999999999,0.044495493,,J124100.38-364356.2,190.2515868,-36.73228,0.0716403,1,0,10.035,0.022,10.075,0.019,9.628,0.034,7.981,0.166,000h,2,000n,AAAB,12410035-3643564,10.141,0.023,AAA,0.03029939,31.93235294117647,6.540361445783133,0.10599999999999987,-0.03999999999999915,18.295839951983698,4.036495135617893e-05,0.0016243041097622859,0.024850612095099773,-0.0003184700126484391,0.0011953358391138364,-0.2664272267487079,0.0013380923343234044,0.00021277284585008967,6.288830367321237,0.004471370304351808,0.0008238605786646028,5.427338581486033,-0.38710698599999877,-1.9411354349999999,True,190.2997623557866,174.06427314002747,208.27349880031602,3.6538709802989147e-17,0.07279455719943656,0.12994272,flame,0.6003962739112505,ml_relation,0.002706055474872263,0.0022583345581040914,0.0031495731520599455,0.7709494402095447,3.700605384500146e-07,3.8640639191051886,3.722653053480158,4.005402989853114,False,True,True
5630283593384343936,,False,hp3_625,142.5105730880901,-32.90348142931821,261.31861964524035,13.24459984337977,2.1769170301717,0.0110131735,197.66483,-11.554126239012014,0.0069617694,-1.6567574212548355,0.010191866,-3.749159,0.8312899,13.089279,0.94754696,4.778488384467611,0.9685844,0,NOT_AVAILABLE,0,5359.521,5359.521,4.356,-0.2391,0.0012,12.993476,11.625723,13.5,0.9008741,0.9855303,367.0,0.0,,,,,,,,0.010345632,,J093002.54-325412.4,142.5106211,-32.903452,0.12807637,1,0,11.418,0.022,11.449,0.021,10.274,0.066,7.978,0.21,0000,0,111n,AAAB,09300255-3254125,11.489,0.025,AAA,0.03723456,16.45,5.170000000000001,0.0710000000000015,-0.031000000000000583,25.417694336013675,4.658768791292699e-05,0.00047792985238213095,0.0974780873819064,0.00011504302179521971,0.00021820954113785758,0.5272135269398661,0.0016491600533296408,0.0001540613089950491,10.704569914972215,0.005161246449061355,0.0010416162420018378,4.95503645290916,-1.2041471824000016,-3.4549018784000007,True,194.60171970231343,179.8257029754423,210.46298017269353,3.813102654607518e-17,0.270274786544076,0.9855303,flame,0.9008741,flame,0.006605601146497021,0.005596717513184008,0.00796367199997298,2.030336656383873,9.17748543919522e-07,3.857188642831803,3.7693791998215502,3.9648324230522305,False,True,True
1230186420074218368,,False,hp3_136,213.05652024988015,13.882341634307496,1.866115808533351,66.96551288128933,3.799099975813362,0.017575307,216.16124,-29.159147083502177,0.018054929,-41.13310450398677,0.013258251,-48.03957,1.2309365,12.979626,1.0007286,5.878029612249467,1.0009366,0,NOT_AVAILABLE,0,5431.971,5431.971,4.648,-0.5102,0.1958,,,,,0.40030402,,20.0,,,,,,,,,,J141213.57+135256.6,213.0565486,13.8823978,0.06320484,1,0,11.108,0.023,11.103,0.021,10.379,0.059,8.385,0.216,0000,0,110n,AAAB,14121360+1352572,11.18,0.026,AAA,0.15838048,18.40169491525424,5.0263888888888895,0.07199999999999918,0.005000000000000782,62.913604150469425,3.538309217655626e-05,0.000660321221478638,0.053584666107389274,0.0003723855209022261,0.0002937612871181769,1.267646681955133,0.0011518694942620998,0.00013114424281793875,8.783225778818098,0.003402692797882365,0.0007366517484200726,4.619133539260933,-0.786956284,-2.732912567999999,True,198.5464395194534,182.73590559316727,217.9916502316423,2.3792904452642477e-17,1.5951807374510034,0.40030402,flame,0.7954217970959095,ml_relation,0.0036103172549933065,0.0030918587324572262,0.004335067194213102,1.2430745688677776,5.084565630904361e-07,3.851291509490925,3.7378437835846876,3.9877561383881233,False,True,True
640120757564739456,,False,hp3_71,148.25844502029818,21.363144262917604,211.01867592206696,49.13453723728438,3.920126590325956,0.015621822,250.93913,-15.69255459874689,0.017711995,-11.569888479584757,0.020050922,19.068476,0.57438177,12.368466,0.9134426,5.334966458306798,0.99459887,0,NOT_AVAILABLE,0,5438.0,5461.4897,4.4942,-0.1381,0.0565,1.523667,0.2,2.8677225,0.9385721,0.5700264,138.0,0.0,5438.0,4.55,-0.11,0.21,0.11,0.28,10000009999999999999999999999999999,0.021660171,,J095302.03+212147.5,148.2584779,21.3631948,0.12230768,1,0,10.695,0.022,10.727,0.02,9.842,0.056,7.622,0.198,0000,0,220n,AAAB,09530205+2121475,10.773,0.017,AAA,0.067919485,19.387500000000003,5.483333333333333,0.0779999999999994,-0.03200000000000003,23.576585384012564,0.00020509542420577703,0.000899943765443827,0.22789804439017336,0.0002682504605910699,0.00039377104314177163,0.6812346038723069,0.002096713466157512,0.0002001396073057909,10.47625452244427,0.007041494675363192,0.0013633508303633232,5.164844234177555,-0.9221934440000003,-3.093537704,True,190.02918635785593,177.58163570253208,205.21857457375455,5.743131944787373e-17,0.4587636119319348,0.5700264,flame,0.9385721,flame,0.0048232054935283325,0.004077748882337327,0.005552415060581193,1.6193222375169491,6.879556640979523e-07,3.8457753148585976,3.760548201676968,3.9446979885108138,False,True,True
5565055615820662912,,False,hp3_617,107.71460436220924,-39.08186613210758,250.3168416852389,-13.237898953257362,2.123143787520429,0.010976025,193.43468,-3.530837984775804,0.011970542,6.323438779423181,0.01366357,-18.289953,3.8990233,13.434723,1.0377445,5.069620036331864,1.1255627,0,NOT_AVAILABLE,0,5891.1523,5891.1523,4.3363,-0.4953,0.5552,2.6107976,1.7288175,3.505769,1.0526451,1.1308783,208.0,0.0,,,,,,,,,,J071051.51-390454.7,107.7146307,-39.0818656,0.06539279,1,0,11.39,0.022,11.399,0.02,10.257,0.058,7.931,0.153,0000,2,110n,AAAB,07105151-3904548,11.496,0.026,AAA,0.014944563,18.71896551724138,7.09607843137255,0.10599999999999987,-0.008999999999998565,16.170592725291108,0.00027185702873009504,0.0005027537731862585,0.5407359292545346,0.0003707451941742301,0.00021824278717665817,1.6987740991143399,0.0016891823949698546,0.0001386097658321619,12.186604492321495,0.005398754376477283,0.0007925163229842413,6.812168052448598,-1.2227353299999997,-3.4984706600000006,True,193.25375585644264,182.26890529336737,204.34661890927023,4.128968232050076e-17,2.8614928814138443,1.1308783,flame,1.0526451,flame,0.006373522422914312,0.005722092299663541,0.007233094828545892,2.205354762084053,9.126273514329038e-07,3.844086037621523,3.7671559157442442,3.924673986626111,False,True,True
6236807089535751552,,False,hp3_692,237.43157079968205,-24.241656864737624,346.9776080521707,23.00886592390492,9.916702736029166,0.016511055,600.60986,-21.513629580972072,0.021152984,-31.503749323400733,0.013091738,-3.87072,0.58250874,12.003444,1.770483,6.985280474890889,1.2331282,0,NOT_AVAILABLE,0,4176.788,4176.788,4.388,0.2215,0.3979,,,,,0.25451759,305.0,20.0,,,,,,,,0.09725216,,J154943.58-241429.6,237.4316012,-24.2415817,0.09574442,1,0,8.963,0.024,8.924,0.02,8.636,0.03,7.596,0.165,0000,0,110n,AAAB,15494360-2414293,9.046,0.025,AAA,0.04549725,36.190000000000005,6.58,0.08300000000000018,0.0389999999999997,18.23617567169117,-0.001512017381757394,0.004997987748277858,-0.3025252277335785,0.0016630841680818145,0.0026726754332620246,0.6222544448848416,0.0026118168616516037,0.0005087329651045744,5.133964261810167,0.0051984595472856394,0.001177621524388599,4.414372053860506,-0.2905178900000005,-1.2339637749999997,True,230.53300090620309,204.85398063603807,263.6999328494139,2.2506857417905436e-17,0.38187416434213783,0.25451759,flame,0.710279778481391,ml_relation,0.0014328336463773884,0.0012510555877305578,0.0016874747488523014,0.7352230370988837,2.057695563957228e-07,3.842814649924958,3.62464387114646,4.108176651528701,False,True,True
6080244330327546624,,False,hp3_675,195.01318987504524,-52.59152005934417,304.26134352059523,10.257991232327225,4.396030283639596,0.015170632,289.77237,-10.761854075581311,0.012564298,-18.10897295305928,0.011100518,16.231857,0.8680048,13.135012,1.3350592,6.350315377779406,1.0310441,0,NOT_AVAILABLE,0,4841.287,4841.287,4.6171,0.6962,0.2865,10.880986,8.746734,13.015239,0.77669656,0.3038341,351.0,0.0,,,,,,,,,,J130003.17-523529.3,195.0132274,-52.5914773,0.060705893,1,0,10.804,0.023,10.875,0.02,10.229,0.047,8.168,0.188,0000,0,000n,AAAB,13000318-5235290,10.893,0.023,AAA,0.1085052,23.1,5.775,0.08900000000000041,-0.07099999999999973,22.71596168499081,0.00018139864372445323,0.0008875215459501238,0.20438787604898023,9.028623171435622e-05,0.0003772933839463723,0.23929980104604567,0.0011312063710215141,0.0001280304771054956,8.835446032817744,0.004117860543381222,0.0007833220155344955,5.256919200172642,-0.6314711520000029,-2.626298816000001,True,185.06505066942492,175.01953962233378,200.96099363306325,3.6915556419593375e-17,0.05676056139394755,0.3038341,flame,0.77669656,flame,0.004160543669087682,0.003381013798929397,0.004857321703701926,1.2465102349860628,5.991688424736603e-07,3.8416008633026544,3.766270282743273,3.9447233153604215,False,True,True
3023478791077987584,,False,hp3_335,85.86305591307173,-4.422077422670895,209.0755663430927,-17.129810707194373,3.866795314760716,0.0130577525,296.13025,-3.809709958869389,0.012871281,1.4938835576450111,0.012089745,49.24935,11.840348,12.171486,0.97688866,5.108241918520669,1.023433,1,NOT_AVAILABLE,0,5137.265,5137.265,4.3213,-0.935,0.0177,12.090433,10.589872,13.5,0.8734716,0.7267869,364.0,0.0,,,,,,,,0.04702996,,J054327.13-042519.4,85.8630532,-4.422075,0.03521608,1,0,10.358,0.024,10.387,0.02,9.611,0.059,7.744,0.182,0000,0,011n,AAAB,05432713-0425195,10.464,0.021,AAA,0.08439911,18.40169491525424,5.965384615384616,0.10599999999999987,-0.028999999999999915,5.016725421471996,0.0007877106945513301,0.0012370732948345925,0.6367534549815449,0.0007101639909539558,0.0005409232417291458,1.312873872240737,0.0024421263739395037,0.0002625991070573928,9.299827411087731,0.006103738894212578,0.0011204207021898967,5.447720559145893,-0.8403866804000003,-2.6607733608000017,True,210.92751008907734,193.55362606185489,229.72132952314715,3.468766899817593e-17,1.698785096773313,0.7267869,flame,0.8734716,flame,0.0035645068329877593,0.0031028769042096755,0.004136485179544915,1.4841011650035558,5.277853046965512e-07,3.8295421577260993,3.6976849990940943,3.968705008773978,False,True,True
79526061129736576,,False,hp3_8,36.09270997960807,16.554164524170726,152.92110768709048,-40.84375986170989,2.6037496098318864,0.016332643,159.41997,18.530474394346182,0.017419288,-7.4389801333077585,0.015674414,2.5880284,3.0498166,13.042035,1.1047745,5.1200310893870355,1.0380524,0,NOT_AVAILABLE,0,5969.439,5969.439,4.3614,-0.3595,0.7197,3.8908138,2.9800804,4.835652,1.0436925,1.2195662,258.0,0.0,,,,,,,,,,J022422.24+163315.1,36.0926848,16.5542052,0.10692759,1,0,11.05,0.022,11.05,0.021,9.821,0.058,7.581,0.172,0000,0,000n,AAAB,02242223+1633151,11.139,0.022,AAA,0.108945094,18.71896551724138,6.3122093023255825,0.08899999999999864,0.0,36.354196569816416,0.00018867265061171638,0.0007183481926333949,0.2626479088366057,0.00048631336943634647,0.00029522417801624646,1.6472680953982848,0.0026064534448870316,0.00020562114096930092,12.675999328669095,0.007448670787035677,0.0012297751562268925,6.05693711514644,-1.299356764999999,-3.4856180399999994,True,200.92632866176973,188.27296895847238,214.27630708716296,4.840618909877666e-17,2.678515807266166,1.2195662,flame,1.0436925,flame,0.005383260083186317,0.004935209361191334,0.006319809192628004,2.118631400323774,8.060019669848497e-07,3.82470926086425,3.7536801154593933,3.932012226360565,False,True,True
6661401852698071168,,False,hp3_739,287.07631017229954,-49.26166897940514,347.8606090044318,-22.842896277374926,3.117691659101304,0.017635997,176.78,-3.728606521456601,0.018610813,-10.502141386113411,0.014860748,-18.13756,0.8151533,12.141442,0.7951155,4.610607805430659,1.25626,9,NOT_AVAILABLE,0,5733.0,5840.842,4.3969,-0.4223,0.0365,3.530298,2.5571916,4.532184,1.0299535,1.0791636,236.0,0.0,5733.0,4.29,-0.14,0.21,0.08,0.43,20000009999999999999999999999999999,-0.0057512685,,J190818.31-491541.8,287.0762957,-49.2616316,0.09416743,1,0,10.708,0.023,10.736,0.02,9.488,0.057,7.088,0.093,00PP,0,11nn,AAAA,19081831-4915418,10.734,0.022,AAA,0.04704891,19.04736842105263,11.674193548387098,0.0259999999999998,-0.02800000000000047,16.945121015870782,-0.0005253017815044572,0.0009949414470399758,-0.5279725586538472,-0.00016165031321114381,0.00042570823443854633,-0.37972089833859923,0.0034589533734778483,0.00027581313747177997,12.540930447273396,0.011773024181507186,0.00104740621066679,11.240170300319637,-1.2420976900000003,-3.585999999999998,True,189.13929554536676,181.86664914091477,196.30194546359823,9.521260556715385e-17,0.1553498195072216,1.0791636,flame,1.0299535,flame,0.006553432003221336,0.006226744279171139,0.0071740236982327414,2.2490883835718996,9.959637754078528e-07,3.818225254842534,3.7604157322628513,3.8849309221870016,False,True,True
